dates,nzd0166-0000,nzd0166-0001,nzd0166-0002,nzd0166-0003,satname
2007-04-19 21:56:31+00:00,351.68,,,372.02,L7
2007-05-05 21:56:27+00:00,344.93,343.64,346.35,,L7
2007-06-06 21:56:17+00:00,298.48,332.07,344.95,362.73,L7
2007-09-10 21:55:51+00:00,328.14,312.30,320.91,338.77,L7
2007-09-26 21:55:23+00:00,320.91,306.37,316.37,,L7
2007-10-12 21:55:23+00:00,334.26,332.02,347.22,354.69,L7
2008-01-16 21:55:59+00:00,,,325.27,340.50,L7
2008-02-01 21:55:57+00:00,343.96,326.01,338.21,376.95,L7
2008-03-04 21:55:48+00:00,,312.00,313.88,355.81,L7
2008-04-21 21:55:44+00:00,,327.81,329.53,358.57,L7
2008-05-07 21:56:04+00:00,337.58,324.08,330.50,366.11,L7
2008-08-27 21:54:42+00:00,336.31,325.90,330.37,,L7
2008-09-28 21:54:48+00:00,337.61,331.90,333.65,345.30,L7
2008-12-09 21:49:42+00:00,323.67,320.23,328.47,351.13,L5
2008-12-25 21:50:10+00:00,342.14,329.31,337.00,383.52,L5
2009-01-02 21:55:15+00:00,,,332.99,366.34,L7
2009-03-23 21:56:15+00:00,322.37,336.53,336.92,,L7
2009-04-08 21:55:56+00:00,336.11,330.53,332.87,334.73,L7
2009-05-10 21:56:03+00:00,336.93,326.57,,,L7
2009-07-13 21:55:57+00:00,,,295.66,318.45,L7
2009-07-29 21:55:52+00:00,300.42,313.68,303.86,358.50,L7
2009-11-26 21:56:28+00:00,341.34,325.87,335.39,383.16,L5
2009-12-20 21:56:43+00:00,323.36,298.36,312.91,353.73,L7
2010-01-13 21:56:49+00:00,324.89,315.62,328.69,338.51,L5
2010-02-06 21:57:51+00:00,333.69,317.20,320.76,369.44,L7
2010-03-10 21:57:44+00:00,,,,339.83,L7
2010-03-26 21:57:49+00:00,336.29,329.13,331.81,370.00,L7
2010-04-11 21:58:15+00:00,328.15,318.53,321.90,360.01,L7
2010-04-27 21:57:49+00:00,316.57,,,343.70,L7
2010-05-13 21:57:45+00:00,320.24,,,335.60,L7
2010-05-29 21:58:09+00:00,,336.14,344.92,360.14,L7
2010-06-30 21:58:13+00:00,339.76,337.75,332.02,368.15,L7
2010-07-16 21:58:15+00:00,317.29,,,351.98,L7
2010-09-02 21:57:54+00:00,323.53,314.54,324.53,336.73,L7
2010-10-04 21:58:17+00:00,331.07,320.97,331.43,,L7
2010-10-28 21:55:27+00:00,328.73,345.78,334.36,361.64,L5
2010-11-05 21:58:13+00:00,362.77,322.66,327.85,386.22,L7
2010-11-21 21:58:50+00:00,336.61,,,343.69,L7
2010-12-31 21:55:32+00:00,319.19,329.06,328.87,376.95,L5
2011-01-16 21:55:34+00:00,335.40,332.85,333.89,371.94,L5
2011-02-01 21:55:59+00:00,343.71,337.65,340.63,383.14,L5
2011-02-25 21:59:32+00:00,335.69,321.40,,,L7
2011-04-06 21:55:50+00:00,326.84,313.38,317.00,353.59,L5
2011-08-20 21:59:02+00:00,356.52,340.06,,,L7
2011-09-13 21:54:33+00:00,330.21,,,,L5
2012-01-27 22:00:03+00:00,342.25,339.10,353.11,377.11,L7
2012-03-15 22:00:09+00:00,,333.00,336.91,352.34,L7
2012-04-16 21:59:41+00:00,324.51,329.43,326.99,361.14,L7
2012-05-02 22:00:07+00:00,317.07,322.61,329.90,368.74,L7
2012-05-11 21:54:32+00:00,,336.09,340.10,356.80,L7
2012-05-18 22:00:44+00:00,,,334.53,364.16,L7
2012-08-06 22:00:40+00:00,,,,340.04,L7
2012-08-22 22:01:14+00:00,364.70,349.45,347.76,373.90,L7
2012-10-25 22:01:27+00:00,353.71,337.62,333.42,382.97,L7
2012-11-26 22:01:37+00:00,346.42,338.79,335.96,387.89,L7
2012-12-12 22:01:41+00:00,332.95,324.77,329.40,358.36,L7
2012-12-28 22:01:47+00:00,337.72,326.30,331.09,348.23,L7
2013-03-18 22:02:08+00:00,331.85,328.46,,,L7
2013-04-11 22:08:15+00:00,,,330.78,353.27,L8
2013-05-29 22:08:05+00:00,346.46,363.18,339.43,379.18,L8
2013-06-22 22:01:38+00:00,318.80,335.29,332.35,363.53,L7
2013-06-30 22:07:36+00:00,331.29,342.80,340.96,377.09,L8
2013-07-08 22:01:27+00:00,,339.49,340.70,346.04,L7
2013-07-16 22:08:00+00:00,322.98,331.27,337.11,373.68,L8
2013-07-24 22:01:20+00:00,335.69,,,,L7
2013-08-17 22:08:03+00:00,,291.57,324.00,357.94,L8
2013-08-25 22:01:25+00:00,340.13,333.44,334.91,366.96,L7
2013-09-02 22:08:04+00:00,317.35,318.08,321.82,363.35,L8
2013-10-20 22:07:26+00:00,338.06,338.91,346.77,359.40,L8
2013-11-05 22:07:46+00:00,312.45,322.41,320.53,338.20,L8
2013-11-13 22:01:48+00:00,319.68,322.31,319.46,360.56,L7
2013-11-21 22:07:13+00:00,,,327.67,372.75,L8
2013-12-15 22:01:57+00:00,331.20,331.67,335.28,338.74,L7
2014-02-01 22:02:30+00:00,312.81,301.70,302.87,329.68,L7
2014-02-09 22:06:57+00:00,339.01,326.42,324.88,375.84,L8
2014-02-25 22:06:20+00:00,359.08,320.91,329.04,367.44,L8
2014-03-05 22:02:49+00:00,324.79,313.76,326.97,352.47,L7
2014-03-29 22:06:15+00:00,346.48,323.94,335.44,379.82,L8
2014-04-06 22:03:00+00:00,,,314.52,353.25,L7
2014-04-22 22:02:48+00:00,318.67,311.68,,,L7
2014-04-30 22:05:46+00:00,326.27,332.21,345.27,357.89,L8
2014-05-08 22:03:17+00:00,319.30,326.06,338.72,379.66,L7
2014-05-16 22:05:33+00:00,335.67,331.06,344.32,360.87,L8
2014-07-27 22:03:14+00:00,338.34,343.14,320.79,343.78,L7
2014-08-04 22:05:38+00:00,339.51,349.38,317.66,384.02,L8
2014-08-12 22:03:41+00:00,,339.17,320.84,350.26,L7
2014-08-20 22:06:06+00:00,345.12,347.67,327.22,377.62,L8
2014-10-07 22:06:13+00:00,339.62,328.64,325.15,385.43,L8
2014-11-08 22:05:52+00:00,317.55,316.99,320.95,355.16,L8
2014-12-18 22:04:09+00:00,312.84,313.09,303.41,377.84,L7
2015-02-20 22:04:48+00:00,323.41,323.25,322.05,345.48,L7
2015-02-28 22:05:24+00:00,340.65,325.08,332.99,,L8
2015-03-16 22:05:37+00:00,300.07,300.33,302.90,346.04,L8
2015-05-19 22:04:40+00:00,325.97,321.49,324.47,353.06,L8
2015-05-27 22:05:06+00:00,318.83,,,368.81,L7
2015-06-04 22:04:48+00:00,342.95,331.61,336.35,364.99,L8
2015-06-12 22:05:38+00:00,322.74,321.27,330.25,368.83,L7
2015-06-20 22:04:57+00:00,343.00,337.52,335.05,372.39,L8
2015-07-06 22:05:30+00:00,305.31,317.02,322.97,361.73,L8
2015-07-22 22:05:37+00:00,338.46,328.41,340.14,365.55,L8
2015-08-07 22:05:16+00:00,334.95,325.05,323.12,343.73,L8
2015-08-15 22:05:52+00:00,332.87,,,336.98,L7
2015-09-16 22:05:34+00:00,362.31,347.30,353.23,368.23,L7
2015-12-21 22:06:54+00:00,324.12,325.37,330.37,366.74,L7
2015-12-29 22:06:09+00:00,344.79,341.72,334.78,379.10,L8
2016-01-22 22:07:45+00:00,336.11,,,335.92,L7
2016-04-11 22:07:52+00:00,341.73,340.84,337.04,365.84,L7
2016-05-13 22:08:02+00:00,345.64,349.95,345.05,348.69,L7
2016-05-21 22:05:14+00:00,347.99,334.34,337.77,339.77,L8
2016-05-29 22:08:07+00:00,355.05,354.21,347.40,386.41,L7
2016-06-14 22:08:35+00:00,326.50,337.69,341.38,388.95,L7
2016-06-30 22:08:12+00:00,298.19,326.86,325.14,363.69,L7
2016-07-16 22:08:36+00:00,318.27,,,342.98,L7
2016-07-24 22:05:37+00:00,324.09,333.55,336.81,371.38,L8
2016-08-01 22:08:38+00:00,343.31,340.79,328.45,374.64,L7
2016-08-17 22:08:39+00:00,332.68,311.06,315.96,344.84,L7
2016-09-10 22:05:51+00:00,334.58,325.05,316.51,366.40,L8
2016-09-18 22:08:45+00:00,374.84,342.32,336.18,,L7
2016-10-04 22:08:47+00:00,,,332.27,356.59,L7
2016-10-12 22:06:21+00:00,339.29,334.63,330.61,383.87,L8
2016-11-05 22:08:15+00:00,367.79,346.67,333.89,366.33,L7
2016-11-21 22:08:09+00:00,352.62,335.88,339.16,394.71,L7
2016-12-15 22:05:54+00:00,347.09,333.66,328.83,367.36,L8
2017-01-16 22:05:47+00:00,336.66,337.46,333.74,378.09,L8
2017-02-01 22:05:40+00:00,345.05,341.57,343.51,381.96,L8
2017-02-09 22:07:31+00:00,331.17,316.97,311.12,322.85,L7
2017-02-25 22:08:05+00:00,339.38,326.78,320.78,331.01,L7
2017-03-05 22:05:27+00:00,345.19,333.51,342.26,358.15,L8
2017-03-13 22:08:12+00:00,329.53,318.76,,,L7
2017-03-29 22:08:16+00:00,330.82,322.00,330.39,350.35,L7
2017-04-06 22:05:10+00:00,341.26,326.69,331.47,383.80,L8
2017-04-30 22:08:04+00:00,333.81,312.93,327.06,359.91,L7
2017-05-24 22:05:34+00:00,326.51,333.89,326.06,373.86,L8
2017-06-25 22:05:47+00:00,302.42,315.36,320.75,329.73,L8
2017-07-03 22:08:41+00:00,298.18,304.98,306.90,345.75,L7
2017-07-11 22:05:26+00:00,315.70,318.82,321.65,342.03,L8
2017-08-12 22:05:40+00:00,331.16,333.84,326.98,355.04,L8
2017-08-28 22:06:08+00:00,334.58,331.61,321.68,346.35,L8
2017-11-08 22:08:39+00:00,357.25,349.31,357.29,381.59,L7
2017-12-02 22:06:10+00:00,,,330.62,378.62,L8
2017-12-10 22:08:02+00:00,337.86,333.57,341.20,361.23,L7
2017-12-18 22:05:49+00:00,321.06,320.60,317.02,334.37,L8
2018-01-11 22:08:02+00:00,337.24,323.72,327.01,351.74,L7
2018-01-27 22:07:47+00:00,340.19,330.87,332.42,331.15,L7
2018-04-01 22:06:59+00:00,338.51,325.88,322.04,338.91,L7
2018-04-17 22:06:19+00:00,328.08,327.30,326.81,357.25,L7
2018-04-25 22:04:50+00:00,350.13,338.22,333.98,378.48,L8
2018-05-03 22:06:26+00:00,330.48,331.84,321.11,349.86,L7
2018-05-19 22:05:47+00:00,351.41,350.93,350.76,375.04,L7
2018-05-27 22:04:28+00:00,336.14,339.05,334.37,378.56,L8
2018-06-28 22:04:40+00:00,297.19,326.11,320.12,344.57,L8
2018-07-06 22:04:54+00:00,307.00,328.60,324.93,382.29,L7
2018-07-22 22:05:01+00:00,313.84,336.16,327.62,374.22,L7
2018-08-15 22:05:04+00:00,336.80,321.70,325.63,,L8
2018-08-23 22:04:25+00:00,357.89,337.40,327.45,392.97,L7
2018-08-31 22:05:35+00:00,313.24,312.23,314.25,335.17,L8
2018-09-08 22:03:41+00:00,,318.58,316.28,350.83,L7
2018-09-24 22:03:43+00:00,332.73,324.17,326.98,,L7
2018-10-18 22:05:29+00:00,359.08,343.98,336.37,380.04,L8
2018-12-13 22:01:23+00:00,,,324.13,349.63,L7
2019-01-06 22:05:53+00:00,339.67,333.68,327.48,355.21,L8
2019-01-22 22:05:50+00:00,341.40,339.58,342.56,368.64,L8
2019-01-30 22:00:18+00:00,351.43,327.23,330.57,367.87,L7
2019-02-15 21:59:50+00:00,340.86,334.78,325.85,378.51,L7
2019-03-03 21:58:56+00:00,343.83,337.78,323.52,,L7
2019-04-04 21:57:52+00:00,345.80,328.92,322.18,,L7
2019-04-12 22:05:06+00:00,343.23,337.85,327.71,359.31,L8
2019-04-20 21:57:42+00:00,350.68,349.72,347.07,360.24,L7
2019-05-22 21:56:28+00:00,356.60,350.62,356.04,371.42,L7
2019-06-15 22:05:51+00:00,324.73,330.69,334.29,375.17,L8
2019-06-23 21:55:19+00:00,,359.49,347.03,362.41,L7
2019-07-01 22:05:32+00:00,311.41,317.05,,,L8
2019-07-09 21:54:18+00:00,328.82,335.35,337.18,348.26,L7
2019-07-17 22:05:59+00:00,332.00,335.73,339.61,352.76,L8
2019-08-02 22:06:05+00:00,330.21,328.00,323.40,355.57,L8
2019-08-10 21:53:01+00:00,331.84,332.51,326.73,378.79,L7
2019-08-18 22:06:11+00:00,299.12,305.29,309.78,343.92,L8
2019-08-26 21:52:21+00:00,340.82,339.21,331.64,385.56,L7
2019-09-19 22:05:56+00:00,340.56,339.94,331.00,359.51,L8
2019-09-27 21:51:21+00:00,,342.49,335.81,388.32,L7
2019-10-29 21:50:00+00:00,333.53,326.12,,,L7
2019-11-06 22:06:24+00:00,347.21,326.41,333.95,373.81,L8
2019-11-22 22:05:57+00:00,328.59,323.18,331.09,376.97,L8
2019-12-08 22:06:20+00:00,329.90,323.83,334.62,386.81,L8
2019-12-24 22:06:17+00:00,321.89,315.57,311.92,350.52,L8
2020-01-01 21:46:29+00:00,,353.26,348.16,369.18,L7
2020-01-09 22:05:49+00:00,340.08,328.13,335.94,378.69,L8
2020-01-17 21:45:41+00:00,,,,342.12,L7
2020-01-25 22:05:45+00:00,342.93,333.15,325.15,353.09,L8
2020-02-02 21:45:17+00:00,352.89,344.19,338.23,397.01,L7
2020-02-10 22:05:40+00:00,349.29,336.89,326.25,361.00,L8
2020-03-13 22:05:30+00:00,318.95,335.44,328.78,343.17,L8
2020-03-21 21:42:19+00:00,327.22,317.00,313.81,,L7
2020-04-06 21:41:49+00:00,324.24,322.72,316.60,352.57,L7
2020-06-01 22:05:08+00:00,310.94,305.69,304.69,339.41,L8
2020-06-09 21:38:00+00:00,327.86,338.98,319.73,352.34,L7
2020-06-25 21:36:40+00:00,317.26,,,,L7
2020-07-11 21:36:06+00:00,284.56,346.49,345.19,373.90,L7
2020-07-19 22:05:31+00:00,304.07,315.49,,358.68,L8
2020-07-27 21:35:07+00:00,328.34,340.40,335.22,366.10,L7
2020-08-12 21:33:42+00:00,328.88,325.39,329.49,341.03,L7
2020-08-28 21:33:04+00:00,347.25,319.32,328.27,369.79,L7
2020-09-21 22:05:54+00:00,349.74,340.45,336.06,368.81,L8
2020-09-29 21:30:59+00:00,347.95,332.63,335.63,391.54,L7
2020-10-31 21:28:54+00:00,351.75,330.71,327.84,352.48,L7
2021-02-12 22:05:43+00:00,340.54,333.09,332.42,355.13,L8
2021-03-24 21:17:54+00:00,343.38,339.83,334.29,371.14,L7
2021-04-01 22:05:48+00:00,344.96,334.44,332.83,364.68,L8
2021-04-25 21:15:14+00:00,341.65,343.40,340.50,341.82,L7
2021-05-03 22:05:08+00:00,356.47,344.44,347.04,359.29,L8
2021-05-19 22:05:40+00:00,339.84,354.91,346.97,369.45,L8
2021-07-22 22:05:36+00:00,323.36,327.57,310.68,357.69,L8
2021-09-24 22:06:20+00:00,337.25,328.52,326.57,353.01,L8
2021-12-29 22:05:53+00:00,338.53,339.85,334.35,367.65,L8
2022-01-22 22:05:54+00:00,319.41,308.94,319.60,346.16,L9
2022-02-15 22:06:06+00:00,324.77,316.97,316.67,336.34,L8
2022-02-23 20:47:43+00:00,332.32,294.56,321.87,333.78,L7
2022-02-23 22:06:08+00:00,315.46,297.57,320.45,342.04,L9
2022-03-03 22:06:02+00:00,328.98,298.87,318.78,330.93,L8
2022-03-11 20:46:32+00:00,314.19,301.69,304.30,355.51,L7
2022-03-11 22:06:03+00:00,297.90,289.51,309.17,311.49,L9
2022-03-27 22:05:34+00:00,311.02,317.93,311.94,346.60,L9
2022-05-18 20:38:47+00:00,337.07,,,363.43,L7
2022-05-22 22:05:34+00:00,336.52,329.51,336.73,349.21,L8
2022-05-30 22:05:33+00:00,,313.87,311.75,328.83,L9
2022-06-07 22:06:07+00:00,334.59,330.38,334.63,377.96,L8
2022-06-15 22:05:39+00:00,335.49,328.10,325.89,363.44,L9
2022-07-08 20:35:26+00:00,,,329.36,341.55,L7
2022-08-02 22:05:43+00:00,368.71,313.70,335.03,363.30,L9
2022-08-10 22:06:08+00:00,304.16,302.83,298.69,357.83,L8
2022-08-11 20:33:07+00:00,287.89,318.33,326.17,354.24,L7
2022-08-26 22:06:10+00:00,325.53,315.09,311.46,359.44,L8
2022-10-21 22:06:05+00:00,338.80,333.06,329.92,373.26,L9
2022-11-04 20:23:46+00:00,342.12,339.70,327.13,369.54,L7
2022-12-25 20:16:02+00:00,336.08,311.42,329.01,,L7
2023-01-16 20:17:33+00:00,321.86,276.19,296.11,334.48,L7
2023-02-18 22:05:50+00:00,319.79,301.96,307.35,363.74,L8
2023-03-06 22:05:38+00:00,310.26,290.29,292.56,308.55,L8
2023-03-13 20:10:53+00:00,350.43,316.04,309.95,332.29,L7
2023-03-14 22:05:47+00:00,326.85,305.87,315.25,342.97,L9
2023-03-22 22:05:28+00:00,329.43,309.81,316.30,338.88,L8
2023-03-30 20:05:24+00:00,345.19,335.73,344.58,341.05,L7
2023-03-30 22:05:35+00:00,343.91,329.71,325.03,359.22,L9
2023-04-07 22:05:40+00:00,,290.38,293.00,322.62,L8
2023-04-23 22:05:33+00:00,309.65,299.52,301.30,339.86,L8
2023-04-26 20:07:56+00:00,,309.12,312.31,,L7
2023-05-25 22:04:56+00:00,328.21,299.31,319.56,326.65,L8
2023-06-09 20:02:35+00:00,273.82,,,305.86,L7
2023-06-10 22:05:03+00:00,295.64,293.27,301.37,330.32,L8
2023-06-18 22:04:57+00:00,285.74,287.83,303.78,324.96,L9
2023-07-12 22:05:20+00:00,326.69,336.48,342.12,374.25,L8
2023-07-28 22:05:50+00:00,323.52,319.42,331.33,365.96,L8
2023-08-05 22:05:47+00:00,318.39,308.21,318.12,349.03,L9
2023-08-21 22:05:52+00:00,,338.55,339.61,362.35,L9
2023-09-30 22:05:45+00:00,318.70,316.99,324.68,354.43,L8
2023-10-07 19:45:46+00:00,,328.59,,,L7
2023-10-08 22:06:10+00:00,328.75,322.73,330.39,371.41,L9
2023-10-16 22:05:47+00:00,331.32,321.24,342.73,364.59,L8
2023-11-25 22:05:56+00:00,319.65,304.39,313.82,361.61,L9
2023-12-11 22:05:54+00:00,318.71,310.59,310.58,355.75,L9
2024-01-01 19:32:46+00:00,340.69,,323.99,385.92,L7
2024-01-04 22:05:41+00:00,334.15,325.10,330.33,346.71,L8
2024-01-11 19:37:01+00:00,355.54,338.94,345.88,,L7
2024-01-12 22:05:54+00:00,342.18,332.47,347.99,359.01,L9
2024-01-28 22:06:18+00:00,300.78,281.60,292.23,330.30,L9
2024-02-21 22:05:41+00:00,316.02,,303.56,356.88,L8
2024-03-08 22:05:29+00:00,328.22,315.56,331.82,380.68,L8
2024-03-16 22:05:47+00:00,338.80,330.27,340.00,361.68,L9
2024-03-24 22:05:42+00:00,326.58,319.19,320.11,340.74,L8
2024-04-01 22:05:38+00:00,342.38,327.43,328.27,352.20,L9
2024-04-17 22:05:51+00:00,333.12,320.81,313.79,388.67,L9
2024-04-25 22:05:28+00:00,311.76,,,,L8
2024-05-03 22:05:14+00:00,329.99,314.63,322.96,367.16,L9
2024-05-11 22:05:15+00:00,316.30,311.32,319.81,344.83,L8
2024-05-27 22:04:41+00:00,341.88,335.32,328.27,367.56,L8
2024-06-28 22:05:19+00:00,328.35,305.48,317.21,339.45,L8
2024-07-22 22:05:04+00:00,333.80,319.65,320.97,345.17,L9
2024-07-30 22:05:39+00:00,317.41,316.27,328.44,376.39,L8
2024-09-08 22:05:24+00:00,341.08,340.04,348.21,369.46,L9
2024-09-24 22:05:25+00:00,344.12,334.25,347.05,364.29,L9
2024-10-26 22:06:12+00:00,334.58,323.44,336.23,396.06,L9
2024-12-05 22:05:45+00:00,324.13,325.64,334.02,373.00,L8
2024-12-13 22:05:46+00:00,336.30,335.69,335.37,387.81,L9
2025-01-06 22:06:06+00:00,338.66,339.70,332.82,360.52,L8
2025-01-14 22:05:49+00:00,333.43,327.73,335.18,350.86,L9
2025-01-22 22:06:01+00:00,326.23,325.28,323.61,340.09,L8
2025-02-07 22:05:41+00:00,326.89,342.04,331.99,375.35,L8
2025-02-23 22:05:31+00:00,329.15,340.61,331.43,377.42,L8
2025-03-19 22:05:54+00:00,344.14,332.98,331.16,364.75,L9
2025-03-27 22:05:40+00:00,317.66,329.60,332.13,383.51,L8
2025-04-04 22:05:51+00:00,336.63,328.04,331.38,352.62,L9
2025-04-20 22:05:25+00:00,326.21,318.26,318.35,336.04,L9
2025-05-30 22:05:30+00:00,337.63,328.98,335.83,363.80,L8
2025-06-07 22:05:29+00:00,319.36,337.39,332.99,371.36,L9
2025-06-23 22:05:18+00:00,326.50,333.89,331.48,371.75,L9
2025-08-02 22:05:57+00:00,326.36,328.95,334.94,333.77,L8
2025-08-10 22:06:04+00:00,329.22,322.00,315.67,343.99,L9
2025-08-18 22:05:41+00:00,339.22,340.82,337.54,379.15,L8
2025-11-06 22:06:19+00:00,343.56,347.85,338.70,357.08,L8
