,dates,chi0189-0000,chi0189-0001,chi0189-0002,chi0189-0003,chi0189-0004,chi0189-0005,chi0189-0006,chi0189-0007,chi0189-0008,chi0189-0009,chi0189-0010
0,1985-07-27 14:07:41+00:00,,,,,,,,,,,
1,1986-07-30 14:00:05+00:00,,,,398.2587832648057,367.7850601949121,360.31303225661924,349.66955864720273,337.5384121278661,330.1295914727615,313.1192545850235,295.5521844100625
2,1986-08-31 13:58:53+00:00,,,,,,,,,,324.539077605752,301.3446191299214
3,1986-09-16 13:58:22+00:00,,,,387.7706424861525,367.9902484727962,363.0785395467157,342.15615852599996,350.02875847473774,341.34580396617605,323.07824117696026,306.69787467658546
4,1993-05-30 14:00:24+00:00,,,,,375.67567649192006,370.2001532350584,371.8452876143518,367.2358901724965,363.2047503788107,340.246224198086,305.93940400939545
5,1993-07-17 14:00:15+00:00,,,,366.70516976576084,364.1087162341377,355.6524990705408,354.420550622375,359.07460128380677,339.90845469346175,333.5465423558458,318.1366051607141
6,1994-02-26 13:58:43+00:00,,,,,358.10687944107303,350.00970442747433,353.1988003963467,356.20448762609124,342.15045822933376,338.99174537605086,319.8673766227221
7,1995-05-04 13:45:58+00:00,342.11068543961113,332.7820305199804,330.16286645136967,328.7226942068585,331.8560378891569,330.53656418628935,321.2725240833752,334.3048368507529,325.1011462486552,310.06808632349663,287.5870053336088
8,1995-05-20 13:45:14+00:00,334.0619211655421,327.2530218606846,332.5130339410877,323.02592970454083,316.1394409030383,321.17932651309576,318.1825267578263,324.97995828366777,315.06062305869773,298.0697820290762,286.27094521878143
9,1995-06-05 13:44:28+00:00,332.92352854825003,337.548177275725,324.1760426184369,333.03420495808194,313.0524158467124,321.38928014291815,318.48638350732085,324.2338762200178,324.3808244363505,306.3072048158938,281.90844327126433
10,1995-06-21 13:43:45+00:00,345.7213617726107,332.86691904843843,332.1038216872686,330.63098265801034,326.7183751942038,315.2324865597822,329.8974623126188,324.59108374512414,318.7392127861777,312.1181705743048,301.3845957991007
11,1995-07-07 13:43:02+00:00,330.696210620255,322.69131888303104,327.25383505339363,321.02154364304727,313.5435563688326,318.79412057299703,317.91947499639434,318.2066091427109,302.71437776517695,304.2519072372469,292.1877424424888
12,1996-03-19 13:45:29+00:00,,,,,,,,,,,
13,1996-04-20 13:47:29+00:00,,,,,,,,,,287.39718854584777,273.66077730359575
14,1996-08-26 13:54:29+00:00,305.2262133091872,294.8351580772713,292.54092674300193,290.8320023910421,292.15986925792197,291.81208453973625,286.5756668001214,305.8901001995992,276.892070793592,274.07810405682744,268.748361918521
15,1997-01-01 14:00:54+00:00,310.2998476053285,298.46382634239814,299.3688816702118,307.539939250121,307.2924491861936,306.078555637294,310.45418694462006,318.4520699437423,304.2755204690595,296.2756567908885,292.51834563573243
16,1997-01-17 14:01:39+00:00,305.35671417784147,297.346287883265,315.01294212944845,312.8485742669775,304.23066607858647,306.43840132630334,303.59120098880805,310.84198438647127,303.01670158074535,298.61823631086247,292.5840075357864
17,1997-02-02 14:02:22+00:00,309.23659546223405,300.2557631963578,295.02900141260807,309.9586805627795,298.01445888390094,303.22052461915735,295.6372495780777,324.0882689704639,295.1063066292352,302.61539016459074,284.6215603336306
18,1997-06-10 14:07:08+00:00,304.3911595030945,304.15607681691927,297.0373841339639,298.19351962853113,285.73342975760295,293.6382398420596,308.57943431763965,298.18415331519805,296.336732844121,283.955117708703,274.10003553687574
19,1997-06-26 14:07:41+00:00,,,,,,283.77336881251847,288.8602216766752,291.28472245722566,282.0954427737879,275.10909312694224,263.92022433027915
20,1997-07-12 14:08:14+00:00,281.8955165469356,290.744889749497,298.8782210925699,300.29309760732366,294.979464857989,299.2837057620779,303.8190943261966,303.59817346914383,294.77500653517563,287.63832239668375,269.484220910521
21,1998-02-21 14:14:06+00:00,311.85389814216603,301.03802471820563,291.7161406509213,290.9145330410589,293.93908009356255,298.1853144646255,,,,,
22,1998-03-09 14:14:21+00:00,,,,,,,294.64395467494285,299.32988194201494,305.136416942384,298.0520182970049,286.44210708798227
23,1998-06-29 14:15:54+00:00,300.9721683328929,295.80418789987937,297.46055509747305,287.6547276288559,293.5191858149254,295.1421297611624,284.1198980740884,295.3183601211576,290.99567181215576,278.08545990008776,263.4344081913554
24,1998-07-31 14:16:12+00:00,305.5329450920655,291.92329904782025,296.10286848663503,300.18207636420516,287.325359671461,280.6648135011895,273.94126860956004,295.0508970823123,305.6184729875253,281.74637386174595,240.12848860409827
25,1998-09-17 14:16:38+00:00,326.5703604371066,322.99276087159933,304.7776289576298,299.36496800313944,294.7805489468815,307.1931202531174,296.8490802941503,295.8584731019193,288.5109654832578,279.7625574753041,279.3530860668761
26,1998-12-22 14:16:54+00:00,292.0828111454232,302.9794680393492,301.25623681430966,297.1253690883283,267.336155227585,283.39665181449396,305.2499191542098,301.89476606674066,268.56702479252704,261.24556817957045,277.94227457559543
27,1999-01-07 14:16:54+00:00,,,,,,283.18725539257645,306.32012431855617,306.5986655647014,286.7664961594252,273.17947126472706,286.5629709059742
28,1999-04-29 14:16:33+00:00,,,,,,,,,,,
29,1999-08-27 14:30:47+00:00,276.77245098835465,280.2759098838661,260.48460298460265,266.41347561119466,270.957410290615,287.68883909756283,288.8094070563917,286.13548132181296,271.50805537366386,268.10464539756526,233.00918668818014
30,1999-10-06 14:14:27+00:00,281.8684605592152,288.65868881899155,273.04720009669234,257.5773732130517,263.2112165214959,290.60601674933656,297.50268152612364,293.24345456262813,279.5439010873385,259.1918110220594,243.08169453438927
31,1999-11-15 14:30:44+00:00,296.5669109982988,271.7294913445123,300.92909808902385,276.3395500391497,260.96361179500906,287.38479235838446,307.05074576003926,311.4758449562439,292.4970477481436,278.4094732704789,247.78969739341767
32,1999-12-01 14:30:38+00:00,305.55902756398814,280.1955197195259,294.27990182933985,286.34041330998,280.0786422282175,298.43862639222954,296.30025022466947,313.83990062398817,305.3117749047003,290.0722689417902,256.4608771072376
33,1999-12-17 14:30:48+00:00,300.8857504841604,289.6209035972364,292.31385937517257,288.52620220095434,275.5322144850546,296.7143018442764,290.85097953690115,303.5773272447651,291.1089731101421,284.02359264897865,258.0237196761392
34,1999-12-25 14:12:57+00:00,,,,,,,,,,,
35,2000-01-18 14:30:37+00:00,301.4730559849395,296.93376428557644,292.66581700442634,296.09685520678096,289.2299827492984,292.1256748903304,286.89122087941513,299.606893646324,306.4873342161174,288.0713433012066,271.7208261369758
36,2000-02-19 14:30:31+00:00,288.8843637288791,280.21444094775154,276.7619596761212,282.80472016206403,281.24741048457406,282.7256949449626,286.9482838081983,297.25694757109875,281.57330585789117,273.1132969255276,265.0216899495698
37,2000-03-06 14:30:26+00:00,296.1519720796847,285.88959512577867,279.21558054535575,287.4048587439826,288.2451847122978,284.49962799156384,282.42815758759923,296.14657529475215,286.0231703953145,277.3138819204737,262.5461693403734
38,2000-03-22 14:30:27+00:00,293.2812521793186,284.4366084866615,278.8084875562416,279.7803557225929,272.36020036067123,276.67962903716386,290.9030435911113,288.0570925516736,280.9692095523732,278.49282925549875,252.0427901301713
39,2000-04-15 14:12:25+00:00,,,,,,,,,,,
40,2000-04-23 14:30:10+00:00,301.32478383370767,298.6287224992364,287.85437752470904,,,,,,,,
41,2000-05-25 14:29:49+00:00,303.61114077166286,301.10507250865317,299.0900367276553,294.52045858804877,295.8276207879812,305.618718858021,279.7784594397237,291.70162146994613,301.2070206601959,284.25913790715856,273.56561348893524
