,dates,mex0426-0000,mex0426-0001,mex0426-0002,mex0426-0003,mex0426-0004,mex0426-0005
0,1990-03-12 16:56:32+00:00,,398.54080913279034,378.23417935970497,355.82083415941435,,
1,1991-02-27 16:56:55+00:00,379.4728241328939,380.12371942400597,378.3311434999007,367.29797347899137,359.6714420715186,352.2639562195276
2,1991-03-31 16:57:31+00:00,371.9448223794955,373.2258565950398,373.27383958953345,365.71053028010067,359.42606524488167,360.18522514948637
3,1993-01-15 16:57:31+00:00,,,,,,
4,1993-02-16 16:57:27+00:00,306.3512074307605,299.89237291745167,,,,
5,1993-03-04 16:57:59+00:00,291.01897092974485,286.88276624673557,349.794911087429,370.70701416955563,,
6,1993-03-20 16:57:40+00:00,310.27688128335086,308.0371568397469,335.50627586910394,275.00804799258196,398.6471126418546,378.08217296092727
7,1993-04-05 16:58:08+00:00,290.85516377004785,,,274.6423264516431,404.4997370345166,375.91742931887126
8,1993-04-21 16:58:17+00:00,300.4071877290791,303.8938746181116,340.3825075286067,279.50996346690425,403.6789512309313,360.48357799373235
9,1993-05-07 16:58:20+00:00,306.58083212612183,302.21667993872416,,278.72216327438395,393.0328794459197,374.22271985462055
10,1993-05-23 16:58:00+00:00,,,,,397.6509994416964,380.7874990859718
11,1993-07-10 16:57:54+00:00,303.0042678477617,,374.1379477662823,,359.3496673619081,337.492312941823
12,1994-02-03 16:56:40+00:00,321.27436836687036,294.9579884716583,,,,182.93400148039512
13,1994-02-19 16:56:28+00:00,323.4087195094325,278.7195725054817,,,,204.1600829027362
14,1994-03-07 16:56:13+00:00,346.7785855230116,293.3266731116262,,,,244.08995494105952
15,1994-06-27 16:54:07+00:00,318.74287567858124,315.2975374213463,,249.77013806363925,,280.26615265995275
16,1994-10-01 16:51:35+00:00,350.39798185254904,333.3953056720217,,,346.93550411478054,311.430454479914
17,1995-01-21 16:47:50+00:00,366.5879447947872,358.77514517206663,396.4505401156944,,353.7358998383313,335.28769232594846
18,1995-02-06 16:47:12+00:00,376.41101588081426,350.1153595323195,395.52422932534813,,378.2824182598472,359.88921063685325
19,1995-05-13 16:43:10+00:00,380.88243306434725,390.70335487352617,401.9194014911798,,391.2867627014695,361.99291526719713
20,1995-05-29 16:42:27+00:00,,,,,402.18159320200317,376.09889784209753
21,1995-06-14 16:42:06+00:00,354.56948001009954,365.1998337568677,372.5439920544506,376.2614744664001,362.87737218434967,330.94663704666766
22,1995-10-20 16:35:34+00:00,369.6455515638111,320.868458270552,354.88725256036514,359.854578240183,314.73679626255574,309.1776009083805
23,1996-02-09 16:40:33+00:00,345.745073737567,379.4267025335956,381.34698914351515,374.33937056161835,352.59263923452,337.4585771925993
24,1996-02-25 16:41:38+00:00,328.96598111796624,371.19748124001364,372.8071190116461,366.24491482116935,357.55919928390273,333.1928216539009
25,1996-03-12 16:42:41+00:00,375.8187023501372,386.7714886582033,389.89490240212336,381.0775465251119,368.0406467647944,346.37816596491126
