,dates,chi0521-0000,chi0521-0001,chi0521-0002,chi0521-0003,chi0521-0004,chi0521-0005,chi0521-0006,chi0521-0007,chi0521-0008,chi0521-0009,chi0521-0010,chi0521-0011,chi0521-0012,chi0521-0013,chi0521-0014,chi0521-0015,chi0521-0016,chi0521-0017,chi0521-0018,chi0521-0019,chi0521-0020,chi0521-0021,chi0521-0022,chi0521-0023,chi0521-0024,chi0521-0025,chi0521-0026,chi0521-0027,chi0521-0028,chi0521-0029,chi0521-0030,chi0521-0031,chi0521-0032
0,1985-01-25 14:06:51+00:00,296.9662717508754,289.60943715639297,284.8604080209118,285.7134722540401,,,,,290.78329121671266,307.956364496728,317.89094291501374,315.7136134690357,316.76656570428315,279.1266191222851,261.27256914245186,244.14547768396358,235.16429769199164,,,,,,,235.30576850557594,254.3578061817114,267.263679332518,272.7445885891952,292.2427591035156,293.4244226275889,307.6608106031058,321.5385960584189,332.58686411709175,338.6773077522602
1,1987-01-22 14:02:09+00:00,278.1741790780277,292.52488790982477,287.88596905398356,307.4118835705767,,,,,322.7378187956366,327.4869697327374,328.25958820428957,320.5122475290526,303.9029644526038,288.2661982483542,278.78547414409474,269.5982891696028,243.37204836949263,,,,219.89596422073606,234.68728621862445,250.60641362089174,268.07719079872743,279.2174168980793,286.55992303442764,295.8350309132495,308.1661200735779,314.38311493488254,322.5957053541371,336.6379891285614,346.246331712715,358.0885114494886
2,1998-02-21 14:18:53+00:00,268.83826002858984,266.3343251861582,271.132136953216,269.2824585346068,276.7540767032897,278.65804857775225,282.1707549323939,281.501763721003,284.8801797974766,286.52412821934576,283.49774240796813,291.0559391782158,279.69409022592134,278.2820157614897,284.2354005641977,271.55382621847684,277.9452543368087,263.9435104794662,258.70475537733705,251.424096052997,255.7844920077285,255.3134027818075,249.27483145161864,225.87977543390977,212.06795491177326,198.97992888832115,213.514220157961,,,,,,
3,1998-09-01 14:21:19+00:00,267.0328282897275,257.1726365266981,260.7119781590914,252.38134412592925,256.7320570063856,251.34765045175516,253.46447368938524,254.1459244289333,261.27696839933014,263.62915714229416,256.06263056412115,263.14197052529755,259.63404435309855,252.04863921108972,231.59022143758625,232.33135520202188,254.08685413353362,244.17985998797954,236.6657049859825,230.04880002269329,235.3054278604751,223.95935665667082,219.98305749926848,208.4273274699862,186.19838979141082,170.60916618549857,165.73198901593813,,,,,,
4,1998-09-17 14:21:02+00:00,266.2376275738818,269.3322162121318,263.1526386185442,259.79410618595557,251.7405833408782,252.22505734125698,256.1343316834898,262.3011334458758,262.3066001240529,240.4727426408018,266.2530782498893,262.99857650534017,250.13376850785426,237.91628641626303,232.30812698914718,225.14432520254107,231.41634795813883,216.5865129647643,198.3582104315557,,211.10283003862025,206.7970902858724,200.77796705689886,199.60632249118035,177.29452892858927,173.13187455993983,168.88119249774635,,,,,,
5,1998-12-31 14:15:33+00:00,236.75153426388124,240.15440118328775,238.11815196958563,230.69078957482634,232.75926662702966,232.6659062368739,224.84866445117314,230.52584118380557,231.38654857330332,231.04237141836353,245.36664290971362,253.4805416475316,242.5479441625571,207.7836542178386,201.76182882671625,202.1750778221039,204.48652477300277,213.48782749965898,212.9148786155467,220.53911085747015,212.44140318704572,210.41867517406718,206.05110116646821,196.63470387641797,187.5400495461797,168.6136074959345,152.75360533428793,,,,,,
6,1999-09-04 14:19:42+00:00,263.0624730338801,259.8136359226414,258.8545100166979,261.79324871565757,252.2151291756063,252.37632268336017,254.53069299958395,255.51618311824222,256.898100907085,242.6940666566332,262.77847371566804,285.1818367514362,272.92024838181516,271.77999966969065,263.8197849200412,257.4613587702745,255.58121451447454,251.7686032544408,243.36526757112696,238.3700543601354,241.3461186827258,234.22122679121765,230.15495326583402,233.08947688915777,225.19329905042218,229.26737622448775,239.35164148794362,,,,,256.1243108085863,266.3666951918604
7,1999-10-30 14:35:08+00:00,283.2761057622117,280.94800388110684,278.3605233113011,274.9882226115757,269.7069025795213,274.43473272900377,272.9315635607069,274.05078308922623,277.74112673959326,290.95042090251076,293.91595694812196,304.5766599810877,290.309788274272,289.1197537808441,298.6673261423215,285.1899505347765,274.1802196497057,276.01735699937865,271.9321397813483,269.2129579631767,270.54505241996446,271.257768307285,266.0294489857687,262.58103924791726,271.33548181631295,285.57864782024166,290.1844821674789,295.3675144260244,309.5384107575594,303.8123662306333,302.9515248296632,283.7532063544201,259.3479939602528
8,1999-11-16 14:12:06+00:00,267.4908736277688,262.90891995187985,258.6932576659452,259.74290263277237,256.6502551458516,247.18549264740693,248.95445676389951,254.46937694783685,255.06628525970794,271.194386195264,277.17032073155144,286.12224456604946,283.4969279846748,280.4718439433662,261.66291544818915,261.2875129635211,259.0959480454404,251.35326252639962,250.53996518352926,255.96609249254394,257.26788620885844,256.21903296646735,246.92888199561423,249.5091116572826,253.82787226324476,263.6751964537812,271.6266104034564,265.3063551148832,265.45021165855707,268.074041223954,257.0040813413736,222.07754001253994,171.23824725565544
9,1999-12-10 14:29:24+00:00,296.22378143873283,286.5578032488621,276.75920597645336,260.467625687545,262.49812891008713,269.9310121399832,265.7571097718118,268.89855854785674,269.4029032933684,286.31302841820775,289.531180913101,297.1746457888934,291.88520208459425,286.3672619639028,279.1701083078467,270.81069011694154,271.96609299676516,280.91780702354833,278.33367029638265,270.67663036746455,269.70699939136193,273.78627974470044,277.66037674862116,,283.9516335511124,281.33343966973007,289.69127563922825,299.79974949354073,298.91203234392066,289.23531655997203,265.8514189626401,221.88842752375268,173.60861503351282
