dates,satname,sar2175-0000,sar2175-0001
1988-06-18 09:36:43+00:00,L5,273.79,263.02
1988-06-27 09:30:35+00:00,L5,257.49,250.45
1988-07-04 09:36:48+00:00,L5,262.26,250.29
1988-07-13 09:30:39+00:00,L5,258.37,251.33
1988-07-20 09:36:51+00:00,L5,258.67,247.48
1988-07-29 09:30:42+00:00,L5,255.19,247.18
1988-08-05 09:36:52+00:00,L5,266.89,258.20
1988-08-14 09:30:40+00:00,L5,265.04,253.88
1988-08-21 09:36:53+00:00,L5,264.93,255.27
1988-09-06 09:36:55+00:00,L5,268.71,262.13
1988-09-22 09:36:26+00:00,L5,253.22,245.63
1988-10-08 09:36:21+00:00,L5,267.19,255.78
1988-12-04 09:30:29+00:00,L5,358.15,247.31
1988-12-11 09:36:33+00:00,L5,351.49,248.11
1988-12-27 09:36:27+00:00,L5,349.79,248.86
1989-01-28 09:35:43+00:00,L5,359.32,257.95
1989-02-06 09:29:59+00:00,L5,357.55,249.42
1989-02-22 09:29:52+00:00,L5,,152.18
1989-03-17 09:35:16+00:00,L5,257.90,249.19
1989-03-26 09:28:53+00:00,L5,256.83,249.02
1989-04-02 09:35:12+00:00,L5,269.56,260.37
1989-04-27 09:28:45+00:00,L5,260.44,251.19
1989-05-20 09:34:32+00:00,L5,257.19,248.51
1989-05-29 09:28:17+00:00,L5,357.92,244.20
1989-06-14 09:27:46+00:00,L5,260.11,246.37
1989-06-21 09:33:55+00:00,L5,259.06,247.16
1989-06-30 09:27:39+00:00,L5,263.31,251.17
1989-07-16 09:27:19+00:00,L5,260.44,247.70
1989-07-23 09:33:21+00:00,L5,262.15,248.26
1989-08-01 09:26:59+00:00,L5,271.70,255.79
1989-08-24 09:32:15+00:00,L5,258.49,247.41
1989-09-18 09:25:44+00:00,L5,256.00,246.57
1989-09-25 09:31:52+00:00,L5,359.90,253.31
1989-10-04 09:25:36+00:00,L5,260.58,247.16
1989-10-11 09:31:29+00:00,L5,357.57,248.56
1989-10-20 09:24:51+00:00,L5,361.42,244.41
1989-10-27 09:30:27+00:00,L5,348.55,248.60
1989-11-12 09:30:07+00:00,L5,359.46,250.03
1989-11-28 09:30:04+00:00,L5,255.53,251.06
1989-12-14 09:29:14+00:00,L5,269.03,252.92
1989-12-30 09:29:08+00:00,L5,255.19,250.40
1990-01-15 09:28:33+00:00,L5,357.53,251.86
1990-01-31 09:28:06+00:00,L5,255.00,246.82
1990-02-09 09:21:38+00:00,L5,256.13,243.53
1990-02-16 09:27:35+00:00,L5,252.48,245.29
1990-03-04 09:26:38+00:00,L5,376.86,265.26
1990-04-14 09:20:11+00:00,L5,258.09,248.09
1990-04-21 09:26:22+00:00,L5,259.23,255.65
1990-05-07 09:26:19+00:00,L5,263.33,250.31
1990-05-16 09:20:13+00:00,L5,354.36,247.15
1990-05-23 09:26:20+00:00,L5,256.11,246.83
1990-06-01 09:20:08+00:00,L5,378.48,261.31
1990-06-08 09:26:19+00:00,L5,256.87,248.27
1990-06-17 09:20:06+00:00,L5,245.26,239.16
1990-06-24 09:26:18+00:00,L5,265.56,248.25
1990-07-03 09:20:06+00:00,L5,257.00,250.23
1990-07-10 09:25:52+00:00,L5,268.02,258.09
1990-07-19 09:20:01+00:00,L5,261.91,249.18
1990-07-26 09:26:12+00:00,L5,262.86,253.88
1990-08-04 09:19:56+00:00,L5,260.15,248.54
1990-08-11 09:26:07+00:00,L5,272.14,257.86
1990-08-20 09:19:54+00:00,L5,376.02,254.67
1990-09-05 09:19:46+00:00,L5,259.98,247.82
1990-09-12 09:25:59+00:00,L5,259.84,249.67
1990-09-21 09:19:43+00:00,L5,256.58,245.25
1990-09-28 09:25:26+00:00,L5,261.51,254.33
1990-10-30 09:25:35+00:00,L5,260.57,249.79
1990-11-15 09:25:37+00:00,L5,359.93,247.70
1991-01-02 09:25:37+00:00,L5,352.83,261.90
1991-01-11 09:20:03+00:00,L5,359.33,254.75
1991-01-27 09:20:30+00:00,L5,349.39,247.40
1991-04-08 09:27:54+00:00,L5,375.04,258.82
1991-05-26 09:28:46+00:00,L5,358.04,262.10
1991-06-04 09:22:42+00:00,L5,269.95,263.13
1991-06-20 09:22:54+00:00,L5,360.24,251.00
1991-06-27 09:29:13+00:00,L5,257.81,245.10
1991-07-06 09:23:10+00:00,L5,259.86,251.87
1991-07-13 09:29:21+00:00,L5,250.16,241.78
1991-07-22 09:23:22+00:00,L5,249.81,243.07
1991-07-29 09:29:36+00:00,L5,269.59,258.28
1991-08-07 09:23:28+00:00,L5,260.28,250.80
1991-08-14 09:29:39+00:00,L5,264.13,255.50
1991-08-23 09:23:34+00:00,L5,255.22,240.80
1991-09-08 09:23:48+00:00,L5,257.48,247.65
1991-09-24 09:23:55+00:00,L5,256.75,247.74
1991-10-17 09:30:18+00:00,L5,260.75,254.82
1991-11-11 09:24:09+00:00,L5,363.42,247.93
1991-11-27 09:24:17+00:00,L5,117.72,
1992-01-05 09:29:59+00:00,L5,257.28,254.27
1992-01-14 09:24:13+00:00,L5,261.34,250.77
1992-01-30 09:24:18+00:00,L5,358.53,242.03
1992-02-06 09:29:56+00:00,L5,264.18,253.90
1992-02-15 09:24:02+00:00,L5,351.39,251.57
1992-04-10 09:29:42+00:00,L5,126.93,213.85
1992-04-19 09:23:54+00:00,L5,256.64,250.62
1992-04-26 09:29:34+00:00,L5,260.75,254.50
1992-05-12 09:29:27+00:00,L5,362.57,249.50
1992-05-28 09:29:42+00:00,L5,251.82,235.16
1992-06-06 09:23:26+00:00,L5,265.82,250.19
1992-06-29 09:28:56+00:00,L5,268.34,257.20
1992-07-08 09:23:02+00:00,L5,261.50,249.78
1992-07-15 09:28:44+00:00,L5,261.98,249.28
1992-07-31 09:28:32+00:00,L5,264.25,254.21
1992-08-09 09:22:38+00:00,L5,259.11,252.61
1992-08-16 09:28:41+00:00,L5,268.48,261.13
1992-09-01 09:28:26+00:00,L5,261.01,250.12
1992-09-10 09:22:08+00:00,L5,259.11,247.69
1992-09-17 09:28:12+00:00,L5,266.24,254.10
1992-09-26 09:21:49+00:00,L5,,
1992-12-06 09:26:58+00:00,L5,255.17,248.64
1992-12-15 09:21:16+00:00,L5,251.98,248.12
1993-01-07 09:27:16+00:00,L5,260.74,252.58
1993-01-23 09:27:27+00:00,L5,361.28,248.70
1993-02-01 09:21:47+00:00,L5,252.50,244.53
1993-02-24 09:28:05+00:00,L5,254.73,249.08
1993-03-12 09:27:54+00:00,L5,261.82,255.09
1993-03-21 09:22:07+00:00,L5,254.60,246.70
1993-04-13 09:28:04+00:00,L5,257.53,250.67
1993-04-22 09:22:22+00:00,L5,257.78,249.00
1993-05-08 09:22:25+00:00,L5,257.46,245.39
1993-05-31 09:28:16+00:00,L5,260.65,250.14
1993-06-16 09:28:14+00:00,L5,266.76,257.35
1993-06-25 09:22:24+00:00,L5,259.66,246.25
1993-07-11 09:22:22+00:00,L5,264.01,250.86
1993-07-18 09:28:32+00:00,L5,258.35,247.64
1993-07-27 09:22:20+00:00,L5,258.09,254.73
1993-08-03 09:28:32+00:00,L5,258.70,248.13
1993-08-19 09:28:32+00:00,L5,259.27,247.35
1993-10-06 09:28:23+00:00,L5,255.48,248.78
1993-11-16 09:21:53+00:00,L5,260.13,250.33
1994-01-03 09:21:32+00:00,L5,256.16,250.43
1994-02-27 09:26:59+00:00,L5,255.91,243.80
1994-03-08 09:20:40+00:00,L5,257.54,249.50
1994-03-15 09:26:21+00:00,L5,359.74,257.20
1994-03-24 09:20:26+00:00,L5,375.69,257.49
1994-03-31 09:26:06+00:00,L5,343.21,259.87
1994-05-02 09:25:53+00:00,L5,256.15,248.11
1994-05-11 09:19:31+00:00,L5,257.77,248.00
1994-05-27 09:19:15+00:00,L5,258.14,242.57
1994-07-05 09:24:11+00:00,L5,254.99,247.31
1994-07-14 09:18:08+00:00,L5,260.91,247.82
1994-07-30 09:17:41+00:00,L5,265.25,251.61
1994-08-15 09:17:16+00:00,L5,260.92,252.10
1994-08-22 09:22:53+00:00,L5,258.40,250.58
1994-08-31 09:16:53+00:00,L5,257.39,246.79
1994-09-07 09:22:29+00:00,L5,263.38,251.71
1994-10-25 09:21:28+00:00,L5,265.43,255.91
1994-12-12 09:19:52+00:00,L5,256.74,252.63
1994-12-21 09:13:24+00:00,L5,252.50,258.30
1995-01-22 09:12:15+00:00,L5,256.80,248.89
1995-01-29 09:18:10+00:00,L5,301.49,293.53
1995-02-14 09:17:07+00:00,L5,258.34,250.72
1995-03-18 09:16:14+00:00,L5,263.34,249.83
1995-03-27 09:09:40+00:00,L5,257.72,251.86
1995-04-12 09:09:01+00:00,L5,359.22,256.32
1995-04-19 09:14:30+00:00,L5,260.07,250.84
1995-05-05 09:14:11+00:00,L5,358.06,256.64
1995-05-14 09:07:35+00:00,L5,261.11,250.76
1995-05-30 09:06:52+00:00,L5,253.92,243.30
1995-06-06 09:12:43+00:00,L5,261.11,258.11
1995-06-15 09:06:08+00:00,L5,253.47,250.92
1995-07-01 09:05:25+00:00,L5,260.93,247.66
1995-07-08 09:11:17+00:00,L5,262.61,256.73
1995-07-17 09:04:40+00:00,L5,259.27,249.41
1995-07-24 09:10:32+00:00,L5,263.63,256.57
1995-08-02 09:03:58+00:00,L5,259.21,248.41
1995-08-09 09:09:25+00:00,L5,261.22,248.30
1995-08-25 09:09:05+00:00,L5,258.29,250.75
1995-09-10 09:07:55+00:00,L5,266.75,258.54
1995-10-21 09:00:00+00:00,L5,261.32,249.32
1995-11-06 08:59:27+00:00,L5,255.98,247.36
1996-02-10 09:05:03+00:00,L5,257.46,251.37
1996-02-17 09:11:43+00:00,L5,348.58,258.80
1996-03-13 09:07:12+00:00,L5,255.85,249.61
1996-03-29 09:08:13+00:00,L5,260.55,252.24
1996-04-05 09:14:50+00:00,L5,260.20,251.31
1996-04-21 09:15:49+00:00,L5,258.02,243.88
1996-05-16 09:11:06+00:00,L5,361.55,255.76
1996-05-23 09:17:41+00:00,L5,361.81,247.84
1996-06-01 09:12:00+00:00,L5,257.11,244.13
1996-06-08 09:18:10+00:00,L5,360.14,250.81
1996-07-03 09:13:43+00:00,L5,265.42,253.53
1996-07-10 09:20:15+00:00,L5,360.40,250.30
1996-07-19 09:14:34+00:00,L5,257.69,249.54
1996-07-26 09:20:43+00:00,L5,255.63,247.67
1996-08-04 09:15:24+00:00,L5,260.60,252.39
1996-08-11 09:21:57+00:00,L5,269.49,261.08
1996-08-20 09:16:14+00:00,L5,260.15,247.62
1996-08-27 09:22:48+00:00,L5,257.39,249.63
1996-09-05 09:17:07+00:00,L5,260.10,250.89
1996-09-12 09:23:18+00:00,L5,256.52,243.41
1996-09-21 09:18:00+00:00,L5,260.33,252.80
1996-10-23 09:19:40+00:00,L5,361.41,255.36
1996-10-30 09:26:11+00:00,L5,361.28,250.83
1997-01-27 09:24:11+00:00,L5,353.75,238.77
1997-02-03 09:30:16+00:00,L5,352.80,255.06
1997-02-19 09:30:58+00:00,L5,377.03,255.15
1997-03-16 09:26:11+00:00,L5,352.74,250.07
1997-03-23 09:32:13+00:00,L5,265.10,255.10
1997-04-24 09:33:46+00:00,L5,261.64,252.03
1997-05-03 09:27:54+00:00,L5,362.23,249.73
1997-05-10 09:33:55+00:00,L5,256.39,245.97
1997-05-19 09:28:27+00:00,L5,255.30,247.66
1997-06-11 09:35:26+00:00,L5,254.26,245.69
1997-06-20 09:29:33+00:00,L5,256.78,248.03
1997-07-13 09:36:33+00:00,L5,251.53,243.60
1997-07-22 09:30:40+00:00,L5,259.96,245.60
1997-07-29 09:37:05+00:00,L5,258.04,250.41
1997-08-07 09:31:11+00:00,L5,258.39,249.57
1997-08-14 09:37:12+00:00,L5,264.43,259.23
1997-08-30 09:37:41+00:00,L5,256.78,247.92
1997-09-08 09:32:09+00:00,L5,256.78,249.33
1997-09-24 09:32:37+00:00,L5,256.26,248.41
1997-10-01 09:39:00+00:00,L5,259.39,248.27
1997-10-17 09:39:02+00:00,L5,260.83,249.00
1997-10-26 09:33:30+00:00,L5,256.81,248.85
1997-11-02 09:39:52+00:00,L5,258.32,244.50
1997-12-13 09:34:40+00:00,L5,255.45,247.36
1998-01-30 09:35:46+00:00,L5,252.27,244.52
1998-02-06 09:41:42+00:00,L5,254.46,250.86
1998-02-15 09:36:05+00:00,L5,350.88,250.34
1998-03-10 09:42:39+00:00,L5,262.17,264.20
1998-03-19 09:36:37+00:00,L5,359.81,247.31
1998-03-26 09:42:52+00:00,L5,264.17,248.53
1998-04-11 09:43:04+00:00,L5,247.38,297.15
1998-05-06 09:37:15+00:00,L5,258.47,251.49
1998-05-13 09:43:32+00:00,L5,254.19,245.46
1998-06-23 09:37:54+00:00,L5,262.34,247.95
1998-06-30 09:43:48+00:00,L5,252.31,246.60
1998-07-16 09:44:00+00:00,L5,258.87,249.98
1998-07-25 09:38:16+00:00,L5,262.85,247.80
1998-08-17 09:44:36+00:00,L5,258.14,247.85
1998-08-26 09:38:33+00:00,L5,262.84,248.92
1998-09-02 09:44:48+00:00,L5,260.62,252.06
1998-09-18 09:44:56+00:00,L5,260.95,258.14
1998-10-29 09:38:50+00:00,L5,260.44,247.97
1998-11-14 09:38:58+00:00,L5,256.28,246.54
1998-11-21 09:45:10+00:00,L5,376.03,240.98
1998-12-16 09:38:53+00:00,L5,318.06,329.92
1998-12-23 09:44:47+00:00,L5,357.64,250.65
1999-01-24 09:44:47+00:00,L5,255.64,248.67
1999-02-02 09:39:03+00:00,L5,252.30,234.86
1999-03-06 09:39:06+00:00,L5,258.58,251.18
1999-03-13 09:45:10+00:00,L5,260.54,255.60
1999-04-07 09:38:38+00:00,L5,364.74,252.15
1999-04-14 09:44:27+00:00,L5,262.08,252.55
1999-04-23 09:38:41+00:00,L5,361.12,255.65
1999-04-30 09:44:50+00:00,L5,262.57,252.78
1999-06-01 09:43:50+00:00,L5,254.76,243.76
1999-06-17 09:44:05+00:00,L5,264.20,254.21
1999-06-26 09:37:48+00:00,L5,260.53,247.93
1999-07-03 09:43:32+00:00,L5,252.33,246.08
1999-07-12 09:37:41+00:00,L5,253.40,243.52
1999-07-19 09:43:52+00:00,L5,256.48,246.93
1999-08-05 09:52:52+00:00,L7,368.38,244.51
1999-08-12 09:59:01+00:00,L7,368.54,249.98
1999-08-20 09:43:39+00:00,L5,250.45,247.84
1999-08-21 09:52:49+00:00,L7,368.66,246.57
1999-08-28 09:58:41+00:00,L7,363.91,248.27
1999-08-29 09:37:15+00:00,L5,254.47,245.19
1999-09-05 09:43:10+00:00,L5,260.65,248.02
1999-09-13 09:58:59+00:00,L7,368.25,251.35
1999-09-22 09:52:53+00:00,L7,370.74,252.84
1999-09-29 09:58:45+00:00,L7,368.27,250.05
1999-09-30 09:36:28+00:00,L5,261.23,248.75
1999-10-07 09:42:21+00:00,L5,256.20,247.55
1999-10-31 09:59:01+00:00,L7,365.06,248.05
1999-11-01 09:36:10+00:00,L5,,
1999-11-08 09:42:06+00:00,L5,257.40,248.59
1999-11-09 09:52:52+00:00,L7,342.68,246.37
1999-11-16 09:59:01+00:00,L7,334.54,253.98
1999-11-25 09:52:43+00:00,L7,342.41,242.59
1999-12-02 09:58:32+00:00,L7,363.32,249.34
1999-12-03 09:35:05+00:00,L5,360.05,249.82
1999-12-11 09:52:53+00:00,L7,365.06,249.03
1999-12-18 09:58:40+00:00,L7,368.12,250.79
2000-01-03 09:58:33+00:00,L7,363.96,250.10
2000-01-20 09:34:42+00:00,L5,251.42,252.00
2000-01-27 09:40:13+00:00,L5,360.22,246.66
2000-02-13 09:52:41+00:00,L7,369.59,250.64
2000-02-20 09:58:23+00:00,L7,256.85,250.74
2000-03-07 09:58:18+00:00,L7,368.58,252.31
2000-03-15 09:39:53+00:00,L5,251.47,237.62
2000-03-16 09:52:31+00:00,L7,368.61,252.56
2000-03-23 09:58:44+00:00,L7,363.44,253.05
2000-04-01 09:52:28+00:00,L7,368.43,239.85
2000-04-24 09:58:27+00:00,L7,366.34,250.34
2000-05-03 09:52:12+00:00,L7,367.84,249.76
2000-05-18 09:41:31+00:00,L5,257.11,246.34
2000-05-19 09:52:01+00:00,L7,342.24,244.64
2000-06-03 09:41:49+00:00,L5,260.38,255.63
2000-06-04 09:51:49+00:00,L7,368.34,243.08
2000-06-19 09:42:35+00:00,L5,252.70,244.47
2000-06-20 09:51:46+00:00,L7,342.76,245.64
2000-06-27 09:57:49+00:00,L7,253.60,247.64
2000-06-28 09:36:38+00:00,L5,256.56,250.05
2000-07-05 09:42:32+00:00,L5,260.45,247.68
2000-07-06 09:51:32+00:00,L7,369.32,242.69
2000-07-13 09:57:37+00:00,L7,365.05,242.77
2000-07-22 09:51:16+00:00,L7,371.82,252.89
2000-07-29 09:56:55+00:00,L7,367.00,250.70
2000-08-06 09:43:05+00:00,L5,263.97,248.83
2000-08-07 09:51:02+00:00,L7,371.76,256.37
2000-08-14 09:57:13+00:00,L7,363.20,248.02
2000-08-23 09:50:57+00:00,L7,370.00,250.42
2000-08-30 09:57:02+00:00,L7,364.87,247.49
2000-09-08 09:50:41+00:00,L7,368.80,255.14
2000-09-15 09:56:19+00:00,L7,363.13,254.09
2000-09-16 09:38:11+00:00,L5,255.19,247.48
2000-09-23 09:44:02+00:00,L5,,
2000-10-01 09:56:10+00:00,L7,348.65,251.37
2000-11-02 09:56:06+00:00,L7,,
2000-11-11 09:50:17+00:00,L7,361.79,247.30
2000-11-18 09:56:28+00:00,L7,363.28,252.74
2000-11-27 09:50:19+00:00,L7,366.45,248.09
2000-12-04 09:56:03+00:00,L7,257.21,236.22
2000-12-05 09:39:12+00:00,L5,260.10,247.05
2000-12-13 09:50:21+00:00,L7,362.33,240.54
2000-12-20 09:56:33+00:00,L7,352.07,253.59
2000-12-21 09:39:34+00:00,L5,,
2000-12-28 09:45:26+00:00,L5,379.82,247.27
2001-01-05 09:56:33+00:00,L7,340.60,237.93
2001-02-06 09:56:08+00:00,L7,368.69,250.98
2001-02-22 09:56:07+00:00,L7,368.36,254.81
2001-02-23 09:40:02+00:00,L5,258.69,251.32
2001-03-03 09:50:17+00:00,L7,363.18,246.99
2001-03-11 09:40:03+00:00,L5,260.42,248.45
2001-03-19 09:50:10+00:00,L7,364.85,246.76
2001-04-04 09:50:00+00:00,L7,369.56,246.11
2001-04-11 09:55:50+00:00,L7,268.64,254.33
2001-05-13 09:56:03+00:00,L7,369.23,248.66
2001-05-29 09:55:55+00:00,L7,369.18,250.60
2001-06-06 09:46:06+00:00,L5,257.14,250.72
2001-06-07 09:49:35+00:00,L7,368.25,249.49
2001-06-14 09:55:43+00:00,L7,350.41,242.65
2001-06-23 09:49:22+00:00,L7,368.40,248.16
2001-06-30 09:55:29+00:00,L7,254.69,246.84
2001-07-01 09:40:19+00:00,L5,267.48,249.79
2001-07-09 09:49:19+00:00,L7,364.42,249.12
2001-07-25 09:49:12+00:00,L7,368.42,250.23
2001-08-01 09:55:16+00:00,L7,369.27,251.42
2001-08-02 09:40:17+00:00,L5,263.12,253.84
2001-08-10 09:48:54+00:00,L7,371.17,248.99
2001-08-18 09:40:15+00:00,L5,261.70,251.50
2001-08-25 09:45:58+00:00,L5,267.47,253.13
2001-08-26 09:48:43+00:00,L7,372.56,256.68
2001-09-03 09:40:07+00:00,L5,260.76,251.73
2001-09-10 09:46:17+00:00,L5,261.29,248.90
2001-09-11 09:48:31+00:00,L7,368.01,255.02
2001-09-18 09:54:11+00:00,L7,367.95,252.73
2001-09-19 09:40:01+00:00,L5,260.68,255.53
2001-10-04 09:54:23+00:00,L7,369.66,242.28
2001-10-13 09:48:08+00:00,L7,365.19,250.85
2001-10-20 09:54:02+00:00,L7,253.90,243.84
2001-10-29 09:48:14+00:00,L7,369.48,253.30
2001-11-29 09:45:41+00:00,L5,361.07,241.10
2001-12-07 09:54:41+00:00,L7,362.09,249.81
2002-01-08 09:54:28+00:00,L7,348.87,251.64
2002-01-17 09:48:45+00:00,L7,352.34,246.27
2002-01-25 09:38:54+00:00,L5,258.33,249.25
2002-02-02 09:48:47+00:00,L7,347.66,245.28
2002-02-09 09:55:02+00:00,L7,349.79,247.39
2002-03-05 09:44:19+00:00,L5,125.91,174.88
2002-03-13 09:55:01+00:00,L7,362.80,249.67
2002-03-14 09:38:02+00:00,L5,259.69,247.96
2002-03-21 09:44:11+00:00,L5,362.13,252.37
2002-04-23 09:48:42+00:00,L7,369.44,251.65
2002-04-30 09:54:58+00:00,L7,363.70,249.93
2002-05-16 09:54:51+00:00,L7,368.46,253.83
2002-05-17 09:36:49+00:00,L5,359.80,248.52
2002-05-25 09:48:37+00:00,L7,370.60,249.63
2002-06-01 09:54:45+00:00,L7,363.26,250.17
2002-06-10 09:48:30+00:00,L7,364.34,245.34
2002-06-17 09:54:14+00:00,L7,251.30,242.38
2002-06-18 09:36:04+00:00,L5,253.54,244.31
2002-06-25 09:41:43+00:00,L5,250.77,243.06
2002-06-26 09:48:22+00:00,L7,361.77,245.37
2002-07-03 09:54:34+00:00,L7,363.18,242.33
2002-07-12 09:48:20+00:00,L7,370.34,241.10
2002-07-19 09:54:03+00:00,L7,362.05,248.15
2002-07-28 09:48:12+00:00,L7,368.28,247.58
2002-08-04 09:54:19+00:00,L7,363.50,247.01
2002-08-13 09:48:07+00:00,L7,368.75,245.41
2002-08-20 09:53:52+00:00,L7,362.36,251.17
2002-09-05 09:53:43+00:00,L7,369.56,248.30
2002-10-07 09:53:26+00:00,L7,367.86,250.28
2002-10-16 09:47:41+00:00,L7,370.91,251.45
2002-10-23 09:53:55+00:00,L7,368.67,254.00
2002-12-26 09:54:29+00:00,L7,350.09,245.41
2003-01-04 09:48:17+00:00,L7,371.38,249.15
2003-01-27 09:54:37+00:00,L7,349.15,242.56
2003-03-25 09:48:35+00:00,L7,369.97,256.02
2003-04-17 09:54:29+00:00,L7,363.51,248.67
2003-04-26 09:48:42+00:00,L7,369.55,251.47
2003-05-03 09:54:30+00:00,L7,362.72,249.41
2003-05-12 09:48:41+00:00,L7,370.89,255.83
2003-05-19 09:54:48+00:00,L7,368.19,244.54
2003-06-28 09:41:50+00:00,L5,252.48,243.84
2003-07-07 09:36:14+00:00,L5,260.49,251.94
2003-07-14 09:42:31+00:00,L5,258.16,246.06
2003-07-30 09:42:25+00:00,L5,254.54,244.17
2003-08-08 09:36:48+00:00,L5,257.65,250.19
2003-08-24 09:37:05+00:00,L5,256.94,247.38
2003-08-31 09:42:59+00:00,L5,260.18,251.07
2003-09-01 09:48:17+00:00,L7,369.01,251.77
2003-10-10 09:53:47+00:00,L7,369.30,255.00
2003-10-11 09:37:47+00:00,L5,258.70,246.10
2003-11-20 09:48:36+00:00,L7,335.87,239.56
2003-12-06 09:48:39+00:00,L7,,247.46
2003-12-13 09:54:30+00:00,L7,363.58,252.26
2003-12-22 09:48:48+00:00,L7,257.48,146.11
2004-01-06 09:44:54+00:00,L5,248.89,240.13
2004-01-30 09:55:12+00:00,L7,368.44,249.68
2004-01-31 09:38:48+00:00,L5,254.51,251.32
2004-02-08 09:49:04+00:00,L7,362.68,245.85
2004-02-23 09:45:06+00:00,L5,256.18,250.84
2004-03-18 09:55:00+00:00,L7,367.88,253.35
2004-03-26 09:45:14+00:00,L5,263.01,247.06
2004-04-04 09:39:18+00:00,L5,257.94,255.39
2004-04-20 09:39:48+00:00,L5,255.98,246.62
2004-04-27 09:46:10+00:00,L5,375.20,256.50
2004-05-22 09:40:42+00:00,L5,259.38,247.60
2004-06-07 09:41:10+00:00,L5,260.93,250.38
2004-06-22 09:55:09+00:00,L7,339.60,243.54
2004-06-30 09:48:01+00:00,L5,251.82,244.97
2004-07-16 09:48:28+00:00,L5,257.14,247.19
2004-07-17 09:48:55+00:00,L7,351.93,244.41
2004-07-24 09:55:03+00:00,L7,128.61,
2004-08-01 09:48:25+00:00,L5,257.02,247.39
