dates,sar2175-0000,sar2175-0001,satname
1988-08-05 09:36:52+00:00,262.23,252.05,L5
1988-08-14 09:30:40+00:00,262.44,252.30,L5
1988-08-21 09:36:53+00:00,262.62,252.50,L5
1988-09-06 09:36:55+00:00,263.03,253.10,L5
1988-09-22 09:36:26+00:00,262.08,252.47,L5
1988-10-08 09:36:21+00:00,262.39,252.67,L5
1988-12-04 09:30:29+00:00,269.80,253.14,L5
1988-12-11 09:36:33+00:00,275.81,252.58,L5
1988-12-27 09:36:27+00:00,283.07,251.65,L5
1989-01-28 09:35:43+00:00,300.47,253.31,L5
1989-02-06 09:29:59+00:00,309.54,252.43,L5
1989-03-17 09:35:16+00:00,319.33,250.28,L5
1989-03-26 09:28:53+00:00,319.78,250.70,L5
1989-04-02 09:35:12+00:00,314.20,251.78,L5
1989-04-27 09:28:45+00:00,313.45,251.27,L5
1989-05-20 09:34:32+00:00,307.82,250.99,L5
1989-05-29 09:28:17+00:00,307.82,250.38,L5
1989-06-14 09:27:46+00:00,292.08,250.51,L5
1989-06-21 09:33:55+00:00,288.77,250.20,L5
1989-06-30 09:27:39+00:00,280.13,250.41,L5
1989-07-16 09:27:19+00:00,278.34,250.19,L5
1989-07-23 09:33:21+00:00,276.99,250.04,L5
1989-08-01 09:26:59+00:00,269.69,249.87,L5
1989-08-24 09:32:15+00:00,261.43,249.72,L5
1989-09-18 09:25:44+00:00,261.27,249.52,L5
1989-09-25 09:31:52+00:00,261.68,249.85,L5
1989-10-04 09:25:36+00:00,260.86,248.83,L5
1989-10-11 09:31:29+00:00,268.92,248.81,L5
1989-10-20 09:24:51+00:00,276.04,248.52,L5
1989-10-27 09:30:27+00:00,282.81,248.35,L5
1989-11-12 09:30:07+00:00,288.29,248.45,L5
1989-11-28 09:30:04+00:00,290.68,248.90,L5
1989-12-14 09:29:14+00:00,293.23,249.34,L5
1989-12-30 09:29:08+00:00,299.64,249.44,L5
1990-01-15 09:28:33+00:00,309.34,249.74,L5
1990-01-31 09:28:06+00:00,319.95,249.16,L5
1990-02-09 09:21:38+00:00,319.95,248.76,L5
1990-02-16 09:27:35+00:00,319.95,248.53,L5
1990-03-04 09:26:38+00:00,334.75,249.72,L5
1990-04-14 09:20:11+00:00,360.76,249.86,L5
1990-04-21 09:26:22+00:00,360.60,250.79,L5
1990-05-07 09:26:19+00:00,364.62,250.94,L5
1990-05-16 09:20:13+00:00,362.92,250.69,L5
1990-05-23 09:26:20+00:00,362.92,250.40,L5
1990-06-01 09:20:08+00:00,366.81,251.19,L5
1990-06-08 09:26:19+00:00,344.82,250.98,L5
1990-06-17 09:20:06+00:00,328.23,249.99,L5
1990-06-24 09:26:18+00:00,319.27,249.88,L5
1990-07-03 09:20:06+00:00,311.49,249.87,L5
1990-07-10 09:25:52+00:00,306.66,250.38,L5
1990-07-19 09:20:01+00:00,296.04,250.21,L5
1990-07-26 09:26:12+00:00,292.72,250.43,L5
1990-08-04 09:19:56+00:00,289.76,250.53,L5
1990-08-11 09:26:07+00:00,288.29,251.37,L5
1990-08-20 09:19:54+00:00,288.29,251.93,L5
1990-09-05 09:19:46+00:00,278.55,250.90,L5
1990-09-12 09:25:59+00:00,277.11,250.83,L5
1990-09-21 09:19:43+00:00,275.64,250.54,L5
1990-09-28 09:25:26+00:00,274.70,250.73,L5
1990-10-30 09:25:35+00:00,273.82,250.56,L5
1990-11-15 09:25:37+00:00,274.17,250.60,L5
1991-01-02 09:25:37+00:00,278.03,252.21,L5
1991-01-11 09:20:03+00:00,285.64,251.95,L5
1991-01-27 09:20:30+00:00,295.66,251.64,L5
1991-04-08 09:27:54+00:00,342.85,253.39,L5
1991-05-26 09:28:46+00:00,358.93,256.99,L5
1991-06-04 09:22:42+00:00,358.93,258.02,L5
1991-06-20 09:22:54+00:00,359.14,257.01,L5
1991-06-27 09:29:13+00:00,344.67,255.52,L5
1991-07-06 09:23:10+00:00,331.39,254.27,L5
1991-07-13 09:29:21+00:00,315.79,252.65,L5
1991-07-22 09:23:22+00:00,307.54,251.59,L5
1991-07-29 09:29:36+00:00,297.57,252.79,L5
1991-08-07 09:23:28+00:00,293.43,252.59,L5
1991-08-14 09:29:39+00:00,290.50,252.86,L5
1991-08-23 09:23:34+00:00,287.29,251.85,L5
1991-09-08 09:23:48+00:00,284.81,251.53,L5
1991-09-24 09:23:55+00:00,282.65,251.26,L5
1991-10-17 09:30:18+00:00,273.86,250.97,L5
1991-11-11 09:24:09+00:00,273.86,250.77,L5
1992-01-05 09:29:59+00:00,258.14,249.33,L5
1992-01-14 09:24:13+00:00,259.26,250.15,L5
1992-01-30 09:24:18+00:00,259.15,249.23,L5
1992-02-06 09:29:56+00:00,259.64,249.54,L5
1992-02-15 09:24:02+00:00,259.00,249.15,L5
1992-04-10 09:29:42+00:00,260.89,246.14,L5
1992-04-19 09:23:54+00:00,259.86,245.62,L5
1992-04-26 09:29:34+00:00,260.04,246.60,L5
1992-05-12 09:29:27+00:00,260.04,246.78,L5
1992-05-28 09:29:42+00:00,258.67,245.62,L5
1992-06-06 09:23:26+00:00,259.69,246.03,L5
1992-06-29 09:28:56+00:00,260.77,246.96,L5
1992-07-08 09:23:02+00:00,261.30,246.59,L5
1992-07-15 09:28:44+00:00,261.38,246.47,L5
1992-07-31 09:28:32+00:00,261.70,247.48,L5
1992-08-09 09:22:38+00:00,261.13,247.37,L5
1992-08-16 09:28:41+00:00,261.87,248.17,L5
1992-09-01 09:28:26+00:00,261.79,248.32,L5
1992-09-10 09:22:08+00:00,261.57,248.27,L5
1992-09-17 09:28:12+00:00,261.93,248.66,L5
1992-12-06 09:26:58+00:00,262.52,252.48,L5
1992-12-15 09:21:16+00:00,261.56,252.08,L5
1993-01-07 09:27:16+00:00,260.81,251.85,L5
1993-01-23 09:27:27+00:00,260.68,251.79,L5
1993-02-01 09:21:47+00:00,259.37,250.82,L5
1993-02-24 09:28:05+00:00,257.69,249.28,L5
1993-03-12 09:27:54+00:00,257.60,250.10,L5
1993-03-21 09:22:07+00:00,255.93,249.18,L5
1993-04-13 09:28:04+00:00,256.13,249.35,L5
1993-04-22 09:22:22+00:00,256.32,249.31,L5
1993-05-08 09:22:25+00:00,256.43,248.95,L5
1993-05-31 09:28:16+00:00,256.81,249.05,L5
1993-06-16 09:28:14+00:00,258.46,249.93,L5
1993-06-25 09:22:24+00:00,258.57,249.62,L5
1993-07-11 09:22:22+00:00,258.86,249.48,L5
1993-07-18 09:28:32+00:00,258.82,249.34,L5
1993-07-27 09:22:20+00:00,258.76,249.80,L5
1993-08-03 09:28:32+00:00,259.24,250.08,L5
1993-08-19 09:28:32+00:00,259.24,249.88,L5
1993-10-06 09:28:23+00:00,259.48,249.69,L5
1993-11-16 09:21:53+00:00,260.11,250.16,L5
1994-01-03 09:21:32+00:00,258.77,249.78,L5
1994-02-27 09:26:59+00:00,256.92,248.33,L5
1994-03-08 09:20:40+00:00,257.04,248.57,L5
1994-03-15 09:26:21+00:00,257.04,250.01,L5
1994-03-24 09:20:26+00:00,257.04,251.08,L5
1994-03-31 09:26:06+00:00,257.04,252.18,L5
1994-05-02 09:25:53+00:00,257.18,252.09,L5
1994-05-11 09:19:31+00:00,257.28,251.64,L5
1994-05-27 09:19:15+00:00,256.94,250.77,L5
1994-07-05 09:24:11+00:00,256.75,250.43,L5
1994-07-14 09:18:08+00:00,257.34,250.17,L5
1994-07-30 09:17:41+00:00,258.33,250.30,L5
1994-08-15 09:17:16+00:00,258.62,250.45,L5
1994-08-22 09:22:53+00:00,258.60,250.46,L5
1994-08-31 09:16:53+00:00,258.75,250.69,L5
1994-09-07 09:22:29+00:00,259.33,250.86,L5
1994-10-25 09:21:28+00:00,259.88,249.32,L5
1994-12-12 09:19:52+00:00,260.38,250.72,L5
1994-12-21 09:13:24+00:00,259.59,251.48,L5
1995-01-22 09:12:15+00:00,259.65,252.06,L5
1995-02-14 09:17:07+00:00,258.62,251.94,L5
1995-03-18 09:16:14+00:00,258.86,252.71,L5
1995-03-27 09:09:40+00:00,258.70,252.59,L5
1995-04-12 09:09:01+00:00,258.70,253.06,L5
1995-04-19 09:14:30+00:00,258.87,252.81,L5
1995-05-05 09:14:11+00:00,257.93,252.89,L5
1995-05-14 09:07:35+00:00,258.33,252.68,L5
1995-05-30 09:06:52+00:00,257.84,251.83,L5
1995-06-06 09:12:43+00:00,258.17,252.35,L5
1995-06-15 09:06:08+00:00,257.84,252.21,L5
1995-07-01 09:05:25+00:00,258.68,251.32,L5
1995-07-08 09:11:17+00:00,259.04,251.74,L5
1995-07-17 09:04:40+00:00,259.06,251.57,L5
1995-07-24 09:10:32+00:00,259.63,252.12,L5
1995-08-02 09:03:58+00:00,259.59,251.87,L5
1995-08-09 09:09:25+00:00,259.71,251.65,L5
1995-08-25 09:09:05+00:00,259.71,251.65,L5
1995-09-10 09:07:55+00:00,260.18,252.06,L5
1995-10-21 09:00:00+00:00,260.22,251.82,L5
1995-11-06 08:59:27+00:00,259.92,251.15,L5
1996-02-10 09:05:03+00:00,259.96,251.47,L5
1996-02-17 09:11:43+00:00,259.96,252.69,L5
1996-03-13 09:07:12+00:00,257.65,251.29,L5
1996-03-29 09:08:13+00:00,258.23,251.45,L5
1996-04-05 09:14:50+00:00,258.56,251.43,L5
1996-04-21 09:15:49+00:00,258.01,250.65,L5
1996-05-16 09:11:06+00:00,258.42,251.85,L5
1996-05-23 09:17:41+00:00,258.42,251.35,L5
1996-06-01 09:12:00+00:00,258.20,250.55,L5
1996-06-08 09:18:10+00:00,258.20,250.57,L5
1996-07-03 09:13:43+00:00,259.23,250.84,L5
1996-07-10 09:20:15+00:00,259.23,250.80,L5
1996-07-19 09:14:34+00:00,259.04,250.70,L5
1996-07-26 09:20:43+00:00,258.66,250.48,L5
1996-08-04 09:15:24+00:00,258.85,250.61,L5
1996-08-11 09:21:57+00:00,260.06,251.26,L5
1996-08-20 09:16:14+00:00,260.06,250.51,L5
1996-08-27 09:22:48+00:00,259.84,250.46,L5
1996-09-05 09:17:07+00:00,259.86,250.48,L5
1996-09-12 09:23:18+00:00,259.91,250.12,L5
1996-09-21 09:18:00+00:00,259.94,250.27,L5
1996-10-23 09:19:40+00:00,268.49,250.80,L5
1996-10-30 09:26:11+00:00,275.62,250.80,L5
1997-01-27 09:24:11+00:00,290.10,250.28,L5
1997-02-03 09:30:16+00:00,299.32,250.55,L5
1997-02-19 09:30:58+00:00,315.62,250.21,L5
1997-03-16 09:26:11+00:00,345.62,251.15,L5
1997-03-23 09:32:13+00:00,359.84,251.48,L5
1997-04-24 09:33:46+00:00,359.52,251.00,L5
1997-05-03 09:27:54+00:00,359.71,250.84,L5
1997-05-10 09:33:55+00:00,342.49,250.24,L5
1997-05-19 09:28:27+00:00,330.03,249.95,L5
1997-06-11 09:35:26+00:00,320.56,249.52,L5
1997-06-20 09:29:33+00:00,313.48,249.39,L5
1997-07-13 09:36:33+00:00,307.28,248.91,L5
1997-07-22 09:30:40+00:00,302.98,248.65,L5
1997-07-29 09:37:05+00:00,294.28,249.55,L5
1997-08-07 09:31:11+00:00,285.70,249.12,L5
1997-08-14 09:37:12+00:00,283.92,249.85,L5
1997-08-30 09:37:41+00:00,273.90,249.33,L5
1997-09-08 09:32:09+00:00,272.59,249.33,L5
1997-09-24 09:32:37+00:00,265.16,248.80,L5
1997-10-01 09:39:00+00:00,264.75,248.76,L5
1997-10-17 09:39:02+00:00,264.49,248.78,L5
1997-10-26 09:33:30+00:00,264.01,248.58,L5
1997-11-02 09:39:52+00:00,257.52,248.25,L5
1997-12-13 09:34:40+00:00,257.84,248.58,L5
1998-01-30 09:35:46+00:00,257.79,248.81,L5
1998-02-06 09:41:42+00:00,257.43,248.93,L5
1998-02-15 09:36:05+00:00,256.73,248.12,L5
1998-03-10 09:42:39+00:00,257.33,249.63,L5
1998-03-19 09:36:37+00:00,257.33,249.42,L5
1998-03-26 09:42:52+00:00,258.21,249.43,L5
1998-04-11 09:43:04+00:00,256.87,249.55,L5
1998-05-06 09:37:15+00:00,256.34,250.58,L5
1998-05-13 09:43:32+00:00,256.07,250.01,L5
1998-06-23 09:37:54+00:00,256.93,250.07,L5
1998-06-30 09:43:48+00:00,256.42,249.73,L5
1998-07-16 09:44:00+00:00,256.66,249.75,L5
1998-07-25 09:38:16+00:00,257.23,249.59,L5
1998-08-17 09:44:36+00:00,258.09,249.72,L5
1998-08-26 09:38:33+00:00,258.52,249.64,L5
1998-09-02 09:44:48+00:00,258.70,249.85,L5
1998-09-18 09:44:56+00:00,258.59,249.53,L5
1998-10-29 09:38:50+00:00,259.27,249.47,L5
1998-11-14 09:38:58+00:00,259.56,249.38,L5
1998-11-21 09:45:10+00:00,259.56,248.62,L5
1998-12-23 09:44:47+00:00,259.26,248.86,L5
1999-01-24 09:44:47+00:00,259.27,249.09,L5
1999-02-02 09:39:03+00:00,258.40,247.66,L5
1999-03-06 09:39:06+00:00,257.37,247.37,L5
1999-03-13 09:45:10+00:00,257.82,248.29,L5
1999-04-07 09:38:38+00:00,257.30,247.62,L5
1999-04-14 09:44:27+00:00,257.98,248.12,L5
1999-04-23 09:38:41+00:00,257.98,248.80,L5
1999-04-30 09:44:50+00:00,258.28,249.24,L5
1999-06-01 09:43:50+00:00,258.07,249.78,L5
1999-06-17 09:44:05+00:00,258.83,250.19,L5
1999-06-26 09:37:48+00:00,259.02,249.94,L5
1999-07-03 09:43:32+00:00,258.35,249.62,L5
1999-07-12 09:37:41+00:00,257.90,249.15,L5
1999-07-19 09:43:52+00:00,257.78,248.99,L5
1999-08-05 09:52:52+00:00,258.55,249.76,L7
1999-08-12 09:59:01+00:00,258.55,249.77,L7
1999-08-20 09:43:39+00:00,257.81,249.64,L5
1999-08-21 09:52:49+00:00,257.81,249.45,L7
1999-08-28 09:58:41+00:00,257.81,249.38,L7
1999-08-29 09:37:15+00:00,257.53,249.15,L5
1999-09-05 09:43:10+00:00,257.70,248.97,L5
1999-09-13 09:58:59+00:00,257.45,248.74,L7
1999-09-22 09:52:53+00:00,257.45,248.95,L7
1999-09-29 09:58:45+00:00,257.45,249.01,L7
1999-09-30 09:36:28+00:00,257.76,249.00,L5
1999-10-07 09:42:21+00:00,257.64,248.78,L5
1999-10-31 09:59:01+00:00,256.79,247.97,L7
1999-11-08 09:42:06+00:00,256.84,248.00,L5
1999-11-09 09:52:52+00:00,263.44,247.92,L7
1999-11-16 09:59:01+00:00,268.52,248.20,L7
1999-11-25 09:52:43+00:00,273.45,247.95,L7
1999-12-02 09:58:32+00:00,280.69,248.20,L7
1999-12-03 09:35:05+00:00,285.65,248.26,L5
1999-12-11 09:52:53+00:00,290.32,248.29,L7
1999-12-18 09:58:40+00:00,296.43,248.16,L7
2000-01-03 09:58:33+00:00,305.65,248.33,L7
2000-01-20 09:34:42+00:00,312.90,248.76,L5
2000-01-27 09:40:13+00:00,316.05,248.68,L5
2000-02-13 09:52:41+00:00,319.40,248.89,L7
2000-02-20 09:58:23+00:00,323.99,249.12,L7
2000-03-07 09:58:18+00:00,336.67,249.58,L7
2000-03-15 09:39:53+00:00,336.67,248.89,L5
2000-03-16 09:52:31+00:00,338.80,249.07,L7
2000-03-23 09:58:44+00:00,340.34,249.08,L7
2000-04-01 09:52:28+00:00,347.04,248.58,L7
2000-04-24 09:58:27+00:00,353.92,248.72,L7
2000-05-03 09:52:12+00:00,354.74,248.81,L7
2000-05-18 09:41:31+00:00,364.00,248.53,L5
2000-05-19 09:52:01+00:00,362.55,248.33,L7
2000-06-03 09:41:49+00:00,364.37,248.94,L5
2000-06-04 09:51:49+00:00,364.67,248.62,L7
2000-06-19 09:42:35+00:00,364.33,248.22,L5
2000-06-20 09:51:46+00:00,362.53,248.08,L7
2000-06-27 09:57:49+00:00,362.53,248.06,L7
2000-06-28 09:36:38+00:00,362.53,248.16,L5
2000-07-05 09:42:32+00:00,362.40,248.04,L5
2000-07-06 09:51:32+00:00,362.98,247.78,L7
2000-07-13 09:57:37+00:00,363.14,247.55,L7
2000-07-22 09:51:16+00:00,363.76,247.59,L7
2000-07-29 09:56:55+00:00,364.24,247.78,L7
2000-08-06 09:43:05+00:00,364.24,247.82,L5
2000-08-07 09:51:02+00:00,364.74,248.18,L7
2000-08-14 09:57:13+00:00,364.32,248.07,L7
2000-08-23 09:50:57+00:00,364.67,248.06,L7
2000-08-30 09:57:02+00:00,364.68,248.03,L7
2000-09-08 09:50:41+00:00,364.70,248.15,L7
2000-09-15 09:56:19+00:00,364.37,248.65,L7
2000-09-16 09:38:11+00:00,364.37,248.60,L5
2000-10-01 09:56:10+00:00,363.19,248.90,L7
2000-11-11 09:50:17+00:00,362.58,248.73,L7
2000-11-18 09:56:28+00:00,363.98,249.20,L7
2000-11-27 09:50:19+00:00,364.14,249.16,L7
2000-12-04 09:56:03+00:00,363.86,248.55,L7
2000-12-05 09:39:12+00:00,363.86,248.48,L5
2000-12-13 09:50:21+00:00,363.76,248.15,L7
2000-12-20 09:56:33+00:00,364.34,248.66,L7
2000-12-28 09:45:26+00:00,365.26,248.58,L5
2001-01-05 09:56:33+00:00,363.57,248.40,L7
2001-02-06 09:56:08+00:00,362.41,247.98,L7
2001-02-22 09:56:07+00:00,362.22,248.26,L7
2001-02-23 09:40:02+00:00,362.22,248.44,L5
2001-03-03 09:50:17+00:00,362.09,248.41,L7
2001-03-11 09:40:03+00:00,361.53,248.01,L5
2001-03-19 09:50:10+00:00,361.67,247.59,L7
2001-04-04 09:50:00+00:00,363.42,247.26,L7
2001-04-11 09:55:50+00:00,363.42,247.68,L7
2001-05-13 09:56:03+00:00,364.04,247.76,L7
2001-05-29 09:55:55+00:00,364.35,247.60,L7
2001-06-06 09:46:06+00:00,364.35,248.60,L5
2001-06-07 09:49:35+00:00,364.68,248.66,L7
2001-06-14 09:55:43+00:00,363.68,248.79,L7
2001-06-23 09:49:22+00:00,365.04,248.45,L7
2001-06-30 09:55:29+00:00,363.70,248.43,L7
2001-07-01 09:40:19+00:00,363.70,248.51,L5
2001-07-09 09:49:19+00:00,365.87,249.16,L7
2001-07-25 09:49:12+00:00,366.08,249.22,L7
2001-08-01 09:55:16+00:00,366.32,249.34,L7
2001-08-02 09:40:17+00:00,366.32,249.56,L5
2001-08-10 09:48:54+00:00,366.52,249.46,L7
2001-08-18 09:40:15+00:00,366.52,249.56,L5
2001-08-25 09:45:58+00:00,366.36,249.39,L5
2001-08-26 09:48:43+00:00,366.84,249.74,L7
2001-09-03 09:40:07+00:00,367.14,249.96,L5
2001-09-10 09:46:17+00:00,367.14,249.98,L5
2001-09-11 09:48:31+00:00,367.21,250.21,L7
2001-09-18 09:54:11+00:00,367.45,250.48,L7
2001-09-19 09:40:01+00:00,367.45,250.70,L5
2001-10-04 09:54:23+00:00,367.46,250.54,L7
2001-10-13 09:48:08+00:00,367.29,250.39,L7
2001-10-20 09:54:02+00:00,367.29,250.11,L7
2001-10-29 09:48:14+00:00,367.44,250.24,L7
2001-11-29 09:45:41+00:00,366.73,249.91,L5
2001-12-07 09:54:41+00:00,366.29,249.89,L7
2002-01-08 09:54:28+00:00,366.14,250.66,L7
2002-01-17 09:48:45+00:00,365.08,250.44,L7
2002-01-25 09:38:54+00:00,364.81,250.39,L5
2002-02-02 09:48:47+00:00,363.00,249.89,L7
2002-02-09 09:55:02+00:00,361.22,249.80,L7
2002-03-13 09:55:01+00:00,359.72,248.50,L7
2002-03-14 09:38:02+00:00,359.72,248.46,L5
2002-03-21 09:44:11+00:00,359.19,247.93,L5
2002-04-23 09:48:42+00:00,358.57,248.81,L7
2002-04-30 09:54:58+00:00,357.99,248.53,L7
2002-05-16 09:54:51+00:00,358.94,248.93,L7
2002-05-17 09:36:49+00:00,359.01,248.91,L5
2002-05-25 09:48:37+00:00,359.90,248.95,L7
2002-06-01 09:54:45+00:00,360.07,249.56,L7
2002-06-10 09:48:30+00:00,360.25,249.26,L7
2002-06-17 09:54:14+00:00,360.25,248.83,L7
2002-06-18 09:36:04+00:00,360.25,248.56,L5
2002-06-25 09:41:43+00:00,360.25,248.26,L5
2002-06-26 09:48:22+00:00,360.35,248.11,L7
2002-07-03 09:54:34+00:00,360.54,247.82,L7
2002-07-12 09:48:20+00:00,361.97,247.29,L7
2002-07-19 09:54:03+00:00,362.62,247.38,L7
2002-07-28 09:48:12+00:00,362.98,247.30,L7
2002-08-04 09:54:19+00:00,363.97,247.39,L7
2002-08-13 09:48:07+00:00,365.15,247.29,L7
2002-08-20 09:53:52+00:00,364.99,247.47,L7
2002-09-05 09:53:43+00:00,365.24,247.51,L7
2002-10-07 09:53:26+00:00,365.72,247.28,L7
2002-10-16 09:47:41+00:00,366.01,247.47,L7
2002-10-23 09:53:55+00:00,365.97,247.59,L7
2002-12-26 09:54:29+00:00,365.46,247.68,L7
2003-01-04 09:48:17+00:00,366.15,248.25,L7
2003-01-27 09:54:37+00:00,364.22,248.47,L7
2003-03-25 09:48:35+00:00,364.00,249.84,L7
2003-04-17 09:54:29+00:00,362.13,249.30,L7
2003-04-26 09:48:42+00:00,362.28,248.88,L7
2003-05-03 09:54:30+00:00,362.34,248.96,L7
2003-05-12 09:48:41+00:00,363.41,249.81,L7
2003-05-19 09:54:48+00:00,363.94,249.23,L7
2003-06-28 09:41:50+00:00,353.09,249.05,L5
2003-07-07 09:36:14+00:00,340.77,249.36,L5
2003-07-14 09:42:31+00:00,332.51,249.03,L5
2003-07-30 09:42:25+00:00,323.05,249.19,L5
2003-08-08 09:36:48+00:00,317.10,249.29,L5
2003-08-24 09:37:05+00:00,312.09,249.13,L5
2003-08-31 09:42:59+00:00,308.10,249.28,L5
2003-09-01 09:48:17+00:00,308.10,249.45,L7
2003-10-10 09:53:47+00:00,302.94,249.38,L7
2003-10-11 09:37:47+00:00,299.54,249.16,L5
2003-11-20 09:48:36+00:00,257.39,247.92,L7
2003-12-06 09:48:39+00:00,257.39,247.88,L7
2003-12-13 09:54:30+00:00,257.39,248.22,L7
2003-12-22 09:48:48+00:00,257.40,248.22,L7
2004-01-06 09:44:54+00:00,256.57,247.60,L5
2004-01-30 09:55:12+00:00,256.64,248.24,L7
2004-01-31 09:38:48+00:00,256.34,248.49,L5
2004-02-08 09:49:04+00:00,256.12,248.13,L7
2004-02-23 09:45:06+00:00,255.99,248.42,L5
2004-03-18 09:55:00+00:00,255.15,248.32,L7
2004-03-26 09:45:14+00:00,256.46,248.22,L5
2004-04-04 09:39:18+00:00,256.67,248.77,L5
2004-04-20 09:39:48+00:00,256.28,248.29,L5
2004-04-27 09:46:10+00:00,256.28,248.92,L5
2004-05-22 09:40:42+00:00,256.67,249.54,L5
2004-06-07 09:41:10+00:00,257.14,249.77,L5
2004-06-22 09:55:09+00:00,257.10,249.10,L7
2004-06-30 09:48:01+00:00,256.52,248.80,L5
2004-07-16 09:48:28+00:00,257.43,249.31,L5
2004-07-17 09:48:55+00:00,257.43,248.98,L7
2004-08-01 09:48:25+00:00,257.71,248.65,L5
2004-08-09 09:54:56+00:00,257.71,248.00,L7
2004-08-10 09:42:49+00:00,257.54,247.74,L5
2004-08-17 09:49:12+00:00,257.25,247.76,L5
2004-08-26 09:43:16+00:00,255.75,247.13,L5
2004-09-03 09:48:40+00:00,255.75,246.84,L7
2004-09-11 09:43:41+00:00,255.98,246.92,L5
2004-10-20 09:50:44+00:00,254.84,246.14,L5
2004-11-05 09:50:39+00:00,255.20,245.65,L5
2004-11-06 09:48:52+00:00,255.20,245.24,L7
2004-11-22 09:48:58+00:00,254.78,245.09,L7
2004-12-23 09:51:34+00:00,254.39,245.14,L5
2005-03-21 09:55:50+00:00,256.47,247.83,L7
