,dates,usa_HI_0052-0000,usa_HI_0052-0001,usa_HI_0052-0002,usa_HI_0052-0003
0,1991-12-03 20:24:42+00:00,218.49141942281656,168.79888132693637,168.50237207662803,170.08119096762226
1,1999-08-02 20:59:19+00:00,225.41787200638268,168.04018790159412,164.5251720434542,169.07329785883863
2,1999-08-11 20:53:07+00:00,239.63672629845138,175.44828739640823,171.56556472640963,176.76098272531652
3,1999-09-12 20:53:05+00:00,239.68785113496776,170.6469202017438,170.53056863543293,187.95344454555467
4,1999-09-28 20:53:15+00:00,255.69113036699542,176.4079234041477,179.61530945580307,192.92637306066192
5,1999-10-30 20:53:07+00:00,,169.97165699600473,171.64382660827582,177.07509917720975
6,1999-11-15 20:53:07+00:00,,175.01291379655245,175.49717256721308,185.84477073529882
7,2000-01-02 20:53:03+00:00,233.5838414605102,185.84875357056472,172.97659695961607,166.54081477477618
8,2000-01-09 20:59:15+00:00,240.6805225458573,166.74619538187986,168.61792591385716,167.61744932260183
9,2000-01-25 20:59:13+00:00,226.09215937926953,181.45377022138965,174.27277145766487,168.2417333913541
10,2000-03-29 20:58:57+00:00,,,159.56931725411093,160.52926970731724
11,2000-04-07 20:52:39+00:00,,,,166.20889689706436
12,2000-05-25 20:52:12+00:00,209.91994444190124,164.4007426561675,166.08133763400582,181.3047940276586
13,2000-06-10 20:52:06+00:00,242.9740579683102,165.50175553912763,167.53486111352362,181.03632624334386
14,2000-06-26 20:51:56+00:00,243.66405485195526,177.6839777619989,176.30913484468266,183.67805025097175
15,2000-07-03 20:58:02+00:00,237.1706950917234,163.42406118851505,165.28499796693671,177.86555533349406
16,2000-07-28 20:51:26+00:00,213.76487977090946,167.91530313798492,161.44006922641043,170.8087009777047
17,2000-08-04 20:57:33+00:00,240.37705351650092,169.07830427881245,169.62998017324057,170.88872054084922
18,2000-08-20 20:57:27+00:00,241.09771237619788,162.4669704159841,163.840145096797,180.72320639934165
19,2000-09-21 20:56:52+00:00,245.63670547268677,173.105040539059,172.2946652370907,185.45104195442676
20,2000-09-30 20:50:41+00:00,225.73101265347327,174.0699267246935,177.57962497241041,180.22019973682058
21,2000-11-17 20:50:34+00:00,229.53550799490276,164.63989462440168,162.4124123914874,167.3732345395405
22,2000-11-24 20:56:45+00:00,226.90591164769717,159.2979147570948,154.16261589006206,161.2541569159472
23,2000-12-03 20:50:34+00:00,200.02405589558123,178.71266247849763,174.8545669957529,176.2758941912396
24,2000-12-10 20:56:47+00:00,233.61756008016155,180.82584905607402,174.81741521731897,188.25897514194946
25,2000-12-19 20:50:39+00:00,228.38646075888465,180.89168334929488,178.90377104973626,184.29785431433905
26,2001-01-04 20:50:39+00:00,208.65487476948257,185.15505628696013,183.60272767113952,191.32098979593889
27,2001-01-11 20:56:53+00:00,230.08754069130416,175.95488921433784,174.21803304411887,178.00455006861324
28,2001-01-20 20:50:45+00:00,226.1930839756764,182.2371749208866,177.81776660824818,177.4642843271046
29,2001-02-12 20:56:50+00:00,209.0243393587649,168.1724579426826,163.40866562232276,163.789159890186
30,2001-02-21 20:50:38+00:00,225.2735303543106,167.34247480819374,165.61842550416043,171.489133470351
31,2001-02-28 20:56:44+00:00,223.8831905564982,167.49615497784714,166.07280129128688,
32,2001-03-25 20:50:25+00:00,195.55299059072664,176.25109626895653,175.92697766735617,163.70669274991596
33,2001-06-13 20:49:50+00:00,225.49271502301653,175.0338894969548,171.47294387580013,176.9077968639355
34,2001-07-15 20:49:35+00:00,238.50586471372395,176.32650810451347,176.3134872067784,182.06406790389872
35,2001-07-31 20:49:23+00:00,243.89853661877305,172.78715324733375,171.40739879649703,179.4971650392178
36,2001-08-07 20:55:25+00:00,,,,
37,2001-08-23 20:55:12+00:00,210.59938830374836,165.19856379268273,164.25591016489642,166.92181372517862
38,2001-09-01 20:48:54+00:00,,,,
39,2001-09-08 20:55:00+00:00,227.59385506219516,168.85920907122576,165.77121215752956,167.39700810092083
40,2001-10-19 20:48:32+00:00,228.26833305908897,171.10930198054322,165.30182750652736,176.5681848626273
