,dates,mex0551-0000,mex0551-0001,mex0551-0002,mex0551-0003,mex0551-0004,mex0551-0005,mex0551-0006,mex0551-0007,mex0551-0008,mex0551-0009,mex0551-0010,mex0551-0011,mex0551-0012,mex0551-0013,mex0551-0014,mex0551-0015,mex0551-0016,mex0551-0017,mex0551-0018,mex0551-0019,mex0551-0020,mex0551-0021,mex0551-0022,mex0551-0023,mex0551-0024,mex0551-0025,mex0551-0026,mex0551-0027,mex0551-0028,mex0551-0029,mex0551-0030,mex0551-0031,mex0551-0032,mex0551-0033
0,1984-05-08 17:38:22+00:00,207.7950527828365,215.37409649081158,210.28248961486582,212.23628419507486,213.36609994432806,212.55950139510566,208.1051517155181,216.60856692448834,239.30777149452916,227.09188253556522,214.17877571700268,225.05602257238866,225.3677242619785,208.25320665460026,224.3939967258877,222.61004752703224,217.49196173766308,214.77676166653362,225.88453626757172,225.54718011261855,216.77247678965972,216.56192279529455,212.3960778528169,207.15545115826873,214.03958603455015,208.64249911803836,209.16736569207862,208.4146193717242,227.97949023666774,217.1780774072616,213.5971726550066,215.05300691843183,220.73901878923243,207.2049101507187
1,1984-10-22 17:47:12+00:00,195.31539617862518,198.50535950911822,194.88372024653017,194.0036272551289,193.14506576778743,197.86069542819592,202.31903809880617,205.20730980878912,215.12974180552428,217.17154958955766,200.483522068837,202.32974092094014,205.5703432831611,199.17704332059733,203.84931473664682,212.086943401082,206.60592333793343,207.12507630721643,214.38886687702723,207.13010268396073,210.1514847605364,205.47398544740508,199.977474337233,198.70286916502,195.12315650992008,197.17472860629204,199.00121930645406,198.28289519166162,202.56181621877482,201.8247661346229,198.8430413087437,198.67428613612947,200.5582169992321,198.86909334845794
2,1984-12-18 17:41:06+00:00,202.44450946243109,205.01383288628267,204.4051797049305,200.8469039410828,200.28869833720984,202.18810128312055,201.8010688012304,212.4778070137537,221.83154305089832,223.19041598272486,205.01639370776024,206.35607111961957,215.29152969891254,197.24571394950317,206.78649424704304,210.8961200964911,208.5382169722889,208.68566832585086,209.70048315246282,205.33383201362835,204.32139175078743,197.89476245177235,195.8961187559816,190.38322853180566,187.15258626945592,196.68076426744196,190.46859794877537,193.0097440774764,211.55860949069896,208.7913537175222,204.29816827274053,204.95528235976073,201.0183700677884,201.54176989191745
3,1985-01-03 17:41:15+00:00,204.1217015132007,200.80072341282587,197.38863785983364,200.80566275842418,191.64018714936665,189.05491465489678,192.81767345558922,203.20703617383228,211.70187332699356,209.4444254928144,202.4769737362106,209.26602231279958,209.4182853699892,199.49126328811963,207.34263500874664,204.23661133748936,197.7468239563076,201.62043007794207,201.61272059094952,199.02591707561567,208.93245928232668,203.2135202628894,199.59113102622177,196.69308998913084,194.3708797915097,187.97787448471675,188.4423982597789,189.50880829551627,207.54718541506563,197.30610269960698,198.8216749484746,206.62809186736365,203.83659008945392,199.42064527763796
4,1985-01-19 17:41:20+00:00,178.57574018909136,185.56704752408604,185.0739581120432,182.71913177858156,179.95634374583506,181.702903869501,183.61637193407068,188.93055420561618,195.78727798490283,190.59451423060557,181.95119564393679,181.769786899478,192.09600992343877,187.61258031502186,186.7099421410454,186.24122020197746,188.5045903883425,186.08742825490643,189.30146938660036,186.28498855637153,187.12130579456573,184.71556684592514,188.84196240159133,184.13673387951604,182.9002409757219,179.5964154641623,179.619751835996,171.75906831267287,183.3019482016302,181.1671621080285,174.73735139315227,180.23923240849447,174.60198792604206,183.30728070613458
5,1985-08-15 17:40:38+00:00,201.63140128245567,206.19769460661368,206.25515585152485,204.19093470383507,201.8422384320633,193.83823617788414,195.75307802363574,199.26304436629863,210.35492101920067,205.1171610527358,204.02927094383233,203.71944838671936,207.36676201523176,199.7915077818505,208.97574055469403,207.0370629507039,201.31189868564087,197.33850927063762,200.44161645277305,197.30466013659117,200.1243362420789,201.58941813124855,200.32475644299024,193.91084673352148,192.52135397111877,199.78840522608857,198.49476273768838,202.62807878578138,200.96984951773524,196.1529314717188,192.5012063180512,203.83993216208648,203.15660531431712,200.97814752998528
6,1985-10-02 17:40:05+00:00,192.35691325625098,186.33256863945633,190.42809438915137,183.77538109389036,179.91667746504316,183.02298069489535,195.4202128164153,202.08227168344598,207.3829196933408,203.53799852961768,195.75296550544152,192.05380292406252,197.2925709175544,195.0194317830519,194.47401805134882,195.16170419188833,205.0353463620862,200.6004769130675,208.83362851079332,199.82674943482237,203.58577398225245,197.16867093098222,195.1038092168529,190.76709924622185,187.28251573151863,190.38630083169681,188.34367512173793,205.7994203184005,204.4209700142098,205.81190510890156,201.67048706933232,206.045584259635,193.06408201802876,190.37315183311105
7,1985-10-18 17:39:54+00:00,194.29308220876487,197.60444238876823,193.1878372688323,194.30911320724212,193.768092419192,195.6868574729097,201.89714348381,210.87923247915452,212.73447657041106,206.13711165900673,200.50138547801447,202.558736733554,201.577915959858,196.2254013500442,204.65496988694773,203.2240991826111,204.67503587719895,200.9145676201847,202.80255850246976,200.77292912301155,198.71602315692698,189.9061479237917,196.09556331542132,184.86625634145076,186.9131362810572,200.0381702331246,199.83520267284212,203.6598438930056,202.47256148421184,204.346237239199,200.3219620673631,197.49486250192882,192.68668784436397,189.3512564298087
8,1985-11-03 17:39:41+00:00,188.70963999103674,191.6093855604948,192.4099096082315,197.8838021039317,189.5389946773126,198.07775503112234,201.32602802977232,207.12677959242555,215.51904177760255,217.60642939668887,204.83755678582014,202.34573571578312,201.4219981164297,198.09864661739377,196.01299708250784,207.37435145894716,210.80678222726004,202.7126786871135,201.74335240900677,197.5607810972333,203.94721068608465,193.19008821217608,196.1358368098571,190.33182843067203,184.82811430025205,187.9642822976327,196.77980094700132,201.08169455621078,203.15601657916386,198.19625668045524,198.04766136138062,195.26702462157823,192.7170947735409,195.55805810635496
9,1985-11-19 17:39:26+00:00,191.4006287849475,194.2359238794723,205.16616459405833,202.23598061743218,192.10706582331096,190.01566397516464,196.64020399447392,208.81301202940378,217.70297031538144,206.97606431976152,199.51115151942767,205.30455862810015,211.7100979177697,206.58707092051372,212.53994748380515,213.15158576219594,210.48788588638715,208.41562912353317,199.78050836413985,196.42804942414756,203.8933489333973,196.69847503662032,197.32694302796997,199.06340512867004,196.85061738691635,200.1140818546217,205.03892875082528,211.91907724221124,200.84406554168382,200.89418479081888,198.75530254309854,195.53480519434277,193.7194561046139,196.9013978281642
