,dates,mex0551-0000,mex0551-0001,mex0551-0002,mex0551-0003,mex0551-0004,mex0551-0005,mex0551-0006,mex0551-0007,mex0551-0008,mex0551-0009,mex0551-0010,mex0551-0011,mex0551-0012,mex0551-0013,mex0551-0014,mex0551-0015,mex0551-0016,mex0551-0017,mex0551-0018,mex0551-0019,mex0551-0020,mex0551-0021,mex0551-0022,mex0551-0023,mex0551-0024,mex0551-0025,mex0551-0026,mex0551-0027,mex0551-0028,mex0551-0029,mex0551-0030,mex0551-0031,mex0551-0032,mex0551-0033
0,1984-05-08 17:38:22+00:00,200.16963796162082,206.31891639061797,200.62363084132596,203.18110409488125,204.843577497087,204.93408657388997,199.0499716153245,207.55338682429473,228.16293444813704,217.43302376202536,206.553360895787,213.91118552599653,216.84520181473746,203.0788180259182,215.33881662569408,214.98463270581655,210.2478176575082,206.25423921929257,218.25912144635603,218.961594585205,210.18689126224618,208.93650797407886,204.7706630316012,199.53003633705305,205.99053705660026,199.58731901784475,198.81858843471448,196.3410459047994,213.49120207635795,206.82930014989748,202.45233560861448,203.9081698720397,209.5941817428403,198.68238770347764
1,1984-10-22 17:47:12+00:00,195.81870674796886,199.10304081021386,195.52124696769883,194.60130855622452,193.7075893452892,198.3640059975396,202.9167193999018,205.80499110988475,215.8653495607189,217.8090763107263,200.9868326381807,203.06534867613476,206.13286686066286,199.518575492652,204.44699603774245,212.5902539704257,207.08406837880995,207.6875998847182,214.8921774463709,207.56477999384845,210.5861620704241,205.97729601674877,200.48078490657667,199.20617973436367,195.65442877756064,197.77240990738767,199.68428365056334,199.07980359312245,203.51810630052782,202.5078304787322,199.57864906393831,199.4098938913241,201.2938247544267,199.4316169259597
2,1984-12-18 17:41:06+00:00,198.71349455380928,200.58325268229427,199.6792274873429,196.4163237370944,196.11874049816194,198.45708637449874,197.370488597242,208.0472268097653,216.37852126137415,218.46446376513725,201.28537879913844,200.9030493300954,211.12157185986464,194.7139538329384,202.35591404305464,207.1651051878693,204.9937528090982,204.51571048680296,205.96946824384102,202.11159186527317,201.09915160243224,194.16374754315055,192.1651038473598,186.65221362318385,183.21429275479957,192.25018406345356,185.40507771564577,187.10230380549189,204.46968116431754,203.72783348439262,198.84514648321635,199.50226057023656,195.56534827826422,197.37181205286956
3,1985-01-03 17:41:15+00:00,203.03850196102198,199.51442394461367,196.01658509374062,199.51936329021197,190.42955235575516,187.97171510271806,191.531373987377,201.92073670562007,210.11873551996317,208.07237272672137,201.39377418403188,207.68288450576918,208.20765057637772,198.7562350205698,206.05633554053443,203.15341178531065,196.71778438173783,200.40979528433058,200.5295210387708,198.0904265532795,207.99696875999052,202.1303207107107,198.50793147404306,195.60989043695213,193.2275024864322,186.69157501650454,186.97234172467924,187.7937423379,205.4891062659261,195.8360461645073,197.2385371414442,205.04495406033325,202.25345228242352,198.21001048402647
4,1985-01-19 17:41:20+00:00,182.9436765452985,190.75397194708202,190.60667749657222,187.90605620157754,184.83815496747832,186.07084022570814,188.80329635706667,194.11747862861216,202.17118496705172,196.1272336151346,186.31913200014392,188.15369388162688,196.97782114508203,190.5765371281624,191.89686656404137,190.6091565581846,192.65412992673927,190.9692394765497,193.6694057428075,190.05729722764133,190.89361446583553,189.08350320213228,193.20989875779847,188.50467023572318,187.51084046282944,184.7833398871583,185.5476654622771,178.67496754333416,191.60102727842377,187.0950757343096,181.12125837530115,186.62313939064336,180.98589490819094,188.18909192777784
5,1985-08-15 17:40:38+00:00,204.42067278743315,209.50995451877444,209.788233091163,207.50319461599582,204.95965952586167,196.62750768286162,199.0653379357965,202.57530427845938,214.43154860339854,208.65023829237396,206.8185424488098,207.79607597091723,210.4841831090301,201.68422773165665,212.28800046685478,209.82633445568138,203.96170661536948,200.45593036443597,203.23088795775053,199.71357643634445,202.53325254183218,204.37868963622603,203.1140279479677,196.70011823849896,195.46558500415057,203.10066513824933,202.28020263730068,207.04442533532907,206.26946537719246,199.9383713713311,196.57783390224907,207.91655974628435,207.23323289851498,204.09556862378363
6,1985-10-02 17:40:05+00:00,199.6220182047403,194.9598807657874,199.63056065723785,192.40269322022144,188.03650064276653,190.28808564338468,204.04752494274638,210.70958380977706,218.00115000267135,212.74046479770416,203.01807045393085,202.67203323339308,205.41239409527776,199.94932442666968,203.1013301776799,202.42680914037766,211.93719606315105,208.72030009079086,216.09873345928264,206.10115825397224,209.86018280140232,204.43377587947154,202.36891416534223,198.03220419471117,194.95123762159068,199.0136129580279,198.20346040897343,217.3025031535086,218.2246694163395,215.67169039613705,212.28871737866288,216.66381456896556,203.6823123273593,198.4929750108344
7,1985-10-18 17:39:54+00:00,202.36618820945682,207.1912557645899,203.41377153637544,203.89592658306378,202.7909755964359,203.75996347360166,211.48395685963166,220.4660458549762,224.53363149449928,216.36304592654986,208.57449147870642,214.35789165764223,210.60079913710192,201.7035804219423,214.2417832627694,211.29720518330305,212.3444865778563,209.93745079742862,210.87566450316172,207.74515703270004,205.68825106661546,197.97925392448366,204.16866931611327,192.93936234214272,195.43474817067647,209.62498360894625,210.7915608166383,216.4422617274345,217.8114628855265,215.3025953829952,212.12111699145132,209.29401742601704,204.4858427684522,198.37413960705263
8,1985-11-03 17:39:41+00:00,194.4430936171315,198.4178617414823,199.67228420128487,204.69227828491924,195.94697225941852,203.8112086572171,208.13450421075984,213.93525577341308,223.89870476958723,224.86880398974225,210.5710104119149,210.7253987077678,207.82997569853563,201.98920443510093,202.82147326349536,213.10780508504192,216.25356317205006,209.12065626921944,207.47680603510153,202.51240013795152,208.89882972680286,198.92354183827084,201.86929043595185,196.0652820567668,190.88009312779653,194.77275847862023,204.56091658241564,210.1596627975275,214.04957846874393,205.97737231586956,206.4273243533653,203.6466876135629,201.09675776552558,201.9660356884609
9,1985-11-19 17:39:26+00:00,191.37327931865434,194.2034463882492,205.1315219367537,202.20350312620909,192.07649877274804,189.9883145088715,196.60772650325083,208.7805345381807,217.66299801849146,206.9414216624569,199.48380205313453,205.26458633121018,211.67953086720678,206.56851235410053,212.50746999258206,213.1242362959028,210.46190389340867,208.38506207297024,199.7531588978467,196.40442943053077,203.86972893978052,196.67112557032718,197.29959356167683,199.0360556623769,196.82174850582916,200.0816043633986,205.0018116179989,211.87577392058046,200.79210155572687,200.8570676579925,198.71533024620857,195.4948328974528,193.67948380772393,196.87083077760127
