,dates,aus0093-0000,aus0093-0001,aus0093-0002,aus0093-0003,aus0093-0004,aus0093-0005,aus0093-0006,aus0093-0007,aus0093-0008,aus0093-0009,aus0093-0010,aus0093-0011,aus0093-0012,aus0093-0013,aus0093-0014,aus0093-0015,aus0093-0016,aus0093-0017,aus0093-0018,aus0093-0019,aus0093-0020,aus0093-0021,aus0093-0022,aus0093-0023,aus0093-0024,aus0093-0025,aus0093-0026,aus0093-0027,aus0093-0028,aus0093-0029,aus0093-0030,aus0093-0031,aus0093-0032,aus0093-0033,aus0093-0034,aus0093-0035,aus0093-0036,aus0093-0037,aus0093-0038
0,1987-09-11 23:09:41+00:00,,,91.73852422493937,111.78158247090413,122.96714558901887,134.87865775436703,144.0220426828687,152.76247773646998,156.67031057302046,146.26607274719143,141.8096985731748,136.221177350321,135.43451263953992,143.59003456437216,144.57778729087858,140.89206202176112,149.30149983135232,149.7392671091544,150.19467228269585,143.4805451533794,135.97408826921708,122.7850827162476,122.64224684429207,135.461988009774,135.24290743463655,137.58992469479432,135.49644240868855,130.67170501793862,133.94395108430916,135.2665178317697,135.21498917448943,140.97149263890464,146.5154247823855,142.67861186265995,135.80353885257043,137.98146532710123,132.68696755385062,130.02417226009786,141.56081802995655
1,1987-09-27 23:10:03+00:00,,,,,,,158.9960403539698,168.1328359667685,170.31302920077837,166.61328409276194,153.2711033976491,139.90686914160537,151.69530191372695,142.9439319402358,151.47490876462567,152.13050985908208,156.15967564923753,156.33629565841315,156.9162254427723,153.5345742432348,151.00774545850643,132.88998113257992,130.5136807027096,136.40764939954565,147.35355362761217,140.91231682096375,145.63453373963713,139.45420504676204,137.45503623211454,139.43626855269932,147.10160760013824,148.1548370235395,149.5366135121032,152.7486460529386,143.57652653544557,143.70567436134235,137.893366611312,143.7355073699109,151.343200019402
2,1987-10-06 23:04:03+00:00,,,102.9048547376212,116.14481188488132,126.81596404839179,140.9021783013898,158.31924553502927,166.89248412766761,163.28508136409502,152.79227893364896,149.22212192478136,142.86380808159083,142.2441133314954,147.40984572015302,153.24073911993028,154.72813291618704,158.71338626034753,156.60470061187436,155.79642050766628,146.88114284087018,143.95258309074572,132.51076188355893,130.3784394979373,141.68376485737005,146.2484972968761,141.2857661356247,135.25601583803274,133.4139430907799,136.27126872511977,139.83000914939757,142.0645935060437,148.86126824467078,152.42693883204163,149.44858061453954,142.1460800997192,142.5986247492175,138.22836944636273,137.7662659473741,146.64644706695026
3,1987-12-16 23:11:29+00:00,178.5409583010211,181.29660827642547,,135.8818160981665,138.34928574480986,,172.47746316325257,185.69581820409056,169.70830231732253,,160.2901882009726,143.43193912910084,151.69583740813553,149.33230866405657,150.24579159753725,157.4181675720076,155.8138676666267,158.49730483395516,160.34019457238225,154.5335483538566,152.90326111292387,143.2829844951123,139.22927324414258,140.37654055918387,139.87782074835835,139.1126167937523,136.7773884237979,134.72629642732926,127.67330998955511,136.07350478314373,135.90266921361342,150.55148320677782,145.62403997199988,141.14609590095048,135.33125473391848,133.9191956683382,125.38683500326658,133.9574805653291,140.01782586175514
4,1988-01-17 23:12:02+00:00,,,84.73876002905001,,121.02867226294819,117.80990243269068,125.86739357674145,143.1292369398203,139.09281746014906,137.7643073318752,132.38617569928502,127.56418828425578,121.2949843740892,126.23438185741279,131.40915170224724,134.12291471347217,131.07266347558732,137.81167285001098,131.0970408386268,126.32479437114408,119.2134542121072,103.87700121999652,107.98457254869258,118.19104560749079,120.30889253701778,121.22054388598399,120.05394523444163,115.61546444380159,116.02095024642085,115.49866788115683,120.25724325000438,129.38029413393127,133.17118348632982,126.1514459252543,116.34865500710353,116.49117692256898,119.61356283962708,119.45874043586501,124.46045555799603
5,1988-02-18 23:12:35+00:00,,,103.83670719184002,,125.33484401309012,134.94833310540196,150.68273187823456,148.5389176656749,143.78356963331467,139.47364808430405,137.6844883227328,129.48296977245002,137.51755385255987,134.79105923138928,142.6320392174385,146.21316591095584,151.83923938943707,145.18337246939777,137.13070281576182,138.22880315425564,134.4108614144999,125.70210846218669,114.63678403930479,129.95499238592785,132.7582746467733,133.6730549888757,134.6727259801019,126.72171231863693,122.72587965153188,122.89588246860521,129.5059744873585,132.75792870147365,142.2666842745458,132.92225075331356,127.16448701912003,120.9611581311893,127.1572268607264,129.56760520715557,136.3097751732996
6,1988-05-08 23:13:14+00:00,175.01023932350856,179.1168919746001,140.1475447892426,115.9906541141073,119.09574517058137,118.40318335620556,116.0555034435918,123.01961537054491,128.00888547636168,124.54042334819563,122.45861862829052,113.3111153370572,115.08956663660491,135.3413681218785,135.68608825658123,132.9992023929297,128.2375558853025,131.76020454087552,126.49438002332934,122.97063383433638,111.98851984291956,102.95798037764872,116.97641135691961,131.46350149734295,123.98808617112836,140.59046461298627,129.18200915295208,120.09626606650343,110.81158083497078,104.45312273302243,114.21712682119139,134.59314841653085,134.17797978105105,129.60478055672021,128.62497882832935,123.89159012792271,120.45530171715697,113.82142500250143,126.64129886405719
7,1988-05-24 23:13:21+00:00,174.21627139147998,167.42408595537452,128.34792591018802,117.9442785412207,123.66352020948138,128.93928880933504,135.929384546764,136.0631514040677,145.38077302354168,145.75584307307386,144.38741881114302,130.83868436604251,144.07654270527928,137.7882244638388,140.56894307737392,137.61299631297192,133.63420903719793,138.19923033375184,141.21561510145096,140.1030356798065,131.20929223496182,120.99372716432079,119.90380490794018,126.593755072791,128.2302183467136,133.88751317021894,132.0202865084592,130.9374716648807,119.51663492998966,118.35308644284461,129.34355282225542,139.2115222914847,140.0485940890857,135.21996975883553,139.0264507870943,133.92900180263686,138.27258422032358,133.21915238545802,130.6436919173797
8,1988-06-09 23:13:27+00:00,162.79722904506278,161.7673889380289,125.60801970675247,117.02868391530917,125.7062311121718,127.48103626759773,126.71208650881744,132.654186374253,136.80565129156628,127.2546478228795,126.18660480384627,123.33318117851834,128.02258809695684,134.37427733772614,130.19027139389524,134.30444929385212,128.59888089259218,128.31819563117102,131.31971463901203,125.42451364506587,119.81083046989822,115.65060850681586,114.10159444474489,116.82218430437388,120.38604992112393,121.21453860814631,119.39491759289302,116.04646488218411,115.16188461921311,118.14618560302455,121.71994135590056,127.56150637277631,132.66539883645032,131.94795202112,127.61209527626677,127.94458445930333,123.71401749557064,115.45068055277409,129.99607536440345
9,1988-06-18 23:07:20+00:00,,145.44844385666985,121.66054812777521,112.81161049948135,120.60049357668207,128.6081886689372,126.24342215775148,131.05050568865767,134.96865522784938,138.7194577690233,138.63456602685935,129.23414776987335,130.502319619046,138.5340686684195,135.14438350279386,136.77644710609616,134.1198571922951,133.44136945867996,134.41734800683423,132.43735578141917,126.25563837409764,112.26903962780915,114.66086040353095,116.97907253877824,118.85140562120873,122.30632142678549,121.84025002636561,119.65127992153714,117.67538184582592,123.54349505054195,124.06898023864645,132.9408388720671,130.31830683650114,127.91429927962352,122.28401499649394,127.0976870064361,125.2238685554877,123.94422888776201,128.08800590033832
