dates,nzd0224-0000,nzd0224-0001,nzd0224-0002,nzd0224-0003,nzd0224-0004,nzd0224-0005,nzd0224-0006,nzd0224-0007,nzd0224-0008,nzd0224-0009,nzd0224-0010,nzd0224-0011,nzd0224-0012,nzd0224-0013,nzd0224-0014,nzd0224-0015,nzd0224-0016,nzd0224-0017,nzd0224-0018,nzd0224-0019,nzd0224-0020,nzd0224-0021,nzd0224-0022,nzd0224-0023,nzd0224-0024,nzd0224-0025,nzd0224-0026,nzd0224-0027,nzd0224-0028,nzd0224-0029,nzd0224-0030,nzd0224-0031,nzd0224-0032,nzd0224-0033,nzd0224-0034,nzd0224-0035,nzd0224-0036,nzd0224-0037,nzd0224-0038,nzd0224-0039,nzd0224-0040,nzd0224-0041,nzd0224-0042,nzd0224-0043,nzd0224-0044,nzd0224-0045,nzd0224-0046,nzd0224-0047,nzd0224-0048,nzd0224-0049,nzd0224-0050,nzd0224-0051,nzd0224-0052,nzd0224-0053,nzd0224-0054,nzd0224-0055,nzd0224-0056,nzd0224-0057,nzd0224-0058,nzd0224-0059,nzd0224-0060,nzd0224-0061,nzd0224-0062,nzd0224-0063,nzd0224-0064,nzd0224-0065,nzd0224-0066,nzd0224-0067,nzd0224-0068,nzd0224-0069,nzd0224-0070,nzd0224-0071,nzd0224-0072,nzd0224-0073,nzd0224-0074,nzd0224-0075,nzd0224-0076,nzd0224-0077,nzd0224-0078,nzd0224-0079,nzd0224-0080,nzd0224-0081,nzd0224-0082,nzd0224-0083,nzd0224-0084,nzd0224-0085,nzd0224-0086,nzd0224-0087,nzd0224-0088,nzd0224-0089,nzd0224-0090,nzd0224-0091,nzd0224-0092,nzd0224-0093,nzd0224-0094,nzd0224-0095,nzd0224-0096,nzd0224-0097,nzd0224-0098,nzd0224-0099,nzd0224-0100,nzd0224-0101,nzd0224-0102,nzd0224-0103,nzd0224-0104,nzd0224-0105,nzd0224-0106,nzd0224-0107,nzd0224-0108,nzd0224-0109,nzd0224-0110,nzd0224-0111,nzd0224-0112,nzd0224-0113,nzd0224-0114,nzd0224-0115,nzd0224-0116,nzd0224-0117,nzd0224-0118,nzd0224-0119,nzd0224-0120,nzd0224-0121,nzd0224-0122,nzd0224-0123,nzd0224-0124,nzd0224-0125,nzd0224-0126,nzd0224-0127,nzd0224-0128,nzd0224-0129,nzd0224-0130,nzd0224-0131,nzd0224-0132,satname
2004-11-22 21:42:42+00:00,387.19,376.06,364.62,356.70,352.36,346.30,338.37,333.13,328.78,319.29,323.75,326.48,329.50,332.46,334.88,337.08,341.34,346.32,344.94,352.12,361.05,358.11,352.91,348.14,347.39,347.49,345.43,345.77,346.15,348.04,351.06,351.35,355.43,356.52,362.11,367.71,374.08,378.44,380.35,384.51,393.70,397.05,401.74,408.42,421.09,426.11,419.28,433.53,412.72,385.93,391.86,409.71,401.59,391.38,361.32,332.54,311.68,301.02,287.29,281.48,280.71,278.79,272.21,265.95,261.43,263.22,268.07,271.25,270.93,266.98,270.09,275.44,281.76,286.66,291.25,297.09,297.59,298.79,303.10,301.76,301.62,298.08,294.65,290.33,290.22,288.98,289.22,289.60,293.87,299.20,310.91,322.84,330.27,334.77,339.14,336.24,336.34,343.33,351.29,349.45,337.01,333.89,337.07,337.85,336.95,333.84,335.39,328.92,323.66,326.35,322.45,315.49,315.83,316.04,312.67,306.39,302.66,304.21,309.80,308.09,296.49,287.87,284.37,279.00,274.98,279.40,283.19,269.87,256.77,259.78,262.17,273.18,309.51,L7
2004-12-08 21:42:50+00:00,390.62,378.78,368.32,361.51,357.71,351.38,343.07,336.59,331.45,323.55,326.58,328.07,332.36,335.10,337.74,340.18,344.00,349.76,347.11,357.11,364.86,360.99,356.16,350.28,349.61,351.17,347.76,346.72,345.92,348.64,351.84,351.77,355.32,356.91,361.04,365.54,369.94,373.69,378.35,381.97,385.24,390.31,395.08,404.09,416.77,424.86,432.84,439.17,412.59,391.56,391.38,409.71,406.96,391.73,361.04,337.38,318.88,303.78,289.47,285.61,283.28,280.14,272.44,265.09,261.40,260.74,265.96,267.77,264.13,265.57,270.02,276.19,283.70,288.75,293.66,297.35,295.57,295.04,299.70,299.92,301.53,298.99,295.29,291.19,291.02,290.26,290.50,290.52,294.49,298.88,310.29,321.61,329.52,335.18,340.05,337.97,338.96,343.46,351.67,349.41,336.66,334.48,337.70,340.60,340.88,340.74,340.12,331.03,323.75,326.39,321.49,315.73,317.61,316.88,312.48,306.84,304.26,305.66,310.18,307.81,297.13,289.24,285.61,278.88,275.90,280.33,284.15,270.66,259.82,262.64,267.12,277.29,308.65,L7
2005-02-10 21:43:14+00:00,400.51,386.99,371.40,366.41,366.07,358.92,350.31,344.90,339.67,337.57,336.09,335.21,336.94,339.44,343.72,344.63,348.44,354.39,347.03,360.71,365.82,363.52,359.31,355.49,353.28,354.50,354.13,353.01,350.78,351.52,352.90,350.08,353.70,353.53,355.18,359.74,359.60,364.85,372.64,375.53,377.31,384.67,391.31,404.32,416.02,426.11,437.64,439.17,412.59,391.56,384.76,401.72,403.86,387.24,362.21,337.69,321.25,307.04,292.94,288.06,285.53,284.38,280.92,274.26,269.66,271.62,274.39,274.97,269.47,268.89,272.38,279.39,286.72,291.34,294.68,295.95,292.63,291.18,295.80,297.26,301.12,301.11,298.65,295.63,293.57,291.55,292.80,292.31,294.88,298.35,311.48,323.41,332.06,337.10,342.52,342.37,344.70,351.05,356.22,349.09,336.83,332.81,338.22,343.73,345.80,344.60,342.50,332.73,325.05,327.77,322.44,316.60,319.47,317.78,312.66,306.39,305.14,307.04,310.25,307.94,299.12,293.65,287.28,279.63,276.58,281.00,284.26,270.12,261.20,265.04,269.66,279.32,310.14,L7
2005-02-18 21:40:18+00:00,401.41,386.99,371.40,366.41,366.07,358.92,350.31,344.90,339.67,337.57,336.09,335.21,336.94,339.44,343.72,344.63,348.44,354.39,347.03,360.71,365.82,363.52,359.31,355.49,353.28,354.50,354.13,353.01,350.78,351.52,352.90,350.08,353.70,353.53,355.18,359.74,359.60,364.85,372.64,375.53,377.31,384.67,391.31,404.17,415.96,425.79,437.69,441.26,412.59,388.35,384.22,397.66,397.29,382.38,357.32,333.27,317.41,302.66,290.00,285.35,283.79,282.93,279.28,273.09,269.19,272.10,274.69,275.34,271.37,271.08,273.16,279.38,286.03,291.58,294.74,296.14,292.52,290.70,295.03,298.35,301.68,302.90,300.01,295.82,293.06,291.28,292.83,292.10,293.59,297.24,311.12,322.40,329.91,334.21,340.29,341.68,344.66,351.32,356.50,350.22,338.68,333.12,336.28,341.61,343.12,338.75,336.60,328.96,323.63,327.19,322.56,317.92,320.44,317.75,312.24,306.52,305.50,307.85,310.89,308.55,300.00,293.75,285.97,278.06,277.24,281.68,284.59,268.99,261.20,265.04,269.66,279.32,310.14,L5
2005-02-26 21:43:20+00:00,401.41,385.16,371.02,365.48,365.45,358.40,349.66,344.38,339.38,337.22,335.39,335.71,337.77,339.44,343.72,344.74,348.60,354.52,348.93,362.40,366.39,363.41,359.45,356.09,353.97,354.47,353.62,353.01,350.78,351.58,353.28,350.62,354.35,354.09,356.31,361.30,361.89,365.99,373.58,376.02,377.31,384.67,394.08,405.92,417.13,426.77,438.76,443.38,412.59,387.30,386.93,395.23,393.66,381.11,357.32,333.27,315.81,301.57,288.96,285.04,284.46,283.99,281.14,275.51,271.89,274.60,277.16,278.58,271.37,271.08,275.39,281.06,287.08,292.89,296.78,298.71,295.77,292.88,297.79,299.80,303.15,303.89,300.01,295.82,292.99,291.68,292.55,291.89,293.29,297.64,311.85,323.09,330.54,334.78,341.24,342.43,344.66,352.22,358.03,352.71,341.23,334.78,337.00,341.94,343.08,337.59,335.13,328.19,323.07,327.19,322.56,319.04,321.64,319.30,313.78,307.93,306.62,309.02,313.18,311.06,301.38,294.54,285.97,278.06,278.63,282.71,286.08,270.84,261.76,265.40,269.53,279.71,309.68,L7
2005-03-22 21:40:41+00:00,402.36,384.40,371.95,367.13,367.77,360.15,352.06,346.41,342.32,337.84,336.32,340.44,343.88,343.91,345.09,347.75,352.10,354.52,348.33,361.19,366.98,364.08,359.05,355.79,352.15,352.19,352.36,350.71,348.44,350.71,352.94,351.40,354.81,352.29,355.80,360.49,362.73,367.60,375.90,379.74,380.90,387.77,399.03,411.34,422.80,431.06,446.99,444.60,408.12,392.70,391.62,388.68,382.27,371.81,349.02,329.94,311.28,296.21,284.22,277.79,280.01,280.62,279.07,275.25,273.19,275.17,280.67,283.38,274.63,274.62,277.74,282.34,288.20,293.53,298.92,300.72,298.35,294.34,300.06,301.27,304.29,305.05,299.19,295.31,291.12,290.91,291.22,289.88,291.88,298.74,313.29,323.54,328.22,333.90,341.26,343.70,345.84,352.33,360.46,356.39,344.90,336.90,337.48,342.23,341.65,335.34,333.07,328.33,323.02,329.00,322.95,322.18,324.95,322.12,316.40,310.98,310.58,312.83,314.83,314.15,306.81,301.00,289.06,281.15,282.70,288.51,291.18,274.55,264.77,268.36,271.55,279.96,308.33,L5
2005-03-30 21:43:20+00:00,399.88,383.46,370.66,365.69,365.50,358.95,350.43,345.27,341.20,336.77,335.67,339.36,343.88,343.91,344.89,346.46,350.74,353.28,348.91,360.20,367.35,363.69,357.99,354.89,351.46,351.48,352.36,349.41,348.20,350.18,352.33,350.99,354.04,352.79,356.71,361.30,364.28,367.98,376.11,379.74,380.90,390.52,401.42,412.87,424.30,431.71,446.93,444.59,405.10,393.67,393.99,387.32,381.04,371.81,347.81,330.22,311.00,295.95,283.28,277.82,279.39,280.21,279.22,275.70,273.70,275.13,280.67,283.38,276.93,276.00,278.23,282.29,288.27,293.02,298.50,301.28,300.30,297.23,302.55,302.39,304.64,305.05,299.19,294.82,290.68,290.79,290.36,289.94,291.52,298.70,313.09,323.36,328.11,334.89,341.26,343.70,345.20,352.53,360.84,357.65,346.44,337.96,338.04,342.83,341.61,335.09,332.61,327.71,323.02,329.00,322.04,322.48,325.39,323.25,317.53,312.32,311.09,313.20,315.62,315.17,307.09,301.00,288.80,282.01,283.12,289.08,291.65,276.21,265.91,269.18,271.73,280.36,308.91,L7
2005-04-07 21:40:45+00:00,397.10,381.53,369.31,364.05,362.89,354.71,347.52,342.75,338.46,333.12,332.28,335.80,341.16,341.82,343.23,345.91,350.74,353.28,348.91,360.20,367.35,363.35,356.53,352.39,349.29,349.30,350.08,347.79,346.65,349.85,352.43,351.07,353.44,353.48,356.58,360.67,363.66,368.40,375.79,380.15,381.94,391.32,401.97,413.17,423.56,430.38,444.43,443.29,405.10,397.77,396.41,387.72,380.21,368.53,345.39,328.20,309.48,294.72,284.56,278.13,279.65,280.19,277.50,273.97,272.76,274.21,279.72,282.67,278.33,278.41,278.23,282.29,288.27,293.02,298.50,301.28,300.30,299.61,303.11,302.85,304.28,304.80,298.95,294.59,290.66,290.52,290.56,289.89,291.05,297.68,311.20,321.27,326.79,335.06,341.18,342.91,345.86,353.39,361.48,359.14,348.19,339.34,338.05,341.35,341.06,333.43,331.44,327.57,321.64,326.41,321.49,322.70,325.90,324.37,319.73,314.17,311.20,314.22,316.10,318.55,307.09,301.00,288.80,282.01,283.12,289.08,291.65,276.21,265.73,268.92,271.78,279.87,307.63,L5
2005-05-09 21:40:56+00:00,396.05,380.30,367.90,362.93,360.50,352.33,345.87,341.33,338.09,333.44,331.20,334.95,339.88,340.55,342.82,345.22,349.67,352.66,349.38,359.09,366.76,362.70,356.68,350.46,346.05,346.82,346.90,344.78,345.65,348.43,351.80,350.39,353.23,355.22,357.80,361.06,365.91,369.00,377.07,382.81,384.29,395.54,405.81,415.33,424.00,431.05,443.42,444.36,406.25,398.23,396.42,383.50,373.26,363.31,342.26,322.48,305.38,290.87,281.60,275.21,277.36,279.39,277.06,274.59,275.00,276.74,281.99,284.78,280.62,282.91,281.62,284.26,286.73,292.12,297.94,301.70,300.41,300.98,304.33,306.41,308.57,306.89,298.93,293.97,290.41,291.49,291.27,291.34,291.71,298.05,311.19,320.95,323.80,333.13,340.62,341.99,344.24,352.96,363.18,361.60,350.40,340.89,339.00,341.26,340.72,330.50,325.47,321.84,317.26,323.11,320.74,322.48,326.43,324.84,320.93,316.11,312.49,315.73,317.43,319.82,306.91,298.42,286.90,281.73,284.42,291.25,293.96,278.64,267.24,269.78,270.90,278.71,305.16,L5
2005-06-02 21:43:12+00:00,394.31,379.67,367.39,360.97,357.40,348.84,342.16,338.74,336.30,334.75,332.42,334.62,336.54,338.96,341.03,343.58,348.02,350.77,347.74,357.08,364.68,359.95,354.45,350.46,346.05,343.32,343.60,342.29,342.79,346.32,349.51,349.25,351.09,354.85,357.56,360.95,366.93,370.57,376.58,381.94,383.61,395.88,405.20,413.40,421.46,428.41,442.17,445.28,406.19,401.09,396.42,379.71,368.22,358.51,337.33,318.29,301.42,286.13,277.13,271.00,273.71,276.49,274.57,273.65,275.19,277.00,282.23,285.21,282.72,283.19,280.24,282.91,284.52,290.14,294.93,299.92,300.14,301.24,305.57,308.26,311.25,307.96,297.94,292.27,288.88,290.95,290.62,290.59,290.50,296.42,309.61,319.43,323.75,333.23,340.34,341.27,343.89,351.24,361.02,359.08,350.29,339.16,337.33,340.32,339.33,330.85,324.49,318.47,313.85,316.64,314.19,317.78,321.22,323.91,321.01,317.31,313.17,317.30,317.27,317.32,302.48,293.97,283.79,277.65,282.89,287.45,290.50,278.48,267.35,268.07,268.64,278.71,305.16,L7
2005-06-10 21:41:12+00:00,393.63,379.61,368.11,360.64,356.49,347.28,340.60,338.10,336.71,335.48,332.64,334.62,336.54,339.89,341.84,343.17,347.68,351.94,350.02,358.71,364.64,360.05,353.84,351.22,346.35,343.32,343.60,342.66,343.22,346.46,350.05,350.31,352.43,355.79,358.00,363.34,368.20,371.24,374.34,377.62,381.94,400.79,408.83,415.02,422.44,428.48,438.58,443.48,403.25,399.87,397.28,379.71,368.22,356.37,334.59,317.50,300.15,285.33,278.21,270.99,272.71,275.86,275.05,274.23,274.91,276.89,282.50,284.21,284.31,283.38,281.41,283.85,284.96,288.87,292.21,298.65,301.05,302.71,307.25,311.20,311.92,307.30,297.97,291.44,288.44,291.16,291.62,291.70,292.04,296.73,310.11,318.76,323.53,333.29,340.28,340.34,344.63,351.13,360.34,360.79,352.51,341.20,338.74,341.59,339.01,329.35,322.36,318.44,314.41,313.21,311.65,316.96,320.91,325.62,324.70,320.77,315.25,317.32,317.06,317.17,301.38,293.24,282.79,279.64,284.21,289.11,293.04,282.76,269.40,268.40,268.19,280.27,307.54,L5
2005-06-26 21:41:16+00:00,393.63,379.61,368.11,360.64,356.49,347.28,340.03,338.55,336.78,335.73,332.79,334.62,336.54,339.89,341.84,343.17,347.68,351.94,350.02,358.71,364.64,360.05,353.84,351.22,346.35,343.32,343.14,341.06,341.82,344.27,346.98,348.20,349.94,353.37,356.78,362.27,366.98,369.61,372.74,375.06,379.20,396.53,405.78,411.99,422.47,428.26,436.70,443.48,403.25,399.87,392.84,376.18,365.26,354.04,333.25,316.93,299.56,285.29,277.54,270.44,271.81,274.76,274.03,273.74,274.09,275.60,281.39,282.75,282.38,281.22,279.70,282.22,283.42,286.00,289.44,296.26,299.03,301.51,306.59,311.01,312.35,306.53,296.57,290.07,287.43,289.15,290.03,291.57,293.09,297.47,309.95,318.88,322.93,332.86,339.99,338.80,342.22,349.10,357.48,358.27,349.34,339.63,338.67,342.28,339.07,329.94,322.48,318.56,313.51,311.15,310.28,314.51,318.62,323.28,322.98,319.43,314.42,316.05,315.65,316.12,300.12,290.63,279.86,276.96,280.95,285.50,290.72,282.11,268.56,267.23,266.93,280.25,308.35,L5
2005-07-12 21:41:23+00:00,393.82,379.13,368.79,360.61,356.44,347.39,340.03,338.55,336.78,335.73,332.79,334.62,336.54,339.89,341.84,343.17,347.68,351.94,350.02,358.71,364.64,360.05,353.84,351.22,346.35,343.32,341.43,341.20,341.34,343.42,345.99,347.09,348.32,351.37,354.39,359.54,366.98,369.61,372.74,375.06,379.20,396.53,405.78,411.99,422.47,428.26,436.70,443.48,403.25,399.87,392.84,376.18,363.44,353.95,334.32,316.83,299.87,285.30,276.85,270.24,270.64,273.40,272.23,272.24,272.35,274.20,279.83,282.69,281.33,279.06,277.85,280.55,281.75,284.73,287.30,293.61,296.66,299.86,305.06,309.90,311.90,307.56,297.56,290.42,287.21,288.28,289.20,291.50,292.54,296.94,309.59,318.11,322.08,331.47,338.81,338.21,341.13,347.80,355.77,356.05,347.56,338.49,338.15,341.94,338.92,330.13,322.10,317.84,312.88,310.77,309.82,313.06,317.10,322.09,321.84,318.56,313.68,314.84,314.54,314.47,298.81,290.29,279.73,276.85,280.12,284.51,289.20,280.27,267.27,266.02,266.02,279.33,307.94,L5
2005-07-20 21:43:05+00:00,393.82,379.13,368.79,360.61,356.44,347.39,340.03,338.55,336.78,335.73,333.46,334.62,336.54,339.89,341.84,343.17,347.68,351.94,350.02,358.71,364.64,360.05,353.84,351.22,346.35,343.32,340.45,339.80,340.83,342.39,345.25,345.79,347.28,350.19,353.01,359.54,366.98,367.45,370.96,375.06,379.20,396.53,405.78,411.99,422.47,428.26,436.70,443.48,403.25,399.87,392.84,376.18,363.44,353.95,334.32,316.83,299.87,285.30,276.85,268.37,269.07,272.30,272.23,272.24,270.89,272.99,278.33,281.80,280.11,277.15,275.52,277.84,280.34,283.80,285.85,291.42,296.66,299.86,303.12,309.02,312.41,309.65,299.01,290.52,286.93,287.69,288.51,290.64,292.12,297.60,309.59,318.11,321.72,330.32,336.62,336.62,339.69,345.75,353.47,353.41,345.48,337.37,337.61,341.96,338.92,330.13,322.38,317.79,312.42,310.60,308.52,310.36,314.39,320.00,320.25,317.87,312.18,314.84,314.54,312.95,297.37,288.75,277.88,274.94,277.76,282.02,287.11,278.68,266.60,266.02,266.02,278.17,305.96,L7
2005-07-28 21:41:34+00:00,396.69,382.44,372.75,362.88,357.28,348.03,340.84,339.09,337.13,336.28,334.42,335.35,337.23,340.57,342.27,343.80,348.10,352.44,351.71,357.59,361.72,358.19,353.01,350.49,345.41,342.84,342.48,341.16,342.65,343.57,346.53,346.51,347.72,350.40,352.87,359.36,365.80,366.30,369.77,376.40,381.37,398.17,410.11,411.99,422.47,428.74,436.70,443.48,403.25,392.45,388.73,373.98,363.24,354.76,335.86,316.64,299.90,285.38,276.80,268.06,269.21,272.23,272.24,272.01,270.56,272.89,278.75,282.52,280.09,276.55,274.65,277.58,280.19,283.20,284.67,289.54,295.13,298.52,302.32,308.24,313.64,311.47,301.49,292.72,288.53,289.04,289.14,289.97,291.63,297.29,309.84,318.53,321.99,330.21,336.36,336.76,339.64,345.05,352.51,353.06,345.20,337.18,337.91,342.68,339.51,331.47,323.68,319.69,313.79,311.93,308.92,309.98,314.50,319.78,319.34,317.27,312.24,314.39,313.60,312.28,298.11,288.97,279.61,275.95,278.40,282.48,286.32,277.70,265.92,265.47,266.00,277.84,306.75,L5
2005-08-29 21:41:46+00:00,394.39,381.94,374.40,364.30,354.19,345.99,338.39,336.12,334.39,333.55,332.79,333.04,335.48,339.45,340.63,341.76,344.48,347.92,348.78,349.88,354.69,351.36,344.60,341.31,337.62,337.84,338.96,339.13,340.66,340.94,343.35,343.39,344.29,347.79,350.72,358.07,365.55,366.93,371.19,379.78,387.73,397.27,409.15,410.12,421.59,428.09,434.53,439.33,403.25,397.91,391.86,375.43,362.32,349.95,334.62,318.21,300.56,284.09,271.64,264.11,265.08,266.31,266.39,267.62,267.88,271.11,277.03,281.04,278.54,274.24,270.78,273.78,276.16,278.68,280.57,284.14,291.29,297.71,302.19,309.77,315.76,313.69,303.35,293.49,289.15,288.78,287.45,289.22,292.00,297.94,307.46,315.78,319.50,329.54,334.88,334.54,338.59,342.84,349.87,348.57,341.00,335.98,338.53,343.87,340.61,333.40,325.76,320.86,313.91,311.28,308.04,306.94,310.98,318.12,318.89,317.21,312.09,314.61,313.01,312.35,296.91,288.50,281.17,277.78,277.71,280.90,284.02,276.85,265.07,265.35,266.36,278.74,308.83,L5
2005-10-08 21:42:41+00:00,398.44,384.82,379.33,368.02,356.48,347.48,340.05,338.32,336.85,337.23,336.07,337.75,336.66,339.14,340.51,341.88,343.43,347.92,348.71,351.72,349.48,346.71,342.69,338.76,334.61,334.62,338.04,337.50,339.11,338.25,340.65,341.01,341.97,345.43,347.43,355.78,362.64,364.34,367.54,379.48,386.98,396.97,411.15,404.99,419.78,429.73,431.92,421.44,386.69,365.31,368.34,361.57,354.74,348.11,335.67,316.76,299.61,284.39,268.71,262.97,262.92,265.30,266.52,268.79,266.70,270.88,278.23,280.27,273.63,267.67,267.35,270.99,273.47,276.49,277.90,280.17,286.07,290.83,298.15,309.31,317.59,315.76,305.65,294.93,291.10,289.16,287.41,290.40,293.28,298.75,308.60,316.88,319.30,326.52,333.21,333.87,336.23,338.84,344.00,341.13,334.39,332.31,338.31,345.20,341.00,335.32,325.69,319.92,315.52,312.68,306.47,301.83,305.56,313.60,315.62,313.89,310.60,314.07,312.81,305.58,293.37,286.99,279.34,275.22,275.79,277.41,281.19,273.85,262.15,261.25,262.77,278.33,309.04,L7
2005-10-24 21:42:55+00:00,396.78,384.50,379.14,367.65,357.06,347.77,341.43,338.32,336.85,335.33,334.94,335.75,336.19,338.07,339.59,341.16,342.95,348.01,349.79,353.30,348.97,346.71,342.69,337.40,333.61,334.94,338.01,337.45,339.44,338.40,340.12,340.45,342.68,346.05,347.43,355.78,363.87,366.45,371.46,382.75,391.15,402.46,410.74,405.17,418.88,430.34,431.92,421.44,386.69,365.31,368.34,361.57,354.74,348.11,333.49,315.24,298.42,284.22,269.18,264.07,263.67,265.30,266.52,268.79,268.53,272.36,278.51,279.42,273.12,267.68,266.40,269.31,272.52,277.32,279.33,280.17,286.07,290.83,299.52,309.41,317.13,315.28,305.54,295.49,291.99,289.85,287.98,290.59,292.77,298.98,308.60,318.25,320.89,326.85,332.57,333.41,336.73,339.72,344.95,342.21,335.93,333.19,338.15,345.20,341.00,334.92,326.56,320.93,316.52,314.10,308.00,303.33,306.71,314.05,316.10,313.85,310.60,314.07,313.94,308.12,295.70,287.81,280.18,275.64,276.55,278.30,282.40,273.89,262.15,261.25,262.77,277.25,307.34,L7
2005-11-01 21:41:44+00:00,397.15,385.38,379.54,366.50,356.46,347.40,341.04,337.77,336.51,335.45,335.97,337.08,337.77,339.63,340.77,342.72,343.54,346.61,349.01,351.59,348.52,346.60,341.61,341.08,336.99,336.72,339.34,339.00,340.33,339.41,339.31,340.14,342.34,345.66,347.46,355.54,365.65,369.17,374.92,386.72,395.62,407.77,412.66,403.76,416.70,430.14,429.61,421.44,386.69,365.31,368.34,361.57,354.74,349.62,333.98,314.79,295.48,282.14,267.78,263.24,263.18,265.12,266.87,271.34,271.18,274.22,279.66,280.15,274.32,268.85,265.85,267.74,271.46,277.06,279.58,281.69,286.81,293.44,301.88,310.91,317.76,316.27,307.21,297.59,292.23,289.83,287.69,290.26,292.48,298.86,308.69,320.45,322.82,328.00,332.40,334.68,338.52,340.86,344.79,342.00,336.43,333.03,336.67,343.57,341.02,335.77,328.18,322.93,318.59,316.50,310.39,304.15,307.25,314.14,316.28,313.53,310.29,315.28,315.68,311.24,298.99,290.26,282.27,276.06,276.39,278.76,282.55,273.28,262.03,262.95,264.87,278.26,307.91,L5
2005-11-09 21:43:06+00:00,396.53,386.17,380.85,366.99,357.01,348.11,341.13,337.56,336.66,333.90,335.55,337.61,338.23,339.87,340.50,343.29,343.24,346.23,347.15,350.91,346.55,345.39,339.49,340.06,338.26,337.08,338.99,338.96,340.42,340.09,339.79,341.14,342.87,345.20,346.40,355.16,364.75,367.93,374.29,387.38,399.53,412.65,415.94,406.12,416.36,429.65,423.61,405.04,386.69,356.62,358.81,353.91,358.81,355.76,336.35,313.91,294.59,280.03,267.01,263.02,263.65,265.42,266.77,271.13,272.45,275.35,280.02,279.90,273.95,267.76,264.08,265.03,270.12,277.32,281.03,283.35,286.33,292.65,302.73,311.64,317.81,316.96,309.68,300.28,294.64,291.55,288.89,290.50,292.65,299.13,309.06,320.55,323.72,327.75,331.47,333.74,338.44,341.16,344.52,342.10,337.10,333.55,336.59,343.40,340.51,336.22,329.11,325.16,320.60,318.98,313.07,306.52,308.08,314.37,315.87,313.35,309.71,315.28,315.74,313.12,301.17,292.09,283.36,275.93,276.49,278.83,282.81,272.85,262.25,262.28,264.84,277.60,307.22,L7
2006-01-20 21:43:37+00:00,398.53,389.39,382.68,368.38,357.35,350.00,344.27,339.13,336.29,331.36,334.97,336.67,338.82,339.62,341.55,344.05,344.19,347.48,348.72,353.32,349.64,346.72,342.31,342.34,340.06,339.54,341.85,342.33,344.70,344.76,342.62,343.06,344.15,346.24,346.19,354.02,364.10,371.64,382.08,396.00,410.49,418.40,421.86,413.58,418.68,433.01,432.71,418.74,417.02,378.26,372.85,378.21,378.29,364.28,342.76,319.38,298.17,284.67,268.38,266.71,268.36,268.88,271.70,276.76,279.32,282.83,284.94,282.55,276.78,272.12,264.40,264.05,269.39,279.02,286.83,288.61,289.52,295.96,307.90,313.14,318.53,319.29,317.01,310.92,304.03,299.16,292.55,291.72,293.05,300.29,311.60,325.25,328.00,331.04,333.00,338.31,343.54,347.27,350.23,347.73,342.84,336.92,336.43,342.79,341.81,337.76,337.80,335.87,331.81,331.75,327.53,321.59,320.14,320.90,319.08,313.11,313.11,320.71,324.23,327.11,316.92,302.41,295.23,285.57,287.14,289.45,289.92,274.25,265.60,266.21,269.11,280.26,310.05,L5
2006-04-10 21:45:17+00:00,394.31,387.30,378.13,363.55,356.85,352.11,347.75,342.36,339.24,331.23,335.08,335.26,339.80,339.41,342.53,345.43,345.34,348.31,351.09,356.08,352.78,349.09,345.42,346.53,343.54,342.02,341.84,343.23,345.41,346.22,340.98,337.96,340.82,349.25,354.85,360.89,373.94,377.77,385.03,394.50,413.42,422.48,407.33,410.40,416.26,434.04,432.71,428.62,445.51,426.82,404.07,403.61,386.75,372.95,351.39,330.94,302.48,287.77,276.47,275.56,276.44,274.83,275.50,278.58,279.78,283.37,283.92,282.06,280.20,275.49,264.71,261.67,266.54,280.23,290.40,294.96,296.41,309.24,313.90,314.23,316.72,315.82,316.55,310.71,302.78,299.01,296.06,296.65,297.17,303.29,312.18,327.21,328.22,331.91,332.47,336.95,343.81,349.05,355.34,353.11,347.51,340.91,336.71,340.15,337.06,336.02,336.72,334.66,333.64,336.09,333.62,327.76,327.71,325.59,326.22,320.32,316.08,321.37,323.93,331.60,320.54,309.66,298.51,287.42,289.78,293.63,298.50,282.59,272.74,274.40,278.54,281.64,305.56,L5
2006-04-18 21:43:39+00:00,393.73,387.30,378.13,362.82,356.75,351.26,346.48,339.91,337.19,331.86,334.92,336.05,339.40,339.66,342.71,345.43,345.34,350.39,353.14,357.43,353.65,348.64,343.27,345.88,343.27,341.08,341.04,341.19,344.27,346.22,340.73,338.79,341.30,349.81,356.20,362.29,374.04,379.78,386.70,395.58,413.49,423.88,407.33,418.08,426.01,440.75,441.88,437.08,448.87,432.18,408.54,399.54,386.75,369.61,357.40,330.94,302.48,291.78,280.06,279.10,280.02,278.66,277.96,277.79,277.83,281.38,282.95,283.51,282.52,277.01,264.71,261.67,265.84,277.99,289.20,293.94,297.60,308.54,314.04,313.12,316.14,315.36,315.89,310.44,302.78,299.01,295.84,297.44,297.17,303.29,312.18,327.21,328.22,331.91,332.47,336.95,343.81,349.05,355.34,353.11,347.51,340.91,338.75,340.54,337.73,336.02,337.19,335.31,334.10,336.49,334.74,327.76,327.71,328.82,327.44,321.07,316.28,319.53,323.06,330.51,320.53,311.83,300.60,289.65,289.78,293.63,300.96,284.09,273.87,275.59,279.44,284.07,307.08,L7
