,dates,jap0274-0000,jap0274-0001,jap0274-0002,jap0274-0003,jap0274-0004,jap0274-0005,jap0274-0006,jap0274-0007,jap0274-0008,jap0274-0009,jap0274-0010,jap0274-0011,jap0274-0012,jap0274-0013,jap0274-0014,jap0274-0015,jap0274-0016,jap0274-0017,jap0274-0018,jap0274-0019,jap0274-0020,jap0274-0021,jap0274-0022,jap0274-0023,jap0274-0024,jap0274-0025,jap0274-0026,jap0274-0027,jap0274-0028,jap0274-0029
0,1984-09-22 01:05:16+00:00,193.1347412620001,183.37752914574583,182.3649381103754,181.42763554874955,179.91931979544853,,,,172.87430149258287,,,,165.81052878327102,159.51235470810371,,,153.0014844226745,150.53862031479372,155.40657233030498,156.3207735757441,156.52162161452603,150.5835647657914,151.4354403545653,165.07322480374785,174.00754944231335,176.64664975021236,,,,
1,1984-10-08 01:05:16+00:00,168.2270769472617,150.56707705380092,146.7093916960284,152.37277030192422,143.60621995052168,126.84094352638226,124.27449035448035,128.70716270572743,136.35342948583153,131.5346385675377,121.79670788087216,129.3531295075423,131.4014497952109,133.08315388472334,119.25679372500599,116.01924497829982,122.26763232388028,119.27737947153653,117.66167883033124,122.83060799076654,123.73833316947352,124.70930374786855,120.63051553074231,126.6785476182248,134.59304436402678,138.55416013312168,128.4458934809138,123.30637420498334,121.55926814981245,
2,1985-01-12 01:05:29+00:00,,,153.33228617845242,156.34294684669186,158.97475250751785,159.05777339875942,162.36956661652636,163.87970517401146,161.11936684052182,160.3045196974512,159.88591541611217,162.1137473157898,156.0091668053165,156.23132724822278,158.8771531034806,146.3543838622533,140.54928943836939,142.21804577369772,151.46901215863357,151.63876586054096,149.0217142389474,151.55645133759393,150.14754338542824,161.00001284856202,164.38680570948807,166.64306832160855,161.2258511034441,141.96963642489604,150.53061978430148,153.20283754130435
3,1985-03-01 01:05:36+00:00,,140.75756621936142,144.0040680788618,145.43889297226934,135.66888917569116,142.04604313163614,145.38208199394688,142.52313557485132,142.06836181000392,150.32578492282826,147.42858045967822,,,,,,,,,,,,,,,,,,143.32090714450118,137.84346843117987
4,1985-06-05 01:05:16+00:00,147.15640942280032,154.70070343123518,152.49075471969684,161.64348302132706,156.56412733772143,151.31309025999795,148.8622116349159,147.44896327218993,158.90159550269064,164.74658785665181,161.35038172551506,158.48117165765422,158.83953235409703,160.07207034153205,155.34911716622895,150.11647353446676,147.42380333124842,150.62670810649547,154.9503106038458,150.1920708217568,146.3590123778426,150.40039156582174,154.362741888727,159.00404705270893,170.7581359847318,174.03963812071078,172.1216051748628,174.09681804830598,182.40451933113624,161.78580918153108
5,1985-07-23 01:05:02+00:00,173.61527841691947,165.24243110848514,156.110714535894,155.10737001706806,154.59104396121867,151.81499643223597,147.4137490970446,151.56348036060658,156.19650871039778,168.43136051458885,163.96385337844384,158.90917645021034,149.3588925348099,146.44155219370677,142.93327203977356,135.92534384101725,135.98165407677715,140.1243429526798,133.65516138893813,148.90210908101113,146.35971135451865,148.83428413216205,153.51643075862043,159.46259563833274,165.35473738701705,159.75904265488919,165.86270135119418,170.55582493959082,174.41780406962158,146.45771466938533
6,1985-09-09 01:04:31+00:00,173.72858569068717,167.8930304608565,164.2478325758096,166.69567116946672,156.84661297920334,159.8477390437879,159.28887476436057,154.45886904871622,161.04623796369697,167.00184756146984,162.31565775295144,160.91986723440488,157.6568386739757,155.46588513498324,156.47457642079635,142.7233292884693,142.7223136785352,140.6707052751194,142.04400510809018,152.300695934114,147.85073221380594,148.4058022015942,155.17018703738324,159.41640106389406,173.8891265558367,175.40017794124526,170.42384168681747,167.49937563777985,173.13118089105342,151.27720351887731
7,1985-11-12 01:03:44+00:00,170.35504630775395,164.4610873785594,164.6822238560319,165.89827954527,157.22749967051024,161.01548372545903,163.5680933661042,161.75215756604933,157.50208987739143,165.92758675233495,167.65745366334264,165.41881141213258,163.06872865426828,165.35679605951333,167.50785251201768,160.54318445590144,148.2351539905309,151.71905681969753,148.31595343247366,152.10478392707626,159.1715187860479,149.2818448988795,159.8141983098385,164.08457258247495,179.25603851140443,172.41709860443837,172.16542953780876,176.23413226360518,182.71336153787655,153.7215323829177
8,1986-05-07 01:00:03+00:00,159.14928713834675,165.02790332492688,158.7055882127844,162.28432017095386,158.6606074396351,162.449067584071,159.57501514576808,163.5847532516758,161.59743270723465,162.1939612144208,166.64706463241498,169.92565175981494,163.8649693511258,158.54487137443215,152.2949003579222,147.1094987193092,148.96901595939246,149.69959779017097,147.879673910912,147.63406297750004,158.41859680910906,153.10298585819146,160.91591421340613,173.9237638991906,186.16736074580214,180.6212815701255,168.38115504467987,179.50721340062935,186.92244787679402,163.93683344582365
9,1986-06-08 00:59:08+00:00,157.02911680659042,162.67031221692804,162.3989426959056,169.161922288744,154.66440790741973,156.1250752022917,156.90613393360798,154.84900177450785,159.53347643547505,163.0486059641786,171.9836227546873,168.8674438224831,162.72242229480878,162.25038280865064,156.53675982966615,158.96699401541292,151.29429284769947,154.80449765667484,156.19451374605939,146.53945058388453,148.4186126917289,148.0962859937307,155.7195394178069,170.22036085349725,175.5542270082575,177.1094742135553,176.3134264912662,172.7760049852202,182.11938995673984,157.7369565768462
