dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142,satname
1999-07-02 21:59:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-07-18 22:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0491304347826,,,,,,,,,,,,,,,,,,,,,L7
1999-08-03 22:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5,340.1031578947368,337.78545454545457,,,342.1476923076923,349.46181818181816,350.24,356.31666666666666,341.3931578947368,339.11,339.3575,326.34000000000003,325.225,326.77285714285716,323.16875,327.32,325.1616129032258,341.3642553191489,339.9278947368421,338.3125,352.87,360.26972972972976,354.51272727272726,364.4866666666667,364.35538461538465,349.62333333333333,355.65,L7
1999-09-04 22:00:09+00:00,325.5094117647059,,335.73,341.82,341.98,343.94941176470587,342.72,350.82,352.35714285714283,350.58869565217395,347.96714285714285,342.6,333.86,330.71714285714285,330.1278947368421,329.82941176470587,337.73,339.10941176470584,338.92,338.61571428571426,337.81571428571425,346.6,348.23789473684207,348.8233333333333,352.93,357.71,358.64941176470586,362.8794117647059,360.78,368.63,371.39,366.49,364.27941176470586,363.9533333333333,364.22,359.92,363.06,368.05,367.52,373.98,374.2,368.78,364.16538461538465,360.92538461538464,359.4057142857143,359.74,356.46,362.52,358.35,353.7494117647059,356.28,353.3,349.4,346.55,348.5933333333333,348.79941176470584,350.49333333333334,350.06,349.85941176470584,355.29941176470584,359.3178947368421,367.13941176470587,369.6294117647059,371.77,371.0094117647059,375.18,372.4994117647059,372.99333333333334,371.6933333333333,375.89,375.18,376.34941176470585,384.31,382.14941176470586,373.6533333333333,375.5594117647058,377.21,379.75,379.56,379.19,377.67,379.95,381.17,377.92941176470583,375.0957142857143,,373.06571428571425,375.61571428571426,383.0,384.12,392.3857142857143,382.22538461538466,378.19,379.0094117647059,376.9778947368421,380.33538461538467,377.60714285714283,372.1678947368421,372.16538461538465,382.1657142857143,382.03,383.58,382.97,382.8194117647059,386.13941176470587,389.2657142857143,382.67,382.09,380.7371428571428,378.84,376.82941176470587,371.54941176470584,371.5757142857143,364.24,364.0086956521739,358.85,361.49789473684206,366.93454545454546,362.47,363.7257142857143,358.3676923076923,359.1581818181818,358.66869565217394,359.4533333333333,357.4478947368421,347.79,341.085,334.85,336.46,334.5342857142857,347.4625,339.39,343.91548387096776,339.00489361702125,338.69473684210527,336.815,343.0791304347826,345.5116216216216,350.41727272727275,353.9733333333333,360.15538461538466,343.0166666666667,356.28,L7
1999-10-22 22:00:04+00:00,322.27411764705886,326.59,336.42,340.205,339.885,334.80411764705883,335.21000000000004,342.27000000000004,344.72142857142853,344.69347826086954,340.7314285714286,340.83,329.40000000000003,336.4814285714286,337.6,344.59411764705885,346.635,348.33411764705886,350.92999999999995,352.8171428571428,352.0671428571428,348.37,359.25,362.7266666666667,360.275,366.525,365.39411764705886,368.6241176470588,373.165,372.17999999999995,370.52,370.2,374.3141176470588,375.18666666666667,364.485,364.695,362.04999999999995,365.155,369.985,376.28,372.51,377.53,370.0707692307692,367.20076923076925,365.1371428571428,367.045,367.125,363.13,366.515,365.59411764705885,361.805,363.065,361.135,361.795,365.7966666666667,364.65411764705885,367.8666666666667,365.205,365.30411764705883,368.9341176470588,374.16,377.95411764705887,381.01411764705887,383.23999999999995,385.22411764705885,386.415,387.01411764705887,389.3266666666667,384.0866666666667,382.905,377.67999999999995,386.10411764705884,383.245,391.16411764705884,389.1066666666667,384.39411764705886,384.935,392.735,391.975,388.57,379.535,385.705,385.905,389.47411764705885,384.84714285714284,384.54999999999995,379.60714285714283,385.9371428571428,386.345,386.14,387.6271428571428,398.7507692307692,388.2,383.96411764705886,387.32,382.1707692307692,385.39142857142855,382.34,379.1707692307692,382.39714285714285,387.87,383.33,382.85,390.55411764705883,388.16411764705884,386.83714285714285,385.92,392.62,385.6014285714285,386.25,381.28411764705885,378.66411764705884,369.97714285714284,369.85,363.81347826086954,364.12,360.78,362.5363636363636,359.45000000000005,364.8771428571428,367.2653846153846,364.2154545454546,365.5934782608696,360.56666666666666,354.35,342.05,334.2225,331.78999999999996,334.065,334.39285714285717,342.38625,344.81,345.52258064516127,346.36170212765956,346.25,344.4775,354.93565217391307,356.1189189189189,350.7081818181818,358.18666666666667,361.84076923076924,349.6733333333333,348.28,L7
1999-12-09 22:00:09+00:00,326.8735294117647,327.7366666666667,,348.92,347.27,345.0935294117647,342.84,342.28,343.46761904761905,341.78043478260867,338.447619047619,333.13,330.56,326.947619047619,335.19736842105266,338.8235294117647,343.54,348.3735294117647,348.6166666666667,346.64142857142855,347.68142857142857,341.81666666666666,348.6173684210527,348.9188888888889,350.16,350.98,355.9735294117647,359.8935294117647,359.71,361.44666666666666,364.62666666666667,360.0466666666667,363.66352941176467,364.2888888888889,359.37,357.18,359.2066666666667,356.44,363.0,366.5566666666667,367.7066666666667,363.1466666666667,358.6815384615385,355.71153846153845,354.16142857142853,349.5,351.86,346.0766666666667,354.91,355.4635294117647,354.29,352.82,354.23,354.72,351.7888888888889,348.2235294117647,349.9988888888889,346.64,352.2535294117647,355.3735294117647,359.5473684210527,351.8935294117647,367.2435294117647,371.1366666666667,372.9435294117647,372.94,375.2535294117647,371.2688888888889,369.8488888888889,366.81,362.4266666666667,368.4235294117647,363.36,376.91352941176467,369.8388888888889,370.8235294117647,368.45,375.17,368.27,367.74666666666667,369.69,371.5,376.06,368.5035294117647,359.8614285714286,357.8366666666667,366.4214285714286,363.77142857142854,361.48,364.00666666666666,370.09142857142854,381.33153846153846,377.06666666666666,369.3835294117647,369.59736842105264,368.78153846153845,364.61761904761903,360.7973684210527,362.60153846153844,368.20142857142855,371.66,367.06666666666666,372.31333333333333,371.3335294117647,377.5535294117647,369.59142857142854,375.1933333333333,370.2833333333333,371.247619047619,364.43,362.4235294117647,357.8635294117647,351.90142857142854,355.27,354.4804347826087,348.53,350.59736842105264,355.08181818181816,355.12,357.75142857142856,357.3707692307692,346.3239393939394,352.3804347826087,350.5288888888889,336.6673684210527,331.85,328.895,329.09,325.45,323.02857142857147,341.2125,338.4866666666667,332.8048387096774,336.13170212765954,335.2884210526316,335.325,344.8102898550724,346.8394594594595,337.37090909090904,346.4488888888889,362.1815384615385,333.90777777777777,345.67,L7
1999-12-25 22:00:04+00:00,318.03058823529415,,322.67,339.93,335.62,336.91058823529414,337.01,338.19,343.20904761904757,339.1443478260869,337.1090476190476,335.43,330.37,334.76904761904757,333.26,336.35058823529414,343.71,344.8705882352941,340.1066666666667,341.42857142857144,343.5785714285714,342.90666666666664,347.03,348.4822222222222,351.2,353.36,356.63058823529417,357.88058823529417,359.52,365.6666666666667,363.15666666666664,357.21666666666664,360.26058823529416,361.9222222222222,357.16,358.31,359.20666666666665,359.41,364.75,368.52666666666664,362.87666666666667,359.99666666666667,361.68615384615384,358.90615384615387,355.04857142857145,352.73,352.83,357.1766666666667,358.78,360.45058823529416,367.96,357.75,358.93,349.24,349.3122222222222,351.92058823529413,354.6022222222222,356.93,354.45058823529416,353.53058823529415,360.5,362.65058823529415,371.9905882352941,374.5366666666667,369.88058823529417,374.59,367.72058823529414,369.70222222222225,373.2422222222222,371.55,368.7866666666667,366.8705882352941,366.2,372.70058823529416,365.3722222222222,361.23058823529414,367.63,378.35,374.57,367.4766666666667,369.05,374.27,373.91,375.66058823529414,362.8985714285715,364.95666666666665,364.2085714285714,361.91857142857145,363.47,367.07666666666665,373.84857142857146,381.98615384615385,377.77666666666664,375.60058823529414,367.03,370.53615384615387,365.6290476190476,367.36,364.7161538461539,376.5185714285714,372.24,371.25666666666666,377.56333333333333,372.40058823529415,375.77058823529416,370.67857142857144,370.00333333333333,368.8233333333334,368.5690476190476,369.35,358.9405882352942,360.46058823529415,359.80857142857144,356.85,346.74434782608694,353.02000000000004,355.2,358.5490909090909,355.25,362.05857142857144,360.9430769230769,352.6030303030303,350.93434782608693,354.9222222222222,345.42,349.29,340.605,333.87,330.1,336.47142857142853,343.3325,343.6466666666667,330.3716129032258,341.2855319148936,341.38,342.515,349.99289855072465,351.08405405405404,350.56454545454545,358.15222222222224,366.8161538461539,342.02444444444444,351.67,L7
2000-01-26 22:00:02+00:00,314.0041176470588,318.28333333333336,327.16999999999996,336.005,336.395,338.49411764705883,337.26,342.01,348.9538095238095,349.7895652173913,345.4238095238095,342.27,337.96999999999997,336.1438095238095,336.3257894736842,339.77411764705886,343.145,350.84411764705885,350.2033333333334,350.0057142857143,348.0957142857143,348.1333333333334,356.3357894736842,357.0677777777778,356.145,355.855,356.49411764705883,361.8741176470588,360.555,367.97333333333336,366.71333333333337,362.03333333333336,363.1241176470588,362.98777777777775,360.675,361.205,360.6933333333334,360.195,364.845,371.05333333333334,371.31333333333333,372.15333333333336,365.9938461538461,363.1838461538461,358.7157142857143,354.985,355.315,355.49333333333334,357.855,356.77411764705886,357.195,361.335,355.015,356.615,355.4577777777778,356.14411764705886,352.4377777777778,360.805,357.1941176470588,365.16411764705884,364.60578947368424,370.6841176470588,372.15411764705885,377.92333333333335,368.86411764705883,379.255,375.0041176470588,373.09777777777776,369.72777777777776,374.125,372.79333333333335,371.9341176470588,377.235,382.99411764705883,376.48777777777775,368.61411764705883,372.985,378.165,377.035,371.5033333333334,371.815,371.265,372.435,370.6241176470588,370.3957142857143,373.72333333333336,363.4557142857143,370.23571428571427,374.765,378.91333333333336,382.18571428571425,386.69384615384615,384.1433333333334,372.86411764705883,367.53578947368425,367.4138461538461,357.25380952380954,363.80578947368423,371.3538461538461,369.8857142857143,375.62,370.80333333333334,386.4166666666667,376.55411764705883,371.01411764705887,378.11571428571426,380.1166666666667,376.22666666666663,367.5838095238095,368.47999999999996,367.6841176470588,367.36411764705883,360.9557142857143,357.32,361.2895652173913,358.58,361.6957894736842,369.7136363636364,362.89,360.87571428571425,349.0369230769231,347.4578787878788,354.0495652173913,350.3777777777778,349.3757894736842,356.95,344.8325,345.63,338.045,336.2142857142857,345.25625,348.2733333333333,344.8667741935484,344.7925531914894,345.0994736842105,346.4275,356.78971014492754,356.15027027027025,354.9118181818182,369.4377777777778,373.87384615384616,371.19555555555553,369.04,L7
2000-02-11 21:59:57+00:00,310.8552941176471,,321.92,333.94,330.9,330.63529411764705,330.52,335.81,339.8966666666667,343.30695652173915,344.5266666666667,337.07,333.51,328.99666666666667,328.48842105263157,329.07529411764705,329.99,333.38529411764705,341.8333333333333,334.46,336.21,339.7333333333333,335.4684210526316,341.67777777777775,348.0,353.02,354.3352941176471,353.06529411764706,353.8,358.5333333333333,361.99333333333334,355.30333333333334,349.80529411764707,353.9377777777778,350.27,347.67,341.0233333333333,348.09,356.03,360.3933333333333,356.75333333333333,353.62333333333333,350.28923076923076,344.47923076923075,340.51,343.45,340.97,337.1633333333333,336.94,346.82529411764705,346.47,340.44,338.17,343.74,338.3777777777778,338.37529411764706,341.4977777777778,345.09,346.4152941176471,339.6452941176471,341.4084210526316,342.93529411764706,351.7052941176471,359.1533333333333,356.51529411764704,359.81,363.8552941176471,354.21777777777777,355.67777777777775,362.03,357.7833333333333,361.06529411764706,361.74,359.17529411764707,355.3977777777778,343.4852941176471,355.49,359.17,358.79,361.8833333333333,355.94,353.4,353.82,355.74529411764706,364.87,344.3933333333333,338.89,330.98,361.5,364.2833333333333,366.36,366.8792307692308,355.7233333333333,351.93529411764706,351.6684210526316,354.85923076923075,351.12666666666667,350.60842105263157,352.53923076923076,354.27,356.38,363.75333333333333,360.1466666666667,361.1052941176471,355.93529411764706,348.27,345.7066666666667,348.3266666666667,348.50666666666666,346.02,352.1652941176471,352.1652941176471,346.65,329.56,334.55695652173915,333.16,327.98842105263157,340.51727272727277,335.11,329.33,333.50461538461536,323.9024242424243,327.0969565217391,326.85777777777776,328.63842105263154,341.27,325.435,320.94,318.29,314.33,318.7825,317.5433333333333,313.39612903225805,314.048085106383,324.51105263157893,320.595,320.86797101449275,323.6837837837838,328.14363636363635,343.15777777777777,343.6192307692308,322.27555555555557,335.98,L7
2000-02-27 21:59:52+00:00,313.24470588235295,,320.56,335.54,330.1,327.30470588235295,329.84999999999997,339.53999999999996,346.557619047619,344.5726086956522,340.71761904761905,339.0,332.22999999999996,331.39761904761906,328.2184210526316,332.2147058823529,335.46,337.5147058823529,344.43666666666667,342.0414285714286,342.78142857142853,341.51666666666665,338.82842105263154,341.5855555555555,349.16,353.12,351.1547058823529,356.61470588235295,358.62,362.89666666666665,362.3666666666667,358.89666666666665,356.4647058823529,349.84555555555556,348.61,353.19,356.75666666666666,357.32,359.07,357.02666666666664,362.65666666666664,359.15666666666664,357.6630769230769,353.1030769230769,345.94142857142856,344.28,335.3,341.44666666666666,338.6,345.4747058823529,349.11,344.66,346.05,353.55,352.23555555555555,348.0347058823529,350.12555555555554,357.68,356.61470588235295,353.87470588235294,350.70842105263154,356.6547058823529,355.9747058823529,363.00666666666666,355.57470588235293,362.72,364.2247058823529,367.28555555555556,368.3855555555555,362.93,364.40666666666664,366.11470588235295,371.02,369.07470588235293,362.65555555555557,364.81470588235294,361.41,369.88,369.08,368.3566666666666,369.59,369.97,371.78,362.42470588235295,364.51142857142855,349.97666666666663,353.8614285714286,350.77142857142854,363.57,365.12666666666667,371.28142857142853,373.3530769230769,365.74666666666667,368.9647058823529,363.42842105263156,365.4230769230769,364.04761904761904,360.2884210526316,366.1930769230769,366.70142857142855,364.86,362.16666666666663,371.1933333333333,365.82470588235293,363.1047058823529,365.07142857142856,367.9233333333333,367.30333333333334,362.997619047619,365.65,356.9547058823529,362.11470588235295,357.66142857142853,352.36,350.1426086956522,347.56,353.80842105263156,350.2781818181818,348.66999999999996,350.26142857142855,339.54153846153844,340.40939393939396,342.6926086956522,336.46555555555557,326.44842105263155,333.08,328.38,330.87,322.19,320.03857142857146,322.97,324.99666666666667,323.61451612903227,329.7825531914894,329.74105263157895,326.77,331.27507246376814,336.7597297297297,334.6790909090909,345.94555555555553,351.5430769230769,330.9111111111111,341.16,L7
