,dates,mex0485-0000,mex0485-0001,mex0485-0002,mex0485-0003,mex0485-0004,mex0485-0005,mex0485-0006,mex0485-0007,mex0485-0008,mex0485-0009,mex0485-0010,mex0485-0011,mex0485-0012,mex0485-0013,mex0485-0014,mex0485-0015,mex0485-0016,mex0485-0017,mex0485-0018,mex0485-0019,mex0485-0020,mex0485-0021,mex0485-0022,mex0485-0023,mex0485-0024,mex0485-0025,mex0485-0026,mex0485-0027,mex0485-0028,mex0485-0029,mex0485-0030
0,1986-04-21 17:30:52+00:00,213.6106327564209,214.131985094,226.1608867595283,217.7698922904582,207.9660694938426,196.77444584940548,196.40151029553334,206.89596849062065,229.30423820956074,222.09982631206128,222.64478546493555,231.97505811935585,225.3726709794404,219.23452271324155,220.29771505872742,209.28422636674009,204.48828580729213,198.46462608638322,197.65728051325607,206.67598034697028,204.42080354433358,206.1396424018094,209.25833351472176,208.4596094835804,216.28665282180626,213.1824050291157,222.78717551976027,220.50818307929356,212.16496888667808,216.26930431609765,220.08958733939454
1,1987-06-27 17:30:26+00:00,220.36919505129325,223.6121636996982,232.17571154714182,233.8240297580981,231.925229953387,220.85828104398146,215.84807846761527,212.69777509479238,216.87913637497618,223.98167698107085,224.8152540862936,223.77727250035366,222.5230066953782,217.52745610237193,209.88430643766432,200.82014413365792,195.06312375838058,197.68667780751946,197.5589114774565,202.7532578446085,202.98898210840352,205.71633068026856,213.1196186458113,220.57752288113585,223.2412006182467,219.1172661493388,221.76579541742095,213.271555600703,210.73450268109448,214.61601702235936,217.86128280596395
2,1987-07-13 17:30:44+00:00,221.13617855540315,224.78561348836513,240.00920081921788,232.3363339071586,232.01563568872973,223.75445891785185,215.9456874039216,215.6433222763159,224.62998992859175,230.13575342690223,231.81001003495157,224.05142763461487,225.66565464442266,221.45625402410852,213.5680958794405,205.32204719624704,198.51638806514492,203.60204769396927,205.90033679841147,208.82591029702414,210.35795756654426,214.39256462386092,216.69069395267118,220.0841148848564,225.4697986897556,224.05973601437856,229.77463992078117,229.51808238635553,223.6819558038613,224.85398596054438,228.10954690354427
3,1990-05-02 17:25:42+00:00,211.8109149388013,221.19836474003557,226.037897485086,218.9224426683189,207.0211706744286,201.4359542488314,203.82501901766375,210.53999350862242,225.80327608851124,231.02187830481128,220.37112620568433,222.24769747728413,223.1371255728706,212.8209004433444,219.24353412439865,205.77266975164574,207.69169088856083,213.6668850122193,218.35320168229,225.00743254237923,230.74936750294262,238.0853814021072,240.14264558165016,,,,,,,,
4,1992-08-27 17:27:58+00:00,204.38960700210933,207.5853273993094,217.08978149621962,214.51681803822564,203.52393893338706,196.81386218546257,205.35488634350742,202.24552541114707,212.67500640737993,215.06374274305145,221.2351834312539,217.65441891349855,219.43326098506452,216.67814265252494,218.52134413423454,200.9747545799925,197.19206054225396,201.10392716130082,201.64280481931797,202.9835070308591,204.4619667776575,217.04399918906103,220.30652866336266,220.31899930956322,227.83141472268372,230.8350078930847,239.92502617080902,225.85565802337817,219.62456145412705,223.54883159614897,225.75700533375252
5,1993-02-03 17:27:27+00:00,210.4382033338897,214.37202665044305,216.29399983065582,211.36782255418876,205.53916649147567,197.42603621784883,203.39269057618026,213.6937835598483,217.3746645093546,219.65212357687187,214.27560761378845,218.84565707832414,227.13366281728597,213.22713264456291,209.16367345525111,194.93739572817088,198.14270150387435,198.9662275081817,202.9721984915687,207.26475257798882,214.90673177387322,225.16502688554687,234.500084372194,240.26670282595592,241.24782427264063,243.56098520528622,246.89213945959506,245.80507369123194,246.56017131848694,247.96094856143503,252.3190588213348
6,1993-03-07 17:27:44+00:00,211.41701993893017,218.93500726367972,228.95139975109262,213.25959916215518,207.43939771483994,190.52113261039537,199.0204393154369,208.3005536550314,216.1727892014818,218.54540913469705,218.3543279514578,217.2356871923207,223.32123137381993,222.0249763614772,212.38554454318967,199.55463560819607,187.11162764253814,189.12435126239106,202.8250303393745,205.23207269397605,210.92416059888905,216.7426705139812,217.83145018294715,224.9930187035586,232.22757837666924,237.65530954800528,242.88863962535834,233.3710287044277,229.17081073780255,227.36324620298643,231.58501137043865
7,1993-04-08 17:27:52+00:00,212.27383253094234,217.8196123621854,217.21813802749443,216.33998142985104,213.93980376122985,197.02226974617116,190.92479854885028,212.44331858142644,219.1638039724295,222.268858487141,217.62168955831916,220.4622587543001,222.63810600044897,215.87027341617224,215.70725982014497,202.8988010519323,192.7103157098667,188.76087421645,199.4200294669406,203.1102923136949,211.01190970579745,216.10377313254313,220.85716580266322,228.94480514119857,232.00891615934793,233.13513557794965,247.0201465756192,238.62488033525605,234.87131468432676,234.54395338076702,233.10444729906467
8,1993-05-26 17:28:07+00:00,215.0910096090458,216.3766666766198,230.65711826864256,215.63126056443548,213.91654938678604,207.53743292884462,204.0548792925548,207.26688947499522,215.93636264353697,232.25125392435191,226.62503155371473,217.63383233670461,231.82485079741892,224.94556477289387,208.9969202335267,205.00188603983293,197.39568595417123,201.62602528512824,207.43436835875644,214.2068132833428,212.4505567177629,217.9726170283081,216.4607688051409,236.1673799825475,226.86958217788634,232.5120923825241,239.6503966192852,233.25268306237658,228.57320835310017,229.96659536625384,229.31286051166506
9,1993-06-11 17:28:08+00:00,211.4666629565122,218.4659120721923,227.25036228192118,224.94984146007647,221.54080143132816,214.29814780941658,205.64444576041168,205.33484141981364,222.86188003987692,242.50454739713624,233.83498976769013,218.34869931320253,220.81924011419375,226.40382051678301,204.4688146120334,201.7252249008236,210.67591741772625,198.86712988315864,194.14781819333228,215.7250651926213,227.82236760096603,222.73038125092663,225.4036408998882,232.94789461049075,235.7311612962295,238.11366375562613,241.31650322763784,236.44278408206796,231.04312235155487,228.4013185915712,232.41952055814303
