,dates,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115
0,1999-09-04 22:00:09+00:00,,115.90059890680597,115.88241312026189,111.97473973982454,114.47554699496818,116.07561533064816,115.9654635667774,119.16567684073586,118.95957673016274,110.65438897640159,109.41615661267942,118.52819348937689,115.70625646602235,121.36120126975466,130.36418825414069,139.96189038499932,149.03909491022696,150.29954089593772,154.86973272345898,156.73506337882563,162.8325446072937,158.64443118512128,152.93371779523335,147.977032150031,143.00295069454745,156.7261929254867,160.11605507344862,165.26602684871256,162.2261556115532,163.78498828095388,174.498770536204,184.08114903343406,,160.7572483523622,162.3455338375313,174.2530254739969,172.18106861405477,177.56881442063923,168.18284314370672,165.42419195372662,151.62692637588626,143.62009675756485,141.801025066355,142.79105355422254,148.48025722024622,155.5906364114087,156.14226116167754,163.43129027072993,156.5990129353603,150.92166401843252,155.00184457030633,160.9890880249834,164.32160787417905,163.00242882164457,156.14063351580606,153.86030560193763,139.21560922234875,153.613961998649,131.90618914652038,129.41875771737782,121.14175288334341,117.54419771355732,130.60917422084944,140.77165492948222,,151.94203643114827,154.07106309642683,150.7078931034072,142.08479610784735,144.96449951823038,144.57693718906907,137.789069641104,141.74593108679633,145.58648367343005,146.17444297378273,150.4757685407943,149.99661190104598,152.3461766261412,146.71138896593732,152.35965953231644,149.64530552539776,153.0096715284609,156.81711880397182,162.47901742462648,156.5082867789834,154.59065640214737,155.4579952083008,154.67996459118947,158.13102430039024,158.94277752393526,163.0974918605602,158.40668978529558,150.94481439668817,150.76754878890674,152.36064609512346,149.72548168006804,149.54591444020545,154.1175701635917,156.55613590300533,160.3456206748388,158.24016949876906,147.2908901426731,150.9368333290395,150.13587236577132,153.37928104945175,144.09175588627454,148.68319782331673,159.18049235023864,173.24245733952137,171.20956109030342,148.5332729814934,146.94866036500275,151.51681578886888,164.83594045431485,162.73610680543075,166.4775514730969
1,1999-09-20 22:00:08+00:00,,88.32217379903705,83.64605673178117,89.41546366118232,88.01573777150497,80.7102062158747,80.05194245091786,83.1098843543671,83.40735862980766,86.44033456035555,86.96241057008858,88.188763339106,95.2923537311971,91.87197352688293,103.38472974015664,109.4607663846874,115.4815211746565,119.04058743346505,120.86354233925013,120.82214582250504,127.17614874177515,125.72506611903563,122.75217304695968,118.78371490336794,123.47171297771811,135.25686566905483,138.41971149586917,133.47531822658163,128.30766286163507,135.51365991904905,136.80827393408364,144.22325183741378,139.76493635739266,134.92977803230335,142.6450924788809,151.79217615207577,148.18627976281664,144.47950306506905,144.03109088459206,138.99441743325912,136.49194825005148,118.4877668575237,118.4052532030083,113.35653297255612,119.18385945590829,136.70169944874203,130.64884072543424,138.52759618058164,129.58702783302562,126.34765362803725,137.1678869722566,141.40088872770409,132.66778190456964,134.13068708078828,130.19269904435362,135.76889348844048,126.39482060022122,125.78251611659715,110.45129074323151,106.0516236305237,102.30566634051615,99.57369700892139,100.73925169930261,113.55003877817758,,127.94032925650589,124.27290408371412,120.4406866268502,117.46110456710045,114.14043667821537,122.70093635166292,119.0748395370883,121.69287531319883,126.63536289280788,125.47170932326408,126.33769275335548,125.3119732552369,120.42958631409809,119.3564404707822,121.85624865419061,123.87498613096186,131.8193185154929,137.96195056023774,136.52507180334243,129.55210274171893,127.50873331158606,132.3755299452593,142.19849822668783,133.3543117706141,137.13542301966473,135.19347156785543,136.0101729169991,128.87341573175593,133.0637357906717,129.4913588416257,128.81882973202565,125.70479506145165,130.34122932884253,137.93502657763278,142.04271428283135,142.32819536850653,135.97077379619475,135.9700073145559,131.7019731922043,136.48320296121005,126.62562822820888,132.17937698295057,148.17911139382878,155.89644158964745,148.193699201645,125.79174508568839,125.63556867095713,136.04181482555362,147.1806754221874,142.54130756959353,138.81352149761207
2,1999-10-22 22:00:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1999-12-09 22:00:09+00:00,,123.74033602120966,113.43782588807453,116.64207956097742,109.77846386053531,102.94539739652112,106.19190542978964,107.67506706135123,115.06626307252596,109.52125194722527,110.07513578937564,114.85982106140621,111.90411220343613,122.18235826810063,120.40873253548017,128.75507073355348,127.85464713929733,129.6381020678031,138.38209539126012,144.72616762640217,144.0514343807826,140.8957680043879,138.46718173842416,130.46556903583397,133.18636894203132,149.56397700489754,151.39687161220908,146.24396011346136,152.25335709938338,141.64217350157057,150.90465525485206,144.99334940357622,142.6107700253029,136.53961528759666,152.5190292690168,168.7423121451327,167.12666878446734,165.30720852495529,155.84717414373952,159.0361109333686,158.81155956100943,152.94048932260037,134.83644358190136,126.43564469245662,137.02101078218405,144.4336481830472,140.32710372761596,150.6728936803246,142.11229267139606,142.5507047733143,150.1057900922722,151.15238745032855,145.01545629868178,143.30350740475282,144.41985278547426,148.40810329987846,134.23169342961623,145.9839693311305,129.65731748677928,119.09781242343072,116.05455802870166,112.87217461781972,113.1490904577602,133.11606991125836,140.47295198194436,139.8967360945457,145.59872722196855,142.5345103293087,133.16239477345363,140.2547135811199,137.80867689158225,132.5818776304725,135.79005895867604,141.15446824650525,139.42991735017173,144.76734782970644,137.76327705254386,134.57014820668246,139.930227978235,139.79296472210171,139.63759774966113,140.4278058548458,147.07390241063197,148.7726604366379,144.13989001939814,140.1360159313441,145.57594054990813,149.52555135931382,153.1037391535436,149.99565889094114,145.2709616558634,147.14253188558325,137.0933387813908,135.94998381840068,130.99127260618167,131.73454928379857,132.0057488890932,141.28190722991692,146.2314074051546,145.71846318421024,147.53099755146076,142.10549453447155,141.97160018308955,137.37975187685646,144.53925775647787,132.79619586012697,130.9650627885971,142.88022302150867,158.50259058302228,148.54181211213663,131.28386807753125,135.65419846243086,148.99055853534452,151.27480705816234,151.66620322287005,150.53209098718554
4,1999-12-25 22:00:04+00:00,128.6164634675349,114.60014601031412,115.51007402197844,110.19679587217155,112.2222502231005,111.98515103667235,112.16021783124788,110.16711284526795,112.45123369125572,108.7549931641468,108.6447972428487,111.96036896533624,115.42460749525935,114.92800144925256,117.40231911600705,116.94182467292549,131.93318230950098,132.88081560401898,134.8285601377313,137.66768979391765,133.3448172587874,139.93430312044052,130.82533888187035,131.68063388305058,127.20007436024247,140.315628975352,142.05991623780392,139.88490899836825,138.33357852706743,137.78023265505573,139.29997915176315,135.39497685776306,133.6247578341914,134.28802046486408,146.44541015411798,166.0452208081676,163.80175849446343,164.46883703130177,161.81121741381472,152.09367841809689,151.81577743383147,137.34034128333596,131.6027954248233,124.72850085996922,130.31143032635802,140.78122088240843,143.37960714443236,142.7958840352321,139.2563151439264,138.54838147937414,145.7053719198784,144.90904575521583,144.49995106714388,142.62620071368394,141.07569267319923,140.93548732579555,129.44964193513295,142.1106847039903,121.5448305235813,120.11207120255575,117.3028702136319,113.53118418159092,113.85798012621791,126.7140924090051,141.5594361934702,142.26495723384377,136.2268717652182,132.8177687414354,130.1239982589011,131.0741963836797,129.94566747659576,128.08273648294795,133.746848496377,133.30945396104747,127.33403122230435,131.18145525892083,132.7351695917812,130.4022435747018,127.43939229091316,120.03171816928307,124.80209680479939,128.9916064884501,141.6770589715493,143.32103208888176,143.96151421074853,144.1643763261472,147.02794817896523,149.2859827667564,150.54235433983044,147.34682552936565,141.88639200482243,142.84519903653197,134.38333184315184,130.54778495916918,130.10702746412124,126.5565933191737,133.96121633113006,138.09101203871708,141.66079894542406,146.82139306134653,147.75146201053514,144.8127620088124,141.67643693364775,143.3787196865727,140.5011002281897,131.9981863995856,135.40514943317405,142.2843461073221,152.7514301132018,152.81492531042733,135.12442323146934,135.23190486222046,145.3732632177083,149.16743643837577,151.90188558030368,151.5979169869776
5,2000-01-26 22:00:02+00:00,143.72777817445933,126.81161673069451,126.5479522337581,129.081675204687,119.22878774674176,113.33744455965079,119.13867747782425,119.01326942598125,116.54724360500641,116.0357766214066,112.67760740075941,118.36488613957053,122.33198242611967,121.04484596100615,127.69091085780627,123.38269484226353,131.7426148922825,136.66528207058695,144.9897703459321,145.16880839736692,147.45706881284568,137.6780092010878,132.35429165521458,132.3640917153258,134.51324899474542,144.27831570538015,152.25482918484593,148.01412399235662,142.71427687126885,140.88613549811657,142.68436644370314,139.2795748293076,136.96536656432647,136.7425677468671,152.5872139728458,174.94752346422098,175.17144673065616,168.40203130623217,160.15845931234753,158.50828229877726,153.15405212058954,139.40827575637402,134.67102812281746,134.26539089743318,134.82180025406012,142.52145518680194,147.0936874320414,150.936690241981,145.8184566524525,140.70458422504132,144.66844516692032,150.725401099528,148.5832230662321,150.45314593566235,145.08608725584918,151.03206248693047,137.7999390681752,157.9727298901082,127.56491764807079,131.9542684634261,125.45379553952338,124.18615551271547,126.22923697842923,143.5558633708224,154.10839035641902,156.16218205389518,155.98599997417355,152.73501937718444,143.17785095598018,141.3560611207737,138.54100515809958,135.35304899792396,140.14328918198532,142.63574818288822,141.98352532205791,139.30929635482298,143.47969584793788,139.99538110751118,137.33744294306584,134.72104766327593,136.38457294625098,140.8044970336511,151.3566656088948,153.21520305200863,149.58243624114127,150.3334147435246,153.05385622942563,152.2755175195921,158.18224721632288,154.55354597243007,149.5036025226809,147.02234374246004,145.42319260764626,141.31776344987782,137.85083977936154,137.74370802822963,141.18253483287276,146.6464594827798,150.1337359490512,156.1945704242682,157.6421969264172,153.91646339113444,146.27479596167188,157.69088026407397,150.418671203774,139.978755237478,143.0918666042115,150.00624064634582,165.48509687043065,164.3988731270249,142.42442727672878,145.2243754571534,158.7320061330162,166.91104707836078,166.5799378072821,165.61161765534078
6,2000-02-11 21:59:57+00:00,148.95622643657748,135.09962759521915,137.12602497989056,134.0206397555205,131.23986022405822,117.93302712289564,120.44177897015521,116.49990784755393,116.87821616366737,115.90938496547292,113.3884176775976,111.24508080110144,110.01873329999697,113.27999958778813,120.37615187913175,120.88239832560268,130.40447832366374,138.83370313902446,144.95558213454626,145.4588922497407,138.11158653802127,140.59337740285483,139.98727123604718,132.0964713979703,127.8465538111686,141.08858291501593,141.2866446780538,142.3306168513718,141.92768960552453,139.8471025654133,137.95617675438012,135.37213709793946,136.13599314454225,138.47407231668888,148.52569501137353,171.74736726592295,179.08119767109804,175.90988534524385,171.52377237900475,157.2958684774387,149.46862823458707,139.8669924851129,137.43435612378454,130.11781660523306,134.94455300366823,140.15624409380283,139.86119710601338,152.8705682337858,148.3450890707938,140.83320585339894,149.45548856903426,152.5884230561,148.58190122521302,146.0305666128446,145.62338014451674,147.72198150615455,128.25107707818205,150.53726857927612,133.63764059695438,134.04894378458027,126.04847977865995,126.13943370856867,126.49833233835837,147.25224807378942,150.73280302979282,155.46130889978642,152.7147186541659,147.74024999036936,142.3154614223283,144.2462062550859,140.28771454714746,137.0337929483152,137.88815268733052,135.2364523228607,134.53513140603536,141.22842174291335,142.12196059065747,136.13771363268444,129.62977505774066,134.55570845214405,134.99144732908502,138.01770427553555,152.94795620815634,160.0854050886206,157.8321839586612,156.48255057070887,153.32686473610846,158.49462596448092,153.91210770739002,151.86317100015572,150.78116714280557,149.42152425952622,141.0460470093167,134.5204811944864,133.68433753497607,134.16678489745732,138.29616397706718,143.05982718234003,143.83175764329366,150.3641205615174,151.8235793734643,147.49881989348103,144.12668189676526,149.1192378922528,145.53688176257546,133.8040690745484,137.43991254822978,143.08591364648473,158.07914369229383,157.69587321962956,136.8271353027563,134.9274178132809,150.20524008756632,155.12578671187669,154.82407520024805,153.75227393222474
7,2000-02-27 21:59:52+00:00,179.96237178533133,134.3481737874726,132.30243292777382,131.47428521667072,127.94565828944195,119.38330951768181,121.27054880727552,125.96903502563993,125.10594737423341,114.6843175913746,116.98907945125667,120.21185952022452,124.52948678798839,121.83586794639645,120.5536577610988,122.63629341095036,129.75202355894953,133.48389590348518,137.67193901401805,148.02997544630063,144.3028375270904,141.95640753294586,142.4963326746274,140.46680460106663,141.78502748664116,152.93149167186277,154.58791723291372,148.6912836836865,147.82766353493673,141.04131153452406,138.31390390421555,139.21606549466537,139.59941160641327,135.762584673456,154.00178039558412,176.2020380827204,173.19131856397402,178.24151979195702,169.05502035613492,169.98641784469297,160.13708320544504,147.8751176027387,140.99436859091892,132.85478321491985,140.0945897950825,146.7032798669524,144.90796502125843,152.84631635955557,145.88580430576923,142.54453715815347,145.52844134165926,149.85489071118613,148.7007476531579,148.98234135988233,145.01849444224314,148.82922893935267,138.39165704324162,158.99811545161577,134.67767014117075,132.24706944663382,126.17645348861653,123.07365396916022,126.82970701668847,137.63573268322065,146.66359423307165,148.31089987342358,151.1811796431738,141.9140105743211,136.96961345913994,140.34889881520553,140.93436204030286,137.9862489128135,141.2698057417373,144.107694350886,140.48911498662895,141.85563995630469,132.7206472602705,143.22892970471227,144.35679649297936,141.2841012506241,140.84140648626018,143.58637875613186,142.32938302422681,148.22838880423572,150.70370522698593,143.41832523180543,151.2048173240699,153.05653756964037,152.9333371952932,157.3305217565306,155.76800899238626,151.22136604791731,143.37064394663236,139.95329621596628,135.97117013426657,135.72628637103506,134.66395045007283,143.04956310205415,143.68199238283827,148.560441619274,153.2855617691303,150.87582476198602,150.08515178643836,148.8506796349244,151.56755767204288,139.1725947655606,142.09635612016183,152.25029820545777,161.17963855129923,154.5172750123468,138.19402787326885,141.76605094641326,148.26326146285174,162.9695247607559,158.85748553144006,159.97450109822168
8,2000-03-14 21:59:47+00:00,,100.78265373790227,110.02467338720447,109.8330264657225,107.49315297554182,105.14297552913162,98.29781782825779,100.05354401461614,89.65288509800637,85.3875491331097,83.81482976197391,85.52894035917855,92.8578436834776,84.87010338410916,101.38490853569046,100.81448334745815,101.87148774484385,105.78107616255352,122.16192109632851,117.84457834250455,119.6618173153824,113.24598509601365,114.57245738127264,106.25503506460737,120.57777551599885,131.13997351550853,123.72816658315791,127.68567579024842,122.06597632075702,125.4262826737385,125.47084287045776,122.58999219124247,127.12894546443981,122.38594270829736,138.26122696067065,152.8787907959143,150.66086375046166,146.26609552587615,144.68140112712425,,138.63916434637343,117.83151460562843,118.68223929021788,114.06267675142243,120.36917494518913,127.79408632726324,129.10216097032352,139.02442634678178,124.26519351610686,122.58201597584294,130.6435996693418,137.35227249042418,131.0764807693279,125.62941126391769,125.7943093346465,134.88486586021477,119.3283839123938,133.45984189346154,120.04689990260167,114.09396787025912,102.08572518084462,101.6294502376527,107.63713893224158,133.8610858609314,131.3215907024046,,,,,119.80930487005821,,113.63747069968501,105.25718977211437,116.93354094419314,107.04228096662736,113.04034785970524,118.40066528586762,117.36126929913475,104.45992973682493,111.15133249271612,117.21208035589225,126.16735827320744,133.90011522421136,132.55886438262144,131.49028569622547,130.8473973626617,135.3129881309195,133.85955235374226,130.24679846197927,124.40110157928437,125.48489853370066,121.68046992837884,120.0721330054274,114.41322381122471,118.9417893323389,114.15775551923636,112.56544285106781,125.81490552207472,132.0682442064669,136.06979279899645,131.09118340037998,133.4097783082839,129.77133950380897,130.17392265246568,124.50591878857468,112.29014443363886,113.79574434718849,139.33244094782327,142.9124730987104,150.1699042903249,129.46234393057537,126.73828920085438,135.40700384801852,150.5629520075704,144.46055415658716,141.8443604045189
9,2000-03-30 21:59:45+00:00,174.29292127459144,109.62493557359879,113.76515581600005,121.13924786476368,120.45459050624527,121.42618334783924,126.51287683460558,131.99464471036774,133.01999491817753,116.66896340299822,112.5376856597632,112.74624204058051,112.98983145429547,110.9840047759552,106.86803628543161,109.29785073353915,117.09772954515654,127.09837688506882,148.8334026292161,161.95731002247862,161.2263357738512,157.8612831027346,147.9886423986141,152.29456830167692,149.93830367191038,161.62050634605936,154.21481520685805,136.0644515436637,137.78904960107786,142.2803848540987,153.94887426665338,160.8399214603307,177.38348724353946,175.55721479234128,175.48866606344833,180.09066139361042,163.28242254274252,162.14388356359413,163.94543858283106,165.7226794351021,158.6104950265307,132.79766265459986,129.07028995108962,128.50982883267764,138.07278594035273,152.52058618478478,156.14752383472887,169.89830523008263,146.04086702329107,140.42533892632088,151.89276888324878,155.10152941337194,150.5383836598716,152.86005721125383,152.10457981830865,164.43228295282557,147.94048973404534,149.51090249394218,128.44652815777982,120.90696533126825,117.92255459526207,118.60788958729961,134.5044007967943,149.5629285433679,151.80004537328284,144.7860113733805,142.2652884370073,140.2455688161063,135.44751809479152,138.59896722843112,139.0676709533599,141.25561409874615,141.56448148946885,143.36522419449477,137.27984555108577,145.33574703009498,146.2637330292599,155.94801172042443,152.10572516609454,149.32546147888092,149.47917021774253,158.3191187590735,160.12216526296987,160.5317614847414,155.44609672185962,145.8446083069288,142.99532676937375,151.0480592509903,149.72620623566624,151.96033642612434,150.304058942295,152.39864682803193,149.49204644638462,150.1963546391078,147.1441167496617,144.1307542832384,145.79781241047422,149.38977429604003,153.20172121790552,155.34665871370564,160.09467502751158,152.95837288415672,148.19922299722668,143.14964982938832,150.36740845072984,135.12063518809174,135.16114474552228,147.76633569599937,159.78058570236698,166.82019613963143,146.84856247474806,146.85475277895992,150.01357019032432,156.34466696860642,151.73950331991875,149.08533773070718
