,dates,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115
0,1999-09-04 22:00:09+00:00,,114.6675285068165,114.00600164201705,109.81686653984298,112.67731932831688,114.11391242157401,114.30556110525312,117.36744917408456,117.16134906351144,108.85616130975029,107.68985805269416,116.80189492939164,113.65113913270658,119.48478979150983,128.40248534506654,138.30198792347505,147.60051277690593,148.95087014594924,153.07150505680767,154.77336046975148,161.17264214576943,156.91813262513602,151.27381533370908,146.10062067178615,141.2766521345622,155.18485492549988,158.80825313406586,163.91735609872407,160.56625315002893,162.2967998671735,173.1065942781514,182.81181185697432,,159.59083040642622,159.8068594846118,170.6565701406943,168.25766279590647,173.97235908733663,165.10016714373305,162.34151595375295,148.9295848759093,142.13190834378446,140.07472650636976,141.2497155542357,146.60384574200137,153.43276321142713,154.1805582526034,160.89261591781045,153.7218486687182,148.38298966551304,152.6042076814379,157.90641202500973,161.44444360753695,159.682623898596,153.05795751583238,151.32163124901814,136.94416374868393,146.42105133204376,130.10796147986906,126.88008336445833,118.44441138336646,114.84685621358037,128.21153733198102,137.45185000643366,,148.34558109784567,150.98838709645315,148.01055160343026,139.00212010787368,142.26715801825344,141.69977292242697,135.63119644112243,139.69081375348057,143.78825600677874,144.44814441379748,148.59935706254944,147.11944763440388,150.07473115247637,145.05148650441305,150.87147111853605,148.20672339207673,151.21144386180958,154.94070732572698,160.4239000913107,154.45316944566764,152.4327832021658,153.49629229922664,152.71826168211533,156.33279663373892,157.21647896395,161.43758939903594,156.60846211864427,148.98311148761402,149.04125022892148,150.56241842847214,147.92725401341673,147.27446896654064,151.42022866361475,153.47345990303165,156.7491653415362,154.31676368062077,143.3674843245248,148.23949182906256,143.970520365824,150.6819395494748,141.55308153335505,145.80603355667463,157.02261915025707,170.97101186585655,167.88975616725486,145.6561087148513,144.07149609836065,147.20106938890575,160.52019405435172,158.42036040546762,161.08286847314298
1,1999-09-20 22:00:08+00:00,,88.81754220227798,84.39987821497388,90.28235836685393,88.73815002623132,81.49829231193982,80.71878453220373,83.83229660909345,84.12977088453401,87.1627468150819,87.65592633462587,88.8822791036433,96.11796773659864,92.62579501007563,104.17281583622176,110.12760846597327,116.05945097843758,119.58239662450981,121.58595459397648,121.61023191857015,127.84299082306102,126.41858188357293,123.41901512824555,119.53753638656065,124.16522874225541,135.876076173106,138.94510222657925,134.0171274176264,128.97450494292093,136.11151833675362,137.36756084096857,144.73318989957355,140.22119672879876,135.3983697650988,143.66496860320046,153.23700066152847,149.76245195494687,145.92432757452175,145.26951189269437,140.23283844136142,137.575566632141,119.08562527522827,119.0987689675456,113.97574347660728,119.937680939101,137.56859415441366,131.43692682149936,139.5474723049012,130.74288744058777,127.3675297523568,138.13110331189174,142.6393097358064,133.8236415121318,135.46437124336,131.43112005245592,136.78876961276003,127.30734134303346,128.67216513550255,111.17370299795786,107.07149975484325,103.38928472260568,100.65731539101091,101.70246803893775,114.8837229407493,,129.3851537659586,125.51132509181643,121.52430500893972,118.69952557520276,115.22405506030489,123.85679595922508,119.9417342427599,122.51848931860037,127.35777514753423,126.16522508780137,127.09151423654819,126.46783286279906,121.34210705691032,120.02328255206807,122.45410707189518,124.45291593474293,132.54173077021926,138.71577204343046,137.35068580874398,130.37771674712047,128.37562801725767,133.16361604132442,142.98658432275295,134.07672402534044,137.82893878420202,135.8603136491413,136.73258517172545,129.66150182782104,133.757251555209,130.21377109635205,129.541241986752,126.61731580426388,131.42484771093206,139.1734475857351,143.48753879228406,143.90436756063676,137.54694598832498,137.0536256966454,134.1788152084089,137.56682134329958,127.64550435252843,133.33523659051272,149.0460060995004,156.80896233245969,149.52738336421672,126.94760469325055,126.79142827851929,137.77560423689684,148.91446483353062,144.27509698093675,140.98075826179112
2,1999-10-22 22:00:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1999-12-09 22:00:09+00:00,,123.98398682614257,113.80859885210288,117.06846846961002,110.13378795106249,103.33302367709621,106.51989689796856,108.0303911518784,115.42158716305313,109.87657603775244,110.41624691628172,115.2009321883123,112.31019687832432,122.55313123212898,120.79635881605526,129.08306220173242,128.13890641171906,129.90459513569846,138.7374194817873,145.11379390697726,144.37942584896155,141.236879131294,138.7951732066031,130.83634199986233,133.52748006893742,149.86854051106369,151.6552891325925,146.51045318135672,152.58134856756232,141.93623481786892,151.17974487332472,145.24416640865422,142.8351852403727,136.7700957787494,153.02066327917282,169.45296032618705,167.90192134561752,166.01785670600964,156.45630115607182,159.6452379457009,159.3445456968002,153.23455063889872,135.17755470880746,126.74020819862277,137.3917837462124,144.86003709167983,140.71473000819105,151.1745276904806,142.68081121623953,143.0523387834703,150.57955554630843,151.76151446266084,145.58397484352525,143.95949034111067,145.02897979780656,148.90973731003447,134.68052385975582,147.4052656932392,130.01264157730645,119.59944643358673,116.58754416449243,113.40516075361049,113.62285591179642,133.7720528476162,141.1289349183022,140.60738427560005,146.20785423430084,143.06749646509945,133.77152178578592,140.78769971691065,138.37719543642572,133.0082665391051,136.19614363356425,141.50979233703242,139.77102847707783,145.1381207937348,138.33179559738733,135.01897863682206,140.25821944641393,140.08702603840007,139.92185702208286,140.78312994537296,147.44467537466033,149.1787451115261,144.54597469428634,140.56240483997672,145.96356683048322,149.91317763988891,153.45906324407076,150.33677001784724,145.59895312404234,147.49785597611043,137.4809650619659,136.29109494530678,131.34659669670884,132.08987337432575,132.4545793192328,141.8148933657077,146.8405344174869,146.4291113652646,148.30625011261094,142.88074709562173,142.5045863188803,138.59800590152105,145.07224389226863,133.29782987028298,131.53358133344057,143.3066119301413,158.95142101316188,149.19779504849447,131.85238662237472,136.22271700727433,149.84333635260973,152.12758487542754,152.51898104013526,151.59806325876707
4,1999-12-25 22:00:04+00:00,124.9801807556842,112.21058879966937,111.87379131012773,106.01507075354323,108.73747929091023,108.18358274701023,108.94350620153378,106.68234191307768,108.96646275906545,105.27022223195652,105.29941714794604,108.61498887043359,111.44201214418476,111.29171873740185,113.60075082634494,113.7251130432114,129.14536556374875,130.26723740487628,131.34378920554104,133.86612150425555,130.1281056290733,136.58892302553787,127.60862725215625,128.04435117119985,123.85469426533982,137.32868246204606,139.52553737802918,137.27133079922555,135.11686689735333,134.89628429738102,136.60209197845455,132.93513855268756,131.4238498770186,132.02762850884878,141.52573354396702,159.07567894378707,156.1986219151392,157.49929516692123,155.83732438720284,146.119785391485,146.58862103554605,134.45639292566125,128.25741532992066,121.74155434666328,126.67514761450731,136.5994957637801,139.57803885477026,137.87620742508113,133.68068165242198,133.62870486922318,141.05901067695802,138.93515272860395,138.92431757563946,136.19277745425575,135.10179964658735,136.0158107156446,125.04782602078734,128.17160097522924,118.06005959139102,115.19239459240478,112.0757138153465,108.30402778330551,109.21161888329755,120.28066914957692,135.126012934042,135.29541536946323,130.25297873860632,127.59061234315,124.15010523228922,125.84703998539429,124.37003398509133,123.90101136431963,129.7642531453024,129.8246830288572,123.9886511274017,127.54517254707012,127.15953610027675,126.0004276603562,124.22268066119906,117.14776981160836,122.01428005904718,125.50683555625982,138.04077625969856,139.33843673780717,139.97891885967394,139.98265120751887,143.22637988930313,145.4844144770943,147.05758340764018,144.001445434463,138.66968037510833,139.3604281043417,130.58176355348974,127.20240486426653,126.62225653193097,123.07182238698343,129.55940041678446,132.86385564043167,135.6869059188122,139.85185119696598,140.1483254312109,137.20962542948817,136.44928053536233,131.43093363334893,135.27394382990428,127.07850978943462,129.82951594166963,138.1026209886938,148.3496141988562,146.38150205099913,129.54878973996492,129.65627137071604,137.00981298045167,140.80398620111913,143.53843534304704,141.1436041904068
5,2000-01-26 22:00:02+00:00,137.3014979782094,122.58863260173027,120.12167203750818,121.69145297899959,113.07026922533558,106.61906071811678,113.45389115037239,112.85475090457507,110.38872508360024,109.87725810000042,106.76542962020949,112.4527083590206,115.29367554451261,114.61856576475623,120.97252701627227,117.69790851481167,126.81580007515755,132.04639317953232,138.83125182452594,138.4504245558329,141.77228248539382,131.76583142053786,126.66950532776272,125.93781151907588,128.60107121419549,138.99958554417486,147.77590662382326,143.39523510130198,137.029490543817,135.7894305148839,137.91648113680804,134.9323852847856,133.07577591922782,132.74785303027932,143.89283488380178,162.63048642140862,161.73467904758814,156.08499426341982,149.60099898993695,147.95082197636668,143.91627433848026,134.31157077314134,128.75885034226752,128.9866607362279,128.3955200578102,135.13123296111453,140.3753035905074,142.242311152937,135.96482701820264,132.0102051359973,136.45708713837877,140.16794077711742,138.72959343198224,139.08357328075863,134.5286269334386,142.33768339788645,130.02075777797793,133.3386558044835,121.40639912666461,123.25988937438208,116.21601775741412,114.94837773060621,118.01787894988766,132.1862907159187,142.7388177015153,143.84514501108282,145.42853965176297,143.49724159507517,132.6203906335696,132.1182833386644,128.6873755238497,127.96282677223655,133.10498230037825,136.47722966148206,136.07134754150798,132.88301615857304,133.626066213688,132.2161998173139,131.65265661561398,129.62434268004324,131.45775812912603,134.64597851224494,144.93038541264485,146.17689617040156,142.5441293595342,142.9431925178372,146.33547238789163,145.5571336780581,152.0237286949167,148.64136819188013,143.81881619522903,140.86382522105387,138.70480876611225,135.40558566932788,131.69232125795537,131.58518950682347,133.4033535426755,137.4086817006705,139.5762756266406,143.87753338145583,144.2054292433492,140.47969570806643,137.0370181795626,136.57595961925279,141.18089342166473,131.28437614843398,133.23823696996163,142.6160184206584,157.70591558023338,153.02930047212118,132.5707976424789,135.37074582290353,143.95156168164138,152.13060262698596,151.7994933559073,147.13606209112226
6,2000-02-11 21:59:57+00:00,143.20511369959277,131.32032493948634,131.37491224290585,127.40686010798808,125.72837718444787,111.92050017059343,115.35425616436103,110.98842480794357,111.36673312405702,110.39790192586257,108.09739395957166,105.9540570830755,103.71989554044228,107.5288868508034,114.36362492682954,115.7948755198085,125.99529189197546,134.7000908593167,139.4440990949359,139.4463652974385,133.0240637322271,135.3023536848289,134.899748430253,126.34535866098558,122.55553009314266,136.3644545953499,137.27829337651897,138.19700457166402,136.84016679973035,135.2858752222875,133.6892221430689,131.48167848174393,132.65505648794624,134.89905629099567,140.74477777898244,160.72440118670224,167.05614376649362,164.88691926602314,162.0755157396727,147.84761183810664,141.20140367517155,135.30576514198708,132.1433324057586,125.39368828556704,129.19344026668352,133.5424644462704,133.84867015371117,145.0896510013947,139.52671620741722,133.05228862100785,142.10684451622046,143.14016641676795,139.76352836183645,135.85552100125625,136.1751235051847,139.94106427376346,121.28920376499002,128.4913364208347,128.12615755734402,126.26802655218918,117.78125521924443,117.87220914915315,119.14968828554456,137.07720246220106,140.55775741820446,144.4383428205657,143.26646201483385,139.47302543095384,132.86720478299625,135.97898169567037,131.4693416837709,130.42001330078278,131.58931492777583,129.72496928325035,129.24410768800942,135.47730900592865,133.3035877272809,129.1758403194924,124.54225225194648,129.99448110901824,130.58226089739674,132.50622123592518,147.19684347117163,153.78656732906592,151.53334619910652,149.86877092317644,147.31433778380625,152.4820990121787,148.40062466777965,146.57214728212978,145.6936443370114,143.91004121991585,135.0335200570145,129.22945747646045,128.1728544953657,128.65530185784695,131.33429066387515,134.7926026229245,134.3835010039616,139.3411544822967,139.79852546885988,135.4737659888766,135.85945733734974,130.22272461358875,137.26965720315994,126.02315184215732,128.62153968485322,136.4721339989523,151.1172703791018,147.5208276080412,128.00876243937972,126.10904494990433,136.97768079250147,141.89822741681184,141.5965159051832,137.2178248133937
7,2000-02-27 21:59:52+00:00,177.55841123951973,132.76842828593925,129.89847238196222,128.70973058898738,125.6418627663725,116.87007803796968,119.14396832444217,123.66523950257047,122.80215185116396,112.38052206830514,114.77743574911,118.00021581807785,121.89657761876614,119.43190740058483,118.04042628138667,120.50971292811701,127.90898714049396,131.75604926118308,135.3681434909486,145.51674396658848,142.17625704425706,139.74476383079917,140.36975219179408,138.06284405525503,139.57338378449447,150.95680979494608,152.9124295797723,146.9634370413844,145.7010830521034,139.13472213612175,136.5303202734521,137.58985689014577,138.14438285500097,134.26823082065417,150.74936318654488,171.5944470365815,168.16485560454976,173.6339287458181,165.10565660230156,166.0370540908596,156.68138992084084,145.9685282043364,138.78272488877224,130.88010133800316,137.6906292492709,143.93872523926908,142.3947335415463,149.59389915051634,142.1997314688581,139.29211994911424,142.45671397756664,145.90552695735278,145.01467481624675,144.72918039421563,141.06913068840979,145.57681173031344,135.48159954041705,149.78293335933793,132.3738746181013,128.99465223759458,122.72076020401235,119.61796068455604,123.75797965259586,133.38257171755396,142.41043326740495,143.70330882728467,147.23181588934045,138.45831728971692,133.02024970530658,136.89320553060134,137.24828920339172,135.22169428513016,138.63689657251504,141.80389882781654,138.27747128448226,139.45167941049309,129.03457442335937,140.3188722018877,142.23021601014602,139.3775118522218,138.99837006780461,141.2825832330624,139.92542247841521,145.59547963501348,148.0707960577637,140.6537706041221,148.69158584435775,150.54330608992822,150.62954167222375,155.1188780543839,153.64142850955292,148.91757052484786,140.8574124669202,137.7416525138196,133.66737461119712,133.4224908479656,131.75389294724826,139.59386981744996,139.73262862900492,143.9528505731351,148.25909880970605,145.84936180256176,146.62945850183416,140.9519521272577,148.1118643874387,135.92017755652137,138.4102832832507,149.48574357777443,158.26958104847466,150.2641140466801,134.5079550363577,138.07997810950212,142.73415220748504,157.44041550538918,153.32837627607336,153.06311452901332
8,2000-03-14 21:59:47+00:00,,99.9531556991941,108.76239376308334,108.38140489798319,106.28346833575907,103.82331955845953,97.18118585307371,98.84385937483339,88.44320045822361,84.17786449332695,82.65353250778247,84.36764310498711,91.47534695229731,83.60782375998802,100.06525256501837,99.69785137227407,100.90374003301764,104.87381268271645,120.95223645654576,116.52492237183246,118.54518534019832,112.08468784182222,113.45582540608856,104.99275544048623,119.41647826180741,130.1031009671233,122.84839593604319,126.77841231041135,120.94934434557294,124.42516435115967,124.53431282675498,121.73609715139582,126.36493411299807,121.60128240141125,136.55343688097736,150.4594215163488,148.02155180911748,143.84672624631065,142.6076560303538,,136.8246373866993,116.8303962830496,117.52094203602644,113.02580420303721,119.106895321068,126.34246475952393,127.78250499965144,137.31663626708848,122.32969809245446,120.87422589614964,129.03068681629813,135.27852739365375,129.1409853456755,123.39614731354953,123.72056423787606,133.17707578052148,117.80036120951033,128.62110333433054,118.83721526281892,112.38617779056582,100.2711982211705,99.81492327797858,106.02422607919792,131.62782191056326,129.08832675203644,,,,,117.99477791038409,,112.1858491319457,103.87469304093409,115.72385630441039,105.88098371243592,111.7780682355841,116.46516986221522,115.83324659625127,103.34329776164086,110.15021417013729,116.24433264406605,124.95767363342469,132.63783560009023,131.17636765144115,130.1077889650452,129.3957757949224,133.9933321602474,132.53989638307016,129.03711382219652,123.23980432509293,124.36826655851658,120.47078528859609,118.75247703475532,113.25192655703327,117.73210469255615,112.94807087945361,111.03742014818434,124.0003785624006,129.99449910969645,133.65042351943094,128.4518714590358,130.77046636693973,127.95681254413485,126.02643245892482,122.69139182890055,110.58235435394556,111.86024892353609,137.88081938008398,141.38445039582692,147.93664033995674,127.52684850692297,124.80279377720198,132.5037607125399,147.65970887209178,141.55731102110855,138.21530648517066
9,2000-03-30 21:59:45+00:00,175.99800569152603,110.74541961901295,115.47024023293463,123.10009494423845,122.08862973914091,123.20877160190722,128.02122074189387,133.62868394326338,134.65403415107318,118.30300263589386,114.10636332334302,114.31491970416033,114.85730486331906,112.68908919288978,108.65062453949959,110.80619464082744,118.40496093147306,128.32390630974055,150.46744186211174,163.7398982765466,162.73467968113948,159.42996076631442,149.4969863059024,153.99965271861151,151.5069813354902,163.02111140282705,155.4032073762367,137.2899809683354,139.29739350836616,143.63269318477097,155.2139368985726,161.99336091884527,178.4155120222104,176.61713213259793,177.79554498047747,183.3587398594017,166.84759905087847,165.41196202938542,166.74664869636644,168.52388954863747,161.06155387587418,134.14997098527212,130.63896761466944,129.91043388944533,139.77787035728733,154.48143326425955,157.93011208879685,172.20518414711177,148.6553297959241,142.73221784335,154.07148786044297,157.9027395269073,153.15284643250465,155.87674502583042,154.90578993184403,166.7391618698547,150.0045392913872,156.04705942552476,130.08056739067547,123.21384424829739,120.37361344460554,121.05894843664308,136.6831197739885,152.57961635794447,154.81673318785943,148.05408983917178,145.0664985505427,142.69662766544977,138.2487282083269,141.0500260777746,141.68213372599294,143.21646117822092,143.43195489849245,144.99926342739042,138.8485232146656,147.04083144702957,148.87819580189293,158.0120612777663,153.61406907338284,150.67776980955318,150.78640160405905,159.95315799196914,161.82724967990447,162.399234893765,157.31357013088322,147.80545538640357,144.77791502344172,152.83064750505827,151.36024546856189,153.52901408970416,151.8124028495833,154.03268606092757,151.2746347004526,151.76503230268762,148.77815598255734,145.76479351613403,147.86186196781608,151.8408331453835,156.0029313314409,158.61473717949693,163.65985153564753,156.52354939229267,150.65028184657015,148.7520700564591,152.8184673000733,137.42751410512088,137.7756075181553,149.72718277547415,161.84463525970884,169.83688395420802,149.4630252473811,149.46921555159295,153.93526434927387,160.26636112755597,155.6611974788683,153.98745542939412
