,dates,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064
10,2001-06-05 21:56:28+00:00,161.83505584015506,158.50392978660582,157.69492281578283,151.4916121710521,,,,,145.15160601333687,134.9120085019206,135.4711610448408,127.66670841751706,,,54.339609473550304,87.65034264113514,,,,,99.33302746040457,101.44097674237132,112.82729034947135,141.4393710334457,138.22582607126515,129.68270954490555,135.36054027311516,138.5199000140417,130.09561277825821,106.9660495280637,,113.0144966028149,,,67.49740258724852,,,,,,,,78.21788097348673,,56.958672075695375,,,,,,,,,102.3759671648411,91.33300837488694,,,,,,,,85.73849419585646,,
11,2001-06-21 21:56:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75050608448915,,86.65968246085937,,,,,,,,,,,,,,,,,,117.15314037993187,,
12,2001-07-07 21:56:12+00:00,149.0753085521554,143.23934637223422,144.11027628707055,127.68864324508344,,,,,139.2526572048709,129.52231993365712,121.94023500739932,115.58349545169277,,,38.37369468979104,82.26279303438307,,,,,95.2215266382234,85.42900068483658,90.5096757393683,129.9241467046567,120.48371380085045,,114.71867779183098,125.52126628040368,111.20949743638218,,,,,,46.74339024208787,,,,,,,,79.67930692048641,,66.82668410520944,67.42336496288101,,,,,134.18233033564786,,125.79461789925824,121.73111047430469,102.98513330917069,,,,,148.68248914247525,122.23405051617817,,93.89039524149341,,
13,2001-09-09 21:55:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2001-09-25 21:55:16+00:00,,,,,,235.68911884081172,217.95454955345065,188.70161755242347,,,,188.08933352352545,191.78679370417922,,,177.65404859173245,,165.878446488923,166.04645705476665,169.59061419243193,,186.60212139642078,180.10443231071434,177.72326858605766,152.38903911546947,,,155.14998248409015,,126.75058344035958,,136.7660698028233,144.38259243798615,132.837662681595,133.04856558530162,,137.84116162519646,149.96776439095427,157.18928953453565,,,138.28733556365836,,130.27866136813333,,146.89799004457174,,,,,183.5325568127738,154.23060946234486,147.8179199690734,138.48628088162687,123.3637221807304,,221.99553209910135,,201.58298866764918,,,188.74602748803406,,156.1467484852531,
15,2002-02-16 21:55:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2002-03-04 21:55:45+00:00,,229.99116161426343,,,,242.32187042922635,241.97175100780132,223.84409657310047,,,,217.23146908327826,227.39107925097858,,,184.52944424781575,,197.472770501325,186.151202903788,189.71943931746878,,194.32460445481095,216.14083315123332,202.91706861135387,,,,,,,169.3200792958328,156.2543787441693,154.2328241124235,143.92917091492916,150.54087376765682,143.2511113180148,168.6324872655266,,177.38705280271915,160.58075522985473,156.7310023954785,152.64473095007506,,,,152.08857598114895,,136.89657042288104,147.42483618822374,,191.6644468939127,186.53976701829282,162.90309164577383,155.8083186938313,,,178.47579596858324,,193.10571849805092,,,203.40067251861188,,169.206059801322,
17,2002-10-14 21:54:31+00:00,127.34821264794161,,132.49519656375392,104.82328305922027,,139.30882529144642,,,,141.5384813505195,169.9065690923783,188.3173898230883,181.38983503968308,,,160.44230743863335,147.93469811702687,153.3404385676422,166.04552173380517,188.71676252885698,,185.66040699975886,183.6153369150871,191.86252098452118,163.95304336830768,,,,140.4223903596238,,133.77903023858454,148.76968216419158,142.3740390787528,158.8242001887467,151.3625279785498,184.06518773548703,170.7860480561216,166.68837661938156,173.46512936311328,164.55243662243788,102.88444310655093,126.1809724190001,115.45318088748823,118.7528574331063,,148.56491571123874,148.45715185412274,118.1732056966374,133.68340095552665,,170.27820841766763,157.0096552760446,157.14229694674643,140.98223797896418,,,181.8181363834414,166.62625753187288,162.5114914873024,143.25445331238336,159.5033524939803,,,159.1893066960613,
18,2002-10-23 21:48:27+00:00,175.1421100839044,,173.83264697190924,,155.90429212953285,170.63261997419977,164.83602416622182,166.7628177086688,159.15687690836592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2002-11-24 21:48:50+00:00,205.07715700582796,201.4643805773762,201.58766369013932,,181.57195943472368,178.56492216072027,,181.175338278837,180.5123203933696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2003-01-02 21:55:10+00:00,196.9003762323468,195.1007648531109,182.86531569731534,,,181.38731122136537,,179.5322832592619,169.88160812658066,160.61322509886327,160.032714029433,148.2483147468456,138.7511383929004,145.37652240419663,,,123.37263872019678,136.5799282445324,141.73239899671893,150.47191198581143,143.6316307665262,160.11002183650848,173.47056288538283,193.90655949080698,165.85768165539702,,,151.44654315984874,166.56451536569685,147.7272078402083,161.94763005215913,140.87678601471663,150.33886528523297,,157.47222128865246,,,,,,110.84575194735274,124.82645182409252,119.04333266551676,117.15506396611704,,,,115.9179536055033,,149.71510488922308,154.4839047901537,155.52828235580566,159.65271254147817,142.94754359552752,,132.80737541268226,,,,,151.43894257548786,,,179.58441801355477,189.3283982004979
21,2003-03-07 21:55:34+00:00,186.5799637923212,176.7872333095142,173.88338287936546,,211.1374004399249,,182.186958910251,177.11283655030869,187.36207535917475,157.6602700709974,148.00634514353993,137.2421577846662,130.9427199003668,141.54381087493047,,161.97196838531661,146.86453875968422,141.4156155424245,145.29722494735367,145.01656664522963,139.43207724062114,166.30889297988216,172.55278909511156,181.97178122932905,,,,144.16551179048267,148.03019161946324,157.5809388246516,,153.36085821696227,,153.07164061211128,147.55464392956097,163.83844211525806,170.26348747201098,,165.9767433119465,162.7850420757868,,,124.24934258561704,128.3094536465342,,147.11871786832597,149.76391131203582,,136.76861827470321,152.11674366843735,168.2811585906502,143.53297025970696,151.0316537859528,146.99337038709115,131.12859838400874,124.54472963005588,,145.51504964576762,200.6071539724317,,,193.24935432492646,,,209.5182450315926
22,2003-03-23 21:55:28+00:00,,,163.84583980995092,,227.01658645976616,,191.3149016941327,,,,140.80459801118198,,,,,,151.68187659279639,,167.61639056203072,,113.31728526755688,197.16360567422572,187.76853837340212,,,120.87584362371484,99.10157770159076,102.61740511453819,,,,,,,,157.59919682627853,179.48075126739326,,,,,,,141.03940946596805,,174.0075994927268,173.63295634104378,,152.34263950692912,,193.49708505589396,142.72892832256227,143.14695938623376,134.91423058940688,126.37994539834406,139.66379835901614,158.7801582729138,,,,,,,,
23,2003-04-08 21:55:35+00:00,220.68823736654528,,,113.76070776212485,113.06336782039024,138.81450556254208,120.35617174524599,140.81671034734669,150.65043087177216,130.88326202060077,,128.6550137292274,113.80854485193446,98.5969731767363,,,77.8379538693553,98.20108401880421,98.361643148355,89.01792911876167,92.13841712666594,85.70947910123617,,175.53664176084584,154.0587244621987,123.75862176816513,119.83362214594868,135.89574371541323,122.04496588450483,109.48783119335108,116.38725738391692,120.3233641207252,141.36899916214577,129.14484761291826,134.77485243014988,137.91639500698795,158.70693421802318,143.93269470640462,149.85964389522965,,54.275724578601995,42.02470517466669,65.23834954615604,57.85127844226076,44.7029448392122,,,41.863332482616016,,,143.57159323780124,129.0935757561881,132.15516721857878,110.02313559275365,106.88279547644673,,,,,166.6208035130583,104.64998189346959,89.21700845552844,61.93249259647257,,
24,2003-04-24 21:55:34+00:00,146.29424469204824,143.139980171218,149.93041363328302,129.97898034762216,117.10108888090292,134.43770192984542,116.49497599549338,123.20691120814487,127.10449025295495,113.42860990139987,114.92188931931074,99.36271224012826,89.00444464211782,77.68470222922375,47.99168112039204,70.28844723530341,78.27980795817992,95.64938950032325,95.13411050184338,105.87176547727935,112.55735605796777,119.648761395349,,,151.4128084043301,124.43510563645691,117.55532277138299,127.03316296876834,118.85911222418648,108.18942619210252,113.86501910510627,113.04575019507897,,,,,,,,,40.20777171527947,32.69118383729139,56.651543055502096,42.88211257868119,57.00856694030859,,,29.632256823747582,,,,,,,91.41709574783401,,,,,158.32818368870727,130.8706943703548,123.1475701836964,68.56522538460194,,
25,2003-07-21 21:43:21+00:00,146.60652371445636,143.26333607782362,147.35412571937738,,,132.81425062315375,117.38474469123415,140.8482323467072,134.27878029643696,121.84059631975275,118.7671088426913,98.75048728888463,84.43317130409143,61.675980567313,26.692235795257712,59.279951900676394,63.43373624175028,75.77738718909275,70.94589489478933,66.11474726579385,81.66875884260502,79.62974413642527,,103.67471561659063,111.69015476206289,100.67945759903353,93.8739551392412,106.3572110962783,91.80652398717363,77.13351999735097,,,,,,,,,,,,47.16293675605191,65.45064433452136,49.08606136290929,65.39676726482278,,,58.315589036026935,,,122.4313520340699,,110.32204590612167,,,163.83118359907064,174.8774527089868,,,,,115.82278134137492,94.5788963579626,,
26,2003-07-29 21:55:17+00:00,157.1393263384078,152.43024609461824,154.7801257195898,132.30295545463275,144.7170812323113,165.02390264610372,141.0706857257773,154.38457364982895,144.63541711507338,136.35748383700712,129.40222798528316,122.43928409902527,110.84310580919696,88.22414382437819,54.894669250954344,73.91402608155595,74.47646648819472,94.09279765986491,92.70416300382044,91.64747065854894,94.15089575189278,92.76167400651644,,132.58221624344074,136.0385933682215,125.98814908881752,120.34640196574287,126.17069167490752,115.9773190097942,96.12707338348685,116.52855699199134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2003-07-30 21:37:21+00:00,158.9809806083337,156.38785316184985,155.51233695999505,,138.89689634902558,160.23025076406475,143.5495854813773,148.56396256900027,141.5587046114069,136.17943661092585,132.5127143977591,125.24450985114667,,84.6316303407742,44.41664226508574,78.93051911308214,73.86906565839575,92.5663017510982,,86.86731460611881,93.90922874712709,87.83849837753584,,129.33357772279902,119.27475814007595,121.44484967837077,122.68566927004109,121.5460774539102,110.30962743369219,102.45580675568218,113.27461666636364,105.69754880536922,,,,,,,,,85.3492534684058,69.81864518014271,87.46612459739308,88.64384209877325,81.43359570469252,,,,,,,,,,,,,,,,,,,,
28,2003-10-17 21:55:03+00:00,,,,,,,215.07464725516476,,,,195.83314101863732,,,,,152.44649341954323,,,,,,,184.89356940030783,,,,,,,,150.30512603505858,123.98747109574674,,,132.71003647135134,118.98446617674989,,,,,,,,,,158.78102459478131,135.17252017930136,,156.78889097316863,,,,,,,202.1579900827702,198.52882606476513,,183.55589031015893,172.47252419890913,156.19914587307207,154.21788840702496,,164.5804640494148,198.28164829287238
29,2003-10-26 21:49:02+00:00,,,,,,,,,,,,,126.26847123978456,,,135.52565047224627,115.74746190439527,,127.51363688311511,122.3967690272045,123.69892907612767,135.263121487079,,,159.60529588855186,159.3788704545179,146.9352756752055,137.5746144272206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2003-11-18 21:55:27+00:00,,,,,,,207.2139598324252,,,,184.15577358663003,,,,,,,,166.771476575848,,169.2657239070502,175.60148215828357,193.68399550416203,,,,,,,,169.3769072841516,142.47951422324354,,126.35776739972479,,155.32109591062877,185.75133417221105,,,180.25666902941566,,,,,,,152.6936073690671,,158.87734166144847,,,168.94101465501763,,,179.61064654066806,182.73160952143292,183.66206729081316,,,203.10469521873932,,,,186.57084767157082,
31,2003-12-13 21:49:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2003-12-21 21:39:18+00:00,194.85655888509226,184.363149437603,180.95528945351674,161.74857112130817,,181.184133792997,,178.4766667372904,162.29143591777978,162.99105242707375,157.78243772846747,148.05824168617278,137.80116216146524,,,136.14086060351892,124.90389853195853,138.22032889317703,143.9733587096514,,144.44654866862916,154.40087601194128,165.6024583088188,,165.54879435555037,172.87490217914336,158.0533916323798,153.86625983395075,155.42174678618613,147.281463845535,169.44321951014686,143.7930865668437,142.85303896850087,145.94096586096828,145.00047613681025,158.76159899880935,137.2400790535055,140.97311957416954,145.07836637820796,139.9396172888889,,,,116.81613860961448,,120.74870691508812,132.0697591305939,,,,,,,,,,,,,,,,,,
33,2004-02-23 21:39:37+00:00,,,,,,,174.93480213455405,162.84196730438694,166.4895238367289,149.0021861889403,149.9035769480794,137.53184690891862,132.705860926461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2004-03-01 21:45:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2004-03-09 21:56:03+00:00,,166.07219473863103,162.49206204736643,154.68959883065514,,169.4413075788363,159.90316493207598,162.96361784245477,149.9036347173412,152.21256951916897,,138.10925900034331,123.2003514613399,,,110.51748862633359,89.49853477373631,111.20291255508542,105.66632508233901,107.56261280567065,113.45336942997619,125.39123998186598,140.32968626891505,,145.26385929712538,129.83609040978013,131.8012177671308,136.89934235456784,130.0233395011876,119.11382952757084,133.17425484892578,125.2558803841415,121.34672873989928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2004-03-25 21:56:06+00:00,165.0911607882908,164.70392875475343,165.07771705323273,151.15894635131124,,195.20635652772737,,165.37991526286854,150.05106043955487,151.8997993547983,138.66144842234905,136.37598459501285,109.1447178625638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5601463798951,,75.7318507378382,,,,145.98132044685474,150.20867875342788,145.52879859595004,137.1149340735655,138.33592608771485,151.16065913706828,178.52561226949146,192.83652747328227,,176.31373987958068,,134.18788958029717,129.16953974410546,139.79227422428858,181.96528567329725,194.35040844900675
37,2004-04-18 21:46:37+00:00,168.665804721059,156.7362114594479,165.24347501913644,142.36000374822194,158.59843053323414,175.01644263261858,157.6394060657748,168.5461430452691,152.22644338910834,150.81177307526016,149.79482362376316,131.31807327808184,121.18982299885661,99.50707484753858,,99.36853856039825,82.83876268956651,100.99294448085811,97.77974831641446,108.82212463333774,112.88745695131063,101.72326294479257,121.34328661137043,146.1941920431374,145.68001180896516,137.06552831449784,137.014747897895,130.50063373729833,125.32498582372675,107.1846309133857,,,50.28189906944675,71.75499608076909,87.93214658983122,93.23952101911047,,72.77286419548415,80.90429801528383,109.51583670536871,86.50406323837467,76.62932191125354,102.03976093637434,85.65417552603654,85.12574044644644,82.96074591225631,101.73896307839728,79.88988002817466,97.13868335696421,,144.9456389978521,143.80559904108577,146.9175083971089,137.1191289993475,129.00093351209566,125.30919530227291,134.1182154469313,,,,,143.4129240121402,122.48191639106952,129.2372642824575,142.32518976122603
38,2004-05-04 21:47:03+00:00,165.91688646241346,162.6690669896094,159.40040800314912,139.68221044381124,154.50021407719498,172.25929174839123,150.52411988308114,157.56135797220168,,144.93367178731424,141.51906489880398,140.56066884817673,119.89965749528369,109.31438047759309,72.44657753254063,97.0375542407894,91.85037178755648,104.5205813359399,108.345865866824,99.14803443479298,111.64141266015679,108.79251595887581,122.52090725594105,148.05335113341144,146.72941932573247,138.0135856898641,139.84624568704845,142.27097126591784,130.08659639247935,112.6369400216673,127.43329724867442,131.64699913280128,65.4263765002949,84.9750839407987,94.24649734208327,100.14750109860898,81.26115157265934,73.3268053522613,,,104.21210558156356,79.95968017370326,109.84568423983862,90.52783058396363,86.00846535443696,85.64837316665891,103.69999869562443,90.4072499359476,98.57892262841264,,142.16261734693438,143.4423270078328,151.53049261890072,137.6685837394722,123.44823602393375,,152.79557134577345,,,,141.0730557483163,137.84257842676212,127.83659862348631,123.5010441433234,125.09976542805833
39,2004-06-05 21:48:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2004-06-30 21:42:34+00:00,159.6791047106016,152.16116391067388,147.40960961670734,,,163.93357756744263,141.58460533218405,145.6458460275289,148.2154189221294,137.25850508276682,136.6339048322154,119.32415670871382,108.00563843105309,88.40057405699437,53.43617929169468,85.1501658963633,79.4764099097136,87.6006366927094,94.77187966815589,74.27223447600018,101.53366934149017,97.88527954005184,,119.96712429069105,124.46054789624193,126.59816724491135,126.39348385615595,131.25519906491616,117.04355605880721,79.7028160158049,97.87026376770287,,31.090401153511237,50.43316106246916,70.76565263419299,75.97511307622926,61.33474035752329,64.61028334987375,77.95588839228023,85.46418164075482,82.1798475462476,,,,,,,,,,,,,,,,,,,,,,,,
41,2004-07-23 21:49:20+00:00,145.86165422472374,146.0440295510458,,,107.92882011985795,136.55446506758346,116.41644608234786,133.04851732414696,133.74653160732396,130.155563915437,115.38721443881958,104.78306870449178,93.24401311070751,77.23719956969656,20.18692626164092,60.44690759929889,58.876915747252966,72.26970646472301,76.1637679832572,60.331878949551495,90.73933498871024,82.80970900986784,74.34191028068933,110.12560536366234,108.15981312138416,102.27770945326053,96.99598852058148,110.59147684516921,88.03019681796624,76.94344913863766,74.69320085179857,,-15.287605454774358,-4.743244949453505,8.45679988223949,15.228800037050892,36.853829575967275,41.78031450315007,55.73079493516499,55.143342917276044,63.41296802262606,36.31677314639525,51.585262547920834,53.25454290670668,65.39335479813442,47.85353651666651,43.80175050706205,48.325818409969564,67.91275978248532,,,,124.28784937345453,100.91723592328336,97.48459289498179,76.99909719102513,67.01025388210812,,,,99.88658704286517,80.6205436530877,65.41816444066843,71.58363349231219,98.59623502175062
42,2004-07-31 21:55:39+00:00,,,,,,,,,,,130.12929063796358,121.38692905289882,109.62962353317624,91.04456002052419,64.4299628728451,86.31732250918236,74.53686543480565,91.30912269124558,95.32576195299248,82.2008607254484,101.35071493973939,96.37463076248996,108.59142384698656,142.0287412562959,121.92506106789666,126.82581774659079,125.02562990406471,121.43865795302825,120.1174662691628,92.56639589806953,122.88016920958725,,37.485424261324155,63.52534803246778,70.48817378614666,81.84949996703185,62.85662060832396,60.56357859859178,78.43709325191548,,81.98053566112459,70.93612640841513,97.18491474769344,82.2618165623358,69.85150262713918,72.51183373101752,92.698132216147,75.37733406332309,90.74245973663791,,135.92241833434656,,130.92316063131224,,115.06445280056516,102.54361476648792,118.75349757251823,,,,129.96237313406635,125.9709312596164,108.59564461457586,110.62363291769432,116.37129383745386
43,2004-08-08 21:49:38+00:00,152.83275943202918,160.52437713769248,156.59457985160006,,,147.90328996399398,134.38133543091558,151.6437930308337,146.0597965949301,135.9321106248769,128.64164806787477,119.27427889506166,111.00014670355893,83.05593262252322,42.65362784211929,64.73664517994264,73.79694633258126,79.58809777426632,81.0916396094244,75.41890688891549,94.60123401795968,89.18959534033856,100.64944539123805,120.54641733245451,124.12537171343277,117.2680310551829,115.26021977479164,121.10425410115042,,87.96170702649593,83.26682163969053,88.025751312599,-8.453272518262578,-0.3106950588543569,14.84279565324244,16.61286154589778,,48.38674383429575,,67.71000645320487,58.91345264608567,54.44402978459713,61.960818651858574,,77.35240363699407,60.853875204987425,,68.52827075376376,,,137.4865726790316,132.7346683312027,132.48495250932095,,,,,,189.0440854955762,158.98733720633962,119.46357309150976,117.22707442811519,,102.46087933130556,
44,2004-09-01 21:55:33+00:00,161.36841520340587,165.5966158048488,158.06970030524536,147.5299554069595,144.0199066780247,159.3083243865752,147.44559833796953,149.54907093450535,145.1454177042111,145.91240708728157,131.79416626013565,128.33006892005247,114.05883873811747,,,,,,,,,,,,,,,,,,,,,,69.34541732814566,67.03891682840764,68.53242611695597,,87.65863223626037,93.80904215275307,82.87967087166099,76.57578070235046,,87.20373635431916,82.80296717627819,78.03363951768019,88.33098740355149,77.26973926947817,,,140.2440490749307,139.61315960595894,136.97490100563027,129.69530413061023,113.49202691704187,103.81545383509803,114.7001214324747,,,,,126.80675645388621,108.30038450562851,115.65203325411287,134.30975267073904
