,dates,mex0361-0000,mex0361-0001,mex0361-0002,mex0361-0003,mex0361-0004,mex0361-0005,mex0361-0006,mex0361-0007,mex0361-0008,mex0361-0009,mex0361-0010,mex0361-0011,mex0361-0012,mex0361-0013,mex0361-0014,mex0361-0015,mex0361-0016,mex0361-0017,mex0361-0018
0,1986-03-19 16:49:55+00:00,197.8967642470637,206.16596471802802,220.94846475348209,215.34443492635856,210.8338218108397,212.99863154028714,219.04087569144323,218.0423953917877,216.69830495815688,222.91632316816583,217.85487684654214,220.70001690915035,213.934047877875,208.36980778932696,217.00394897036622,220.22424073519923,223.5226488989399,216.115262613925,209.13216642602075
1,1986-04-20 16:49:14+00:00,212.3773424962411,208.9059183968337,216.41945065183765,209.5044898413804,217.54340563179812,214.33229368300084,221.08185554763347,223.4647207583331,219.47288450658345,221.65575965153124,219.9142183936272,222.00808793873466,212.38230698223862,211.82374369797324,216.96125985531842,227.3557085254254,230.32541318698742,224.5100975885827,215.4535478202683
2,1987-09-14 16:50:46+00:00,164.81625555622423,154.35815588125573,183.43342208926995,179.80349431463972,176.3105396644964,174.5291482276209,179.437528002744,175.5515719278785,166.77811189492468,187.93487271269606,187.10024880239018,196.00198512976868,194.56096800773275,190.85968879981175,196.86164251801557,203.70555159675195,202.8711721279502,203.1679802534713,195.47284762509744
3,1990-02-10 16:45:34+00:00,180.01357861483626,183.584514837102,192.95729770537685,182.48725546500646,182.25243728401014,180.89819247814836,184.27829538723412,188.74967319509113,181.9053528981678,185.9383590322691,190.648806671749,196.86695007855235,196.58354624556796,202.35057452659214,209.78063106448317,209.84293863091062,215.51842371160618,212.98455662264402,200.5873759227394
4,1990-04-15 16:44:09+00:00,190.5230124853596,197.59559781924003,218.61468313278004,210.9519140656029,216.16496608289486,215.60573360029883,215.9253764033128,220.59269920452687,217.9660348568637,220.07141339555483,217.82236214394578,221.33832959696713,219.99325503108295,219.60140070819767,230.1033853517785,238.32954494250066,232.44385393498544,226.1510713661187,220.88216029461674
5,1990-05-01 16:44:01+00:00,184.489339894235,188.75855735404647,203.28522162330722,194.42402347855815,201.66504157246973,196.97551809499936,201.0093654946208,206.40121733865598,201.0026439717133,201.90586226268664,205.84403852559782,213.10908486026122,214.97084566149968,211.33065203909504,223.3196673934068,229.68038526080045,224.20219052874938,220.014894468862,214.70152439775626
6,1992-06-07 16:47:24+00:00,189.5251117855858,196.60363782020028,208.42626791127157,208.48879716782085,211.20839636696357,210.81633909779703,214.78811819494638,216.87266285424525,212.6475042323454,215.4371140433558,214.93027175740423,210.5307159098086,211.93259132488842,211.35246934763853,216.811486378319,220.08576617613383,222.08875073974022,217.04710955410664,207.35954500449984
7,1993-01-17 16:45:36+00:00,187.49331869281582,197.79559551352594,207.76246987107712,204.42754365878324,208.7193494212638,206.77852664416469,206.28546847684441,208.05915682763413,207.78439442693173,206.55130369556503,211.20190568787427,218.76917374044697,210.9057031200512,213.45836629330606,221.11194967969334,227.63783882581018,226.50842663085785,217.79416305264456,211.4886267875489
8,1993-02-02 16:45:46+00:00,184.27701403498384,198.22446929161862,208.07170275150426,199.1351865204223,206.28811140458532,208.5966899197959,210.61350513960292,208.1279527742479,206.64866655906673,204.68372021524118,211.35625529773424,212.90290571218233,209.16364562890138,206.0654732237734,216.60810152277813,224.50454139299927,224.95673454087233,211.29493043797126,199.7886482735003
9,1993-02-18 16:45:53+00:00,185.3613729324719,197.9475826268275,203.56853030957905,197.78074101029944,203.52027558318173,201.13581225984305,206.36327841885264,213.532110235962,210.20640226409336,207.97503801532417,208.5828672442525,210.2845550661136,206.19349108462964,205.66413532657393,213.7127063604686,221.644658874904,221.88032175385246,211.44383859209603,195.7002340686898
