,dates,mex0361-0000,mex0361-0001,mex0361-0002,mex0361-0003,mex0361-0004,mex0361-0005,mex0361-0006,mex0361-0007,mex0361-0008,mex0361-0009,mex0361-0010,mex0361-0011,mex0361-0012,mex0361-0013,mex0361-0014,mex0361-0015,mex0361-0016,mex0361-0017,mex0361-0018
0,1986-03-19 16:49:55+00:00,193.59586642011456,200.43143428209584,215.2139343175499,209.60990449042637,205.67274441850074,208.30674300179717,214.7399778644941,213.35050685329773,212.00641641966692,218.22443462967587,213.8848173139737,216.72995737658192,210.24756402620432,204.39974825675853,213.31746511869554,216.53775688352854,219.83616504726922,211.8143647869759,204.83126859907162
1,1986-04-20 16:49:14+00:00,208.5025020259481,203.73946443644303,211.25299669144698,204.33803588098974,212.89359706744654,210.10519498813576,217.20701507734046,219.23762206346802,215.24578581171838,217.42866095666616,216.33744257489522,218.43131212000267,209.06101515055892,208.24696787924125,213.63996802363872,224.0344166937457,227.00412135530772,220.6352571182897,211.5787073499753
2,1987-09-14 16:50:46+00:00,169.88409629356485,161.11527686437654,190.19054307239077,186.56061529776053,182.3919485493051,180.05770175926523,184.5053687400846,181.08012545952283,172.306665426569,193.46342624434038,191.77825563685843,200.67999196423693,198.90483149688185,195.53769563428,201.20550600716467,208.04941508590105,207.2150356170993,208.23582099081193,200.54068836243806
3,1990-02-10 16:45:34+00:00,189.93419056682774,196.8119974397573,206.18478030803215,195.71473806766176,194.1571716263999,191.72067824395725,194.1989073392256,199.57215896090003,192.72783866397668,196.76084479807798,199.80629462743346,206.0244380342368,205.0869279187035,211.50806248227659,218.28401273761872,218.34632030404617,224.02180538474173,222.9051685746355,210.50798787473087
4,1990-04-15 16:44:09+00:00,189.90587864443677,196.77275269800958,217.7918380115496,210.12906894437245,215.4244054737875,214.93249668292847,215.30824256238998,219.9194622871565,217.29279793949334,219.39817647818447,217.2527001369401,220.76866758996144,219.46428316743481,219.03173870119198,229.57441348813038,237.80057307885252,231.9148820713373,225.53393752519588,220.2650264536939
5,1990-05-01 16:44:01+00:00,177.94866566877198,180.03765838676244,194.5643226560232,185.70312451127413,193.81623250191413,189.840237121767,194.46869126915777,199.2659363654236,193.86736299848093,194.77058128945427,199.80649308670888,207.07153942137228,209.36455346824567,205.2931066002061,217.7133752001528,224.07409306754644,218.59589833549538,213.47422024339897,208.16085017229324
6,1992-06-07 16:47:24+00:00,186.2435631336597,192.2282396176321,204.0508697087034,204.11339896525269,207.27053798465224,207.23646784115036,211.50656954302028,213.29279159759858,209.06763297569873,211.85724278670912,211.90114992485704,207.50159407726142,209.11983533752317,208.32334751509134,213.99873039095374,217.27301018876858,219.27599475237497,213.76556090218054,204.07799635257373
7,1993-01-17 16:45:36+00:00,182.80836346422677,191.5489885420739,201.51586289962506,198.18093668733118,203.09740314695694,201.66766639479482,201.60051324825537,202.94829657826426,202.67353417756186,201.44044344619516,206.87733163071516,214.44459968328786,206.890027209832,209.13379223614695,217.09627376947415,223.622162915591,222.49275072063867,213.10920782405552,206.80367155895985
8,1993-02-02 16:45:46+00:00,179.68927489572857,192.1074837726116,201.95471723249725,193.0182010014153,200.782824437479,203.5918835860629,206.02576600034766,203.1231464405149,201.64386022533373,199.67891388150818,207.12141916919091,208.668069583639,205.23129779525402,201.8306370952301,212.67575368913077,220.57219355935192,221.02438670722498,206.707191298716,195.20090913424505
9,1993-02-18 16:45:53+00:00,187.24240150509405,200.45562072365706,206.0765684064086,200.288779107129,205.77750987032832,203.1878434299763,208.2443069914748,215.58414140609526,212.25843343422662,210.02706918545744,210.31920131128834,212.02088913314944,207.80580128973435,207.40046939360977,215.3250165655733,223.2569690800087,223.49263195895716,213.32486716471817,197.58126264131195
