,dates,aus0099-0000,aus0099-0001,aus0099-0002,aus0099-0003,aus0099-0004,aus0099-0005,aus0099-0006,aus0099-0007,aus0099-0008,aus0099-0009,aus0099-0010,aus0099-0011,aus0099-0012
0,1987-05-22 23:06:56+00:00,261.1315685993094,249.06063168753576,237.9270693268743,248.10953514336376,244.31561793161927,253.96043876744636,247.7135526985134,239.40528941233134,242.09443337971098,241.25475091204447,236.57095825964882,231.67977243043615,243.63241250510555
1,1987-09-11 23:09:41+00:00,255.30644279946094,240.55465328813455,239.33802090489314,240.73004781686086,241.2894721649401,243.4887680321436,241.40973817382064,235.14352278596155,237.8880531205395,234.45349620578745,227.36479681064213,227.1180205774038,243.5144448074513
2,1987-09-27 23:10:03+00:00,261.95074857584535,240.04971695970391,244.4126359398436,242.48436685170768,247.10080602878787,245.54051532956566,243.73765214700612,241.52596395402685,240.63398883651342,236.9658690030557,232.56720275578988,228.24855101886754,258.4542594573013
3,1987-10-06 23:04:03+00:00,248.02083952574262,236.16282644109975,235.77540250756118,237.99595743932844,234.66754554032386,240.7752451860722,238.68666612332052,232.49414502595386,233.24340224625433,231.8180647308252,227.32323687761658,224.8309467891823,
4,1987-10-29 23:10:37+00:00,263.06020919135074,251.45250010224441,250.70043209744497,250.13530893991782,257.24737846026886,259.6227327514479,255.2140323359361,251.81384143825133,252.6271418571844,249.6467434456096,247.91304171142852,243.60538027404533,273.5602654991552
5,1987-12-16 23:11:29+00:00,264.364834068733,263.0565322861083,251.30573487889015,253.42304109796927,258.90173362301454,255.76358042478148,252.9059889636501,256.0611730757731,254.07002402920187,247.4785881668426,242.83105809156092,234.37426056962272,261.68364794624154
6,1988-01-17 23:12:02+00:00,240.7627994654727,230.95401671412782,227.61223022058573,217.96802454642338,219.11437963125007,214.42106356783736,213.05137595291748,212.66355744218788,209.51968992753226,208.21813025732504,211.01152393704524,210.25673392176782,243.13817040818913
7,1988-02-18 23:12:35+00:00,226.45103736873207,213.47929945861137,215.88145608031365,217.55685768457406,213.87409769438307,206.74751966240467,207.5353062307662,210.04384066080567,208.4361825647046,207.9113990122429,209.28682516880406,220.25740809747336,243.27547859739806
8,1988-04-22 23:13:04+00:00,254.94505944205872,250.45496068800523,239.8941402326396,231.11259904447274,231.22870559854815,239.04480004388375,233.20877409972027,235.45114516917718,235.94868018351286,235.69091972120472,228.92750625720242,225.36905619726704,244.19844362153108
9,1988-05-08 23:13:14+00:00,254.9310747828935,254.05770413407063,240.63630861497788,234.05617424416508,242.3865925672672,236.67677547206026,238.70075318538784,247.16732881251505,247.92024771669173,237.08596919087844,235.69036937167834,235.46031971613954,258.8657812198267
10,1988-05-24 23:13:21+00:00,254.89334875975595,257.07276149255466,250.20102155563723,242.99930444700382,248.65683017872811,242.18056814284435,244.66727870842976,252.1272472845681,253.93431421833014,238.30535229316666,234.62314349258023,233.50264912712024,259.03458505721096
11,1988-06-09 23:13:27+00:00,268.37841115837483,259.7027219252225,259.5130486548561,248.97864500214962,242.64316327377617,252.58626011510964,253.43085416181316,254.06732087597015,248.60686787156286,245.24244658386476,242.85777252486045,244.1318545922173,259.1540060863067
12,1988-06-18 23:07:20+00:00,258.10622020645644,253.5990612271364,254.17229171505332,244.72491398063573,236.09872465979265,237.41071809153323,238.4333078262988,240.65284059609604,237.49288444384493,233.46130547892466,234.04970248499734,231.03679469396934,258.4695874617011
13,1988-07-27 23:13:38+00:00,251.01119565395194,245.49691699831342,240.7312559451717,242.6856217418132,233.7576075952149,235.2698464448404,233.72727454067604,236.01448836680964,235.73766609397796,230.6499915204533,232.84372024998473,228.5395430082571,213.32196764296972
14,1988-08-28 23:13:42+00:00,236.8998583400505,240.7812183224101,239.29544136390666,225.00642196900282,227.24691394397894,227.3528279451893,229.08439031287782,222.73551144028414,223.15946126006656,217.6569937352058,224.2730895435594,217.45343548850093,243.62999447730857
15,1988-09-22 23:07:26+00:00,262.56486021009846,253.30368868372196,252.45449510596842,241.9767694109848,247.74354880676734,250.66423557335713,243.3969169092266,239.84547516820822,239.45314548604244,234.19445995487905,236.61763714290407,232.8997175818894,258.64147252947095
16,1988-09-29 23:13:32+00:00,250.95818738124746,244.78599585687556,237.84420808537618,236.53308113365404,232.04480567302434,233.87352810602613,230.68076685506279,225.68228642361595,225.02857358040205,219.54087658556813,217.64704398828877,211.58010465088427,244.32251859984774
17,1988-12-02 23:13:27+00:00,259.1671516176541,250.08368822230838,249.5048416397471,243.72016767250224,246.48591684570144,248.7522819204695,244.74743201381364,239.52747997279974,240.70754280666682,233.27456166599683,227.13492752616185,227.26669311603558,259.14344941827693
18,1989-01-03 23:13:14+00:00,246.24191008547663,236.090753263999,230.3323968009076,224.71842545482582,223.92428263995865,229.42474618130495,229.43131898703564,224.65715384334771,222.91734576433078,217.6116243837941,212.53130729226558,214.99026182169328,228.95895055168947
19,1989-01-19 23:12:54+00:00,240.74942322783465,236.1092168422817,224.86679996985913,225.90404680192663,241.14679894216192,237.84426006237598,231.27874715936173,228.99842128374007,224.04691902044874,221.15949772050206,221.38727098981042,217.16250817831298,211.98766243437302
20,1989-03-08 23:12:27+00:00,228.17914763641934,233.61216244752882,229.77862824441448,225.20718744113412,221.62167120278542,215.90363161301335,219.35154002978845,218.25966518490216,212.5021076964856,209.9142201975323,209.04716242169553,217.83196290361178,243.7317335735274
21,1989-04-09 23:12:03+00:00,258.6941798304799,257.6091903080472,241.85725065933877,242.28938479209137,243.66690405724262,241.44417728270494,238.54327744722303,244.31186691590938,237.82024873693655,227.50678738391366,225.88802966992836,222.6039925795168,243.74824239675476
22,1989-07-14 23:10:17+00:00,250.90534585215005,236.51975923093406,240.05783627366966,244.03631005841666,244.48372563636977,241.51413515522495,236.54722724390496,239.92012109382978,237.6575540660374,231.07698001841396,226.80822335230113,221.3699192192093,213.53998368387496
23,1989-08-08 23:03:35+00:00,255.5780574876049,244.81189125942305,248.6834347630573,245.67772772306864,247.99543622541776,249.77795586702422,244.45019474586087,244.20644171701593,241.33649580303802,235.58344309301683,234.6739802918529,226.1006358374691,244.07854513824302
24,1989-08-15 23:09:35+00:00,245.8128423727821,237.38502859931637,234.3863992211243,237.12928530339735,233.8041290317239,233.72762828387297,232.88663129724972,234.0636892923739,230.98212636807128,226.90539443809485,217.7864107311741,217.8581039085898,228.83943464443982
25,1989-08-24 23:03:14+00:00,262.16146030551874,256.46919338061673,252.05691033734882,244.76218713509138,244.56533492024386,243.28001089594022,247.5374245463134,245.3821661999678,246.0332239955817,243.3504661885975,230.1428919113129,226.11198306120787,244.67109309324698
26,1989-09-09 23:02:50+00:00,258.618950981103,248.20183960733965,244.45868275954058,243.85626664096975,241.58879238531438,247.77497398800412,244.1954300253783,246.32142919207698,243.01422338789635,235.55993060594054,224.58518634383645,223.40609016591924,244.49901199467672
27,1989-09-16 23:08:43+00:00,243.9630131098923,235.00269228745597,237.10541844650754,230.32330830481177,224.49828466979437,226.21197110056943,222.48953083068423,221.51403322243607,223.83841206152886,217.0893104294924,216.19238889615428,210.60719691709892,243.80830115443226
28,1989-10-02 23:08:35+00:00,241.6824874919435,233.36845177134958,224.36185327198436,226.5517978812561,227.08368334100004,226.315269360581,225.94488802544703,221.79977049810708,222.09322242467596,214.68315207199586,208.8164634755572,199.58802512112356,229.0712907745257
29,1989-11-03 23:07:35+00:00,245.1902993555792,239.7299198888587,236.2042721615612,240.93691977403853,239.73387798177845,239.79711706546863,234.940398215906,231.7296581210617,232.9439567257277,226.28948360958086,213.5050768610462,212.07241060033596,228.70061597128426
30,1990-02-23 23:04:08+00:00,247.08135067404913,237.47073700672547,230.98035864070332,228.1494215158893,230.9975035077438,226.43932350439735,226.76004368854015,221.7693339976009,222.14846869604705,215.03168474267906,195.47711263260547,198.0068729981761,212.9143784653368
31,1990-04-12 23:03:06+00:00,269.745244171554,261.4972076855425,255.41522384788638,249.28617780887214,251.9956637669563,246.2926311015155,247.19290909917052,242.46943439013657,239.11966220921096,232.26678890272416,228.92677045048808,225.2352726028392,243.66772836029907
32,1990-04-21 22:56:59+00:00,274.82176982917673,261.25064264554715,252.37170513321072,242.51582103701105,241.40252801447565,240.87301627807872,239.28491814250015,239.72713313121045,242.68154212523342,234.27537931007498,225.73713388616045,221.48237374594106,210.1301747572983
33,1990-05-23 22:56:55+00:00,251.9058991577215,245.39948297124096,245.01694898812804,235.00776182150676,231.73349144782495,235.17998362657016,233.56777385575126,227.89574888538112,231.2626291783309,223.47067528387288,218.09151145579432,215.23955716395886,200.47447664198913
34,1990-05-30 23:03:05+00:00,272.17975721151095,257.976457839934,257.30637952629695,249.97397483707994,250.83708085011244,248.05410414577278,251.75721982147058,251.49978926785803,241.3100310259037,241.6760548364478,229.11565163881042,224.73890158702267,207.16062068860964
35,1990-06-15 23:03:04+00:00,273.59728891412686,263.03576025383217,249.56149812448461,250.43883465114794,252.18306968942645,251.94959439188725,245.82742263782532,247.328423986918,248.93814722229808,241.56932203272595,229.14723999038443,227.70968894069506,217.08416354038107
36,1990-07-01 23:03:04+00:00,273.3569533119247,259.7927933702234,259.862967871298,264.4540790681524,257.25919530687554,258.09408762967786,261.41184504229204,259.39510153328405,257.067624652436,249.7334778233828,236.64621078746381,232.7601359231728,230.2795812266417
