,dates,aus0099-0000,aus0099-0001,aus0099-0002,aus0099-0003,aus0099-0004,aus0099-0005,aus0099-0006,aus0099-0007,aus0099-0008,aus0099-0009,aus0099-0010,aus0099-0011,aus0099-0012
0,1987-05-22 23:06:56+00:00,252.49307495229874,241.28598740522617,230.1524250445647,240.33489086105416,236.54097364930968,246.18579448513677,239.93890841620382,231.63064513002175,233.45593973270033,233.48010662973488,230.09208802439082,225.69927682865955,233.91410715221858
1,1987-09-11 23:09:41+00:00,263.8480316741229,248.24208327533032,247.0254508920889,248.41747780405663,248.97690215213586,251.17619801933938,249.0971681610164,242.83095277315732,246.42964199520148,242.14092619298322,233.7709884666386,233.03142825986208,253.12373229144603
2,1987-09-27 23:10:03+00:00,271.0131758739461,248.20590152799463,252.5688205081343,250.6405514199984,255.25699059707858,253.69669989785638,251.89383671529683,249.68214852231756,249.6964161346142,245.1220535713464,239.36402322936547,234.52253914832193,268.6494901676647
3,1987-10-06 23:04:03+00:00,261.3910184005948,248.1959874284667,247.80856349492814,250.0291184266954,246.7007065276908,252.80840617343915,250.71982711068748,244.5273060133208,246.61358112110653,243.85122571819215,237.3508710337557,234.08722447177226,
4,1987-10-29 23:10:37+00:00,257.9672242505152,246.86881365549243,246.116745650693,245.55162249316584,252.66369201351688,255.03904630469594,250.63034588918413,247.23015499149935,247.53415691634885,245.0630569988576,244.09330300580186,240.07946762269765,267.83065744071524
5,1987-12-16 23:11:29+00:00,261.78256170116356,260.7324871552958,248.98168974807768,251.0989959671568,256.57768849220207,253.43953529396902,250.58194383283762,253.73712794496066,251.48775166163244,245.15454303603013,240.89435381588385,232.58653354592082,258.77859153272595
6,1988-01-17 23:12:02+00:00,254.62741595245598,243.43217155241277,240.09038505887068,230.44617938470833,231.59253446953502,226.89921840612232,225.52953079120243,225.14171228047283,223.38430641451552,220.69628509561,221.40998630228268,219.85531456660237,258.7358639560453
7,1988-02-18 23:12:35+00:00,249.7275547338454,234.42816508721336,236.83032170891565,238.50572331317605,234.82296332298506,227.69638529100666,228.4841718593682,230.99270628940766,231.71269992981794,228.8602646408449,226.74421319263905,236.37192011947488,269.46156063315055
8,1988-04-22 23:13:04+00:00,248.05956275602736,244.25801367057701,233.69719321521137,224.91565202704453,225.03175858111993,232.84785302645554,227.01182708229206,229.25419815174897,229.0631834974815,229.4939727037765,223.7633837426789,220.6021738761684,236.4522598497458
9,1988-05-08 23:13:14+00:00,243.08319842114813,243.39461540849982,229.97321988940706,223.39308551859426,231.72350384169638,226.01368674648944,228.03766445981702,236.50424008694424,236.07237135494637,226.42288046530763,226.80446210036934,227.25794377339275,245.5369203128632
10,1988-05-24 23:13:21+00:00,244.7551925168868,247.94842087397242,241.076680937055,233.87496382842158,239.53248956014588,233.0562275242621,235.54293808984752,243.00290666598588,243.796157975461,229.18101167458443,227.01952631042838,226.48392557436466,247.62915928398317
11,1988-06-09 23:13:27+00:00,257.17471281559835,249.61939341672365,249.42972014635728,238.8953164936508,232.55983476527734,242.50293160661082,243.34752565331434,243.98399236747133,237.40316952878638,235.15911807536594,234.4549987677781,236.3754480472182,246.5498454506832
