dates,nzd0425-0000,nzd0425-0001,nzd0425-0002,nzd0425-0003,nzd0425-0004,nzd0425-0005,nzd0425-0006,nzd0425-0007,nzd0425-0008,nzd0425-0009,nzd0425-0010,nzd0425-0011,nzd0425-0012,nzd0425-0013,nzd0425-0014,nzd0425-0015,nzd0425-0016,nzd0425-0017,nzd0425-0018,nzd0425-0019,nzd0425-0020,nzd0425-0021,nzd0425-0022,nzd0425-0023,nzd0425-0024,nzd0425-0025,nzd0425-0026,satname
2006-01-24 22:09:56+00:00,374.05,380.16,388.17,403.29,400.16,390.63,388.00,,,391.27,381.11,381.10,386.56,388.39,397.48,394.89,,,399.38,397.21,384.27,362.49,339.43,320.73,311.41,303.55,287.79,L7
2006-02-09 22:10:01+00:00,374.65,379.23,384.10,396.45,398.79,389.86,377.10,379.09,,375.76,376.47,381.56,383.62,393.34,388.02,375.26,192.61,,418.02,404.65,405.48,366.68,354.29,330.49,296.07,289.59,286.12,L7
2006-09-21 22:09:29+00:00,391.37,371.93,366.07,372.40,,351.16,353.21,350.31,375.01,365.39,361.59,369.12,371.58,386.55,381.25,374.42,332.17,405.99,413.40,401.67,403.84,370.30,,308.86,297.40,272.82,270.27,L7
2006-10-23 22:09:36+00:00,412.09,410.81,382.94,378.06,362.04,355.51,356.14,360.55,360.70,350.87,340.87,345.74,359.66,383.31,380.11,372.11,372.55,383.39,392.01,371.74,376.92,357.62,,271.97,288.66,292.78,279.67,L7
2006-10-31 22:14:17+00:00,432.93,433.36,414.19,408.52,404.06,389.92,383.18,390.33,384.05,374.42,368.72,364.72,381.16,391.71,388.94,383.58,380.08,379.68,376.15,374.85,372.85,369.57,356.18,337.84,329.45,305.59,320.49,L5
2006-11-08 22:09:50+00:00,411.86,414.99,407.81,393.82,385.78,374.67,366.43,371.56,374.27,364.36,355.62,354.81,361.81,368.41,373.56,356.03,359.99,365.90,365.71,355.86,349.18,344.91,335.10,314.07,292.18,289.76,289.33,L7
2007-02-04 22:14:57+00:00,401.87,413.17,426.09,420.29,415.51,409.30,407.61,399.86,397.22,386.78,378.62,373.23,383.05,381.22,379.51,369.50,361.74,362.78,365.64,362.10,352.99,334.00,310.93,301.08,316.24,327.10,322.87,L5
2007-02-12 22:10:24+00:00,,421.42,428.53,429.18,422.89,408.28,405.04,404.30,403.88,389.35,382.27,383.31,386.22,382.90,384.76,373.70,364.64,366.26,369.32,355.47,348.49,343.23,337.71,326.17,319.72,338.45,345.79,L7
2007-04-01 22:10:31+00:00,393.75,396.47,399.28,419.80,409.59,403.70,402.74,397.92,397.55,377.28,376.40,371.14,353.19,361.26,347.29,336.65,,,344.60,353.33,320.44,,,,,,,L7
2007-07-06 22:10:13+00:00,425.39,429.15,435.24,449.84,,422.21,418.16,419.13,,415.08,401.01,394.74,391.84,,,,,,,,,,,,,,307.16,L7
2007-08-23 22:09:58+00:00,412.46,413.06,418.32,422.66,420.14,416.00,421.84,416.45,406.45,393.86,,387.56,391.45,401.41,392.00,369.87,367.60,367.30,369.21,359.28,354.14,,337.28,364.74,342.39,319.95,296.50,L7
2007-09-08 22:09:50+00:00,402.12,412.99,417.93,423.05,418.96,411.72,,,413.03,398.03,393.92,397.09,403.22,414.55,398.74,380.05,374.86,386.18,390.50,370.08,366.57,326.92,317.15,342.91,,305.66,292.94,L7
2007-09-24 22:09:45+00:00,402.73,412.67,415.95,423.40,415.79,405.86,406.48,404.71,407.66,392.52,383.99,385.11,392.07,408.44,398.53,383.10,385.12,394.80,400.56,375.15,379.18,,,306.33,316.72,303.95,288.69,L7
2007-10-02 22:12:54+00:00,403.26,407.65,422.30,417.02,400.04,398.28,405.01,410.90,402.75,397.32,381.94,392.62,400.83,405.32,390.97,369.70,347.27,,,,,307.15,309.92,,286.68,336.45,325.13,L5
2007-10-26 22:09:55+00:00,391.00,394.44,401.60,411.41,410.95,403.20,397.09,391.25,401.48,391.83,388.12,392.57,400.66,418.45,403.60,387.36,378.19,380.87,396.37,377.47,,353.57,356.37,301.76,305.05,300.17,298.27,L7
2007-11-11 22:10:04+00:00,407.08,407.38,414.53,421.99,414.86,417.55,418.08,416.02,418.69,399.31,,,,,,,,,,,,325.71,357.00,351.02,319.34,303.35,298.04,L7
2007-11-27 22:10:12+00:00,397.16,399.54,401.46,407.38,402.01,398.69,401.43,409.20,418.64,397.10,382.98,388.05,404.06,415.03,388.70,366.34,361.45,361.71,363.06,363.78,,348.47,361.37,338.74,306.01,283.90,284.78,L7
2008-01-14 22:10:20+00:00,388.09,392.13,402.69,405.15,395.09,392.73,391.96,396.45,401.61,398.82,392.95,389.95,397.52,401.21,398.81,374.27,365.01,366.20,382.77,398.48,,347.49,343.93,333.05,311.91,297.92,283.13,L7
2008-03-02 22:10:10+00:00,388.06,395.42,404.23,414.09,405.19,397.46,404.85,409.41,407.54,400.07,,394.66,394.27,405.15,400.72,392.00,387.69,389.19,384.14,386.18,,316.01,346.89,341.36,327.27,318.50,296.04,L7
2008-04-19 22:10:06+00:00,415.22,425.36,423.78,433.64,424.75,414.56,405.55,410.36,415.07,402.47,,,,,,,,,,,,,,,,,304.56,L7
2008-05-05 22:10:02+00:00,411.72,421.25,419.80,432.99,429.52,406.82,404.59,408.76,406.36,399.87,394.47,402.00,401.25,417.35,418.51,409.96,409.54,412.42,422.41,390.95,,345.32,374.17,368.80,354.22,323.45,305.64,L7
2008-06-22 22:09:39+00:00,,,,,,,,,,,,,,,,,,,352.59,401.19,389.60,,,,,,,L7
2008-08-25 22:09:04+00:00,409.64,411.06,421.12,429.00,425.86,419.31,418.78,420.22,414.14,400.97,389.74,,,404.30,396.72,376.48,360.36,,345.91,336.00,,348.72,378.01,381.06,338.36,310.09,290.57,L7
2008-09-10 22:08:56+00:00,399.58,411.56,423.32,429.39,415.33,409.06,,415.29,415.69,402.82,393.41,392.05,394.63,394.51,385.94,370.69,366.09,,364.35,352.33,,319.66,380.71,374.01,321.94,308.41,295.46,L7
2008-10-12 22:08:37+00:00,385.67,395.07,406.33,417.56,413.33,403.28,392.94,387.53,394.46,391.43,387.49,399.35,407.35,419.54,414.66,395.65,392.02,406.66,417.15,380.25,307.54,361.30,361.81,339.38,309.08,296.48,286.58,L7
2008-10-28 22:08:53+00:00,376.30,381.28,390.47,401.22,395.10,393.42,394.10,387.05,386.96,383.69,379.82,387.06,393.08,411.10,400.29,385.29,389.39,399.37,402.65,,327.90,357.54,366.41,336.05,294.90,281.15,273.96,L7
2009-02-17 22:09:55+00:00,,,393.24,393.63,399.25,402.42,398.30,407.32,403.67,401.68,394.68,401.83,400.09,408.05,403.75,388.14,382.36,381.69,372.72,,315.95,344.38,350.73,341.06,317.25,299.86,283.47,L7
2009-03-21 22:10:11+00:00,389.96,403.65,415.06,425.94,429.73,423.02,410.20,427.49,423.53,412.79,407.38,413.30,415.67,430.29,426.26,410.87,413.87,426.64,432.70,,312.88,377.54,384.97,350.23,320.90,309.61,293.92,L7
2009-04-22 22:10:22+00:00,390.86,397.84,400.87,418.31,420.94,418.32,412.10,410.36,416.90,407.74,406.89,415.44,415.24,428.26,422.77,421.24,424.82,438.74,434.16,,,401.43,388.47,343.04,313.82,305.50,302.01,L7
2009-05-24 22:10:26+00:00,403.97,420.61,421.86,436.25,435.44,430.46,421.78,421.72,425.10,411.37,398.13,408.02,410.34,433.67,442.04,430.87,441.96,460.59,459.10,,,410.38,402.58,382.80,340.44,314.61,311.39,L7
2009-08-28 22:10:09+00:00,378.81,381.23,392.02,403.07,397.90,396.40,404.37,410.52,402.12,406.63,402.20,403.55,413.03,416.46,,371.65,369.89,361.19,,,387.72,398.48,392.68,360.49,335.55,318.37,304.94,L7
2009-09-29 22:10:06+00:00,364.23,367.18,382.70,390.08,390.60,393.16,387.10,398.34,410.60,403.24,399.11,407.18,410.95,408.83,400.62,388.95,387.24,386.99,,363.17,396.18,389.83,388.10,364.74,330.58,322.71,315.75,L7
2009-12-02 22:10:48+00:00,353.21,346.06,351.91,367.06,366.99,365.17,372.88,382.94,392.70,398.40,415.51,426.32,425.09,431.54,416.65,397.49,382.26,362.93,,397.34,412.43,388.05,378.78,355.52,329.24,321.51,306.69,L7
2010-01-27 22:10:50+00:00,363.10,360.77,353.83,368.10,362.91,367.18,363.62,376.66,394.03,399.49,405.82,422.32,432.33,439.97,443.95,429.38,421.23,,,405.16,415.58,374.75,364.27,346.40,322.56,311.83,306.54,L5
2010-04-09 22:12:12+00:00,383.32,386.11,381.12,393.36,381.41,365.38,365.52,370.32,386.32,396.36,396.96,406.48,416.09,428.25,428.16,414.27,411.44,,406.39,419.73,436.46,,,,360.54,317.01,299.20,L7
2010-10-02 22:12:13+00:00,393.30,399.04,419.94,425.84,400.36,396.29,398.25,405.81,400.09,393.89,394.16,400.65,412.78,427.00,430.56,357.89,381.17,388.69,387.26,384.12,370.11,364.01,366.02,,333.82,316.95,312.00,L7
2011-01-06 22:13:13+00:00,360.43,355.84,356.73,382.08,376.09,371.05,371.41,376.35,381.32,386.90,390.78,401.06,412.89,418.23,399.02,277.75,,,,,347.15,351.68,351.32,334.51,315.72,302.13,295.53,L7
2011-02-15 22:09:58+00:00,368.03,358.35,374.11,388.12,387.13,384.15,384.11,391.35,411.88,407.66,404.48,413.37,415.09,426.31,384.36,281.84,,,377.29,377.53,372.41,357.44,362.40,347.51,325.91,311.88,309.82,L5
2011-03-27 22:13:34+00:00,372.77,364.45,368.10,373.77,373.29,384.35,393.44,395.33,395.88,398.80,398.59,397.95,413.83,414.70,414.97,239.98,,,337.73,337.20,,352.06,358.08,341.17,319.29,304.63,292.39,L7
2011-04-28 22:13:36+00:00,381.26,371.87,,,401.01,402.10,400.59,403.70,415.12,411.02,415.52,423.87,424.40,435.49,440.29,252.75,,,,366.21,,363.93,366.37,351.32,324.39,313.49,300.43,L7
2011-05-14 22:13:33+00:00,392.60,390.78,384.05,,,387.27,393.23,394.51,409.87,407.25,406.03,408.75,406.03,410.80,412.12,271.79,,405.22,,378.58,384.72,,369.22,349.32,328.45,309.63,303.63,L7
2011-05-30 22:13:35+00:00,394.01,374.81,384.03,387.36,384.84,390.58,385.02,391.57,391.22,383.98,381.21,393.01,400.12,408.13,,,,,,,,,,,,,,L7
2011-06-15 22:13:34+00:00,389.58,379.13,385.81,391.45,,387.10,,388.22,395.36,392.43,397.24,394.24,,,,,,,,,,,,,,,,L7
2011-07-01 22:13:30+00:00,,,388.48,395.86,397.77,390.11,384.30,380.93,,405.88,,,,,,,,,,,,,,,,,,L7
2011-07-17 22:13:30+00:00,,,,,,,,,,,,,,,,,,,316.63,,,,,,,,,L7
2011-08-02 22:13:26+00:00,383.02,374.98,381.99,,,387.46,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-18 22:13:23+00:00,378.68,372.12,380.88,385.17,382.44,386.19,387.09,392.91,,,,,,,,,,,,,,,,,,,,L7
2011-09-03 22:13:20+00:00,375.83,362.19,370.94,,,372.02,368.74,373.15,385.57,391.97,396.85,402.43,412.10,411.55,412.91,400.48,357.63,373.51,355.75,,,341.64,352.34,338.06,328.56,311.79,299.15,L7
2011-09-19 22:13:15+00:00,371.08,355.00,366.21,378.78,369.12,363.62,364.19,363.89,376.74,384.81,384.50,,403.39,412.01,406.99,375.07,376.60,347.47,,401.63,361.29,345.10,339.23,333.83,323.71,311.48,292.37,L7
2011-10-21 22:13:19+00:00,371.74,361.61,368.02,390.41,374.23,371.03,369.70,371.12,364.69,380.25,374.86,385.58,394.02,405.04,401.03,380.25,370.90,363.57,357.71,372.77,368.78,380.00,374.11,354.29,322.00,316.42,300.45,L7
2011-11-06 22:13:27+00:00,384.67,383.43,371.75,386.57,390.85,371.87,376.95,374.34,374.74,377.39,374.36,385.47,392.05,410.00,407.85,390.14,387.27,389.84,389.81,372.93,322.60,353.49,381.44,370.94,340.16,315.88,295.74,L7
2011-12-24 22:13:55+00:00,372.41,373.47,373.76,394.95,386.45,373.80,371.30,368.62,380.24,384.84,381.68,390.50,388.88,407.91,406.65,398.68,404.55,410.21,406.99,362.25,334.92,373.92,406.68,396.39,355.62,324.83,311.64,L7
2012-02-10 22:14:06+00:00,371.32,367.82,368.35,378.69,367.98,367.18,363.43,356.76,365.31,369.90,362.93,374.57,381.83,384.71,388.78,372.17,371.93,365.20,357.84,344.38,322.52,344.48,403.52,399.71,374.43,351.70,326.71,L7
2012-02-26 22:14:07+00:00,379.62,374.80,375.05,380.88,371.25,368.80,359.03,353.42,363.47,372.48,363.05,371.49,374.85,379.92,376.00,357.36,371.88,350.41,342.06,347.43,317.27,319.90,406.50,397.68,389.88,345.57,312.85,L7
2012-03-13 22:14:05+00:00,380.67,366.96,372.48,373.33,362.98,353.33,349.30,345.63,,370.83,365.82,367.79,396.89,397.21,383.23,,358.32,335.70,339.35,342.53,,,415.49,403.74,380.19,323.14,304.70,L7
2012-03-29 22:14:06+00:00,,375.22,378.74,387.39,377.49,365.37,356.30,358.71,360.52,370.55,363.03,371.97,379.29,384.50,381.32,365.10,364.34,366.24,354.69,373.48,,,388.74,372.46,360.92,338.02,319.72,L7
2012-05-16 22:14:43+00:00,404.62,395.13,389.45,397.60,387.93,364.46,368.00,363.53,363.22,351.86,347.81,353.81,356.11,372.74,389.71,375.00,379.15,388.15,389.60,379.26,,309.51,379.44,375.53,349.98,334.52,326.41,L7
2012-08-20 22:15:11+00:00,382.93,384.69,393.47,416.23,410.63,403.78,394.04,380.97,371.56,354.31,346.58,344.70,353.21,359.81,368.66,368.82,374.37,373.42,360.92,,323.41,365.80,370.28,354.43,332.38,319.81,309.71,L7
2012-09-21 22:15:29+00:00,377.66,378.17,396.09,410.17,412.64,410.83,407.69,406.29,390.95,384.50,375.57,372.02,377.55,371.63,366.49,353.72,350.41,325.69,364.12,389.53,376.70,384.96,384.93,377.13,354.60,338.09,322.75,L7
2012-11-08 22:15:51+00:00,374.04,368.81,385.69,398.98,401.69,401.12,400.23,394.36,392.04,387.58,381.22,377.03,375.51,371.28,367.72,360.83,359.18,348.10,,340.17,345.50,354.18,354.06,347.95,338.71,331.43,326.54,L7
2012-12-10 22:16:02+00:00,358.79,358.52,366.03,378.44,372.65,371.77,375.84,384.96,395.21,386.02,384.19,386.38,374.15,374.02,360.71,365.64,365.03,354.58,,365.27,,360.23,354.67,340.08,319.55,312.68,310.69,L7
2012-12-26 22:16:08+00:00,352.09,344.64,352.88,368.03,366.00,357.15,368.91,369.45,380.74,378.57,379.26,379.62,371.24,366.16,359.12,348.74,346.56,331.13,,350.90,374.36,352.23,348.70,337.40,313.85,300.66,300.81,L7
2013-02-28 22:16:07+00:00,368.14,361.46,365.34,372.75,366.26,364.16,371.13,381.95,394.35,400.09,409.48,418.76,412.25,393.34,380.67,,,,,328.40,,340.47,347.12,337.05,321.40,301.95,288.49,L7
2013-05-11 22:21:55+00:00,377.30,364.50,361.24,,,,,,,,,,,,,,,,,,,,,,307.90,292.57,291.73,L8
2013-05-19 22:15:51+00:00,379.55,376.30,364.59,366.00,364.41,,,373.60,388.66,392.46,384.65,394.32,404.23,411.98,427.43,427.97,,416.62,,,,310.00,315.35,,299.13,290.05,270.93,L7
2013-05-27 22:22:02+00:00,371.32,358.44,354.20,357.56,353.88,356.08,360.03,,,,,,,,,,,,,,,,,,,,,L8
2013-06-04 22:15:40+00:00,386.64,367.46,365.85,367.47,,359.91,,,,,,,,,,,,,,,,,,317.55,296.46,286.96,,L7
