dates,satname,nzd0425-0000,nzd0425-0001,nzd0425-0002,nzd0425-0003,nzd0425-0004,nzd0425-0005,nzd0425-0006,nzd0425-0007,nzd0425-0008,nzd0425-0009,nzd0425-0010,nzd0425-0011,nzd0425-0012,nzd0425-0013,nzd0425-0014,nzd0425-0015,nzd0425-0016,nzd0425-0017,nzd0425-0018,nzd0425-0019,nzd0425-0020,nzd0425-0021,nzd0425-0022,nzd0425-0023,nzd0425-0024,nzd0425-0025,nzd0425-0026
2001-03-31 22:10:07+00:00,L7,383.67,387.84,392.61,395.08,397.14,401.93,397.61,413.04,421.26,422.49,422.25,432.53,434.66,440.03,427.24,405.57,365.52,387.10,389.62,385.73,375.43,360.60,355.60,342.73,318.65,311.64,301.64
2001-05-02 22:10:03+00:00,L7,381.90,369.44,367.68,379.28,372.55,367.94,374.30,379.93,390.48,384.24,380.24,388.91,386.70,400.26,399.98,390.96,379.61,376.45,382.05,382.55,371.87,363.64,357.59,328.74,301.16,281.96,266.04
2001-09-07 22:08:34+00:00,L7,461.12,454.65,440.84,,454.39,566.82,594.61,572.50,,503.67,474.69,425.75,391.04,361.05,322.57,433.37,436.55,427.98,419.71,419.37,368.94,348.76,344.42,330.17,314.18,297.25,285.26
2001-09-23 22:08:26+00:00,L7,407.08,396.50,387.01,387.88,386.31,390.22,393.29,389.15,387.42,381.22,380.08,385.01,378.70,365.34,353.66,374.76,364.21,374.23,372.58,373.79,361.45,353.60,354.04,334.99,321.12,310.58,282.72
2001-12-12 22:08:38+00:00,L7,355.96,358.49,366.54,368.00,362.77,365.49,356.05,352.74,353.03,350.70,352.21,336.81,306.39,269.02,208.27,284.14,297.48,301.65,316.18,321.10,318.13,320.94,323.33,305.38,289.36,284.06,272.08
2002-01-29 22:08:45+00:00,L7,357.59,368.09,385.47,393.32,382.13,371.72,374.13,384.41,399.54,407.22,379.54,345.96,302.93,245.19,205.57,275.32,293.08,308.23,320.94,322.00,324.87,329.39,332.39,325.01,315.67,303.84,292.77
2002-02-14 22:08:53+00:00,L7,361.81,364.94,384.11,393.98,388.59,382.10,384.52,392.16,398.76,403.47,401.28,355.27,324.10,267.34,203.67,246.23,271.85,302.20,316.93,327.62,327.73,333.97,338.56,328.83,315.36,305.33,289.26
2002-04-03 22:08:45+00:00,L7,381.20,370.78,387.34,409.65,413.99,414.07,410.26,399.34,402.29,403.41,406.46,407.65,406.86,397.72,374.66,386.41,393.78,387.31,312.00,330.70,341.02,344.85,356.11,346.29,323.78,307.14,297.43
2002-07-24 22:08:14+00:00,L7,401.60,385.14,379.91,381.92,367.52,366.80,367.82,370.64,,,,,,,,,,,,,,,,,,,
2002-09-10 22:07:55+00:00,L7,406.36,406.46,404.33,403.50,387.58,394.51,394.98,388.34,397.04,385.64,378.20,379.52,379.19,378.51,374.74,360.36,283.51,364.04,369.52,365.45,361.89,345.21,348.70,325.97,314.80,304.92,289.82
2002-12-31 22:08:20+00:00,L7,360.60,358.24,376.34,385.92,388.35,388.06,384.78,384.03,380.16,368.16,370.57,371.19,372.50,359.69,318.08,218.58,317.80,320.60,322.02,320.47,311.26,307.60,309.27,293.86,282.86,273.50,269.05
2003-02-01 22:08:33+00:00,L7,347.91,354.23,362.43,370.29,373.05,377.88,378.20,383.35,386.48,374.61,371.96,378.00,375.96,358.67,315.00,186.30,160.55,152.47,291.63,301.34,304.19,298.92,302.14,288.83,266.92,259.07,251.50
2003-08-28 22:08:21+00:00,L7,382.83,388.69,396.98,410.66,398.53,389.31,389.89,388.10,393.98,392.00,391.20,391.34,396.14,405.15,387.98,363.99,237.99,214.75,,256.37,299.09,303.29,304.02,286.43,264.55,253.08,244.20
2003-11-24 21:58:27+00:00,L5,360.14,356.76,364.37,374.40,370.57,371.96,364.94,357.71,369.25,372.09,378.70,393.18,396.40,397.22,389.95,373.70,316.90,160.06,319.87,330.64,338.48,323.29,316.22,295.04,278.12,262.05,252.85
2003-12-02 22:08:38+00:00,L7,365.14,362.23,378.10,389.15,381.53,374.64,382.36,378.78,384.99,391.97,394.24,396.90,395.99,402.99,396.98,385.93,374.03,252.52,317.60,350.79,356.82,348.30,342.54,305.97,280.65,270.97,265.13
2003-12-10 21:58:29+00:00,L5,365.77,363.50,372.50,386.50,380.72,387.43,387.74,383.08,393.65,395.35,398.41,405.22,404.78,395.29,386.59,379.02,371.73,263.28,342.74,366.12,373.89,364.89,346.43,315.46,290.67,275.65,277.31
2003-12-26 21:58:42+00:00,L5,370.57,367.21,371.13,375.13,369.70,372.48,370.70,368.09,372.98,384.70,384.45,389.22,400.69,401.77,394.05,379.93,360.51,246.12,326.11,380.64,402.36,381.44,374.46,302.40,280.75,279.00,272.18
2004-01-19 22:08:59+00:00,L7,350.81,351.63,362.88,368.67,370.02,371.39,379.80,385.80,394.79,389.55,388.75,387.73,385.45,382.62,379.40,362.40,334.17,148.16,278.29,354.97,373.98,365.39,357.43,323.55,289.24,279.08,268.01
2004-01-27 21:58:50+00:00,L5,381.86,380.78,384.52,393.99,385.09,391.85,399.23,405.60,410.88,406.11,404.06,405.04,410.15,408.34,401.07,390.71,366.30,340.28,371.14,387.20,405.76,401.67,395.63,368.55,296.49,,
2004-03-23 22:09:16+00:00,L7,364.14,357.10,353.09,365.21,364.93,365.92,370.06,379.22,372.99,378.53,374.06,375.78,381.21,398.98,,,,,,,,,,,,,
2004-04-08 22:09:12+00:00,L7,381.82,368.98,365.15,370.12,364.29,366.39,,,381.33,371.90,366.21,,,,,,,,,,,,,,,,
2004-04-24 22:09:07+00:00,L7,388.62,391.01,390.65,383.84,374.54,373.36,370.38,383.16,404.26,391.28,,,390.99,399.76,396.21,380.37,368.92,361.19,355.02,357.87,389.33,400.59,383.52,358.95,320.69,295.61,288.06
2004-05-18 22:00:38+00:00,L5,390.07,381.65,384.56,398.65,387.26,381.04,383.56,385.89,394.94,392.93,379.76,371.56,375.67,381.31,384.61,,,,,,,,,,,,
2004-06-19 22:01:34+00:00,L5,,,,490.22,,475.73,,,,,,,628.30,587.05,391.12,,,,,,,,,,,,
2004-07-29 22:08:50+00:00,L7,415.17,397.90,377.87,375.54,366.62,353.31,,,,,,,,,,,,,,,,,,,,,
2004-10-01 22:08:33+00:00,L7,415.41,,,458.41,426.23,380.36,343.63,333.65,336.58,334.42,336.92,343.52,347.96,354.20,352.19,341.20,345.15,293.59,193.80,369.36,184.87,363.46,340.60,323.90,302.51,285.70,282.85
2004-10-17 22:08:38+00:00,L7,404.40,412.18,439.80,460.25,451.07,418.57,384.46,343.99,343.98,343.89,343.44,344.76,348.71,359.78,350.83,342.30,354.37,324.83,403.62,401.44,386.10,365.54,339.05,324.84,304.95,301.14,283.46
2004-11-02 22:08:52+00:00,L7,417.36,422.74,439.10,456.98,457.39,445.68,428.82,402.02,375.12,354.05,354.51,355.18,365.89,368.98,362.80,355.23,365.73,396.89,402.96,406.78,171.20,168.66,140.64,89.85,,,
2004-11-26 22:05:17+00:00,L5,378.82,384.11,383.51,404.89,413.30,407.38,374.13,348.21,341.23,344.54,337.41,325.14,334.90,333.00,335.99,308.21,292.18,217.80,143.88,352.46,349.94,333.15,309.99,292.28,266.14,262.31,260.72
2004-12-12 22:05:37+00:00,L5,370.43,377.00,393.30,412.30,419.42,424.79,418.02,380.39,343.67,333.54,332.40,339.91,340.51,335.35,319.07,289.99,267.87,234.81,144.93,356.71,354.19,328.94,327.92,311.80,280.99,258.57,254.18
2005-01-05 22:09:22+00:00,L7,375.10,378.91,389.37,400.29,398.57,395.72,399.74,402.01,393.60,375.73,365.97,369.27,372.80,381.75,358.70,318.37,290.92,231.98,350.31,354.74,345.73,339.55,334.05,316.94,299.16,287.67,274.89
2005-01-29 22:06:17+00:00,L5,,,,377.07,,386.81,,,,,292.93,,344.40,384.51,458.36,531.73,434.97,433.63,634.78,618.39,609.15,598.52,590.10,643.74,583.36,360.80,237.93
2005-02-14 22:06:33+00:00,L5,374.39,369.60,377.09,405.77,407.35,394.34,396.59,400.42,406.47,404.19,405.24,404.47,402.40,416.76,397.10,344.09,359.20,368.73,365.85,348.64,367.70,372.71,363.30,350.21,319.18,303.24,297.08
2005-03-02 22:06:47+00:00,L5,373.92,365.76,371.78,387.29,390.72,390.56,386.25,384.68,395.16,400.95,415.03,418.34,426.86,446.56,449.73,420.27,285.77,326.30,336.02,343.07,352.00,353.92,350.20,335.74,310.58,295.36,293.76
2005-03-26 22:09:40+00:00,L7,366.92,358.70,356.33,371.72,367.59,367.95,372.48,377.62,380.16,389.58,399.89,398.18,403.40,407.56,394.29,338.84,233.66,179.24,162.26,297.31,315.85,324.38,324.70,314.13,290.13,283.10,273.56
2005-05-21 22:07:20+00:00,L5,,,,,,,,381.29,389.53,400.84,398.60,398.17,398.63,406.39,397.55,385.65,378.07,372.75,363.74,354.58,360.29,287.66,290.92,294.16,290.15,263.53,246.12
2005-07-24 22:07:50+00:00,L5,,,,,,372.56,,,379.31,396.09,383.84,412.60,416.66,507.28,474.57,447.14,371.93,354.36,356.44,365.23,385.73,413.00,404.60,406.53,348.60,320.85,254.95
2005-09-10 22:08:07+00:00,L5,398.90,398.08,403.37,410.97,408.78,393.27,381.45,373.69,373.63,374.31,371.30,385.49,401.49,422.14,382.47,347.26,421.40,424.79,417.99,363.54,365.75,366.05,361.09,353.74,331.77,315.58,304.03
2005-09-18 22:09:03+00:00,L7,376.14,375.28,381.93,390.41,380.64,359.58,347.15,349.33,358.20,355.81,345.59,351.31,370.30,376.07,,,,,320.32,327.67,325.70,330.86,331.20,333.56,310.08,286.98,272.14
2005-09-26 22:08:06+00:00,L5,,616.83,,,572.04,598.69,,614.22,,,,,,616.60,574.15,317.25,302.30,237.77,629.40,540.32,500.87,430.37,,,,,203.68
2005-10-20 22:09:11+00:00,L7,386.35,399.91,407.89,414.82,410.30,411.93,398.06,398.08,401.82,400.39,396.38,404.95,410.34,412.96,410.98,401.44,363.65,402.56,403.51,390.53,390.85,381.88,356.09,340.90,325.08,311.49,305.08
2005-11-13 22:08:20+00:00,L5,361.94,359.92,373.22,379.40,376.40,371.64,364.14,361.99,378.00,372.96,375.50,375.25,377.29,382.24,362.25,315.85,201.66,303.25,358.62,377.48,374.63,346.37,326.57,303.22,296.41,294.50,280.18
2005-12-23 22:09:39+00:00,L7,383.88,390.38,389.23,398.45,390.86,386.51,,,391.78,391.62,387.78,391.47,397.49,408.85,399.19,401.12,309.95,420.56,420.28,393.33,386.71,382.05,371.82,350.62,133.96,304.57,294.20
2006-01-24 22:09:56+00:00,L7,375.50,382.16,389.50,405.17,402.04,391.96,389.45,,,392.07,382.05,382.70,388.01,391.06,400.39,398.45,191.91,277.80,407.38,403.61,392.27,366.49,342.63,323.19,312.93,304.83,289.79
2006-02-09 22:10:01+00:00,L7,368.47,370.73,378.43,388.45,390.79,384.19,370.92,373.42,,372.36,372.47,374.76,377.44,382.01,375.66,360.15,173.18,152.39,384.02,377.45,371.48,349.68,340.69,320.03,289.59,284.15,277.62
2006-09-21 22:09:29+00:00,L7,382.10,359.18,357.57,360.40,343.31,342.66,343.94,341.81,363.01,360.29,355.59,358.92,362.31,369.55,362.70,351.75,303.03,365.19,362.40,360.87,352.84,344.80,278.30,293.17,287.69,264.66,257.52
2006-10-23 22:09:36+00:00,L7,406.45,403.06,377.77,370.77,354.75,350.34,350.50,355.38,353.41,347.77,337.22,339.54,354.02,372.98,368.84,358.33,354.84,358.59,361.01,346.94,345.92,342.12,230.42,262.43,282.76,287.82,271.92
2006-10-31 22:14:17+00:00,L5,434.29,435.23,415.44,410.28,405.82,391.17,384.54,391.58,385.81,375.17,369.60,366.22,382.52,394.21,391.67,386.91,384.37,385.68,383.65,380.85,380.35,373.32,359.18,340.15,330.88,306.79,322.36
2006-11-08 22:09:50+00:00,L7,412.86,416.36,408.73,395.11,387.07,375.59,367.43,372.48,375.56,364.91,356.27,355.91,362.81,370.24,375.56,358.47,363.13,370.30,371.21,360.26,354.68,347.66,337.30,315.76,293.23,290.64,290.71
2007-02-04 22:14:57+00:00,L5,400.60,411.42,424.92,418.64,413.86,408.13,406.34,398.69,395.57,386.08,377.80,371.83,381.78,378.89,376.96,366.39,357.74,357.18,358.64,356.50,345.99,330.50,308.13,298.93,314.91,325.98,321.12
2007-02-12 22:10:24+00:00,L7,,421.79,428.78,429.53,423.24,408.53,405.31,404.55,404.23,389.50,382.45,383.61,386.49,383.40,385.31,374.37,365.50,367.46,370.82,356.67,349.99,343.98,338.31,326.63,320.01,338.69,346.16
2007-04-01 22:10:31+00:00,L7,384.48,383.72,390.78,407.80,397.59,395.20,393.47,389.42,385.55,372.18,370.40,360.94,343.92,344.26,328.74,313.98,145.25,135.04,293.60,312.53,269.44,63.87,495.63,547.74,564.88,,
2007-07-06 22:10:13+00:00,L7,434.30,441.40,443.41,461.37,,430.38,427.07,427.30,,419.98,406.77,404.54,400.75,,,,,,,,,,,,,,319.41
2007-08-23 22:09:58+00:00,L7,411.46,411.69,417.40,421.37,418.85,415.08,420.84,415.53,405.16,393.31,,386.46,390.45,399.58,390.00,367.43,364.46,362.90,363.71,354.88,348.64,225.74,335.08,363.05,341.34,319.07,295.12
2007-09-08 22:09:50+00:00,L7,393.94,401.74,410.43,412.46,408.37,404.22,,,402.44,393.53,388.63,388.09,395.04,399.55,382.38,360.05,349.15,350.18,345.50,334.08,321.57,304.42,299.15,329.06,144.20,298.46,281.69
2007-09-24 22:09:45+00:00,L7,392.82,399.04,406.87,410.58,402.97,396.78,396.57,395.63,394.84,387.07,377.58,374.21,382.16,390.27,378.71,358.88,353.98,351.20,346.06,331.55,324.68,239.58,254.55,289.56,306.34,295.23,275.06
2007-10-02 22:12:54+00:00,L5,410.71,417.90,429.13,426.67,409.69,405.11,412.46,417.73,412.40,401.42,386.76,400.82,408.28,418.99,405.88,387.92,370.70,370.90,368.13,355.61,336.41,327.65,326.32,252.90,294.49,343.01,335.38
2007-10-26 22:09:55+00:00,L7,380.00,379.32,391.52,397.17,396.71,393.12,386.09,381.17,387.24,385.78,381.00,380.47,389.66,398.28,381.60,360.47,343.62,332.47,335.87,329.07,114.27,323.32,332.17,283.14,293.53,290.49,283.15
2007-11-11 22:10:04+00:00,L7,402.63,401.25,410.45,416.23,409.10,413.47,413.63,411.94,412.93,396.86,,,,,,,,,,181.41,161.36,313.46,347.20,343.48,314.67,299.43,291.91
2007-11-27 22:10:12+00:00,L7,398.98,402.04,403.13,409.73,404.36,400.36,403.25,410.87,420.99,398.10,384.16,390.05,405.88,418.36,392.34,370.78,367.16,369.71,373.06,371.78,183.37,353.47,365.37,341.82,307.91,285.50,287.28
2008-01-14 22:10:20+00:00,L7,396.64,403.88,410.52,416.21,406.15,400.56,400.51,404.28,412.67,403.52,398.48,399.35,406.07,416.88,415.90,395.16,391.87,403.80,429.77,436.08,274.77,370.99,362.73,347.51,320.86,305.44,294.88
2008-03-02 22:10:10+00:00,L7,386.79,393.67,403.06,412.44,403.54,396.29,403.58,408.24,405.89,399.37,,393.26,393.00,402.82,398.17,388.89,383.69,383.59,377.14,380.58,241.16,312.51,344.09,339.21,325.94,317.38,294.29
2008-04-19 22:10:06+00:00,L7,405.67,412.23,415.03,421.29,412.40,405.81,396.00,401.61,402.72,397.22,,,,,,,,,,,,,,,,,291.44
2008-05-05 22:10:02+00:00,L7,400.45,405.75,409.47,418.40,414.93,396.49,393.32,398.43,391.77,393.67,387.18,389.60,389.98,396.68,395.96,382.40,374.11,362.82,360.41,341.35,125.92,314.32,349.37,349.72,342.41,313.53,290.14
2008-06-22 22:09:39+00:00,L7,,,,,,,,,,,,,,575.22,626.51,495.77,557.56,499.90,366.59,412.39,403.60,309.05,328.13,269.20,,,
2008-08-25 22:09:04+00:00,L7,411.55,413.68,422.87,431.47,428.33,421.06,420.69,421.97,416.61,402.02,390.98,,,407.80,400.54,381.15,366.36,361.66,356.41,344.40,334.07,353.97,382.21,384.29,340.36,311.77,293.20
2008-09-10 22:08:56+00:00,L7,397.13,408.18,421.07,426.21,412.15,406.81,,413.04,412.51,401.47,391.82,389.35,392.18,390.01,381.03,364.69,358.38,354.37,350.85,341.53,109.27,312.91,375.31,369.86,319.37,306.25,292.09
2008-10-12 22:08:37+00:00,L7,376.40,382.32,397.83,405.56,401.33,394.78,383.67,379.03,382.46,386.33,381.49,389.15,398.08,402.54,396.11,372.98,362.88,365.86,366.15,339.45,256.54,335.80,341.41,323.69,299.37,288.32,273.83
2008-10-28 22:08:53+00:00,L7,366.85,368.28,381.80,388.98,382.86,384.75,384.65,378.38,374.72,378.49,373.70,376.66,383.63,393.77,381.38,362.18,359.68,357.77,350.65,268.48,275.90,331.54,345.61,320.05,285.00,272.83,260.96
2009-02-17 22:09:55+00:00,L7,,,396.57,398.34,403.96,405.75,401.94,410.65,408.38,403.68,397.03,405.83,403.73,414.72,411.02,397.03,393.79,397.69,392.72,317.70,335.95,354.38,358.73,347.21,321.06,303.06,288.47
2009-03-21 22:10:11+00:00,L7,387.23,399.90,412.56,422.41,426.20,420.52,407.47,424.99,420.00,411.29,405.62,410.30,412.94,425.29,420.81,404.20,405.30,414.64,417.70,216.01,297.88,370.04,378.97,345.61,318.04,307.21,290.17
2009-04-22 22:10:22+00:00,L7,381.77,385.34,392.54,406.55,409.18,409.99,403.01,402.03,405.14,402.74,401.01,405.44,406.15,411.59,404.59,399.02,396.25,398.74,384.16,214.67,369.14,376.43,368.47,327.66,304.30,297.50,289.51
2009-05-24 22:10:26+00:00,L7,393.52,406.23,412.28,422.72,421.91,420.88,411.33,412.14,411.57,405.62,391.37,396.52,399.89,414.50,421.13,405.31,409.10,414.59,401.60,237.87,386.88,381.63,379.58,365.11,329.49,305.41,297.02
2009-08-28 22:10:09+00:00,L7,381.81,385.35,394.77,406.95,401.78,399.15,407.37,413.27,406.00,408.28,404.14,406.85,416.03,421.96,,378.98,379.32,374.39,268.49,150.42,404.22,406.73,399.28,365.57,338.69,321.01,309.06
2009-09-29 22:10:06+00:00,L7,360.68,362.30,379.45,385.49,386.01,389.91,383.55,395.09,406.01,401.29,396.82,403.28,407.40,402.33,393.53,380.28,376.10,371.39,240.21,347.57,376.68,380.08,380.30,358.74,326.87,319.59,310.88
2009-12-02 22:10:48+00:00,L7,343.66,332.94,343.16,354.71,354.64,356.42,363.33,374.19,380.35,393.15,409.33,415.82,415.54,414.04,397.56,374.16,352.26,320.93,297.39,355.34,359.93,361.80,357.78,339.37,319.24,313.11,293.56
2010-01-27 22:10:50+00:00,L5,355.10,349.77,346.50,357.75,352.56,359.85,355.62,369.33,383.68,395.09,400.64,413.52,424.33,425.30,427.95,409.82,396.09,193.79,174.51,369.96,371.58,352.75,346.67,332.86,314.18,304.79,295.54
2010-04-09 22:12:12+00:00,L7,379.59,380.98,377.70,388.54,376.59,361.96,361.79,366.90,381.50,394.31,394.55,402.38,412.36,421.42,420.71,405.16,399.73,390.53,385.89,403.33,415.96,443.19,421.85,402.41,356.64,313.73,294.08
2010-10-02 22:12:13+00:00,L7,396.03,402.79,422.44,429.37,403.89,398.79,400.98,408.31,403.62,395.39,395.92,403.65,415.51,432.00,436.01,364.56,389.74,400.69,402.26,396.12,385.11,371.51,372.02,,336.68,319.35,315.75
2011-01-06 22:13:13+00:00,L7,358.43,353.09,354.90,379.49,373.50,369.22,369.41,374.52,378.73,385.80,389.49,398.86,410.89,414.56,395.02,272.86,202.46,315.35,322.57,325.92,336.15,346.18,346.92,331.13,313.62,300.37,292.78
2011-02-15 22:09:58+00:00,L5,359.85,347.10,366.61,377.53,376.54,376.65,375.93,383.85,401.29,403.16,399.19,404.37,406.91,411.31,368.00,261.84,187.07,320.04,332.29,341.53,327.41,334.94,344.40,333.66,317.34,304.68,298.57
2011-03-27 22:13:34+00:00,L7,375.22,367.83,370.35,376.95,376.47,386.60,395.89,397.58,399.06,400.15,400.18,400.65,416.28,419.20,419.88,245.98,215.12,331.40,351.23,348.00,337.55,358.81,363.48,345.32,321.86,306.79,295.77
2011-04-28 22:13:36+00:00,L7,376.81,365.74,,,395.25,398.02,396.14,399.62,409.36,408.57,412.64,418.97,419.95,427.32,431.38,241.86,326.51,359.90,357.87,346.61,240.43,351.68,356.57,343.78,319.72,309.57,294.30
2011-05-14 22:13:33+00:00,L7,383.87,378.78,376.05,,,379.27,384.50,386.51,398.58,402.45,400.38,399.15,397.30,394.80,394.67,250.46,200.97,366.82,359.44,340.18,336.72,259.60,350.02,334.55,319.31,301.95,291.63
2011-05-30 22:13:35+00:00,L7,385.65,363.31,376.36,376.54,374.02,382.91,376.66,383.90,380.40,379.38,375.80,383.81,391.76,392.80,,,,,,,,,,,,,
2011-06-15 22:13:34+00:00,L7,379.31,365.01,376.39,378.16,,377.68,,378.80,382.07,386.78,390.59,382.94,,,,,,,,,,,,,,,
2011-07-01 22:13:30+00:00,L7,,,380.65,384.80,386.71,382.28,375.75,373.10,,401.18,,,,,,,,,,,,,,,,,
2011-07-17 22:13:30+00:00,L7,,,,,,646.08,,,,,,,,499.08,603.24,546.79,229.65,280.90,306.13,618.00,569.16,544.24,632.10,630.17,413.38,389.64,360.01
2011-08-02 22:13:26+00:00,L7,383.84,376.10,382.74,,,388.21,,,,,,,,,,,,,,,108.38,99.71,,,,,
2011-08-18 22:13:23+00:00,L7,382.68,377.62,384.55,390.35,387.62,389.86,391.09,396.58,,,,,,,,,,,,,,,,,,,
2011-09-03 22:13:20+00:00,L7,384.38,373.94,378.77,,,379.85,377.29,380.98,396.63,396.67,402.38,411.83,420.65,427.22,430.00,421.37,384.49,411.11,402.75,375.69,244.54,365.14,371.14,352.52,337.51,319.31,310.90
2011-09-19 22:13:15+00:00,L7,376.53,362.50,371.21,385.84,376.18,368.62,369.64,368.89,383.80,387.81,388.03,,408.84,422.01,417.90,388.40,393.74,371.47,433.89,425.63,391.29,360.10,351.23,343.06,329.42,316.28,299.87
2011-10-21 22:13:19+00:00,L7,374.74,365.73,370.77,394.29,378.11,373.78,372.70,373.87,368.57,381.90,376.80,388.88,397.02,410.54,407.03,387.58,380.33,376.77,374.21,385.97,385.28,388.25,380.71,359.37,325.14,319.06,304.58
2011-11-06 22:13:27+00:00,L7,379.94,376.93,367.42,380.45,384.73,367.54,372.22,370.01,368.62,374.79,371.30,380.27,387.32,401.33,398.40,378.58,372.41,369.04,363.81,352.13,296.60,340.49,371.04,362.94,335.21,311.72,289.24
2011-12-24 22:13:55+00:00,L7,362.05,359.22,364.26,381.54,373.04,364.30,360.94,359.12,366.83,379.14,374.97,379.10,378.52,388.91,385.92,373.35,371.98,364.61,349.99,316.65,277.92,345.42,383.88,378.85,344.76,315.71,297.39
2012-02-10 22:14:06+00:00,L7,371.50,368.07,368.52,378.93,368.22,367.35,363.61,356.93,365.55,370.00,363.05,374.77,382.01,385.04,389.14,372.61,372.50,366.00,358.84,345.18,323.52,344.98,403.92,400.02,374.62,351.86,326.96
2012-02-26 22:14:07+00:00,L7,383.80,380.55,378.88,386.29,376.66,372.63,363.21,357.25,368.88,374.78,365.76,376.09,379.03,387.59,384.36,367.58,385.02,368.81,365.06,365.83,340.27,331.40,415.70,404.76,394.26,349.25,318.60
2012-03-13 22:14:05+00:00,L7,389.31,378.84,380.40,384.51,374.16,361.25,357.94,353.55,,375.58,371.41,377.29,405.53,413.04,400.50,433.52,385.46,373.70,386.85,380.53,309.98,444.78,434.49,418.36,389.24,330.74,316.58
2012-03-29 22:14:06+00:00,L7,,382.72,383.74,394.45,384.55,370.37,361.75,363.71,367.58,373.55,366.56,377.97,384.74,394.50,392.23,378.43,381.48,390.24,384.69,397.48,396.09,389.40,400.74,381.69,366.63,342.82,327.22
2012-05-16 22:14:43+00:00,L7,399.53,388.13,384.78,391.01,381.34,359.79,362.91,358.86,356.63,349.06,344.52,348.21,351.02,363.41,379.53,362.56,363.15,365.75,361.60,356.86,355.72,295.51,368.24,366.91,344.65,330.04,319.41
2012-08-20 22:15:11+00:00,L7,382.02,383.44,392.64,415.05,409.45,402.95,393.13,380.14,370.38,353.81,345.99,343.70,352.30,358.14,366.84,366.60,371.51,369.42,355.92,317.61,318.41,363.30,368.28,352.89,331.43,319.01,308.46
2012-09-21 22:15:29+00:00,L7,385.75,389.29,403.51,420.64,423.11,418.25,415.78,413.71,401.42,388.95,380.81,380.92,385.64,386.46,382.67,373.50,375.84,361.29,408.62,425.13,421.20,407.21,402.73,390.82,363.08,345.21,333.87
