,dates,chi0394-0000,chi0394-0001,chi0394-0002,chi0394-0003,chi0394-0004,chi0394-0005,chi0394-0006,chi0394-0007,chi0394-0008,chi0394-0009,chi0394-0010,chi0394-0011,chi0394-0012,chi0394-0013,chi0394-0014,chi0394-0015,chi0394-0016,chi0394-0017,chi0394-0018,chi0394-0019,chi0394-0020,chi0394-0021,chi0394-0022,chi0394-0023,chi0394-0024,chi0394-0025,chi0394-0026,chi0394-0027,chi0394-0028,chi0394-0029,chi0394-0030,chi0394-0031,chi0394-0032,chi0394-0033,chi0394-0034,chi0394-0035,chi0394-0036,chi0394-0037,chi0394-0038,chi0394-0039,chi0394-0040,chi0394-0041,chi0394-0042,chi0394-0043,chi0394-0044,chi0394-0045,chi0394-0046,chi0394-0047,chi0394-0048,chi0394-0049,chi0394-0050,chi0394-0051,chi0394-0052,chi0394-0053,chi0394-0054,chi0394-0055,chi0394-0056,chi0394-0057,chi0394-0058,chi0394-0059,chi0394-0060,chi0394-0061,chi0394-0062,chi0394-0063,chi0394-0064,chi0394-0065,chi0394-0066,chi0394-0067,chi0394-0068
10,1998-10-03 14:19:29+00:00,273.8374866280652,269.99601859730325,260.98199598359554,218.94783175736228,,214.6887128038776,264.73733316064795,249.72659200452696,213.91114718846958,180.70511541608641,173.74723736128126,172.07906556670645,167.00194863269775,179.6207905264394,192.45682186109576,190.72235047051882,198.0411086924625,190.60164230757735,184.82723915078006,180.51501163234303,195.38322244822842,192.36563232206368,185.7834744584907,193.1740871769802,200.8343824485495,210.9590253880233,212.75189865185374,194.35818408765275,185.2776367123581,169.07953065980146,185.96948486144734,182.73607262604418,183.25362146664344,183.59871969256716,185.3635429065569,193.25234625646786,179.30537077372833,188.16037240508373,199.91790367551332,210.8376567800481,224.28447538862716,237.43055600227117,230.69619780259015,233.59205412248457,227.47893713515202,222.7069653449999,222.7341191896103,223.67394670821017,216.04278854711137,211.6749624995951,207.39272368339982,217.54842525863646,213.24552912988727,202.1225972688094,199.8347617792016,191.44930437182362,194.49585154003339,196.98499509829927,196.17966026114172,192.8615619754591,189.3200343537435,199.9164220368109,190.90539421414672,191.98399335862905,198.47449725546036,187.88087756605577,188.24681500259513,190.09145333816315,200.72166412303847
11,1998-12-06 14:19:37+00:00,308.3762412869632,319.7635601985178,291.0526557104124,,,217.69554518156855,261.25485850262993,208.97899962480838,182.27698744057818,173.6387278633753,177.09928408229163,170.958002252499,157.5052038422595,162.01262224071164,176.26162193874296,177.49879747120497,183.87915709399087,192.81369676035325,202.193509736664,206.46955634373688,213.11698319399906,216.21560683012783,220.08570477151736,213.35917348770116,220.56708381110874,220.51863145870985,222.8625501303566,212.2809214082131,213.32003411259856,198.53830834645737,194.8915893659021,171.5650319925969,181.0423721415307,195.24145523037527,177.7724277992508,193.43331817377918,201.91341465776475,210.16559596179198,220.2292560977809,233.44507461178182,236.11316291702826,240.01076477872766,253.18933634739776,241.7570190587666,231.7568980794567,233.13512922783312,221.91161940307504,224.50170715746043,218.09972555179596,210.06541178440892,206.83799439860758,209.3523970946981,217.27510384991135,221.8484469629341,213.88408154609994,207.18376189024536,210.1384453078398,201.6831756285288,205.4047318610974,209.65612066620272,206.13708370287048,210.58249580595717,208.41952178702914,210.4561282544889,211.71560677366674,212.75414054867454,205.5358859895628,204.6228167804519,211.66922066000245
12,1998-12-22 14:19:42+00:00,282.88373103499504,285.64521974278176,277.68146083540154,,235.0110058826908,254.12136440015425,254.1563302905762,223.38563907931038,191.48614624994102,185.94897052301465,170.78685526759202,158.08535302877232,157.3029837697118,176.22605943328017,165.31150257337796,161.7322890982049,186.13264257487495,187.36175995567515,198.14185718125873,202.23795531096138,212.38228329963894,209.00984103473826,206.32278156603192,219.36718287909343,217.7137343144759,221.83393881401418,219.2360489560848,206.49698200254105,211.10190941468952,184.426984120966,183.97844011621217,178.2611453031058,184.49303720639253,185.45061420424707,188.1048424868676,197.3503972839863,213.22558568403866,229.87417521229298,232.29487396270085,239.87967786194397,245.59270916118552,254.87356146745958,248.42180002724925,239.00175360324226,236.0410514344802,234.66774353880584,232.7361601182816,228.45627796651138,220.00862227826752,215.13431665631697,209.9749410776041,210.36633465883423,203.0011131386506,203.10307503961403,200.60614798130106,196.5768499004582,197.36547228689054,196.15641734083042,206.13460503775474,196.04905640286484,191.86873566962907,207.58888839577193,196.91686565058328,201.92322411039842,200.89302399590812,196.4907278024565,201.1073997533846,200.5453515124795,208.51108105585826
13,1999-02-08 14:19:49+00:00,270.86068024711784,252.03583102129298,246.10779298088832,222.0607830933968,107.23930041965865,242.35258792756386,221.39303467766928,198.1018437852327,176.8276125819766,178.28166823114262,164.69610145458535,157.11568232719898,157.93104195194095,154.74674320091103,163.00347318223913,178.97780772755738,185.4285654800122,182.48660199375416,185.55744878923582,196.5000225562255,197.03433788971643,188.62735276758434,197.7049323794746,201.75830780241,200.5602323951864,209.0944836878854,214.06938242121433,208.82430494578847,207.70430779869002,198.8939355107788,191.36457148612473,183.92171680412625,176.6962645813617,177.3432325797522,182.50403159714156,183.36171881687028,178.62576037811343,,,214.00847751413602,223.89495265392807,234.24348086992262,241.64423818774574,234.97058479244996,225.8105756456505,218.69492283675288,228.43108335621062,214.74953371208713,216.72899960731743,219.17001819922058,216.28999888603,216.6200955571487,214.40699092900613,210.50417678958738,200.59528390123918,196.36991876456185,202.80345614796275,194.65750698500338,195.39795172080977,188.6643084339064,188.0454138906301,198.30666898360346,195.37269623030033,194.94382389216617,194.28810787171597,192.76165349763156,192.28186035190842,192.45076454898296,197.7374619447234
14,1999-07-10 14:33:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,176.40666462914726,173.45937391640135,,,163.37965101726894,,167.21486959225646,169.03306638413392,173.67616600569824,174.61631210407083,,,168.77649331703685,191.59311458536425,204.02289175499016,222.0718875303445,223.10577074901465,214.6095490877287,214.40925224841385,,214.30665968034126,218.19772772080813,207.35383312664248,199.0398040023136,218.69835380873525,197.02132714686462,204.51802831502428,205.53504397941705,184.45119757773065,169.0483482465755,181.7443931466435,208.45390668994975,,,,,,,,,,,
15,1999-07-26 14:33:30+00:00,291.34046590691895,309.89205987155043,299.3630113160184,258.91433454791263,,183.2573763918353,204.9995753887022,239.41305207628665,276.92814203403356,239.15512932846008,212.5014274319168,193.7483290361441,196.0982276769257,210.24739483783554,196.4853871273545,196.03265263796342,202.35898659582304,187.48414120929894,183.50136220594086,201.00697345088284,206.03524340237476,207.92992502681562,213.86379642519836,210.86080527325367,192.44550239056446,209.60453350449436,217.54770222776025,209.02194163012035,194.0852615463843,182.9483953157403,202.72831691004535,202.82719587697343,202.04084451731157,204.35053460650093,206.49082914960223,213.93320659946642,194.4680911156389,204.39541120381736,,209.89355574136692,185.43327910025639,,249.11582363491186,250.69216282347935,244.9691689945167,237.80588942374536,241.71535104042476,236.54341035351595,239.15987847793397,238.08212119299685,226.64660125603578,221.60896370765806,,,,202.6307384215337,214.88760993948392,215.20333952415973,199.17577023347974,201.37258159456394,195.89399136357648,195.9568510152164,204.15382729336852,183.85478968779458,210.2978324194202,197.005421973785,,203.18766530384121,205.01455337808724
16,1999-09-20 14:17:14+00:00,,,,,84.57509930432452,155.45846948013082,191.43978825074987,232.34665378491528,235.0998626734699,241.77845800546336,231.22918827345606,211.08127693878487,200.91377026091305,191.06446556295666,188.4774268021979,187.72707102987823,174.28183437575518,176.83004643070382,183.67962419143075,184.40207055777515,185.09380801699263,187.40368457521765,179.17278237652945,188.74093325658782,196.4282670967359,194.74457098922912,195.92973088189964,178.85869876976977,170.95128689269362,162.9959867572787,183.53016819595572,171.36484976218094,175.37950277715686,183.57233976153015,171.40177499645088,169.86435918502247,165.19744179098726,180.61444015054835,200.76322368345865,211.8561704288947,213.5425895108016,210.49155990266593,221.22390246615439,231.3538362527932,224.48112125688914,236.02088783307937,221.42886565240076,214.10579404548477,217.40943848418397,205.19281403324632,211.00110770162303,210.21425708493098,194.64523456113974,193.31655500484234,198.24667265100646,192.98899708451603,195.31504282635868,186.25540697748022,190.45595393833574,187.26200584554545,175.71332622028802,184.32088195363087,175.40785719571846,183.69643353881835,193.8015431604684,194.07684594023922,192.79885251575465,179.219195561078,188.52423321515053
17,1999-10-06 14:17:15+00:00,281.9776909307833,,,,95.48226537385014,129.38885879611487,200.71650939734158,246.27265264451964,251.60133062131214,238.81055097087912,215.32886938309503,199.90473701608153,194.4283423015774,190.04644463987304,193.50964606674498,200.8291605658798,193.71314245196314,187.46326293276792,176.5824727064668,187.41116492325253,200.6186107773744,210.73617305463233,199.64197517163015,198.464847498746,195.36643525842808,203.00086907415883,213.87136599128374,200.67051625231886,185.57868992079574,172.8576647987962,187.3579625919435,170.50512529214754,174.24929740834543,179.68364812313175,174.06742643948266,175.1467944491336,163.51565213011727,182.99656239846,201.76482088492742,222.7091367103978,233.46209185216904,227.51435021144172,228.65372561849435,230.4817113670421,222.3235442790668,227.52224758649993,226.71397575521698,217.46228145554758,210.01287340883306,219.61350345141406,220.44216594233654,206.9965069436234,218.53608183111484,208.90588651037407,206.3906035593143,202.02705634750976,203.19495591235972,189.83007223167428,190.19218138249957,181.08070085522766,198.1802777222558,205.82605802726863,192.22307896509568,199.8008127556937,203.61570837929412,205.23864470656585,182.6265869351981,182.8874423737602,195.5436281952206
18,1999-10-14 14:33:38+00:00,267.7426306149922,,,72.78846104141343,92.4383543784379,118.22352232047272,179.09328349138067,255.51624695371473,268.033716911057,230.0326538506458,209.7791761133782,199.61465951906604,201.9007967775846,203.73696317559273,197.92153783347655,195.2741870175504,194.22429712450705,195.13798543220344,187.66839231393283,197.06811781149662,207.07759807385304,214.5544018081807,212.28741243113666,205.2020994258411,204.79735206792674,209.6659558438545,215.82483822550273,195.81019857566312,188.11137901397885,184.99403363051286,191.5821844138198,186.79524029251613,181.7054549821654,182.39760361918002,178.37471785649385,181.19311920809483,171.35333900142638,188.58336298239695,213.91879968640797,229.37227836582076,231.05650335623687,227.16864048452697,219.8653797326159,223.962646193138,219.5582140087533,220.04028947923678,236.411806719826,235.2034212993732,214.69771472467872,221.57656152716245,218.92411494025694,216.03863101009372,217.26616458278124,209.009977635535,203.5765917178066,201.34212285293546,206.23883184416908,203.2901242199645,205.990116653441,200.2206044089746,198.15871462284872,203.75981356712398,204.5577323806352,205.4544347609084,205.94632413430787,205.5206891133373,198.58821642396543,186.74086658989714,197.0495768847225
19,1999-10-30 14:33:32+00:00,247.93988107414015,251.32927315094247,,78.7165004422051,83.66316226423764,112.05043100155541,,275.14038617170644,285.35570948783857,251.69869517760185,195.32840937565652,194.50342004447273,205.64634798835323,198.25511482772256,196.05377935174303,204.97803620323714,211.1182687111092,215.14429885119435,216.71546180476315,220.51607602510572,207.05979096280407,191.60128311851267,201.62735323298062,197.9871624392338,207.91631853130505,213.28970025531757,216.19073399057507,205.93873736234005,198.64968283329424,186.97596673884584,201.4069596272843,195.14224720859514,193.1754375274217,194.30997086676243,189.4811223959784,189.35376244038795,165.98671737551226,185.43528970515547,208.15230658838715,217.54830345048137,222.07264847075444,231.96970744137775,245.61972244601697,237.0929511755927,220.62052385533363,224.40332221554536,220.85137953245135,218.41145166030347,214.63750779986307,219.37343778173823,213.7226576609012,212.94204528090583,210.26973456330194,209.8467251174793,204.0810311407946,199.18674645228575,206.31442901244318,203.07477646686613,208.7737755938043,212.74601193540326,209.56045360917642,211.77907039780513,211.13668285684642,215.85030498881193,208.9187641625298,210.31953121105565,197.4808741799338,193.6752474006851,202.78919940680134
20,1999-11-23 14:16:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1999-12-01 14:33:26+00:00,255.00327188077634,202.53065208768535,,105.10268803489767,104.20997590931565,134.27345797773975,,296.17463692303613,260.6782303944801,233.3205342437303,206.7611338331677,212.46939152558218,195.94228916382536,179.27234633147285,196.83544179220755,198.25322792409352,197.45158842417362,213.171288560843,205.3059579415163,218.9291935288469,220.79942404040673,216.68524241920795,217.54631353844476,216.79956948634327,220.92045609579276,216.79114397856222,215.30324611356605,202.214751100312,205.2704899550412,192.9935837537336,190.70297842691863,186.2595874231105,193.26268854444382,192.71386188464163,189.33611710218767,203.72091995540552,194.1819985807242,191.34885799780693,207.41415751609495,226.80992407774565,224.63603061357648,234.52695049291833,246.25794186046508,232.70316067709484,230.28659989975964,230.1333871272606,238.18673987289256,223.10825912253827,224.139644888664,214.5949224066149,212.66345047513926,203.8293163146279,216.48896181043466,206.4433433934168,206.9943136498722,204.2781034990958,208.13024858115182,208.55125123112634,209.0668777779852,206.94273442793963,209.631150407592,209.41221477852653,204.57483576604682,203.22404193023132,206.29444639149517,208.21772308331222,208.22434303803104,210.2026347548306,211.32095924080954
22,1999-12-09 14:15:46+00:00,247.76579758014697,,,103.65879759469574,119.29147408741683,147.02301827117574,,280.63522293684076,278.13395579616014,228.50666708101204,212.90085462255786,212.46600165777656,203.35399251359755,185.96060472662452,205.14882794036677,211.88300110093982,205.3554277425684,215.06963086161534,219.25757913562757,222.25663927595863,228.06958923441172,218.96963568962184,224.7003021440522,222.06800122479174,220.94981870734637,217.86959167089623,215.2707385993306,202.03422472668979,202.92478947229887,190.37226766798383,192.8818176293414,188.38586597734283,186.8626813195228,189.33567653920548,188.17803608148176,204.5524094560981,199.92331515287103,195.8442269142699,204.56011367630165,214.60790216790713,222.52383383290132,235.71990147769432,251.79943910135336,236.72346791153322,231.17554680017514,224.26766239904993,231.9910163390455,221.03357140605317,220.2678118131047,216.9430702086371,214.94580359618183,207.70242263497903,209.1809877396709,207.0396158556278,210.75571055927057,211.11014203313252,211.57171287880067,207.37240170538337,209.43745957103792,208.89770404633916,211.84524935432583,208.6878249564654,206.4255529598116,212.5708405414657,217.8060796644503,216.9106535167267,217.67132870306233,213.12614991685467,217.76258971973257
23,1999-12-25 14:15:44+00:00,254.45012277452403,230.53342315950343,,,149.15972883470513,163.3770073810118,187.72764112369612,232.62208375915566,269.0337121898017,247.32222806627385,222.27290130492938,208.5430202730946,209.00181490578439,207.22224232672946,200.76767351915638,210.13128737654506,217.70385832213304,218.0154781684213,218.7169494263283,220.75206141453572,226.17695609221613,217.4091516710723,220.41885672403453,225.24101727445526,227.41727687929645,221.96074353582637,215.47770164140923,203.88292893897426,206.80455587695934,196.42414036219566,200.40873662969153,195.629553263407,200.18121339580918,199.47345514107047,200.23435396482316,212.50535764777544,224.7533033781963,233.2035429839478,236.98450401157612,235.66930678432973,232.83552205463698,234.36221848552117,249.54294916306532,247.23423526149597,233.91891804253916,236.85774396564867,229.14053339952744,226.55411410340878,234.13709289678948,216.67231346349396,218.11220490169623,216.86757438424814,208.41876801920208,205.94698386785186,215.55579406829793,206.93418966686338,213.75215200928534,208.7265382079516,216.50362576387062,208.6835466107973,207.06537120563792,215.28520454667924,207.13524651375312,211.67471140386942,213.11130800922066,217.98522350986232,211.6805379796636,220.33657846353273,226.81534091554335
