,dates,mex0227-0000,mex0227-0001,mex0227-0002,mex0227-0003,mex0227-0004,mex0227-0005,mex0227-0006,mex0227-0007,mex0227-0008,mex0227-0009,mex0227-0010,mex0227-0011,mex0227-0012,mex0227-0013,mex0227-0014,mex0227-0015,mex0227-0016,mex0227-0017,mex0227-0018,mex0227-0019,mex0227-0020,mex0227-0021,mex0227-0022,mex0227-0023,mex0227-0024,mex0227-0025,mex0227-0026,mex0227-0027,mex0227-0028,mex0227-0029,mex0227-0030,mex0227-0031,mex0227-0032,mex0227-0033,mex0227-0034,mex0227-0035,mex0227-0036,mex0227-0037,mex0227-0038,mex0227-0039,mex0227-0040,mex0227-0041,mex0227-0042,mex0227-0043,mex0227-0044,mex0227-0045
0,1985-01-04 16:48:49+00:00,274.62286076476227,273.5257628702793,286.2622920837018,274.3654660935882,266.12666555819936,258.162066320904,251.3444550028961,257.9150393114556,258.52952344963677,265.18544633173036,269.65950864110425,267.48164944914714,273.05816875089073,271.68572796440884,261.12115081011797,276.982049594036,273.9577695407062,275.9274459287774,271.1150503055975,272.4419687362858,276.8277893675773,275.6964239821078,272.39058161669647,270.41350187081866,269.56771922708305,272.3563250926934,265.59874771125715,256.7816277521911,265.4491788762636,277.24333547550845,276.33757401410963,270.91854458070225,273.94582168587374,274.601282349437,274.59584909795893,270.1734567199072,268.6269386478013,272.7888246195157,272.1619547644726,276.6578572499954,269.08716921732537,270.19538765957003,267.9699627214842,265.0010687709612,264.4824623977864,255.91739133174312
1,1986-01-07 16:46:05+00:00,268.13461565808365,266.4218298308793,278.31391668365535,270.9020024324344,259.5311339498441,258.36807426794866,251.71167410492035,260.623371288777,258.7981557319592,259.54469246703906,264.1913292320177,269.2294999856159,264.3014689199294,268.3090246477312,272.99920309301393,264.9864773132341,267.1861513815506,263.3294804568742,265.65358137893327,265.66421946503584,258.1786939885847,265.700369622126,268.60090594822077,265.327689496682,270.4442085299268,276.45061659449374,268.52180619492924,262.29440855764875,264.4956738294855,265.9983167402296,269.72406077018417,268.8877449586242,267.4658563882503,270.36472334477713,274.3223613323019,276.04661919930163,276.3454984806093,273.2140839950488,268.81118841574477,270.80820641250307,266.8844896729839,265.0425172682998,263.02471683396016,256.5448885581795,258.5522965638067,246.35112248187576
2,1986-03-12 16:44:40+00:00,327.53787006703135,332.10754659123927,337.31467126501525,319.5848485968223,303.10451462755407,291.4370451652248,278.43088904564024,265.04890388703893,252.0524500371569,251.52905403823462,256.29841742030106,255.89094974562963,256.3022762589152,260.7002244541924,260.61654887364324,258.2234017579895,251.7370241038873,267.8775283693018,266.22206733019976,274.21594947561385,273.5197417602978,279.2463188295089,278.0334646407388,272.6721561522463,267.5515020085304,270.05693196270926,271.0091791376329,271.59122773744593,277.8223528219885,275.3784540999067,276.68935959593404,274.50755475103034,277.1141206199765,275.32954520875325,274.65509764059215,265.1366155296396,268.5051128399515,274.5898253703553,271.1123844784254,273.7805833658637,265.0558004767306,269.85894019057804,261.15022633488223,262.6367889863181,248.42863580199858,241.0181500627728
3,1986-03-28 16:44:21+00:00,321.63416339353216,333.8653429186005,346.08391752420675,325.52163834814417,302.3839076665699,287.32612378657694,273.29290594146914,260.2498996246336,252.84491001203355,251.08630157780905,247.10874992690307,247.73187666640575,250.32726087450047,256.2334172947857,257.5218135180934,259.5183562636821,258.1760473581418,257.42551982374073,259.4059610505698,261.89639914178474,267.0952571175011,269.42721216644384,267.79929329370145,267.13624892719207,265.30112238092835,255.12450129798214,258.58219866158913,267.3941178380673,266.50352736143526,261.21296046422503,261.60186921499655,262.0715060631046,257.8908864626044,262.93986985996855,260.37698067486394,254.50994239483705,250.04188778371218,256.64098156567155,257.07202178335655,267.4346065799139,268.98620177381986,264.9738431455017,248.82047455684702,258.21221371552997,244.86623422484985,244.06853121847286
4,1986-04-13 16:44:01+00:00,306.06535274169823,312.76295283503094,336.14183754421487,319.15906721777014,301.96019877543307,285.824841086117,277.06634475922885,265.18034015093116,270.15842707616986,264.83958751401536,263.26843456741096,255.88186111643702,258.06831789828146,257.39727169764575,259.85716962176343,255.71003912663312,258.98397270898,255.85277953222922,262.11505835111507,262.15573130406176,258.40986757727046,265.3827104418984,271.2454750397306,266.9066473961817,264.5119596700422,267.5070411779487,269.0699200186797,274.1289291173067,266.82186441438193,269.5478453318895,263.05219113995,260.2908126957874,260.7490290265221,260.7785088890398,264.92056468955536,269.78454364176366,266.06848653462276,262.4381667749836,259.11108686964656,261.935298982631,265.1182849531093,260.01668140145557,256.15529729034324,257.31348112931437,247.181615013367,240.41343789223615
5,1990-02-03 16:40:25+00:00,263.925453599423,255.60234929331244,270.78290490437746,262.49369391336234,260.2763613872556,255.58829976832678,251.48790075663413,245.90155030404998,251.07129086320995,252.3422530676226,254.09546049376206,255.75392123861923,258.2364479874435,264.0997041949406,266.7371359882342,271.52964262758894,265.26130427385647,266.8535451233323,266.4351971474571,271.8491176349763,273.2853724561817,273.78429358368396,270.82552345551335,270.67802791725774,269.9964112435801,268.4634158348769,271.28130247250846,269.49947558954665,272.35336401259786,269.31950001423036,273.9992526658826,267.85287290478095,271.92794486573644,272.73035751746346,278.2296703935537,276.76434443792334,280.91845441262967,278.47696015497553,282.97249941307507,280.073772745999,278.658728670457,271.36010386551243,276.7027710341073,275.4848226411351,263.7851586279447,252.22307621475946
6,1990-02-19 16:39:55+00:00,251.95774929541457,245.8143954608012,266.08502541235475,251.68541092229378,237.55085519244986,249.657289948753,255.30645651196073,250.00964333673048,248.06283466435528,251.5945390794332,254.47324834902102,260.34214071755054,259.40641515368594,258.2905029108303,255.13185012701413,254.86796838779392,248.75095690904536,250.77552926398195,253.9140299997651,252.30221380048366,255.00401280119038,261.17219911843773,271.89459676723715,270.73419651705353,264.2468635924626,271.0546623854374,268.8256065148956,260.1800701363564,261.51902208293427,254.0814386569923,255.4061112966115,262.110379786641,263.8297267810363,269.9664658530143,265.7341835714551,272.20992354859857,271.9357443736847,264.1282948432173,257.8865991004981,252.2575230635921,254.91986989113963,264.6154025232575,268.16093133271596,257.6845384100835,249.36186138366753,243.38172507366855
7,1990-03-07 16:39:20+00:00,251.45134784314217,251.15058991605963,274.0987076368344,268.12913732954706,270.69761445045907,265.05589426541843,267.5197246161147,259.61869080514373,252.76715674175696,253.7339916049481,255.37836463516845,256.7981214640022,254.20329693472607,258.285623495493,267.2750124271311,271.36271476903335,269.7981826724227,261.78703959090655,260.95181505859,271.508083675273,263.855378304585,265.3857211662664,265.14963839860155,266.85429230621537,268.0548423820066,269.7350598796622,269.5804688621694,270.82181147518537,270.5598726147063,264.79865613014056,271.3502612743575,266.99964129025045,258.1786883854914,262.34234030602374,261.56185352972415,266.0966157591109,271.93848463515,267.79664318842345,271.03841932476,265.5771073066823,264.90850680850184,260.97582452109,254.6734813960625,253.421402552564,247.87590381600776,241.198987909982
8,1990-03-23 16:38:48+00:00,257.6733633827984,259.2561277919911,286.2137957824042,278.13030555208,272.8675491288615,262.68892798369853,255.1767595581746,254.27137853347693,259.76920009137683,256.6696548791067,263.91975630226324,265.9313350843347,266.8315860015481,262.4247794601464,260.75161262323144,264.4627998593171,271.4718454081756,263.80771327355654,269.6763053200571,264.3437154613778,272.1138957664135,274.8915515161271,272.12733160683524,266.11590964646524,265.4769428127727,273.007025442857,266.6896356499944,271.151953398455,270.5490791043306,259.0988921783208,262.7085473209787,269.12915028889716,267.8192726994402,266.87651100320517,266.63676471563326,272.4292001544498,271.59617541309194,263.05362998114424,266.89032155267296,264.43042749625926,264.0898792236913,259.7281760449156,244.10102271547566,248.88009823581572,238.62724029859322,237.22430632500271
9,1991-04-11 16:40:23+00:00,,298.315541275525,305.9669529541714,284.14897586871587,276.63475108624016,268.4989598794763,259.97718889999175,267.52172471895574,262.7028645098202,262.3722797993643,264.92266725456943,256.4288421938945,262.24594121974724,259.6713868339523,258.1215664756678,261.80549478811815,259.6010238825163,259.7356843981512,262.3777008368889,259.82772140827353,261.26014682005626,258.6592734487471,254.06014271548696,259.9669897659423,271.3916976886315,263.6555005201477,264.3974733918151,262.80958168844626,265.5025641083834,267.19761989628336,263.09492655008165,262.6603738341053,264.01580387110994,265.25526863072344,258.4114102017344,260.3013194624936,256.3703662903854,253.61199243676535,250.26233226955745,244.43320579036663,238.1838601077986,234.1009560287126,236.77998636423516,236.64638047669177,228.42936936626668,244.2253715628373
