,dates,nzd0138-0000,nzd0138-0001,nzd0138-0002,nzd0138-0003,nzd0138-0004,nzd0138-0005,nzd0138-0006,nzd0138-0007,nzd0138-0008,nzd0138-0009,nzd0138-0010,nzd0138-0011,nzd0138-0012,nzd0138-0013,nzd0138-0014,nzd0138-0015,nzd0138-0016,nzd0138-0017,nzd0138-0018,nzd0138-0019,nzd0138-0020,nzd0138-0021,nzd0138-0022,nzd0138-0023,nzd0138-0024,nzd0138-0025,nzd0138-0026,nzd0138-0027,nzd0138-0028,nzd0138-0029,nzd0138-0030,nzd0138-0031
0,1999-08-19 21:58:52+00:00,,,203.13604253035518,198.56529496459459,193.28251839260935,186.24280687056603,,189.00321230652187,187.177235337241,,161.24438650605768,158.41397686081794,157.32726293985766,162.68870964930554,,169.1313282656153,174.7902534544922,,163.21812321385994,158.49773746245526,153.27285278823229,146.90025604173218,145.05785471104355,139.0150515208978,137.91410375138943,133.6485493983267,127.66612402832452,111.55735694689366,99.68691688416662,99.31789358541394,104.19008913753369,
1,1999-08-26 22:04:44+00:00,,,220.63770360582956,209.0301045408339,211.935715938252,208.69469650526577,,,198.29217936547056,185.95558833169807,179.67981995288233,175.19727797876973,175.5058812517611,177.24863399816928,176.6325859002989,179.06680323252314,173.92308785932374,167.82313937908722,166.58494846417122,166.5872772621435,161.49952543475317,157.9387746856582,147.91011620698046,143.02700176251017,145.45465187763162,143.80943068802492,137.8425304122391,128.31968901265301,117.27017959753995,109.41933128581431,91.33909927839683,
2,1999-09-27 22:04:48+00:00,218.49699118177097,208.37384125150953,208.15618216626748,206.12948762834762,196.63512796596046,209.3110500952662,200.05858190015186,204.36132460948022,207.9572823751836,185.7887918178581,181.06041861533146,,190.939526762762,182.7455531799854,181.2571070564913,189.14816760567652,180.02608540508703,171.401877712548,161.98134586356474,,,,149.86712550728106,,,,,,,,,
3,1999-11-14 22:04:42+00:00,183.92980832117027,192.34751033034777,203.83494764422338,196.4844958647743,193.16910152489467,,194.94959818254054,196.13185040200625,192.35522953403208,173.37182501428885,166.46186173774908,160.95124849634203,167.4091552827447,166.20510617996734,172.73338323279455,177.96341376379863,168.67669967418882,160.7205490662471,151.31722386629963,152.0470888463062,148.8874711310495,142.31447425525496,137.66941076181323,133.78493542174147,129.16023540895793,127.21967015336311,121.2791563130687,118.79011349507203,108.98610984746256,,,
4,2000-01-01 22:04:37+00:00,,,,,,117.0757155381581,166.9764340594377,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000-01-10 21:58:28+00:00,,,,,,,,,,,,,,,,,,181.4403112420107,150.62209149223287,154.14766938122307,151.4486330856284,148.3990312863428,144.35308496434766,138.5951177139143,130.35655019536028,127.13037907512972,117.7050635325796,120.23912125808441,,102.66294605666467,83.2846135645062,
6,2000-02-11 21:58:22+00:00,223.93982721828115,,212.8917436007034,207.37634071128082,,210.96888005535797,206.76572482540774,206.99065683182292,206.88202693771086,187.9753229749432,181.68528358635626,175.02336162655885,179.608842598875,177.73303328744714,181.412527948891,186.70286096641863,175.16685265874906,168.48353157610802,161.67315997097023,162.86585975422557,157.3801374096982,153.77192113125864,151.8305358478451,145.35337974805017,140.94615476427296,140.40076105786116,134.68228511894927,131.93704918430572,117.49958915174548,109.67591030472872,88.67755514958657,
7,2000-05-17 21:57:43+00:00,229.11983454476325,224.26036290551505,217.63291572960418,207.6671963168264,205.316273562762,206.22648685936733,206.2357786123886,204.94178961853032,193.88466830482665,184.2708456353668,174.73723221914923,172.223311669666,172.05108884480842,173.56670769628977,176.16636338365282,177.00526408913336,178.5668546909596,165.04273930758234,162.28024148654248,162.7969627663822,156.84554976904903,154.33065650027692,145.4307942013316,144.5719180822917,142.12911076120116,140.025584532641,134.11217329698542,132.8079407959143,121.6288366881858,111.95512218769208,89.29986296280845,6.356772723544569
8,2000-05-24 22:03:46+00:00,225.18645460484953,214.5189782383946,212.06882012110555,206.611123858697,199.53021113376263,201.7119383353688,201.39370966341966,202.6374620900713,195.70077535069242,178.92635748398686,172.4915322288265,166.94471472580818,173.46512674339203,168.07892828180462,170.95594541417898,176.1556930700536,168.96547045470197,163.2238601424612,156.59380748153416,155.0878847345706,148.6721278042493,148.22665285531613,141.8637476166337,136.61908893242384,133.7725688152728,133.5938629701626,129.6972538477042,124.8001033463006,,105.14478646745391,82.29236626397508,
9,2000-07-11 22:03:17+00:00,,154.44463037697383,168.82574715459927,180.36865640773,,172.33127419323918,183.17745841480334,177.6058160490395,165.23215022492272,162.704203965651,158.98258372496804,148.99626928277237,144.99397983235028,,140.4175519491968,150.68579519370653,,127.30536944416127,127.03363724139534,117.89562562073124,119.86446038737802,113.66483364274563,111.44705637395236,109.05469584656726,119.59329310348639,107.31926349136288,105.56650373763239,76.65068359870801,60.9591135445448,,,-14.447790925736253
