,dates,chi0299-0000,chi0299-0001,chi0299-0002,chi0299-0003,chi0299-0004,chi0299-0005,chi0299-0006,chi0299-0007,chi0299-0008,chi0299-0009,chi0299-0010,chi0299-0011,chi0299-0012,chi0299-0013,chi0299-0014,chi0299-0015,chi0299-0016,chi0299-0017,chi0299-0018,chi0299-0019,chi0299-0020,chi0299-0021,chi0299-0022,chi0299-0023,chi0299-0024,chi0299-0025,chi0299-0026,chi0299-0027
0,1985-07-27 14:09:17+00:00,202.63664823607144,184.62719794066905,187.48381003829348,176.93809425957352,179.41590818217003,173.00504665873143,173.7424717146873,174.37656744997537,142.24059217478157,147.85716698169549,153.94076100870785,155.00644044337096,154.96800270402224,163.67678971249887,159.5083286694892,151.62018808649455,167.3557762410297,162.34345216096798,150.7628116887407,156.51433169134262,176.39220290856795,189.88722930140565,188.34819398292925,192.49758526309432,188.86892742511628,194.12451616866375,,194.25073544134526
1,1986-02-04 14:06:23+00:00,209.01749647107698,205.36511286424584,218.43071136274762,209.57134652460962,207.89272961070242,195.4000733237309,194.8090348335651,193.81592468790916,174.5291970518239,177.86571146820756,188.38019572996836,183.4916128607281,184.5926361939865,177.57789353768067,178.40563068730478,166.04228742512578,173.24313851625396,175.42045706724596,173.17548895039792,179.4992009603749,192.92145312078958,210.56745000289084,195.0317189245926,203.80332179943056,204.3591045627319,193.34725988368152,245.94659712697958,201.13722959310724
2,1986-07-30 14:01:40+00:00,189.02553662267292,178.30435308478496,188.4486479762835,177.40623711358194,179.58073069185002,173.74103229135704,171.1676580987925,170.578672179651,143.35076253113965,139.1430214185801,148.35005722807185,145.11885917186612,151.80283503501536,141.5681617129254,146.79303457670426,136.7298108017489,158.30602080261158,152.1103526094228,155.93708856934717,167.51456527167133,181.5910972695037,189.35810042672256,173.84208381396286,189.56676319370877,179.08860775655768,194.75540424822378,228.19637264137452,191.59932760881486
3,1986-08-31 14:00:29+00:00,200.2505083300244,194.28247087756318,196.35644571706428,185.15409410885903,182.96340248775113,172.7221189200272,180.13894493668056,174.80723110711486,147.80394166484126,146.67265289635475,154.01144115698074,158.1604521420092,153.5048413935792,158.04438391746484,155.35971889733176,147.40120261236558,155.49078888626602,158.91375018965329,156.82955242474944,169.29746284150895,175.70056895077082,194.10271815283926,180.77268955784962,192.39847327693676,192.8534867413032,198.81787638134605,229.12822883071553,201.78971804321822
4,1986-11-03 13:58:22+00:00,213.28813376431728,208.2292827278702,212.0770605454496,198.27538653371377,198.92173080290047,191.4613282760463,186.81197088892517,185.42097558512344,164.89258281149012,163.06535945691076,160.4169178786144,163.8087856094725,167.84165411522764,165.13950871171804,160.9286249974054,160.33271436965757,171.41536445142265,170.05448633948822,169.91739100670964,177.53422496801258,188.1201598408513,201.31412620377674,204.76831876992,201.18234773408608,201.60787802963475,205.6268714826169,270.8867117630093,219.9068054900569
5,1987-01-06 13:58:54+00:00,206.54965335324587,193.96127367910464,203.0568993494102,193.9418632844117,192.40418287851512,180.08812333767733,179.86857664491674,177.10902332909,158.39311681500647,161.84005706834284,171.11122210108562,169.13535706085855,164.26727464842438,167.19681788524161,162.86827385936752,157.65253243610425,163.8003186899246,168.86384537599037,164.02860193760276,169.074916671731,180.09198047163915,202.8759154695223,197.2688350836925,192.2619677484796,195.672136041983,197.08893927790598,229.98635990197073,206.61491724128408
6,1987-02-07 13:59:57+00:00,207.76068075536926,202.31775465747592,209.28998450029874,202.07980408597803,203.58632836339177,195.05357512161405,192.51666754496313,192.79055294285507,175.25882867915502,175.18878906115117,182.69839264347627,177.6382206809514,181.45729086426562,180.01179525173532,175.27261744824918,172.98620211295838,177.18057388122105,182.35061058722044,179.55204789591642,183.82859941048895,201.2995632241385,210.91623076544937,198.27116735707924,204.6552220877354,217.9771427872772,206.29918232070062,247.5543956594976,215.7304815163425
7,1987-03-27 14:01:45+00:00,210.6462588533681,201.39488735079772,208.5287936350249,208.6671999783718,214.20469458345318,208.47182491499234,204.4256758226358,201.17237944504595,183.70679663049825,187.23985919170795,200.2641946226017,192.4308184130449,192.6651830295018,186.44687426338245,192.4963694127971,176.74382832510508,199.0032940705029,200.02152134294468,196.60566876605668,204.13213131133148,217.9996045414881,228.22397528796782,219.87907297864257,219.6709642838389,220.98676890577116,213.16669037455563,244.64896102831696,212.4578702880672
8,1987-11-06 14:07:20+00:00,196.66628532176617,194.41458403350512,195.71954770674688,184.72055560673397,186.5466789833256,181.57782356066522,184.1578503653641,173.89352478873246,146.85771986737652,141.93904371312138,154.10988263672408,164.41424240893122,161.5913876096268,164.11614386672952,166.3878873020391,156.1731499891738,167.72601783115087,164.34464100311897,161.8391812301938,164.62797976221395,169.11373440368212,196.06030610593513,195.05402228177638,188.23125886905137,192.0249039030658,194.2289979344747,254.36315923744513,210.94501949493878
9,1987-12-08 14:07:53+00:00,202.4441796093587,201.78850417226838,206.45234238306912,193.41374396472725,190.88425908753936,187.23565698863493,185.13854879203205,177.55447029312964,161.99926719848483,154.08162050786706,163.71193476520585,168.68822892849855,170.45771750291092,169.72432205860835,162.5420404440087,161.0722324970699,174.20141795547923,163.67023260239216,170.04288388269916,170.84898050104533,176.16584314211312,200.4825460665851,190.30053682145981,182.1840689663448,193.433773041643,194.2284600173879,242.9384899133283,204.3208302159342
