,dates,usa_CA_0231-0000,usa_CA_0231-0001,usa_CA_0231-0002,usa_CA_0231-0003,usa_CA_0231-0004,usa_CA_0231-0005,usa_CA_0231-0006,usa_CA_0231-0007,usa_CA_0231-0008,usa_CA_0231-0009,usa_CA_0231-0010,usa_CA_0231-0011,usa_CA_0231-0012,usa_CA_0231-0013
0,1984-06-03 18:14:10+00:00,137.90591851940303,137.60257137588562,130.40005663618885,132.10331841533082,132.4051987020356,133.10170581169038,143.42574098932715,147.118753317977,139.30732388143846,157.63377509296257,168.6099969154678,187.3086451957434,167.41896759273664,170.68226005937515
1,1984-06-10 18:20:05+00:00,139.5338510108944,134.3743848960348,131.2364280839413,119.17567313934376,124.38537606696056,138.25500742012917,143.27981581248517,156.1319900647526,155.72818533485204,166.21924787505512,184.91450493437395,192.3282731624043,177.35732375234036,171.91545082464066
2,1984-06-19 18:14:03+00:00,,,,,,,,138.3966706313443,143.09006043687506,160.40635756266272,174.98370215682348,180.13642044661842,170.19207308864262,164.6171782780311
3,1984-06-26 18:20:19+00:00,149.8434501130544,145.33307521503826,127.26699211164272,111.18795079600957,124.96904086690921,151.8183019155465,156.0816383834286,156.2016461187763,163.54358770837405,181.47577434986042,186.18404378701945,200.91131058286675,177.53773887057818,171.34288692161553
4,1984-08-06 18:15:10+00:00,,,,,,,,140.45134703444361,157.3130957052975,176.8945739517567,192.42467673427254,188.74258342339357,183.02173358248862,173.59729338548317
5,1984-09-07 18:16:09+00:00,140.99323561456447,131.04047421625071,128.8948311123807,129.2381147132464,125.51529852945316,147.39684029058145,147.9575820513296,158.70899655735698,165.26069945076804,176.22812800419513,183.15980086885395,197.35130132957076,191.08666258185283,181.9305868990968
6,1984-09-23 18:16:11+00:00,134.05523629058476,125.35581214538956,126.32494694664973,120.25668569426071,122.14781168668137,143.374933855409,148.71276904219857,156.6915690952735,160.5171129986008,167.8393143286383,173.79482886173082,188.5631929101528,180.0066434053371,171.4240451581454
7,1984-10-25 18:16:05+00:00,136.0515788560261,139.97358868133531,141.13136921742768,119.04541211680373,121.05371483406252,140.3857996062626,159.18112411976722,169.54104631870877,170.80096855176828,171.42022047054104,170.50232277991424,187.26135316787682,180.00581227000387,165.8538676798003
8,1984-11-17 18:21:43+00:00,119.87587813226013,126.56540486345453,126.94224558755194,125.09060148091991,124.3773363197346,131.60962752280244,136.49836774772876,142.4693690569243,123.44677762221411,134.91044423033946,152.7076452723807,172.58830868861202,164.71718247002394,165.10246708929594
9,1984-12-19 18:21:59+00:00,120.6404520854398,128.41717407854134,130.80590605987302,134.43515286953797,142.3777868331786,136.98337386228346,132.2189497207069,129.03061845367188,128.28478954620684,159.78661765175715,174.59491717314117,188.8686542621642,162.49380853162305,169.65802904349718
10,1985-04-19 18:16:20+00:00,205.12182019291043,190.19445216117032,162.52608035290993,142.46601125951537,140.42546842859,154.79157086208156,147.14829268815907,167.91829406654944,170.81504664925924,186.48971321460454,199.94574976220483,214.37832547582858,194.2639288320998,161.4733414781545
11,1985-06-29 18:21:53+00:00,208.59080648175282,190.9940074153666,169.6801491072866,151.8126701906588,154.22313583098972,159.58987264905033,167.23885508477562,176.42630524568813,184.79559763307424,187.63663288526052,193.2632917448968,207.1757950551276,200.69489549987617,188.5405835682981
12,1985-07-24 18:15:56+00:00,228.82627294097892,212.9938454191859,173.3019272740467,143.56153167743594,139.45464804570923,152.93341098454073,159.4238034888313,178.04913334706276,189.7382639678832,185.21393207100567,197.0149630897155,212.91548187247537,197.23859784394585,193.69682106969827
13,1985-09-10 18:15:01+00:00,,,,,,,,200.3023496815922,196.46231634543113,205.23967883418663,219.0380282592848,213.83743864562985,203.67341110555793,174.25713790567488
14,1985-10-03 18:20:56+00:00,224.6370377944558,215.50239601689438,188.83635341016168,159.57347821041776,177.1858661533075,190.68977390827516,191.9821692665271,201.0521861976303,209.66512127861117,206.4901781607999,221.27845136406032,232.7386445908172,225.7826739237351,208.23227062954982
15,1985-10-12 18:15:03+00:00,212.88367701275956,200.0219040583599,175.26430007204965,155.28330002351694,172.85836078371852,178.1560216458135,185.9444194749526,191.690546557139,189.996655410373,191.58795287851024,206.90010741533064,216.7604076411356,211.97640466463955,204.35170850025776
16,1985-10-28 18:14:51+00:00,222.58420293290186,211.13027015322598,169.97436726370853,150.91622523855514,171.15940161093204,171.20063684523365,179.69926585248328,194.66961163880558,196.36209730024166,199.93497063126813,208.9560546318708,221.88105151995933,202.12659280157922,185.6638073213699
17,1986-01-07 18:19:23+00:00,171.1496178552799,164.2795443874545,155.44637838023192,146.16652089208813,146.35306085401697,146.2281517938394,147.0381161033188,155.63817077942764,,149.1458078972081,173.20624369302942,182.38357179246935,163.6455510452884,160.60454948302407
18,1986-02-08 18:18:42+00:00,147.41886795710707,138.03145280657566,125.12779394962315,122.03375994012228,124.28268705629591,135.43275376577802,140.67147545454452,136.7740176867796,,136.6177702217472,157.2669328065245,189.90119752496423,178.55068286870528,179.13133649685335
19,1986-02-24 18:18:19+00:00,154.20801691591632,152.53929317519797,140.1865176989267,137.60691686834735,141.583538796917,150.2330921864557,156.04684807001343,158.940710003618,,148.4577999489949,161.35733285921572,187.8222689069774,179.45396573960429,169.5889160187423
20,1986-03-21 18:12:01+00:00,163.96561755454218,164.59242979817242,147.89139878915623,146.59218729717838,136.61932238758945,135.82377864517187,142.52198334840656,157.56133454678826,153.51442985917444,171.64911643131714,173.5721177734039,188.1591942687177,184.90323986991345,171.18675065451185
21,1986-04-06 18:11:18+00:00,,,,,,,141.99822604451796,147.9384650000007,133.21317422351828,150.89630200880887,,180.69350551208015,178.04706372595027,156.0060749535145
22,1986-04-13 18:17:19+00:00,150.8831642571116,156.7770263206652,152.57742975734044,142.90663321927178,150.22972115581078,146.926791844058,150.86576292727295,160.4653121417803,162.60976232826158,175.7543608561781,184.9582371976047,198.56321918460935,188.59621131043176,186.3712514495402
23,1986-05-08 18:10:55+00:00,146.09431059904983,151.46450275392095,142.45107335955169,137.60911690525847,138.2512959066717,149.19029725502025,150.2597712812135,163.82913372578088,154.08312519587412,171.1876986321946,188.35351189925424,196.80811415748667,192.40703178794928,187.9279495502047
24,1986-05-15 18:16:31+00:00,147.88350060417736,158.66190809083747,154.8864187682072,133.43764604860587,132.84603597735895,136.37619615648015,145.79707090002918,,163.8168736795525,178.89369695376183,188.95649441617013,199.82548209770803,185.7544181762262,180.81981025351416
25,1986-06-09 18:10:00+00:00,145.06401678848087,150.50524020746033,139.43030943080743,132.3853509218524,135.06767768663482,133.13980671424181,144.4298118137928,146.26918696922746,153.34559356668308,168.01589428287474,181.12791806638654,195.2597855807531,181.03930320420577,172.8558561046808
