,dates,per0217-0000,per0217-0001,per0217-0002,per0217-0003,per0217-0004,per0217-0005,per0217-0006,per0217-0007,per0217-0008,per0217-0009,per0217-0010,per0217-0011,per0217-0012,per0217-0013,per0217-0014,per0217-0015,per0217-0016,per0217-0017,per0217-0018,per0217-0019,per0217-0020,per0217-0021,per0217-0022,per0217-0023,per0217-0024,per0217-0025,per0217-0026,per0217-0027,per0217-0028,per0217-0029,per0217-0030,per0217-0031,per0217-0032,per0217-0033,per0217-0034,per0217-0035,per0217-0036,per0217-0037,per0217-0038,per0217-0039,per0217-0040,per0217-0041,per0217-0042,per0217-0043,per0217-0044
0,1985-03-01 14:30:13+00:00,190.9376567279532,180.02770797745757,182.14249964506948,208.282363654731,217.87543371749604,231.97162263619674,219.67432683030742,208.53116026449428,190.9149904557022,180.16977503213877,174.21169550389823,157.06273575142149,157.09043906273246,166.25408891752892,180.19181763301972,179.431885847317,180.4974250752055,160.81329776827914,151.5393318281997,155.48952587713634,156.6250697516037,165.28044751991098,175.6977059484273,174.5500208380933,167.67920370723732,160.63951890721864,159.17267937700956,163.2831100565587,170.81095657339236,181.14283164139943,178.04544559065255,184.1855164567968,171.29156010311317,159.24998994579144,160.01469544488862,174.6773036051172,177.7634170210913,159.0243960415133,161.395161404188,169.99500597642853,182.0439913396281,183.08509677811344,183.17592714285405,183.53160477101886,185.5489683924883
1,1986-10-30 14:18:50+00:00,199.7508821712239,181.19638466706365,185.75415213760385,206.18291638374671,230.32598641337285,233.9886399066682,222.9442584552326,209.2792407716714,195.04362697280612,180.54193273647957,169.4833661099976,160.79078155228171,155.97113360051594,153.6105492417336,168.68633823560995,180.25688829251266,176.08318750368096,157.03782668605464,178.06360448291716,174.94764922894967,156.62424076455127,167.5510592720244,172.86428966837798,175.58804301833885,171.15813557247012,163.0768578257401,173.71314338267217,173.02115264020463,160.01230263231537,179.10365349035766,180.79491344006334,172.00052663894357,162.5601316145796,162.7660962070132,170.0544783732352,163.01237487468413,160.0765302996257,153.9544742389647,160.09140237743173,165.26045969871723,178.6398262145862,185.6453761838506,176.04814286038985,175.79505197275657,175.79124918625035
2,1986-11-15 14:18:13+00:00,194.39637671544455,183.64380789857188,189.64352854993746,204.40456348256345,222.20827357468397,229.56332890094797,222.2450932427527,209.28402785296294,192.85043175347528,178.23523601047296,169.23284365362434,158.49092189974408,152.44813103244775,145.61429796433936,158.1218326143689,178.18413107666316,181.43122419988896,179.67305904617393,172.11690383160425,168.03580058873956,166.32428880087988,171.66113729719902,173.26768748903754,165.6232967241415,178.0233604545459,170.68748283872037,170.09771622553671,164.3514713322392,157.65064725055333,183.1877657196149,175.3345050001548,167.85234656600747,166.77248084327323,166.8748616921063,165.33132313335324,167.20358642484737,162.1864481788374,156.5691590790359,160.00189922834917,167.35960366895864,176.11001963951094,178.437880694179,172.59661303830634,172.47818011279531,169.5198877800105
3,1988-02-06 14:29:16+00:00,197.9220238301353,193.8098587048758,188.36881057687873,221.2500332152141,228.74651256260836,236.30704159270437,223.55934284537062,214.36869939886103,201.0521007903269,187.81543284901653,173.71946909018544,171.78215696204256,187.46931545189443,189.92375905170402,194.1852106413893,193.13753505894698,175.59330545286247,182.41707646089338,205.0166931519039,217.04981660129624,216.25215354990064,218.9596924659043,176.6431047856075,163.98659731755913,194.88801803094822,212.8810652456155,198.84506754337855,157.4229619377714,154.59462230738268,164.68810173845708,198.5166140054931,201.7089228392968,200.3140277895203,199.5390130602705,192.84272373169665,187.3648190483809,165.22157633478002,158.3860679628568,164.73701367733673,193.05499605379202,193.0253383146385,187.05009384950372,186.96739574444132,178.0519579184988,174.92541143604478
4,1988-02-22 14:29:30+00:00,206.50737309296676,182.5163111728861,181.87775186507272,213.5605432141185,223.91525033656194,226.8922477533189,220.1022856573018,206.07235717843912,217.9704493793307,198.73475868446502,184.39883412241014,174.1681731355303,167.31320402532737,169.60051935540696,188.24662029587245,196.79213142714815,,,,,,,195.37455914891868,190.94831207344964,183.31584458132687,190.1570460253915,200.59750555863468,166.73395751595612,147.34429535546715,152.09816035274613,188.12690713330758,203.09967469732277,204.30770435907485,191.65703662827167,181.44628630509766,176.9293685793184,170.90457936296053,153.0583813648156,159.70135021464424,190.59846049169522,194.45600262741905,178.27816026176853,173.21694431633492,179.51865051891286,177.0190131429032
5,1988-03-25 14:29:47+00:00,,,,201.81119558909563,,,,,,,142.7307883384318,170.43126155317393,177.86934752565483,179.0502615998468,194.56637930078523,203.79182564969986,195.11784949447357,191.5110943260507,178.8400455461083,179.58114848163964,192.0805983931662,204.10257272110675,202.43891849385687,201.09757211996333,195.80446496561262,194.32156128813517,187.672147880921,188.76642123289048,166.35311876032304,149.64507660329662,161.5256968063159,186.34616241074156,197.67948308300606,191.47648303775225,170.1884014085041,161.3406218142266,181.97170736144665,185.8124789752714,182.65238172402124,182.32980705975444,180.62496066721013,187.7663291562239,188.3253971270371,183.77744358037972,181.47832751025948
6,1988-04-10 14:29:52+00:00,195.62314618663012,182.71480799814555,188.55160212576553,217.78605473709257,229.05555769696633,229.86407763026898,229.7430431608356,207.5595157476951,194.96478609088226,180.2700957016726,169.71487867315633,172.8341993590904,187.40251384716774,180.44622810967866,208.0054170151377,219.44539887423628,205.75451324496905,192.0941431642755,180.81678494499351,179.8999708587788,190.5587927253277,214.1290747168003,213.95842428226848,197.25930268552554,189.63040040356873,192.81287418603975,202.0733828022789,194.18644059012388,178.16576218376494,168.75096521455498,173.3671952942518,198.42415678423401,198.10464131920918,190.66917568292038,164.14894304757343,156.31082803758366,166.54502343144435,174.50610392998396,175.6059652886242,174.70612457032883,176.49763278563017,178.87109751646273,178.21555160315611,176.9312091457692,179.62624880407208
7,1988-05-12 14:30:08+00:00,193.35438253539613,,180.16984994179725,212.07525889671382,232.71690557385836,240.10934544777467,230.3944510155875,213.67403120861673,201.50642420796493,185.1187608234951,175.8176209601541,164.2016377371889,163.79742390934334,190.4514023529793,215.55509648966392,224.76542068400062,214.58422475016957,189.6888617141995,145.71597778091996,148.45528598477983,198.5073052862233,208.41251393226958,218.51717053775485,213.47107258396287,202.19269533894814,189.89708374046415,173.0532115702672,186.05635216822105,193.19758748209287,178.1100549141792,,207.6775594924296,215.91761462398043,189.253182784261,146.63679765145696,154.75286611685524,155.09733597134513,182.04962220266026,165.33468117084033,187.80735698801425,182.17122203164075,178.87496395299027,181.21213493270915,180.64427252994722,184.09992566308404
8,1988-06-13 14:30:21+00:00,,147.17229951325135,145.4216296907421,,217.17017946417997,220.1885398670535,210.0394259906563,,,169.11760469190978,,129.20793389585378,,,,129.5082726585395,,,125.99927005297889,130.0005781554696,,,,,,,,122.34438591975788,123.69344220853131,,,,,,,,,,,,,,,167.04927260358093,171.7236047087342
9,1988-11-04 14:30:24+00:00,212.08694891253208,,192.5157280429072,214.28447651262178,235.22545127075117,240.456656744165,232.63721004980428,221.45166482565384,214.29585795401385,191.55156863259234,180.07612300091338,168.087686325676,163.2022717038065,160.06923683369405,160.92723758166113,166.2308251034821,179.0798662139543,177.53100742101083,162.91431085383624,,193.4207770072133,190.35960584497985,182.0549488699133,174.73271895803305,175.81485689631216,178.69296871495874,171.05964299722154,159.22101135170743,163.4564502399772,180.48337907264926,182.580464600894,170.93656497854906,176.4840987325507,170.82292291574245,171.28217947354588,167.19229492313292,170.9232233626734,176.36698513746916,173.86358318144323,176.94665894320826,181.31830559365233,184.74918869447646,183.57021062634004,179.1160918446137,184.21628376899685
