dates,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021,satname
2005-02-24 21:55:41+00:00,,,349.51,334.63,324.57,317.01,310.39,325.56,331.17,333.60,331.54,331.25,332.44,,,,339.27,332.86,345.46,333.80,357.91,345.39,L7
2005-03-04 21:52:52+00:00,354.12,344.82,349.23,361.35,360.82,336.50,334.62,330.67,343.41,352.24,338.75,332.80,337.31,342.95,339.45,341.96,336.47,327.21,341.52,355.47,356.99,363.58,L5
2005-03-28 21:55:42+00:00,336.29,324.46,345.11,326.41,322.32,,,322.02,316.97,326.51,339.25,334.12,318.02,328.26,332.77,335.66,340.89,334.59,340.78,,,,L7
2005-04-05 21:53:07+00:00,290.60,306.16,321.65,320.58,312.34,290.63,291.70,322.21,307.79,318.44,342.94,336.32,323.89,324.07,308.52,310.78,298.37,288.49,291.77,295.56,337.33,337.92,L5
2005-04-13 21:55:36+00:00,327.21,310.39,313.96,301.36,,,289.06,314.69,285.59,295.71,323.24,306.33,324.88,329.19,313.77,324.80,333.67,,,,,343.53,L7
2005-04-21 21:53:10+00:00,318.31,309.13,327.77,314.72,313.18,305.57,285.36,304.48,289.66,303.91,314.57,295.81,306.68,318.70,320.38,328.42,323.91,315.62,326.13,326.08,331.97,338.29,L5
2005-06-08 21:53:33+00:00,320.18,290.87,,,,279.90,,274.83,290.22,303.18,320.50,281.64,289.42,313.75,307.21,320.39,309.38,325.65,319.71,310.65,305.90,313.99,L5
2005-08-03 21:55:25+00:00,318.91,312.09,,,,290.26,281.79,284.23,282.94,293.36,317.87,280.69,293.09,312.71,321.60,319.75,,,,333.28,346.31,335.96,L7
2005-08-19 21:55:20+00:00,332.06,309.99,332.61,312.19,304.87,309.17,,,,312.12,333.71,302.13,329.84,336.26,335.02,340.12,342.25,338.25,344.69,330.38,357.88,,L7
2005-10-22 21:55:15+00:00,341.04,349.18,353.09,346.02,344.23,338.21,332.74,,,,348.91,352.82,361.15,364.01,375.56,372.15,365.52,349.52,358.83,371.27,365.78,,L7
2005-10-30 21:54:03+00:00,342.62,341.37,357.17,348.34,324.10,314.91,307.87,318.23,323.27,328.22,331.62,350.94,354.36,354.64,365.12,359.72,357.87,354.87,342.04,331.76,339.39,331.75,L5
2006-01-10 21:55:52+00:00,345.73,347.19,357.85,356.70,345.82,335.89,329.24,332.27,,,350.49,351.13,350.75,345.81,350.52,350.53,359.22,350.92,353.44,353.03,354.29,352.49,L7
2006-01-26 21:56:00+00:00,,,333.45,338.77,328.48,328.50,318.76,327.07,328.45,327.12,330.49,338.99,341.03,,,,342.78,336.83,344.80,340.15,345.35,345.37,L7
2006-02-03 21:56:19+00:00,349.72,352.05,349.25,366.94,,,350.55,347.39,344.83,350.60,352.22,372.98,366.50,361.29,354.24,368.80,370.96,374.07,369.08,,380.10,372.11,L5
2006-02-19 21:56:39+00:00,341.61,340.60,352.54,351.90,,,352.81,348.27,339.42,344.43,355.13,366.81,362.42,355.67,357.25,373.14,384.78,374.59,379.05,373.43,377.04,373.96,L5
2006-02-27 21:56:07+00:00,334.55,320.03,351.06,332.27,326.35,318.11,,,,331.39,339.99,345.99,341.59,335.81,350.49,347.98,355.80,357.85,363.28,331.22,,,L7
2006-03-15 21:56:08+00:00,,321.78,344.54,329.73,325.08,318.47,316.40,327.42,326.72,321.50,339.11,344.54,,,,348.86,356.98,352.95,360.42,340.48,358.51,337.49,L7
2006-03-31 21:56:06+00:00,337.39,320.73,337.08,323.33,318.21,316.76,306.72,329.79,304.27,313.80,335.61,,,,332.89,344.70,361.79,347.51,349.71,342.35,363.79,349.58,L7
2006-04-16 21:56:02+00:00,,,,314.89,314.90,306.78,295.26,328.45,296.57,309.58,349.67,357.68,348.73,,,,345.48,336.19,344.99,337.75,353.44,336.29,L7
2006-05-18 21:56:06+00:00,317.23,304.22,,,291.37,,,,271.81,,333.31,255.29,,314.54,,,365.15,359.27,350.00,345.35,,,L7
2006-06-27 21:58:48+00:00,340.25,311.81,,,,295.75,264.68,288.46,290.40,306.30,324.81,280.05,314.30,309.59,304.46,316.09,,319.47,343.38,318.24,,334.11,L5
2006-07-13 21:59:02+00:00,316.55,307.43,,276.10,,283.76,264.15,277.60,282.71,296.31,322.73,276.17,286.45,312.18,310.44,320.14,,318.71,326.72,299.43,,328.19,L5
2006-07-21 21:55:45+00:00,,,,271.95,,286.31,,267.98,273.94,284.47,305.71,257.11,306.16,310.16,,,,297.64,295.31,329.21,,339.01,L7
2006-12-28 21:56:14+00:00,,,,370.06,,,,359.77,,336.17,346.10,354.25,,374.44,372.78,378.26,377.20,368.11,,,,385.08,L7
2007-01-29 21:56:21+00:00,,273.80,331.61,347.21,343.92,329.84,324.52,,,,,338.60,,,343.73,354.53,357.62,348.25,337.79,345.12,354.10,357.53,L7
2007-02-14 21:56:27+00:00,339.39,,341.96,347.12,345.47,345.29,339.53,336.10,340.55,335.64,,,,351.30,360.31,361.45,362.14,357.04,361.89,350.77,357.53,342.55,L7
2007-03-02 21:56:31+00:00,340.89,,352.14,337.08,,,329.93,335.98,334.32,332.20,336.14,336.62,,346.24,353.76,353.41,357.12,349.15,,,,342.67,L7
2007-04-19 21:56:31+00:00,338.67,,,322.31,320.01,308.85,300.09,329.17,306.37,313.42,328.18,314.32,324.78,329.60,,,,333.25,357.80,343.25,359.06,338.94,L7
2007-07-24 21:56:11+00:00,302.21,288.85,,,,,,,267.71,281.22,,,,314.26,,,,341.91,,,,336.06,L7
2007-09-26 21:55:47+00:00,,323.80,352.19,336.73,328.03,317.75,315.58,335.96,,,337.45,343.13,345.74,,,363.54,361.06,356.67,358.90,326.33,351.22,340.47,L7
2007-12-31 21:56:23+00:00,,,384.76,,,,,,,,369.47,,,,,,387.13,384.80,,,379.37,,L7
2008-02-01 21:56:21+00:00,,360.95,360.47,353.94,356.03,,,348.99,,,,,356.65,,362.13,358.74,347.89,340.34,348.15,351.88,356.61,364.45,L7
2008-05-23 21:55:58+00:00,327.32,311.16,286.16,300.90,288.00,292.04,274.10,285.57,288.54,300.64,328.13,,,314.13,317.42,331.60,325.95,329.50,339.35,330.17,327.03,342.72,L7
2008-08-27 21:55:06+00:00,,329.81,323.84,305.26,296.55,297.09,290.19,314.83,286.38,292.88,322.41,,,,,,,,,,,,L7
2008-10-14 21:54:42+00:00,,,,,,,,,302.53,324.70,338.57,344.48,342.31,337.45,348.12,347.43,358.39,350.36,,,,344.11,L7
2008-12-25 21:50:34+00:00,342.61,332.67,346.86,342.45,332.96,331.38,328.39,340.64,342.11,340.01,336.59,338.74,337.88,344.57,352.41,351.44,364.34,360.00,353.27,345.35,362.62,355.38,L5
2009-03-23 21:56:15+00:00,,,343.72,327.47,321.44,307.98,311.61,339.62,327.53,311.23,334.47,339.41,346.44,343.02,,,361.58,360.75,361.41,350.10,356.02,353.13,L7
2009-04-08 21:56:20+00:00,,,296.35,,,269.04,,,279.39,293.34,306.61,,,,304.39,320.54,321.15,311.03,323.37,,,,L7
2009-09-15 21:56:11+00:00,328.38,317.28,324.41,324.51,322.01,323.17,,,,305.19,331.07,334.78,343.11,338.33,333.56,342.93,342.29,343.41,332.30,339.39,336.43,,L7
2009-11-02 21:56:28+00:00,,,344.02,323.61,314.54,308.86,302.08,318.44,316.42,322.00,325.13,,,337.63,347.02,342.78,343.74,341.67,341.37,324.40,349.09,333.34,L7
2009-11-26 21:56:28+00:00,349.24,353.38,345.46,349.34,339.72,334.13,331.89,330.27,325.38,320.37,324.81,341.05,351.14,350.34,341.23,335.90,335.93,334.57,325.48,353.93,351.47,,L5
2009-12-12 21:56:37+00:00,,,319.69,339.09,344.36,326.82,321.77,325.80,324.40,318.05,316.04,319.15,317.39,319.86,335.32,337.27,330.24,335.33,337.28,340.39,348.70,355.77,L5
2010-01-05 21:57:24+00:00,349.86,348.54,353.45,352.54,356.43,348.96,354.17,344.34,337.40,334.19,333.62,,,374.19,365.52,351.14,352.64,359.10,370.20,376.02,362.43,373.11,L7
2010-01-13 21:56:49+00:00,,,338.53,328.13,318.85,304.54,,,313.74,,334.00,338.18,341.81,345.89,348.70,346.92,351.87,352.32,359.71,345.75,361.37,341.32,L5
2010-01-29 21:56:53+00:00,334.77,328.78,351.12,329.30,320.70,313.57,313.57,326.06,325.93,326.26,331.64,335.79,341.24,341.97,351.78,345.87,350.75,348.88,360.74,345.04,377.28,344.23,L5
2010-03-10 21:58:08+00:00,373.04,,,347.23,358.94,334.09,304.34,,,274.16,285.07,281.78,367.87,386.02,387.99,,,366.82,,323.95,,371.05,L7
2010-04-11 21:58:15+00:00,357.87,341.16,342.82,325.50,326.34,343.25,339.64,343.26,332.25,,,,365.42,363.42,372.62,373.71,379.84,360.17,363.65,367.72,387.35,380.27,L7
2010-05-13 21:58:09+00:00,332.44,,,288.44,293.47,312.24,,,296.30,311.41,320.24,288.19,326.43,324.44,,,,331.35,342.35,330.18,360.63,346.76,L7
2010-05-29 21:58:09+00:00,330.30,317.47,,,273.30,298.65,,,286.65,,328.37,288.22,341.93,344.03,,341.76,,,,328.62,,342.94,L7
2010-06-30 21:58:13+00:00,,,,,,265.55,,,,,301.96,260.40,328.15,342.17,,,,300.84,,304.91,,,L7
2010-09-02 21:58:18+00:00,336.26,340.54,346.24,352.29,361.10,,364.49,334.11,309.95,289.81,334.91,352.82,,,,341.21,351.95,333.42,,,,,L7
2010-09-18 21:58:19+00:00,338.25,334.55,344.19,356.62,362.16,309.63,,,,332.78,344.20,364.97,360.55,358.05,,321.91,328.02,333.91,328.22,324.12,,,L7
2010-10-28 21:55:51+00:00,337.86,339.02,333.08,339.55,337.92,330.36,335.67,335.86,345.92,350.07,348.41,347.89,352.10,356.98,357.94,353.48,346.05,343.24,,,,,L5
2010-11-05 21:58:37+00:00,325.00,317.40,344.48,335.69,329.92,323.49,321.11,333.38,,,335.16,339.33,339.75,332.33,342.87,340.98,346.39,341.02,346.80,323.73,351.07,339.10,L7
2010-11-21 21:58:50+00:00,331.86,,,336.21,335.20,325.71,316.16,329.77,328.53,333.08,336.61,342.67,343.38,342.62,,,,335.89,342.77,326.15,351.50,348.84,L7
2011-01-16 21:55:58+00:00,349.18,339.82,341.29,332.73,336.03,333.68,335.99,329.39,341.37,347.18,337.23,336.51,339.80,344.21,350.58,342.79,340.98,339.98,352.41,342.68,354.35,357.29,L5
2011-02-09 21:59:27+00:00,,,,,,316.83,310.95,315.98,317.16,312.89,321.53,325.09,329.43,332.13,327.87,322.72,,,,331.29,338.01,354.47,L7
2011-02-17 21:56:00+00:00,352.77,347.91,366.46,349.50,344.59,338.32,336.84,349.29,345.37,354.93,359.62,362.70,362.28,357.24,369.32,365.68,372.57,374.73,380.61,344.28,375.78,358.54,L5
2011-02-25 21:59:32+00:00,,,327.36,337.25,355.26,322.31,327.68,327.76,337.13,334.39,337.97,346.45,341.75,343.60,,,,349.44,351.53,365.78,345.11,362.16,L7
2011-03-21 21:55:52+00:00,,,,,,,,,,,,,,328.14,333.14,343.44,348.71,355.65,370.31,347.87,353.03,335.10,L5
2011-04-06 21:55:50+00:00,320.40,315.25,323.50,314.66,311.55,310.38,301.81,319.55,306.00,313.65,316.67,324.28,310.10,329.33,331.54,327.63,325.98,325.05,340.27,332.21,347.55,342.20,L5
2011-08-20 21:59:26+00:00,,,362.80,348.44,349.38,359.97,334.08,343.79,,,335.16,341.18,352.39,,,,354.80,337.70,328.00,360.64,367.94,356.24,L7
2012-01-11 22:00:03+00:00,341.23,328.01,,,333.52,323.96,321.25,332.62,330.53,330.08,333.41,337.04,339.58,339.79,349.35,,,,348.64,336.14,353.51,343.58,L7
2012-04-16 22:00:05+00:00,350.35,346.40,357.60,347.46,358.23,,333.61,346.81,,,340.98,337.52,346.10,350.12,359.73,359.24,354.22,353.00,,,,349.04,L7
2012-05-02 22:00:31+00:00,348.44,344.17,318.49,,,305.41,348.07,351.12,,,,,346.41,346.00,347.56,349.90,353.86,356.92,355.20,357.46,351.91,358.28,L7
2012-07-05 22:00:41+00:00,314.82,,,,,285.86,,283.50,,,316.23,,294.44,,,318.19,320.11,,,296.60,,,L7
2012-08-22 22:01:14+00:00,335.51,341.89,336.88,,,302.68,,318.25,,290.46,325.17,333.32,,,,321.45,320.38,311.63,313.02,330.60,365.52,360.58,L7
2012-09-23 22:01:33+00:00,368.53,,361.66,364.88,360.36,,353.71,354.76,346.25,336.20,339.83,,,,350.87,,355.13,348.15,350.05,355.38,354.76,356.12,L7
2012-10-09 22:01:40+00:00,328.68,333.95,,,334.37,322.37,327.57,328.04,339.97,335.82,330.24,335.28,326.00,327.12,326.39,,,,325.44,332.97,325.35,344.42,L7
2012-10-25 22:01:51+00:00,,328.57,330.42,333.55,336.24,326.69,326.54,329.65,324.97,321.67,325.25,327.95,334.47,,,325.63,322.53,318.21,314.77,331.07,337.04,346.50,L7
2012-12-12 22:02:05+00:00,,324.90,348.86,329.12,321.96,314.69,315.81,331.86,328.21,331.07,332.61,339.22,,,,339.36,,,,,,,L7
2012-12-28 22:02:11+00:00,349.13,345.73,360.71,344.45,335.78,328.55,326.97,344.78,343.75,,,,346.61,347.35,353.97,347.60,354.71,350.03,347.77,337.70,361.51,355.94,L7
2013-04-27 22:07:47+00:00,332.25,314.56,326.58,303.84,300.43,303.54,292.70,320.57,,314.17,318.79,,320.13,325.60,327.38,,,,,,,337.99,L8
2013-06-22 22:01:38+00:00,348.91,326.95,294.45,286.23,307.52,296.23,,,,,317.90,,299.84,296.48,306.56,329.97,330.33,331.32,319.50,299.18,319.26,,L7
2013-07-24 22:01:20+00:00,,289.88,283.13,281.82,296.40,289.81,269.48,300.45,,309.91,318.99,,,,322.95,329.20,324.22,331.33,326.32,310.78,341.01,335.42,L7
2013-09-02 22:08:04+00:00,354.50,341.28,351.33,341.50,319.27,321.98,341.23,348.54,337.63,,340.87,347.50,350.64,355.89,357.14,360.01,361.77,354.56,353.54,350.73,356.14,352.78,L8
2013-10-28 22:02:06+00:00,326.90,337.62,340.48,355.03,356.01,329.65,,,332.95,339.82,334.20,352.14,357.11,354.74,339.49,341.25,343.16,327.48,314.56,336.46,,,L7
2013-11-05 22:07:46+00:00,333.67,328.78,353.59,338.52,334.95,321.09,306.67,320.31,321.73,325.99,333.89,347.76,345.90,344.32,348.98,342.53,352.24,344.36,343.86,311.00,343.80,333.22,L8
2013-11-13 22:02:12+00:00,341.97,347.65,351.99,355.89,352.18,327.04,,,,338.01,334.51,343.87,358.77,367.02,364.21,366.40,354.74,346.04,345.44,340.57,,,L7
2013-11-21 22:07:37+00:00,339.24,338.65,354.93,356.55,343.77,332.83,326.76,329.60,327.92,333.80,337.47,340.63,345.22,350.48,353.46,357.16,358.58,347.03,349.16,340.26,362.43,,L8
2013-12-15 22:02:21+00:00,328.19,329.99,346.17,337.47,330.58,317.09,312.36,314.99,,,,338.59,336.09,339.38,350.88,355.14,348.03,336.36,339.61,325.10,346.21,330.34,L7
2014-01-08 22:07:19+00:00,317.22,330.59,321.88,332.62,316.13,286.83,,,,,,,,,,,,,,,,,L8
2014-01-24 22:07:09+00:00,354.77,,360.82,304.10,,285.49,330.62,323.72,310.24,315.65,,,,297.95,,365.07,354.27,351.48,346.39,353.18,348.85,366.25,L8
2014-02-01 22:02:54+00:00,339.08,335.07,354.43,336.62,,,312.73,322.53,323.02,327.58,335.72,335.09,333.69,333.30,344.38,348.05,355.49,347.10,,,351.86,338.39,L7
2014-02-09 22:06:57+00:00,334.88,334.27,342.16,338.67,333.45,326.68,325.45,328.88,328.59,332.13,336.55,331.99,337.43,345.12,354.37,358.53,343.87,337.46,343.83,345.26,347.62,361.23,L8
2014-02-25 22:06:44+00:00,336.75,331.46,333.11,343.28,334.42,326.99,320.08,323.17,323.55,329.78,330.86,339.54,332.63,341.52,344.43,343.43,339.31,334.44,326.51,332.72,341.63,345.03,L8
2014-03-05 22:02:49+00:00,335.26,341.73,338.13,332.33,320.94,320.91,322.11,323.19,,,330.47,333.48,330.80,334.90,335.09,338.32,331.26,,355.74,352.30,351.27,352.90,L7
2014-03-21 22:02:56+00:00,337.10,316.20,329.25,329.88,325.07,318.43,,,,321.25,334.17,339.06,340.39,340.34,340.44,341.83,344.37,347.50,351.66,331.10,,,L7
2014-04-22 22:03:12+00:00,,,312.19,296.39,361.16,357.45,327.08,327.33,,,345.68,337.18,335.46,,,,340.21,359.14,361.34,,352.04,359.37,L7
2014-07-03 22:05:50+00:00,297.95,275.25,,,,277.86,,264.96,,272.03,300.13,,,,,302.40,,,,313.00,,333.93,L8
2014-07-27 22:03:38+00:00,318.49,308.92,312.80,299.67,297.78,292.40,268.03,300.31,,,,,300.75,308.69,318.72,335.27,327.02,324.46,331.46,314.19,354.71,333.69,L7
2014-08-28 22:03:39+00:00,335.35,320.54,334.72,315.19,310.43,312.85,300.78,325.84,316.79,305.38,,,,342.80,346.81,347.34,345.45,344.53,350.15,339.00,350.05,337.93,L7
2014-09-29 22:03:52+00:00,325.14,335.36,343.29,336.94,341.60,340.13,317.73,,,,335.66,340.32,340.91,346.50,346.95,343.63,344.48,352.85,367.14,375.02,354.40,,L7
2014-11-08 22:06:16+00:00,340.44,326.63,352.68,342.24,340.99,330.82,322.90,335.88,332.01,335.94,339.63,347.04,345.24,345.86,352.46,349.85,359.58,359.83,368.88,343.86,368.15,336.97,L8
2014-12-02 22:04:24+00:00,332.15,331.13,329.67,339.45,345.03,,,,329.24,337.72,336.32,341.64,351.11,351.02,349.15,362.60,363.20,351.61,341.33,,,368.22,L7
2014-12-18 22:04:33+00:00,324.15,327.45,328.31,330.79,342.02,330.04,327.03,322.66,320.80,324.87,,,,337.16,343.59,357.76,352.13,334.11,341.78,349.61,366.29,359.41,L7
2015-01-03 22:04:34+00:00,332.94,334.63,346.20,334.29,335.25,330.61,320.72,326.73,,,,350.34,347.35,339.21,358.87,359.35,366.16,353.79,354.63,340.97,368.81,352.70,L7
2015-02-12 22:05:51+00:00,335.06,328.76,334.42,346.02,341.56,322.50,330.07,327.19,328.00,330.70,331.68,337.25,339.58,348.59,347.12,337.94,341.52,341.93,344.31,356.21,363.00,371.49,L8
2015-02-28 22:05:48+00:00,,321.39,340.07,338.00,337.97,329.95,326.71,340.81,335.75,339.16,344.44,346.89,341.56,348.37,354.90,333.86,336.34,347.26,345.58,359.65,374.64,373.82,L8
2015-04-01 22:05:25+00:00,,,,,290.80,305.48,302.03,317.48,310.40,310.89,334.51,339.29,326.12,331.52,326.30,329.05,326.79,324.80,339.27,333.43,344.51,335.27,L8
2015-04-25 22:05:18+00:00,331.67,,,342.22,307.02,314.41,,,,,366.85,371.66,,364.62,347.78,,,363.66,372.82,,371.26,370.18,L7
2015-05-19 22:05:04+00:00,320.76,316.62,302.88,285.19,291.00,295.87,268.84,,292.59,309.48,318.14,283.00,312.14,307.80,315.52,332.56,322.69,324.49,,309.02,334.62,332.33,L8
