dates,satname,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021
2001-08-24 21:54:48+00:00,L7,333.37,312.43,325.11,302.74,289.32,301.41,279.00,283.12,277.01,,349.87,,359.46,361.78,,357.90,358.96,346.89,319.47,323.47,337.18,333.98
2001-09-09 21:54:36+00:00,L7,375.72,376.39,372.31,365.90,374.60,380.16,383.23,383.14,364.40,365.31,368.82,404.89,395.13,372.65,386.61,388.78,384.44,386.55,390.23,373.07,370.82,378.62
2001-09-25 21:54:28+00:00,L7,395.75,390.40,383.20,370.69,372.24,378.78,379.25,377.24,373.05,373.68,368.95,382.00,388.42,384.53,393.07,390.16,391.59,398.35,398.40,380.49,370.52,373.50
2002-02-16 21:54:54+00:00,L7,391.68,390.92,386.05,378.62,369.86,380.09,384.95,378.80,363.70,359.43,357.37,370.45,371.10,370.17,368.52,378.98,382.13,373.35,357.01,350.24,372.49,397.09
2002-03-20 21:54:48+00:00,L7,368.46,364.29,375.26,369.65,362.94,360.13,333.75,355.13,354.92,354.14,347.36,356.24,357.23,363.52,368.76,373.89,363.74,353.72,356.51,349.51,356.97,367.68
2002-08-11 21:54:12+00:00,L7,319.21,291.84,283.15,287.17,289.88,289.03,268.07,281.52,279.53,285.66,301.85,273.26,282.84,310.09,293.17,315.14,295.89,301.65,303.48,321.64,317.89,328.21
2002-08-27 21:54:00+00:00,L7,339.37,321.92,327.13,311.83,313.81,312.13,297.80,324.90,290.22,307.37,328.82,,345.24,343.00,,330.67,319.05,342.30,350.40,354.55,364.34,365.50
2002-12-01 21:54:16+00:00,L7,337.62,333.21,333.59,339.00,341.26,325.82,320.13,323.04,323.32,322.86,328.36,328.96,335.69,344.98,338.09,334.97,333.74,330.13,333.89,342.79,341.11,354.20
2003-01-18 21:54:30+00:00,L7,325.56,318.56,324.93,333.01,334.22,321.27,318.61,320.55,320.20,316.37,317.28,320.91,325.27,330.10,329.36,318.13,317.92,311.92,315.95,324.60,331.97,337.12
2003-04-08 21:54:47+00:00,L7,370.17,375.81,360.32,350.46,343.26,356.26,337.14,338.99,353.91,372.09,372.94,379.54,368.99,363.69,367.06,372.09,358.77,363.12,373.77,382.43,385.16,368.13
2003-04-24 21:54:46+00:00,L7,366.42,371.73,363.07,347.90,305.20,301.80,333.87,337.67,,363.88,360.66,366.76,363.16,357.23,363.76,362.59,345.42,364.99,363.89,375.76,382.04,370.38
2003-05-26 21:54:43+00:00,L7,315.19,294.34,349.18,296.49,308.91,304.41,280.57,,319.11,315.41,,337.28,336.52,347.24,350.08,338.52,345.69,344.99,354.25,330.95,379.96,379.09
2003-07-21 21:42:33+00:00,L5,376.67,382.15,360.02,165.63,180.43,275.24,140.48,270.71,262.60,,,264.50,378.61,380.60,,,,,,338.81,,364.77
2003-07-29 21:54:29+00:00,L7,320.70,308.98,265.50,297.40,288.29,289.52,,,,283.49,305.25,266.60,282.62,307.88,302.84,307.70,292.78,292.74,293.63,310.23,,
2003-08-06 21:42:51+00:00,L5,388.74,394.57,390.82,374.45,183.05,286.62,245.31,,,,376.56,378.59,373.89,381.54,391.33,387.00,364.86,354.34,335.48,322.09,,374.70
2003-10-25 21:44:04+00:00,L5,323.94,319.72,318.23,321.04,311.42,305.14,296.95,301.07,303.93,303.37,316.76,321.72,317.53,324.81,324.47,319.56,306.06,297.67,305.23,315.07,324.36,336.99
2003-12-04 21:54:43+00:00,L7,,,338.08,340.30,335.38,334.37,331.30,345.79,344.57,345.08,340.06,350.21,358.93,,,,343.22,346.25,356.18,354.05,350.05,351.16
2004-03-01 21:45:02+00:00,L5,345.79,338.12,335.85,338.95,334.24,314.95,318.00,323.50,338.11,340.18,339.92,338.82,345.24,343.22,342.50,343.26,349.25,352.90,358.94,345.20,342.08,352.22
2004-03-09 21:55:15+00:00,L7,326.91,320.64,320.93,323.96,312.62,309.36,311.62,,,,332.54,323.04,320.08,324.43,317.82,320.86,323.08,338.11,331.64,326.64,332.71,
2004-03-17 21:45:08+00:00,L5,,,,,,,,,,,,,,323.65,321.99,318.67,315.93,315.68,323.88,325.59,325.71,336.11
2004-03-25 21:55:18+00:00,L7,328.29,316.46,321.51,315.31,313.67,,,313.72,317.35,301.50,325.76,330.18,323.72,324.97,321.71,327.05,334.70,340.34,346.11,,,338.72
2004-04-18 21:45:49+00:00,L5,314.76,310.54,306.88,309.11,305.11,303.38,292.90,310.20,290.21,295.88,314.64,269.64,286.16,304.49,299.38,308.07,310.67,318.45,330.76,332.01,321.17,341.15
2004-05-04 21:46:16+00:00,L5,297.19,288.64,272.44,276.08,279.45,282.16,262.01,281.87,281.82,289.26,303.43,274.92,287.27,295.38,291.67,295.60,290.57,281.91,288.59,302.27,295.40,311.76
2004-05-12 21:55:13+00:00,L7,,292.23,268.83,295.03,296.58,289.93,279.50,328.23,283.83,,341.09,362.57,,,,343.37,357.87,355.94,366.67,361.00,354.57,335.01
2004-07-07 21:48:09+00:00,L5,321.16,284.58,241.51,165.13,170.73,257.36,196.96,262.57,265.44,280.19,298.34,257.48,269.02,262.66,291.00,300.30,287.05,295.72,289.63,301.71,,316.75
2004-07-23 21:48:33+00:00,L5,315.44,302.21,260.39,159.54,180.88,274.06,210.66,265.05,275.89,286.73,332.46,265.99,278.80,320.09,288.67,298.47,281.59,,347.28,358.20,369.40,363.22
2004-07-31 21:54:51+00:00,L7,316.22,307.28,284.92,287.64,,134.23,268.54,280.89,277.09,284.08,304.75,266.40,282.88,309.83,291.35,295.76,288.80,287.72,,,313.15,323.34
2004-08-08 21:48:50+00:00,L5,314.53,308.90,260.27,258.41,270.24,272.33,251.29,272.57,279.41,291.22,312.19,273.72,282.55,315.90,297.36,298.80,289.43,301.57,313.11,330.29,,323.17
2004-09-09 21:49:43+00:00,L5,339.41,338.54,338.70,369.69,363.35,344.82,333.53,339.20,353.61,365.26,353.12,350.57,354.37,359.65,346.84,346.67,364.34,,,,,
2004-09-17 21:54:39+00:00,L7,,,224.57,140.36,159.68,232.90,151.83,,,,,,113.50,243.35,,,,,,,,156.06
2004-09-25 21:50:07+00:00,L5,323.59,316.48,322.86,324.78,322.08,306.43,299.60,306.81,308.41,303.74,320.29,327.87,328.65,331.58,315.71,317.84,319.02,322.60,321.62,323.36,335.02,337.59
2004-10-27 21:50:47+00:00,L5,316.32,312.80,323.66,328.38,322.40,309.57,303.67,300.72,298.00,299.33,306.54,316.47,319.59,322.92,315.37,315.60,309.17,305.61,300.85,312.79,312.17,
2005-01-15 21:52:09+00:00,L5,366.91,348.74,347.03,342.90,340.02,332.77,330.44,346.74,344.97,344.80,345.07,355.34,358.68,364.50,352.09,338.22,330.32,326.03,329.91,351.67,355.78,
2005-02-08 21:55:35+00:00,L7,311.52,,,312.13,308.47,302.70,295.12,298.85,298.08,298.30,303.79,309.57,308.21,303.68,305.51,,,287.20,298.35,311.23,316.58,322.06
2005-02-24 21:55:41+00:00,L7,,,322.51,324.99,316.63,309.71,303.64,308.69,313.17,312.83,312.25,310.48,311.67,,,,305.52,299.11,311.71,327.05,330.91,338.64
2005-03-04 21:52:52+00:00,L5,362.75,349.75,363.03,366.28,364.88,340.23,338.07,339.29,352.61,362.86,348.61,343.42,347.93,350.62,352.00,354.51,353.72,344.46,358.77,358.92,370.79,367.03
2005-03-28 21:55:42+00:00,L7,324.29,317.60,325.91,319.55,316.67,,,310.02,304.17,311.74,325.54,319.35,303.25,317.59,315.32,318.21,316.89,310.59,316.78,,,
2005-04-05 21:53:07+00:00,L5,283.10,301.87,309.65,316.29,308.81,287.39,288.70,314.71,299.79,309.21,334.37,327.09,314.66,317.40,297.61,299.87,283.37,273.49,276.77,292.56,325.33,334.92
2005-04-13 21:55:36+00:00,L7,326.71,310.10,313.16,301.07,,,288.86,314.19,285.06,295.09,322.67,305.71,324.26,328.75,313.04,324.07,332.67,,,,,343.33
2005-04-21 21:53:10+00:00,L5,308.44,303.49,311.97,309.08,308.53,301.30,281.41,294.60,279.13,291.76,303.28,283.66,294.53,309.92,306.02,314.06,304.16,295.87,306.38,322.13,316.17,334.34
2005-05-31 21:55:35+00:00,L7,140.84,,,,71.27,213.58,123.69,,165.99,,,,228.24,208.10,,,,124.88,,,,
2005-06-08 21:53:33+00:00,L5,308.18,284.01,247.61,165.62,199.21,274.71,166.77,262.83,277.42,288.41,306.79,266.87,274.65,303.08,289.76,302.94,285.38,301.65,295.71,305.85,286.70,309.19
2005-08-03 21:55:25+00:00,L7,307.66,305.66,,,,285.40,277.29,272.98,270.94,279.51,305.01,266.84,279.24,302.71,305.24,303.39,,,,328.78,328.31,331.46
2005-08-19 21:55:20+00:00,L7,312.06,298.56,300.61,300.76,295.46,300.52,,,,287.50,310.85,277.51,305.22,318.48,305.93,311.03,302.25,298.25,304.69,322.38,325.88,
2005-10-22 21:55:15+00:00,L7,342.91,350.25,356.09,347.09,345.11,339.02,333.49,,,,351.05,355.13,363.46,365.68,378.29,374.88,369.27,353.27,362.58,372.02,368.78,
2005-10-30 21:54:03+00:00,L5,333.24,336.01,342.17,342.98,319.69,310.86,304.12,308.85,313.27,316.68,320.91,339.40,342.82,346.31,351.48,346.08,339.12,336.12,323.29,328.01,324.39,328.00
2006-01-10 21:55:52+00:00,L7,343.23,345.76,353.85,355.27,344.64,334.81,328.24,329.77,,,347.63,348.05,347.67,343.59,346.88,346.89,354.22,345.92,348.44,352.03,350.29,351.49
2006-01-26 21:56:00+00:00,L7,,,326.45,336.27,326.42,326.61,317.01,322.70,323.78,321.74,325.49,333.61,335.65,,,,334.03,328.08,336.05,338.40,338.35,343.62
2006-02-03 21:56:19+00:00,L5,356.22,355.76,359.65,370.65,390.90,380.18,353.15,353.89,351.76,358.60,359.65,380.98,374.50,367.07,363.69,378.25,383.96,387.07,382.08,383.89,390.50,374.71
2006-02-19 21:56:39+00:00,L5,345.23,342.67,358.34,353.97,377.16,372.68,354.26,351.90,343.29,348.89,359.27,371.27,366.88,358.89,362.52,378.41,392.03,381.84,386.30,374.88,382.84,375.41
2006-02-27 21:56:07+00:00,L7,312.42,307.39,315.66,319.63,315.94,308.54,,,,304.16,314.70,318.76,314.36,316.14,318.31,315.80,311.55,313.60,319.03,322.37,,
2006-03-15 21:56:08+00:00,L7,,312.21,317.74,320.16,317.20,311.23,309.70,310.67,308.85,300.88,319.97,323.92,,,,324.50,323.48,319.45,326.92,333.78,331.71,330.79
2006-03-31 21:56:06+00:00,L7,322.39,312.16,313.08,314.76,311.15,310.27,300.72,314.79,288.27,295.34,318.47,,,,311.07,322.88,331.79,317.51,319.71,336.35,339.79,343.58
2006-04-16 21:56:02+00:00,L7,,,,308.82,309.90,302.19,291.01,317.83,285.24,296.50,337.53,344.60,335.65,,,,324.23,314.94,323.74,333.50,336.44,332.04
2006-05-18 21:56:06+00:00,L7,322.85,307.43,281.91,276.04,294.02,,,,277.81,,339.74,262.21,276.76,319.54,,,376.40,370.52,361.25,347.60,,
2006-05-26 21:58:18+00:00,L5,,489.67,458.38,516.72,,,,,,,,,529.18,562.04,,,,,,549.60,,528.44
2006-06-27 21:58:48+00:00,L5,328.25,304.95,246.14,164.48,183.81,290.56,259.88,276.46,277.60,291.53,311.10,265.28,299.53,298.92,287.01,298.64,291.40,295.47,319.38,313.44,,329.31
2006-07-13 21:59:02+00:00,L5,305.55,301.14,261.23,269.81,184.18,279.00,259.75,266.60,270.98,282.77,310.16,262.63,272.91,302.40,294.44,304.14,292.12,296.71,304.72,295.03,,323.79
2006-07-21 21:55:45+00:00,L7,,,,271.59,175.76,286.04,219.78,267.35,273.27,283.70,305.00,256.34,305.39,309.60,,,,296.39,294.06,328.96,297.66,338.76
2006-12-04 22:00:37+00:00,L5,,,,,,,,,,,,,,,,,,,,,,
2006-12-28 21:56:14+00:00,L7,,,,377.13,,,,372.15,360.38,351.40,360.24,369.48,383.21,385.44,390.78,396.26,401.95,392.86,,,,390.03
2007-01-29 21:56:21+00:00,L7,,271.87,326.21,345.28,342.33,328.38,323.17,,187.85,,,334.45,,,338.82,349.62,350.87,341.50,331.04,343.77,348.70,356.18
2007-02-14 21:56:27+00:00,L7,333.64,328.82,332.76,343.83,342.76,342.80,337.23,330.35,334.42,328.56,,,,346.19,351.95,353.09,350.64,345.54,350.39,348.47,348.33,340.25
2007-03-02 21:56:31+00:00,L7,325.14,327.52,326.94,328.08,,,323.63,320.23,317.52,312.82,318.14,317.24,324.75,332.24,330.85,330.50,325.62,317.65,,,,336.37
2007-04-19 21:56:31+00:00,L7,323.67,,,313.74,312.95,302.36,294.09,314.17,290.37,294.96,311.04,295.86,306.32,316.27,,,,303.25,327.80,337.25,335.06,332.94
2007-07-24 21:56:11+00:00,L7,308.84,292.64,273.34,273.13,,,252.35,268.36,274.78,289.37,,266.05,272.21,320.15,,,,355.16,,,,338.71
2007-09-26 21:55:47+00:00,L7,,312.23,319.79,325.16,318.50,308.99,307.48,315.71,300.76,298.74,314.31,318.21,320.82,,,334.09,320.56,316.17,318.40,318.23,318.82,332.37
2007-12-31 21:56:23+00:00,L7,431.24,406.33,400.36,398.64,,,411.33,397.02,382.82,376.74,380.61,402.97,438.62,449.29,435.64,428.05,406.63,404.30,,,394.97,411.84
2008-02-01 21:56:21+00:00,L7,372.15,362.81,365.67,355.80,357.56,364.32,357.70,352.24,340.17,,,,360.65,361.65,366.86,363.47,354.39,346.84,354.65,353.18,361.81,365.75
2008-05-23 21:55:58+00:00,L7,321.07,307.59,276.16,297.33,285.06,289.34,271.60,279.32,281.87,292.95,320.99,,,308.57,308.33,322.51,313.45,317.00,326.85,327.67,317.03,340.22
2008-08-27 21:55:06+00:00,L7,,329.02,321.64,304.47,295.90,296.50,289.64,313.46,284.91,291.19,320.84,298.18,,,,,,,,,,
2008-10-14 21:54:42+00:00,L7,,,,,,,,,282.00,301.01,316.57,320.79,318.62,320.34,320.12,319.43,319.89,311.86,,,,336.41
2008-12-25 21:50:34+00:00,L5,330.98,326.03,328.26,335.81,327.49,326.35,323.74,329.02,329.71,325.70,323.30,324.43,323.57,334.24,335.50,334.53,341.09,336.75,330.02,340.70,344.02,350.73
2009-03-23 21:56:15+00:00,L7,,,330.72,322.83,317.62,304.47,308.36,331.50,318.86,301.23,325.18,329.41,336.44,335.80,,,345.33,344.50,345.16,346.85,343.02,349.88
2009-04-08 21:56:20+00:00,L7,,254.84,268.35,256.87,175.49,261.47,,,260.72,271.80,286.61,252.19,265.31,263.20,278.94,295.09,286.15,276.03,288.37,291.16,,
2009-09-15 21:56:11+00:00,L7,327.50,316.78,323.01,324.01,321.60,322.79,,,,304.11,330.07,333.70,342.03,337.55,332.29,341.66,340.54,341.66,330.55,339.04,335.03,
2009-11-02 21:56:28+00:00,L7,,,316.62,313.82,306.48,301.45,295.23,301.31,298.15,300.92,305.56,,,322.41,322.11,317.87,309.49,307.42,307.12,317.55,321.69,326.49
2009-11-26 21:56:28+00:00,L5,357.36,358.02,358.46,353.98,343.54,337.64,335.14,338.40,334.05,330.37,334.10,351.05,361.14,357.56,353.05,347.72,352.18,350.82,341.73,357.18,364.47,
2009-12-12 21:56:37+00:00,L5,292.59,308.05,319.69,339.09,344.36,326.82,321.77,325.80,324.40,318.05,316.04,319.15,317.39,319.86,335.32,337.27,330.24,335.33,337.28,340.39,348.70,355.77
2010-01-05 21:57:24+00:00,L7,355.36,351.68,362.25,355.68,359.02,351.34,356.37,349.84,343.27,340.96,339.91,,,379.08,373.52,359.14,363.64,370.10,381.20,378.22,371.23,375.31
2010-01-13 21:56:49+00:00,L5,,,318.13,320.84,312.85,299.03,109.89,,300.14,,319.43,322.49,326.12,334.56,330.15,328.37,326.37,326.82,334.21,340.65,340.97,336.22
2010-01-29 21:56:53+00:00,L5,314.52,317.21,318.72,317.73,311.17,304.81,305.47,305.81,304.33,301.34,308.50,310.87,316.32,323.97,322.33,316.42,310.25,308.38,320.24,336.94,344.88,336.13
2010-03-10 21:58:08+00:00,L7,373.29,,,347.37,359.06,334.20,304.44,281.09,278.73,274.47,285.36,282.09,368.18,386.24,388.35,,,367.32,,324.05,309.74,371.15
2010-04-11 21:58:15+00:00,L7,349.24,336.23,329.02,320.57,322.28,339.52,336.19,334.64,323.05,,,,354.80,355.75,360.07,361.16,362.59,342.92,346.40,364.27,373.55,376.82
2010-05-13 21:58:09+00:00,L7,316.31,,,279.23,285.88,305.27,285.30,283.42,279.10,291.56,301.81,268.34,306.58,310.11,,,,299.10,310.10,323.73,334.83,340.31
2010-05-29 21:58:09+00:00,L7,316.05,309.33,,,266.59,292.49,268.89,275.28,271.45,,312.08,270.68,324.39,331.36,304.34,321.03,,,,322.92,,337.24
2010-06-30 21:58:13+00:00,L7,,261.58,247.62,154.56,176.10,264.20,,,,267.34,298.39,256.55,324.30,339.39,274.49,290.58,285.99,294.59,,303.66,,
2010-09-02 21:58:18+00:00,L7,347.01,346.68,363.44,358.43,366.16,365.39,368.79,344.86,321.42,303.04,347.20,366.05,,,,356.85,373.45,354.92,,,,
2010-09-18 21:58:19+00:00,L7,340.13,335.62,347.19,357.69,363.04,310.44,,,,335.09,346.34,367.28,362.86,359.72,,324.64,331.77,337.66,331.97,324.87,,
2010-10-28 21:55:51+00:00,L5,341.23,340.95,338.48,341.48,339.51,331.82,337.02,339.23,349.52,354.22,352.27,352.04,356.25,359.98,362.85,358.39,352.80,349.99,,,,
2010-11-05 21:58:37+00:00,L7,307.12,307.19,315.88,325.48,321.51,315.76,313.96,315.51,,,314.73,317.33,317.75,316.44,316.87,314.98,310.64,305.27,311.05,316.58,322.47,331.95
2010-11-21 21:58:50+00:00,L7,315.86,,,327.07,327.67,318.79,309.76,313.77,311.46,313.39,318.32,322.98,323.69,328.40,,,,303.89,310.77,319.75,325.90,342.44
2011-01-16 21:55:58+00:00,L5,346.18,338.11,336.49,331.02,334.62,332.38,334.79,326.39,338.17,343.49,333.80,332.82,336.11,341.54,346.22,338.43,334.98,333.98,346.41,341.48,349.55,356.09
2011-02-09 21:59:27+00:00,L7,,,,,,318.51,312.50,319.85,321.29,317.66,325.96,329.86,334.20,335.57,333.51,328.36,,,,332.84,344.21,356.02
2011-02-17 21:56:00+00:00,L5,332.40,336.27,333.86,337.86,335.00,329.51,328.69,328.91,323.64,329.85,336.33,337.62,337.20,339.13,339.68,336.04,331.82,333.98,339.86,336.13,343.18,350.39
2011-02-25 21:59:32+00:00,L7,,,342.36,342.61,359.67,326.36,331.43,337.14,347.13,345.93,348.68,357.99,353.29,351.93,,,,368.19,370.28,369.53,360.11,365.91
2011-03-21 21:55:52+00:00,L5,,,175.26,170.01,,,,,,,,,,312.03,306.78,317.08,312.46,319.40,334.06,340.62,324.03,327.85
2011-04-06 21:55:50+00:00,L5,309.90,309.25,306.70,308.66,306.61,305.84,297.61,309.05,294.80,300.73,304.67,311.36,297.18,320.00,316.27,312.36,304.98,304.05,319.27,328.01,330.75,338.00
2011-08-20 21:59:26+00:00,L7,,,372.60,351.94,352.26,362.62,336.53,349.91,,,342.16,348.72,359.93,,,,367.05,349.95,340.25,363.09,377.74,358.69
2012-01-11 22:00:03+00:00,L7,327.35,320.08,,,326.99,317.96,315.70,318.74,315.73,313.00,317.55,319.96,322.50,327.46,329.17,,,,320.89,330.59,331.31,338.03
2012-04-16 22:00:05+00:00,L7,350.47,346.47,357.80,347.53,358.29,,333.66,346.94,,,341.12,337.67,346.25,350.23,359.91,359.42,354.47,353.25,,,,349.09
2012-05-02 22:00:31+00:00,L7,349.56,344.81,320.29,296.72,297.78,305.90,348.52,352.25,,,,,347.79,347.00,349.20,351.54,356.11,359.17,357.45,357.91,353.71,358.73
2012-07-05 22:00:41+00:00,L7,299.45,294.21,249.80,,162.15,279.21,267.78,268.12,261.45,268.43,298.66,256.90,275.52,253.81,282.74,295.83,289.36,,,290.45,,307.34
2012-08-22 22:01:14+00:00,L7,338.64,343.68,341.88,305.51,310.70,304.03,287.16,321.38,282.89,294.31,328.74,337.17,,,,326.00,326.63,317.88,319.27,331.85,370.52,361.83
2012-09-23 22:01:33+00:00,L7,381.03,393.04,381.66,372.02,366.24,367.81,358.71,367.26,359.58,351.58,354.12,,,,369.05,388.83,380.13,373.15,375.05,360.38,374.76,361.12
2012-10-09 22:01:40+00:00,L7,337.68,339.09,,,338.61,326.26,331.17,337.04,349.57,346.90,340.53,346.36,337.08,335.12,339.48,,,,343.44,336.57,339.75,348.02
2012-10-25 22:01:51+00:00,L7,,329.14,332.02,334.12,336.71,327.12,326.94,330.65,326.04,322.90,326.39,329.18,335.70,,,327.08,324.53,320.21,316.77,331.47,338.64,346.90
2012-12-12 22:02:05+00:00,L7,,314.26,319.06,318.48,313.20,306.64,308.36,313.23,308.34,308.15,311.32,316.30,,,,312.27,,,,,,
2012-12-28 22:02:11+00:00,L7,333.38,336.73,335.51,335.45,328.37,321.74,320.67,329.03,326.95,,,,327.23,333.35,331.06,324.69,323.21,318.53,316.27,331.40,336.31,349.64
2013-04-27 22:07:47+00:00,L8,314.13,304.20,297.58,293.48,291.90,295.70,285.45,302.45,282.74,291.86,298.08,274.12,297.82,309.49,301.02,,,,,,,330.74
2013-06-22 22:01:38+00:00,L7,331.66,317.09,266.85,276.37,299.40,288.77,224.07,,,,298.19,260.34,278.61,281.15,281.47,304.88,295.83,296.82,285.00,292.28,291.66,
2013-07-24 22:01:20+00:00,L7,,280.31,256.33,272.25,288.52,282.57,262.78,283.70,278.15,289.29,299.85,,,,298.59,304.84,290.72,297.83,292.82,304.08,314.21,328.72
2013-09-02 22:08:04+00:00,L8,349.12,338.21,342.73,338.43,316.74,319.66,339.08,343.16,331.90,,334.73,340.88,344.02,351.11,349.32,352.19,351.02,343.81,342.79,348.58,347.54,350.63
2013-10-28 22:02:06+00:00,L7,335.03,342.26,353.48,359.67,359.83,333.16,,,341.62,349.82,343.49,362.14,367.11,361.96,351.31,353.07,359.41,343.73,330.81,339.71,,
2013-11-05 22:07:46+00:00,L8,316.17,318.78,325.59,328.52,326.71,313.52,299.67,302.81,303.06,304.45,313.89,326.22,324.36,328.76,323.53,317.08,317.24,309.36,308.86,304.00,315.80,326.22
2013-11-13 22:02:12+00:00,L7,343.22,348.36,353.99,356.60,352.77,327.58,,,,339.55,335.94,345.41,360.31,368.13,366.03,368.22,357.24,348.54,347.94,341.07,,
2013-11-21 22:07:37+00:00,L8,332.86,335.01,344.73,352.91,340.77,330.07,324.21,323.22,321.12,325.95,330.18,332.78,337.37,344.81,344.19,347.89,345.83,334.28,336.41,337.71,352.23,
2013-12-15 22:02:21+00:00,L7,316.07,323.06,326.77,330.54,324.87,311.85,307.51,302.86,,,,323.67,321.17,328.60,333.24,337.50,323.78,312.11,315.36,320.25,326.81,325.49
2014-01-08 22:07:19+00:00,L8,328.72,337.16,340.28,339.19,321.54,291.80,273.07,,136.61,,,,,,,,,,,,,
2014-01-24 22:07:09+00:00,L8,365.27,384.30,377.62,310.10,249.37,290.03,334.82,334.22,321.44,328.57,299.91,276.51,294.88,307.28,,380.34,375.27,372.48,367.39,357.38,365.65,370.45
2014-02-01 22:02:54+00:00,L7,320.58,324.50,324.83,326.05,,,305.33,304.03,303.29,304.81,314.58,312.32,310.92,316.86,317.47,321.14,318.49,310.10,,,322.26,330.99
2014-02-09 22:06:57+00:00,L8,337.75,335.91,346.76,340.31,334.80,327.92,326.60,331.75,331.66,335.67,339.84,335.53,340.97,347.68,358.55,362.71,349.62,343.21,349.58,346.41,352.22,362.38
2014-02-25 22:06:44+00:00,L8,338.62,332.53,336.11,344.35,335.30,327.80,320.83,325.04,325.55,332.09,333.00,341.85,334.94,343.19,347.16,346.16,343.06,338.19,330.26,333.47,344.63,345.78
2014-03-05 22:02:49+00:00,L7,334.51,341.30,336.93,331.90,320.59,320.59,321.81,322.44,,,329.61,332.56,329.88,334.23,334.00,337.23,329.76,,354.24,352.00,350.07,352.60
2014-03-21 22:02:56+00:00,L7,337.47,316.41,329.85,330.09,325.25,318.59,,,,321.71,334.60,339.52,340.85,340.67,340.99,342.38,345.12,348.25,352.41,331.25,,
2014-04-22 22:03:12+00:00,L7,,,331.79,303.39,366.92,362.75,331.98,339.58,,,359.68,352.26,350.54,,,,364.71,383.64,385.84,379.50,371.64,364.27
2014-07-03 22:05:50+00:00,L8,302.83,278.04,255.96,256.83,175.36,279.97,160.09,269.84,264.47,278.03,305.70,,290.45,257.98,282.65,309.49,283.76,292.11,286.75,314.95,,335.88
2014-07-27 22:03:38+00:00,L7,303.11,300.13,288.20,290.88,290.54,285.75,261.88,284.93,,,,263.62,281.83,295.02,296.36,312.91,296.27,293.71,300.71,308.04,330.11,327.54
2014-08-28 22:03:39+00:00,L7,324.85,314.54,317.92,309.19,305.49,308.31,296.58,315.34,305.59,292.46,,,,333.47,331.54,332.07,324.45,323.53,329.15,334.80,333.25,333.73
