dates,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021,satname
2005-04-21 21:53:10+00:00,331.36,323.06,336.46,328.82,327.26,315.37,306.53,321.73,316.36,323.26,331.06,328.27,329.57,332.57,328.87,329.71,328.67,322.11,329.25,328.35,345.16,343.19,L5
2005-06-08 21:53:33+00:00,329.69,318.52,334.35,327.64,326.79,310.06,305.95,316.94,313.45,321.32,330.42,322.05,323.86,329.51,324.71,326.81,324.38,320.30,327.30,327.06,340.32,339.02,L5
2005-08-03 21:55:25+00:00,324.77,313.99,334.54,326.17,325.26,304.52,299.49,310.95,307.58,316.79,328.49,314.93,317.75,324.00,322.47,325.97,325.99,321.95,329.39,324.92,340.94,338.64,L7
2005-08-19 21:55:20+00:00,324.71,313.49,334.26,324.46,323.02,304.15,298.82,309.84,305.97,315.45,329.15,311.23,317.29,325.74,322.34,327.74,328.03,323.24,330.01,326.46,342.04,339.81,L7
2005-10-22 21:55:15+00:00,328.05,315.53,342.85,329.11,324.55,304.38,307.26,279.53,286.58,302.89,330.25,304.32,318.38,331.68,334.85,338.10,339.05,337.81,341.08,336.39,343.97,324.97,L7
2005-10-30 21:54:03+00:00,330.96,320.70,347.62,335.52,324.40,306.49,307.47,292.43,298.81,309.22,330.52,313.64,325.57,336.27,340.90,342.43,343.75,342.07,341.32,335.47,343.05,327.23,L5
2006-01-10 21:55:52+00:00,336.07,331.96,350.18,340.81,329.75,317.69,312.91,311.58,303.11,311.23,336.52,327.54,337.84,342.69,349.56,348.45,356.22,348.39,349.75,343.94,352.73,340.07,L7
2006-01-26 21:56:00+00:00,336.07,331.96,346.83,340.40,329.50,319.49,314.08,315.45,311.55,315.21,335.52,329.45,338.37,342.69,349.56,348.45,353.53,346.08,348.76,343.31,351.50,341.39,L7
2006-02-03 21:56:19+00:00,342.23,339.96,347.24,344.83,329.50,325.34,327.83,331.24,332.18,329.51,341.24,344.83,350.61,352.40,356.09,358.26,356.43,350.74,352.15,345.32,357.13,350.43,L5
2006-02-19 21:56:39+00:00,344.14,346.08,350.56,351.44,335.66,329.38,332.00,334.65,333.99,337.59,344.81,355.61,356.04,356.28,360.54,364.87,363.52,356.80,357.87,353.93,360.32,355.14,L5
2006-02-27 21:56:07+00:00,342.55,341.74,350.63,348.71,333.80,327.12,332.00,334.65,333.99,336.35,344.12,354.24,353.97,352.87,358.86,362.05,362.42,356.95,358.65,350.14,360.32,355.14,L7
2006-03-15 21:56:08+00:00,342.55,338.89,349.87,346.33,332.34,325.68,329.77,333.44,332.54,333.88,343.50,353.02,353.97,352.87,358.86,360.17,361.74,356.45,358.87,348.76,360.07,352.19,L7
2006-03-31 21:56:06+00:00,341.81,336.62,348.45,343.78,330.32,324.41,326.89,332.92,327.83,331.01,342.62,353.02,353.97,352.87,355.15,358.24,361.74,355.46,357.85,347.96,360.53,351.82,L7
2006-04-16 21:56:02+00:00,341.81,336.62,348.45,340.89,328.40,322.20,323.37,332.36,323.36,328.33,343.32,353.54,353.32,352.87,355.15,358.24,360.12,353.53,356.56,346.83,359.74,349.88,L7
2006-05-18 21:56:06+00:00,337.71,329.51,346.54,339.32,321.46,320.75,324.25,334.38,316.01,328.35,342.89,341.68,351.84,342.62,349.08,355.67,360.33,354.46,357.20,345.47,361.79,352.47,L7
2006-06-27 21:58:48+00:00,338.07,327.30,346.54,339.32,321.46,317.18,316.80,328.64,312.81,325.59,341.08,334.83,346.47,337.12,341.64,350.01,360.33,350.97,355.81,342.44,361.79,350.18,L5
2006-07-13 21:59:02+00:00,333.90,322.33,344.65,329.24,317.40,309.73,308.67,321.81,309.46,322.34,338.31,326.50,337.29,331.51,334.96,345.67,360.46,347.74,353.14,336.49,363.04,347.14,L5
2006-07-21 21:55:45+00:00,333.90,322.33,344.65,322.88,317.40,306.81,308.67,315.83,305.91,318.55,335.34,319.56,333.40,328.46,334.96,345.67,360.46,343.19,347.89,335.76,363.04,346.23,L7
2006-12-28 21:56:14+00:00,316.55,307.43,,306.04,,285.03,264.15,301.78,278.32,305.65,324.85,295.84,296.31,332.26,341.61,349.20,377.20,328.15,311.01,314.32,,350.76,L7
2007-01-29 21:56:21+00:00,,273.80,331.61,358.63,343.92,329.84,324.52,359.77,,336.17,346.10,346.43,,374.44,358.25,366.39,367.41,358.18,337.79,345.12,354.10,371.30,L7
2007-02-14 21:56:27+00:00,339.39,273.80,336.78,354.80,344.70,337.56,332.02,347.94,340.55,335.90,346.10,346.43,,362.87,358.94,364.75,365.65,357.80,349.84,347.94,355.81,361.72,L7
2007-03-02 21:56:31+00:00,340.14,273.80,341.90,350.37,344.70,337.56,331.33,343.95,337.44,334.67,341.12,343.16,,357.33,357.64,361.91,363.52,355.64,349.84,347.94,355.81,356.96,L7
2007-04-19 21:56:31+00:00,339.65,273.80,341.90,344.76,336.47,327.99,323.52,340.25,327.08,329.36,336.81,335.95,324.78,350.39,357.64,361.91,363.52,351.16,352.49,346.38,356.90,353.35,L7
2007-07-24 21:56:11+00:00,330.29,281.33,341.90,338.43,336.47,327.99,323.52,333.75,312.24,315.62,332.16,329.85,324.78,335.35,352.60,356.46,358.96,345.92,352.49,346.38,356.90,343.55,L7
2007-09-26 21:55:47+00:00,320.44,306.33,352.19,329.52,324.02,313.30,307.83,332.56,287.04,297.32,332.81,328.73,335.26,321.93,,363.54,361.06,343.94,358.35,334.79,355.14,338.49,L7
2007-12-31 21:56:23+00:00,302.21,306.33,368.48,336.73,328.03,317.75,315.58,335.96,267.71,281.22,353.46,343.13,345.74,314.26,,363.54,374.10,361.13,358.90,326.33,365.30,338.26,L7
2008-02-01 21:56:21+00:00,,342.38,365.81,345.34,342.03,317.75,315.58,342.48,,,353.46,343.13,351.19,,362.13,361.14,365.36,360.60,353.52,339.11,362.40,352.46,L7
2008-05-23 21:55:58+00:00,327.32,336.06,343.80,327.42,322.01,292.04,274.10,317.28,288.54,300.64,348.80,,356.65,314.13,339.77,345.17,353.66,351.55,343.75,341.02,354.34,353.59,L7
2008-08-27 21:55:06+00:00,327.32,320.49,305.00,303.08,292.27,294.56,282.14,300.20,287.46,296.76,325.27,,,314.13,317.42,331.60,325.95,329.50,339.35,330.17,327.03,342.72,L7
2008-10-14 21:54:42+00:00,327.32,320.49,305.00,303.08,292.27,294.56,282.14,300.20,292.48,306.07,329.70,344.48,342.31,325.79,332.77,339.51,342.17,339.93,339.35,330.17,327.03,343.42,L7
2008-12-25 21:50:34+00:00,342.61,331.24,335.35,323.86,314.75,314.24,309.29,327.74,310.34,319.20,332.52,341.61,340.10,341.01,350.26,349.44,361.37,355.18,353.27,345.35,362.62,349.75,L5
2009-03-23 21:56:15+00:00,342.61,332.67,345.29,334.96,327.20,319.68,320.00,340.13,324.06,325.31,336.54,340.88,342.21,341.68,350.26,349.44,361.44,357.04,357.34,347.73,359.32,350.87,L7
2009-04-08 21:56:20+00:00,342.61,332.67,328.98,334.96,327.20,302.80,320.00,340.13,312.89,317.32,329.06,340.88,342.21,341.68,334.97,339.80,351.37,345.53,346.02,347.73,359.32,350.87,L7
2009-09-15 21:56:11+00:00,328.38,317.28,321.49,325.99,321.73,300.06,311.61,339.62,303.46,303.25,324.05,337.10,344.77,340.67,318.98,331.74,341.67,338.40,339.03,344.75,346.23,353.13,L7
2009-11-02 21:56:28+00:00,328.38,317.28,334.22,324.06,318.27,316.01,302.08,318.44,316.42,313.60,328.10,334.78,343.11,337.98,340.29,342.86,343.01,342.54,336.84,331.89,342.76,333.34,L7
2009-11-26 21:56:28+00:00,338.81,335.33,337.96,332.49,325.42,322.05,316.99,324.36,320.90,315.85,327.00,337.91,347.12,342.10,340.60,340.54,340.65,339.88,333.05,339.24,345.66,333.34,L5
2009-12-12 21:56:37+00:00,338.81,335.33,333.39,334.14,330.16,323.25,318.58,324.84,322.07,316.40,324.26,331.66,337.21,336.54,339.28,339.72,338.05,338.75,334.11,339.53,346.42,344.55,L5
2010-01-05 21:57:24+00:00,342.49,339.73,337.41,337.82,335.41,328.39,327.48,329.71,325.90,319.96,326.13,331.66,337.21,344.07,344.53,342.00,340.97,342.82,341.33,346.83,349.62,354.07,L7
2010-01-13 21:56:49+00:00,342.49,339.73,337.59,336.20,332.65,324.41,327.48,329.71,323.47,319.96,327.44,333.29,338.36,344.37,345.22,342.82,342.79,344.40,344.39,346.65,351.58,350.88,L5
2010-01-29 21:56:53+00:00,340.56,337.00,339.53,335.22,330.94,322.86,324.70,328.98,323.88,321.01,328.04,333.79,338.94,344.03,346.16,343.26,343.92,345.04,346.73,346.42,355.25,349.55,L5
2010-03-10 21:58:08+00:00,347.06,337.00,339.53,336.72,334.44,324.27,321.30,328.98,323.88,314.32,322.67,325.12,343.76,349.28,351.39,343.26,343.92,347.76,346.73,343.61,355.25,353.14,L7
2010-04-11 21:58:15+00:00,352.96,342.97,342.16,336.84,334.98,326.78,323.92,331.36,325.07,315.84,321.47,323.19,347.48,352.42,356.27,347.66,349.29,349.86,351.20,347.15,362.53,357.01,L7
2010-05-13 21:58:09+00:00,349.54,342.97,341.85,332.45,332.35,327.20,327.56,333.95,322.20,314.07,320.77,317.36,344.47,350.77,357.59,348.47,350.21,348.57,351.34,347.87,364.18,358.93,L7
2010-05-29 21:58:09+00:00,346.38,333.99,341.12,330.03,324.05,322.76,326.70,334.87,316.67,312.81,321.28,308.55,343.16,349.98,360.32,349.44,353.07,350.57,355.65,344.71,366.29,356.93,L7
2010-06-30 21:58:13+00:00,346.38,333.99,346.48,328.52,321.15,315.11,327.93,337.89,315.38,311.50,319.27,298.76,344.69,352.77,365.32,351.88,358.78,345.64,359.33,340.27,369.81,357.10,L7
2010-09-02 21:58:18+00:00,345.98,333.06,344.53,328.37,322.63,310.76,336.16,338.69,306.29,291.79,314.11,294.28,345.96,352.02,380.30,352.23,365.89,338.52,353.00,331.08,373.99,360.25,L7
2010-09-18 21:58:19+00:00,339.02,333.43,344.42,330.71,323.27,305.86,352.06,338.69,306.29,311.33,325.94,310.92,344.50,346.42,372.62,344.65,353.27,331.94,344.74,331.11,373.99,356.66,L7
2010-10-28 21:55:51+00:00,335.02,332.89,341.17,334.23,325.59,303.29,350.08,334.99,309.70,321.02,329.68,317.08,341.83,345.13,357.94,339.59,342.01,328.55,335.28,321.96,360.63,344.85,L5
2010-11-05 21:58:37+00:00,333.35,329.80,342.00,334.52,326.31,306.65,340.42,334.45,309.70,321.02,330.46,320.26,341.48,343.00,350.40,339.87,343.10,330.63,339.12,322.31,355.85,342.93,L7
2010-11-21 21:58:50+00:00,333.26,329.80,342.00,344.07,333.27,308.90,334.36,333.28,317.76,326.43,332.80,328.04,344.31,346.03,350.40,339.87,343.10,331.39,339.26,321.51,351.28,343.63,L7
2011-01-16 21:55:58+00:00,336.40,334.27,341.86,342.18,343.72,324.57,334.68,332.50,331.44,330.58,339.42,347.37,347.12,346.84,350.46,340.07,342.68,337.91,342.55,329.17,352.31,348.41,L5
2011-02-09 21:59:27+00:00,336.40,334.27,341.86,342.18,343.72,323.28,330.73,329.75,328.59,327.63,336.86,344.18,344.17,344.39,344.81,337.18,342.68,337.91,342.55,329.59,348.73,349.93,L7
2011-02-17 21:56:00+00:00,338.74,336.54,345.96,343.23,343.85,325.43,331.60,332.54,331.38,331.53,339.71,346.50,346.76,346.22,349.72,341.25,347.66,343.17,350.16,332.04,354.14,351.65,L5
2011-02-25 21:59:32+00:00,338.74,336.54,343.30,342.48,345.27,325.04,331.11,331.94,332.20,331.89,339.52,346.49,346.13,345.89,349.72,341.25,347.66,343.95,350.39,336.86,352.64,353.40,L7
2011-03-21 21:55:52+00:00,339.33,336.04,342.53,338.49,339.82,327.24,326.34,331.63,335.91,338.76,339.50,342.95,344.07,342.16,346.95,344.85,350.94,348.56,357.40,340.25,352.69,350.79,L5
2011-04-06 21:55:50+00:00,336.18,331.88,339.36,335.08,335.78,325.13,323.28,330.12,331.64,335.17,336.65,340.62,339.82,340.73,344.75,342.39,346.78,345.62,354.96,339.25,352.05,349.71,L5
2011-08-20 21:59:26+00:00,320.40,315.25,337.89,333.45,338.73,330.89,321.19,330.37,321.56,324.02,329.93,337.30,334.75,333.69,332.34,335.54,343.16,341.96,347.53,351.62,353.41,348.93,L7
2012-01-11 22:00:03+00:00,341.23,328.01,362.80,348.44,341.45,341.97,327.66,338.21,330.53,330.08,334.29,339.11,345.99,339.79,349.35,,354.80,337.70,338.32,348.39,360.73,349.91,L7
2012-04-16 22:00:05+00:00,345.79,337.20,357.60,347.46,345.88,323.96,327.43,339.72,330.53,330.08,337.20,337.28,342.84,344.96,354.54,359.24,354.22,353.00,348.64,336.14,353.51,346.31,L7
2012-05-02 22:00:31+00:00,346.67,339.53,338.05,347.46,345.88,314.69,334.31,343.52,330.53,330.08,337.20,337.28,344.03,345.30,352.21,354.57,354.04,354.96,351.92,346.80,352.71,350.30,L7
2012-07-05 22:00:41+00:00,338.71,339.53,338.05,347.46,345.88,305.08,334.31,328.51,330.53,330.08,330.21,337.28,331.63,345.30,352.21,342.44,342.73,354.96,351.92,330.07,352.71,350.30,L7
2012-08-22 22:01:14+00:00,337.28,344.15,337.66,347.46,358.23,297.98,340.84,324.92,,290.46,327.46,335.42,328.98,348.06,353.65,337.19,337.14,340.52,334.11,328.22,358.72,355.97,L7
2012-09-23 22:01:33+00:00,343.53,344.15,343.66,356.17,359.30,297.98,345.13,330.89,346.25,313.33,330.55,335.42,328.98,348.06,352.72,337.19,340.74,342.43,339.42,335.01,357.40,356.00,L7
2012-10-09 22:01:40+00:00,341.06,341.60,343.66,356.17,350.99,304.08,340.74,330.41,343.11,320.83,330.49,335.37,328.24,341.08,346.14,337.19,340.74,342.43,335.93,334.60,349.38,353.69,L7
2012-10-25 22:01:51+00:00,339.20,337.14,336.86,349.22,343.66,308.60,338.97,327.55,337.06,321.04,327.34,332.18,325.33,336.56,341.61,328.79,334.40,333.73,331.70,334.01,346.92,353.18,L7
2012-12-12 22:02:05+00:00,336.88,332.33,344.46,342.52,338.23,310.46,330.91,324.34,334.85,323.04,328.22,333.94,318.30,327.12,338.63,326.16,329.54,326.00,325.82,329.32,345.67,351.90,L7
2012-12-28 22:02:11+00:00,339.33,335.01,347.71,343.00,337.74,313.47,330.12,327.26,336.63,323.04,328.22,333.94,325.38,337.24,343.74,330.45,334.57,332.00,330.21,330.72,348.84,352.71,L7
2013-04-27 22:07:47+00:00,340.69,328.40,345.38,325.80,319.39,315.59,311.83,332.40,335.98,322.62,325.70,339.22,333.37,336.48,340.68,343.48,354.71,350.03,347.77,337.70,361.51,346.97,L8
2013-06-22 22:01:38+00:00,343.43,329.08,327.25,311.51,314.58,309.44,309.84,332.68,343.75,314.17,318.35,,322.19,323.14,329.30,338.79,342.52,340.67,333.63,318.44,340.38,346.97,L7
2013-07-24 22:01:20+00:00,340.58,310.46,301.39,290.63,301.45,296.53,281.09,310.51,,312.04,318.56,,309.98,311.04,318.96,329.59,327.27,331.32,322.91,304.98,330.13,336.71,L7
2013-09-02 22:08:04+00:00,345.22,318.17,313.87,303.35,305.90,302.89,301.14,323.19,337.63,312.04,324.14,347.50,323.54,325.99,328.51,339.73,338.77,339.07,333.12,320.23,338.80,342.06,L8
2013-10-28 22:02:06+00:00,343.44,323.93,317.35,316.14,319.80,309.42,305.36,324.50,335.29,324.87,327.99,349.82,335.86,335.70,331.53,340.11,339.87,336.17,328.48,324.29,338.80,344.10,L7
2013-11-05 22:07:46+00:00,341.00,324.90,324.60,320.62,322.83,311.75,305.79,323.10,330.77,325.24,329.17,349.13,338.37,337.86,335.02,340.59,342.34,337.81,331.56,321.63,340.05,340.47,L8
2013-11-13 22:02:12+00:00,341.19,328.69,329.16,326.50,327.72,314.30,305.79,323.10,330.77,328.43,330.06,347.82,342.45,343.69,339.89,344.89,344.41,339.18,333.87,324.79,340.05,340.47,L7
2013-11-21 22:07:37+00:00,340.87,330.12,332.84,330.79,330.01,316.95,311.03,324.73,330.06,329.51,331.12,346.38,342.91,344.82,341.83,346.65,346.43,340.30,336.05,327.00,344.53,340.47,L8
2013-12-15 22:02:21+00:00,339.05,330.10,334.51,331.63,330.08,316.97,311.30,322.78,330.06,329.51,331.12,345.08,341.94,344.04,342.96,347.71,346.63,339.81,336.50,326.76,344.81,337.94,L7
2014-01-08 22:07:19+00:00,334.53,330.56,337.94,337.43,331.16,315.79,311.30,322.78,330.06,329.51,333.32,345.08,348.95,351.97,348.16,350.24,348.96,341.02,338.93,330.70,349.92,337.94,L8
2014-01-24 22:07:09+00:00,337.06,336.37,347.65,340.21,336.13,315.25,323.53,327.43,326.09,330.65,336.19,345.08,348.95,344.25,352.36,355.37,353.26,343.90,341.79,336.76,351.49,345.65,L8
