dates,nzd0488-0000,nzd0488-0001,nzd0488-0002,nzd0488-0003,nzd0488-0004,satname
1999-08-26 22:07:32+00:00,321.38,325.86,323.28,307.30,281.02,L7
1999-10-13 22:07:36+00:00,301.21,306.77,302.16,289.99,290.20,L7
1999-12-16 22:07:33+00:00,309.28,312.84,307.13,299.93,295.38,L7
2000-03-21 22:07:12+00:00,319.35,317.21,316.29,298.79,294.95,L7
2000-05-08 22:06:44+00:00,246.14,292.63,284.19,273.74,192.11,L7
2000-06-25 22:06:19+00:00,246.03,,290.72,281.06,181.39,L7
2000-07-27 22:05:48+00:00,245.54,286.85,289.62,283.02,204.80,L7
2000-08-12 22:05:41+00:00,235.86,290.03,276.90,271.30,192.16,L7
2000-11-16 22:04:56+00:00,293.57,292.64,290.80,288.83,282.54,L7
2000-12-18 22:05:01+00:00,325.64,321.96,322.08,308.88,304.08,L7
2001-01-03 22:05:00+00:00,319.92,317.82,315.61,302.51,300.09,L7
2001-01-19 22:05:06+00:00,304.09,305.74,305.59,303.20,299.00,L7
2001-03-08 22:04:56+00:00,336.73,339.10,331.93,318.50,319.34,L7
2001-04-09 22:04:41+00:00,316.18,317.92,316.42,301.48,283.26,L7
2001-05-27 22:04:24+00:00,286.24,301.53,,,,L7
2001-07-14 22:03:57+00:00,,,290.49,288.07,,L7
2001-08-15 22:03:26+00:00,258.18,300.79,296.19,287.95,,L7
2002-03-11 22:03:31+00:00,,323.34,322.76,307.86,301.06,L7
2002-04-12 22:03:25+00:00,,315.18,316.70,303.21,196.22,L7
2002-05-14 22:03:19+00:00,228.54,306.21,305.46,265.92,185.18,L7
2002-05-30 22:03:13+00:00,218.10,,272.00,271.12,179.99,L7
2002-06-15 22:03:07+00:00,218.23,,273.53,272.49,200.88,L7
2002-08-18 22:02:45+00:00,255.53,284.64,287.14,287.34,216.81,L7
2002-11-22 22:02:45+00:00,308.06,297.26,294.02,293.94,,L7
2002-12-24 22:02:57+00:00,291.60,293.27,289.80,292.56,,L7
2003-02-26 22:03:16+00:00,295.07,303.90,294.32,,,L7
2003-08-13 21:51:08+00:00,,304.06,312.52,307.39,217.00,L5
2003-10-16 21:52:31+00:00,295.57,300.18,299.42,293.37,276.10,L5
2003-11-17 21:52:57+00:00,304.20,300.56,300.47,298.76,288.15,L5
2004-01-12 22:03:31+00:00,281.64,296.34,301.76,298.60,289.68,L7
2004-05-03 22:03:47+00:00,,296.78,294.18,270.14,,L7
2004-06-12 21:55:59+00:00,,,293.02,283.88,,L5
2004-06-28 21:56:28+00:00,,336.64,316.29,,262.51,L5
2004-07-30 21:57:15+00:00,,261.63,266.41,262.57,,L5
2004-08-15 21:57:37+00:00,225.62,277.09,271.00,262.68,,L5
2004-09-08 22:03:17+00:00,261.07,298.23,304.68,292.44,279.29,L7
2004-10-10 22:03:07+00:00,289.39,294.78,294.68,289.47,276.67,L7
2004-10-18 21:59:11+00:00,292.28,295.52,301.88,294.79,283.87,L5
2004-12-29 22:03:56+00:00,307.37,298.83,307.67,295.97,290.08,L7
2005-03-03 22:04:17+00:00,283.36,294.21,297.12,294.10,271.76,L7
