dates,nzd0606-0000,nzd0606-0001,nzd0606-0002,nzd0606-0003,nzd0606-0004,nzd0606-0005,nzd0606-0006,nzd0606-0007,nzd0606-0008,nzd0606-0009,nzd0606-0010,nzd0606-0011,nzd0606-0012,nzd0606-0013,nzd0606-0014,nzd0606-0015,nzd0606-0016,nzd0606-0017,nzd0606-0018,nzd0606-0019,nzd0606-0020,nzd0606-0021,nzd0606-0022,nzd0606-0023,nzd0606-0024,nzd0606-0025,nzd0606-0026,nzd0606-0027,nzd0606-0028,nzd0606-0029,nzd0606-0030,nzd0606-0031,nzd0606-0032,nzd0606-0033,nzd0606-0034,nzd0606-0035,nzd0606-0036,satname
2000-07-13 21:52:31+00:00,,,,,,,,,,,,218.46,219.53,215.96,211.21,213.58,,,,,,,,,,,,,,,,214.33,215.43,212.76,218.97,220.88,224.77,L7
2000-08-05 21:58:20+00:00,250.61,,,,,,,,,229.63,225.46,226.39,216.03,224.35,226.72,213.09,224.10,218.11,228.42,229.88,227.09,226.13,216.91,229.19,218.88,226.91,221.20,221.09,224.38,229.32,225.19,230.62,209.03,219.78,218.37,222.16,224.93,L7
2000-08-14 21:52:08+00:00,,,,,,,,,,,219.84,219.12,222.99,218.39,212.09,,,,,,,,,,,,,,,,,,216.49,218.13,222.03,221.79,224.97,L7
2000-09-22 21:57:41+00:00,,,,,,,,,,235.86,219.28,229.50,224.55,219.69,228.21,212.60,228.70,223.49,227.03,232.77,225.43,226.91,221.73,226.13,227.61,229.61,219.62,214.46,225.07,226.49,227.78,220.47,214.44,220.52,218.49,225.38,227.41,L7
2000-11-18 21:51:22+00:00,,,,,,185.84,,,,189.85,,,,176.96,,,,,,,,,,,,,,,195.82,192.55,188.82,180.64,182.38,189.92,187.85,192.06,196.42,L7
2000-11-25 21:57:10+00:00,227.52,221.67,228.61,222.23,227.63,228.96,224.51,232.27,222.37,218.23,217.18,217.56,217.87,210.93,210.94,210.84,217.25,225.27,224.04,229.06,229.80,225.73,224.38,222.99,225.21,228.12,220.71,220.32,222.05,220.60,224.69,215.28,210.13,215.97,218.42,224.20,223.71,L7
2000-12-04 21:51:22+00:00,238.94,226.79,219.74,220.24,223.15,229.73,226.21,227.20,227.55,227.95,226.69,217.39,221.53,217.81,218.91,219.56,221.56,217.92,229.79,228.23,221.12,224.13,216.15,223.36,215.21,222.92,217.51,222.52,225.52,227.72,224.28,216.77,214.75,214.70,214.81,220.90,223.01,L7
2000-12-20 21:51:28+00:00,234.46,229.54,217.85,221.71,220.49,227.53,219.02,224.95,216.99,221.26,220.79,218.62,220.04,212.38,212.34,215.93,222.72,215.76,224.40,226.82,225.38,221.15,225.35,221.59,224.60,225.37,223.88,222.05,227.15,228.90,225.25,222.79,216.83,220.02,224.58,225.95,230.29,L7
2001-01-05 21:51:28+00:00,234.79,233.15,226.69,223.43,230.23,232.65,,,,,,,,,,,,,238.11,232.22,234.76,232.39,232.08,230.33,229.65,236.83,229.51,227.91,227.41,229.17,228.56,226.65,217.89,223.51,226.91,229.59,232.46,L7
2001-01-21 21:51:34+00:00,228.59,223.75,222.33,219.21,224.31,221.19,219.06,225.56,218.87,214.80,215.92,216.32,212.89,,,,,,,,,,,,,,,217.09,219.19,221.40,223.34,213.60,211.92,212.96,215.53,219.09,220.30,L7
2001-02-06 21:51:26+00:00,243.62,236.67,247.57,245.21,244.84,252.63,237.95,265.33,239.27,238.20,233.40,219.59,223.52,219.44,220.08,231.00,232.16,229.94,237.08,239.25,231.11,232.64,230.75,231.41,226.28,231.37,223.08,221.59,227.17,229.61,233.55,218.73,216.75,220.39,222.97,225.41,228.40,L7
2001-04-02 21:56:54+00:00,252.01,234.77,235.23,232.21,232.41,219.23,222.65,219.96,224.77,222.04,226.55,221.90,216.64,219.12,215.14,217.63,223.59,218.84,226.62,227.68,235.76,231.33,222.55,226.78,229.06,224.05,225.50,215.61,226.45,227.83,227.94,223.34,205.10,207.99,215.40,213.97,214.07,L7
2001-04-11 21:51:09+00:00,236.84,226.95,220.31,227.34,228.64,220.75,229.64,218.67,235.83,226.47,223.33,227.15,221.84,216.95,222.47,220.55,226.30,230.74,223.87,233.96,234.18,230.04,230.50,228.07,230.40,224.06,219.73,222.57,227.17,225.01,228.11,216.48,215.33,219.92,223.47,229.45,224.92,L7
2001-05-13 21:50:57+00:00,,,,,,,,,,,221.67,215.24,224.50,217.85,220.35,220.25,224.78,218.38,226.40,229.51,228.72,234.91,222.97,,,,,,,,,,,,,,,L7
2001-05-20 21:56:40+00:00,,,,,,,,,,210.88,216.79,214.61,215.33,211.44,210.17,211.05,218.95,221.17,220.71,225.55,229.06,224.41,223.04,223.47,221.35,222.12,221.47,217.46,222.32,225.92,228.85,217.43,214.05,221.50,223.77,220.65,229.00,L7
2001-06-05 21:56:28+00:00,,,,,,,,,,,,220.01,222.34,218.94,207.52,214.34,218.65,215.11,213.82,208.89,,,,,,,222.16,212.49,218.93,225.64,224.07,216.13,211.90,,,,,L7
2001-07-07 21:56:36+00:00,219.83,221.38,222.17,212.29,211.91,221.69,217.14,225.19,223.53,223.63,218.34,233.98,232.24,230.12,,,,,,,,,,,,,,,,,212.71,209.99,203.97,215.76,213.57,215.75,219.36,L7
2001-08-08 21:55:49+00:00,243.04,233.39,224.51,226.04,231.23,226.95,227.62,217.44,230.14,224.28,222.38,,,,,,,,,,,,,,,,,,,,,,,236.81,220.66,216.26,234.06,L7
2001-08-24 21:55:36+00:00,,216.92,220.82,227.00,217.08,223.04,221.87,224.11,228.75,228.20,222.76,214.44,220.91,217.74,218.54,219.93,211.35,215.84,220.16,220.24,226.53,216.15,219.21,212.25,208.31,212.94,215.50,218.80,220.48,223.39,226.99,215.04,212.15,220.20,217.30,223.28,227.52,L7
2001-09-02 21:49:41+00:00,,,,,,,,,238.47,222.74,230.22,224.38,227.41,224.47,217.12,215.42,224.03,227.73,232.02,240.11,237.09,234.85,231.41,229.32,227.16,230.59,223.84,219.98,225.50,229.59,229.06,221.02,214.25,219.08,223.82,225.19,229.89,L7
2001-09-18 21:49:29+00:00,247.01,231.79,243.50,228.10,236.39,235.97,238.15,242.87,239.47,229.87,228.29,225.89,225.88,219.11,212.95,217.99,222.68,230.67,235.33,243.05,235.01,234.22,229.05,227.38,228.48,229.33,225.11,219.91,229.51,228.79,231.28,220.43,217.59,223.26,224.72,228.11,229.46,L7
2001-12-30 21:55:25+00:00,,219.86,212.92,213.39,222.09,214.04,219.35,206.82,219.41,211.09,211.49,210.52,206.17,206.00,202.33,204.00,209.60,207.74,215.18,220.00,222.56,220.64,212.20,215.83,208.35,221.44,214.18,211.27,216.86,223.08,225.33,213.75,208.89,212.45,212.68,216.86,217.45,L7
2002-03-04 21:56:09+00:00,,219.84,224.62,224.97,223.65,225.52,221.21,230.26,222.56,223.32,216.90,216.14,215.74,212.72,216.26,210.14,210.68,213.56,219.01,222.08,224.57,218.29,213.96,208.79,207.82,207.87,214.02,212.78,223.53,223.30,224.53,209.86,210.77,212.62,216.39,215.41,223.92,L7
2002-05-07 21:56:03+00:00,,223.86,231.93,226.97,224.31,231.83,221.45,228.85,231.01,220.91,219.92,217.76,220.63,218.08,213.35,219.79,220.88,227.11,230.90,236.60,236.32,227.97,223.04,225.08,219.93,231.67,222.47,224.17,222.80,231.59,231.10,220.04,217.05,228.98,216.09,220.63,219.47,L7
2002-06-24 21:55:40+00:00,239.94,,,,,,,,,222.04,223.74,220.14,220.04,219.70,215.21,224.85,228.56,218.92,217.44,217.64,228.73,219.13,224.14,221.31,221.44,230.67,220.10,222.52,225.21,229.23,222.89,220.55,211.75,217.22,220.40,223.35,222.20,L7
2002-07-10 21:55:37+00:00,,220.80,229.26,224.03,220.38,216.67,226.08,228.70,239.49,221.54,220.16,218.19,216.08,210.26,210.52,210.54,215.73,212.36,216.69,233.57,221.09,220.16,218.98,216.21,223.00,223.63,219.99,216.00,215.59,219.91,226.41,213.74,205.77,212.88,217.63,212.64,216.54,L7
2002-08-20 21:49:10+00:00,,,,,,,,,250.02,234.91,232.25,227.69,225.52,224.13,222.73,217.78,227.33,232.06,236.88,243.24,236.62,233.22,233.47,233.07,231.82,236.10,227.32,226.78,230.73,233.71,238.12,226.30,222.78,215.40,224.57,224.08,227.07,L7
2002-09-12 21:54:43+00:00,,227.75,230.35,234.50,225.91,239.36,229.76,239.13,239.92,235.27,232.79,221.76,227.08,223.97,228.36,223.46,218.76,222.90,225.34,230.46,236.50,221.72,226.66,216.86,222.73,219.35,217.68,223.88,228.97,231.92,231.34,223.92,221.09,221.53,226.48,230.22,229.56,L7
2002-10-14 21:54:31+00:00,231.61,228.85,225.27,225.02,221.53,229.03,223.37,230.86,223.83,225.57,225.11,221.38,223.81,215.41,218.03,217.96,209.60,214.74,218.35,223.49,229.21,225.67,217.80,216.02,213.66,216.21,218.19,216.74,,,,,,,,,,L7
2002-10-30 21:54:37+00:00,222.81,219.81,223.61,225.43,226.00,228.14,223.71,222.27,228.25,226.22,222.74,223.15,223.74,217.76,220.41,219.46,215.91,217.75,221.06,227.36,228.89,217.94,224.18,215.01,218.60,201.93,,184.50,213.06,216.76,221.26,215.15,212.56,211.64,216.97,219.69,218.19,L7
2002-12-26 21:49:23+00:00,,239.08,237.19,236.05,240.34,241.32,239.09,239.31,247.08,234.53,235.83,236.79,234.30,236.82,227.96,226.47,232.52,234.61,229.78,240.42,238.82,235.74,238.71,233.23,239.16,237.10,229.78,227.14,237.44,238.32,235.53,229.96,220.19,223.91,229.58,231.07,235.13,L7
2003-01-02 21:55:10+00:00,242.97,229.24,235.10,230.78,235.88,233.67,234.88,238.55,246.35,232.43,225.36,222.76,223.88,224.00,216.44,215.36,223.48,230.31,235.55,242.01,232.44,234.27,231.94,218.67,225.67,226.74,226.89,222.43,227.46,237.78,233.65,227.37,220.16,217.94,226.09,227.10,229.58,L7
2003-01-27 21:49:33+00:00,231.17,230.15,231.22,223.63,232.35,234.01,231.44,231.17,232.77,221.87,225.05,226.35,230.82,226.33,216.58,218.92,223.75,229.50,224.34,230.74,231.41,226.48,224.98,227.15,227.21,229.43,227.74,222.53,229.90,230.13,236.97,220.86,221.33,223.83,225.98,230.56,227.10,L7
2003-02-12 21:49:43+00:00,233.51,227.59,220.20,221.30,229.96,230.82,227.63,229.55,225.99,223.24,220.59,222.40,229.09,220.56,217.55,216.19,222.11,223.02,233.68,227.79,234.91,232.17,224.27,226.84,227.24,230.66,224.85,231.03,,,,,,,,,,L7
2003-02-19 21:55:54+00:00,238.73,229.04,233.60,223.54,224.08,224.70,223.62,231.21,228.23,227.59,217.83,219.31,227.06,213.83,218.77,211.99,214.67,220.80,222.03,229.88,230.70,225.76,231.77,220.46,222.16,225.82,220.00,222.54,227.10,230.85,232.02,222.17,221.36,219.35,223.20,223.90,228.19,L7
2003-03-23 21:55:52+00:00,245.56,237.37,238.84,228.28,231.29,229.32,231.21,232.30,238.97,236.23,223.52,235.08,233.14,234.94,231.93,218.12,233.43,229.09,231.25,245.56,234.53,239.38,227.80,232.49,231.40,236.47,233.19,229.46,235.91,238.69,240.31,224.85,222.43,226.01,224.97,230.62,226.14,L7
2003-07-21 21:43:45+00:00,,,,,,,,,,235.29,221.28,229.53,227.80,225.25,227.92,215.21,220.54,219.29,229.59,234.62,229.68,231.80,229.55,226.78,229.98,231.46,235.97,230.63,229.90,233.14,238.60,228.24,223.05,224.54,229.97,219.79,220.10,L5
2003-07-29 21:55:41+00:00,228.22,225.81,228.34,218.76,230.60,225.88,221.38,231.94,233.03,226.60,223.87,226.26,227.89,221.59,217.73,217.04,215.12,228.71,235.00,235.32,237.11,224.79,224.03,227.88,227.79,230.62,223.11,224.67,229.49,234.39,,,,,,,,L7
2003-08-30 21:55:34+00:00,,231.94,227.80,220.53,235.81,222.37,232.32,225.42,236.51,225.81,225.22,229.34,230.28,231.32,224.48,218.85,228.64,219.50,,,,,,,,,,,,,,,,219.89,222.25,221.55,227.10,L7
2003-09-07 21:44:12+00:00,,,,,,,207.19,216.04,216.42,211.31,204.84,202.62,207.37,211.74,204.16,205.24,209.85,211.73,220.40,218.90,222.09,,207.71,220.02,,,,,,,,,,,,,,L5
2003-10-17 21:55:27+00:00,243.08,237.43,233.84,237.74,235.13,234.81,241.00,237.08,243.64,232.73,238.08,231.28,239.83,239.04,,,,,,,,,,,,,,,,,,,228.75,223.39,218.99,211.03,,L7
2003-10-18 21:39:00+00:00,249.73,241.97,239.60,235.91,237.38,244.66,235.46,243.06,237.91,240.33,234.74,238.03,239.39,235.20,229.44,228.14,231.04,230.27,245.50,240.74,248.53,242.27,239.02,238.58,237.47,240.54,237.04,239.40,244.82,251.31,237.61,224.10,222.16,223.74,227.45,228.37,227.35,L5
2003-10-26 21:49:26+00:00,,,,,,,233.95,240.09,232.19,234.34,228.07,227.33,226.82,226.92,211.71,218.17,223.47,231.40,237.54,233.42,234.85,232.84,232.26,230.26,230.96,235.81,230.29,227.65,230.44,238.54,237.16,228.04,221.70,225.49,226.26,228.28,230.18,L7
2003-11-18 21:55:51+00:00,243.77,242.19,241.13,241.71,236.28,233.25,238.90,238.28,239.96,237.39,231.60,235.52,239.89,239.92,,,,,,,,,,,,,,,,,,,,,,,217.36,L7
2003-12-20 21:56:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.63,205.74,205.10,209.42,210.12,L7
2004-02-23 21:40:02+00:00,232.85,227.29,221.59,224.48,224.30,228.59,227.72,232.72,231.97,227.91,225.54,216.33,220.27,218.60,215.00,208.27,217.80,216.19,226.96,232.14,226.11,219.07,218.59,218.76,219.01,226.55,221.90,231.29,238.22,253.80,235.90,226.25,219.33,225.46,223.14,229.19,229.39,L5
2004-03-01 21:45:50+00:00,,,,,,,,,,,,,,,188.19,179.68,,206.19,242.88,248.10,222.57,,205.00,214.82,202.41,204.09,210.11,233.12,,,,,,,,,,L5
2004-03-17 21:45:56+00:00,200.18,195.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-03-25 21:56:30+00:00,,,,,,,,,,,,,,,,,,,221.23,228.97,227.98,221.34,224.44,213.15,218.51,223.39,221.55,227.61,228.71,235.68,,220.21,219.61,216.76,220.48,219.79,224.77,L7
2004-04-02 21:46:30+00:00,241.44,233.67,231.56,231.59,236.00,231.34,237.91,248.72,245.54,234.23,236.59,226.57,225.82,225.02,217.67,219.77,226.71,232.40,237.65,238.66,241.04,232.31,232.13,232.02,229.26,234.72,228.96,230.87,233.98,242.49,239.56,234.41,223.56,225.36,227.51,230.16,230.09,L5
2004-04-10 21:56:26+00:00,239.62,231.07,234.14,225.13,229.61,232.72,229.97,237.01,245.42,238.15,221.94,225.07,231.44,221.93,228.13,214.32,215.94,225.16,226.76,231.22,233.38,223.14,230.42,221.56,225.25,223.72,219.51,229.16,232.12,238.70,238.91,,,,,,,L7
2004-04-18 21:47:01+00:00,,227.33,232.03,227.82,236.67,231.25,238.91,241.77,245.17,231.51,233.09,231.83,226.24,222.87,218.65,216.80,225.11,227.57,231.30,236.97,234.31,230.76,225.05,227.43,229.02,233.45,229.93,227.63,233.49,244.08,238.07,232.47,226.81,230.24,231.04,239.16,224.66,L5
2004-05-04 21:47:03+00:00,,,,,,,,,,,,,,225.32,225.47,,,,,,,,,,,,,,,,,,,,,,,L5
2004-05-20 21:47:56+00:00,226.22,227.09,223.06,220.72,226.56,219.19,226.31,220.79,228.95,217.69,218.94,225.44,220.72,224.05,215.26,212.61,218.97,229.55,235.20,234.61,225.53,236.31,226.46,232.41,227.16,228.17,229.65,224.35,241.24,236.22,239.54,227.01,213.99,217.03,220.27,220.03,217.14,L5
2004-05-21 21:50:13+00:00,,,,,,,,,,215.95,219.53,212.18,221.35,214.60,211.15,201.68,214.52,209.28,217.94,223.03,228.42,229.02,,,,,,,,,,,,,213.19,218.55,217.86,L7
2004-06-30 21:42:58+00:00,,,,,,,,,,,213.20,209.05,212.27,207.63,205.85,212.73,207.32,216.60,218.93,223.15,222.32,219.28,221.64,214.21,218.83,219.26,220.43,218.28,220.52,220.94,222.62,214.94,216.11,212.97,217.85,213.92,218.36,L5
2004-07-08 21:50:02+00:00,,,,,,,,,,222.59,219.42,211.15,,,,,,,,,,,,,,,,,,,,201.52,210.97,215.75,213.31,218.82,215.27,L7
2004-07-24 21:49:57+00:00,,,,,,,,,240.36,228.46,218.86,236.44,223.09,217.61,225.30,218.52,219.27,229.22,228.17,231.48,232.31,234.22,226.19,230.31,218.18,225.70,,,,,,,,,,,,L7
2004-07-31 21:56:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.51,242.68,231.67,229.46,228.43,231.72,229.75,232.41,L7
2004-09-18 21:44:58+00:00,250.08,239.57,232.49,228.60,232.47,237.18,235.40,237.34,238.53,231.32,232.04,230.55,231.80,232.18,222.14,220.37,224.84,226.99,230.41,244.06,247.14,230.83,215.76,221.31,217.62,229.92,218.59,228.23,232.25,242.69,236.58,222.78,222.49,222.87,230.02,228.85,231.71,L5
2004-09-25 21:50:55+00:00,,,,,,,,,,,,,230.98,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-11-12 21:51:51+00:00,220.38,232.13,223.62,219.41,229.18,226.96,235.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-11-13 21:49:59+00:00,234.04,229.51,222.54,221.96,231.60,231.20,231.02,237.07,,,,,,,,,,,,,,,,,,,,,,238.43,226.45,229.08,219.05,224.75,225.69,226.57,231.38,L7
2004-11-20 21:56:13+00:00,,,,,,,,,,,,,,,,,,,,,,,215.70,218.69,235.75,233.34,228.52,230.83,240.49,247.55,239.20,235.62,222.25,221.85,225.78,222.04,233.75,L7
2004-11-29 21:50:09+00:00,238.06,235.88,222.64,227.79,231.04,234.46,230.77,,,,,,,,,,,,,,,,,,,,,,225.36,233.59,231.63,228.59,220.62,220.50,224.97,223.84,226.84,L7
2004-12-07 21:46:35+00:00,249.14,234.43,236.97,234.58,239.30,237.88,237.77,243.14,243.06,238.77,235.49,235.90,232.26,231.77,230.91,227.52,231.84,236.50,237.24,232.60,229.13,219.43,225.11,223.47,230.93,235.95,234.03,231.04,236.79,246.57,242.63,239.66,218.23,224.48,236.22,234.54,241.30,L5
2005-01-15 21:53:21+00:00,,243.35,241.93,238.73,233.30,243.90,236.16,244.04,245.35,237.89,236.32,230.36,240.40,233.51,231.43,227.71,225.37,236.02,239.03,236.55,225.06,235.90,226.79,235.16,226.70,231.60,236.09,230.63,241.23,240.85,242.91,235.45,233.67,230.83,235.76,235.33,227.19,L5
2005-02-08 21:56:46+00:00,,,,,,,227.99,231.57,226.61,222.59,222.43,218.58,217.15,212.94,213.08,213.18,219.21,223.60,223.38,231.37,230.52,224.10,222.96,222.85,225.75,229.15,223.68,224.95,229.48,234.51,235.25,225.92,220.34,220.81,223.01,224.31,,L7
2005-02-17 21:50:40+00:00,237.83,236.72,238.03,227.56,236.20,234.93,235.52,238.67,235.14,227.58,226.46,229.76,231.44,219.09,223.41,218.88,226.22,232.55,237.32,232.42,238.61,235.06,232.29,235.44,230.81,239.05,229.85,232.23,235.56,244.99,,,,,,,,L7
2005-02-24 21:56:53+00:00,,,,,,,,,,,,,216.85,225.07,215.67,212.70,225.14,,174.38,229.23,231.63,235.15,225.25,232.44,232.95,234.16,230.74,224.90,234.38,236.66,240.83,224.31,224.28,219.77,225.66,219.61,227.02,L7
2005-03-04 21:53:40+00:00,261.89,268.15,259.50,246.91,238.51,227.29,236.42,229.62,238.12,228.79,231.53,232.32,222.11,230.20,219.62,219.36,223.29,205.37,210.59,204.78,205.52,,,,,,,,,,,,,,,,,L5
2005-03-12 21:56:32+00:00,,231.64,225.63,226.75,232.67,233.98,231.78,234.46,234.02,229.01,227.99,229.82,233.41,222.60,225.48,218.47,225.68,232.89,229.65,240.64,235.06,233.12,233.46,229.80,231.01,235.39,227.67,232.86,233.46,241.95,238.43,229.00,225.81,,,,,L7
2005-04-05 21:54:19+00:00,252.00,233.83,235.26,235.25,242.83,241.40,240.81,243.75,247.13,235.32,235.36,233.94,228.97,228.65,226.79,227.17,234.95,238.91,239.68,246.08,244.69,237.77,234.18,230.66,232.35,236.19,233.42,230.66,236.03,246.70,239.43,232.75,224.63,233.62,230.44,234.61,234.17,L5
2005-04-06 21:50:40+00:00,,,,,,,,,,233.54,233.34,229.06,225.17,226.54,222.17,221.47,228.80,,,,,,,,,,,,,,,,,210.59,229.80,223.88,228.88,L7
2005-04-21 21:54:22+00:00,,224.92,226.22,229.76,228.96,229.86,228.88,234.57,238.53,231.02,226.31,223.61,221.81,225.02,220.29,219.36,222.92,231.98,234.33,237.43,238.24,232.88,232.19,233.28,230.00,237.84,232.71,235.96,233.27,233.91,236.14,229.41,220.22,222.09,223.19,227.70,226.62,L5
2005-04-30 21:48:14+00:00,,233.45,227.09,210.91,222.96,222.84,237.90,230.65,246.98,223.20,221.98,233.15,228.82,224.19,229.05,218.10,217.65,226.47,228.74,234.41,246.27,241.77,231.18,216.67,226.53,226.92,227.23,227.24,232.26,243.13,235.53,230.45,220.72,227.32,228.04,229.94,233.33,L5
2005-05-08 21:50:39+00:00,,,,,,,,,,219.06,222.51,221.59,221.23,219.06,,,,,,,,,,,,,,,,,,,203.01,219.82,221.49,219.69,221.60,L7
2005-05-23 21:54:36+00:00,,212.33,228.28,223.83,229.42,225.56,231.93,233.22,238.10,227.65,225.40,229.00,226.41,216.78,212.61,218.94,220.41,227.06,225.87,227.84,232.77,233.83,220.88,221.38,225.81,229.51,228.12,224.11,231.98,231.88,234.82,224.67,221.69,217.31,224.72,219.49,221.75,L5
2005-06-01 21:48:30+00:00,,,,,,,,,,,,214.74,220.16,215.02,213.90,210.23,215.48,207.94,223.69,224.79,224.33,223.68,214.41,227.34,219.76,224.06,219.57,223.91,229.29,233.12,232.82,222.41,221.00,216.53,220.82,217.92,219.17,L5
2005-06-08 21:54:44+00:00,,224.53,224.87,226.00,227.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-06-17 21:48:37+00:00,,,,226.70,224.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-03 21:56:37+00:00,,,,,,,,,,,,229.25,226.04,222.56,220.99,224.46,227.00,230.74,233.59,237.83,233.20,226.81,226.24,225.95,228.69,232.75,224.55,228.72,232.71,239.45,234.47,226.68,220.85,223.18,223.69,221.65,224.54,L7
2005-08-12 21:50:23+00:00,,,,,,,,,,229.60,225.47,224.35,230.27,218.69,226.26,221.33,225.13,220.68,227.41,233.03,235.56,232.72,223.94,235.82,222.07,233.15,,,,,,,,,,211.70,228.37,L7
2005-08-27 21:55:20+00:00,,236.09,238.94,235.02,230.56,239.61,236.97,242.09,239.97,232.45,235.53,236.68,235.58,231.11,229.16,226.64,233.10,235.02,232.94,246.25,241.69,233.41,235.90,231.50,234.28,241.57,233.51,237.66,241.58,244.44,238.67,236.84,228.21,229.63,230.91,232.95,229.63,L5
2005-08-28 21:50:16+00:00,,232.08,228.13,231.53,236.80,235.03,237.68,232.32,239.32,226.39,232.94,230.73,233.12,224.01,227.44,221.04,226.80,234.97,230.63,237.82,236.34,234.96,233.05,234.39,230.53,233.42,227.97,231.15,233.93,241.24,234.75,230.50,222.70,223.16,225.55,224.53,,L7
2005-09-20 21:55:54+00:00,233.73,231.44,223.89,228.31,236.04,232.85,233.99,230.48,234.10,224.80,225.47,226.56,227.11,217.14,219.43,216.81,221.87,228.89,225.59,235.75,233.46,230.84,230.95,223.84,228.52,230.10,226.35,,,,,,,,,,225.88,L7
2005-09-28 21:54:56+00:00,,234.42,240.83,,258.26,243.68,244.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-10-07 21:49:06+00:00,,227.38,225.93,224.36,,,244.25,218.61,202.96,190.66,190.67,206.15,222.48,222.73,221.35,214.75,215.44,225.97,225.69,222.88,219.43,220.61,229.85,230.22,224.28,233.69,229.95,237.82,233.51,237.25,231.92,230.06,220.27,224.65,231.12,225.86,232.58,L5
2005-10-31 21:50:23+00:00,,,,,,,,,,,,,,,,,,,,,,217.43,218.75,210.90,223.98,225.11,,,,,,,,,,,,L7
