dates,satname,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0016,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038
2002-09-14 21:41:55+00:00,L7,349.98,325.07,293.79,255.39,290.39,295.62,278.24,272.47,270.63,292.32,295.12,292.20,287.52,281.36,279.41,272.86,266.37,274.91,282.82,279.85,287.32,290.51,294.32,294.66,288.02,290.24,300.64,306.23,311.74,301.67,302.51,304.46,307.87,311.43,319.22,319.85,319.12,315.70,319.94
2002-09-30 21:41:47+00:00,L7,350.59,329.55,303.49,276.29,304.02,301.84,283.89,270.70,276.49,292.12,292.05,297.40,294.79,289.53,289.17,286.87,283.12,285.52,289.87,286.49,288.44,290.82,298.36,300.88,291.61,293.86,302.71,306.76,314.42,309.80,314.07,315.04,313.70,315.62,325.70,327.21,327.02,314.69,320.36
2002-11-01 21:41:54+00:00,L7,384.55,363.58,354.73,351.28,344.79,321.73,288.85,288.24,319.73,323.29,330.25,322.68,322.06,309.44,309.32,304.61,283.88,293.77,292.34,281.21,287.69,293.04,293.87,297.13,291.88,295.27,307.28,316.36,314.51,300.88,311.52,316.83,315.38,327.05,334.13,334.64,336.90,323.93,331.25
2003-01-20 21:42:33+00:00,L7,347.55,352.22,338.97,329.97,310.29,307.08,291.19,283.68,294.55,296.21,305.71,302.84,292.20,275.20,275.26,282.64,283.67,279.01,270.05,276.70,282.12,286.80,287.47,290.13,291.30,291.73,296.41,303.14,295.84,289.02,300.54,302.54,301.38,308.80,318.56,319.04,317.06,310.83,322.28
2003-02-05 21:42:41+00:00,L7,359.56,341.93,342.34,319.49,309.83,315.00,303.07,296.49,301.61,304.62,306.73,304.22,286.71,285.96,281.48,285.68,287.53,281.65,287.22,288.75,290.55,291.45,293.64,294.89,296.83,291.76,299.01,304.88,303.00,294.47,306.06,308.87,310.80,314.48,323.43,324.20,318.88,310.11,317.53
2003-02-21 21:42:44+00:00,L7,,,,,,,,,247.69,265.68,268.23,260.54,249.25,231.86,233.46,236.48,246.47,234.46,242.67,229.90,248.26,259.08,284.53,283.87,287.42,291.67,295.51,299.11,295.51,285.10,299.46,303.23,310.66,315.20,319.14,325.95,318.75,315.51,316.32
2003-04-10 21:42:49+00:00,L7,347.36,343.93,342.47,333.92,312.54,307.36,299.38,320.09,306.86,303.45,305.24,302.68,294.81,294.53,289.22,285.36,286.42,286.32,294.71,292.39,294.01,297.05,301.48,297.80,296.06,297.38,308.14,312.93,312.83,311.55,307.96,314.94,311.39,321.30,317.87,328.43,322.76,311.20,317.55
2003-05-12 21:42:48+00:00,L7,355.79,348.28,337.59,329.50,305.92,310.67,302.08,309.05,311.74,315.01,314.65,300.46,302.70,304.59,299.47,289.59,290.26,289.54,293.92,307.90,310.57,310.71,310.25,305.71,300.92,300.93,307.83,320.86,323.88,330.94,324.04,324.70,320.68,332.08,329.66,340.13,341.24,,336.73
2003-08-08 21:30:55+00:00,L5,,,,,,,,,,,,,,,,,,,,274.67,274.62,283.46,281.86,293.58,285.62,308.15,317.44,322.02,322.73,309.83,324.96,323.90,325.75,344.75,348.34,354.11,354.76,345.32,344.08
2003-08-16 21:42:28+00:00,L7,297.61,273.33,161.28,201.16,136.54,255.53,269.86,267.15,268.22,276.96,288.79,281.52,263.28,257.62,258.97,262.89,263.01,262.04,266.04,269.87,280.78,281.25,278.03,273.76,272.10,279.14,286.52,297.69,292.29,282.38,297.17,299.76,300.01,305.32,316.53,314.08,314.84,305.66,317.67
2003-09-25 21:31:42+00:00,L5,325.87,316.33,319.04,315.10,315.47,321.56,330.88,309.91,316.52,331.19,329.58,320.75,302.73,301.39,300.95,303.40,295.23,284.86,315.72,300.44,298.92,308.73,310.78,314.49,311.39,318.80,325.68,323.69,323.10,308.75,307.24,315.08,323.57,328.73,331.57,340.67,337.40,325.12,331.45
2003-10-19 21:42:20+00:00,L7,331.97,324.80,322.70,310.44,307.09,299.22,279.82,293.75,318.19,330.31,324.22,318.82,303.76,305.65,303.24,300.52,291.16,294.92,323.81,311.38,298.87,315.99,324.59,315.10,305.62,310.48,320.03,329.85,325.64,325.47,328.51,326.17,329.06,332.01,332.28,338.72,332.89,321.28,321.68
2003-11-04 21:42:27+00:00,L7,331.89,332.23,317.27,315.97,319.79,317.13,302.94,289.91,322.86,339.54,329.25,320.60,318.89,311.53,311.07,313.96,294.61,301.97,324.34,319.27,301.12,310.46,325.05,322.16,306.39,316.14,314.10,325.79,325.18,323.31,331.96,328.61,326.28,332.38,336.40,339.69,339.26,321.73,326.17
2003-11-20 21:42:43+00:00,L7,328.61,326.38,316.40,318.15,321.40,309.11,301.06,306.81,326.91,337.64,328.61,323.72,304.31,303.84,312.02,314.86,304.28,307.96,318.50,318.71,315.07,310.35,318.60,323.27,312.73,314.13,318.93,329.49,329.02,323.80,330.24,332.12,329.39,334.77,338.11,343.69,342.02,336.59,334.69
2003-11-28 21:32:34+00:00,L5,308.17,308.09,300.16,303.25,299.92,292.74,281.75,,314.14,324.30,324.12,319.76,290.56,287.70,290.75,286.44,282.86,285.23,298.63,304.70,302.77,302.61,310.88,308.61,302.53,295.94,299.50,303.91,306.00,304.33,304.81,319.83,314.96,322.01,325.85,333.36,331.28,308.32,313.23
2003-12-14 21:32:38+00:00,L5,317.33,316.61,316.25,319.40,311.92,298.71,296.01,,333.49,348.06,349.24,344.64,325.71,301.82,310.69,309.40,301.34,307.53,312.06,323.92,312.00,324.81,326.86,330.13,326.66,312.24,323.63,325.17,321.23,325.66,327.59,334.27,334.33,327.89,335.59,344.30,337.07,314.19,320.16
2004-01-15 21:32:50+00:00,L5,330.80,314.94,318.73,326.28,317.77,307.54,281.24,,328.70,335.03,347.40,338.65,325.63,325.21,313.60,302.18,307.38,304.97,313.45,314.47,327.57,328.42,330.38,333.85,326.40,320.78,327.16,319.61,317.41,315.98,319.93,322.11,320.50,333.26,341.79,344.87,340.03,330.30,330.71
2004-01-23 21:43:06+00:00,L7,320.12,312.84,314.44,320.19,313.90,305.51,,294.78,303.73,316.25,328.08,321.41,300.39,302.93,311.95,304.19,291.49,285.55,307.96,315.83,314.63,304.13,307.67,316.17,308.33,305.21,311.39,315.41,313.30,313.66,321.84,316.20,314.94,323.79,328.09,332.93,328.00,315.45,322.45
2004-03-19 21:33:10+00:00,L5,,,,,,328.74,333.46,338.69,329.04,328.83,343.26,343.15,331.61,322.50,319.52,319.45,313.37,316.33,322.10,324.02,332.69,330.50,335.92,336.12,333.17,327.11,330.80,334.61,331.85,333.58,339.46,345.52,341.62,340.56,347.58,352.92,345.85,343.65,342.82
2004-05-06 21:34:22+00:00,L5,307.38,294.54,291.90,306.39,303.89,300.59,,,305.92,314.83,322.24,323.10,315.67,301.58,294.61,292.92,290.88,289.43,292.67,290.11,306.92,311.11,318.80,309.42,315.14,310.41,306.34,304.80,299.58,296.30,308.74,309.93,318.04,324.08,329.73,333.09,330.87,325.60,325.47
2004-05-30 21:43:12+00:00,L7,326.55,323.94,328.82,325.40,337.26,340.92,309.65,317.84,326.88,328.08,332.06,342.37,334.12,327.26,323.24,312.49,314.70,325.17,310.56,311.12,321.00,331.60,337.83,323.57,320.06,328.59,332.78,331.75,331.59,319.92,331.06,326.35,330.05,330.41,343.06,340.16,,,335.87
2004-06-07 21:35:18+00:00,L5,307.37,302.58,303.13,301.10,307.97,300.87,196.70,,306.12,311.57,313.19,304.23,305.73,299.06,288.69,296.25,297.29,288.50,287.31,286.81,297.78,313.64,312.52,292.46,291.65,297.37,307.42,312.75,301.22,306.60,312.42,318.03,315.00,325.79,327.12,332.37,326.45,314.24,325.13
2004-06-23 21:35:46+00:00,L5,314.90,311.14,318.23,320.96,322.57,307.95,,300.53,310.71,316.91,325.31,322.71,316.57,314.68,301.17,306.92,313.84,308.11,295.47,297.53,315.22,321.39,320.83,306.23,306.34,312.61,319.14,324.44,321.69,324.67,329.06,326.77,321.55,327.22,333.71,343.96,333.51,328.16,334.15
2004-07-25 21:36:37+00:00,L5,347.74,337.41,326.28,319.87,319.92,311.35,281.56,,310.93,310.87,321.19,322.84,321.39,317.40,317.61,316.52,309.87,308.10,302.28,305.53,310.53,315.48,313.13,309.10,316.55,315.61,320.74,327.01,326.42,322.53,324.39,318.37,316.19,326.64,333.10,333.90,330.97,334.72,335.99
2004-08-02 21:42:52+00:00,L7,332.35,320.73,312.51,303.02,309.02,301.43,,,296.73,304.20,315.35,319.51,308.27,301.97,295.04,299.59,294.05,288.88,300.46,298.57,300.89,305.98,304.25,301.43,299.51,305.30,310.35,308.22,312.92,308.47,308.98,312.66,310.90,316.82,323.39,325.66,323.47,315.55,326.91
2004-08-10 21:36:56+00:00,L5,340.46,341.72,328.07,312.88,306.87,302.45,312.27,303.18,301.87,320.12,323.23,316.26,314.46,310.65,308.06,308.86,309.88,317.41,322.36,320.84,323.04,315.82,313.84,317.64,315.80,327.92,332.10,343.83,342.06,339.48,339.84,341.30,343.04,341.88,345.87,345.33,342.47,339.51,336.18
2004-09-03 21:42:47+00:00,L7,322.50,314.20,310.06,290.95,283.56,278.54,,207.36,263.08,291.39,299.73,302.29,293.51,287.36,283.96,279.36,282.93,283.61,280.15,279.79,287.46,292.74,293.33,294.91,295.53,305.41,310.88,309.11,312.56,311.21,308.50,305.96,307.45,311.67,319.94,314.43,319.56,310.45,317.14
2004-09-11 21:37:49+00:00,L5,373.42,387.19,385.09,367.36,338.71,340.05,357.49,360.08,351.93,325.64,328.68,341.60,336.16,338.37,345.57,340.59,320.53,316.38,315.06,318.37,333.12,327.33,331.88,329.92,327.15,338.26,356.38,352.86,359.22,357.03,358.71,339.77,327.64,347.14,345.82,344.21,341.22,342.27,340.80
2004-09-19 21:42:41+00:00,L7,323.61,316.16,312.45,292.76,283.09,281.15,,205.08,262.68,291.13,295.84,295.35,288.32,284.75,283.29,285.84,284.55,282.91,282.47,282.05,291.74,291.44,294.31,291.70,290.88,298.73,308.84,310.79,313.13,307.80,309.25,312.25,310.17,310.89,318.09,317.35,317.95,310.46,316.52
2004-10-13 21:38:32+00:00,L5,356.11,362.80,359.70,331.26,311.44,309.50,335.43,333.21,300.48,306.87,328.03,315.08,316.37,322.06,323.21,318.44,304.52,293.83,295.15,303.49,309.53,313.11,321.50,325.05,316.60,321.62,336.37,347.07,336.67,328.73,325.98,330.50,327.62,328.17,330.35,344.08,342.05,335.84,334.64
2005-02-10 21:43:38+00:00,L7,330.67,321.85,319.09,315.36,307.87,306.75,,278.45,,299.54,314.63,316.44,310.43,305.01,296.65,290.11,284.70,285.36,286.37,283.76,287.09,287.87,293.11,296.19,295.90,295.49,301.74,305.84,311.62,308.13,304.97,314.13,313.01,316.72,319.72,323.88,322.00,316.59,314.78
2005-02-18 21:40:42+00:00,L5,361.66,349.60,337.35,330.77,326.20,328.53,324.87,320.77,318.53,319.26,331.99,332.10,327.39,321.08,317.71,300.40,303.40,302.10,300.40,299.60,304.79,313.72,319.59,324.59,321.18,320.17,331.60,336.81,325.94,331.20,328.36,336.99,331.65,337.38,346.68,353.84,352.83,355.05,352.07
2005-02-26 21:43:44+00:00,L7,342.18,336.57,336.83,333.71,324.91,315.12,,211.81,,311.25,320.32,324.80,322.47,308.33,309.71,304.81,298.12,298.88,294.36,301.51,308.09,313.93,310.73,309.94,311.11,316.68,320.27,326.01,324.53,325.27,329.14,327.65,331.09,334.08,332.47,340.91,337.93,333.06,332.98
2005-03-30 21:43:44+00:00,L7,321.77,299.89,313.75,316.99,311.93,298.89,294.37,292.63,289.90,295.35,302.07,296.91,288.66,279.38,279.04,277.58,278.96,279.32,280.90,283.35,290.06,307.88,302.75,299.03,296.39,301.97,307.97,316.51,312.80,319.42,316.67,321.92,320.44,328.42,326.44,338.98,330.26,322.42,318.63
2005-05-09 21:41:19+00:00,L5,287.40,326.06,334.25,331.84,314.15,303.87,295.03,300.39,303.64,308.75,305.98,301.29,286.06,286.82,290.38,292.83,294.71,287.81,284.13,284.45,282.95,282.01,297.28,304.25,306.07,311.60,318.21,327.79,334.61,334.67,329.62,325.34,328.59,332.89,329.93,335.63,338.11,335.33,338.83
2005-05-25 21:41:28+00:00,L5,279.26,289.78,316.14,320.75,314.19,310.03,301.60,315.76,316.07,319.95,315.26,304.42,288.91,289.04,288.16,292.07,289.08,284.48,283.14,279.61,285.22,290.52,300.85,306.14,309.24,313.43,319.99,333.60,327.53,326.29,327.03,326.62,334.87,333.94,342.47,342.35,341.92,335.75,337.25
2005-06-02 21:43:36+00:00,L7,344.57,324.70,322.37,320.85,312.99,299.68,292.70,309.29,319.19,322.74,312.99,289.87,286.83,291.48,280.37,280.60,290.32,287.15,282.92,279.15,287.51,294.89,296.73,301.89,302.31,312.37,327.50,328.86,326.23,331.65,324.74,344.25,346.64,335.49,343.01,356.01,,,343.81
2005-06-10 21:41:36+00:00,L5,,,,,,,,,,300.46,312.16,314.02,294.43,288.12,287.58,303.62,307.95,283.71,273.67,268.42,278.76,285.90,294.59,309.06,314.49,326.31,332.52,332.87,337.26,333.50,326.83,325.42,330.02,331.97,335.19,345.07,348.30,339.85,342.54
2005-06-26 21:41:40+00:00,L5,238.67,287.62,294.21,291.37,280.75,281.89,275.12,285.15,285.53,285.96,289.28,285.75,276.37,261.79,266.22,273.56,280.61,276.22,277.88,274.93,284.17,281.22,279.40,288.79,288.66,303.39,307.23,307.47,308.29,313.91,317.43,319.88,314.39,323.64,323.94,323.75,321.58,314.28,321.57
2005-07-12 21:41:47+00:00,L5,273.20,301.28,303.05,292.24,276.71,275.93,270.52,278.71,280.55,285.84,295.94,294.34,283.97,277.85,279.26,282.99,289.91,272.64,274.67,268.96,280.38,273.93,282.32,297.64,297.07,317.68,316.66,320.58,316.69,311.22,312.44,309.19,311.40,316.15,317.57,332.71,335.50,330.18,327.87
2005-08-13 21:42:05+00:00,L5,308.24,307.56,297.85,289.46,294.50,297.96,300.18,298.26,292.95,301.68,304.89,314.35,307.39,297.89,295.31,286.18,290.55,301.21,300.45,300.55,303.28,293.04,295.53,288.06,292.28,300.60,312.30,331.24,337.69,330.06,327.22,336.03,335.45,330.46,328.40,330.12,327.70,327.03,326.05
2005-08-29 21:42:10+00:00,L5,323.83,309.29,303.69,293.97,282.85,282.82,315.86,313.38,314.93,318.27,329.70,330.82,310.31,309.36,314.97,303.06,300.50,289.52,290.42,305.80,319.26,326.94,320.13,318.76,320.81,306.42,315.26,328.10,326.27,317.64,325.80,345.42,344.00,357.77,356.22,347.43,352.47,338.05,330.10
2005-09-06 21:43:12+00:00,L7,308.61,308.85,300.22,290.09,277.32,273.47,283.33,289.96,293.43,297.25,307.85,308.66,301.33,296.04,299.68,294.33,291.44,283.81,279.30,288.56,292.50,299.52,297.75,301.64,297.12,301.91,309.50,318.88,320.00,311.42,315.38,322.90,314.41,327.70,327.57,327.26,322.18,321.58,319.83
2005-09-22 21:43:08+00:00,L7,196.79,,,132.97,133.08,237.17,253.73,266.56,269.97,272.88,276.41,278.12,270.97,261.80,263.93,257.11,262.35,261.97,265.70,263.12,271.28,267.75,272.55,273.34,,,,,,,,,,,309.80,315.46,314.32,305.53,305.72
2005-10-08 21:43:05+00:00,L7,290.31,290.34,283.00,272.31,263.71,259.46,264.86,277.02,281.40,284.33,284.51,291.56,281.70,278.98,275.81,273.65,270.87,277.97,277.58,278.56,279.20,277.75,275.60,275.74,273.58,287.76,295.27,295.40,292.68,303.62,304.63,307.71,308.68,306.57,313.16,318.93,316.48,307.08,307.78
2005-10-24 21:43:19+00:00,L7,233.03,231.43,295.44,308.18,303.64,300.18,305.32,311.13,312.03,310.20,313.68,309.86,307.49,310.09,306.20,302.63,295.67,293.86,292.83,294.39,297.21,301.86,297.77,299.66,296.48,305.24,312.62,325.59,326.31,323.11,330.96,329.40,323.93,330.57,335.86,338.28,334.19,325.49,334.78
2005-11-09 21:43:30+00:00,L7,232.09,272.61,280.87,314.08,312.58,310.33,303.11,305.48,306.79,307.97,318.47,321.83,323.63,323.99,315.30,307.58,298.60,298.94,295.95,292.80,302.41,308.95,304.24,300.20,299.71,317.68,325.25,327.51,330.61,321.69,332.60,338.32,333.78,333.65,340.92,340.44,334.09,335.18,320.10
2006-01-20 21:44:01+00:00,L5,273.18,293.29,296.69,300.15,294.03,288.14,290.81,297.02,312.55,309.34,323.36,328.30,326.39,319.85,309.15,298.03,296.69,297.67,294.87,301.41,308.02,316.69,318.17,314.77,316.88,320.09,328.92,323.70,328.93,337.93,332.71,331.52,321.56,335.70,336.44,343.89,343.69,335.78,328.42
2006-02-13 21:44:07+00:00,L7,279.71,281.88,280.69,281.34,287.20,290.40,286.50,289.29,292.72,297.44,313.65,310.08,293.33,294.28,298.58,293.35,289.73,280.11,289.12,304.17,310.02,307.75,302.35,288.28,292.60,304.37,312.01,320.46,320.70,310.00,307.88,318.86,311.45,316.39,318.33,330.14,324.30,321.82,317.50
2006-02-21 21:44:44+00:00,L5,282.98,283.39,275.83,283.73,284.51,288.52,289.17,296.79,307.01,306.85,317.93,320.38,312.28,307.06,294.67,291.59,289.21,283.78,290.65,297.63,302.96,305.13,306.92,300.73,301.97,307.04,311.09,315.84,319.59,317.48,317.36,322.38,322.29,334.26,334.45,340.00,337.04,331.34,330.93
2006-03-09 21:45:04+00:00,L5,321.86,301.11,297.95,300.85,298.14,290.02,274.10,281.11,299.34,325.36,332.26,331.13,323.15,314.74,299.18,300.36,298.93,293.28,293.65,301.78,316.03,317.30,320.29,317.24,328.00,326.48,326.16,330.26,340.00,336.13,332.55,324.67,339.99,353.73,350.17,358.56,349.33,347.60,342.35
2006-04-02 21:44:08+00:00,L7,256.07,291.20,287.93,280.78,274.27,274.86,270.54,275.87,285.99,302.76,307.49,300.26,288.53,284.81,279.66,283.17,281.64,277.55,285.53,289.92,292.40,285.21,281.90,297.05,295.77,296.10,303.20,307.13,311.53,312.07,314.18,311.33,312.07,315.59,321.79,326.20,320.21,315.25,316.49
2006-04-10 21:45:40+00:00,L5,306.76,313.68,319.47,310.23,300.06,296.89,293.76,299.99,310.56,333.03,333.79,324.79,315.75,316.80,311.25,311.23,307.07,306.74,317.19,324.36,324.27,314.30,309.54,329.41,331.55,325.55,338.25,341.85,343.20,350.37,351.32,346.71,342.38,344.01,357.09,361.16,349.53,344.02,337.14
2006-04-18 21:44:03+00:00,L7,,,,,,,,,,,311.55,303.48,300.70,296.05,290.82,285.57,288.67,288.44,289.73,298.24,296.38,290.00,290.10,304.38,300.48,307.50,308.68,316.12,317.48,316.85,322.56,316.85,312.75,323.79,338.74,339.97,333.16,321.04,317.47
2006-04-26 21:45:56+00:00,L5,267.50,284.54,282.10,285.65,285.13,286.39,281.27,286.88,296.04,310.71,322.26,316.31,310.44,297.82,295.33,291.60,292.20,290.80,300.66,310.63,317.83,313.84,309.68,307.95,309.99,315.34,316.33,322.65,324.84,323.89,328.74,333.53,336.19,342.01,346.58,351.82,345.48,338.83,333.90
2006-05-12 21:46:09+00:00,L5,272.48,280.90,290.62,295.22,294.46,298.72,299.25,300.22,302.60,311.04,316.38,325.66,317.48,307.03,305.13,302.65,298.97,306.09,301.05,311.08,317.54,309.10,307.58,305.48,304.12,317.92,325.68,325.97,330.38,327.85,323.57,333.03,334.73,338.47,344.23,346.63,339.09,337.98,330.78
