dates,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0016,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038,satname
2003-12-14 21:32:38+00:00,322.78,316.25,315.89,314.30,313.26,302.08,297.55,289.91,316.90,329.79,327.12,321.12,303.89,298.22,300.53,300.84,292.23,294.13,310.50,303.08,298.21,304.93,309.81,310.34,303.11,307.08,313.45,319.93,318.37,313.15,319.27,322.69,323.12,328.67,333.27,338.76,336.40,322.50,326.33,L5
2004-01-15 21:32:50+00:00,324.28,316.53,316.86,316.58,314.56,303.33,296.09,289.91,318.88,331.02,330.10,323.81,307.11,302.10,302.61,301.41,294.49,295.88,311.27,304.67,301.77,307.90,312.45,313.28,306.05,308.93,315.33,320.25,318.62,313.79,319.66,322.98,323.16,329.48,334.51,339.74,337.12,323.72,327.11,L5
2004-01-23 21:43:06+00:00,325.10,317.26,318.00,318.47,316.12,305.04,296.09,292.63,318.47,330.84,331.01,324.82,307.64,303.47,304.78,302.74,295.08,295.76,311.92,306.62,303.82,308.44,312.89,314.40,307.20,309.39,315.86,320.68,319.01,314.61,320.72,323.23,323.17,329.68,334.64,339.83,337.05,323.82,327.41,L7
2004-03-19 21:33:10+00:00,326.72,321.14,318.00,318.47,316.12,310.15,300.64,300.60,322.59,333.59,334.71,329.03,312.59,308.04,309.16,306.91,298.76,299.68,316.04,315.54,312.24,315.98,322.06,323.00,315.67,314.21,319.89,323.93,322.28,320.18,324.30,327.52,326.86,331.32,335.97,341.96,337.88,324.94,327.76,L5
2004-05-06 21:34:22+00:00,326.86,319.45,317.77,323.73,320.75,312.58,302.76,309.84,325.92,335.72,339.72,336.28,319.05,312.15,312.61,308.72,302.90,304.09,313.85,317.21,319.71,320.50,325.82,326.61,322.37,316.36,321.34,323.51,321.43,320.29,325.90,330.23,328.93,333.24,339.01,344.50,340.55,329.39,330.84,L5
2004-05-30 21:43:12+00:00,325.64,317.20,319.23,324.73,322.89,316.86,303.66,312.94,324.08,331.70,339.53,338.35,324.98,316.34,314.75,309.00,305.22,307.06,312.03,315.27,321.00,324.00,328.48,326.90,323.86,319.42,324.25,324.12,321.39,319.55,326.80,327.96,328.61,331.86,339.50,343.24,340.94,330.88,331.44,L7
2004-06-07 21:35:18+00:00,325.34,317.20,319.30,323.54,323.55,317.27,303.66,312.94,323.88,331.52,337.86,335.83,324.59,316.23,313.12,309.07,305.80,306.30,310.39,312.92,319.25,324.40,328.08,323.70,321.14,317.98,323.73,324.39,320.40,319.41,326.46,328.43,328.38,332.56,339.30,343.26,340.53,330.31,332.11,L5
2004-06-23 21:35:46+00:00,324.06,315.52,318.75,322.93,324.32,317.73,300.50,312.27,319.87,326.21,333.78,331.95,322.53,317.32,311.10,308.11,307.04,305.78,307.42,308.61,319.21,323.31,326.62,319.74,317.64,317.49,322.49,323.68,319.86,318.72,326.12,326.76,326.01,331.97,338.54,342.71,339.30,331.93,333.61,L5
2004-07-25 21:36:37+00:00,325.74,318.32,318.62,319.69,323.98,318.02,300.22,314.27,317.52,321.47,328.51,328.98,323.43,316.33,309.77,309.49,308.54,308.01,303.80,304.40,315.75,322.69,325.24,314.69,315.88,317.16,321.60,324.63,320.79,319.14,326.06,326.23,325.62,330.84,337.44,341.12,337.93,334.11,334.96,L5
2004-08-02 21:42:52+00:00,328.09,319.84,318.85,318.17,322.91,316.88,300.22,314.27,315.62,320.22,327.58,328.70,322.34,315.35,308.62,308.93,307.24,306.13,304.18,304.34,314.34,321.16,323.10,313.58,314.40,316.24,320.85,323.14,320.52,318.40,324.40,325.15,324.29,329.55,336.15,339.63,336.43,332.02,334.52,L7
2004-08-10 21:36:56+00:00,328.64,321.88,318.96,316.20,319.23,313.86,300.81,309.37,312.84,319.00,326.09,326.08,320.29,313.70,307.61,308.07,306.80,306.69,305.60,305.63,314.72,319.64,321.09,313.31,313.73,316.93,321.41,324.88,322.37,320.26,325.56,326.32,325.87,330.38,336.65,339.63,336.41,332.12,334.02,L5
2004-09-03 21:42:47+00:00,329.94,322.76,319.91,315.10,317.13,312.03,300.81,309.37,309.14,318.03,324.79,325.27,319.15,312.61,306.61,306.35,305.48,305.59,304.24,304.09,312.91,318.12,319.47,312.60,313.17,316.98,321.71,324.59,322.74,320.59,325.00,325.52,325.15,329.53,336.02,338.05,335.80,331.06,333.37,L7
2004-09-11 21:37:49+00:00,333.49,322.76,319.91,315.10,318.07,313.52,309.52,309.37,309.14,317.47,324.16,325.76,319.70,314.03,309.48,308.85,306.15,305.75,304.40,304.69,314.16,318.12,319.79,313.50,313.65,318.28,324.25,326.50,325.47,323.40,327.53,326.03,324.56,330.52,336.23,337.90,335.47,331.28,333.34,L5
2004-09-19 21:42:41+00:00,334.28,323.78,321.05,314.59,316.60,311.84,306.17,302.68,304.77,316.79,321.82,323.68,318.07,312.96,308.26,307.65,305.23,304.57,302.60,302.45,311.87,316.37,317.79,311.02,311.58,317.40,324.22,326.28,325.76,322.78,326.48,324.86,323.38,329.35,335.08,336.14,334.56,330.00,332.51,L7
2004-10-13 21:38:32+00:00,335.51,326.95,324.09,315.43,315.27,310.77,310.14,308.25,303.51,315.03,321.72,322.14,317.17,313.04,308.95,308.03,304.62,302.99,301.32,302.00,311.16,315.48,317.53,311.75,311.44,317.24,324.72,327.57,326.15,322.78,325.89,324.77,323.22,328.75,334.15,336.37,334.71,329.92,332.21,L5
2005-02-10 21:43:38+00:00,346.51,337.14,334.76,317.02,310.94,309.20,335.17,307.58,284.08,308.92,318.05,319.40,314.21,312.76,311.20,307.07,299.27,296.62,296.04,297.31,305.29,306.70,311.03,311.37,309.41,315.72,327.04,329.33,330.84,326.40,325.30,324.72,321.00,326.42,330.28,332.29,332.38,327.32,328.27,L7
2005-02-18 21:40:42+00:00,347.70,338.21,333.68,318.17,311.96,310.90,328.69,309.31,290.69,309.12,319.19,320.19,315.07,312.81,311.10,304.89,298.99,296.46,295.70,296.72,304.31,306.80,311.39,312.61,310.31,315.49,326.73,329.51,328.96,326.23,324.84,325.70,321.80,327.36,332.13,334.99,334.81,330.88,331.35,L5
2005-02-26 21:43:44+00:00,348.52,339.61,336.08,322.63,315.64,313.34,328.69,309.31,290.69,311.26,320.78,322.45,317.74,313.78,312.33,306.16,300.03,298.10,296.79,298.58,305.93,309.11,312.58,313.39,311.71,316.83,327.10,330.30,329.61,327.26,326.62,327.26,324.30,329.39,333.25,336.91,336.43,332.47,332.66,L7
2005-03-30 21:43:44+00:00,346.98,338.14,337.84,330.12,321.61,316.90,318.03,309.08,302.80,311.60,323.41,321.57,317.56,311.67,309.26,301.87,297.21,295.50,295.04,297.61,302.91,310.90,313.14,314.23,311.84,314.46,323.19,330.05,325.91,325.82,324.30,329.84,328.03,331.95,334.13,343.34,340.29,336.19,333.62,L7
2005-05-09 21:41:19+00:00,346.76,332.84,335.05,332.53,324.78,318.40,308.95,303.75,307.69,314.60,321.04,321.11,313.80,306.92,304.74,298.59,296.92,296.13,294.67,295.48,299.13,306.52,310.13,311.74,311.57,314.13,321.40,328.03,327.34,328.68,326.70,330.65,329.90,334.43,335.58,343.18,341.17,337.93,335.99,L5
2005-05-25 21:41:28+00:00,346.76,326.66,333.03,331.69,324.30,318.29,309.04,307.50,311.47,316.78,321.08,319.45,310.78,305.07,302.98,298.40,296.43,295.09,293.65,293.65,297.56,304.76,309.49,311.63,312.08,314.83,322.06,329.86,328.27,329.10,327.57,330.87,331.55,335.10,337.48,343.79,342.11,338.47,336.95,L5
2005-06-02 21:43:36+00:00,343.32,324.48,329.36,328.00,320.24,313.19,302.34,305.30,310.02,315.18,318.02,313.08,305.21,300.98,297.84,294.14,294.00,292.24,290.40,290.02,294.70,301.63,305.95,308.68,308.97,312.92,321.13,328.00,326.27,327.91,325.61,331.07,332.14,333.73,336.84,344.11,342.11,338.47,336.50,L7
2005-06-10 21:41:36+00:00,343.32,324.48,329.36,328.00,320.24,313.19,302.34,305.30,310.02,314.88,318.48,314.54,305.21,300.72,297.76,296.40,296.72,292.25,289.39,288.30,293.60,300.74,305.60,309.70,310.74,315.57,323.62,329.69,328.71,329.58,326.74,331.44,332.86,334.40,337.53,345.13,344.11,339.89,338.15,L5
2005-06-26 21:41:40+00:00,328.67,321.73,327.06,325.52,317.69,311.67,301.00,304.81,308.73,313.79,316.89,313.21,303.87,298.26,295.91,295.35,296.29,291.96,289.60,288.17,293.79,300.06,304.18,308.73,309.77,315.57,323.29,328.71,327.93,329.20,327.06,331.64,332.16,334.45,337.26,343.99,342.82,338.37,337.55,L5
2005-07-12 21:41:47+00:00,322.07,320.37,325.42,322.85,314.32,308.87,298.15,302.71,306.02,312.05,315.62,312.24,302.80,297.14,295.06,294.86,296.32,290.77,288.84,286.92,293.07,298.19,302.74,308.30,309.24,316.45,323.37,328.63,327.55,328.07,326.27,330.14,330.75,333.24,335.91,343.48,342.75,338.28,337.20,L5
2005-08-13 21:42:05+00:00,317.72,317.99,322.17,319.08,311.81,306.88,298.94,304.18,304.86,311.35,313.93,311.24,301.70,295.63,294.22,293.82,296.32,291.71,289.61,288.02,294.16,298.06,302.34,306.90,308.24,316.38,323.78,330.53,329.52,329.68,327.91,331.69,332.42,334.08,336.25,343.57,342.74,338.73,337.79,L5
2005-08-29 21:42:10+00:00,305.30,309.27,314.60,311.12,303.01,298.38,297.67,303.13,304.28,309.70,311.76,308.22,296.13,291.55,290.98,291.81,294.81,288.43,286.89,286.22,293.31,296.68,300.38,304.93,306.79,313.83,321.27,328.98,329.02,327.68,326.50,331.99,332.95,335.43,336.82,342.25,342.18,336.09,334.98,L5
2005-09-06 21:43:12+00:00,307.09,310.14,314.03,309.81,301.33,296.79,297.25,302.70,304.10,309.51,312.19,309.19,297.58,292.93,292.68,292.80,295.15,288.71,286.87,287.12,293.84,297.71,300.85,305.27,306.56,313.31,320.83,328.71,328.86,326.72,326.06,331.82,331.77,335.28,336.51,341.37,340.71,335.30,334.08,L7
2005-09-22 21:43:08+00:00,307.09,310.14,314.03,309.81,301.33,292.94,295.01,300.93,302.54,308.10,310.43,308.05,296.84,291.78,291.56,290.90,293.39,287.62,286.29,286.16,292.91,296.33,299.63,303.59,306.56,313.31,320.83,328.71,328.86,326.72,326.06,331.82,331.77,335.28,335.20,340.13,339.42,333.80,332.63,L7
2005-10-08 21:43:05+00:00,302.74,309.18,310.73,304.96,296.10,289.11,292.18,299.47,301.79,307.20,308.92,307.65,296.30,291.83,291.34,290.62,292.72,287.57,286.06,285.79,291.99,293.66,297.23,301.54,304.36,311.97,319.64,326.68,326.93,325.22,324.93,330.48,330.66,333.16,334.06,338.37,338.11,332.35,331.70,L7
2005-10-24 21:43:19+00:00,302.74,302.20,310.10,306.18,297.88,291.05,294.31,301.35,303.54,308.31,309.98,308.59,297.98,294.10,293.25,292.22,293.51,288.70,287.22,287.06,292.92,294.94,297.88,301.93,304.30,311.95,319.66,327.23,327.52,325.62,326.07,331.03,330.65,333.47,334.71,338.86,338.35,332.38,332.46,L7
2005-11-09 21:43:30+00:00,302.74,297.12,305.06,304.70,298.07,291.95,295.35,302.09,304.10,308.53,311.24,310.55,301.36,297.45,295.55,293.65,294.02,289.82,288.41,287.94,294.71,297.39,298.65,301.77,303.94,312.70,320.52,327.43,327.38,324.64,326.54,332.43,331.32,333.72,335.79,339.43,338.18,332.58,331.06,L7
2006-01-20 21:44:01+00:00,307.58,293.85,300.97,302.46,297.80,290.83,299.29,303.29,306.44,309.88,314.86,318.88,312.09,308.19,305.04,297.07,294.47,294.87,293.89,296.78,302.27,305.81,304.47,302.66,305.15,310.76,319.76,327.09,328.81,325.87,329.28,335.79,331.06,336.44,336.67,338.35,336.78,331.21,327.22,L5
2006-02-13 21:44:07+00:00,301.58,289.99,298.30,301.09,296.52,289.67,297.37,301.98,306.23,309.14,315.79,318.15,310.14,307.55,305.29,297.82,294.23,292.08,292.32,297.10,302.99,307.50,305.17,302.55,305.03,311.15,319.55,325.38,326.21,322.85,326.36,333.16,327.48,334.29,335.29,338.23,336.22,330.41,326.03,L7
2006-02-21 21:44:44+00:00,299.10,289.58,295.96,299.39,295.55,290.02,296.93,301.82,306.73,309.36,316.40,318.82,310.80,307.91,304.48,297.46,293.98,291.49,292.47,297.46,303.26,307.57,305.70,302.65,305.02,310.97,318.87,324.56,325.76,322.52,325.57,332.19,327.17,334.60,335.47,338.70,336.61,330.85,326.85,L5
2006-03-09 21:45:04+00:00,294.96,284.48,293.21,300.38,298.83,291.67,292.09,298.11,305.29,310.44,316.76,318.97,312.43,308.91,302.07,296.59,293.26,292.00,293.59,297.23,303.43,306.45,305.79,301.75,306.12,314.17,320.70,324.62,327.49,325.79,327.03,329.49,327.46,334.13,334.93,340.75,337.18,332.28,328.49,L5
2006-04-02 21:44:08+00:00,291.44,287.30,294.77,300.15,298.30,296.27,294.09,299.18,307.20,314.07,320.56,321.64,314.53,311.69,303.96,299.77,295.60,293.87,296.00,300.51,306.01,308.55,306.88,304.64,306.60,313.53,320.29,324.21,327.27,325.69,327.04,329.00,327.15,333.29,336.37,342.04,337.85,333.42,329.77,L7
2006-04-10 21:45:40+00:00,289.34,286.99,295.70,301.26,298.70,296.81,293.56,298.43,307.22,316.01,323.50,322.17,315.16,312.80,305.17,301.57,297.49,294.57,298.05,303.60,309.23,310.22,308.22,308.71,310.94,315.62,322.76,327.12,330.68,328.89,330.24,330.97,328.73,335.55,339.44,344.90,339.34,335.13,331.03,L5
2006-04-18 21:44:03+00:00,289.34,286.99,295.70,301.26,298.70,296.81,293.56,298.43,307.22,316.01,323.45,321.54,315.00,312.38,304.86,300.95,297.56,295.04,298.28,304.06,308.76,309.13,307.36,309.28,310.94,315.76,322.35,327.05,330.37,328.61,330.44,330.56,328.00,335.21,340.33,345.31,339.71,334.72,330.48,L7
