dates,sar2332-0000,sar2332-0001,sar2332-0002,sar2332-0003,satname
1984-09-11 09:35:50+00:00,,238.12,,,L5
1984-09-20 09:29:40+00:00,,214.59,,,L5
1986-12-22 09:24:45+00:00,281.72,,266.09,,L5
1987-06-16 09:30:19+00:00,273.64,,256.48,307.36,L5
1988-10-08 09:36:21+00:00,,,283.44,296.45,L5
1989-01-12 09:35:56+00:00,,206.66,,243.2,L5
1989-02-22 09:29:28+00:00,,,269.38,235.55,L5
1989-05-29 09:28:17+00:00,243.73,,,257.42,L5
1989-09-02 09:25:53+00:00,261.55,,,,L5
1989-10-27 09:30:27+00:00,243.87,210.37,,237.65,L5
1989-11-12 09:30:07+00:00,237.84,209.72,233.08,241.67,L5
1989-12-23 09:22:46+00:00,234.56,,,271.06,L5
1990-05-07 09:25:55+00:00,286.81,204.93,,,L5
1992-03-18 09:24:09+00:00,291.77,,,243.5,L5
1992-09-01 09:28:02+00:00,280.94,,,,L5
1992-11-13 09:21:00+00:00,249.53,,231.62,,L5
1993-01-07 09:27:16+00:00,220.28,,237.56,234.8,L5
1993-04-13 09:28:04+00:00,261.55,,,216.64,L5
1993-10-06 09:27:59+00:00,229.32,201.76,232.29,255.89,L5
1994-01-26 09:26:59+00:00,235.36,250.18,,206.25,L5
1994-05-27 09:19:15+00:00,239.98,248.32,,231.26,L5
1994-06-19 09:24:34+00:00,229.5,,,247.07,L5
1995-02-14 09:17:07+00:00,233.34,208.55,226.49,215.48,L5
1995-10-21 09:00:00+00:00,234.35,203.31,231.59,243.59,L5
1996-06-24 09:19:02+00:00,266.75,,240.24,268.62,L5
1997-02-19 09:30:58+00:00,291.05,239.97,276.55,,L5
1997-03-23 09:32:13+00:00,244.77,208.02,230.13,242.57,L5
1997-05-10 09:33:55+00:00,237.88,208.36,232.24,253.48,L5
1997-07-13 09:36:09+00:00,236.45,205.04,236.84,247.38,L5
1998-01-21 09:41:20+00:00,282.18,,,,L5
1998-02-06 09:41:42+00:00,246.16,198.55,233.3,256.34,L5
1998-10-20 09:44:34+00:00,216.77,213.29,244.86,,L5
1999-01-24 09:44:47+00:00,242.13,205.45,226.41,243.73,L5
1999-03-13 09:44:46+00:00,248.58,201.64,230.72,246.29,L5
1999-03-29 09:44:28+00:00,216.07,243.14,218.09,194.09,L5
1999-07-19 09:43:28+00:00,236.12,223.84,233.67,233.96,L5
1999-08-12 09:58:37+00:00,206.38,203.63,199.96,,L7
1999-08-28 09:58:41+00:00,229.85,197.87,214.75,252.45,L7
1999-09-13 09:58:35+00:00,234.4,202.48,214.31,246.45,L7
1999-09-29 09:58:45+00:00,210.52,190.87,190.02,,L7
1999-10-31 09:58:37+00:00,227.73,199.56,221.49,228.91,L7
1999-11-16 09:58:37+00:00,238.24,203.23,219.62,237.32,L7
1999-12-18 09:58:40+00:00,235.52,204.22,230.52,238.75,L7
2000-01-03 09:58:33+00:00,238.59,203.19,229.96,247.58,L7
2000-02-20 09:58:23+00:00,204.84,174.47,189.36,,L7
2000-03-07 09:58:18+00:00,231.13,203.86,220.9,250.61,L7
