,dates,mex0079-0000,mex0079-0001,mex0079-0002,mex0079-0003,mex0079-0004,mex0079-0005,mex0079-0006,mex0079-0007,mex0079-0008,mex0079-0009,mex0079-0010,mex0079-0011,mex0079-0012,mex0079-0013,mex0079-0014,mex0079-0015,mex0079-0016,mex0079-0017,mex0079-0018,mex0079-0019,mex0079-0020,mex0079-0021,mex0079-0022,mex0079-0023,mex0079-0024,mex0079-0025,mex0079-0026,mex0079-0027,mex0079-0028,mex0079-0029,mex0079-0030,mex0079-0031,mex0079-0032,mex0079-0033,mex0079-0034,mex0079-0035,mex0079-0036,mex0079-0037,mex0079-0038,mex0079-0039,mex0079-0040,mex0079-0041,mex0079-0042,mex0079-0043,mex0079-0044,mex0079-0045,mex0079-0046,mex0079-0047,mex0079-0048,mex0079-0049,mex0079-0050,mex0079-0051,mex0079-0052,mex0079-0053,mex0079-0054,mex0079-0055,mex0079-0056,mex0079-0057,mex0079-0058,mex0079-0059,mex0079-0060,mex0079-0061,mex0079-0062,mex0079-0063,mex0079-0064,mex0079-0065,mex0079-0066,mex0079-0067,mex0079-0068,mex0079-0069,mex0079-0070,mex0079-0071,mex0079-0072,mex0079-0073,mex0079-0074,mex0079-0075,mex0079-0076,mex0079-0077,mex0079-0078,mex0079-0079,mex0079-0080,mex0079-0081,mex0079-0082,mex0079-0083,mex0079-0084,mex0079-0085,mex0079-0086,mex0079-0087,mex0079-0088,mex0079-0089,mex0079-0090,mex0079-0091,mex0079-0092,mex0079-0093,mex0079-0094,mex0079-0095,mex0079-0096,mex0079-0097,mex0079-0098,mex0079-0099,mex0079-0100,mex0079-0101,mex0079-0102,mex0079-0103,mex0079-0104,mex0079-0105,mex0079-0106,mex0079-0107,mex0079-0108,mex0079-0109,mex0079-0110,mex0079-0111,mex0079-0112,mex0079-0113,mex0079-0114,mex0079-0115,mex0079-0116,mex0079-0117,mex0079-0118,mex0079-0119,mex0079-0120,mex0079-0121
0,1984-12-23 16:24:48+00:00,174.94011871443095,,,,,156.33858711747436,160.06091851339662,158.90695706761213,,,,,,,,,,,,,,,,,,,,,171.62105455072017,,,,,,,,,,,,,,,164.73624905135122,,,,,,,,,,,,,,,,,,,,,,,,,,210.09857420824585,,,196.353512105493,,,,191.84673784374334,,195.27805777786406,,,,,,,,207.42701709387842,,207.17180774906984,,,,,220.62389652366093,,,,,,,,255.86399043950945,,271.85353658172085,,,,,,,326.0584280048912,328.24324411256265,,,,,,,,,,
1,1985-09-30 16:17:33+00:00,151.83316608910468,116.53412330461767,115.03347809310556,104.66325863885194,124.25442936266195,129.24335683787467,123.20649688790463,128.15902344448585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-10-07 16:23:40+00:00,145.08875028422915,99.88546348198838,93.9543336693718,102.52741972552145,115.16011290178315,109.21347771347092,106.52610884613975,106.87670518882288,,,,,,,,,,,,,,,,,,,,,150.91923914162157,,,,,,,,,,,,,,,139.0092590709185,,,,,,,,,,,,,,,,,,,,,,,,,,177.0530382679572,,,174.82017237714027,,,,161.00584592574646,,162.08102939545194,,,,,,,,177.14909493905316,,175.69861827321623,,,,,191.78442631498143,,,,,,,,222.41442928634027,,239.6363606748948,,255.1307929232144,,,,277.3550729942784,293.7546021658413,295.79278432253454,288.55194521064294,282.7288575737342,279.7065918319721,272.1206687349572,261.90956271705056,,,,,
3,1986-01-20 16:15:42+00:00,180.58157682196605,174.58337442751807,173.18851451682283,175.23547389419286,164.48459810796433,162.8219133616573,155.57425216282883,157.7353754023017,156.37913111408545,165.28163811879068,167.87841071648353,172.48162259044986,177.3858765392266,179.28749528594014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-01-27 16:21:44+00:00,182.40715834488415,179.369430102675,175.48873966948375,173.57549159973158,171.0865613681798,168.47630185098635,156.56565083197088,163.77413371110677,162.99972311684837,166.46210834266583,169.09924389671093,178.8694105595683,175.63624760621687,181.79013711202396,180.4565677997141,182.7479368147175,171.8270659513897,176.1619943571327,174.20591394169927,173.49657100667784,164.37916181270353,174.24391544938035,177.8538139711821,175.51347793578714,182.25793357488914,189.01368584833097,193.43052866203797,195.30674127304437,199.38485281260566,201.71699481690422,197.81053113254458,198.2199177780152,201.63840703939738,198.97759294047677,193.70330251231502,189.157429700114,191.85920549299604,188.1729889833006,189.4729318060746,187.7630793487263,180.16784767097167,190.55625816198508,186.855201488856,187.13170440706313,188.49783165318405,183.49462692178938,182.057222945258,186.03146739578668,185.3644592367052,183.19533113094175,182.90072043822522,183.12940008358646,186.15905894938106,189.85060274976703,189.10500409763912,195.1858407078935,192.28244505455012,198.04226748895957,193.34164146094946,197.93663130264534,199.23626817129912,204.27806994210124,205.6081330930174,207.93092881083288,207.9387618953113,215.184843782839,211.98009322068123,213.97489856823037,216.82776765709482,217.88002512249048,216.8287996847792,219.20356674369324,215.96569502535365,213.95265086721452,216.6933850369605,212.07993870855825,210.69733781213392,207.04502651204484,210.65407076463308,210.08700603274792,208.31868983871337,208.90697000354447,207.17365691790334,208.926752445162,212.12279402079847,218.2140432792564,220.85084914858803,221.5646569515389,219.57223184352705,214.3109900792519,219.3123668923107,226.33682008305854,225.4267095811233,231.2597121338095,230.08764785736298,239.6091281179618,246.8690745343389,249.94681480386342,252.3186923699972,253.58898785877025,259.97229197515435,259.3969439837623,266.5322859480265,275.75712751360527,289.37175561445144,289.62774286039587,289.4017118864811,291.06081729086264,299.741456471317,305.69104787663844,322.639479061323,325.7706669891725,320.97439653375847,315.5231296344337,311.2542335954977,292.2982594827533,280.5139810373105,263.79721534790957,246.28726996497528,231.7620220555482,221.98832395023763,218.53971838608902
5,1986-03-16 16:20:40+00:00,185.1465438957067,188.1866190312111,178.76901552647655,177.8687709626048,174.12209335273818,173.6002490412175,165.46967432250253,169.27663725851465,169.56728073986392,172.1226288861694,174.5885386769572,183.43700249869238,182.67222665681035,187.59203624905527,184.33340585264685,187.11858937762432,179.51985201032636,180.76705347228886,181.40897589526242,174.8916279572998,172.02310316823616,175.01928769196175,173.6465079919419,173.6591733759467,179.25798379966417,182.50026431969366,188.4738774072318,187.82459331899727,195.06771635769616,188.8402540651842,192.54660334836214,191.5294438737507,192.51629567005637,187.01843994140015,191.51186570224726,187.54716232764153,189.10130210580087,183.38822859558357,183.59507339645623,178.69933692031086,173.66389448151497,177.249215723642,176.69542647049502,175.86992901377482,174.03507419548473,184.36762989412517,179.80535513481948,180.9431540794975,175.2776319249445,174.02137595627397,173.87689115758798,180.67976095466042,178.50442112865258,184.73409290512225,185.56559497918832,193.85305265921113,192.46516020325706,193.53480603682763,189.69548762527543,194.29243770956515,193.12326940317828,196.804674084336,202.0358744521681,198.69847690813475,203.60323561902646,206.51429545640096,211.2760754041946,211.28770648077244,212.64173499659205,207.20405029791814,211.73098691046908,211.2383139029588,213.77339164702497,206.53491555446573,206.21932841975837,196.48111355555656,199.322186788256,195.76690113186925,199.50106831798394,195.9310174582038,197.53737436072177,200.06493250931314,203.9930341075333,205.5821855382653,212.89034180801204,214.77650153127317,220.33284732048838,219.82794059306227,221.66425057864097,219.35894115906905,223.35960716964317,227.01792400335395,226.18628220871994,231.58226783479066,240.24386867617585,248.65528298666254,251.73665683856962,255.28519574006484,252.3835205902113,255.8268414482254,262.8722222739432,260.0614114658175,267.95453108884493,278.96094998269086,288.63911140458026,289.9756750349749,289.81648086575626,297.8514297807013,302.23335279650365,308.0008278504565,307.60721426750894,314.6120782778874,313.0116349667242,318.98125186018416,307.36886676762265,299.4100565451629,287.280968506516,270.107517250489,250.91990533680044,239.13296949976353,223.0408956569281,217.43146815226385
6,1986-03-25 16:14:19+00:00,177.18073807319647,181.19377173392215,174.48039841955287,177.44735720941387,173.8066396481386,167.16030925373911,161.59461916695835,162.75447551010515,163.51254514948482,169.21910940391322,168.91607180312326,172.6572362759222,177.83504789518187,179.79479412924115,182.09857769967178,174.4436113894514,177.28452749756246,172.92792485675477,172.89592546724043,169.19071228847997,161.94957335827644,165.76231290676293,165.87279065007758,171.55642479501114,175.30163625784564,189.53723773398326,188.60798580947164,192.1793537944859,193.49198582004618,198.85686242119456,197.46529923597134,197.76484623014687,197.99763296258996,191.21859362925062,194.46032052001567,189.51142848843767,188.9048670501017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-04-10 16:13:58+00:00,161.6940398297816,166.82896322288266,165.45974103154919,164.80710765484952,164.9015830627499,158.2918024888875,154.9644346683745,153.41790777643882,158.79154660412937,158.51051331338866,163.6045091773006,168.44386306128243,164.16053097430878,169.97487312985825,172.7001650337446,172.50580377628643,168.78073645877794,175.47038923861376,174.13201866272834,174.25130592551588,164.5243176252747,168.8870687924288,170.16169921289438,169.94746795570873,176.25484568775005,180.81130599470964,182.20689711764018,184.72514910477108,184.4596291083987,181.32676265152855,188.1070054825546,185.2237801308446,187.37878310365915,184.62568857356467,183.23261316560803,181.30930811501696,181.3688582808162,183.4966078842561,175.69769306035988,179.7386203765486,174.31071946141154,180.97292318018404,178.81011445495272,175.61076829578948,175.38976967477265,178.68850951744108,174.11132438469411,167.67261151477112,173.55658697724124,170.81300441005578,175.12894646008615,178.42640363923198,177.99443396510395,180.91396823826452,182.1832850671567,185.17860675762984,185.23976509243565,186.03907354469547,184.2680387657132,190.18852227986892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-04-17 16:20:00+00:00,161.79286223970868,165.5836003240712,163.37727003314217,166.46055075883044,158.5759937876575,157.85812192168336,151.4906470217526,154.7955548241495,155.76243950328796,158.82177128148467,161.97205755978806,165.1354111067644,167.1917597726537,164.53714703240993,166.22276341244068,168.95865173356606,167.39429306185494,163.71452616240305,168.02973636822054,162.3600633701458,160.18604530188765,153.69906568410372,156.45159183247293,157.7446791776309,165.91154784976757,168.05299757549494,172.60604812939823,175.80168139159548,179.60774712192764,177.40923901562115,178.37156944421446,178.498589979536,181.38822260662016,177.45514018009567,173.68910545887485,173.55290916329068,174.98231417328924,174.00661810254246,167.38555526185365,168.40632320810414,164.06902924892466,165.56304211957905,164.16632415265798,167.42424787604,167.3743464934513,169.08362645632042,164.13739962925936,164.69429845310646,161.9305513201656,163.72953129730823,161.3427901507857,164.7191225169857,163.1685117342306,164.77686978324425,168.14181087649575,170.71354656918143,170.68462420702684,171.81480130711986,173.28747716271752,173.12778135777506,173.9110845726119,174.39442968749123,181.70490290632168,185.0544532413099,188.64644743176797,191.1263486679528,194.6530627910085,191.51138702253482,193.62568198869616,191.0817439273683,193.71180321854163,194.87887946062386,193.68689351486245,187.94180549207147,191.2622872338606,183.77594254671493,187.21589605439937,181.53370384038058,188.19587461356667,188.67351669036628,188.2450814206148,188.11130158453102,186.96136099316485,189.92857935406468,195.40691488448,201.3804510001092,198.1439037474987,205.20619904173563,201.5995158074824,208.3180151986945,205.6645170134285,214.63465272577224,214.63533670634985,216.5503260433237,220.05866769230653,229.7847641403214,234.7399702878384,237.14372950885422,233.91601971672128,240.57722640437697,245.2812654248338,247.2453118137935,258.01467594619237,266.6973744870301,282.8216311664854,284.56228500909754,284.3406101180088,284.16565375584275,285.48648712961744,295.7119398475839,302.74342725841393,310.05220223436777,308.8481617255805,304.6165475516248,291.8977021049997,289.08947194767467,279.4918613134368,257.5403097338104,242.81932024413146,223.07873531149113,203.38839313293875,200.56031100168553
9,1986-04-26 16:13:36+00:00,137.82654148454682,136.210199473546,139.83038574699148,145.12908572327956,134.14961048931414,136.21521188953523,133.64706227953556,132.27952328797488,138.6831915112368,139.3578774485484,151.3733076004163,154.99458973189255,155.29632222151713,162.14600998133872,156.99960743240592,156.50609696188116,152.12061370016892,154.48210055433634,151.77737391662228,143.646574821437,145.4082408873041,143.70818284369636,144.8928645501647,148.06961704339471,152.2040015441432,153.74340908887413,156.78290085561505,164.80060934930634,172.5978969396019,162.76166706580253,169.32165720824813,164.3086971398454,160.93221751252244,165.30229165468432,162.48328269586247,163.10715816929147,158.97514954271142,157.57248450059294,155.83295746854515,157.2718725438432,149.78239686913452,154.60521978752806,154.13345467401638,148.69712753397002,156.63759873716393,153.1384494806148,154.37691745405772,146.21329681989062,154.03406860716365,151.84078882925334,152.56125963689297,153.41006455548512,155.22812526610323,157.0050941855633,156.58586508695157,164.046288422991,163.57891600618586,167.22831390912896,167.62076450052243,171.56685011410397,169.649296710933,174.15692238467128,174.96337541011664,177.92948583753525,178.6566000670986,186.68749445202,188.0905245466364,188.55723044075458,189.61377851908125,185.96112787277997,189.098473209626,189.81220044104452,189.6285342428044,183.7869071941997,183.4526785455948,181.5203043529942,180.7122998597911,181.11831694635018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
