,dates,mex0343-0000,mex0343-0001,mex0343-0002,mex0343-0003,mex0343-0004,mex0343-0005,mex0343-0006,mex0343-0007,mex0343-0008,mex0343-0009,mex0343-0010,mex0343-0011,mex0343-0012,mex0343-0013,mex0343-0014,mex0343-0015,mex0343-0016,mex0343-0017
0,1986-03-19 16:50:19+00:00,161.03932786753973,171.09343679705137,168.41527030263464,173.2108054435794,177.98485043708635,173.50034003869683,168.37098809234465,174.08562016950765,179.83480541313742,189.6078726450339,193.55171525915168,202.83013644281743,198.1830005000246,182.91080101988808,170.70124738733944,169.07786204700304,176.31525011463594,184.66235031691218
1,1986-04-20 16:49:38+00:00,180.35769278166893,161.39480146015973,161.6869295424067,175.9440624360563,180.11955366757093,181.81548502268237,179.94275653544705,182.3138532663133,183.05905089577027,189.00304051348672,194.70213161966274,194.49846170291903,188.48859657567948,184.66565627282608,172.3780709733197,176.14359425971298,189.0287905848674,203.29550062822352
2,1990-02-10 16:45:58+00:00,158.8422968265344,167.77158597081228,164.4848533450711,175.1160406062292,183.85571845080236,177.5010963207954,172.80356107642433,164.3389771455739,166.71994733484547,175.55326819001735,182.15790860726725,194.97878903957707,193.11333662534057,187.18462442865763,176.16755749391604,179.8205678410617,184.31660597153552,184.09338706102494
3,1990-04-15 16:44:33+00:00,201.317452637838,180.14609947724117,182.42569261321796,191.1715483730387,201.39906286923966,191.40474103476794,187.32752083402622,185.32392892524243,194.9410518355715,194.69111731023713,203.67803520261566,210.64670317404887,204.20221674032803,192.75725116121296,189.6402681197129,191.33723987620243,191.73112249256383,204.38779119513293
4,1993-01-17 16:45:59+00:00,,154.34795279353256,166.20911568874524,169.3549245497921,185.56683215013706,181.8188475701662,176.23133650990246,172.46678647080958,177.12230313193538,186.09267880118063,188.5062573589731,199.1127812323408,201.39056610756873,194.36160247822156,196.9425485158675,199.65519518485092,201.61632030413642,211.84975655218696
5,1993-02-02 16:46:10+00:00,,167.43135451597243,168.74569686382856,178.56838375157176,189.41473338545953,188.59877727821197,178.55349886241692,177.78678269402585,179.1302834989376,191.6303919898298,202.0468288387684,202.98836302825706,200.09944679713385,196.88197190742358,184.5276350743486,186.83658936513888,194.9502885188923,200.3841744779554
6,1993-02-18 16:46:17+00:00,,167.9967422337375,175.28766769632654,177.8088857883455,184.15111741275604,177.38959470729827,170.72684686733015,165.15271199472494,180.12251953601458,188.27469604531927,194.68629605162616,199.39959415217248,197.62452730403373,188.05242489346261,184.7256612604164,185.67008758114576,190.16529849225336,197.06769424238104
7,1993-03-22 16:46:29+00:00,167.70323241792735,157.84872794261128,163.85827280942007,168.73565079892728,175.36860847137282,171.83863088885533,164.75106095071942,161.75478633958915,164.78233770277012,172.09230880967277,182.5161702302653,192.91405165945264,180.85935172505788,171.4804844964366,162.82689484096895,159.76974127065262,165.65314296583568,182.73867703925882
8,1993-04-07 16:46:35+00:00,191.97099198225794,174.1705615166086,168.622313560797,178.46126967838075,182.5363085071147,182.60658453221652,177.12907517628804,176.9085438481589,180.52933931298293,192.0180374989143,194.78050006540963,201.38373408762288,195.82708187670698,195.7372847568613,179.8905861355519,178.00448182964917,179.4155611171558,182.50072053153494
9,1993-04-23 16:46:44+00:00,182.22875169603378,162.96938435997177,163.73634027094855,168.86176500023493,177.09347026541894,180.37699841477428,174.7884450906,168.81019293976777,169.29187586417657,188.65411257089374,194.14330512868892,194.61797449872296,191.70273447265615,184.41482185453907,166.0819148446279,168.53235110141568,178.21950270930756,187.95739823670255
