dates,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0032,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072,satname
2001-04-27 21:51:07+00:00,348.14,336.49,326.26,319.29,314.00,308.38,310.67,311.55,311.81,315.23,314.60,316.93,332.00,338.57,347.03,353.70,349.96,330.27,325.50,324.51,320.69,317.65,310.79,306.44,299.71,296.13,291.03,295.11,296.10,296.39,295.18,413.09,405.70,361.49,373.23,375.23,356.96,340.64,328.69,317.99,313.42,304.90,297.41,296.35,293.74,298.81,297.91,300.91,302.30,314.34,324.77,326.25,334.65,328.47,331.94,331.05,330.28,325.70,316.51,308.71,300.93,295.80,293.52,302.13,310.61,309.27,305.39,303.83,303.67,311.96,306.82,308.42,319.08,L7
2001-05-13 21:50:57+00:00,349.77,337.31,327.75,320.08,313.76,308.11,310.05,311.18,313.36,315.23,314.60,316.93,332.00,338.57,347.03,353.70,349.96,330.27,325.00,324.59,320.80,316.04,309.71,305.08,298.52,294.65,289.50,292.84,294.82,295.40,294.80,410.04,401.91,360.27,372.50,376.06,357.50,341.18,329.12,318.71,312.84,304.52,297.29,295.89,294.94,297.73,299.84,301.51,302.85,313.28,323.54,324.63,330.78,327.64,330.83,331.03,329.44,326.38,316.36,308.49,299.89,295.61,294.08,300.95,310.69,308.83,305.29,304.12,304.34,312.41,307.61,308.86,319.73,L7
2001-06-14 21:50:38+00:00,352.30,340.89,329.71,319.32,314.09,307.67,312.35,313.34,316.52,317.91,317.88,319.06,333.63,339.41,348.67,355.29,349.96,330.27,322.05,320.60,316.20,312.86,306.41,300.21,297.17,294.45,287.46,291.76,294.10,298.19,299.20,413.68,404.26,361.05,376.94,379.68,360.34,342.02,331.01,321.15,313.20,302.52,297.40,292.19,294.32,297.57,301.01,303.68,306.09,315.95,318.85,322.36,329.44,326.32,332.04,334.13,332.82,327.84,316.79,309.53,301.91,300.45,298.77,303.20,313.39,311.31,306.21,303.68,305.03,313.86,309.58,310.65,320.84,L7
2001-09-18 21:49:29+00:00,352.20,341.39,331.75,319.72,315.21,309.04,312.58,313.81,319.15,322.23,320.39,317.88,330.92,336.52,,,,323.07,316.01,312.70,308.97,304.52,296.58,292.82,291.80,290.28,285.61,291.34,295.24,300.88,295.46,408.29,406.94,357.27,373.27,377.98,363.65,342.24,331.85,321.37,312.09,300.09,294.81,289.20,297.12,297.82,304.98,301.63,301.88,311.44,313.93,317.90,318.75,322.81,329.09,334.92,332.55,327.60,318.75,310.72,301.71,301.95,303.75,303.68,314.93,311.15,306.23,305.65,305.32,312.56,310.85,310.98,321.42,L7
2002-06-01 21:49:40+00:00,,,335.89,319.03,298.21,292.20,315.04,,,,,,,,375.24,371.03,325.19,321.56,286.24,293.85,,,,,261.15,260.04,268.05,266.66,271.00,259.22,,373.30,,332.64,323.31,,,,290.33,282.96,273.62,,,,,,,,,278.18,,,,286.34,288.67,,305.07,289.87,293.00,291.56,,281.41,285.21,,,269.87,,,274.88,276.29,,,,L7
2002-08-20 21:49:10+00:00,,,335.89,319.03,298.21,292.20,315.04,,298.20,304.76,318.23,307.34,308.64,312.61,340.75,371.03,325.19,321.56,286.24,289.75,278.02,277.52,277.32,269.50,272.54,270.87,279.98,275.65,283.70,276.15,300.59,367.00,379.72,335.68,332.23,346.75,,,290.33,289.79,276.93,276.00,276.27,279.07,286.86,,,306.03,300.18,293.25,321.54,323.83,310.50,298.89,299.31,304.45,306.75,301.92,299.35,292.34,295.83,285.62,290.60,302.06,309.25,286.92,304.58,299.99,285.72,287.49,294.79,289.68,308.30,L7
2002-10-23 21:48:51+00:00,344.73,331.84,325.77,315.98,301.11,297.98,307.03,306.78,307.47,310.31,316.22,312.20,319.61,322.44,338.95,360.00,330.81,325.82,302.62,297.08,296.22,297.31,294.73,283.65,280.01,278.53,284.58,283.57,289.04,286.81,306.00,383.95,410.48,342.75,339.15,346.72,344.39,343.97,306.32,297.81,282.46,284.63,280.81,283.37,287.35,283.18,297.41,306.68,305.31,301.70,326.73,329.25,325.12,309.23,307.59,310.23,312.46,310.03,305.93,299.55,300.13,290.10,292.29,299.76,313.50,299.13,312.00,304.18,290.57,294.46,297.51,294.24,310.76,L7
2002-12-26 21:49:23+00:00,339.53,324.95,316.81,311.73,298.88,297.73,292.94,298.98,302.14,307.83,315.83,313.02,320.83,321.44,321.84,335.44,326.73,321.32,319.00,292.91,296.87,298.59,297.25,285.09,283.61,284.28,286.42,282.69,294.30,295.07,301.50,396.91,415.24,351.60,348.65,344.80,331.63,323.70,309.54,297.85,282.92,280.79,277.00,283.55,285.76,281.62,296.96,300.92,301.60,309.75,324.47,329.54,322.09,315.24,316.15,310.81,312.56,314.80,310.17,303.29,299.99,294.88,294.25,298.43,309.53,311.39,308.50,305.34,301.89,305.04,299.40,296.38,311.81,L7
2003-01-27 21:49:33+00:00,338.82,324.95,319.10,314.33,303.14,298.74,292.28,297.44,301.62,306.79,314.95,315.14,322.07,324.69,325.42,334.66,327.76,319.34,316.00,297.56,298.76,298.24,296.19,285.79,282.25,279.25,282.36,281.64,289.44,289.25,293.31,395.28,412.07,355.03,351.41,345.75,332.86,324.56,310.87,299.62,285.59,283.06,278.08,282.36,282.75,281.62,296.96,301.84,302.71,308.63,324.06,327.43,317.94,310.73,314.30,311.20,313.54,314.60,308.81,302.03,299.44,295.92,295.44,298.86,306.64,306.13,305.31,302.80,301.39,304.39,298.57,296.05,311.46,L7
2003-02-12 21:49:43+00:00,343.76,329.51,322.94,317.58,306.84,301.38,297.18,302.31,306.04,311.56,318.48,319.73,326.23,330.82,331.44,340.38,332.39,325.13,321.19,302.06,301.83,300.83,297.08,286.81,284.66,281.49,282.90,282.63,289.70,290.32,293.23,398.40,412.07,358.69,357.02,350.71,338.87,328.59,316.45,303.82,289.69,286.50,282.40,284.39,285.81,287.98,297.14,303.32,305.21,311.36,326.08,329.28,318.86,312.16,315.89,313.48,316.25,316.33,310.04,303.10,300.22,296.64,297.42,300.48,309.09,306.81,305.73,303.54,301.59,304.82,299.37,298.27,314.06,L7
2003-03-16 21:49:46+00:00,344.97,330.56,324.19,318.38,308.74,304.56,301.66,305.70,309.79,315.19,320.48,324.41,330.37,334.66,336.90,339.70,332.06,323.87,319.23,306.36,302.55,302.57,297.38,289.94,284.38,280.45,278.62,282.19,286.19,289.63,291.39,405.93,417.29,363.69,361.58,352.98,341.04,330.51,316.27,306.13,294.05,289.29,285.46,288.73,288.45,291.72,300.20,303.68,307.40,312.12,327.21,330.64,320.94,312.33,317.38,315.74,318.21,316.92,311.13,305.60,301.32,298.34,297.78,300.08,309.06,307.53,306.01,304.43,302.86,306.36,300.52,296.41,313.21,L7
2003-05-03 21:49:49+00:00,345.03,330.24,326.32,319.74,309.92,304.76,302.31,307.26,310.37,317.65,322.76,327.06,331.75,335.94,339.00,340.02,332.52,324.19,320.06,307.59,302.60,301.10,295.71,289.74,283.57,279.26,277.81,281.48,286.23,287.77,287.44,404.84,405.91,362.67,363.15,354.56,340.21,327.15,317.29,306.78,297.04,289.41,286.58,289.30,290.49,296.18,302.99,305.83,308.17,313.08,326.00,329.30,314.68,306.48,315.12,315.65,316.32,313.82,308.47,302.81,300.28,298.10,298.48,300.95,306.16,302.18,301.54,303.12,303.71,305.67,300.61,295.81,313.20,L7
2003-07-30 21:37:45+00:00,354.19,338.99,331.83,324.45,317.12,313.29,315.71,316.93,320.09,327.23,328.81,333.06,336.57,341.93,344.98,348.37,338.59,331.01,322.41,315.03,303.46,302.39,294.41,290.94,289.25,284.96,281.78,288.30,289.84,297.65,294.27,407.21,398.15,362.94,368.09,364.34,353.33,339.44,325.38,315.29,305.53,294.68,294.06,294.61,298.72,301.56,305.16,311.72,313.54,315.36,325.24,331.48,319.80,316.93,318.90,324.49,329.14,319.99,311.06,301.18,301.06,291.83,294.40,297.87,306.48,302.05,300.40,301.06,302.67,305.00,302.30,296.28,315.68,L5
2003-09-24 21:49:14+00:00,377.52,358.34,342.46,335.90,333.95,331.70,326.41,320.86,326.38,330.83,330.99,333.81,337.32,338.64,342.96,345.73,338.20,333.05,325.01,314.93,314.34,313.12,304.21,299.43,300.39,299.72,302.26,308.02,316.06,318.56,322.86,416.32,420.31,352.35,355.54,352.54,340.23,331.65,321.46,312.65,306.16,291.53,293.79,293.23,290.45,301.03,308.58,311.23,306.62,307.92,319.29,322.22,315.72,319.26,315.52,326.36,331.19,316.69,307.18,294.97,298.76,284.17,283.47,288.81,294.06,294.56,293.40,295.60,302.94,303.48,302.03,301.33,318.57,L7
2003-10-18 21:39:00+00:00,377.52,358.34,334.28,326.69,327.50,324.11,316.73,314.53,321.66,323.21,323.34,327.89,333.40,334.05,337.90,342.60,330.05,326.43,315.68,311.33,309.49,304.42,300.13,295.43,295.16,289.92,293.81,308.02,316.06,318.56,320.00,413.37,418.33,353.39,354.78,350.83,344.43,333.07,320.01,308.44,300.57,289.35,287.34,288.94,282.79,294.81,308.76,311.67,307.53,309.38,319.46,322.68,315.51,317.97,317.94,327.04,329.47,318.06,307.81,300.48,298.52,293.54,294.62,298.50,309.27,311.47,311.54,311.76,315.72,316.78,318.55,313.61,320.67,L5
2003-10-26 21:49:26+00:00,368.69,350.61,330.39,323.85,324.19,321.23,313.57,311.52,318.52,320.78,321.34,325.15,328.78,330.31,336.70,341.11,327.91,323.95,313.93,308.85,303.56,300.81,295.97,292.67,290.85,288.56,287.64,299.47,316.06,318.56,313.31,401.88,410.69,351.15,353.57,351.79,344.70,329.08,317.72,307.08,296.90,288.42,284.26,285.62,280.03,291.06,301.54,305.54,303.38,306.90,316.74,319.48,312.35,311.39,317.33,326.02,329.47,318.06,307.81,300.48,298.52,293.54,294.62,305.03,311.56,310.36,310.18,311.00,314.05,314.21,313.64,313.61,320.67,L7
2004-01-14 21:49:58+00:00,365.64,348.92,332.28,322.29,322.55,322.38,316.34,312.97,320.06,321.78,322.82,327.51,330.34,331.89,337.27,340.40,326.81,323.16,311.62,309.32,302.96,301.23,297.66,292.74,292.25,288.85,287.68,298.03,313.24,317.02,312.79,392.78,416.44,356.01,358.14,358.89,351.36,335.04,320.03,308.54,295.15,289.92,284.27,288.30,275.98,279.13,300.84,302.33,299.22,303.50,314.48,319.06,313.26,313.46,319.89,324.66,328.28,317.65,307.45,301.43,294.74,296.78,294.28,303.40,313.88,311.54,308.94,309.48,312.93,312.75,310.53,307.63,316.08,L7
2004-01-22 21:39:52+00:00,367.34,348.71,333.11,324.53,323.26,322.06,317.57,315.34,320.60,322.77,324.26,328.21,331.27,332.57,337.43,340.35,327.86,322.55,313.03,310.84,304.69,301.09,297.04,290.45,291.35,287.95,286.79,295.25,305.41,308.86,311.16,395.69,417.27,359.27,361.79,362.67,354.15,338.42,322.70,309.72,297.85,291.83,285.26,287.74,276.94,281.52,300.21,301.82,297.88,303.39,314.57,318.66,313.72,315.01,318.88,323.36,328.01,319.60,307.12,301.05,296.48,298.68,296.23,304.45,315.59,312.75,309.59,310.62,313.13,312.29,310.71,308.41,318.74,L5
2004-02-23 21:40:02+00:00,365.90,347.64,333.58,324.70,322.71,321.42,316.25,313.80,318.44,319.96,322.15,324.72,327.32,329.75,337.14,338.72,327.08,322.55,313.03,307.87,302.11,297.36,293.46,289.50,290.15,287.95,286.79,289.83,291.74,308.86,305.76,395.85,415.64,358.66,359.72,362.17,351.30,337.01,320.64,307.62,297.21,291.15,285.33,286.78,277.18,282.34,300.26,302.91,299.09,304.28,313.93,316.81,313.90,312.67,317.97,320.33,324.29,318.68,308.29,302.60,297.42,301.42,299.14,305.08,319.53,316.63,311.94,313.16,315.22,315.79,313.94,310.87,317.75,L5
2004-03-18 21:50:19+00:00,365.90,347.64,333.58,324.70,322.71,321.42,316.25,312.73,317.64,319.81,322.21,324.71,327.25,329.83,336.79,338.41,327.81,321.74,313.04,306.68,302.28,297.25,292.03,288.29,289.96,286.81,284.61,287.60,288.20,302.02,302.28,396.68,416.78,358.86,361.81,363.35,351.28,337.10,322.45,308.36,297.39,290.61,286.03,289.22,276.66,284.53,298.61,302.49,298.98,305.13,315.11,318.46,316.29,314.67,320.27,323.46,327.14,319.68,309.72,300.78,295.70,298.12,297.54,303.19,317.33,314.76,310.10,310.92,313.45,313.50,311.94,310.38,317.26,L7
2004-05-21 21:50:13+00:00,364.04,345.66,336.78,325.54,321.23,321.60,318.94,314.41,319.00,322.49,325.57,327.51,330.37,333.83,339.48,340.31,331.30,323.96,315.68,308.63,304.81,298.28,291.39,286.89,288.91,284.85,282.29,281.30,278.28,291.12,290.61,393.11,408.24,362.69,367.67,371.39,356.33,343.59,329.11,313.92,302.53,295.59,290.95,295.49,284.30,289.53,300.21,301.68,298.66,306.60,316.45,318.74,319.85,318.76,325.04,323.87,326.42,319.18,309.72,300.28,295.09,296.40,295.60,297.29,312.61,310.95,303.61,304.96,307.56,308.42,305.92,305.98,315.95,L7
2004-07-08 21:50:02+00:00,364.04,345.66,336.78,325.54,321.23,321.60,318.94,314.41,319.00,322.49,325.57,327.51,330.37,333.83,339.48,340.31,331.30,323.96,315.68,308.63,304.81,298.28,291.39,286.89,288.91,284.85,282.29,281.30,278.28,291.12,290.61,393.11,408.24,360.71,365.82,369.20,354.55,340.69,326.80,310.51,299.79,293.05,290.51,295.49,284.59,287.69,298.93,300.73,298.98,306.94,317.68,320.47,319.00,319.82,326.25,323.62,325.58,321.15,310.22,301.82,294.81,295.66,294.76,294.14,309.96,309.38,302.86,304.57,306.33,308.42,305.93,307.21,317.51,L7
2004-07-24 21:49:57+00:00,360.14,343.37,335.96,325.54,319.95,318.18,309.68,306.21,315.51,317.85,322.10,322.26,324.38,326.36,334.04,334.10,330.04,323.57,315.47,302.13,300.05,293.14,283.96,285.35,286.78,281.15,273.70,276.00,269.12,287.18,284.96,394.09,395.16,353.55,358.63,359.06,346.15,332.27,321.28,304.83,295.08,287.87,286.76,296.90,284.33,288.01,291.99,297.87,298.52,306.63,316.80,321.98,317.25,317.87,327.92,324.16,322.37,318.48,309.18,299.53,292.44,289.54,291.70,287.95,302.18,305.90,296.81,299.16,301.36,304.73,303.88,306.72,317.07,L7
2004-08-09 21:49:51+00:00,360.14,343.37,335.96,325.54,319.95,318.18,309.68,309.55,311.63,318.03,323.52,322.26,324.38,326.36,334.04,334.10,330.04,323.57,315.47,302.13,300.05,296.66,285.71,284.14,284.30,278.42,273.78,275.37,272.59,289.69,292.12,394.43,396.58,353.36,357.88,360.47,349.20,334.31,321.48,305.62,296.31,288.93,287.12,293.64,284.59,288.19,292.32,299.10,301.34,309.52,319.28,320.76,317.09,319.72,329.17,324.46,321.79,317.02,308.44,299.53,292.44,289.54,293.44,287.99,302.17,304.68,297.61,300.18,300.90,303.78,302.17,305.20,315.40,L7
2004-09-18 21:44:58+00:00,352.80,325.58,315.33,312.44,309.06,306.04,300.22,310.93,310.42,317.13,322.73,322.31,331.83,326.30,331.13,332.65,330.44,320.02,306.32,303.75,297.02,301.32,286.68,280.24,275.17,275.70,267.58,274.79,282.79,293.77,304.17,388.06,386.43,348.70,351.41,354.19,345.80,332.04,319.39,302.45,291.94,283.44,281.37,288.65,284.61,283.60,289.66,294.09,297.05,307.97,319.96,319.97,313.36,320.88,331.37,324.33,319.31,316.15,304.91,300.72,292.61,291.20,295.01,287.22,299.42,303.67,298.06,299.73,297.92,299.42,299.00,301.69,314.45,L5
2004-10-20 21:45:40+00:00,361.32,339.26,328.66,322.68,317.44,317.41,312.62,315.89,314.95,320.07,325.02,327.94,337.32,331.80,336.74,339.43,335.40,323.94,315.24,313.16,304.89,303.49,293.77,287.06,281.70,287.07,280.07,280.68,286.95,297.51,306.89,396.57,397.05,351.57,351.41,354.19,346.92,333.30,321.06,305.50,295.26,287.08,284.33,290.91,287.90,285.82,292.66,295.51,300.25,312.03,322.62,322.14,315.33,321.95,333.66,327.46,322.04,318.57,307.64,305.20,297.73,294.33,297.72,291.57,303.98,309.26,302.38,302.39,300.66,303.58,302.36,304.46,317.45,L5
2004-10-28 21:49:52+00:00,362.75,345.85,333.59,325.85,321.12,318.45,313.24,314.86,315.24,316.92,323.24,327.41,336.15,332.42,337.40,341.30,337.44,325.42,317.28,312.34,304.48,301.92,293.20,287.10,283.49,287.61,281.96,283.47,289.12,297.65,305.75,399.15,403.82,351.98,351.41,354.19,345.26,331.79,322.55,306.73,296.66,288.54,284.27,289.29,287.84,286.99,290.38,294.14,298.42,308.76,320.72,321.27,314.83,321.65,332.90,328.95,322.49,318.91,307.93,304.03,299.23,293.41,295.48,290.60,302.23,307.05,301.90,302.20,300.37,303.12,301.94,304.27,317.50,L7
2004-11-13 21:49:59+00:00,362.75,345.85,335.71,325.58,322.88,319.23,315.00,315.80,316.91,318.02,323.77,328.92,336.31,334.38,339.01,343.78,338.17,326.95,318.24,312.40,305.78,302.37,293.87,289.15,285.99,289.65,285.16,285.98,289.76,297.81,303.07,400.89,409.84,352.98,353.37,354.11,345.50,331.89,323.14,307.94,297.97,289.82,283.73,288.26,287.15,287.79,290.98,294.64,297.67,309.03,320.51,322.18,315.34,322.13,333.68,330.95,325.44,320.66,308.31,304.25,299.91,292.99,294.97,290.89,302.25,307.04,301.60,302.14,300.06,302.25,301.55,303.64,316.72,L7
2005-01-16 21:50:27+00:00,364.99,348.51,338.47,329.04,325.41,321.42,316.80,316.86,315.77,317.87,324.25,329.67,337.22,336.06,342.75,347.18,343.84,332.70,322.56,319.75,311.43,307.48,300.70,291.72,287.09,288.92,285.07,285.58,289.68,296.66,303.14,404.48,417.46,352.60,352.22,354.05,346.55,334.23,324.34,309.12,299.05,288.51,282.04,285.81,285.62,287.04,290.44,297.11,298.90,311.89,323.12,325.60,318.22,323.68,334.60,333.75,328.44,320.92,310.35,307.16,302.69,294.33,295.67,293.05,304.40,310.32,304.29,303.37,301.08,301.86,301.22,302.36,315.95,L7
2005-02-09 21:47:31+00:00,366.01,352.15,340.64,331.66,328.77,324.23,318.90,318.22,320.58,319.42,325.67,332.19,339.62,342.20,348.56,354.30,345.31,335.19,325.26,321.06,313.01,309.94,304.14,295.22,291.06,291.88,288.58,287.86,290.52,296.30,299.50,408.89,426.83,355.94,356.37,358.91,348.29,338.97,329.00,313.58,302.17,291.32,284.26,287.96,289.44,292.86,296.06,299.24,299.44,313.98,324.79,329.92,322.59,326.26,336.49,339.21,333.09,326.86,315.43,312.64,308.16,299.71,298.61,299.96,310.58,315.18,310.49,305.50,302.58,302.59,302.12,303.81,316.98,L5
2005-04-06 21:50:40+00:00,368.04,356.11,344.17,334.13,331.69,327.19,322.51,321.43,323.93,324.60,329.57,336.89,340.75,344.65,352.22,355.46,346.07,338.13,330.34,322.58,316.38,311.42,306.75,298.46,295.19,290.08,292.64,290.81,291.04,295.27,299.46,412.22,431.84,358.01,364.14,366.52,354.20,340.94,331.97,317.44,306.66,297.46,290.90,290.77,293.07,296.95,299.21,303.25,303.15,316.62,327.08,331.39,322.85,327.25,336.89,340.96,334.97,327.16,315.46,311.53,307.41,298.82,298.67,300.79,312.14,315.45,309.70,304.92,302.04,303.03,302.84,305.20,318.54,L7
