,dates,jap0086-0000,jap0086-0001,jap0086-0002,jap0086-0003,jap0086-0004,jap0086-0005,jap0086-0006,jap0086-0007,jap0086-0008,jap0086-0009,jap0086-0010,jap0086-0011,jap0086-0012,jap0086-0013,jap0086-0014,jap0086-0015,jap0086-0016,jap0086-0017,jap0086-0018,jap0086-0019,jap0086-0020,jap0086-0021,jap0086-0022,jap0086-0023,jap0086-0024,jap0086-0025,jap0086-0026
0,1984-04-26 00:41:23+00:00,180.86623883763716,185.88383876430643,176.29162664849926,167.26421439911456,158.5001542078554,168.72423707133154,148.51731217992958,169.5079727897367,172.36008702198916,168.61401376799054,176.62838757730756,175.23837997561307,167.30269523242504,169.53263341623148,169.81505429139753,177.16191290432826,175.73226047926696,162.71941273234702,165.93054989227704,168.47815991202162,166.55055499776012,168.09588175950384,167.92220361566046,161.12842438190842,170.40805325716133,168.1131813194451,186.55560875424328
1,1984-10-10 00:50:30+00:00,172.97050715497852,169.1440550208005,172.60498078053615,167.0382956913681,166.56155246534274,169.2141288052754,169.47066920932846,164.40846718506526,163.77246022845375,168.78114181347934,174.36579209529663,180.09578134303712,171.67087938931866,169.81923682261467,176.2005063131809,176.9775055577202,183.07324349656113,177.14879589284072,174.62136025460802,173.6039594638687,,161.86526354449774,157.3468901020913,145.61242993294812,,157.58615644166096,164.79527988516517
2,1984-12-06 00:44:13+00:00,194.62008389898594,195.82451778319566,202.0907526484205,196.48513009154377,193.2525611566065,186.93301890968684,,149.39738467985913,183.6339889248794,187.01334858347417,168.4490518460911,178.99707612019046,185.69043095209656,190.46943669158173,179.51074250098495,,181.25212087427292,,182.5926858918551,175.41822207089865,171.23373539291143,172.72122415161311,163.44108361761965,146.89975114348098,,158.6936069918861,184.9370662341301
3,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1985-06-16 00:44:19+00:00,182.2212083936206,186.75245596765166,186.05139238159697,184.80855597128294,169.57371405837208,178.00110399516802,195.38907624720224,,147.5537131906329,156.2362145617753,177.6429818743718,176.6419092639824,176.39883607667707,179.34538169799484,164.74004957641543,178.80898743533336,175.48802476474083,168.94924418966147,164.6571716531002,177.79304828379227,174.72790485067728,177.51251895803733,160.13264415754708,154.7895060073085,167.86640570736043,164.04298791444643,177.98909616410322
5,1985-08-19 00:43:51+00:00,197.83502567673085,194.568706991608,198.04988707091638,202.47426752807843,203.00209898382616,203.91986550050058,217.20609139371714,,213.45952504361216,,201.93360443346603,,208.90602492840796,209.89625095084864,206.22265663984084,207.14342454040278,211.22673280164432,213.07720421461013,,203.81922180178898,178.4300831452253,186.3582133241569,181.65828118599129,175.30903089560778,179.1849993711279,186.22722211347917,188.29858224626773
6,1985-10-29 00:49:11+00:00,186.83892862145345,179.22020145861788,,188.14821804808574,193.44359943719667,192.65970169285185,204.51060146841584,,217.2006685503385,,,205.31040313614955,204.12951153771633,202.02660890978927,200.48654230052298,204.65025099483972,200.89195477682844,200.19617052770025,202.9058562164807,196.81605707223522,196.82279741088936,192.62563610509977,191.44517154511195,193.52778755360418,186.10619545387428,187.84968702721727,188.8957133271514
7,1985-11-14 00:48:57+00:00,183.40262664179383,184.36385738757025,194.13298270314684,176.61346058868222,186.70704058268066,184.0966409318748,183.67627469409067,163.6896759909323,,,,,,,,,,,,,,,,,,,
8,1986-09-30 00:40:30+00:00,,140.66440840267276,,160.9832386758845,156.42402138445235,151.97279611491223,166.94474063337137,163.2235824521119,172.41151381677045,156.29963102023495,153.51962561551807,155.67211350348234,159.5363003174657,163.58635615000458,161.6194410705437,164.41355269176898,156.45510395660415,163.35246259185925,161.78197984301605,161.77319519043016,168.31798822183046,163.34055256629134,160.81689042497334,169.2635841723819,165.60209659031452,163.10729449533918,176.44293552615915
9,1986-10-09 00:34:02+00:00,,173.05617589747507,168.68533559982222,163.33355496501838,164.22285070260813,,117.33834800003093,187.8058797445068,188.1631835247224,176.51481023493744,179.09526228778725,176.7054405899864,179.48380198839806,,181.08139419415014,185.34505858312963,183.24495509834148,174.51767813454052,174.11588937334034,176.6167776977915,170.52305680624272,168.50432832126725,169.13165963038375,161.68808586605982,179.74478042781703,170.5560470288544,183.5223710291689
