dates,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023,satname
2008-12-10 21:49:18+00:00,341.48,363.50,364.95,369.68,372.26,375.14,371.10,374.06,379.52,380.83,383.69,380.71,372.90,368.33,370.86,374.08,363.53,367.29,368.52,361.75,357.10,364.50,363.98,371.39,L7
2008-12-25 21:50:10+00:00,346.18,372.88,368.03,367.40,371.54,372.09,365.95,366.79,372.45,376.07,379.91,379.09,375.10,371.22,373.68,371.25,363.73,367.88,366.75,359.16,351.03,362.60,363.05,368.78,L5
2009-03-23 21:55:51+00:00,355.31,372.88,368.03,367.52,369.28,373.14,366.28,366.91,375.67,378.80,379.85,377.65,375.19,375.37,376.00,371.53,365.02,370.78,370.50,361.22,353.71,363.02,365.35,370.09,L7
2009-04-01 21:50:07+00:00,355.31,372.88,368.03,367.52,369.28,373.14,366.28,366.91,375.67,378.80,379.85,377.77,376.81,377.26,376.00,371.53,365.02,370.78,370.50,361.22,353.71,363.02,365.35,370.09,L7
2009-04-08 21:56:20+00:00,352.75,370.43,366.10,367.81,369.03,370.55,366.28,366.91,375.67,380.50,380.68,376.34,375.67,376.87,376.01,370.38,364.60,369.41,369.09,359.56,351.26,363.02,365.35,370.09,L7
2009-05-03 21:50:16+00:00,353.96,367.95,367.83,370.50,371.62,369.09,370.20,374.04,375.67,380.50,380.68,378.06,377.75,380.22,376.68,370.71,366.60,374.19,374.60,362.48,353.51,367.37,366.67,370.09,L7
2009-05-10 21:56:03+00:00,353.96,367.95,365.77,369.64,370.48,368.64,370.58,372.04,375.52,380.89,380.15,376.99,378.74,382.15,376.31,368.24,363.73,373.82,372.48,362.48,355.02,365.22,364.38,366.31,L7
2009-06-04 21:50:17+00:00,359.55,371.31,369.48,374.29,375.24,373.98,375.36,372.04,375.52,380.89,380.15,376.99,378.74,381.77,375.60,368.00,364.41,374.19,373.60,362.48,355.48,367.08,364.38,366.31,L7
2009-06-20 21:50:16+00:00,359.55,371.31,369.48,374.29,375.24,373.98,375.36,373.84,376.31,382.10,379.64,376.80,378.74,381.99,378.29,368.00,364.41,374.19,373.60,362.48,355.48,367.08,364.38,368.35,L7
2009-07-13 21:56:21+00:00,359.18,361.78,363.79,372.41,373.65,373.07,372.88,372.03,373.63,380.87,379.12,375.67,376.90,376.84,374.94,364.60,360.69,368.72,368.29,361.29,356.40,361.71,361.65,366.56,L7
2009-10-10 21:49:54+00:00,370.73,360.52,364.17,372.43,373.92,374.19,372.21,369.95,371.05,376.95,376.71,375.71,376.33,372.70,374.66,363.82,360.03,366.81,365.56,361.08,358.35,360.21,357.25,366.61,L7
2009-10-26 21:50:11+00:00,370.73,360.52,364.17,372.43,373.92,378.36,372.21,369.95,371.05,376.95,376.71,375.71,376.33,372.70,374.66,363.82,360.03,366.81,365.56,361.08,358.35,360.21,357.25,366.61,L7
2009-11-11 21:50:25+00:00,370.73,362.76,368.20,380.99,381.81,388.83,375.35,370.90,368.97,376.67,379.12,380.06,376.48,372.70,376.90,367.80,361.74,361.91,359.24,352.95,357.80,360.65,,374.46,L7
2009-11-26 21:56:28+00:00,375.67,372.17,378.25,391.27,390.36,392.71,385.10,382.95,378.77,380.36,379.11,381.82,380.55,374.70,379.07,371.52,367.45,367.12,362.62,361.25,360.78,364.30,382.34,381.38,L5
2010-01-05 21:57:24+00:00,375.54,375.44,375.21,388.13,386.01,394.68,389.09,393.98,389.58,385.44,385.24,384.81,385.33,374.97,383.49,377.09,367.62,362.65,357.09,361.25,367.11,365.72,382.64,385.80,L7
2010-01-13 21:56:49+00:00,372.08,386.47,391.17,399.90,398.94,400.41,402.92,407.94,402.43,392.20,390.83,387.09,386.55,384.26,389.69,382.03,376.51,374.76,368.15,366.49,369.49,373.11,382.04,383.97,L5
2010-01-14 21:51:21+00:00,372.08,383.28,384.52,394.16,394.83,398.90,400.21,404.05,402.43,392.20,390.83,387.09,386.55,384.26,389.69,378.42,370.81,367.73,365.13,364.86,367.39,371.53,379.80,380.77,L7
2010-01-21 21:57:14+00:00,372.08,383.67,382.97,392.01,392.42,397.87,399.58,402.23,401.57,392.24,390.22,385.19,386.55,384.26,389.69,378.14,369.60,365.20,363.57,362.37,365.97,369.83,378.25,380.02,L7
2010-02-06 21:57:27+00:00,369.86,381.76,381.81,392.01,392.42,397.87,398.35,401.76,399.18,390.49,389.65,384.75,383.86,380.48,385.20,376.13,366.67,365.20,363.57,362.37,365.97,367.99,375.69,377.86,L7
2010-03-03 21:51:54+00:00,369.86,381.76,380.94,389.35,390.29,396.07,396.67,401.01,399.74,390.49,389.65,384.75,383.86,380.48,385.20,376.13,366.86,363.61,363.47,361.77,366.88,367.82,375.15,377.96,L7
2010-03-26 21:57:49+00:00,371.25,383.02,381.40,389.16,390.10,395.48,396.79,400.93,399.74,390.49,390.63,386.23,383.64,379.78,383.93,375.58,366.03,364.85,365.28,362.10,364.88,367.44,375.15,377.96,L7
2010-04-04 21:52:03+00:00,368.81,380.99,380.00,386.74,387.56,395.48,396.79,400.93,399.74,390.49,390.63,384.41,381.83,376.63,382.31,374.16,364.54,364.68,364.71,360.86,364.88,367.44,375.15,377.96,L7
2010-04-20 21:52:03+00:00,368.81,380.99,381.19,388.27,388.97,395.85,397.92,400.76,398.71,393.15,392.24,385.65,382.72,376.63,382.31,373.50,363.97,365.38,365.28,360.60,364.96,367.79,375.10,379.02,L7
2010-04-27 21:58:13+00:00,368.81,381.79,381.88,388.68,389.57,396.97,398.59,399.55,397.59,394.56,393.60,386.55,382.72,376.63,382.31,372.89,363.99,366.66,366.58,360.99,364.08,368.37,375.72,379.36,L7
2010-05-13 21:58:09+00:00,368.81,381.60,382.40,388.81,389.16,396.80,398.85,399.01,396.17,393.69,392.84,386.55,382.72,376.63,381.80,372.78,363.88,366.87,367.95,361.82,364.05,369.58,375.83,378.82,L7
2010-05-29 21:58:09+00:00,365.17,381.01,381.79,387.18,388.35,396.13,397.52,397.52,393.80,392.37,394.80,386.73,382.34,377.89,381.87,372.87,363.25,366.00,366.62,360.96,363.79,369.33,374.94,376.23,L7
2010-06-14 21:58:10+00:00,365.89,381.25,383.06,387.62,388.71,395.71,397.52,397.52,393.80,392.65,395.03,387.77,385.47,379.75,382.87,373.15,364.75,366.73,366.39,361.50,363.79,369.33,374.94,376.23,L7
2010-06-30 21:58:13+00:00,365.48,381.61,383.15,388.48,388.90,395.71,397.52,397.52,393.59,392.99,394.80,387.69,387.09,381.32,383.46,373.87,365.61,367.26,366.65,361.50,363.79,369.33,375.12,376.19,L7
2010-07-16 21:58:15+00:00,364.70,380.15,383.12,387.79,387.65,391.91,394.23,391.83,388.78,388.51,390.48,383.82,384.91,379.74,379.93,371.23,364.17,366.78,365.85,359.76,362.55,367.27,372.15,374.05,L7
2010-08-17 21:58:16+00:00,372.21,380.50,384.20,388.01,387.89,391.81,394.12,387.28,387.20,388.99,391.54,385.07,387.86,381.87,381.10,371.17,364.91,367.70,366.70,360.81,363.08,369.59,372.42,374.63,L7
2010-09-18 21:58:19+00:00,374.11,382.36,385.47,389.42,388.99,392.49,395.36,385.96,384.65,391.00,392.99,388.04,387.32,381.51,381.17,370.61,364.59,368.86,367.11,361.15,361.53,370.09,372.49,373.98,L7
2010-10-04 21:57:53+00:00,375.43,383.41,387.55,391.72,390.43,390.70,391.14,381.91,382.62,388.95,389.13,386.19,387.72,383.55,382.71,371.57,366.60,370.23,366.96,362.94,362.78,370.70,370.83,370.16,L7
2010-10-28 21:55:27+00:00,375.72,383.91,388.70,391.69,388.87,387.84,384.84,379.98,381.43,386.65,386.59,384.15,387.84,383.35,383.35,373.14,370.27,370.13,366.98,365.92,367.66,372.46,370.31,367.44,L5
2010-11-05 21:58:13+00:00,374.20,383.24,387.94,390.60,388.00,386.84,384.84,379.98,381.77,386.28,385.15,382.75,386.32,382.98,381.81,371.99,368.17,369.64,367.08,364.49,367.66,372.46,370.31,367.44,L7
2010-12-31 21:55:32+00:00,379.45,384.64,386.90,388.81,385.76,383.52,380.15,376.47,381.29,384.39,381.24,380.63,381.64,378.71,378.76,365.94,362.91,369.98,370.35,365.28,369.28,372.47,369.71,366.87,L5
2011-01-16 21:55:34+00:00,376.99,388.66,390.35,390.72,386.87,385.91,385.20,383.10,384.18,386.94,383.34,384.36,383.82,379.57,381.15,370.80,367.18,373.61,372.88,364.71,366.02,376.67,375.13,368.85,L5
2011-02-01 21:55:35+00:00,377.80,389.03,390.18,390.18,386.17,385.17,384.68,383.78,384.11,386.80,384.21,386.04,385.64,380.72,383.06,374.58,369.37,374.60,373.97,365.40,365.26,376.50,375.86,370.25,L5
2011-02-17 21:56:00+00:00,373.44,389.03,390.18,390.18,386.17,385.17,384.68,387.30,384.11,386.80,384.21,386.04,385.64,380.95,382.39,377.12,372.46,373.63,373.30,366.49,365.46,376.87,377.46,369.24,L5
2011-02-25 21:59:32+00:00,373.44,389.03,389.04,387.95,384.69,382.88,382.21,386.92,384.95,385.52,382.91,385.20,384.70,380.95,382.39,377.12,372.82,372.56,371.87,366.12,364.02,375.94,375.93,368.32,L7
2011-04-06 21:55:50+00:00,372.27,387.39,388.48,387.32,384.23,382.36,383.59,389.15,387.79,384.77,383.35,384.53,387.18,383.31,383.85,376.38,372.89,372.64,372.27,365.47,366.56,379.88,381.02,374.56,L5
2011-08-20 21:59:26+00:00,,,385.15,380.73,381.61,373.59,374.73,381.28,384.78,380.76,383.24,382.04,382.88,381.81,391.84,369.31,370.83,370.80,366.77,362.43,364.36,382.01,379.37,377.12,L7
2011-09-05 21:58:58+00:00,352.51,366.24,386.63,383.80,385.26,378.27,378.58,380.82,381.76,385.11,389.26,383.27,382.98,379.19,384.59,369.72,368.75,373.69,369.24,361.88,365.64,382.67,383.55,381.07,L7
2011-10-23 21:58:59+00:00,352.94,372.13,387.96,379.74,379.88,375.47,373.35,375.45,378.58,383.87,386.28,383.10,381.65,376.56,386.11,373.81,368.99,367.16,363.27,364.80,358.18,375.12,377.36,373.98,L7
2012-01-27 21:59:39+00:00,355.63,373.33,385.62,379.41,379.88,375.47,373.59,376.35,379.29,384.16,386.51,382.42,382.90,382.94,388.35,374.35,371.65,371.15,363.27,364.80,358.18,375.12,375.78,373.84,L7
2012-03-15 22:00:09+00:00,356.36,378.57,384.35,380.06,380.83,379.30,373.03,376.51,380.97,384.12,384.81,381.07,384.05,385.20,389.05,376.97,375.07,372.76,364.21,363.45,361.19,375.63,376.89,372.13,L7
2012-04-16 22:00:05+00:00,354.94,376.64,381.60,379.20,381.11,376.01,371.11,373.38,377.97,384.12,384.81,377.45,379.16,377.92,383.75,373.16,369.43,369.12,362.78,361.43,356.12,371.79,374.01,369.56,L7
2012-04-25 21:54:10+00:00,355.46,376.18,379.44,378.85,381.91,377.58,369.31,370.28,372.05,377.36,382.90,378.38,379.99,377.92,380.05,369.46,367.97,370.69,364.22,359.79,360.43,368.29,369.75,367.71,L7
2012-05-02 22:00:31+00:00,354.89,374.97,376.61,378.85,381.91,377.58,369.62,369.06,371.46,381.00,385.72,380.46,377.69,375.50,379.81,369.83,367.97,370.69,364.22,359.79,362.61,368.00,371.18,367.90,L7
2012-06-12 21:54:14+00:00,354.89,374.97,376.61,378.85,381.91,377.58,369.62,369.06,371.46,381.00,385.72,380.46,377.69,375.50,379.81,369.83,367.97,370.69,364.22,359.79,362.61,368.00,374.46,372.43,L7
2012-08-06 22:01:04+00:00,352.86,374.41,379.16,377.67,381.52,376.93,368.11,365.56,367.41,372.25,380.28,380.26,375.77,370.89,377.61,369.37,364.08,365.52,364.27,360.10,363.86,367.32,373.31,372.20,L7
2012-08-22 22:01:14+00:00,350.48,375.93,379.16,377.67,381.68,377.04,370.37,365.60,368.34,373.81,381.60,381.72,378.70,375.55,379.39,369.37,364.08,365.52,364.27,361.47,364.96,368.16,373.54,371.51,L7
2012-09-07 22:01:25+00:00,348.00,374.69,381.15,379.17,382.32,377.04,370.37,366.66,368.98,375.46,382.59,381.73,380.06,378.98,379.72,370.16,366.43,367.35,365.74,363.15,364.96,368.16,373.54,372.81,L7
2012-10-25 22:01:51+00:00,350.44,373.83,382.79,379.44,381.07,374.35,372.61,367.15,369.48,376.84,381.39,382.02,380.69,381.68,380.22,372.80,369.39,368.22,372.35,366.37,365.26,366.46,375.08,374.07,L7
2012-11-26 22:01:37+00:00,350.69,374.09,384.33,377.00,379.10,373.90,373.03,367.89,369.57,373.98,378.33,379.14,383.79,384.47,379.33,375.26,371.39,370.73,374.15,367.05,363.15,367.75,374.62,375.16,L7
2012-12-28 22:02:11+00:00,351.51,371.05,378.93,377.00,379.10,373.90,371.18,366.55,367.96,373.00,378.23,377.82,382.07,382.64,379.53,372.92,370.01,370.73,374.15,367.05,365.82,368.47,369.88,370.04,L7
2013-04-11 22:08:15+00:00,359.30,369.82,370.95,381.10,379.10,377.46,373.92,375.01,378.25,382.16,384.25,377.14,381.12,383.07,383.68,377.53,376.63,381.37,382.45,367.68,365.62,372.70,373.66,371.41,L8
2013-05-29 22:07:41+00:00,362.24,377.77,376.56,395.97,391.63,392.84,380.58,383.92,390.46,393.19,398.09,384.55,392.15,395.59,402.46,383.43,383.47,390.83,389.84,374.62,379.13,383.88,384.32,384.13,L8
2013-06-22 22:01:38+00:00,361.67,376.61,376.30,390.92,386.96,385.00,380.58,383.92,390.46,393.94,393.96,383.14,389.53,394.22,401.96,378.43,377.35,382.54,384.26,371.32,374.26,383.88,384.32,384.13,L7
2013-06-30 22:07:36+00:00,366.13,383.82,384.73,392.61,388.56,387.43,388.53,395.37,405.94,403.90,399.30,387.01,395.21,401.79,409.88,386.00,381.72,384.07,388.44,375.14,376.29,391.87,391.66,392.66,L8
2013-07-08 22:01:27+00:00,364.77,382.68,383.42,390.86,387.37,384.42,385.65,392.16,401.67,401.60,399.30,387.01,395.21,400.27,408.13,384.35,379.15,382.52,387.90,375.16,375.16,389.84,388.64,388.88,L7
2013-07-16 22:08:00+00:00,364.72,383.55,385.39,391.46,387.74,386.01,385.73,391.84,401.69,402.32,397.06,386.74,395.75,401.06,409.21,386.69,380.04,383.36,389.02,376.72,376.82,391.08,390.41,390.43,L8
2013-07-24 22:01:20+00:00,362.10,381.13,385.39,391.46,386.07,384.89,383.51,389.43,399.36,401.07,394.79,383.73,392.23,399.11,408.07,385.43,380.04,383.36,389.02,375.34,375.73,389.04,389.34,388.55,L7
2013-08-17 22:08:03+00:00,361.21,381.39,385.72,390.81,385.10,383.61,382.95,388.67,397.13,400.36,395.18,385.12,390.05,396.78,405.14,385.56,379.10,382.29,387.39,375.01,373.50,388.19,389.77,385.25,L8
2013-08-25 22:01:25+00:00,360.18,380.57,385.21,388.73,384.02,382.38,380.82,388.67,397.13,400.36,392.74,384.28,389.31,393.86,402.00,384.03,377.61,380.64,384.42,373.29,373.35,386.73,388.63,385.25,L7
2013-09-02 22:08:04+00:00,358.73,379.97,384.64,386.39,381.88,380.28,380.14,387.18,394.48,397.86,392.20,383.93,386.65,391.28,399.88,383.45,376.09,379.14,382.35,371.56,371.75,385.37,388.04,383.75,L8
2013-10-20 22:07:50+00:00,359.16,381.34,386.86,387.29,382.19,380.57,379.65,387.46,393.94,397.77,390.48,384.60,386.30,389.51,399.08,383.78,376.02,378.83,382.97,373.34,372.20,385.35,389.67,385.13,L8
2013-11-21 22:07:13+00:00,358.97,380.19,385.12,385.30,381.49,380.22,379.81,386.18,392.27,395.93,389.29,383.63,385.28,387.66,397.66,382.93,374.82,377.57,381.09,372.40,372.50,384.35,388.72,384.77,L8
2013-12-23 22:07:29+00:00,357.54,379.20,385.76,383.79,380.57,382.74,378.71,384.72,390.32,394.18,388.18,382.95,382.66,384.89,395.15,383.64,374.39,376.73,378.50,370.77,372.31,382.43,386.56,381.50,L8
2014-01-24 22:07:09+00:00,357.98,379.14,383.67,380.15,378.51,382.36,378.74,385.65,386.76,390.61,390.56,387.83,382.63,379.03,389.75,383.96,374.85,375.84,374.27,368.78,371.41,379.90,386.27,378.74,L8
2014-02-01 22:02:30+00:00,357.84,375.73,380.82,377.32,375.45,379.18,374.96,380.78,386.76,390.61,390.56,384.23,380.40,376.88,385.91,380.99,373.16,373.07,371.34,365.87,369.81,377.07,383.12,378.74,L7
2014-02-09 22:06:33+00:00,359.27,376.58,380.81,378.13,376.42,379.76,375.80,381.44,386.75,391.53,391.99,385.69,381.47,377.69,387.06,382.34,374.36,374.62,372.80,367.22,370.50,377.91,383.90,380.27,L8
2014-02-25 22:06:20+00:00,361.26,376.65,379.83,376.19,377.00,381.37,376.72,381.45,387.16,391.11,393.48,385.58,382.78,379.84,389.93,384.23,374.98,375.34,373.12,367.38,370.88,376.48,382.59,381.31,L8
2014-03-05 22:02:49+00:00,363.88,375.89,379.06,377.27,379.68,384.22,377.06,382.07,387.70,391.24,393.13,386.02,386.62,382.28,391.26,384.27,375.66,375.97,373.48,369.02,372.80,376.77,382.49,383.97,L7
2014-03-29 22:05:52+00:00,363.93,376.98,379.96,379.01,380.32,384.46,377.80,382.12,386.73,391.23,393.31,386.86,387.25,382.88,391.88,385.29,376.34,376.14,372.89,367.48,370.23,376.38,380.73,382.98,L8
2014-04-22 22:02:48+00:00,363.72,374.85,377.63,375.56,377.99,382.68,377.13,380.36,383.27,388.17,391.24,384.95,385.33,382.77,390.50,384.37,374.87,374.89,371.36,366.08,368.41,374.20,377.71,379.45,L7
2014-04-30 22:05:46+00:00,363.32,376.75,378.13,377.87,379.49,384.69,380.91,382.31,385.82,390.39,392.83,386.12,386.19,384.62,391.99,386.51,376.98,377.19,374.45,367.82,369.34,374.72,378.33,379.81,L8
2014-05-08 22:02:53+00:00,363.32,376.75,378.13,377.87,379.49,384.69,380.91,382.31,385.82,390.39,392.83,386.12,386.19,382.11,390.32,385.78,376.61,376.71,374.87,367.82,369.34,374.22,379.15,380.35,L7
2014-05-16 22:05:09+00:00,363.36,378.22,380.43,380.09,381.47,386.25,383.60,383.96,388.05,392.33,395.12,388.63,388.12,384.28,391.80,387.78,378.54,379.09,377.66,370.62,371.48,376.36,380.87,382.00,L8
2014-06-01 22:05:14+00:00,361.27,376.59,379.90,379.69,380.90,386.31,382.69,384.28,387.93,392.38,395.92,389.51,387.93,384.31,391.68,387.61,379.09,379.38,378.24,370.40,370.49,375.41,380.19,381.20,L8
2014-06-17 22:05:44+00:00,359.20,376.19,379.65,380.35,381.79,386.49,383.13,385.28,388.63,392.13,396.10,389.56,388.46,384.55,391.46,386.86,379.60,379.35,378.28,371.19,371.75,375.07,379.47,380.91,L8
2014-07-27 22:03:14+00:00,355.94,374.39,378.13,379.94,381.21,383.64,382.68,383.21,386.47,390.13,393.16,387.19,386.77,382.54,388.44,383.52,377.31,376.79,377.17,370.51,369.94,372.51,376.91,380.54,L7
2014-08-20 22:06:06+00:00,354.94,376.89,378.42,381.06,383.50,388.04,385.76,384.27,384.69,388.16,390.95,388.11,387.86,383.46,389.03,383.58,376.84,377.60,378.75,373.12,369.61,371.77,376.18,379.65,L8
2014-10-07 22:05:49+00:00,350.76,376.83,378.42,382.87,384.70,389.64,387.95,384.98,388.05,386.43,389.40,387.05,385.27,381.49,386.48,381.22,377.02,377.65,380.89,375.36,370.64,370.38,375.25,378.84,L8
2014-10-23 22:06:15+00:00,350.76,372.80,372.39,380.64,382.68,386.37,386.82,381.25,387.03,385.46,389.33,387.01,385.91,381.12,385.62,380.73,376.23,378.01,379.90,374.66,370.17,369.69,374.49,378.96,L8
2014-10-31 22:03:47+00:00,349.84,370.11,369.83,377.74,381.21,383.50,381.57,378.76,382.89,381.08,387.08,385.68,384.81,380.01,383.88,377.41,372.58,376.08,377.12,373.48,369.09,366.72,371.45,376.49,L7
2014-11-08 22:05:52+00:00,353.21,371.00,370.60,379.72,382.33,382.90,382.10,380.20,382.47,381.73,388.21,386.48,387.07,384.73,387.91,378.62,374.76,378.26,378.92,373.98,369.88,366.84,370.35,375.69,L8
2014-11-24 22:05:49+00:00,351.46,368.62,367.65,378.12,381.01,378.13,379.23,379.30,380.59,379.55,385.57,384.06,385.47,384.35,388.32,377.92,373.26,376.79,376.90,371.04,367.85,364.71,368.23,373.06,L8
2014-12-02 22:04:24+00:00,354.41,370.15,366.57,378.93,382.09,377.99,378.94,378.89,380.94,379.51,383.49,382.08,384.31,384.98,388.76,378.52,373.36,377.70,377.22,372.31,366.26,365.09,368.30,373.06,L7
2015-01-19 22:04:34+00:00,357.17,369.80,365.25,377.93,380.37,375.37,377.59,376.55,378.94,379.47,382.46,382.29,384.03,385.12,388.62,378.75,372.56,376.87,376.04,369.90,361.76,364.32,367.90,372.27,L7
2015-02-28 22:05:48+00:00,363.93,369.85,364.78,378.84,380.83,374.01,378.68,380.64,383.82,381.74,384.25,384.45,385.47,388.29,391.54,381.43,375.99,380.50,377.87,370.00,361.67,365.82,369.33,374.14,L8
2015-03-24 22:05:04+00:00,363.93,369.85,364.78,378.84,380.83,374.01,378.68,380.64,383.82,381.74,384.25,383.73,384.82,386.05,388.73,379.37,374.11,377.61,374.36,366.94,360.41,362.90,365.98,373.24,L7
2015-05-19 22:05:04+00:00,362.99,373.04,368.06,379.76,382.05,376.51,379.52,384.43,387.89,387.19,383.39,383.87,383.89,384.26,386.17,379.29,373.96,376.33,371.02,364.51,359.94,365.84,367.59,375.82,L8
2015-05-27 22:05:30+00:00,362.99,375.51,369.34,378.94,380.57,379.43,379.12,382.76,387.36,385.67,381.89,383.97,382.45,381.03,381.93,377.07,371.61,373.61,369.07,362.37,357.07,364.15,368.18,377.11,L7
2015-06-04 22:04:48+00:00,368.38,381.49,375.58,381.18,382.56,380.28,381.28,384.24,387.66,387.14,386.27,388.82,387.63,383.25,383.22,378.41,372.81,374.42,370.49,365.15,359.41,363.12,367.69,377.78,L8
2015-06-28 22:05:16+00:00,371.45,385.74,378.58,381.65,385.67,384.36,381.28,384.24,387.66,387.14,386.27,388.82,387.63,383.25,383.22,378.41,372.81,374.42,370.49,365.15,359.41,365.83,367.69,377.78,L7
2015-07-06 22:05:30+00:00,370.86,386.60,377.83,382.79,385.55,383.37,379.94,383.62,391.06,390.98,387.74,388.27,388.35,383.25,383.22,378.02,373.67,373.20,369.36,364.49,361.20,364.49,366.37,375.33,L8
2015-07-22 22:05:13+00:00,374.34,387.44,380.07,384.71,386.78,385.26,380.92,384.65,392.81,393.71,388.99,388.79,389.30,383.37,383.67,378.53,374.21,374.64,371.63,366.14,364.47,366.29,369.34,378.11,L8
2015-08-07 22:05:16+00:00,373.98,387.14,379.09,383.69,385.86,384.12,380.65,384.00,391.44,392.31,389.31,388.82,389.72,384.07,383.66,378.97,374.47,373.99,371.16,366.18,364.78,366.48,369.82,377.53,L8
2015-08-15 22:05:52+00:00,373.98,385.46,377.68,382.07,384.36,382.47,379.65,383.09,389.82,390.42,388.23,387.95,389.72,384.07,382.14,378.25,374.29,373.57,371.16,366.18,364.78,366.48,369.82,377.53,L7
2015-08-23 22:05:48+00:00,373.56,385.68,377.63,381.93,384.36,382.91,380.28,383.99,390.09,390.41,388.69,388.10,390.65,385.65,381.95,378.97,375.54,374.30,372.29,366.27,364.00,366.91,370.34,378.34,L8
2015-09-16 22:05:58+00:00,373.86,386.23,378.51,381.51,384.92,383.09,380.23,383.12,389.46,390.04,390.18,387.84,391.41,385.33,382.78,380.01,376.67,374.84,373.20,366.41,365.69,368.09,369.93,377.92,L7
2015-11-12 22:00:31+00:00,373.86,386.23,378.51,381.51,384.92,383.09,380.23,383.12,389.46,390.04,390.18,388.93,393.09,387.70,384.44,381.29,377.72,377.10,376.13,369.39,367.45,370.95,373.84,379.36,L7
2015-12-21 22:07:18+00:00,374.78,387.98,379.13,381.91,385.41,383.82,381.44,384.78,391.19,391.77,391.39,388.16,392.05,386.62,383.21,380.05,377.72,374.28,376.73,368.48,369.82,372.39,372.24,375.83,L7
2015-12-29 22:06:09+00:00,372.31,387.02,381.18,383.78,384.07,382.53,382.36,385.77,392.48,392.45,392.34,388.12,392.42,385.93,385.24,380.30,377.39,374.19,376.40,367.35,370.70,372.39,374.35,377.34,L8
2016-01-15 22:01:29+00:00,370.91,387.00,381.86,383.07,383.09,381.18,381.43,386.54,390.45,389.49,391.94,388.57,392.50,384.34,384.99,380.01,375.68,374.25,378.59,366.98,369.72,373.99,377.26,380.19,L7
2016-01-22 22:07:45+00:00,364.70,384.73,377.84,378.74,379.53,378.25,378.55,382.05,384.60,383.88,388.38,387.40,391.61,383.69,382.63,377.46,373.36,371.40,373.96,363.51,363.82,371.03,369.89,371.53,L7
2016-02-23 22:07:54+00:00,360.23,383.12,379.14,377.75,377.41,375.93,375.54,381.42,384.56,376.77,383.91,385.35,384.18,377.08,382.32,375.18,369.92,368.90,370.83,359.29,362.26,369.66,367.24,366.46,L7
2016-03-26 22:07:47+00:00,356.10,378.70,376.07,373.48,370.85,369.55,374.25,381.42,384.56,376.77,379.15,382.97,378.89,374.07,380.08,372.77,366.68,364.95,366.87,355.16,356.31,367.28,367.24,366.46,L7
2016-04-11 22:07:52+00:00,355.66,377.11,375.07,372.50,370.85,369.55,374.25,376.58,379.49,376.54,379.15,381.95,380.89,374.60,382.04,373.42,368.23,366.80,368.99,355.16,356.31,368.54,367.24,360.88,L7
2016-04-19 22:05:34+00:00,354.91,378.80,374.26,371.83,371.21,368.72,373.63,376.98,376.91,375.40,378.51,381.15,380.63,375.52,381.60,374.12,369.14,368.35,369.66,357.55,357.23,369.69,371.15,360.88,L8
2016-05-13 22:08:02+00:00,353.74,377.22,373.26,370.93,371.21,368.72,373.58,376.33,375.65,375.27,378.61,380.86,381.16,375.83,382.43,374.84,370.74,370.36,369.66,357.55,357.23,371.48,372.96,364.70,L7
2016-05-21 22:05:38+00:00,354.15,376.69,372.62,370.37,371.71,369.21,373.87,377.10,375.08,375.64,378.68,381.33,383.20,377.72,383.49,376.55,373.01,373.81,374.51,362.91,362.53,374.12,376.81,369.91,L8
2016-06-30 22:08:35+00:00,350.22,372.67,366.68,364.96,368.01,363.70,366.79,369.96,366.92,370.91,374.85,379.37,381.76,378.63,382.34,377.19,374.58,376.44,376.34,363.15,361.77,374.72,379.50,373.47,L7
2016-07-24 22:06:01+00:00,350.91,371.78,367.31,365.60,371.15,365.94,370.54,375.13,369.83,372.90,377.95,381.81,385.42,381.85,387.76,383.53,381.80,383.83,381.94,373.59,370.32,381.28,389.63,382.45,L8
2016-08-01 22:08:38+00:00,351.72,372.45,367.05,365.48,372.02,367.99,371.44,375.13,369.83,372.90,378.81,381.28,385.39,382.45,387.69,383.58,381.24,384.34,382.11,375.52,370.91,381.08,389.63,382.45,L7
2016-08-17 22:08:15+00:00,351.80,372.71,367.05,365.48,372.06,368.05,370.79,374.87,370.64,373.12,377.89,380.94,383.88,381.71,386.97,383.58,381.24,384.34,382.11,375.52,370.91,381.08,389.63,382.45,L7
2016-09-02 22:08:43+00:00,350.66,372.88,367.34,367.34,374.56,370.85,373.02,375.45,370.64,376.10,379.72,381.45,385.45,384.00,389.72,384.56,382.41,386.11,384.61,380.36,373.14,383.05,388.37,382.14,L7
2016-09-10 22:05:51+00:00,351.10,373.53,368.17,369.56,376.27,372.32,372.64,374.67,371.18,375.72,379.56,381.23,384.48,383.88,389.65,382.97,381.23,384.53,383.08,378.11,372.71,382.66,388.97,383.70,L8
