dates,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023,satname
2010-04-27 21:58:13+00:00,,388.22,388.10,392.03,394.38,405.20,404.61,388.65,389.76,401.64,401.76,392.88,,,,366.81,364.20,376.94,378.24,364.56,356.14,374.13,380.74,382.04,L7
2010-05-13 21:58:09+00:00,,379.88,387.63,389.89,385.46,395.22,401.48,393.58,384.85,388.45,387.51,,,,378.75,371.59,362.71,368.79,368.80,361.27,355.27,376.06,376.83,373.99,L7
2010-05-29 21:58:09+00:00,358.73,385.10,391.63,395.62,399.29,397.72,389.93,390.71,377.02,382.23,,,,388.26,386.10,380.05,372.00,368.79,359.51,,367.07,372.56,373.40,362.34,L7
2010-06-14 21:58:10+00:00,370.23,383.69,396.96,392.05,392.37,391.45,,,,394.56,396.64,395.06,401.12,390.92,389.83,376.51,381.23,374.01,364.03,366.30,,,,,L7
2010-06-30 21:58:13+00:00,362.60,385.46,384.21,397.85,391.01,,,,391.65,395.71,392.94,387.11,396.83,392.29,388.23,383.20,375.89,373.15,369.57,,,,376.88,375.87,L7
2010-07-16 21:58:15+00:00,,364.34,371.78,374.60,374.33,369.48,371.61,362.85,372.07,371.35,373.88,368.58,,,371.72,355.29,350.73,353.10,357.16,,374.21,362.46,359.95,363.15,L7
2010-08-17 21:58:16+00:00,408.25,,,,,,,366.20,,,,,,,,,,,,,,,364.87,,L7
2010-09-18 21:58:19+00:00,385.50,397.21,389.34,392.75,392.76,390.70,,,,403.06,401.73,405.89,385.13,379.71,381.66,,,,,,,,,,L7
2010-10-04 21:57:53+00:00,367.25,,,,385.41,377.03,372.33,372.03,370.43,374.59,369.42,367.63,367.80,366.57,,,,376.81,368.56,364.07,358.36,368.08,359.24,347.26,L7
2010-10-28 21:55:27+00:00,377.50,391.68,399.32,399.06,390.35,393.30,388.84,394.54,392.53,383.27,384.00,380.61,388.33,382.33,387.14,372.22,379.08,376.29,381.24,372.03,383.37,383.12,381.03,382.02,L5
2010-11-05 21:58:13+00:00,363.56,378.57,382.62,382.96,380.98,379.78,,,383.81,383.32,375.05,374.37,378.73,380.77,371.03,365.07,355.57,366.17,367.74,358.79,,,,,L7
2010-12-31 21:55:32+00:00,374.67,391.38,391.42,394.68,390.70,390.82,387.84,386.73,387.60,390.74,383.35,386.69,388.19,384.15,382.23,371.17,366.26,377.54,377.04,366.23,361.16,376.21,383.44,375.06,L5
2011-01-16 21:55:34+00:00,362.20,384.47,389.03,384.17,381.00,383.82,391.81,395.99,386.51,386.65,386.47,390.94,394.76,383.92,383.69,374.74,367.83,371.25,369.83,362.43,361.19,379.26,387.07,371.05,L5
2011-02-01 21:55:35+00:00,383.43,390.86,389.35,387.46,381.99,380.75,382.60,387.19,383.75,386.00,389.43,396.15,396.55,387.61,392.60,389.69,378.12,379.52,379.41,368.87,362.21,375.81,379.50,375.84,L5
2011-02-17 21:56:00+00:00,,,,,,,,,,,,,,382.58,378.39,389.80,387.92,367.84,369.27,373.01,366.49,378.71,374.50,364.21,L5
2011-02-25 21:59:32+00:00,,,382.17,374.59,374.31,366.80,369.84,385.05,390.02,376.51,373.80,379.35,378.09,,,,374.98,365.04,361.83,363.51,355.35,370.38,366.70,362.82,L7
2011-04-06 21:55:50+00:00,,,385.45,388.35,390.26,381.26,380.59,385.43,390.32,386.92,391.33,383.62,385.63,381.81,391.84,371.99,373.33,377.44,371.83,358.87,376.12,395.65,394.93,390.95,L5
2011-08-20 21:59:26+00:00,,,387.82,379.24,380.26,372.70,373.77,373.35,374.00,378.85,384.60,383.16,384.91,,,366.62,364.17,369.93,366.65,364.90,361.60,380.00,376.48,377.60,L7
2011-09-05 21:58:58+00:00,352.51,366.24,,,,380.84,381.37,383.68,380.96,389.55,391.84,383.04,378.40,376.56,377.34,370.55,,,,,359.19,372.35,379.25,374.65,L7
2011-10-23 21:58:59+00:00,353.38,378.02,388.10,380.24,379.51,372.86,364.90,369.33,380.78,383.22,382.39,,,,394.88,384.27,373.80,364.39,359.89,364.71,353.74,373.01,376.34,369.70,L7
2012-01-27 21:59:39+00:00,361.01,375.73,380.94,378.75,,,374.31,379.04,381.43,385.01,387.22,381.07,385.39,389.33,392.82,375.96,376.98,379.12,,,,,371.05,373.41,L7
2012-03-15 22:00:09+00:00,354.68,381.95,384.01,381.19,382.15,385.74,379.89,381.17,380.69,,,,382.71,381.08,379.46,370.68,374.44,374.76,368.53,362.20,368.63,378.25,383.28,373.28,L7
2012-04-16 22:00:05+00:00,350.68,370.85,373.36,376.61,381.67,369.42,365.35,364.00,368.98,,,373.83,369.38,363.36,367.86,361.74,352.48,358.19,359.91,357.38,346.00,364.12,365.36,361.86,L7
2012-04-25 21:54:10+00:00,,,,,,,357.68,356.90,357.09,369.71,378.58,380.25,382.47,,,,,,,,366.66,362.50,359.29,362.27,L7
2012-05-02 22:00:31+00:00,353.21,371.34,368.11,,,,370.85,364.20,369.11,388.28,391.35,386.71,368.52,368.22,379.11,370.95,,,,,369.15,367.14,376.94,368.66,L7
2012-06-12 21:54:14+00:00,,,,,,,,,,,,,,,,,,,,,,,390.87,395.12,L7
2012-08-06 22:01:04+00:00,,373.50,391.15,375.20,380.73,375.62,366.80,361.51,361.19,358.76,370.92,,,,383.99,374.12,365.31,363.61,364.36,360.73,368.84,364.58,364.09,372.01,L7
2012-08-22 22:01:14+00:00,343.36,382.01,,,382.17,377.36,381.62,365.83,372.98,378.51,385.54,386.08,390.40,389.55,386.55,,,,,365.56,370.47,372.35,374.93,367.39,L7
2012-09-07 22:01:25+00:00,338.08,368.49,389.11,383.68,384.86,,,373.03,372.83,382.03,386.57,381.79,386.90,392.69,381.37,373.33,373.48,372.83,370.16,369.88,,,,381.92,L7
2012-10-25 22:01:51+00:00,367.12,,,,376.52,370.06,371.16,371.20,371.27,376.63,372.57,373.51,376.93,376.25,370.08,,,,382.52,369.32,352.59,361.76,368.59,359.35,L7
2012-11-26 22:01:37+00:00,354.20,372.36,372.73,372.12,371.22,372.58,372.55,,,,376.03,375.18,380.94,379.40,374.67,378.33,375.37,375.75,379.55,369.74,360.70,372.32,,,L7
2012-12-28 22:02:11+00:00,354.77,358.91,362.71,,,,363.78,361.17,361.51,369.09,377.78,372.53,375.20,375.30,380.50,365.90,365.89,,,,376.52,371.36,371.92,369.54,L7
2013-04-11 22:08:15+00:00,361.12,378.20,377.41,390.07,389.55,389.74,388.19,392.65,401.98,400.77,410.61,387.34,391.41,401.34,409.47,388.35,388.63,386.98,385.27,363.97,372.66,385.35,380.47,385.34,L8
2013-05-29 22:07:41+00:00,370.84,396.19,389.55,401.87,393.72,395.93,389.76,397.93,407.89,409.72,405.89,393.79,409.83,410.12,417.41,396.03,395.89,394.68,394.41,385.28,388.20,394.94,400.58,397.51,L8
2013-06-22 22:01:38+00:00,359.94,373.12,375.52,380.82,377.62,369.32,,,,396.17,381.54,378.89,381.67,390.10,400.45,363.44,358.98,365.97,373.10,364.72,359.66,,,,L7
2013-06-30 22:07:36+00:00,372.63,387.77,396.45,397.68,393.35,394.71,387.65,395.52,407.94,408.93,399.14,388.01,397.91,405.58,412.18,396.20,383.37,388.66,400.97,386.60,384.62,395.31,393.93,395.14,L8
2013-07-08 22:01:27+00:00,359.32,378.13,378.15,383.88,382.63,372.40,377.01,382.56,388.85,392.43,,,,394.20,401.16,377.72,368.87,376.31,385.76,375.24,370.68,383.76,379.58,377.51,L7
2013-07-16 22:08:00+00:00,364.48,387.88,395.24,394.44,389.55,393.97,386.05,390.52,401.77,405.89,388.14,385.68,397.93,405.05,414.57,398.38,384.47,387.57,394.58,384.50,385.11,396.03,397.50,396.65,L8
2013-07-24 22:01:20+00:00,346.39,366.62,,,376.06,378.14,372.41,377.39,387.70,393.58,383.42,368.65,374.64,387.36,401.24,377.91,,,,367.06,369.21,378.87,383.98,379.15,L7
2013-08-17 22:08:03+00:00,354.96,383.24,387.71,386.90,378.34,374.63,379.61,384.12,383.75,395.37,397.50,393.50,376.94,380.51,384.65,386.49,373.47,375.86,377.65,372.68,357.82,383.06,392.36,365.45,L8
2013-08-25 22:01:25+00:00,351.91,373.99,381.67,374.17,375.37,372.60,365.88,,,,375.71,378.36,384.14,370.47,376.89,371.75,367.17,369.07,363.63,359.60,372.19,376.53,380.63,,L7
2013-09-02 22:08:04+00:00,345.75,374.58,380.09,367.72,362.59,361.41,374.68,376.77,375.95,377.89,387.83,381.14,365.37,368.07,380.76,378.19,363.95,367.18,365.78,355.94,357.39,374.44,383.32,373.28,L8
2013-10-20 22:07:50+00:00,365.40,391.84,397.35,398.09,392.68,392.60,383.76,394.89,397.71,399.95,395.11,393.38,388.25,383.65,401.47,391.74,388.01,384.17,390.88,381.83,377.12,385.21,395.17,396.34,L8
2013-11-21 22:07:13+00:00,357.00,368.77,369.44,367.46,374.52,376.72,381.33,375.96,378.91,379.38,378.60,374.92,376.10,369.14,383.43,374.35,364.01,366.25,364.18,362.94,375.51,375.36,380.19,381.91,L8
2013-12-23 22:07:29+00:00,,,,,,410.18,,,,,,,,,,,376.20,375.51,363.09,361.34,373.42,375.69,378.92,368.07,L8
2014-01-24 22:07:09+00:00,372.88,382.40,385.74,386.54,387.54,388.41,387.18,396.53,397.50,400.45,408.64,405.66,405.01,402.34,411.28,401.23,391.13,392.81,394.68,387.13,386.41,389.01,393.30,387.37,L8
2014-02-01 22:02:30+00:00,356.96,355.29,363.72,360.36,357.11,356.86,352.25,356.39,,,,362.64,367.00,364.00,362.88,363.15,361.35,353.70,350.85,345.52,358.58,357.23,361.05,,L7
2014-02-09 22:06:33+00:00,369.31,382.50,380.73,383.82,383.20,384.43,381.69,385.41,386.71,396.14,400.51,395.90,388.92,383.33,395.13,391.82,383.99,387.07,384.47,378.00,376.07,384.68,390.12,389.48,L8
2014-02-25 22:06:20+00:00,361.51,381.19,381.75,369.36,381.37,380.31,376.13,384.21,386.21,392.83,390.18,385.40,388.84,388.37,394.59,389.11,371.22,376.00,371.02,366.37,362.50,370.19,378.69,372.75,L8
2014-03-05 22:02:49+00:00,364.12,369.21,374.70,375.28,381.34,,,381.10,379.15,378.69,385.74,384.24,392.20,385.16,390.04,378.50,369.37,372.22,368.70,,,,,391.87,L7
2014-03-29 22:05:52+00:00,364.27,384.60,386.22,391.21,384.77,386.15,382.25,382.47,380.92,391.20,394.38,392.70,391.68,387.08,396.18,392.43,381.82,377.53,368.11,356.73,352.26,373.65,368.38,376.03,L8
2014-04-22 22:02:48+00:00,,,378.76,370.42,374.06,378.39,379.07,380.79,373.49,378.53,380.60,378.18,372.87,,,,374.77,372.94,377.16,370.65,362.56,367.80,371.06,368.10,L7
2014-04-30 22:05:46+00:00,360.49,390.00,382.10,396.35,391.51,400.75,407.39,397.89,403.64,405.87,404.00,395.43,393.08,397.57,402.36,401.52,395.96,397.92,402.20,381.73,376.71,378.90,383.24,382.69,L8
2014-05-08 22:02:53+00:00,,,,,,,,,,,,,,362.02,376.95,379.95,372.89,371.90,379.16,,,369.71,386.53,385.23,L7
2014-05-16 22:05:09+00:00,363.72,390.02,401.16,400.11,399.31,400.35,405.14,398.84,405.94,407.87,413.41,411.28,405.48,403.81,405.20,405.76,399.79,405.25,408.24,395.78,390.75,397.76,398.10,398.50,L8
2014-06-01 22:05:14+00:00,338.16,354.08,364.16,363.47,368.80,377.24,373.12,379.18,377.83,379.85,385.81,383.71,374.21,369.45,382.23,372.59,370.54,369.76,371.21,360.75,365.62,364.90,372.74,373.07,L8
2014-06-17 22:05:44+00:00,340.62,372.63,377.14,386.91,390.68,388.31,387.06,395.22,394.91,389.84,397.74,390.06,393.73,386.96,389.20,379.41,385.73,378.97,378.76,379.05,384.42,371.29,371.49,377.78,L8
2014-07-27 22:03:14+00:00,340.23,364.34,368.94,382.00,,,,373.77,375.94,380.45,379.23,379.52,386.48,380.17,378.06,364.43,360.34,358.17,366.12,,,361.54,364.66,370.47,L7
2014-08-20 22:06:06+00:00,361.36,385.95,369.29,375.53,379.65,392.81,375.92,369.20,368.89,376.49,378.43,380.60,380.02,374.00,375.47,372.07,362.81,372.97,375.57,373.91,362.08,361.95,366.89,,L8
2014-10-07 22:05:49+00:00,,380.78,385.81,388.15,388.88,,,,403.77,372.57,375.98,377.65,376.30,377.95,382.39,374.07,370.33,370.95,369.56,365.67,352.36,359.56,362.50,374.85,L8
2014-10-23 22:06:15+00:00,,344.58,330.50,352.57,359.95,358.77,372.30,354.68,365.28,370.71,380.08,377.80,377.97,378.19,378.69,376.76,367.71,376.16,368.30,365.71,359.28,361.61,364.22,369.10,L8
2014-10-31 22:03:47+00:00,354.94,368.53,361.63,373.14,,,375.89,380.44,370.55,370.89,385.95,384.84,384.31,387.57,386.71,371.69,363.12,380.56,,,,352.20,355.88,362.90,L7
2014-11-08 22:05:52+00:00,373.45,378.08,376.74,395.58,389.01,379.93,385.30,390.29,379.11,386.90,397.25,392.89,405.11,404.46,413.22,390.78,392.51,391.54,393.62,376.96,374.64,370.74,376.68,378.83,L8
2014-11-24 22:05:49+00:00,,,374.61,385.77,390.12,371.74,385.02,391.59,389.05,388.22,389.69,389.44,391.11,400.41,408.92,399.52,386.28,391.99,392.07,375.23,376.52,378.63,379.03,377.48,L8
2014-12-02 22:04:24+00:00,355.87,366.32,354.46,370.73,376.34,376.36,371.10,375.90,,,367.02,365.91,363.76,375.07,386.19,377.97,371.39,377.96,373.76,369.61,354.51,368.31,373.34,,L7
2015-01-19 22:04:34+00:00,,,,,378.63,372.58,,,,389.51,388.53,391.93,391.25,388.25,387.96,381.45,378.52,371.55,369.31,362.20,352.92,,,,L7
2015-02-28 22:05:48+00:00,371.45,380.79,369.73,385.95,382.85,384.66,382.48,390.94,395.15,393.37,389.51,395.13,393.94,394.38,388.24,379.22,378.06,383.25,378.44,374.65,361.48,369.72,373.64,381.69,L8
2015-03-24 22:05:04+00:00,,,,,,,,,,,,378.02,379.66,368.18,366.24,362.89,359.09,354.51,349.80,345.53,351.59,342.40,342.55,367.86,L7
2015-05-19 22:05:04+00:00,361.65,372.01,373.44,376.60,382.30,377.19,379.50,379.30,379.48,377.64,382.19,382.80,383.62,379.25,379.45,374.66,370.44,378.74,362.73,359.84,362.60,370.15,369.37,376.26,L8
2015-05-27 22:05:30+00:00,,382.94,379.71,382.47,382.75,386.37,383.39,384.92,387.45,382.17,382.21,390.05,,,383.51,386.21,372.15,375.63,380.38,,359.34,370.19,381.99,382.62,L7
2015-06-04 22:04:48+00:00,372.04,390.20,379.45,379.70,386.28,380.61,379.74,381.79,388.56,393.00,388.90,394.97,389.67,386.17,393.95,386.06,378.63,382.86,382.28,383.51,368.55,363.12,370.89,380.46,L8
2015-06-28 22:05:16+00:00,380.65,402.74,390.59,383.55,401.23,404.76,,,,,,,,,,,,,,,,379.37,,,L7
2015-07-06 22:05:30+00:00,368.51,390.93,374.06,388.45,384.83,377.39,374.60,381.14,404.68,410.19,395.13,384.96,391.93,,,375.66,378.83,365.89,362.57,361.24,371.92,356.46,359.79,363.08,L8
2015-07-22 22:05:13+00:00,391.72,392.46,393.52,396.27,387.22,385.81,385.82,389.81,401.57,405.92,395.98,395.58,396.95,388.87,390.62,384.99,382.30,381.57,385.22,372.10,375.82,378.88,387.14,394.77,L8
2015-08-07 22:05:16+00:00,371.82,385.05,372.22,376.52,379.42,376.19,378.99,380.09,383.16,383.86,391.24,389.08,392.29,387.55,383.58,382.05,376.26,369.50,367.88,366.41,366.93,368.05,373.17,373.47,L8
2015-08-15 22:05:52+00:00,,372.01,366.38,369.10,372.34,369.22,372.68,376.76,378.55,377.19,380.70,380.95,,,371.57,372.52,372.87,370.18,,,,,,,L7
2015-08-23 22:05:48+00:00,370.60,387.69,377.18,380.69,384.38,386.93,385.35,391.15,392.22,390.32,392.32,389.50,397.12,395.17,380.35,385.45,386.76,380.87,381.31,366.85,357.78,370.75,374.55,384.83,L8
2015-09-16 22:05:58+00:00,,,,381.75,388.43,386.42,381.99,,,,402.94,392.49,400.04,392.12,395.78,389.65,389.39,388.65,386.66,375.81,376.66,381.56,,,L7
2015-11-12 22:00:31+00:00,,,,,,,,,,,,,,384.79,381.12,375.68,369.57,,,,,,,,L7
2015-12-21 22:07:18+00:00,365.40,384.97,379.99,378.95,,,390.68,389.70,386.98,383.11,381.40,384.58,373.96,371.19,379.45,374.36,365.76,363.28,,,,371.65,366.57,362.98,L7
2015-12-29 22:06:09+00:00,365.78,396.05,404.94,398.52,391.87,395.77,388.73,391.75,400.22,396.56,398.98,387.83,394.63,381.81,399.46,382.35,374.74,373.61,374.78,361.70,375.11,379.39,384.86,384.90,L8
2016-01-15 22:01:29+00:00,360.13,390.76,378.81,382.76,377.97,367.93,367.18,,,,,,,373.19,383.00,373.01,363.45,366.35,375.70,359.04,366.03,367.63,,,L7
2016-01-22 22:07:45+00:00,354.46,376.57,365.37,361.62,362.31,365.28,362.78,362.82,366.49,372.22,371.09,,,,369.39,362.06,361.46,358.78,357.42,351.24,340.41,358.19,350.30,351.49,L7
2016-02-23 22:07:54+00:00,355.39,367.23,366.57,362.88,366.45,364.24,361.86,,,355.19,365.14,376.51,368.08,359.35,368.05,369.15,365.08,362.75,359.57,348.67,353.09,359.53,,,L7
2016-03-26 22:07:47+00:00,335.45,356.65,360.72,356.13,355.65,354.55,,,,,,,,,,,,,,,346.90,,,,L7
2016-04-11 22:07:52+00:00,353.03,367.51,369.08,366.63,,,,362.07,364.28,375.62,379.14,378.88,386.88,377.29,393.81,377.32,377.54,376.00,377.49,,,374.83,,344.17,L7
2016-04-19 22:05:34+00:00,349.65,390.68,368.63,367.19,373.02,364.58,370.55,378.54,366.59,369.68,375.33,377.94,379.62,381.00,378.55,379.05,375.56,377.66,372.98,367.10,361.85,376.61,382.89,,L8
2016-05-13 22:08:02+00:00,344.37,364.57,365.27,363.66,,,373.28,373.12,369.32,374.52,379.16,379.42,383.82,386.96,387.72,381.38,382.36,384.43,,,,384.01,380.20,379.97,L7
2016-05-21 22:05:38+00:00,357.87,371.87,366.87,365.40,374.69,372.14,375.93,381.69,371.68,378.25,379.23,384.12,395.39,390.96,391.95,390.25,391.16,401.44,403.62,389.72,394.35,395.20,396.01,395.92,L8
2016-06-30 22:08:35+00:00,341.65,368.17,358.81,358.35,365.96,357.15,355.97,361.54,363.17,,,,376.79,381.66,386.25,385.33,380.01,384.14,387.59,,369.78,381.76,388.10,395.78,L7
2016-07-24 22:06:01+00:00,369.87,387.59,382.53,384.53,391.12,382.96,385.65,393.85,383.93,384.14,389.69,393.98,407.38,395.71,407.98,402.22,400.87,400.41,390.37,388.86,395.94,397.01,400.96,396.41,L8
2016-08-01 22:08:38+00:00,358.22,377.78,364.99,364.54,377.25,380.28,376.86,,,,383.99,378.11,385.18,386.71,387.23,383.97,377.37,387.89,383.18,383.23,374.45,379.69,,,L7
2016-08-17 22:08:15+00:00,352.46,375.00,,,372.30,368.52,366.20,373.30,375.52,374.41,371.47,378.56,371.77,375.73,381.23,,,,,,,,,,L7
2016-09-02 22:08:43+00:00,344.05,368.94,369.16,379.63,386.48,386.60,379.71,379.50,,,,380.59,382.22,379.96,392.77,376.98,374.44,376.92,377.01,372.88,368.68,375.31,382.03,380.60,L7
2016-09-10 22:05:51+00:00,355.45,380.02,375.68,389.54,389.94,384.14,369.64,368.39,374.97,373.43,378.45,379.50,375.74,382.85,388.96,370.20,371.74,371.86,372.37,366.84,369.74,379.48,392.60,393.03,L8
2016-09-18 22:08:45+00:00,,,,386.57,387.43,387.31,371.77,370.22,375.18,376.04,375.73,374.50,375.50,370.43,,,365.96,367.43,360.11,362.68,363.68,369.04,377.09,371.17,L7
2016-10-04 22:08:47+00:00,,,,,381.58,371.18,369.52,367.29,374.21,378.65,373.12,370.15,373.23,373.17,377.47,,,,350.65,359.02,368.29,373.92,373.38,358.53,L7
2016-10-28 22:05:59+00:00,353.70,384.35,377.52,387.65,384.11,383.03,375.46,381.01,376.83,377.42,373.75,371.28,377.25,377.12,384.18,362.16,367.12,374.66,369.95,356.42,358.20,381.71,386.22,363.72,L8
2016-11-21 22:08:09+00:00,358.62,379.51,,,,386.67,378.27,381.71,382.67,379.74,375.88,368.29,375.97,372.81,377.29,362.63,,,,366.16,367.16,376.43,379.97,378.13,L7
2017-01-16 22:05:47+00:00,367.98,382.29,379.90,381.96,396.48,400.57,392.75,399.87,407.69,396.53,390.39,386.70,392.96,387.70,398.21,387.75,382.22,386.12,396.75,381.89,390.91,390.88,400.24,405.73,L8
2017-02-09 22:07:55+00:00,351.21,357.65,357.22,359.58,367.75,367.20,367.99,,,385.55,384.12,379.77,373.97,377.93,383.45,377.98,369.02,369.02,374.75,364.56,359.14,372.38,,,L7
2017-02-25 22:08:05+00:00,349.09,361.02,365.56,374.43,,,,384.75,391.08,388.44,386.74,383.17,386.01,373.42,374.08,371.14,366.97,371.32,379.60,,,,,383.78,L7
2017-03-05 22:05:50+00:00,369.93,373.08,385.48,393.44,398.79,395.66,387.27,394.03,399.28,402.07,399.81,400.21,397.33,387.98,396.33,393.95,388.31,390.98,398.43,390.74,392.37,396.54,404.12,406.00,L8
2017-03-13 22:08:12+00:00,,,376.80,380.24,381.43,376.34,376.04,377.68,381.83,385.71,382.50,380.73,380.33,,,,376.64,379.37,386.35,375.22,375.34,381.93,388.81,368.75,L7
2017-03-29 22:08:16+00:00,,,,,,375.32,374.40,383.63,378.77,376.63,379.69,380.86,373.80,371.50,372.98,364.75,,,,,,,,,L7
2017-04-06 22:05:10+00:00,370.32,394.06,384.75,386.17,384.85,390.11,391.82,391.59,392.26,389.71,393.21,399.68,389.64,387.94,387.39,376.72,379.15,389.20,391.36,379.94,374.98,393.57,418.87,415.40,L8
2017-04-30 22:08:28+00:00,339.40,355.71,371.91,368.57,368.58,,,,385.25,380.57,379.31,369.22,376.11,369.92,367.54,362.50,356.88,365.02,360.92,354.27,,,,,L7
2017-05-08 22:04:59+00:00,374.18,385.55,392.25,390.05,404.81,394.79,380.72,391.55,394.21,395.76,378.82,382.65,386.64,392.38,390.51,387.03,376.01,386.68,384.59,377.27,375.40,394.73,397.23,393.60,L8
2017-05-24 22:05:34+00:00,374.46,384.84,387.90,386.14,392.64,385.35,379.14,393.70,394.87,395.14,373.11,379.82,394.12,389.43,384.48,387.07,378.29,383.98,390.17,377.90,373.02,387.42,398.29,384.31,L8
2017-06-10 22:02:27+00:00,,,,,,,,,,,,,,,,,,,,,388.24,395.91,395.10,394.20,L7
2017-06-25 22:05:47+00:00,362.47,374.30,382.14,386.26,386.96,377.80,384.05,391.23,386.26,381.23,381.14,376.84,385.45,384.31,386.42,383.42,375.87,379.70,387.20,372.49,371.51,379.52,379.15,377.18,L8
2017-06-26 22:02:30+00:00,,,,,,,,,,,,,,,,,,,387.58,379.16,381.79,383.58,388.94,382.31,L7
2017-07-03 22:08:41+00:00,370.15,382.28,385.34,,,391.79,389.77,391.35,381.59,380.56,388.60,373.77,373.03,376.35,377.26,379.80,370.41,,,,367.67,388.93,394.41,376.32,L7
2017-07-11 22:05:26+00:00,369.66,393.31,400.16,399.41,395.80,399.85,398.65,395.88,392.18,390.31,392.81,386.86,392.82,386.97,408.00,391.05,394.85,395.45,394.31,386.57,383.95,392.25,396.25,382.88,L8
2017-08-12 22:05:40+00:00,333.60,363.32,366.79,371.87,379.16,373.66,376.33,366.31,381.22,374.57,377.99,382.19,392.29,388.12,395.82,385.00,381.50,385.43,381.16,369.79,374.26,380.60,384.92,386.42,L8
2017-08-28 22:06:08+00:00,,,,,,,,377.70,369.88,374.16,386.03,373.05,372.04,379.13,391.19,376.60,378.55,376.01,377.17,380.85,379.69,,,,L8
2017-11-01 22:02:29+00:00,,,,,369.59,361.14,358.08,366.15,367.31,361.38,366.24,,,,,,,,371.59,,,,,,L7
2017-12-02 22:05:46+00:00,359.77,385.45,387.05,387.01,383.23,383.57,377.37,383.29,381.51,380.38,379.51,381.08,379.44,385.22,385.44,391.57,384.17,387.82,388.16,386.40,382.18,399.45,398.99,383.98,L8
2017-12-03 22:02:19+00:00,352.95,380.37,374.68,375.04,377.54,369.98,369.99,,,,,,,,386.62,383.97,378.45,378.64,383.59,376.89,376.21,392.21,392.56,,L7
2017-12-18 22:06:13+00:00,363.76,391.12,395.17,383.41,385.04,373.20,372.13,371.92,369.50,375.77,378.40,379.78,382.29,382.01,392.77,391.69,384.94,386.94,385.45,375.92,381.75,391.28,396.39,394.08,L8
2017-12-26 22:07:52+00:00,355.05,377.50,380.31,376.40,377.15,376.07,373.00,371.59,376.29,,,,378.40,379.99,389.77,385.02,375.12,378.92,383.70,379.62,385.12,387.56,388.03,392.18,L7
2018-01-11 22:07:39+00:00,345.67,364.70,367.08,369.06,363.65,,,365.26,364.72,364.21,363.49,367.94,365.07,367.00,377.91,379.46,366.98,368.79,373.74,,,,,372.02,L7
2018-01-27 22:07:23+00:00,357.73,,,,372.92,370.88,368.51,369.78,367.72,374.27,378.23,378.13,375.64,370.89,374.44,,,,379.13,377.08,372.24,388.99,391.09,372.36,L7
2018-03-08 22:05:15+00:00,361.95,382.63,376.84,378.81,380.24,371.88,373.83,379.72,379.85,376.54,381.86,382.87,382.91,380.26,403.45,396.11,385.38,385.78,385.05,384.41,394.79,394.49,397.90,396.74,L8
2018-04-01 22:06:59+00:00,360.94,373.96,372.57,373.75,376.26,372.09,377.99,,,387.46,383.61,378.01,379.25,377.36,397.79,384.97,376.07,380.15,386.57,382.03,384.68,,,,L7
2018-04-17 22:06:43+00:00,347.07,375.67,376.02,381.99,,,382.86,380.93,376.95,378.13,381.74,373.84,376.79,379.02,396.35,384.21,378.61,380.95,,,,408.98,391.97,390.57,L7
2018-04-25 22:05:14+00:00,369.78,386.12,389.38,390.85,389.66,393.14,398.45,390.25,392.00,400.43,401.29,383.07,384.11,396.55,404.44,393.05,381.30,397.67,398.33,390.31,398.12,397.00,408.33,406.34,L8
2018-05-03 22:06:02+00:00,340.01,368.84,377.20,370.02,373.25,369.27,373.53,370.89,,,,372.39,370.90,373.17,,,,,,371.22,380.47,382.00,,,L7
2018-05-19 22:06:11+00:00,366.90,390.14,385.22,386.35,384.65,379.39,380.85,,,381.00,391.03,381.90,,385.54,395.25,388.50,385.37,388.12,385.28,,401.02,392.31,,,L7
2018-05-27 22:04:52+00:00,370.93,387.12,389.66,391.78,388.97,391.66,402.59,384.54,389.67,386.17,399.18,396.15,383.94,386.45,391.06,394.49,387.14,394.70,,,,,,,L8
2018-06-04 22:05:55+00:00,360.54,,,,384.30,385.66,387.07,387.06,380.02,384.22,395.24,382.32,380.86,379.01,387.04,,,,,,403.17,393.66,,,L7
2018-06-28 22:04:40+00:00,361.15,390.77,395.89,398.78,394.47,398.47,393.58,389.90,392.47,385.68,400.18,386.20,385.08,383.08,396.21,398.09,386.95,391.59,395.75,391.59,405.20,409.62,405.36,387.69,L8
2018-07-06 22:05:18+00:00,358.54,372.34,375.95,385.10,383.12,383.91,,,,372.00,376.54,374.19,,377.13,392.39,385.74,380.65,394.04,394.38,394.22,397.35,,,,L7
2018-07-22 22:05:01+00:00,362.34,376.77,,,399.03,390.77,388.24,382.16,388.18,382.94,381.57,375.62,376.55,374.28,375.40,389.73,,,,387.35,396.60,402.06,408.31,400.68,L7
2018-08-23 22:04:01+00:00,363.87,375.04,378.42,385.73,,,387.48,385.48,375.92,378.26,379.69,376.21,371.50,372.25,383.43,391.23,376.77,381.30,,,,,395.51,391.73,L7
