,dates,mex0060-0000,mex0060-0001,mex0060-0002,mex0060-0003,mex0060-0004,mex0060-0005,mex0060-0006,mex0060-0007,mex0060-0008,mex0060-0009,mex0060-0010,mex0060-0011,mex0060-0012,mex0060-0013,mex0060-0014,mex0060-0015,mex0060-0016,mex0060-0017,mex0060-0018,mex0060-0019,mex0060-0020,mex0060-0021,mex0060-0022,mex0060-0023,mex0060-0024,mex0060-0025,mex0060-0026,mex0060-0027,mex0060-0028,mex0060-0029,mex0060-0030,mex0060-0031,mex0060-0032,mex0060-0033,mex0060-0034,mex0060-0035,mex0060-0036,mex0060-0037,mex0060-0038,mex0060-0039,mex0060-0040,mex0060-0041,mex0060-0042,mex0060-0043,mex0060-0044,mex0060-0045,mex0060-0046,mex0060-0047,mex0060-0048,mex0060-0049,mex0060-0050,mex0060-0051,mex0060-0052,mex0060-0053,mex0060-0054,mex0060-0055,mex0060-0056,mex0060-0057,mex0060-0058,mex0060-0059,mex0060-0060,mex0060-0061,mex0060-0062,mex0060-0063,mex0060-0064,mex0060-0065,mex0060-0066,mex0060-0067,mex0060-0068,mex0060-0069,mex0060-0070,mex0060-0071,mex0060-0072,mex0060-0073,mex0060-0074,mex0060-0075,mex0060-0076,mex0060-0077,mex0060-0078,mex0060-0079,mex0060-0080,mex0060-0081,mex0060-0082,mex0060-0083,mex0060-0084,mex0060-0085,mex0060-0086
0,1985-09-30 16:17:33+00:00,188.33603306896282,181.58887307934532,184.89497315581264,174.72030185708263,181.54646149973775,175.8544231946541,180.20347606304,178.18008884556028,175.38362520135524,178.58349750927044,183.19936927077745,176.28499014008213,187.9222828439146,183.63597398423826,185.7917814845797,188.9819572943456,192.10775982103294,197.46043004436672,189.63182209281666,201.2396189899219,195.04419546531147,197.7636479126125,195.83019386350225,199.70733464161538,195.8699397840827,188.61403819009425,175.9524246019809,178.91129413302582,185.00080865724158,173.49446844481773,179.21031139659817,179.82591820566972,185.3183448970766,189.72700171468267,183.37382990902944,190.80832752930345,187.88115152274634,190.48353279210946,190.1251106907981,184.61847810512668,187.7961679936644,184.97539056997084,184.76151087099373,192.48556915544972,193.33618191526065,191.06399351450355,191.4223956940977,189.99469038293296,191.86642333948703,193.98821517068166,205.3274319698167,194.58435081798393,189.55650053963637,184.03620134176862,187.2704783743293,194.6104795148603,194.4039150197516,193.2009303940339,195.2004807133367,196.06114709366722,189.2181476611933,189.7778176201001,204.10354678358584,196.84820502727536,200.38840118976162,206.51842239314274,202.34968030253268,204.420039801197,202.20379842150848,207.29006283210242,208.18159308953602,210.01493194908113,208.5208526098628,198.35151379712903,200.58037194508884,196.3035463772509,195.15776493059445,198.66594740655765,192.73328447873536,202.37306968612393,216.24195658663905,208.75134337687808,192.1771296048754,194.46127107720758,180.93259647656782,,197.72374794651446
1,1986-01-13 16:09:40+00:00,206.65109016218156,200.32425315255807,203.8675336952183,209.58455601729491,207.42975908930126,202.07724809573733,207.6371195734548,210.5963557857413,215.207436433877,209.38784380774055,213.91384371800564,208.37752282055874,209.79915502699663,212.33101619632134,206.72215528227747,213.1258547937244,202.99636551451397,208.81079693455374,217.75980119663137,215.34968918408177,214.95062684986678,221.42352906758958,223.06414982855821,209.0239932021746,217.16832244563713,215.4451373054444,205.04082268106004,209.29517882679357,200.03712988917897,204.08816182045285,206.7885881680148,209.9088917830612,210.4725825573638,203.89851456334492,206.106374236185,221.05083914286942,218.82840396072442,221.8588028569141,213.79237822449565,215.50720585552722,205.7345180693033,210.06946169628011,207.8765208959761,213.57092002366926,208.67462719704218,218.04680902747725,215.44200321425893,213.2968518049946,205.70908198245584,214.26786568485227,221.73833192698228,223.74504629944954,223.44326918440572,217.12951879607039,215.39270673304966,217.39532898456227,225.43460774098241,220.46798091786388,226.8493774321941,211.57785728990146,216.1980823078984,221.68730346304795,228.55965965190606,220.49754700288992,226.97156632295744,210.59789687601486,221.9988617027591,229.3250419673929,220.1477085559945,214.13737166979888,219.16744478340485,229.93297824200073,222.2256385391662,227.71436669026423,231.0012512779429,219.55817023887025,222.98412768898552,211.26659984772087,221.0614689000604,224.1848643607079,227.58252884768962,225.26141528050337,228.30230020137122,224.50006318439966,213.604351548411,228.32012786724755,220.8297868306971
2,1986-01-20 16:15:42+00:00,200.30895842161902,186.30074279614587,187.12060576562286,192.19390795944187,188.68497434060396,188.2961808536137,189.42963745822786,191.82804181676275,199.06860496599646,199.10051006612744,205.50287061168675,202.29112955855692,208.10508756867964,207.47902892660275,209.74810265996283,203.65830824840782,197.22418777378306,200.43436717574295,206.19673762421183,211.82738081974986,211.4575897736754,210.89314954746098,210.8316240504584,202.43736824078513,206.9423304224773,204.01524677640268,204.3718888072891,200.5258100011197,196.56204998991637,201.5745867813807,201.82394891918696,200.51104957835463,197.41646138723274,194.3369194669517,192.38957293136363,197.66350323354357,205.9313371924469,206.04508786387268,206.6785133340071,200.55881165884182,204.34990673615238,202.07224315448292,200.69066378066316,204.30461410188738,204.57881602650536,207.2454707018353,210.18665472350466,203.71253885885238,202.37041975904225,204.5374027534294,209.306610503135,212.64703960035376,215.72224082832793,210.21284266767594,207.2374470894967,217.49528155971183,215.71512271013847,207.76527028567438,209.6481150213687,201.6343540313784,199.01479052409317,203.59590385370956,211.47966023598119,210.26357068701503,207.86417982462936,211.23089726173376,213.4034750640506,223.7473529529509,216.145093152093,205.61787074007052,214.777101016458,216.6287496379306,215.61524016292174,215.349842186526,217.59331347804456,219.84220628530974,215.20808125516697,210.29921785017785,211.19351231498374,213.7401221182892,225.0054295633323,222.64515116954124,217.0164125382929,214.74559821635677,212.74395202844755,228.91950330160145,220.94720185991872
3,1986-03-18 16:08:16+00:00,204.8491177690703,202.5499475651547,201.0262140959235,195.61492689399122,193.97210174268133,192.6284368613736,194.48451376145118,198.19135029808385,196.98598455233525,199.48479731410174,202.8723604810203,202.5017678019345,205.7006451377278,205.4670261243994,203.18815678768638,207.54634152179412,205.30066270536344,208.11837524630664,208.64739055572093,213.0899050917003,209.04870665691095,212.07746743719304,210.63631714245415,209.24656019078822,199.65771688181812,200.36449277407374,206.93431371702246,200.8414995321046,203.27761275275162,199.5964852332089,202.60975244517843,202.90802647538112,204.32621644151027,202.7379335620373,205.66160608653573,204.3972711719381,210.34587689443916,206.2938608147023,207.60446387749369,206.65447347982672,209.7521394048968,205.37156945467206,204.4160358421296,202.6181589678347,207.62410518311185,205.55342928739438,212.51293868460527,209.7794802428745,214.54724710978087,212.6218266975311,216.43494660200483,214.34746049425084,213.474127187788,213.79628590612447,213.44655479243124,216.3382523347033,217.52707250699058,214.98661036443022,210.07278983652026,211.69618185162417,211.0769300403232,218.3344794698795,218.4132594738288,220.4272402105621,215.66994472832118,222.34202627234805,217.3949871570674,223.60411697137917,219.4761242641871,224.35693277375918,221.64786005583372,223.3866016228529,224.5956697397217,225.98502813263127,223.24161847795298,218.68516785735827,220.53488880106386,211.91359622566654,212.08339871414944,217.2176885866529,232.1795806444029,226.83108705716398,227.7215239964891,229.81254685992528,224.72560519736703,231.13989677685456,220.39602884805902
4,1986-03-25 16:14:19+00:00,198.04296930450158,189.767212317926,189.26446879992469,195.74894442032107,191.43985266815358,196.57657293127107,198.16795172658047,198.28842256610284,197.4384526288149,200.20632252184748,206.46104083706211,201.12013740950255,203.80642999037116,209.4985504305481,213.99639603231108,209.06391544865488,201.6698426838782,204.18160396366477,209.9526803418483,215.11816067107128,216.4477933318725,219.99137100807084,218.87515714586567,215.34607060596625,213.96235459165186,210.76067983814994,207.30736526368605,200.76177746711383,195.8685789979424,198.52143924418328,195.82084502162957,200.32405272511846,199.61212680558623,203.03868368781838,199.53463453113753,200.90854306159474,206.1558293896608,206.16897470061167,206.38173081020972,201.00871203472232,205.3782539345235,203.2549842637776,205.53779247357727,206.7085085651484,206.0152633557525,210.42762504141956,206.73597196525571,213.47683395611656,211.17136477995322,209.56718208252843,208.7104295523119,216.0627892021639,217.29940046673394,215.73629842874806,202.2007311250929,205.20515070225593,204.92719502368635,203.8854904817747,209.39098235711077,210.09620973603415,203.19268596696307,205.47506615951352,207.696532998787,211.3987857259231,211.46364473353444,211.27514263978804,212.5264885120306,217.1583744586311,216.16296696874758,214.389388464381,220.85034451447638,216.54258543256412,216.66555026303888,218.60693606537063,216.6816682864452,215.76165003616723,212.1362328911125,209.1734578204086,206.58251594586199,219.91823614816047,233.59165475379646,228.12115988269403,227.13477555382835,233.40646438474323,227.43523382631744,229.6035687105563,227.674267001119
5,1986-04-03 16:07:57+00:00,196.51594342974278,187.44763559408648,188.32546271457664,193.0534417148665,192.36733745812325,189.0348829800483,194.6367027779062,194.92065423966025,197.9017405017257,199.27943531760613,201.46172963509974,206.7185293912916,208.16226835611786,200.92576354263122,203.92869253109708,203.0288165562147,201.93459768096642,206.40466468600826,202.59871435515453,204.0057945674094,205.87009351923967,214.22767515994008,211.63182389430858,210.9086278911979,212.18182302815615,204.6105307437334,208.7902487446233,199.91744346198078,202.94056615393927,192.5880513994929,197.2935157108941,195.42359231227428,196.8256463569676,199.29577418696647,205.58874261944834,201.87988445321693,209.32892960737158,203.6173290858304,209.86303541223816,204.67210944168653,207.92349022024342,207.5019975941766,211.80793888680347,206.89370265328137,203.88128294969954,210.29439977327982,207.56472046414171,209.80973802118774,209.41619828167572,209.40607392446162,217.0241676636384,215.44915819589983,216.7608883547986,215.89705010975118,220.28056302701322,210.38960591777845,203.05314780403495,214.68809783328186,208.07924391289367,208.57640821715194,213.16126107891773,211.44271406722777,208.75291279217774,217.42900696704572,213.26890405951724,215.68029282396546,212.66627344287755,217.16782938136433,215.66519919822144,216.71399012495743,218.89554141898117,216.69304850904297,217.32148247086334,216.16173816715082,221.58565899816148,221.3273297624703,224.39067958884442,214.53814208515968,206.97133229328375,215.39809464060704,229.8521037583776,219.64193165337048,216.71704822557294,220.79285083563397,223.37675173173574,228.7308420473096,210.39330267356402
6,1986-04-10 16:13:58+00:00,193.24857318208456,189.6735515756219,187.86266768865033,190.38563888679323,190.92305231831907,185.46412269132173,193.94188548254567,191.90749827100925,198.80429170195774,198.87302436697885,199.43884613843178,205.75867049367116,201.93285260225588,204.93982685941734,201.27779239047126,200.90158627743583,206.39681987920005,199.56962776493006,205.8208139481841,202.2102553109574,205.94811014002693,214.21190875770336,207.32817211420405,212.82110062410374,205.1296269981594,207.52677799267536,202.1166710850862,201.32936975541674,203.30281058107425,194.12636233881983,191.93593131736463,193.24441023947543,195.4077340012667,193.02420516777974,194.44028678220667,199.81790062686932,199.22263551699842,203.91369673004561,202.84873753781312,207.1910033114117,206.09990873472339,207.56670267787237,207.06742669494017,200.20275637493697,204.4020855123735,207.37927840719647,206.4898182140495,208.4242106310919,204.32051985227963,211.24762437527323,208.556562925616,214.24260621093234,215.14700035105744,213.13071714800998,215.89713677511537,205.67264656349099,203.48927581086332,206.7775541271669,206.86554127380265,206.66197966842432,207.29262092183816,208.54907703858402,210.8968286544092,211.92273312380593,215.35565524833004,215.8491524588216,213.86302690338832,220.396901688737,222.9882765289375,223.1179991920838,220.78590709960372,220.1722903837932,218.49191137613548,218.92773858724115,221.81729135611107,224.04049633757086,222.80768717934893,210.4418656280817,211.63807905700378,222.2137157911777,240.49044683411046,232.96786988018334,231.0988725591045,230.23242279888183,233.67058150977084,226.51941790476886,212.7618987131006
7,1986-04-19 16:07:35+00:00,197.1965725699066,189.1751747558498,189.78740148053217,191.20767456695188,187.44983043609813,175.04324582780555,182.99227708691615,188.63515745499973,189.61447837619633,194.32155707993155,192.75556433434,195.61474871142457,194.71951863696114,198.73965225157457,197.42082229700745,195.95569687366702,197.91347662586747,199.03419492310553,199.02396908012201,202.84213340487267,205.16398137799274,206.25853558317095,202.40172071596922,202.85524768183876,197.6085107771434,199.5124360223462,200.63988572795915,197.22882231722843,197.21731047287733,196.6098847896389,196.09221903921994,197.56721973394133,196.83506572503177,197.6553527142468,198.43178384459853,200.9368227356785,194.02780115482636,194.93337051113292,201.00696315103062,200.5122579792985,197.0300513343097,200.60442146472684,197.6519948277671,198.8497211607534,199.08516818292026,202.9689572211814,201.92815525522934,202.7752058650568,202.5673288694626,209.25744553908902,199.29973988394283,203.54680479707775,208.74055401070314,210.73156112798114,204.27123401377824,208.7609223050683,204.71789057295751,207.90443953990075,209.22328964756497,209.52888033696033,212.06096236621565,210.85178190398761,201.08379943277126,204.36488654453237,206.48477344990667,208.3563030251559,211.88651142989698,208.47897313186564,209.4984239695124,210.84819473554927,211.550789827624,209.48178173327545,207.8214081695658,208.26832416231576,209.26080541168824,215.9893807420978,214.33725991188402,209.6430659006857,209.19960753949653,221.34104102410436,240.8937327614522,234.30967870637295,216.71281280123446,212.6501340185086,209.01649184497106,199.43811731809296,194.6521394324192
8,1986-04-26 16:13:36+00:00,,,,,,,,,,,195.50432455926858,202.32821161964108,198.2309398528658,205.64991850963568,203.12098817657863,202.62328846905783,201.94714428401545,199.64655355893987,205.37129227296617,204.56756664312124,209.07515281282684,211.6152127297367,204.49611386117837,203.72479039451153,202.97627659064125,205.56173038654626,198.77159975210307,204.03649576898158,203.81578508343677,201.98039276764428,203.7307032616823,194.03617944902217,195.48261659220987,193.54061601341664,194.29466937550416,193.82833274932074,195.59031592354674,202.90909739970076,197.76783748235732,205.35693988707803,203.45783482397997,203.59501187476303,198.50693189701155,201.27338951914837,204.67693630873106,206.39299962632504,203.90759880020494,202.34463205331508,202.30275676029635,204.8194207519379,206.98123898328487,214.46804632943312,212.48902719450504,212.24107278442665,215.02324040441113,213.11454610488397,215.12119714367572,211.4402955385359,206.36045073124376,207.16520928649464,202.67587794812005,206.01220666260195,212.0122968391979,212.1482567526168,213.1007903288454,215.47133961621395,216.33807586140577,216.22080752083468,220.93066004105947,219.51213572257424,217.38802517266197,218.68069309703478,215.77079617652197,214.47119495754492,216.97319765562813,218.51033363947408,220.5756067673833,215.40589936375181,216.13339406186515,223.65583906538768,239.87452303573338,229.6460345942791,224.02013853932635,222.8532896885083,214.6284514604908,212.13673624610175,212.5052009161406
9,1986-05-05 16:07:11+00:00,205.3492934704504,201.43169952131143,200.95594212757075,200.05263769846232,190.36010547426037,187.71150489533625,190.77055501905534,196.55699126391585,197.55042079253047,201.16622086074972,202.14353995448838,204.8838372269726,209.3776009118463,207.76519488138058,205.2031654287926,205.920701298443,205.41400897513657,205.57267962380965,200.89840152004913,211.69409765907125,206.26684152861026,205.65763739266495,205.2347548397982,206.2304402211755,207.48950192361286,203.11343652678394,207.6427534274051,206.25627774205518,206.01965456357786,200.05183917959553,200.93964479039158,204.96766456403157,200.8468301073031,202.9166658729083,200.4106607851711,198.7077647893454,199.62953390282428,203.64305450444994,206.1684642951583,211.26496885446647,202.89289957872603,206.3267621832958,205.44096549018394,206.39868350877794,205.05114303301704,206.36107075464332,208.65952231981808,205.8103641967444,205.73408190673064,200.0243601157413,200.7935881672376,204.55781762097348,209.55779527858442,213.65574207300114,207.5325304672899,212.20863869476645,209.05691493151795,208.11765747528406,209.5308384067339,210.9228615376683,212.359937853572,212.6006849941378,215.77056619011103,218.41113655695983,224.4504419850243,220.9784252639297,223.72965224223077,222.61367725045875,225.17978567091183,218.8331242318593,219.57426242855328,215.54746890314564,206.8824112919023,212.3040927903771,210.02533320913102,211.42668826820093,217.25144639886315,214.42192405354245,210.30967564296265,218.75094525239896,231.66646699039092,227.2013892952743,219.1684279292637,208.74204843544817,203.8282484865471,210.0559278756162,204.90646731422697
