,dates,mex0102-0000,mex0102-0001,mex0102-0002,mex0102-0003,mex0102-0004,mex0102-0005,mex0102-0006,mex0102-0007,mex0102-0008,mex0102-0009,mex0102-0010,mex0102-0011,mex0102-0012,mex0102-0013,mex0102-0014,mex0102-0015,mex0102-0016,mex0102-0017,mex0102-0018,mex0102-0019,mex0102-0020,mex0102-0021,mex0102-0022,mex0102-0023,mex0102-0024,mex0102-0025,mex0102-0026,mex0102-0027,mex0102-0028,mex0102-0029,mex0102-0030,mex0102-0031,mex0102-0032,mex0102-0033,mex0102-0034,mex0102-0035,mex0102-0036,mex0102-0037,mex0102-0038,mex0102-0039,mex0102-0040,mex0102-0041,mex0102-0042,mex0102-0043,mex0102-0044,mex0102-0045,mex0102-0046,mex0102-0047,mex0102-0048,mex0102-0049,mex0102-0050,mex0102-0051,mex0102-0052,mex0102-0053,mex0102-0054,mex0102-0055,mex0102-0056,mex0102-0057,mex0102-0058,mex0102-0059,mex0102-0060,mex0102-0061,mex0102-0062,mex0102-0063,mex0102-0064,mex0102-0065,mex0102-0066,mex0102-0067,mex0102-0068,mex0102-0069,mex0102-0070,mex0102-0071,mex0102-0072,mex0102-0073,mex0102-0074,mex0102-0075,mex0102-0076,mex0102-0077,mex0102-0078,mex0102-0079,mex0102-0080,mex0102-0081,mex0102-0082,mex0102-0083,mex0102-0084,mex0102-0085,mex0102-0086,mex0102-0087,mex0102-0088,mex0102-0089,mex0102-0090,mex0102-0091
0,1984-12-23 16:24:48+00:00,223.69364838032155,228.49551258159903,233.84168925893513,237.93773583075796,236.8403011201797,235.3432263655393,234.38658864987923,,,,,253.00494027002307,,239.92745774478036,239.29478588485648,235.66808391283254,231.56837487225178,229.17496178153334,227.459312599938,231.8916575814799,231.83158268158874,,230.53728835211538,226.70050659478343,219.65634989012662,218.409328299251,215.17075099190436,220.78578981217066,219.9414578786271,221.08621380238526,224.0010469744878,228.3147636341353,231.74245132660113,224.466577419351,220.45850889310026,218.59935380419472,224.9684183234693,215.76775268749398,220.14499217399776,213.25641830948823,,211.1577451168838,212.61707360515592,207.50897411312172,211.35091506074212,212.8922586741154,211.45654088893687,216.77652706802186,214.98409191136778,214.3643421751785,208.23704574938046,210.12062158237285,202.9978972305132,207.15988720702782,202.11281892893032,206.68293630575948,202.8614291755407,207.4434984860697,205.96872303102958,205.72255887924916,202.69136671133768,204.5202382945942,200.91967392057347,205.1535049009592,199.17103905945888,197.1037095395167,198.99579748839116,199.07592548994376,196.46100162976603,205.03858026896046,203.6730514811602,,,201.59499576961653,204.11706336242355,,206.40834387650062,205.850400226045,,,,202.7187004076375,,194.9372803874922,,,,,,,202.77206989378575,
1,1985-10-07 16:23:40+00:00,192.55690935358263,201.2280192903934,203.94067214002413,211.6986685406431,211.7085142193036,204.5692585260213,208.28786993129825,211.10184119537575,209.13865641520653,212.20918390948674,,223.34948330145494,215.86102801165373,214.5054681443991,211.95876914056538,208.1690747270034,213.92256219532425,203.38018745915184,203.09436218554964,202.44246732476444,207.40959520929698,198.72547794153013,204.44684702962147,198.95718757765866,198.8807831516695,195.2222020278309,196.00491883331807,194.5431569285124,196.36671513598077,199.36420945971764,202.72147167229565,212.5321819109164,206.683860448458,205.1567606225975,198.1517914489954,197.474774841378,196.27965531277704,191.65764418273477,187.94650393681314,184.59910159238956,,187.67418409144477,185.9799370421798,190.08544052008455,187.00194939453436,187.22106677734234,196.92541688393345,195.7096564296259,194.88747626865558,189.9248576000989,193.76474668335769,186.70340263021887,187.54894326972402,184.46678989665327,178.21011684078917,181.60669560213276,183.2892360565205,184.5528658951148,186.35646934249246,181.3111563889811,185.6546771080599,184.23833030464232,186.2105921809692,180.59330149519323,180.4126909778409,181.9507706276513,173.55886439273388,178.73017153109055,177.75731847093564,177.3683705281049,174.34103400560835,178.16980497582813,,175.7668927954626,171.95641083265156,176.0681219076537,174.84062938014296,175.98708040083056,173.92684201757694,177.25772196466585,,171.79259051008697,,163.78599547986016,162.9925532463298,161.55734556785276,167.3555841408733,168.72613510507404,171.26503100046034,,173.62653431871115,
2,1986-01-27 16:21:44+00:00,213.9814777717344,226.4265208154079,230.90282574477263,232.9557705919579,227.36631258767233,226.1820064235152,231.75298489380503,236.22547147422827,239.7817572057135,244.82006771430656,251.97565528310372,255.74260963931366,247.44940113951628,245.88544446496195,238.386929980429,234.18901323773488,232.10406740640434,229.25107687927013,230.98151336533547,223.3269325470288,230.45925409761944,232.24874812683495,230.5940568780779,227.0434746636528,229.67788792407802,223.93918563956254,227.22656588568503,225.75636506663434,222.51858290548284,226.56042825508982,230.96974971356977,236.88417051067822,234.86063294198178,231.01621737653346,229.3330028476352,230.61862032371286,226.295216128629,224.5309041612321,219.11593885454482,215.27712950292855,215.10788038742888,218.45951544894177,214.45346307454048,224.9451390925479,221.7909865739706,219.59230353435441,221.1413616496395,227.8517312252279,229.1551052480374,221.98094914896055,220.96022524736463,219.52991816859628,218.10038755300056,213.88760095417248,216.57909467520204,212.67896004422488,210.78442833542428,211.14145716328622,217.26824179371167,212.70670228106295,211.6599748345417,207.45029404363578,213.12922709899894,209.819182856143,204.60348964700734,208.10861608607414,202.74248606717438,204.56497951823374,206.56028044397632,206.21069241681408,199.65017353112978,203.45952487979338,203.40744055097844,201.7407084932847,197.80858820931388,206.43350576166358,203.21364535701704,206.26662947232506,204.53838172863257,208.0761674319776,205.80798903509353,205.30037447875682,196.95611395247178,195.8011079711463,193.22535872728133,193.24024454308952,198.37694409008435,200.861605877233,203.40519490945755,207.15312820464598,208.4595439374326,210.1058118349342
3,1986-03-16 16:20:40+00:00,215.2442168341293,221.29970627815868,218.88773202391812,223.46180650966576,222.76571049739275,218.62877847452657,223.10089179568067,229.37509850119815,233.03843078339747,232.41268238256026,230.5075568081536,237.19448130564368,230.2771256834777,225.90300585166023,230.55078136083222,225.2575191171303,224.77706662659892,224.54877898792256,219.35696125170213,216.106619837771,224.7424114364819,226.90608489765717,225.09929505318286,218.0539980801406,216.3463177958761,214.26417764103329,214.31671909335364,214.0107093288805,209.13644644483313,216.8609997688212,219.0304696255945,227.32160208690792,228.07230833453744,231.38306608856882,226.22471323866557,225.9708705931797,224.01707903851056,222.05314248309054,215.17774936970656,214.64682689360384,215.11085434056181,211.85660715621918,207.77300012728983,210.75753259459216,212.46083946242723,210.63748529807523,215.45911823405615,216.04538660700754,215.39699945910857,211.14789829165892,210.37599117286038,206.18608242941613,204.25820551439134,200.8227541836751,209.57539792242372,203.2552088513282,201.38071967345564,196.2341866471613,201.91851180746409,203.74497466528683,202.49468070570632,200.64390101403052,208.2169175982914,203.62368480492833,205.18872352618527,202.35302182280867,200.08117881849867,201.96658408328145,206.99442886525654,207.54568702987734,204.54768548312492,206.67265121077645,203.89575980217614,202.02792896126678,197.42034358408546,205.71356116873343,203.53208708666264,201.2538129264834,199.1753598635872,208.4693842826927,203.90926874020045,203.68584704289117,196.90665796452657,197.01931228986004,194.45553278249045,196.08508468970103,198.22073689242228,199.0024354770532,203.4126585119007,210.64585299283257,208.63716702832988,206.92499861618904
4,1986-04-17 16:20:00+00:00,211.5504379821974,214.59968536911728,214.95800798651712,218.5046295724542,214.77626482128727,212.41160568139088,220.38944714540014,226.78863723117226,231.40086833560466,227.37728648878763,232.2412761002267,237.8545780182977,229.012171278867,225.0457983552726,217.17674153916718,213.24313807304594,208.02845720380896,213.11602532211342,211.73637906120587,213.24832554872955,215.0985766581857,217.88751786080104,212.24425800097188,209.77487238179302,208.7273446494362,203.99400215315634,207.75696141771715,206.47331639398956,209.59677308447166,212.4753804171675,215.67134226456406,219.3406482308545,218.74418964556358,216.0748322379886,222.92618418728898,218.97037996114395,214.71769081338692,212.485176470859,210.77050850935458,206.98813456266774,203.3699290250926,199.5145372629064,195.9227958925735,200.64836228854017,202.21099764489549,204.60305068772755,203.7236456016541,210.940413397672,209.17569543380037,207.56024840962732,203.01682656692213,203.49368261627112,201.62079778434486,198.4982372227749,199.10475703034797,194.5785674150122,199.2104989161255,193.43535611014363,199.22661150313488,196.9890019689083,193.02910172497658,191.91406276358524,191.12982622785083,190.49032678217168,195.09445355155486,199.84440073398886,199.0551966084606,194.0315771884012,199.85896664083018,195.70581838247656,196.18042966359496,193.01707886423455,196.47209059192244,197.92001311736726,198.16576607846943,196.1277249319131,197.6693670479665,193.94760563333722,196.48930404059766,198.07581298768187,193.47223757260306,188.31739419257767,181.39230544747397,183.1170497903381,179.00247384745947,187.4116822716724,186.6834220269918,187.76761468620452,193.83476458820644,199.08845289506405,199.58125933798908,202.96697117956725
5,1986-05-03 16:19:36+00:00,208.56194110367764,212.82282465301967,210.11159174089158,209.87505831636653,207.2564860305226,204.75121336902012,215.67345060164848,221.29531692131854,223.37245688017205,222.87005031306774,222.86433230898794,231.99174053048685,225.81626930075933,220.98757412325392,217.77658419840645,212.20603767824417,208.46105619323552,212.12372655837507,211.52900399093627,208.1671537983753,214.41491479372,211.44556035196015,208.9124497015425,204.58833180723147,205.62823029249938,204.1632322454603,203.49457037817837,202.39392499451395,204.59144133667093,207.51693025544827,208.57914618719118,217.66282249214066,216.34053750505151,211.84546700760507,209.40608434992149,213.28376179778624,209.19833020618088,206.75953228562562,198.68466737834044,199.5961686592001,197.64499326714824,196.56792063218708,192.36332266951771,192.858235085328,195.3859941340227,199.1843454317127,204.066034741275,202.13136338522887,202.88225421541674,200.82009366525196,196.38995709852145,193.2326547336922,197.24140440665488,192.56821488559922,191.89181789979466,191.0717051347438,190.6291501489184,188.96500753955323,188.12795181357617,190.28896812022592,188.94299861419543,185.39226124908635,186.6316322489827,185.2054037805331,182.3336980734948,185.28200877333754,183.95221721291713,186.17600280793582,187.3976554383,191.34017585045888,190.22727609696594,187.78507270332776,185.6498495677215,184.72519387249127,181.4002723604118,187.01261909858593,184.75209946295973,187.10093177450713,191.49697939840323,190.36356411531773,184.71962230828512,184.75950823383548,180.55945825043617,176.97802526877453,174.2181335583307,175.12636720070984,178.55658454685675,182.646367995958,182.2789584314015,183.22847163858293,190.97717581160308,191.3089529266672
6,1990-03-11 16:15:17+00:00,213.4736299514209,213.44073696447427,216.21466254600037,217.80216351099259,219.11253017727162,222.41439203756374,230.92953302581867,239.0874715300996,245.82669278469135,246.25458480058927,240.97549079574392,247.3165940620063,238.9350517835017,227.123388490066,222.99216562980456,227.81369981019327,223.14860114261822,218.33783089293695,216.09670570256233,215.21249552170377,218.587370893039,220.14686238601544,214.45761275919378,216.0970202059129,211.4683813663347,214.27236647171193,211.13700141302976,214.17474156523255,209.43487320104907,206.84631969835218,213.83817732534342,223.73297868836067,220.90030901843915,222.65787590446078,220.6093914493273,219.9688439659539,215.24733709855133,216.25868679557624,213.3230072679462,210.54310530122902,206.97365705212144,207.59707972554844,202.25196916102797,201.70988724408488,204.70714043673533,205.04612867274398,208.3931739878205,213.2911896200943,210.7188792967895,206.93025819339215,203.33685962260418,201.39960725472497,199.6965188407428,196.0505079447621,200.47332002675645,199.7530074142852,197.61822005281692,201.45796239853857,205.03612223256602,208.49862519829526,208.0776750438472,200.21281629581736,209.40896291605912,200.8520509067921,202.59288072249083,202.06733754112787,203.48864817767907,200.03172298740031,204.6898805021547,199.68087866284705,196.67781350398474,197.1562835970601,198.0304412165825,197.45013258758235,195.48059735745667,198.34963328596527,198.4924451152649,194.64762357120463,192.23029777091466,202.4378186962295,197.4425258432962,192.19275597658654,188.92698560812775,185.1300359061464,184.6354054088378,187.13750195486966,190.1416841214052,195.38138980662472,194.11304609562558,200.16320171295828,190.34315620707665,197.10287187075525
7,1993-01-14 16:16:15+00:00,210.63834611061847,223.74705471873804,224.2073614097702,232.39261772084487,232.9791504152411,228.54452481382623,237.23236194110333,239.6853893079923,241.6134107733692,238.98283004916158,239.2473414864047,248.3508921297018,247.87818304871254,245.10023340994871,242.59168156581183,239.74862540797304,233.49879428782134,234.80312683823925,234.38961481858868,231.13452039575006,234.24399752786672,234.7434202166941,229.73655753435966,220.4214140269468,218.06927714076969,216.21907646050815,226.25430982233428,226.6553805513114,232.16739021035008,230.16139340436288,231.83794372769952,239.34529687592155,234.8861004810091,232.01035948784903,233.69025064502048,230.61704952296873,230.27137306001302,221.8790727750137,223.56588463192108,215.76363633663223,217.35226338179135,211.216837868396,210.68426029069693,219.58653410386952,210.25098800795172,211.1545465528558,211.8992663247889,220.76553563307178,227.823266818025,225.47100202566213,218.94292103120122,211.38111782256132,212.73132469030722,212.83235634726788,208.84364477809993,209.87392447203072,213.08960415331438,210.31972688853156,204.98950495541996,210.2415740268524,207.1523065337963,211.84546993903137,200.24721389372058,206.543381290925,205.25117880464595,202.97012769321964,202.47726253535234,200.06881699833613,199.62039449948713,201.14592873249256,200.1088004184297,200.68831376030477,202.76216401275798,204.1039094622057,200.38067293859413,195.79080040990175,199.20561412972276,199.28969950474962,201.32949357679476,200.93217196825736,196.86192836532751,198.8707465534892,200.0193468762567,196.24034231913862,197.23268589943768,194.98311076980562,199.59092445365016,194.61509384082535,199.74482544383383,196.2516958548298,198.70193177916812,197.67459909103152
8,1993-01-30 16:16:25+00:00,221.50574780255917,226.64647560741014,228.6733332070366,233.36407810405944,225.74120203887836,223.57554394064724,233.34014353445087,237.49881387823854,237.08686588286074,237.27470103613504,246.64744359280806,247.90369696750312,246.8763170535141,239.91409399132857,241.8228447647787,233.00701655917172,226.85910627670634,230.32977654238894,228.32117765184006,230.4813178682467,227.94148693336174,238.25014708401054,233.61237388768149,226.018289092827,224.39263182100927,220.48663079748042,221.0940431432624,221.6162816407354,217.66161028982617,222.7709398620693,227.48100809883678,233.3180040895622,229.77876336510514,227.2396088357932,225.17930806944008,224.24548629083205,220.47671838122855,214.95630058364094,212.1990610956009,209.12015429008522,208.94624119737713,218.3621278650964,219.438319771396,220.9501003776831,218.40186129942705,218.88477547618325,213.29606380392548,220.38388058849046,223.2980916270407,216.74812446502244,213.0280002066376,213.27907653451106,213.06078055057444,208.1947432652742,208.7893455932443,211.19952080209524,210.63697613417762,208.04999201339243,212.0070071986917,210.65372561952782,208.20283134175344,208.41883951313542,206.9350223664401,204.9570221072343,203.01725992611966,204.64369736021095,198.56683283093105,201.31032480779956,202.0896142130713,200.24132878046325,196.96579897282155,197.6415724044119,203.4533384188282,203.8092060522821,197.3850814236367,207.1051227044298,198.50640132002488,196.53911509529732,198.36336872728188,198.197160971246,195.29396809021165,193.4612825966227,189.77395640737058,185.61430251568342,188.21044505462075,188.12697906219532,192.77926644440197,189.0201476282073,189.0762816131375,189.0897795703953,192.68909536760918,199.99972800052362
9,1993-02-15 16:16:34+00:00,211.96679697083087,223.23881378523623,214.04180810118748,217.9274539664492,221.50897223713878,227.05687713862164,222.7108231617831,226.94545185238786,231.55480204305843,230.22810830884927,234.7265206782968,238.88696808996963,235.27716878404425,231.17249784706507,227.86688686807616,227.35666055526644,227.11784714236063,226.63636391473324,224.32079657769964,223.13362063690064,221.0165897169058,226.65725348386025,225.8692140285261,218.20328460599603,215.19576351661945,210.03316015182395,210.5540118960055,208.4961730348759,205.13956533452586,214.75946925311354,226.76168558627523,231.41854565159363,230.9186005246114,229.2050170109569,225.92020653032665,227.5282150988386,221.76004670513944,213.79896279504817,212.8736634871846,205.03497412990183,206.9756558174989,205.63156216132126,204.70366855394724,202.35208759289574,204.44581848041992,204.50625153177666,206.07038176466816,208.51371064084168,214.34301714085572,206.41998503908928,203.9686914497775,200.91617425677975,199.06109963106462,197.61340067436612,194.54201130490696,192.54982612134268,198.68275317833326,198.62197466701062,204.33175201759687,208.58643239590066,206.42834180518935,202.59183328789527,202.97629632244423,204.06582696713684,208.49957061881753,206.41215228050228,197.42190571401616,197.82809654188543,196.4626413554226,200.63884948092223,198.35964370988137,193.38858354077274,194.38250618426633,197.0251865483576,195.18820467299477,194.35796385565862,196.32001545089503,200.87552044587449,197.3058259330719,200.93656312578292,202.17407484527507,193.01502660494464,188.70195706026553,189.6124823161717,184.2694652087737,187.6056646512135,196.43706563852328,194.4366404105859,189.08905901881468,192.83908892702735,194.14625305610423,195.42451862642235
