,dates,chi0380-0000,chi0380-0001,chi0380-0002,chi0380-0003,chi0380-0004,chi0380-0005,chi0380-0006,chi0380-0007,chi0380-0008,chi0380-0009,chi0380-0010,chi0380-0011,chi0380-0012,chi0380-0013,chi0380-0014,chi0380-0015,chi0380-0016,chi0380-0017,chi0380-0018,chi0380-0019,chi0380-0020,chi0380-0021,chi0380-0022,chi0380-0023,chi0380-0024,chi0380-0025,chi0380-0026,chi0380-0027,chi0380-0028,chi0380-0029,chi0380-0030,chi0380-0031,chi0380-0032,chi0380-0033,chi0380-0034,chi0380-0035,chi0380-0036,chi0380-0037,chi0380-0038,chi0380-0039,chi0380-0040,chi0380-0041,chi0380-0042,chi0380-0043,chi0380-0044,chi0380-0045,chi0380-0046,chi0380-0047,chi0380-0048,chi0380-0049,chi0380-0050,chi0380-0051,chi0380-0052,chi0380-0053,chi0380-0054,chi0380-0055,chi0380-0056,chi0380-0057,chi0380-0058,chi0380-0059,chi0380-0060,chi0380-0061,chi0380-0062,chi0380-0063,chi0380-0064,chi0380-0065,chi0380-0066,chi0380-0067,chi0380-0068,chi0380-0069,chi0380-0070,chi0380-0071,chi0380-0072,chi0380-0073,chi0380-0074,chi0380-0075,chi0380-0076,chi0380-0077,chi0380-0078,chi0380-0079,chi0380-0080,chi0380-0081,chi0380-0082,chi0380-0083,chi0380-0084,chi0380-0085,chi0380-0086,chi0380-0087,chi0380-0088,chi0380-0089,chi0380-0090,chi0380-0091,chi0380-0092,chi0380-0093,chi0380-0094,chi0380-0095,chi0380-0096,chi0380-0097,chi0380-0098,chi0380-0099,chi0380-0100,chi0380-0101,chi0380-0102,chi0380-0103,chi0380-0104,chi0380-0105,chi0380-0106,chi0380-0107,chi0380-0108,chi0380-0109,chi0380-0110,chi0380-0111,chi0380-0112,chi0380-0113,chi0380-0114,chi0380-0115,chi0380-0116,chi0380-0117,chi0380-0118,chi0380-0119,chi0380-0120,chi0380-0121,chi0380-0122,chi0380-0123,chi0380-0124,chi0380-0125,chi0380-0126,chi0380-0127,chi0380-0128
0,1986-02-04 14:07:35+00:00,201.77024098026857,191.44749879582474,207.61195997026982,,205.3795265746366,219.63779260348554,217.68984281172033,215.63789015098075,214.8765903035058,213.28275607499384,210.39169031421662,200.2935378055463,202.13577596502716,198.0984601047285,212.4409541244586,223.2790618538175,222.16782228241007,236.18752222343795,237.5251636612395,235.56810856674986,235.09253678580876,237.65437720567155,244.8541941612254,241.18119205014227,257.0879842827871,251.35375722759238,245.93768171861933,241.99207532350832,251.29050678977248,249.5656842652656,260.0905205416434,256.3753708936562,,,276.0088141954679,,,,285.90290455596545,290.3857214412951,301.2275879259238,309.6367740541874,320.2188051814363,316.0469165806043,317.28597216553027,315.7494280767815,,,,290.6589263910849,268.5616870266517,278.61274864331995,283.04130346872415,277.9448593281503,266.19082664112574,258.419063376735,250.9431472054547,231.90832403839212,238.49157709853299,237.19387627982857,236.73961201815416,222.00175624565,214.64820688290763,210.99437972848395,235.7705969945404,227.9484294017027,222.92418882090954,236.5916124093253,225.3916177694468,211.44381444863387,223.05643173217442,235.9295749260459,223.00572467224572,226.67472552269487,213.53450558170348,211.1404799163136,221.9101354161653,216.7177432237344,211.4872794579614,210.22592507406833,198.71312931025844,201.39186770054806,191.8679481531256,189.01811283502184,203.74164665852174,205.57351586843464,208.38221299275233,211.31874590227676,220.6643420123509,224.2670330478777,222.6857051071235,221.83080819451595,223.8682792619631,224.83493791002732,221.80464261259664,225.45541805710135,207.12602121190943,215.7120790806636,198.18354382247153,211.7010589970117,219.99434210108245,214.31040421841408,212.31847766462275,224.47135597932157,221.3997760820186,226.57722781593682,220.11660377244303,213.38970113747567,216.8153341509182,216.537745327822,222.48561048050328,207.7148969966654,204.61435195958097,216.43253119265012,204.89112033188596,209.24321226917633,216.67394940620918,197.14088514999352,206.30561809402985,216.62189949562998,217.77565661278175,215.25254268555034,200.8504775258514,199.81981055917254,219.99610561376812,224.3214174723543,233.00506028226846,232.6590230443059,236.3402051673251
1,1986-08-15 14:02:17+00:00,200.61659944495324,199.99416546549915,210.1299159068534,,237.94576193004767,216.31051787232255,222.49953494082934,228.4135681861108,236.59214919315372,234.0027388332328,205.99764710327167,191.32618190494063,180.06773703456167,197.8182874323781,206.09067810416192,231.81884051931266,235.33930093498083,239.91246734506453,234.19205442100485,233.5552940296679,235.13850272699557,245.52301980537382,251.83732874298246,258.0931211756818,263.7864180690038,269.44844425552674,253.74597076111957,241.18275695380044,244.30389689276018,233.05513650193072,247.29960033877475,246.11380556223827,254.36653931311682,,247.98142725180222,242.00751000415448,234.23213659764392,236.79402141104865,256.73506327906205,262.8428231989846,280.5648624485583,294.1900047489013,302.5508067620922,285.747268828158,293.8949055220831,296.0248479108982,,,287.4612134013727,276.9648206513041,271.4054681071956,283.9450641659589,276.5333453100293,267.99572413236257,263.3396020471813,258.84275959160146,232.94613718494912,217.58078489277275,232.26428746704377,237.82893237752737,217.84720280287155,227.27312994648562,223.8133778535419,204.90998567784996,214.07740398183785,217.1751029913318,214.04943458886825,217.1025262781848,225.43101391290045,216.49399183491795,215.83918299485921,214.6369057070455,218.64798768910208,205.4771809953406,198.75079396164182,210.0737303637033,214.8097423439927,198.55486289484514,203.51793003424737,205.21232286675357,201.73739807073542,197.35589476731732,180.83035529053234,184.49486990212864,184.10021299516842,178.86682057962733,180.62076890519003,180.8403921422606,193.77846525064857,198.12424900991283,212.8025893353718,212.58803840641673,212.50094029589076,218.40154334534859,217.430372277002,215.3379961397314,216.08210816374944,190.4348136263979,191.68088490335094,216.01855063459567,221.18146990960673,220.4080615326846,207.72162532041094,,,215.5512883710644,219.04557216592914,197.5893676414744,200.72751277316237,209.2771818532585,201.20145944179248,203.47988561246564,208.97277774733863,205.9610716189374,216.41160445625553,218.08527944782452,207.57781037528986,199.71679486474488,196.86764209706521,189.38884915117697,192.04536960073787,207.2735790092025,199.2415327907588,198.33648799969018,183.1320395317041,206.27173047649183,209.21134878556802,213.65561213475115,199.7984545014311
2,1986-11-03 13:59:34+00:00,186.03341679086324,185.31595509892793,200.4453234942336,209.52491569467978,205.44035583083607,,238.4301585454582,233.78653055882216,227.43766401010367,228.78658480986675,207.0930633919805,199.62286923804348,183.58184813665594,186.85678253683236,198.1140845986537,205.34244480818742,217.44916449575555,220.67736367543776,222.24548403990843,220.03637528428703,225.42336708874024,237.18338771013146,244.53554257985027,253.92134931853596,259.83558053845036,258.2094373956566,253.73499316234447,264.9350603924927,249.3543233299216,250.92417657407364,246.29196982935335,233.69146519484553,235.77724154390955,244.32152643078751,242.66145971244984,237.4549881267005,238.2392182789427,238.79168597254366,239.1679926062669,252.48921024615183,266.54836562118555,288.4802728935589,281.63642638091494,,,,165.00520527103586,183.41297726041938,272.86167106582457,260.4012788352987,270.8040479113457,269.22490737874466,274.7338515614571,276.9546709155975,261.97459449889135,236.83667699064296,232.90886435001232,219.09525977216845,218.8179754451686,238.7459569601864,228.58691210923192,217.90338512167378,213.82527369693128,209.07337503648876,217.5494891663088,227.75719581163727,226.23440086897415,229.27945278974107,220.4303343854201,213.49706957322576,210.71807721255652,216.85396476522362,218.16937229069504,209.85300547087166,210.45837257654307,219.9124213009644,215.4936747657944,213.87271316495423,206.73211187243118,201.1990600410624,192.76920604956533,183.58832074015834,184.79003445671427,183.66229239598232,197.64027141114067,200.47342222692416,190.0984438820273,202.11300512782634,204.8121226064824,207.31853158435797,208.3554469966354,207.0208657390088,207.94280220404485,206.24076154788622,216.04313609911378,209.5351996064137,205.54139589030225,198.61225371438144,205.9860986721285,205.10502339839317,205.21085061211727,203.05162467162276,198.29938815007975,203.8189906053456,,210.94440314094197,210.65188589700256,214.540388061854,204.8969039762806,200.37111169917614,204.92197984651585,199.54146701785805,202.7999108878265,196.1014579211631,192.74438173703652,202.65936756284933,201.61102737696928,196.45311103845734,205.45049020432762,192.0864218362487,197.7845974560513,180.66076779971058,157.98819716625712,178.9775333875428,,,217.1137146344755,193.4232110060339,220.98969268232239
3,1986-12-14 13:53:13+00:00,184.41867880541827,195.9698241448853,202.0038739410005,213.3810257319409,217.08238462351895,227.57661686930547,238.3748845262836,229.57685119297827,213.67323987908995,229.44568943900998,213.16118131092932,216.16567414154204,209.04399120526708,207.5548590609963,211.5870270308738,220.2333590682028,229.2267823353866,232.2245196877526,235.2164670098577,233.02076049793683,230.65036974775992,227.01399883415033,237.35406975079894,238.43098058046021,246.05821429485053,250.62338388037506,253.61288819131278,251.41595082888216,260.01027090850124,257.30336772060446,255.73174791376678,246.17397693646356,249.08747299473308,,247.58753390632512,248.70850745916772,255.2973201910324,260.23716150325464,252.63434525731972,261.69552134046734,266.48617276908544,275.52793265383286,285.299219581936,286.82557360894407,,,160.53689043110484,176.52142670945622,230.35420023590086,259.020499162064,273.34250981840785,282.0693887970133,284.87256872085015,280.3614133723139,274.3341551014671,260.67022494174273,236.89036303479514,238.67588956233686,233.24088486107945,246.80741827463234,233.63711582245824,223.28579916517452,222.23039248815175,213.59526561258218,223.10258481459806,219.26049372104097,207.6977579753752,228.26623535276008,230.73305899668628,219.26707061758583,218.35084933842035,217.13888674919983,224.26770913230797,215.9400601488873,209.77031156167874,209.05574556862112,207.32089777167477,201.65717726974805,196.71132462285703,200.89472277342685,203.81007866133794,190.14165225924233,185.0953975117265,183.68168103592882,191.62858220874352,198.87711864976723,191.23930679650212,190.0024944334512,198.65041024185535,206.92747556046754,223.64162866746457,219.87713050127775,216.48950236662006,205.222904635494,207.0423316152836,213.40995353606664,199.28896471849538,194.72916554224224,189.9217629307081,199.50224472917074,210.75373736506344,204.9621928991971,210.9301020929244,207.4081135358932,202.94201944210675,210.81477650404432,206.39883069046982,209.45815158357848,205.87073335905103,204.8375877984956,199.6017482745942,205.88820659133816,205.44354389971284,206.81080573601758,198.7607269356568,197.45452133483997,209.75331570589685,194.96295667212385,198.23779224379217,190.26413159041013,196.31358918929948,189.44190053921136,188.25458437932474,184.21026996127299,,201.94459389983268,212.7963347031814,215.92463014472858,193.4305912617159
4,1986-12-21 13:59:37+00:00,197.95113381080972,201.4644801319006,226.29981652459816,227.3002118582386,231.57867752520207,,213.63206345776126,223.91367298560723,223.8614309087657,234.89730678178302,225.31089209664208,222.027413964956,202.66679867143745,223.51361367136295,227.6310828713901,224.86188703012314,234.5068160967707,237.21985018203213,228.8321942873715,234.3013924616514,237.15871454220292,237.61329525927042,241.50367342543365,248.88257209328276,258.43558674755985,249.45964762894914,243.10113455203208,245.49975649932043,248.6642730989124,249.92438654660953,240.1694397872702,248.87556510518573,254.81236095000324,257.9573678364157,272.7768884575809,261.8074576639893,249.7810407273139,251.64017091713407,249.42951719239528,273.8122255008415,296.6553391935416,303.4901142345801,284.39969892455605,295.32305850550205,302.6130525452727,294.7474804587069,163.4651358759678,179.82002126165133,230.97988473469707,255.86929287362148,292.5164855492223,297.45069933790444,300.28952220638104,289.5375339460045,279.298047284991,285.1943112836577,250.8039340039964,240.88762788236448,250.21240478949855,244.4694362104849,238.2536386623778,239.2510883628902,233.2198639918218,228.7438538295864,232.53899995031833,225.48531699551415,238.80930819467966,233.52466236093966,228.0920328035432,221.8138253712404,215.75114469426705,226.81630459629736,232.9814985266571,228.9002468224379,222.52211154889585,220.69036298021348,225.95971431127717,220.22744877982112,205.85291490631388,203.55558047365665,195.45264245878732,201.04927711189026,195.85893162795082,192.20608097945004,210.18306538050712,205.56947018965127,197.74729296008968,207.37887551052927,214.8994775701526,225.56009200793892,228.4705854133186,226.25095089368952,213.8342377114334,215.75184038553306,220.52089354703816,206.1783249352937,208.26346349601744,205.46517264183348,208.8565467852801,206.6697337548311,221.01657473752408,209.5212588568104,211.28141835490044,213.85410978247484,201.32487314706844,222.09888872897545,205.59742150020412,219.63997989395455,219.8722712294889,214.03810163955532,233.41363110430962,210.38859300042685,210.1606319100502,203.29608273198824,205.21119796027682,213.21711591041316,213.60640152059943,198.56526209362391,195.98895242312977,215.95454498010724,187.36783547243743,199.85193834597084,169.6133682550305,166.784490076059,157.54396053059088,169.99703427166781,226.0359007853301,216.9255079863314,201.428491483251
5,1986-12-30 13:53:43+00:00,187.73389009285228,185.40799343162547,201.53889312608166,215.0113494628257,228.5440608416731,238.38571536521255,237.98869449043266,231.9216269794791,219.37780562099033,225.88433759561553,222.45152894426332,211.11835621954674,207.17384593715045,220.8735574400656,226.17334419476552,231.29554214183884,240.64096408639875,241.60495230725078,234.6783035839456,232.3119709105859,235.85786474206566,233.51240536429867,245.2412157587965,248.62149564285892,260.04999250088474,256.680041976309,257.5475821494778,251.89142482385714,245.36075249921646,247.42778038352853,249.42994717269437,246.8176787409447,257.3874256763967,269.73439479347996,265.79495756821274,256.2967968076834,256.6366074307394,263.2850772097469,261.6932143791484,272.54741581477276,286.7268064285984,290.5854910604417,296.625518166908,298.0459464788836,306.23107382911064,294.89407138328454,164.8998969328943,182.27609478264716,227.2473104572914,270.9194005373715,264.3550714293245,279.02756828553225,287.67640790367386,284.9501711614393,286.4994442277364,277.679639849057,264.4476021944049,245.39720307191223,247.8726359362957,245.7557119030502,242.06600287997514,224.67820040477142,214.40368265795232,215.19550857108987,239.3954315991167,233.19017870579344,228.87169976454706,233.8868002111915,233.4054944290146,223.91038627990065,208.92882403286723,217.40355915156968,220.14522007305067,210.7171567537669,219.88040063093726,221.6654300887157,219.06838118969299,219.68516680834568,211.79607976735983,201.45396572820647,200.8451868193274,187.7592496624558,178.42971812675302,179.8783016926242,191.9451755659838,197.96411785068946,211.0554995611399,204.84462738150438,211.9927263199972,218.16551580105903,223.63318998310845,224.27701273824354,203.97358541520168,205.59681543040605,203.64879370122716,201.60139103661473,208.70682232144927,210.11893792229097,210.42951872506075,220.00842701346068,216.74374323516156,215.94632915386325,220.5033619356157,206.8658189120231,198.61908151526848,210.6195498230186,206.7847838399873,217.4619501230987,218.62487822384384,227.70394563805388,219.04912826189994,210.3442381818624,215.8878788872181,207.93185063230786,201.15725261458573,188.9809280381389,212.6475851025219,193.68779483064432,205.1469015512282,207.239115450171,221.70030304432893,201.42141773425328,202.1787585974559,201.3461395916941,202.82679354273765,212.94809095473695,215.6145882297486,224.11367956550285,215.4755873989676
6,1987-01-06 14:00:06+00:00,201.09475192416716,192.8700369113197,212.3982123581291,215.87695694041875,207.5557113951076,,228.75325061061758,219.36469471726437,220.5140718277936,233.75829684126012,222.6715756651168,211.77685128153917,210.79452677326987,217.49912046030053,218.88616696884358,228.30573429931383,233.44870055043629,238.40302050311928,228.9403346601856,240.81304420451323,243.4549686336215,241.77632399030242,251.8721210970028,252.37337187435537,264.11696661773954,259.8400748115231,236.34981590017242,240.57669248830217,239.4213880160724,254.42034134368794,246.16125625977335,251.01116981870857,258.50631000855566,258.8733465124832,262.30797587390106,255.29002557643577,260.3544805917616,251.9850266147074,246.490444392602,277.9032604528015,280.06429973720486,292.1220096700408,301.6498814484708,290.5793695664447,,,164.4521724100212,178.03448226160458,225.9271057336386,256.4685848840428,275.2500381478852,283.43865897229983,294.5736369707781,285.3235595316275,278.8251852447179,273.86521241477953,270.78040291137984,258.8187998115861,252.09787759599283,249.37480606106442,244.43852850579017,233.13278286694504,223.08921031367174,225.7850006814542,232.26979536253663,239.55189222532812,232.15821263186118,238.7008620084656,229.59468098955153,225.80369774396502,214.6787400634839,219.87219145443208,228.4164682130604,223.84160340182103,228.6121585076746,221.25802543235542,222.83656219816737,216.33913630755768,209.47581595519236,202.3062535834035,205.93146018515176,200.86295174551177,196.0095910616415,190.84149147718568,195.45747051219502,204.92877389864358,207.36805004516418,209.25172245045445,215.37912644958104,224.91446213963684,221.96300509068323,226.22146405902117,226.7971911988601,218.494870251431,211.9288662260771,210.47858174077297,204.89459317826635,211.4990033131657,206.6318271840829,218.1198192355819,217.17161248919052,210.52523123729384,214.01181810389406,219.80577517720488,206.4017224927149,211.126326164472,220.35371064241204,220.2381575060814,221.76992170478292,226.51445497518716,229.52327868694042,208.65187429314176,210.2282423241481,214.5863711588516,221.41145129125968,219.68812652775756,206.81931394042647,208.74466235904467,206.21161051242484,206.8388241655157,222.08382176835931,,183.2895954208331,211.01172468256016,213.93097434584573,213.68707952731603,232.09914564815898,219.81394396764446,223.92972605221254
7,1987-01-15 13:54:11+00:00,195.24423571182177,196.67849012915357,205.81397968876877,205.11474372426323,213.19318224139352,224.403504013727,218.27730875486523,225.52627135633873,213.5404405999297,213.58427384837162,219.31421311993466,210.15864735330896,206.4727436920623,206.89553918846434,209.25028410889314,221.32784882432432,230.65557969094576,237.00690232175745,238.81785480676652,230.29899166356697,242.32799763514384,247.10516271212293,238.7327036951433,243.2222515922934,243.8465039627521,247.77990728806168,244.68296596379287,248.34567530826146,247.7122013672094,238.82830489978357,246.48444096067828,253.01115664446053,,,244.0471376595953,235.1099719722959,240.12645120106504,261.9641713731319,261.66825227686485,275.3274943167312,284.78307694010914,292.09906977552987,293.60749915036456,294.73428569076947,293.80372836837034,285.8649406394949,159.4752661937044,175.4600830932778,225.0244819836913,269.47576998460545,270.6357147568092,275.09435026140693,288.3984431289764,274.86879671405944,266.1406562600402,262.4820779644573,246.3675618385169,232.4201449634616,246.3227739750964,253.65789870522175,242.47434776708153,226.24463303992306,218.81362285215567,224.17236424579912,222.09157724441195,225.9479197238165,213.53248087461208,221.32055235840073,230.3770679840586,226.8134005402188,216.64369385017994,219.8983793083859,222.47761421017594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-01-22 14:00:34+00:00,,214.55042182400518,214.28389080743813,171.49960463449798,178.20316127098022,,,219.16974855942928,222.99641528344424,217.56718358796445,248.84820835926394,217.09235830466977,209.85902353434233,212.3561072325536,205.41609371612816,,209.75265198333952,233.11529389408707,237.42716349209235,231.13663107205406,235.16500792175702,243.62858838844437,247.62725599541454,247.1143634271315,259.9506948940448,253.60277107427888,234.7203858813818,259.8975123641423,264.55355213039536,235.68118782424955,239.46825186498486,229.27391001323693,242.65040859514903,,233.29732542269068,227.64044921207625,246.07341409888147,,241.3412021342295,268.0939974388015,,,,,,,164.24778056313733,181.028324752605,230.95394378329735,242.40275081378647,267.9394474549076,286.64202725618395,292.6340036363016,287.97874694205177,276.4836936478423,234.50125763037784,240.80529682725458,233.78174753578244,246.30231793297077,249.69348742994936,236.20420959095776,225.2642494974758,211.80486466282025,225.48260965199628,226.63397940893282,221.63318991706603,217.34763153613352,227.37514387710036,225.26368244845258,219.1548540430181,216.94528038474851,213.2251243546932,222.00254448828747,213.46695770544875,220.9407689918628,214.94375320469229,212.24048374944286,207.5156121374928,196.64833516637373,194.5778847478714,190.682600766196,189.02501151573148,180.2089831376655,184.8015544113624,198.3523192282784,195.5022312996475,200.43329157639045,203.1439461946205,212.25791418278496,224.7899290279149,225.53923551062906,219.71227917125498,198.04682221011194,205.17633464357766,204.2914480254702,212.7778289290922,207.2385250865596,197.34855913357404,195.4393935900986,201.9702784481326,213.07141048672975,204.72881480426096,205.07838104709828,197.31125787619234,,203.39751891477883,215.83851947592018,204.50840518995597,200.40501082092806,211.43785941109843,203.86523376656055,198.65534370824844,211.0434471944028,199.63363478993006,189.2856032090141,199.98096962648435,197.53071149448988,191.51975687379814,193.8901315087715,196.6454104547929,179.90518686458068,171.63983023478238,163.20838666417268,180.24624770999043,,,,197.87192499162126,205.05702747576507
9,1987-01-31 13:54:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
