dates,nzd0174-0000,nzd0174-0001,nzd0174-0002,nzd0174-0003,nzd0174-0004,nzd0174-0005,nzd0174-0006,nzd0174-0007,nzd0174-0008,nzd0174-0009,nzd0174-0010,nzd0174-0011,nzd0174-0012,nzd0174-0013,nzd0174-0014,nzd0174-0015,satname
1999-08-26 22:04:44+00:00,368.43,371.96,373.41,378.48,377.41,383.70,383.48,380.60,381.00,385.06,387.38,386.16,384.35,387.51,387.55,386.10,L7
1999-09-27 22:04:48+00:00,377.01,379.90,379.50,375.50,373.04,374.70,375.52,372.47,374.60,380.16,385.83,386.74,383.77,383.87,389.67,396.18,L7
1999-10-13 22:04:48+00:00,369.55,378.84,380.12,377.97,372.15,373.95,375.10,371.13,374.78,372.76,373.05,371.91,374.54,380.51,386.69,,L7
2000-02-11 21:58:45+00:00,376.34,378.15,379.21,384.61,383.23,390.73,388.67,381.36,387.48,389.59,393.99,393.31,391.26,396.84,399.63,389.36,L7
2000-05-24 22:03:46+00:00,372.79,370.67,372.77,376.10,375.11,382.81,382.39,379.89,380.89,385.67,390.06,389.57,387.64,390.88,394.32,397.06,L7
2000-06-09 22:04:04+00:00,,,,389.06,382.76,,,,403.36,400.06,402.07,398.04,405.16,401.02,408.84,392.83,L7
2000-07-11 22:03:17+00:00,375.32,393.18,391.23,392.41,393.67,398.46,398.18,396.33,402.39,403.71,402.59,391.86,392.23,396.14,398.40,413.95,L7
2000-08-12 22:02:54+00:00,372.51,387.51,382.11,381.86,376.13,377.75,380.16,389.32,389.17,388.39,389.40,389.57,385.48,387.42,387.81,389.75,L7
2000-09-13 22:02:26+00:00,367.54,369.29,373.72,372.69,370.41,375.89,376.16,370.97,361.13,365.19,369.20,371.02,370.44,388.78,366.79,,L7
2000-10-15 22:01:56+00:00,378.58,378.61,374.56,371.98,371.82,373.51,371.03,366.28,375.11,377.81,384.12,385.01,381.37,380.01,387.72,393.49,L7
2000-11-09 21:56:21+00:00,,,,,,,,,,,,,384.84,383.21,387.11,389.10,L7
2000-12-11 21:56:24+00:00,356.91,364.60,362.60,361.98,361.46,365.38,369.89,367.95,365.18,366.46,371.43,373.38,370.87,374.08,380.20,374.75,L7
2001-01-03 22:02:12+00:00,375.95,381.12,378.54,384.28,380.80,384.25,385.68,380.36,382.61,389.51,393.46,386.02,388.96,389.54,391.13,397.31,L7
2001-01-12 21:56:30+00:00,388.81,389.92,386.15,385.36,382.28,382.49,381.62,375.91,379.82,387.28,382.76,388.53,386.67,384.89,388.16,395.42,L7
2001-02-04 22:02:38+00:00,364.05,361.55,351.56,350.91,360.46,365.34,359.14,361.44,372.93,381.76,384.01,383.81,,,,,L7
2001-02-13 21:56:27+00:00,379.89,384.49,389.94,380.56,379.87,387.46,389.51,388.09,386.95,389.72,390.74,386.39,386.84,389.02,388.67,395.24,L7
2001-03-24 22:02:23+00:00,372.49,377.85,377.57,381.32,383.65,386.38,384.43,382.56,383.74,386.23,389.20,383.61,386.33,388.30,394.09,392.59,L7
2001-06-21 21:55:29+00:00,374.19,367.20,361.86,361.26,361.55,367.36,371.01,369.33,376.60,384.95,396.75,394.34,391.69,392.98,395.25,396.37,L7
2001-08-08 21:55:01+00:00,376.47,375.79,377.44,378.59,374.94,377.63,379.38,374.94,374.11,381.96,387.23,382.69,381.27,384.02,385.39,389.63,L7
2001-08-15 22:01:02+00:00,375.30,393.99,392.46,403.14,398.45,403.55,404.38,396.74,395.94,399.97,401.11,388.17,388.79,387.17,389.57,388.13,L7
2001-09-09 21:54:36+00:00,372.79,377.77,379.73,377.69,375.72,386.37,385.27,377.93,382.32,388.30,389.08,390.22,388.65,386.14,387.46,385.98,L7
2001-09-25 21:54:28+00:00,378.30,390.36,382.00,386.31,387.92,394.11,390.17,389.65,384.21,390.62,388.89,385.34,382.18,383.19,381.93,382.07,L7
2001-10-02 22:00:04+00:00,371.50,369.46,372.83,377.21,374.57,381.71,378.64,374.95,379.72,383.08,383.68,380.54,379.69,379.05,382.36,381.31,L7
2001-10-11 21:54:09+00:00,374.44,390.47,389.28,388.11,390.01,393.67,390.32,386.99,381.93,388.64,386.29,381.11,380.52,379.98,377.03,387.40,L7
2001-10-18 22:00:06+00:00,370.82,374.50,374.98,367.75,366.82,369.23,368.78,367.11,368.51,368.21,375.62,381.28,376.02,380.33,383.80,381.25,L7
2001-11-03 22:00:10+00:00,369.93,377.12,374.87,371.59,366.39,371.38,376.43,369.80,371.03,374.26,375.82,377.44,379.27,379.99,380.86,385.02,L7
2001-11-19 22:00:44+00:00,373.55,376.55,382.54,374.80,375.85,373.57,379.97,374.15,374.16,381.25,385.19,383.85,378.97,383.70,,,L7
2001-12-05 22:00:18+00:00,369.99,374.35,372.06,367.68,365.49,361.49,364.33,358.77,366.33,366.88,369.41,369.25,367.50,368.59,370.28,375.42,L7
2002-01-06 22:00:31+00:00,,372.13,377.24,377.68,380.83,388.17,384.61,381.00,379.35,378.55,383.77,380.11,380.46,385.22,388.12,,L7
2002-01-15 21:54:47+00:00,384.27,384.22,384.94,384.29,380.66,381.63,383.64,377.95,380.90,384.00,385.14,387.10,382.28,384.22,391.64,392.36,L7
2002-01-22 22:00:40+00:00,367.15,381.06,380.06,385.81,389.83,393.30,391.34,385.23,383.78,387.20,391.27,388.28,389.63,391.72,396.02,399.45,L7
2002-01-31 21:54:50+00:00,388.89,393.70,391.48,387.99,382.20,378.13,387.24,380.61,381.64,384.79,392.09,393.67,387.34,386.50,392.28,392.31,L7
2002-02-16 21:54:54+00:00,375.47,376.55,385.50,381.10,378.75,378.63,380.58,373.90,377.50,380.22,384.05,385.45,382.20,380.71,388.28,392.96,L7
2002-02-23 22:00:43+00:00,371.97,390.41,387.92,384.86,386.19,390.68,386.86,384.03,385.44,384.12,392.45,392.43,393.11,391.16,394.04,409.66,L7
2002-04-28 22:00:38+00:00,371.09,377.54,380.36,378.72,380.02,375.51,378.54,373.45,378.00,382.00,385.71,388.09,382.61,383.07,388.68,390.85,L7
2002-05-07 21:54:52+00:00,359.88,374.98,,,381.35,386.67,378.97,373.07,376.42,384.59,383.29,382.66,377.84,382.06,386.21,398.27,L7
2002-05-30 22:00:49+00:00,,,,,,,,,,,,385.44,382.15,384.01,387.31,384.75,L7
2002-06-15 22:00:19+00:00,370.92,375.04,383.85,380.54,378.04,384.84,388.57,386.86,382.08,388.00,390.07,386.14,386.66,389.78,390.87,393.60,L7
2002-06-24 21:54:28+00:00,368.19,386.15,384.24,384.44,386.31,393.48,394.67,386.96,388.39,387.67,390.65,392.60,394.77,392.00,392.01,399.51,L7
2002-07-01 22:00:39+00:00,362.14,375.07,368.40,374.40,372.79,382.10,385.00,376.91,,,,,,,,,L7
2002-07-17 22:00:32+00:00,392.24,404.42,396.85,398.33,399.48,407.58,400.26,398.93,398.15,403.07,403.78,399.64,398.31,401.16,400.42,408.78,L7
2002-08-27 21:54:00+00:00,376.82,383.98,381.52,383.27,377.42,385.25,382.76,382.01,380.16,386.91,392.40,388.61,397.43,392.93,394.30,390.24,L7
2002-09-19 21:59:59+00:00,368.60,377.02,380.03,394.02,380.05,386.92,385.93,378.99,375.64,383.04,383.46,392.36,384.54,,,,L7
2002-10-05 21:59:31+00:00,365.22,374.70,373.68,376.39,378.84,382.17,383.25,380.78,380.41,383.54,383.79,376.10,377.57,384.06,383.58,388.42,L7
2002-10-14 21:53:43+00:00,374.11,381.28,388.92,389.13,384.48,391.62,390.97,387.62,394.07,399.45,396.38,388.08,383.83,388.37,393.78,399.96,L7
2003-01-18 21:54:30+00:00,384.18,386.29,387.71,381.49,379.74,383.98,388.23,386.88,390.39,391.71,393.77,392.47,391.73,391.89,397.20,391.82,L7
2003-01-25 22:00:42+00:00,380.98,389.69,386.07,381.43,383.65,388.16,386.34,382.82,381.61,387.07,390.74,393.64,392.99,395.52,397.90,400.56,L7
