dates,satname,nzd0099-0000,nzd0099-0001,nzd0099-0002,nzd0099-0003,nzd0099-0004
1999-08-26 22:04:44+00:00,L7,408.60,383.49,383.81,387.90,381.60
1999-09-27 22:04:48+00:00,L7,393.09,377.51,389.13,386.00,379.20
1999-11-14 22:04:42+00:00,L7,389.66,385.88,374.80,383.42,380.78
1999-11-30 22:04:35+00:00,L7,,,381.13,389.42,388.16
2000-01-01 22:04:37+00:00,L7,389.45,382.37,376.64,384.16,379.22
2000-01-17 22:04:35+00:00,L7,392.59,385.10,384.30,383.99,380.70
2000-05-24 22:03:46+00:00,L7,395.96,376.45,382.77,380.27,379.14
2000-08-12 22:02:54+00:00,L7,400.47,392.99,393.18,395.44,385.09
2000-10-15 22:01:56+00:00,L7,380.00,368.83,373.58,375.64,372.48
2001-01-03 22:02:12+00:00,L7,393.07,380.65,375.43,382.36,377.53
2001-03-24 22:01:59+00:00,L7,394.28,388.13,374.22,378.38,376.12
2001-06-12 22:01:24+00:00,L7,386.76,374.79,372.53,373.83,379.18
2001-06-28 22:01:09+00:00,L7,399.39,395.80,395.78,393.58,388.67
2001-08-15 22:00:38+00:00,L7,398.26,389.51,389.89,389.66,386.49
2001-10-02 22:00:04+00:00,L7,373.89,372.84,364.46,368.59,368.61
2002-01-22 22:00:40+00:00,L7,394.33,391.33,389.07,389.62,394.13
2002-03-27 22:00:37+00:00,L7,387.34,382.75,383.22,377.18,379.64
2002-06-15 22:00:19+00:00,L7,393.52,384.10,387.00,382.00,377.66
2002-07-17 22:00:08+00:00,L7,408.32,386.70,385.41,386.67,387.06
2002-08-18 21:59:57+00:00,L7,400.73,386.25,381.66,389.97,396.01
2003-08-05 22:00:11+00:00,L7,400.66,395.57,387.91,387.43,
2003-09-14 21:49:18+00:00,L5,391.44,383.19,374.60,376.50,373.52
2003-09-30 21:49:30+00:00,L5,395.33,380.29,374.22,372.54,374.46
2003-11-09 22:00:18+00:00,L7,386.90,382.88,378.43,387.15,382.26
2003-11-25 22:00:29+00:00,L7,,358.86,359.40,355.62,349.27
2003-12-03 21:50:19+00:00,L5,403.83,391.84,390.02,395.79,399.17
2003-12-19 21:50:27+00:00,L5,408.22,394.39,391.12,394.92,391.49
2004-04-01 22:01:04+00:00,L7,395.95,383.49,384.13,388.56,384.83
2004-06-20 22:00:50+00:00,L7,380.12,377.52,376.37,382.64,375.31
2004-07-06 22:00:48+00:00,L7,392.10,389.97,384.18,391.94,385.88
2004-07-22 22:00:44+00:00,L7,399.59,389.72,390.14,390.35,383.69
2004-07-30 21:54:28+00:00,L5,407.94,394.10,394.27,396.34,395.44
2004-08-23 22:00:35+00:00,L7,391.31,385.31,383.90,387.70,386.58
2004-11-11 22:00:45+00:00,L7,385.67,382.27,376.34,383.18,384.85
2004-11-27 22:00:53+00:00,L7,,,,,
2004-12-21 21:57:36+00:00,L5,387.70,382.38,394.51,398.15,396.49
2005-01-14 22:01:13+00:00,L7,367.45,370.47,370.60,374.34,375.64
2005-02-15 22:01:25+00:00,L7,,381.11,376.20,381.33,376.97
2005-02-23 21:58:31+00:00,L5,387.25,385.73,383.17,380.07,379.42
2005-03-03 22:01:30+00:00,L7,,,,,
2005-03-11 21:58:44+00:00,L5,384.76,380.97,373.64,378.25,372.39
2005-04-28 21:58:59+00:00,L5,397.26,387.32,388.16,383.80,380.71
2005-05-06 22:01:25+00:00,L7,,,,,
2005-07-09 22:01:14+00:00,L7,397.59,389.51,384.90,389.87,386.94
2005-07-17 21:59:35+00:00,L5,404.28,391.89,393.21,397.22,401.95
2005-08-10 22:01:10+00:00,L7,393.10,389.19,385.08,389.61,383.09
2005-09-19 21:59:56+00:00,L5,392.83,374.81,374.74,376.11,375.66
2005-11-14 22:01:17+00:00,L7,383.11,377.04,378.64,372.19,372.51
2005-11-22 22:00:23+00:00,L5,400.90,390.94,392.20,394.89,401.00
2005-11-30 22:01:24+00:00,L7,392.86,381.28,,,
2006-02-18 22:01:53+00:00,L7,362.85,364.98,361.90,363.59,363.34
2006-04-07 22:01:51+00:00,L7,385.73,378.77,378.13,383.71,381.41
2006-05-17 22:03:57+00:00,L5,396.83,384.83,388.46,381.89,379.30
2006-06-10 22:01:49+00:00,L7,397.46,384.93,389.96,387.32,383.22
2006-06-26 22:01:44+00:00,L7,397.97,382.59,383.03,390.30,375.86
2006-07-28 22:01:30+00:00,L7,392.09,386.53,377.50,385.96,382.28
2006-11-25 22:06:19+00:00,L5,364.03,348.97,361.89,380.35,463.53
2006-12-04 22:00:13+00:00,L5,,,,,
2006-12-11 22:06:28+00:00,L5,356.99,363.86,381.10,392.53,521.65
2007-01-04 22:02:01+00:00,L7,388.34,,,,
2007-05-12 22:02:11+00:00,L7,392.54,382.50,382.65,386.73,389.49
2007-05-28 22:02:04+00:00,L7,414.63,,,,
2007-11-20 22:01:58+00:00,L7,389.38,383.38,379.04,380.47,379.44
2008-02-24 22:02:02+00:00,L7,365.11,365.95,365.26,366.00,371.17
2008-04-28 22:01:53+00:00,L7,,,,,
2008-05-14 22:01:48+00:00,L7,411.65,390.43,386.99,389.35,388.04
2008-05-30 22:01:41+00:00,L7,411.75,390.58,390.88,388.33,383.03
2008-08-02 22:01:03+00:00,L7,383.10,367.46,366.05,379.73,379.29
2008-10-29 21:55:24+00:00,L5,403.05,390.38,384.13,390.17,391.77
2009-02-02 21:57:22+00:00,L5,390.70,388.45,382.30,385.99,382.09
2009-06-02 22:02:15+00:00,L7,419.65,397.00,400.93,113.16,102.28
2009-06-18 22:02:13+00:00,L7,402.14,398.75,395.76,396.79,113.75
2009-07-04 22:02:11+00:00,L7,396.16,387.67,385.30,385.35,379.94
2009-07-20 22:02:06+00:00,L7,412.36,389.17,387.21,392.49,393.35
2009-08-05 22:02:01+00:00,L7,,,,,
2009-08-21 22:01:59+00:00,L7,387.32,370.18,366.54,377.54,377.90
2009-09-06 22:01:59+00:00,L7,,,,,
2009-11-25 22:02:33+00:00,L7,387.78,375.19,375.11,381.89,376.46
2010-01-12 22:03:17+00:00,L7,388.28,386.18,383.19,385.21,382.42
2010-03-17 22:03:57+00:00,L7,375.05,372.08,371.26,364.03,370.90
2010-05-04 22:03:59+00:00,L7,385.33,375.24,374.61,366.55,111.78
2010-06-21 22:03:58+00:00,L7,,,92.51,110.02,105.40
2010-07-07 22:04:01+00:00,L7,410.78,392.05,393.46,391.61,386.21
2010-07-23 22:04:02+00:00,L7,407.72,394.55,394.33,393.43,401.15
2010-11-12 22:04:30+00:00,L7,391.83,373.80,368.09,378.79,378.60
2011-01-07 22:01:44+00:00,L5,381.93,380.53,377.15,375.32,375.88
2011-03-12 22:01:43+00:00,L5,400.19,387.83,390.62,391.45,385.14
2011-04-05 22:05:26+00:00,L7,394.37,389.01,385.92,386.98,381.96
2011-05-07 22:05:25+00:00,L7,379.21,368.31,365.92,363.62,370.16
2011-05-23 22:05:23+00:00,L7,411.32,386.71,391.56,384.39,383.80
2011-07-10 22:05:20+00:00,L7,411.39,386.28,390.76,392.14,383.68
2011-07-26 22:05:18+00:00,L7,401.71,,,86.32,108.08
2011-08-27 22:05:11+00:00,L7,414.78,,,,
2011-09-12 22:05:05+00:00,L7,388.71,381.08,381.94,387.28,380.58
2012-04-07 22:05:52+00:00,L7,376.22,364.08,362.22,360.75,364.71
2012-05-18 22:00:20+00:00,L7,,,,,
2012-06-26 22:06:18+00:00,L7,399.39,385.88,391.31,392.03,384.89
2012-07-12 22:06:34+00:00,L7,,,83.18,115.84,
2012-08-13 22:06:56+00:00,L7,399.57,388.63,401.63,391.36,385.08
2012-11-17 22:07:47+00:00,L7,385.53,371.65,375.77,367.35,376.91
2013-01-04 22:07:58+00:00,L7,387.00,378.80,,,
2013-02-05 22:08:01+00:00,L7,386.77,383.92,378.55,382.29,378.40
2013-03-09 22:07:57+00:00,L7,,384.43,378.69,375.14,377.79
2013-03-25 22:07:51+00:00,L7,389.45,379.05,374.22,378.93,378.51
2013-05-12 22:07:41+00:00,L7,387.68,382.68,381.94,385.74,379.46
2013-05-20 22:13:50+00:00,L8,401.33,395.64,397.45,394.35,402.79
2013-05-28 22:07:35+00:00,L7,396.63,382.11,384.95,386.46,380.07
2013-06-05 22:13:51+00:00,L8,400.28,394.57,391.31,392.24,385.72
2013-06-21 22:13:43+00:00,L8,402.49,395.81,396.21,393.93,403.66
2013-06-29 22:07:21+00:00,L7,410.11,389.97,389.65,391.21,386.07
2013-07-07 22:13:48+00:00,L8,392.76,391.85,395.77,391.37,387.14
2013-07-15 22:07:11+00:00,L7,395.35,391.60,392.75,394.32,390.28
2013-08-16 22:07:07+00:00,L7,400.36,392.61,390.15,,400.63
2013-09-17 22:07:29+00:00,L7,387.30,371.73,374.99,372.01,374.76
2013-10-19 22:07:51+00:00,L7,,,,,
2013-10-27 22:13:31+00:00,L8,399.50,388.95,388.65,391.22,392.17
2013-11-12 22:13:32+00:00,L8,399.43,390.90,389.00,392.93,399.12
2013-12-14 22:13:21+00:00,L8,397.28,389.34,392.40,392.67,402.17
2014-03-12 22:08:38+00:00,L7,,,,,
2014-03-20 22:12:13+00:00,L8,369.43,363.25,369.04,365.94,366.17
2014-04-05 22:11:58+00:00,L8,372.91,374.18,372.36,374.99,376.15
2014-05-15 22:09:08+00:00,L7,400.10,393.29,390.98,392.76,389.53
2014-05-31 22:09:12+00:00,L7,395.62,376.06,377.75,376.38,379.40
2014-06-16 22:09:12+00:00,L7,387.86,371.38,373.67,375.84,374.18
2014-07-02 22:09:19+00:00,L7,394.76,390.13,385.52,389.37,384.68
2014-07-26 22:11:43+00:00,L8,399.47,392.32,393.55,393.68,385.46
2014-08-11 22:11:51+00:00,L8,395.34,381.71,379.10,376.65,373.30
2014-10-06 22:09:44+00:00,L7,399.06,385.78,381.10,387.78,381.53
2014-10-14 22:12:02+00:00,L8,398.70,376.76,382.87,384.33,379.70
2014-10-22 22:09:53+00:00,L7,388.72,377.31,376.43,382.16,378.39
2014-12-01 22:12:00+00:00,L8,401.64,390.68,390.10,392.08,392.41
2014-12-09 22:10:12+00:00,L7,387.72,375.10,368.28,376.06,376.54
2015-01-10 22:10:23+00:00,L7,388.32,375.00,369.29,369.31,371.90
2015-01-18 22:11:48+00:00,L8,392.77,386.02,387.30,,
2015-01-26 22:10:26+00:00,L7,,,,,
2015-02-19 22:11:37+00:00,L8,,,,,377.72
2015-02-27 22:10:40+00:00,L7,,398.27,391.09,388.28,381.17
2015-03-31 22:10:52+00:00,L7,401.85,395.40,,,
2015-04-24 22:11:08+00:00,L8,386.46,374.41,381.71,372.10,374.57
2015-05-02 22:11:08+00:00,L7,391.86,384.70,383.80,382.53,379.71
2015-05-10 22:10:52+00:00,L8,394.94,390.05,389.10,391.22,383.12
2015-05-18 22:11:16+00:00,L7,388.01,374.28,378.16,383.52,
2015-06-11 22:11:04+00:00,L8,418.26,399.97,397.50,394.48,400.34
2015-07-05 22:11:30+00:00,L7,408.57,386.33,380.44,385.01,382.17
2015-07-21 22:11:34+00:00,L7,398.23,387.11,383.07,390.13,383.12
2015-07-29 22:11:25+00:00,L8,402.44,396.61,397.25,394.86,408.28
2015-08-22 22:11:39+00:00,L7,397.34,376.16,385.07,384.11,380.99
2015-09-07 22:11:41+00:00,L7,400.60,393.36,391.65,395.52,402.82
2015-11-02 22:11:55+00:00,L8,392.08,382.51,393.75,390.85,386.26
2015-11-10 22:12:26+00:00,L7,,,391.82,398.10,373.33
2015-12-20 22:11:57+00:00,L8,400.67,398.26,396.95,397.36,397.32
2015-12-28 22:13:09+00:00,L7,,394.22,375.00,370.71,373.09
2016-02-22 22:11:42+00:00,L8,384.48,379.78,385.46,382.99,381.38
2016-03-09 22:11:40+00:00,L8,381.56,380.89,379.25,386.57,381.60
2016-03-25 22:11:32+00:00,L8,380.44,371.52,377.50,381.08,377.33
2016-04-02 22:13:58+00:00,L7,,,,,
2016-05-12 22:11:20+00:00,L8,394.32,386.21,390.77,389.70,382.82
2016-05-20 22:14:14+00:00,L7,391.59,388.88,386.23,390.29,388.98
2016-05-28 22:11:27+00:00,L8,395.15,,640.21,616.85,
2016-06-29 22:11:39+00:00,L8,,,394.75,395.63,394.66
2016-07-07 22:14:22+00:00,L7,,374.03,372.23,373.81,371.65
2016-07-15 22:11:46+00:00,L8,403.91,395.01,394.96,391.97,395.44
2016-07-23 22:14:24+00:00,L7,,367.49,367.57,377.50,377.32
2016-08-16 22:11:53+00:00,L8,402.08,390.87,394.22,390.73,391.77
2016-09-01 22:12:00+00:00,L8,400.97,390.22,390.19,383.13,381.97
2016-09-09 22:14:31+00:00,L7,391.88,375.29,370.76,378.27,376.99
2016-10-19 22:12:09+00:00,L8,394.69,387.81,377.42,383.15,377.06
2016-11-20 22:12:09+00:00,L8,399.11,393.79,391.31,389.98,387.51
2016-12-14 22:14:15+00:00,L7,395.56,383.39,385.23,382.37,379.98
2016-12-30 22:14:08+00:00,L7,370.24,366.21,363.89,,
2017-01-31 22:13:49+00:00,L7,385.51,374.18,374.60,369.34,374.75
2017-03-12 22:11:33+00:00,L8,391.40,384.26,380.18,385.36,380.82
2017-05-07 22:14:16+00:00,L7,411.53,401.79,401.09,396.37,396.37
