,dates,usa_HI_0004-0000,usa_HI_0004-0001,usa_HI_0004-0002
0,1999-07-12 20:41:04+00:00,208.55692019937086,201.99466165058678,203.64035543889776
1,1999-07-28 20:41:09+00:00,204.43482647075734,204.9589309224572,200.69776829977138
2,1999-08-29 20:41:13+00:00,205.4330064883634,204.1899368938222,207.74463250335774
3,1999-09-14 20:41:06+00:00,207.73383928192442,202.34552780939936,203.76120334367351
4,1999-12-19 20:41:12+00:00,204.04516533491025,206.76152387423934,207.17604946935342
5,2000-01-04 20:41:06+00:00,198.57414619819238,206.0237281978635,208.79180660477687
6,2000-02-05 20:41:02+00:00,201.7863188057772,207.96837125272702,207.12100773703955
7,2000-02-21 20:40:54+00:00,205.10619359056142,204.3500979463294,206.88332355362132
8,2000-04-09 20:40:39+00:00,191.4019671764766,197.80320031202393,198.86248878363875
9,2000-04-25 20:40:36+00:00,195.75513550384554,200.09967743957364,200.39106562812108
10,2000-05-27 20:40:14+00:00,201.44448550337685,205.90626684945946,207.13705178142604
11,2000-06-12 20:40:08+00:00,194.19672651454016,197.0257701802491,200.14042757910258
12,2000-06-28 20:39:57+00:00,193.69690184013604,185.9414651629443,189.05411261687243
13,2000-07-14 20:39:45+00:00,198.95374435181483,201.11215129468016,201.42404296506334
14,2000-08-15 20:39:21+00:00,,,191.14140462452895
15,2000-08-31 20:39:09+00:00,182.1274748337277,192.5344579330916,185.24218636292116
16,2000-09-16 20:38:49+00:00,205.76797698533417,202.4165533757726,204.35095307829235
17,2000-10-02 20:38:42+00:00,200.77589825280438,201.33366050518742,198.25869060907968
18,2000-11-19 20:38:36+00:00,202.4289044500141,209.49674386052266,210.95784561595073
19,2000-12-21 20:38:43+00:00,196.62667712068728,204.8827344269428,209.06182582130177
20,2001-01-06 20:38:42+00:00,197.28262616253323,203.32529979991622,208.44824269222295
21,2001-01-22 20:38:48+00:00,205.98262506675295,207.5161715416609,201.5093262044993
22,2001-02-07 20:38:40+00:00,209.62084776114665,209.4842846975259,206.11123629006326
23,2001-02-23 20:38:39+00:00,210.20113368626633,207.98399895523877,209.47455060855089
24,2001-03-11 20:38:35+00:00,177.96713799786107,181.9507629619791,202.58303103335604
25,2001-03-27 20:38:26+00:00,193.05558260409504,198.77177012886946,193.51205617144691
26,2001-04-12 20:38:23+00:00,211.1129871897956,203.02999559372154,201.75379031762475
27,2001-06-15 20:37:50+00:00,213.00412380931496,205.3010207690715,204.75760582148013
28,2001-08-18 20:37:06+00:00,208.75839986755886,206.10993971221274,205.2100421808064
29,2001-09-19 20:36:43+00:00,184.25898400826367,177.8431212194887,177.27873896041817
30,2001-10-05 20:36:32+00:00,212.99915134447411,204.81162095431364,207.6164444039738
