dates,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032,satname
2014-03-29 22:05:52+00:00,379.24,386.07,366.79,355.69,351.90,351.21,361.64,357.84,370.47,372.36,376.87,366.65,367.16,357.15,354.46,352.08,353.64,353.98,353.43,357.58,362.57,354.99,358.71,374.03,376.42,372.66,359.67,352.19,359.94,357.93,368.17,379.98,364.65,L8
2014-04-06 22:02:36+00:00,,,,331.91,340.40,352.39,348.94,352.27,352.89,356.17,,332.10,,335.96,336.65,339.72,325.89,339.72,341.73,343.02,341.92,341.13,347.12,,378.01,354.14,338.85,341.47,349.97,357.00,367.43,382.94,367.34,L7
2014-04-30 22:05:22+00:00,380.10,378.89,368.23,356.24,363.48,368.43,371.84,376.58,382.98,382.25,381.03,367.10,365.87,370.74,375.25,355.34,348.26,366.86,366.00,371.97,371.85,354.19,363.56,385.95,385.39,380.17,361.13,355.53,360.54,369.21,381.55,394.02,372.96,L8
2014-06-17 22:05:20+00:00,,,,,,,,,,,,,,,,,,,,,,,348.02,356.14,359.88,356.78,350.04,353.16,369.13,366.35,385.92,390.85,363.26,L8
2014-07-27 22:03:14+00:00,,,,,,,,,,,,,,354.66,345.09,342.21,348.39,353.92,345.85,341.12,340.63,336.53,350.26,355.28,361.96,354.31,343.60,343.74,355.12,356.47,368.07,377.68,361.48,L7
2014-08-12 22:03:17+00:00,372.67,373.45,364.42,339.97,355.12,358.74,361.61,364.55,354.79,359.40,358.99,346.79,353.21,357.49,351.73,341.39,342.26,351.53,349.16,342.45,344.89,347.41,345.17,367.81,362.64,355.97,346.24,339.10,356.46,361.33,368.82,383.78,357.71,L7
2014-08-20 22:05:42+00:00,,,,,348.12,356.74,363.52,362.56,364.96,357.35,362.27,357.88,358.52,349.54,346.60,353.76,342.77,346.43,345.07,337.00,336.89,344.57,349.21,353.95,360.41,375.03,374.19,349.80,357.66,351.27,362.72,373.35,355.32,L8
2014-08-28 22:03:15+00:00,371.80,374.13,,342.92,358.12,359.90,359.36,361.82,356.24,367.70,360.85,350.61,,,,,,,,,,,,,,,,,346.43,352.96,362.36,375.78,331.95,L7
2014-10-07 22:05:49+00:00,348.04,359.11,355.99,359.19,350.96,352.88,354.99,353.27,361.99,357.23,355.89,362.31,350.57,352.07,351.50,340.80,330.43,337.28,340.27,344.34,348.63,345.02,349.54,370.95,377.75,372.35,346.59,347.43,353.86,355.53,368.66,380.27,365.97,L8
2014-11-08 22:05:52+00:00,351.33,368.85,362.93,358.25,361.39,352.49,,,,,,,,,,,,,,,,,,,,375.19,362.76,368.83,377.71,374.41,381.81,391.74,380.95,L8
2014-12-02 22:04:00+00:00,,374.74,386.66,379.62,384.74,392.18,,399.40,398.26,396.73,396.94,396.01,397.43,383.15,386.96,387.95,381.35,366.61,361.65,352.82,360.74,370.74,371.43,384.04,401.82,390.90,369.11,361.74,363.49,363.07,377.86,391.75,382.70,L7
2015-01-19 22:04:10+00:00,351.00,355.93,361.73,353.84,358.34,,,365.61,379.14,374.12,369.11,369.07,366.67,358.36,357.85,349.77,353.38,348.15,,,356.73,358.60,365.07,374.75,391.08,382.18,367.52,362.20,365.29,360.38,371.41,385.84,371.27,L7
2015-02-28 22:05:24+00:00,343.75,371.04,362.21,353.31,351.57,352.25,362.00,381.64,374.16,368.61,383.48,373.88,380.34,363.40,364.21,362.28,359.24,362.34,356.18,355.64,353.59,353.84,360.26,382.08,393.61,374.39,354.33,356.11,357.97,358.94,369.72,382.40,372.26,L8
2015-03-16 22:05:13+00:00,320.60,331.12,328.33,333.02,320.58,327.70,304.70,336.37,342.47,339.10,349.07,,,338.13,331.64,,322.02,328.06,323.28,320.79,329.06,325.52,341.18,344.70,345.01,346.59,334.26,338.91,343.85,346.18,357.07,371.09,353.40,L8
2015-03-24 22:04:40+00:00,325.63,346.82,344.07,344.80,336.64,337.94,325.76,345.96,341.45,361.47,367.79,,341.53,350.34,342.88,,325.01,333.98,336.82,334.35,334.28,338.99,364.62,360.67,352.18,360.34,347.60,339.53,354.84,353.35,364.34,374.26,360.09,L7
2015-04-01 22:05:01+00:00,335.59,349.98,354.75,352.84,344.72,352.15,360.49,356.23,374.04,385.71,402.94,407.79,399.82,379.86,,369.44,,372.27,375.16,371.50,365.89,359.43,363.77,369.65,381.15,369.78,357.79,353.77,359.00,359.26,368.54,380.62,372.08,L8
2015-04-25 22:04:54+00:00,,,,,,,,,,364.36,,,,343.52,335.95,,333.18,340.44,338.44,342.00,341.51,338.61,345.73,362.33,364.26,358.53,343.35,357.96,355.72,358.29,367.90,374.63,357.75,L7
2015-06-12 22:05:14+00:00,394.82,355.70,358.23,362.84,373.97,368.91,363.68,370.05,381.36,382.98,384.60,388.56,380.85,370.79,372.45,372.39,371.89,367.55,373.32,379.96,381.61,375.11,376.72,381.54,380.14,378.68,361.11,351.85,352.34,371.10,378.72,395.08,379.52,L7
2015-07-22 22:05:13+00:00,,,,,,,,,,,,,,,,,,367.95,372.07,379.38,376.93,378.18,387.17,402.54,398.67,385.85,372.78,370.13,370.52,368.53,378.54,389.23,372.19,L8
2015-09-16 22:05:34+00:00,412.54,372.41,403.39,402.57,415.14,417.35,412.25,427.23,421.02,431.48,430.09,418.07,414.87,410.17,400.05,392.11,400.44,393.01,395.66,402.68,396.85,383.89,392.52,405.81,409.49,401.09,397.50,379.75,381.30,378.54,384.64,395.29,378.29,L7
2015-10-18 22:05:54+00:00,384.57,,408.61,395.70,404.92,403.92,410.11,414.60,403.45,422.59,427.49,403.69,407.90,407.09,391.04,387.94,379.05,384.19,390.23,380.73,379.58,374.67,386.64,402.50,403.35,394.52,387.29,373.22,377.81,377.62,365.31,417.42,393.09,L7
2015-10-26 22:05:43+00:00,396.49,405.81,407.79,407.33,405.86,403.19,420.24,412.79,416.33,421.36,418.58,420.27,405.81,396.95,391.88,377.30,383.34,369.66,379.90,386.29,386.18,376.06,385.43,395.61,390.25,383.95,380.49,374.68,374.64,372.39,379.78,386.49,372.29,L8
2015-12-21 22:06:54+00:00,400.63,403.42,387.31,381.53,374.17,376.09,387.80,400.33,407.88,407.28,407.06,406.55,397.71,380.06,375.35,374.26,376.49,381.86,374.32,380.11,382.78,370.31,373.77,386.04,391.66,385.15,372.01,361.54,369.46,363.83,372.73,389.93,372.97,L7
2016-01-22 22:07:21+00:00,363.68,333.03,330.54,330.67,329.60,342.20,329.97,,,,,,,,,,,,,,,,,,,,,,340.13,341.07,361.49,370.75,350.79,L7
2016-02-23 22:07:30+00:00,360.25,364.75,344.21,332.12,335.40,350.40,,364.22,382.67,395.04,,,,373.49,,361.10,364.33,361.72,365.31,370.98,376.21,381.32,380.42,380.60,381.09,377.87,370.97,364.04,353.14,347.02,358.42,369.85,360.37,L7
2016-04-11 22:07:52+00:00,363.42,359.23,348.43,353.43,,361.38,367.29,370.74,372.28,391.58,391.94,377.06,386.37,381.09,384.50,369.35,375.96,384.21,380.49,383.29,381.02,381.97,390.58,401.40,403.23,396.76,385.68,373.54,371.43,364.43,380.53,385.89,369.14,L7
2016-04-19 22:05:11+00:00,351.22,342.22,346.47,352.49,349.66,351.56,352.14,348.42,378.28,,,,,371.74,,373.68,366.40,367.75,,,,,379.76,391.18,387.27,381.83,365.93,356.15,358.10,350.63,365.34,376.28,356.78,L8
2016-05-21 22:05:14+00:00,,,,,,,,,,,,,,,,,373.63,377.48,388.43,397.71,406.14,399.76,409.57,416.70,414.19,405.28,386.83,366.15,365.62,362.07,373.90,384.90,367.89,L8
2016-05-29 22:08:07+00:00,357.55,355.16,357.75,360.90,365.81,359.28,367.40,373.90,382.60,,,,,388.32,,387.35,394.03,391.44,410.03,399.44,404.44,396.57,397.49,407.75,402.96,400.51,404.03,382.56,375.14,371.43,390.67,383.78,365.42,L7
2016-06-30 22:08:12+00:00,,,,,,,,,,,,,,,,364.87,367.58,366.13,,,,,381.99,389.38,383.78,387.27,383.61,358.47,354.47,360.58,367.18,382.20,355.46,L7
2016-07-16 22:08:12+00:00,331.82,325.21,327.57,326.50,338.82,346.50,354.24,351.31,370.96,364.37,377.07,,372.39,364.97,,371.05,371.75,370.01,367.98,375.73,377.08,368.98,369.73,374.13,367.04,,,360.76,359.19,357.09,362.80,376.05,357.53,L7
2016-09-10 22:05:51+00:00,351.00,332.95,325.97,325.49,348.13,357.31,390.66,398.84,403.79,399.17,391.98,385.41,384.11,374.34,370.16,368.65,363.78,365.36,354.33,356.45,364.09,368.54,361.04,372.07,380.23,385.76,374.35,367.87,371.65,365.33,376.64,383.94,368.17,L8
2016-09-18 22:08:21+00:00,327.42,340.39,337.69,333.28,357.30,363.21,375.31,,382.39,401.22,381.64,386.90,385.93,385.56,377.35,369.81,366.32,360.80,362.63,368.82,373.92,376.21,371.21,386.44,386.70,387.21,376.24,386.04,389.30,365.91,381.85,379.29,376.70,L7
2016-10-04 22:08:23+00:00,344.90,342.99,333.01,345.71,353.23,360.83,361.93,387.64,386.95,397.28,,,,,,358.27,356.72,359.30,,,,,374.12,379.75,382.55,384.71,377.08,370.31,365.20,392.41,404.23,399.94,363.54,L7
2016-10-12 22:05:57+00:00,324.13,318.91,356.87,366.86,355.41,368.23,356.10,376.65,383.87,388.38,382.52,391.09,378.66,360.80,359.66,362.42,352.81,343.35,341.99,351.31,361.70,365.62,371.19,368.61,367.16,,,,,,,,,L8
2016-10-20 22:08:21+00:00,348.11,345.84,343.05,353.86,365.80,374.96,366.48,383.47,390.30,400.98,399.33,399.47,388.40,390.29,381.89,377.43,375.31,366.87,369.20,364.43,374.90,379.88,379.20,384.99,389.33,391.12,396.64,381.05,,379.29,391.08,396.98,382.92,L7
2016-11-13 22:05:58+00:00,330.00,341.45,348.74,356.30,374.14,382.37,388.51,392.45,405.35,396.57,408.12,395.81,398.81,377.33,367.24,369.90,358.75,360.78,361.87,363.99,375.45,376.63,385.29,386.73,381.24,380.07,380.14,371.22,375.70,374.59,383.72,384.37,369.14,L8
2016-11-21 22:08:09+00:00,338.33,354.62,,358.21,371.75,376.74,,,,409.55,416.29,411.94,403.50,390.72,376.92,374.00,373.74,378.63,382.17,392.05,392.13,384.53,390.53,401.45,398.95,393.18,390.37,383.46,386.21,385.88,393.25,380.90,359.06,L7
2017-01-16 22:05:47+00:00,345.50,354.84,364.61,354.12,352.99,366.62,373.22,378.00,381.31,398.42,402.79,387.28,387.65,387.36,379.32,373.18,375.48,387.03,399.44,401.48,393.79,392.61,402.18,406.69,410.05,409.05,403.72,397.32,402.85,394.32,408.38,411.61,397.56,L8
2017-02-01 22:05:40+00:00,363.78,364.15,370.58,366.78,368.28,361.88,375.52,402.92,395.81,416.19,407.73,401.18,391.33,391.88,388.08,392.04,381.66,401.64,402.13,414.14,411.41,413.17,414.87,426.10,421.72,420.29,416.74,412.76,399.69,399.22,407.32,411.80,398.37,L8
2017-02-25 22:07:41+00:00,360.35,356.60,349.98,350.78,358.05,369.50,364.86,,,,,,,388.96,370.21,366.36,362.89,368.64,381.61,387.03,386.55,384.80,389.91,401.63,401.13,401.58,383.75,383.07,392.01,385.24,396.69,397.62,393.54,L7
2017-03-05 22:05:27+00:00,361.69,361.98,355.45,357.98,370.22,381.08,379.50,390.29,388.80,401.79,400.69,396.43,384.01,387.81,374.35,384.76,389.55,380.99,385.56,396.61,396.14,397.18,410.86,413.93,409.30,408.43,388.41,391.18,387.56,390.33,399.47,405.77,391.13,L8
2017-04-30 22:08:04+00:00,359.80,357.61,343.87,346.65,356.72,360.28,352.77,,,,,,,374.70,,361.92,369.63,373.78,,,367.66,369.28,371.89,389.19,385.17,386.63,373.68,369.24,372.00,370.35,383.42,387.19,373.83,L7
2017-09-13 22:05:44+00:00,,,357.79,357.45,368.35,380.24,374.02,390.03,400.01,,,,,,,366.37,368.14,386.70,,394.67,,390.79,391.25,401.58,399.33,394.98,385.59,378.60,375.46,369.97,387.48,392.97,372.57,L8
2017-12-18 22:05:49+00:00,362.88,357.95,346.55,354.53,358.53,354.30,369.54,367.56,380.74,371.84,367.02,369.22,357.66,363.43,346.25,338.97,351.17,354.42,359.46,370.24,381.34,382.06,387.15,395.54,395.92,390.60,382.05,366.37,374.45,366.95,376.26,390.83,373.86,L8
2017-12-26 22:07:52+00:00,365.50,360.96,358.02,366.40,360.27,370.07,368.64,381.88,378.04,372.76,371.81,374.77,373.39,361.07,353.18,356.75,359.62,367.08,364.33,376.32,388.92,386.46,401.48,402.39,398.59,393.81,388.47,375.01,375.78,371.01,380.22,388.98,371.57,L7
2018-01-11 22:07:39+00:00,364.28,365.64,358.66,376.55,373.57,368.55,363.55,375.34,379.35,371.18,375.37,369.33,373.92,366.91,362.78,363.67,359.54,364.01,372.77,374.12,383.85,381.65,386.05,395.87,394.38,383.36,382.37,376.89,376.52,375.43,384.47,394.99,380.04,L7
2018-04-01 22:06:35+00:00,363.91,369.01,360.03,355.06,361.80,362.97,,358.79,358.44,375.38,376.19,371.69,361.83,369.52,369.99,360.18,366.45,363.56,373.01,,390.79,382.11,389.71,402.61,390.66,390.23,378.77,367.36,370.39,368.39,379.90,387.77,375.36,L7
2018-06-28 22:04:40+00:00,,,,,,,,,,,,,,365.27,357.66,360.09,362.68,374.80,368.05,371.72,380.40,386.24,393.16,384.65,382.39,390.77,378.64,374.33,380.19,381.37,386.59,392.60,379.76,L8
2018-08-31 22:05:11+00:00,,,,,,346.12,342.95,350.57,345.50,352.14,351.77,345.33,348.48,354.10,350.53,334.72,349.78,355.56,361.35,356.53,359.38,362.96,373.28,381.57,365.12,366.79,367.14,360.46,364.37,362.74,380.13,390.12,369.04,L8
2018-10-02 22:05:23+00:00,391.44,387.72,365.32,359.41,360.49,367.11,374.32,375.22,390.22,384.47,387.10,371.54,380.62,386.74,372.30,374.36,370.50,375.19,386.81,397.47,382.03,386.40,391.58,391.25,387.35,380.50,384.85,377.47,377.18,378.97,393.53,406.96,399.12,L8
2018-10-18 22:05:29+00:00,380.15,390.45,357.61,354.34,351.42,358.32,368.49,380.57,389.06,393.65,387.47,388.12,378.53,376.11,364.92,362.42,366.07,369.79,375.02,370.33,381.97,380.55,385.89,384.79,375.52,375.85,388.15,380.15,376.27,371.23,385.78,402.89,389.42,L8
2018-11-03 22:05:33+00:00,,386.13,364.44,348.46,351.36,365.41,370.55,377.36,381.59,386.06,381.30,385.02,380.15,374.47,364.15,367.10,370.62,367.31,370.58,383.46,385.14,381.50,384.30,388.67,377.05,376.27,386.89,381.01,368.72,369.05,383.21,401.28,389.50,L8
2019-01-06 22:05:29+00:00,378.03,373.12,374.35,358.88,359.97,366.50,363.97,387.00,384.16,384.35,388.13,370.41,379.37,376.71,372.48,355.95,363.25,380.34,383.92,370.32,372.92,383.45,393.59,390.31,390.25,396.52,391.55,378.81,381.49,380.60,385.07,393.56,386.58,L8
2019-02-07 22:05:23+00:00,374.18,374.56,366.80,351.33,361.18,362.43,371.63,376.97,371.45,367.77,369.52,371.20,371.98,374.07,370.64,361.82,371.94,375.20,382.69,373.11,380.33,386.15,388.07,396.01,396.88,396.13,386.22,380.26,385.30,381.73,393.98,409.07,401.75,L8
2019-02-15 21:59:26+00:00,375.47,370.53,358.76,366.77,356.76,363.29,,,,369.45,370.17,366.51,370.73,355.77,360.34,357.17,361.21,362.51,362.30,362.68,,,378.81,378.30,387.51,381.02,368.64,363.68,363.76,371.00,381.64,398.01,384.10,L7
2019-04-04 21:57:52+00:00,,,355.78,352.01,352.86,349.21,356.16,362.07,360.57,360.15,360.33,365.60,365.12,,,359.19,360.93,348.88,356.93,366.01,375.61,376.40,373.99,371.67,385.87,383.00,375.06,367.68,,,,407.99,385.12,L7
2019-05-14 22:05:12+00:00,410.95,374.22,354.40,374.20,371.80,368.27,379.35,375.83,380.94,384.81,382.47,391.88,387.31,,362.96,372.42,370.71,361.40,374.10,383.69,390.77,382.36,378.41,383.92,395.66,396.92,377.36,379.50,381.22,379.83,396.01,406.09,387.87,L8
2019-06-23 21:54:55+00:00,388.75,388.58,,,,,,,,,,,,,,,,,381.00,,,,,,,,,,,,,,,L7
2019-08-26 21:52:21+00:00,358.15,368.49,370.27,373.60,370.80,372.33,,382.52,392.83,389.22,386.67,382.69,375.71,369.12,371.62,355.03,353.93,358.35,370.26,,,378.26,388.16,391.47,396.69,392.19,391.51,377.62,382.89,381.06,394.76,400.89,388.14,L7
2019-09-11 21:51:39+00:00,352.39,364.20,,,358.30,365.07,361.55,,,,,,,362.32,359.70,,349.98,353.15,358.80,366.61,368.57,359.30,369.25,383.78,383.81,375.75,365.87,360.02,365.34,371.11,377.00,,,L7
2019-09-19 22:05:56+00:00,372.90,381.59,372.47,366.10,370.65,381.93,376.84,372.81,387.23,400.21,397.02,392.10,390.43,392.41,383.36,369.28,371.68,375.43,382.32,384.28,380.24,375.02,397.22,413.08,409.54,400.49,397.94,383.88,386.77,,,,,L8
2019-10-21 22:06:01+00:00,392.86,390.84,390.40,382.73,386.23,394.35,402.17,395.62,393.12,405.35,408.04,402.69,397.89,395.27,374.40,381.14,389.64,382.51,388.29,394.26,397.60,395.89,392.19,403.07,404.78,414.37,396.05,384.78,384.66,386.59,394.56,400.49,382.29,L8
2019-10-29 21:49:36+00:00,,,373.44,367.46,390.09,388.63,387.03,398.89,398.47,403.50,403.83,403.29,,,,371.56,375.66,381.22,377.77,384.54,389.13,393.73,396.37,404.21,406.99,406.28,392.15,,,,391.65,398.16,383.97,L7
2019-11-06 22:06:00+00:00,,,,367.94,385.36,391.74,394.41,389.08,403.21,398.03,404.56,399.89,405.74,384.65,388.66,377.95,377.77,371.90,378.40,374.72,382.48,381.01,383.10,400.74,401.04,403.48,391.41,386.15,382.93,385.31,393.44,401.55,387.14,L8
2019-11-14 21:48:52+00:00,401.02,,,374.43,392.30,399.62,398.50,402.18,410.90,415.67,404.40,404.58,402.09,404.66,,388.23,380.48,384.09,386.58,384.79,385.58,383.92,393.21,399.50,408.22,412.03,398.36,390.67,,,,,,L7
2019-11-22 22:05:57+00:00,385.63,388.98,377.99,376.29,379.11,379.04,389.32,388.71,403.12,396.71,400.81,396.03,396.71,377.06,385.59,375.08,379.23,372.71,376.56,380.30,383.86,382.95,377.63,393.86,399.64,397.73,391.14,381.16,383.38,380.72,393.03,400.27,384.60,L8
2019-12-24 22:05:53+00:00,380.77,377.64,362.55,357.87,354.23,,,,,,,,,,,351.03,355.06,362.35,357.50,366.70,367.03,362.80,375.58,376.00,373.95,381.21,365.30,366.76,375.07,375.74,386.72,400.81,376.70,L8
2020-01-09 22:05:49+00:00,396.10,393.28,384.15,384.09,382.91,379.83,395.83,388.43,406.73,403.03,407.75,397.34,386.68,386.47,379.79,379.29,380.61,373.48,384.05,392.38,393.28,390.22,395.27,405.40,403.42,401.44,385.17,380.69,385.65,381.23,397.56,407.09,393.68,L8
2020-01-25 22:05:45+00:00,398.14,398.83,390.41,377.95,377.45,382.75,381.56,394.49,387.84,408.86,403.16,392.46,387.19,388.22,379.69,373.18,372.50,378.75,382.74,382.37,375.98,380.03,395.25,407.46,408.00,402.75,393.66,386.97,391.21,392.12,401.95,411.92,391.56,L8
2020-02-02 21:44:53+00:00,,,,,,,,397.87,408.94,403.34,405.53,402.45,402.29,384.66,388.84,382.07,385.06,,,386.67,393.81,391.14,391.07,397.52,402.84,399.93,388.58,384.64,387.40,386.12,401.63,412.43,394.45,L7
2020-02-10 22:05:40+00:00,400.66,402.59,398.07,389.32,391.49,385.58,392.14,402.96,415.09,412.78,405.43,404.51,389.13,397.79,391.06,386.78,384.06,384.61,390.47,397.17,382.79,384.41,399.70,399.81,410.16,410.54,397.47,385.51,389.41,390.11,403.13,407.73,397.54,L8
2020-02-26 22:05:36+00:00,383.15,384.86,373.51,377.55,380.17,371.85,380.88,398.49,396.98,404.77,399.23,387.08,385.75,385.45,380.12,373.65,375.11,380.46,374.45,382.31,379.17,377.68,383.91,400.01,404.48,405.29,392.91,382.05,385.49,384.38,405.64,413.35,395.36,L8
2020-03-21 21:42:19+00:00,,,,382.05,388.80,381.83,394.05,,,,,,,,,376.98,367.21,371.92,375.26,369.84,373.67,370.59,382.97,396.47,395.57,390.56,379.03,374.97,,,,,,L7
2020-05-08 21:39:31+00:00,,,,,,,,,416.79,422.83,396.63,404.56,408.06,400.56,390.70,386.93,380.22,,,382.37,382.60,391.36,393.03,405.62,401.94,397.00,388.64,389.97,395.62,394.07,406.21,415.36,403.17,L7
2020-06-25 21:36:40+00:00,,,372.29,358.63,367.32,391.80,,,399.53,,,,367.88,,,,,,,,,,,,,,,,,,,,,L7
2020-07-19 22:05:31+00:00,,,342.47,351.61,338.57,,349.50,348.73,372.15,392.13,388.84,382.39,370.23,358.36,366.27,351.51,355.28,,,,,,,,,,,,,,,,,L8
2020-07-27 21:34:43+00:00,,,381.21,385.50,375.04,372.20,377.54,388.69,393.53,396.06,390.25,388.96,,,368.19,360.81,357.89,363.04,359.64,362.63,359.12,354.88,356.58,364.86,369.13,364.85,355.19,,,,391.32,391.79,378.56,L7
2020-08-04 22:05:35+00:00,331.25,311.32,,,,,,,,,,,,344.85,,346.56,341.13,344.64,348.38,342.34,351.24,350.81,345.35,359.93,364.74,356.61,346.80,346.00,360.22,369.75,381.42,382.51,371.06,L8
2020-08-20 22:05:42+00:00,349.84,344.34,357.34,354.64,344.59,351.15,344.42,362.19,350.86,,,,,343.06,334.35,317.41,339.79,340.77,,,329.87,331.63,343.12,344.44,347.61,337.02,339.04,339.83,354.11,357.45,373.66,375.25,354.50,L8
2020-08-28 21:32:41+00:00,,,,,,,,,,,,,,,,,,,,345.11,351.16,363.21,363.98,361.67,363.55,383.98,359.61,353.44,358.94,361.33,385.89,382.60,375.12,L7
2020-09-21 22:05:54+00:00,378.48,379.11,379.67,370.95,375.66,378.41,377.75,383.84,381.61,388.13,382.27,373.05,383.60,380.06,380.43,360.76,360.64,360.47,367.07,366.91,354.87,358.68,362.71,375.37,388.94,391.32,376.30,363.64,376.56,381.98,385.61,393.75,386.59,L8
2020-09-29 21:30:35+00:00,358.81,366.40,383.31,380.01,379.92,,,382.14,392.84,385.31,381.17,376.29,379.99,369.75,371.07,368.06,358.36,,,,364.93,363.76,363.18,369.37,376.38,372.15,369.08,366.08,366.87,369.05,,,,L7
2020-10-07 22:05:57+00:00,372.36,372.96,378.69,374.17,376.10,385.72,377.14,386.73,385.61,383.44,384.17,379.67,380.78,371.96,372.77,369.50,365.97,352.79,359.23,370.33,368.92,368.73,368.29,377.84,385.59,382.48,376.76,368.67,,,,,,L8
2020-10-23 22:05:58+00:00,371.30,389.62,389.36,388.47,383.85,379.62,374.63,385.46,384.60,381.41,389.04,376.67,375.67,370.04,371.18,372.52,365.57,374.61,357.49,363.21,369.42,365.11,377.25,380.88,387.88,384.82,374.81,369.07,372.66,377.58,382.31,391.61,375.63,L8
2020-11-16 21:27:24+00:00,372.01,376.40,372.08,,,373.04,363.65,375.75,367.11,382.82,379.43,375.57,370.50,370.14,366.51,367.40,,,368.52,370.45,369.74,361.37,364.93,378.89,382.48,383.57,370.44,359.30,372.99,363.85,384.42,390.95,374.32,L7
2021-01-03 21:23:55+00:00,,384.44,377.20,388.34,390.23,382.33,384.06,377.37,377.15,386.24,387.89,,,,386.04,390.46,371.11,368.91,370.16,378.37,378.81,375.20,384.25,396.94,399.52,,,,394.72,389.88,400.05,406.96,396.02,L7
2021-01-11 22:05:50+00:00,374.43,376.60,377.95,383.42,380.96,375.41,375.96,381.76,380.65,379.95,383.00,388.57,377.68,380.66,381.73,377.19,379.66,366.56,364.95,371.50,374.06,372.97,381.13,383.98,384.48,379.16,374.32,366.78,364.63,360.25,375.56,387.25,367.08,L8
2021-02-12 22:05:43+00:00,374.82,378.74,372.95,385.72,388.26,377.17,378.69,391.60,381.36,389.93,389.10,381.46,377.79,374.36,377.40,383.27,379.70,372.82,365.88,376.55,380.80,372.62,379.45,392.80,393.15,390.89,382.30,369.81,370.29,374.00,385.76,397.14,382.50,L8
2021-02-20 21:20:25+00:00,384.41,382.45,384.35,388.57,,382.74,382.75,384.06,397.23,395.09,384.06,389.00,387.00,381.77,375.03,381.75,387.90,,374.20,380.86,389.79,380.43,380.32,387.55,391.95,386.77,379.27,364.62,372.18,370.88,377.47,389.83,373.63,L7
2021-03-24 21:17:54+00:00,368.64,374.08,379.90,380.52,,,369.60,374.58,388.76,390.06,379.28,374.74,371.35,370.89,374.72,374.45,368.89,,,,370.88,371.90,371.28,369.38,377.39,370.44,359.36,352.02,357.03,363.92,373.04,380.89,369.28,L7
2021-04-01 22:05:24+00:00,375.29,379.15,387.57,375.15,370.68,369.45,372.90,382.99,383.08,392.48,386.13,377.05,372.71,382.15,381.67,366.61,352.97,362.42,371.85,381.10,379.69,372.91,371.16,387.59,390.57,390.03,372.08,361.37,363.51,368.44,380.16,394.20,378.23,L8
2021-04-17 22:05:18+00:00,,,,393.89,391.84,388.22,391.14,397.91,396.60,412.97,398.58,404.01,382.85,399.82,389.19,387.37,373.38,380.37,389.55,389.10,389.29,392.44,390.89,400.21,400.49,394.01,384.11,375.55,378.83,376.47,388.29,399.57,385.65,L8
2021-05-03 22:05:08+00:00,375.73,388.88,391.58,385.57,386.11,382.73,389.48,395.65,398.66,405.92,399.88,398.70,393.98,389.94,380.75,382.76,376.95,374.70,385.60,395.65,385.52,383.14,384.30,392.51,393.45,396.44,376.80,372.53,375.67,373.12,389.64,394.98,382.97,L8
2021-12-29 22:05:53+00:00,,348.67,349.22,363.75,351.22,351.43,360.71,353.34,368.41,365.51,377.09,370.94,355.06,350.76,355.53,347.26,346.50,344.62,366.88,355.54,363.59,359.76,368.37,368.97,371.90,369.97,368.13,359.49,365.07,355.43,368.29,379.04,361.39,L8
2022-01-22 20:50:54+00:00,,,,,,,,,343.14,363.23,361.56,352.51,345.33,342.48,,,322.98,337.34,340.52,335.83,335.42,343.09,356.62,363.87,366.02,364.64,360.12,350.30,355.08,,,,,L7
2022-01-22 22:05:54+00:00,350.37,351.38,344.46,339.03,351.31,336.24,338.23,347.65,352.18,366.55,351.03,351.87,341.87,347.12,341.66,328.01,324.06,345.85,339.53,334.97,343.26,351.74,350.67,360.63,366.56,365.28,360.38,355.09,360.39,362.67,368.20,379.87,368.19,L9
2022-01-30 22:05:46+00:00,,,,,,,,,,,,,336.65,341.74,341.14,325.49,330.25,341.06,345.16,333.95,341.63,348.58,353.38,357.77,358.74,357.10,346.14,347.54,351.00,352.98,363.04,375.80,362.78,L8
2022-02-23 20:47:43+00:00,356.29,353.97,,,351.94,349.16,340.41,332.88,346.42,363.56,370.04,362.96,357.24,352.61,341.64,,,,,,,,,,,,,,,357.97,368.39,379.98,,L7
2022-02-23 22:05:44+00:00,364.48,354.94,350.55,357.00,356.90,350.45,337.91,335.90,350.77,370.03,362.58,359.51,352.30,348.55,341.16,334.03,337.84,342.31,350.41,337.93,341.29,,,,,,,356.32,356.27,358.13,373.34,380.56,371.68,L9
2022-03-11 22:05:39+00:00,351.11,350.00,343.43,326.29,347.51,345.69,341.23,339.32,,,,,347.88,343.41,341.81,325.78,328.64,330.65,346.56,335.70,338.40,346.23,351.11,358.47,359.24,359.75,,,,,,,,L9
