dates,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032,satname
2003-10-25 21:43:40+00:00,336.28,347.40,339.93,331.64,342.11,348.02,345.36,357.15,363.98,367.79,376.12,367.85,367.83,364.52,360.72,358.64,351.46,353.06,354.52,359.11,365.99,369.37,375.06,385.81,386.59,379.05,373.71,370.17,372.61,376.65,384.11,391.68,389.78,L5
2004-02-06 21:54:44+00:00,345.69,352.99,345.86,339.76,349.40,358.91,358.91,365.49,374.80,378.42,387.12,375.24,373.05,366.18,362.70,359.50,353.31,353.67,341.64,345.89,359.80,372.35,368.36,379.27,382.36,370.81,361.99,363.02,362.15,367.19,379.81,389.49,383.30,L7
2004-03-25 21:54:54+00:00,351.23,358.29,351.56,345.38,354.30,364.25,361.28,366.44,376.26,379.73,386.49,376.96,374.25,368.88,369.62,362.56,358.11,361.32,352.49,354.37,366.82,373.16,370.86,380.96,384.78,376.04,369.98,365.25,369.89,375.36,386.73,392.37,383.39,L7
2004-04-02 21:44:54+00:00,351.23,358.29,351.56,345.38,359.54,367.13,362.72,367.24,376.32,380.68,385.01,377.78,375.44,373.53,375.62,368.29,365.38,367.92,360.26,361.57,370.34,374.91,374.56,383.02,385.99,380.22,375.06,369.24,375.95,381.23,391.38,399.23,387.62,L5
2004-08-16 21:54:26+00:00,359.34,358.88,352.19,362.22,374.75,379.46,368.44,369.86,378.59,384.07,381.85,381.58,379.02,384.55,388.53,381.47,383.49,389.30,378.88,377.25,376.53,375.45,379.97,381.42,382.78,384.16,382.50,374.43,383.14,386.24,394.30,402.49,386.17,L7
2004-08-24 21:48:54+00:00,363.83,362.11,353.67,360.94,374.54,379.28,372.93,374.70,384.42,389.33,386.30,384.72,382.86,383.95,384.96,382.10,380.79,383.98,378.73,380.42,378.74,378.73,385.02,385.25,384.21,387.85,385.10,379.78,386.50,388.75,396.30,405.31,389.33,L5
2004-09-25 21:49:43+00:00,362.80,362.30,348.12,355.90,369.99,375.46,375.82,378.75,386.16,390.42,389.40,383.53,382.49,382.84,378.83,381.17,377.84,378.52,379.09,379.79,375.25,379.44,389.04,387.61,382.97,389.58,385.06,381.59,385.18,385.30,394.76,406.19,388.32,L5
2004-12-22 21:54:54+00:00,370.56,372.57,348.12,363.36,365.80,374.30,382.58,389.78,398.81,401.54,400.74,388.30,390.07,388.83,380.32,384.57,380.19,378.84,382.17,386.39,379.95,384.88,395.88,394.86,390.92,394.09,389.02,384.44,385.79,383.96,395.07,401.65,384.32,L7
2005-01-15 21:51:45+00:00,377.48,379.40,348.12,366.85,366.91,374.45,382.61,389.98,400.68,407.30,406.95,393.48,394.78,395.69,389.03,389.83,382.06,383.04,387.50,390.62,386.09,387.93,398.04,401.70,400.16,401.89,395.76,388.18,388.64,387.73,398.36,406.42,389.56,L5
2005-02-08 21:55:11+00:00,373.96,379.40,345.84,360.21,361.74,374.45,374.00,382.49,391.75,399.82,402.83,391.97,392.01,390.47,389.03,385.79,378.62,379.94,382.91,386.75,384.30,386.19,395.52,401.70,400.16,401.89,392.32,384.86,384.55,387.43,397.77,403.09,387.90,L7
2005-04-21 21:52:46+00:00,375.49,389.01,345.13,359.21,361.39,375.53,368.00,380.06,390.11,404.32,405.73,395.15,395.26,397.18,401.74,394.22,385.76,385.29,385.80,392.08,395.28,392.43,396.84,412.69,418.13,413.67,395.74,389.67,388.39,393.64,405.28,409.13,394.76,L5
2005-06-24 21:53:14+00:00,369.38,381.82,345.13,352.86,359.21,375.71,361.08,372.26,381.98,399.81,403.28,395.09,392.70,392.87,403.58,391.82,380.50,381.96,383.44,388.46,393.80,389.26,381.78,409.93,411.87,415.11,389.24,390.80,385.67,393.69,404.85,409.13,394.76,L5
2005-08-19 21:54:56+00:00,346.61,356.92,351.28,347.61,366.32,376.52,361.00,373.66,383.64,393.13,387.88,381.61,379.31,380.25,382.95,385.75,375.59,366.73,365.53,390.76,380.86,378.70,368.83,385.12,393.48,386.30,379.32,388.54,385.33,386.40,399.29,404.78,389.71,L7
2005-12-09 21:55:14+00:00,347.65,348.57,354.82,351.27,350.07,356.02,375.30,384.50,384.51,382.93,380.56,372.89,380.14,377.66,377.33,375.81,366.48,357.88,360.66,386.77,379.62,377.24,374.73,392.50,392.47,382.85,382.14,387.24,379.90,384.10,396.65,400.97,381.67,L7
2006-01-10 21:55:28+00:00,341.52,345.67,352.65,351.27,348.01,355.51,367.56,381.35,381.66,384.08,382.36,380.20,383.46,380.01,380.41,377.39,370.28,363.55,366.81,387.17,380.87,378.70,386.85,395.54,391.05,387.63,387.79,384.50,382.80,385.78,398.62,404.58,387.12,L7
2006-03-15 21:55:44+00:00,335.74,341.40,346.23,341.10,342.64,342.63,354.75,364.49,381.66,385.48,384.62,387.51,390.01,386.13,376.42,373.96,366.59,359.30,375.83,387.17,388.14,384.42,385.26,394.42,386.10,393.68,380.81,379.14,378.59,381.37,394.67,403.94,386.78,L7
2006-03-31 21:55:42+00:00,338.43,343.64,350.26,349.61,347.78,343.25,353.73,361.55,375.88,385.75,389.03,393.26,390.01,380.57,375.59,371.81,366.38,357.75,372.69,382.29,383.96,381.26,382.97,392.87,385.88,390.87,380.81,379.14,377.69,380.35,391.65,402.18,387.71,L7
2006-05-02 21:55:41+00:00,337.88,343.64,350.26,349.61,347.78,343.25,353.73,361.55,375.88,385.75,389.03,393.26,390.01,380.57,375.59,371.81,366.38,356.15,366.83,376.92,379.21,376.74,379.64,388.93,383.86,386.49,375.38,373.97,373.57,375.12,386.17,397.45,383.95,L7
2006-05-26 21:57:54+00:00,337.88,343.64,350.26,349.61,347.78,343.25,353.73,361.55,375.88,385.75,389.03,393.26,390.01,380.57,375.59,371.81,366.38,356.15,366.83,376.92,379.21,376.74,379.64,388.93,383.86,386.49,375.38,373.97,373.57,371.50,386.17,393.18,383.95,L5
2006-06-27 21:58:24+00:00,336.78,342.22,346.03,343.20,345.91,339.93,347.80,357.42,373.19,386.64,391.87,392.13,382.28,371.41,370.35,367.12,361.86,351.48,361.85,370.67,373.50,371.45,372.68,384.25,382.13,384.58,372.05,370.75,371.71,368.63,382.41,392.19,383.70,L5
2006-07-05 21:55:30+00:00,339.43,344.06,346.03,343.43,345.38,340.45,349.24,358.16,372.96,386.64,391.87,392.13,382.28,368.89,368.70,367.12,361.86,350.62,360.23,369.26,371.13,368.55,371.22,382.89,380.88,382.69,371.69,370.47,372.07,369.03,381.65,392.20,383.93,L7
2006-07-21 21:55:21+00:00,340.23,344.38,344.55,343.43,345.23,336.81,346.60,353.15,371.01,386.77,394.82,394.44,374.45,363.62,364.24,362.65,356.52,345.76,353.21,360.81,363.78,362.24,367.63,377.08,376.65,378.34,365.61,363.84,368.33,367.02,378.28,387.89,380.65,L7
2006-09-07 21:55:13+00:00,343.35,348.25,346.48,341.62,344.61,337.06,346.71,353.15,372.29,386.34,393.38,393.83,377.00,367.09,364.89,364.75,357.73,349.80,356.50,362.10,363.78,362.21,368.45,377.01,376.97,379.20,367.82,364.44,368.97,368.89,379.09,387.60,380.25,L7
2006-10-09 21:55:00+00:00,349.55,356.17,347.63,337.33,341.14,341.76,350.90,362.50,373.89,386.80,389.78,388.00,375.01,366.97,363.95,363.23,353.26,351.87,355.46,360.92,363.38,361.84,369.72,375.92,380.82,381.36,372.10,366.24,367.95,369.03,378.02,385.12,377.55,L7
2006-10-25 21:55:17+00:00,349.55,356.17,347.63,337.33,341.14,341.76,350.90,362.50,373.89,386.80,389.78,393.00,381.35,373.09,369.60,370.20,357.69,356.55,359.95,364.64,366.47,367.81,374.31,378.94,385.80,385.97,375.80,368.61,370.42,371.18,381.23,386.85,378.73,L7
2007-01-29 21:55:57+00:00,364.20,369.69,359.12,341.11,343.73,350.14,360.50,375.11,373.42,394.89,388.77,394.05,383.65,381.34,375.38,373.06,359.36,367.20,373.35,373.65,377.77,383.77,390.75,391.78,402.13,401.18,391.37,379.28,380.10,384.02,392.05,394.45,382.55,L7
2007-03-18 21:56:09+00:00,364.64,370.29,363.23,349.01,347.21,354.94,366.92,378.54,379.58,398.58,392.21,395.27,388.45,385.26,379.96,376.51,363.35,368.61,374.08,380.68,387.40,392.33,395.92,398.52,408.30,407.36,396.69,383.32,388.35,385.69,395.38,400.85,388.06,L7
2007-09-10 21:55:27+00:00,348.33,353.27,364.61,345.73,344.38,346.78,355.66,369.36,370.86,377.60,376.99,375.10,372.89,375.08,372.59,364.87,351.49,356.65,359.56,372.99,386.58,380.89,381.05,387.46,392.79,395.77,384.84,374.48,386.56,378.84,387.38,401.95,391.36,L7
2007-09-18 21:58:42+00:00,347.85,350.13,351.21,343.39,346.30,345.19,348.07,357.83,359.00,364.83,363.92,360.97,360.31,369.11,371.52,358.01,341.52,349.97,349.69,358.25,371.68,373.06,373.75,377.32,386.95,387.30,378.41,372.65,374.74,369.99,381.35,397.41,380.80,L5
2007-10-28 21:55:34+00:00,349.90,350.26,348.89,340.38,347.09,345.37,350.09,359.80,364.22,365.09,366.94,361.94,357.84,366.94,369.76,353.92,337.78,346.99,350.16,358.75,370.70,373.50,374.69,379.75,387.06,384.65,381.82,375.61,376.34,370.82,381.98,394.81,374.88,L7
2008-09-12 21:54:33+00:00,,,,371.51,375.20,358.08,354.47,355.50,365.07,363.94,371.69,370.16,374.70,373.89,369.65,378.23,379.09,367.44,366.22,368.38,365.15,377.49,374.68,376.28,386.78,386.11,377.56,370.73,365.75,361.29,369.17,380.46,373.17,L7
2008-12-17 21:55:09+00:00,373.27,372.21,368.85,368.27,368.08,359.52,360.25,363.72,372.41,374.76,382.68,380.48,379.09,373.03,375.91,370.09,371.74,376.85,376.12,375.65,374.56,377.64,377.01,383.74,395.47,392.07,387.12,378.95,375.19,367.95,374.09,384.80,373.17,L7
2009-02-03 21:55:25+00:00,368.57,373.83,373.38,368.27,372.70,365.99,370.07,372.20,376.81,381.05,384.81,382.35,378.39,373.11,372.37,370.09,371.74,379.50,379.01,379.92,377.10,382.16,382.11,390.38,398.18,394.44,386.16,380.18,378.17,371.23,379.40,389.16,375.87,L7
2009-02-11 21:51:25+00:00,367.89,374.84,371.49,368.04,370.69,362.68,367.14,371.08,375.38,381.11,385.04,379.24,375.19,370.86,371.38,368.07,367.97,379.42,377.67,379.57,378.98,382.98,382.16,388.67,398.87,394.74,389.40,384.05,377.98,372.06,380.51,389.09,377.03,L5
2009-03-23 21:55:51+00:00,367.63,375.84,372.54,364.22,367.01,365.38,369.88,377.28,379.84,387.84,388.69,382.35,376.31,369.77,371.26,369.18,371.27,384.14,382.16,385.23,385.95,386.60,387.21,396.21,403.01,396.31,391.13,385.67,386.03,378.26,385.47,394.40,382.67,L7
2009-05-10 21:56:03+00:00,365.11,370.41,366.70,358.34,361.39,360.08,364.61,373.85,377.35,387.84,388.69,382.35,376.31,365.69,368.04,366.88,368.55,380.76,382.16,385.23,385.95,386.60,387.21,394.17,395.44,392.92,391.13,380.54,386.03,378.26,385.47,394.40,382.67,L7
2009-12-12 21:56:13+00:00,,400.06,386.69,385.51,381.06,381.36,381.57,380.06,380.23,387.27,389.70,388.19,384.99,380.81,373.35,376.47,378.54,362.82,368.97,380.79,386.00,387.22,394.74,400.03,386.66,388.47,384.06,378.60,384.10,389.81,398.79,413.35,393.90,L5
2010-01-05 21:57:00+00:00,,408.77,401.76,391.89,389.95,388.06,395.72,392.25,389.19,401.82,401.52,396.80,390.12,389.13,379.00,375.26,376.25,373.97,377.10,388.88,395.88,391.56,397.84,404.58,395.48,399.29,392.06,383.63,387.63,389.66,395.72,408.12,383.45,L7
2010-01-13 21:56:25+00:00,,408.77,401.76,391.89,389.95,388.06,395.72,392.25,392.34,401.19,401.59,397.63,391.57,388.16,380.32,378.06,378.64,377.72,376.82,388.83,394.43,391.11,395.77,403.22,395.98,400.13,391.27,383.46,386.76,387.68,395.73,407.58,383.66,L5
2010-03-26 21:57:49+00:00,386.22,403.78,397.09,387.14,384.75,384.58,392.12,390.60,393.50,401.03,401.51,396.92,391.63,386.65,379.37,377.91,377.60,373.95,374.22,387.71,392.79,388.93,392.48,400.03,393.71,395.72,386.29,379.88,383.73,385.43,395.12,405.56,386.35,L7
2010-04-27 21:57:49+00:00,393.63,398.17,391.99,382.38,382.22,381.84,391.43,389.51,392.57,397.91,397.86,394.78,388.29,381.35,376.59,375.69,373.83,367.39,369.90,386.60,389.54,385.41,388.89,396.49,393.71,395.72,386.29,379.88,383.73,385.43,395.12,405.56,386.35,L7
2010-05-13 21:57:45+00:00,393.63,398.17,391.99,382.38,382.22,381.84,391.43,389.51,392.57,397.91,397.86,394.78,388.29,381.35,376.59,375.69,373.83,367.39,366.08,383.28,386.31,379.97,384.66,390.87,386.49,390.11,381.83,375.46,379.11,379.55,390.09,401.37,382.73,L7
2010-05-29 21:57:45+00:00,393.63,398.17,391.99,382.38,382.22,381.84,391.43,389.51,392.57,397.91,397.86,394.78,388.29,381.35,376.59,375.69,373.83,366.21,366.08,383.28,384.89,378.58,383.81,390.12,384.43,385.04,380.52,374.13,377.26,376.73,388.14,399.52,381.36,L7
2010-07-16 21:57:51+00:00,393.63,387.57,382.22,372.87,374.48,375.61,387.13,386.78,392.91,392.98,383.22,390.51,375.03,361.47,360.36,357.28,354.55,351.23,355.34,370.86,374.27,366.73,373.32,379.11,373.75,363.04,367.77,361.79,363.90,364.50,378.40,387.69,375.52,L7
2010-08-17 21:57:52+00:00,387.90,385.77,381.33,374.95,372.35,375.61,387.13,384.62,392.91,392.37,383.36,390.51,375.03,360.94,359.51,357.04,355.19,350.57,355.34,370.86,374.27,366.73,373.32,379.11,373.75,363.04,367.77,361.79,361.96,363.08,377.10,385.96,372.98,L7
2010-10-28 21:55:27+00:00,378.67,384.41,379.94,375.88,368.75,376.71,381.55,383.40,382.14,387.60,382.27,392.01,369.70,354.71,351.20,346.71,350.05,350.50,344.94,359.69,370.94,365.85,373.88,378.03,375.88,364.86,369.42,360.92,360.37,362.13,375.58,384.17,370.41,L5
2010-11-13 21:55:25+00:00,384.09,384.06,378.06,373.70,369.10,376.32,378.96,382.73,380.13,386.92,382.16,382.62,370.14,356.04,352.70,347.49,350.82,350.80,341.63,356.59,372.03,371.47,379.58,385.34,384.86,369.88,373.24,364.37,364.16,367.54,379.79,386.80,374.06,L5
2010-12-31 21:55:32+00:00,380.39,383.19,380.39,374.53,371.56,381.75,382.51,384.37,383.84,389.03,385.32,385.09,374.92,361.06,356.16,349.93,351.02,347.87,343.48,359.84,369.58,370.56,380.90,389.01,391.00,377.98,377.49,366.68,367.13,371.19,383.15,388.37,376.97,L5
2011-02-25 21:59:08+00:00,382.37,383.07,378.45,371.02,369.62,376.47,378.47,380.67,381.59,384.33,389.62,385.09,381.37,366.53,361.08,354.34,356.30,350.88,343.48,363.04,370.63,371.76,379.63,388.70,390.47,383.26,376.46,369.13,374.61,376.86,386.48,395.00,382.39,L7
2011-03-13 21:59:11+00:00,385.83,384.21,379.54,373.59,371.32,376.12,378.06,380.70,380.68,381.70,388.91,388.20,383.95,369.61,362.42,353.89,358.07,354.00,343.48,365.43,371.82,373.48,380.76,388.97,390.13,383.00,375.76,368.42,375.15,376.99,385.36,394.82,381.11,L7
2011-08-20 21:59:02+00:00,392.01,386.80,381.26,370.28,359.42,362.12,368.27,372.67,373.65,372.86,379.64,384.73,389.23,369.51,359.13,350.24,355.31,358.36,360.03,370.85,369.95,370.46,375.44,382.44,376.82,365.45,365.30,361.85,369.62,371.02,376.18,390.45,373.22,L7
2011-09-05 21:58:58+00:00,393.91,387.63,385.48,372.88,356.25,359.18,367.95,377.76,374.57,373.36,379.32,381.61,381.77,371.90,361.89,351.98,354.13,361.00,359.13,370.87,370.17,371.53,381.34,384.51,375.24,366.58,369.79,363.38,369.37,372.23,377.31,387.73,371.25,L7
2012-01-11 21:59:39+00:00,370.19,373.31,386.26,342.29,339.31,340.38,363.72,376.23,373.33,374.44,375.95,373.65,369.26,355.46,358.97,351.92,343.10,358.25,359.13,370.00,366.97,367.12,379.38,381.75,368.48,358.87,366.62,349.48,356.54,359.11,368.85,376.35,368.88,L7
2012-01-27 21:59:39+00:00,375.16,375.00,387.07,352.84,347.23,347.29,368.28,375.44,378.97,379.31,383.48,378.80,377.95,361.81,367.75,359.40,355.61,366.29,366.68,378.33,375.30,371.42,382.69,387.93,380.51,369.54,372.86,356.01,360.82,361.00,371.17,378.91,371.43,L7
2012-05-02 22:00:07+00:00,369.11,364.43,378.39,350.46,348.63,342.30,364.26,375.03,392.11,378.53,376.84,370.69,365.42,356.14,370.40,381.77,361.51,359.98,368.01,373.38,370.44,365.80,374.33,394.52,393.51,383.99,366.97,349.30,354.07,356.90,368.48,375.15,371.57,L7
2012-08-22 22:00:50+00:00,374.14,370.75,367.37,359.81,354.41,349.16,353.56,367.81,380.45,365.47,361.56,353.64,346.11,356.39,355.62,377.02,353.46,345.79,355.98,351.17,353.16,357.70,359.34,388.75,382.45,377.09,354.84,348.45,349.76,365.91,371.87,378.92,379.99,L7
2012-10-09 22:01:16+00:00,376.95,367.93,364.59,358.20,359.39,356.33,355.45,363.89,373.50,364.48,358.72,353.64,346.11,356.39,355.62,377.02,353.46,345.79,355.98,351.17,353.16,357.70,359.34,388.75,382.45,377.09,354.84,348.45,349.76,365.91,371.87,378.92,379.99,L7
2012-11-26 22:01:37+00:00,382.11,372.99,367.82,365.96,369.49,367.42,360.46,360.35,369.13,367.82,367.28,364.08,361.07,364.56,362.91,372.24,360.95,360.98,364.01,359.28,365.20,376.14,381.57,386.66,388.14,387.47,378.90,360.11,368.39,372.52,377.50,384.43,383.59,L7
2012-12-12 22:01:41+00:00,381.96,371.54,365.77,361.52,366.34,366.37,357.48,360.17,367.29,367.82,367.28,364.08,361.07,364.56,363.18,370.44,360.01,358.18,360.83,359.15,362.60,370.15,375.47,385.05,382.41,380.92,369.21,356.25,366.03,369.21,372.76,376.35,368.98,L7
2012-12-28 22:01:47+00:00,381.96,371.54,365.77,361.52,366.34,366.37,360.39,360.69,367.25,368.55,368.30,367.71,367.30,366.22,362.90,367.13,359.23,358.20,361.88,363.02,366.44,371.19,375.67,386.88,385.90,379.76,366.70,357.70,364.81,366.02,373.21,375.71,367.07,L7
2013-01-13 22:01:46+00:00,378.56,371.63,366.32,361.52,364.89,362.90,358.73,359.70,366.07,367.88,369.03,367.54,365.45,365.52,361.08,367.13,359.23,360.53,363.56,365.06,367.61,369.74,373.01,385.86,378.00,374.90,361.83,355.79,361.39,361.85,372.47,375.00,363.92,L7
2013-05-29 22:07:41+00:00,376.48,373.03,371.81,358.12,362.06,360.69,357.01,359.05,363.02,367.97,371.66,371.00,369.82,366.49,359.86,362.01,357.51,360.23,363.25,368.91,369.21,365.47,370.16,385.59,374.61,370.71,356.14,354.36,362.00,360.21,373.60,376.21,357.77,L8
2013-10-12 22:01:37+00:00,381.78,373.89,377.19,370.98,374.92,373.42,369.70,377.70,381.83,395.90,385.12,373.26,376.13,375.93,366.18,354.30,354.90,354.93,364.72,365.06,370.68,364.45,391.02,397.97,394.29,392.52,365.48,370.77,370.24,365.23,376.56,386.41,374.70,L7
2013-10-20 22:07:26+00:00,381.10,373.50,374.70,374.64,372.71,377.43,374.39,375.88,386.56,390.17,389.38,376.29,379.49,374.63,365.44,355.47,354.73,354.02,363.67,367.88,370.84,367.78,383.76,392.49,387.40,383.29,367.11,367.25,369.28,364.88,377.05,385.68,374.32,L8
2013-11-21 22:07:13+00:00,378.51,370.64,370.31,369.75,369.27,374.20,373.82,372.96,380.46,384.72,384.84,376.98,373.51,368.75,354.81,353.76,348.17,352.61,359.20,364.81,368.52,363.33,377.28,385.81,381.03,368.01,360.43,361.63,366.87,363.40,376.69,384.45,369.88,L8
2013-12-07 22:07:14+00:00,377.41,368.92,365.52,370.08,367.75,372.97,375.36,372.90,379.04,384.91,385.80,378.38,370.67,367.25,356.88,353.76,348.17,352.61,359.20,364.81,368.52,363.33,377.28,385.81,381.03,368.01,360.43,361.63,365.83,362.21,375.44,384.39,368.38,L8
2013-12-15 22:01:57+00:00,377.76,367.96,364.91,368.74,365.05,371.38,373.92,372.55,378.38,383.62,384.98,378.50,371.49,366.85,358.65,358.21,352.04,354.86,359.60,366.17,369.06,363.42,375.84,385.70,382.72,371.51,361.46,361.45,364.62,361.36,374.27,383.76,367.92,L7
2014-01-08 22:06:55+00:00,379.27,367.95,368.08,368.66,367.68,373.22,374.98,375.25,379.89,386.37,386.62,381.12,373.29,369.59,362.69,363.01,356.08,358.80,363.15,369.37,371.42,367.13,377.62,388.88,387.06,376.46,365.46,363.10,366.36,363.69,375.68,385.89,369.79,L8
2014-01-24 22:06:45+00:00,381.63,370.38,370.49,370.22,370.00,375.39,377.29,377.53,382.75,389.13,389.74,383.91,376.37,372.60,366.68,367.16,360.69,362.22,366.75,373.35,373.95,370.41,380.52,391.40,390.73,380.66,369.49,366.19,368.08,365.75,377.44,387.87,371.68,L8
2014-02-01 22:02:30+00:00,381.63,370.38,370.49,370.22,370.00,375.39,377.29,377.53,382.75,389.13,389.74,383.91,376.37,366.70,366.68,367.16,360.69,362.22,366.75,373.35,373.95,370.41,380.52,391.40,390.73,380.66,369.49,363.49,366.30,363.89,377.13,387.87,371.68,L7
2014-02-09 22:06:33+00:00,381.92,371.22,370.77,369.86,369.42,374.69,375.78,376.10,381.54,387.25,388.32,382.25,376.15,366.19,366.09,365.50,360.47,362.21,365.41,371.87,372.56,370.11,381.04,392.44,390.93,380.83,370.18,364.40,367.04,364.78,377.52,389.27,373.29,L8
2014-02-25 22:06:20+00:00,382.30,371.81,370.89,370.02,368.75,374.01,374.72,374.54,380.24,385.18,386.98,381.24,375.54,365.21,364.80,365.36,360.01,362.08,364.05,370.61,370.92,368.56,380.66,392.95,390.10,379.47,369.72,363.52,366.34,364.44,377.47,388.70,373.14,L8
2014-03-05 22:02:25+00:00,382.28,373.42,370.98,369.76,368.66,374.10,373.49,373.82,379.35,384.92,386.27,380.12,374.20,364.49,363.87,363.02,357.36,361.05,364.14,370.24,370.05,368.05,380.31,392.70,390.33,379.71,368.72,362.75,366.18,364.49,377.18,388.86,373.48,L7
