,dates,chi0112-0000,chi0112-0001,chi0112-0002,chi0112-0003,chi0112-0004,chi0112-0005,chi0112-0006,chi0112-0007,chi0112-0008,chi0112-0009,chi0112-0010,chi0112-0011,chi0112-0012,chi0112-0013,chi0112-0014,chi0112-0015,chi0112-0016,chi0112-0017,chi0112-0018,chi0112-0019,chi0112-0020,chi0112-0021,chi0112-0022,chi0112-0023,chi0112-0024,chi0112-0025,chi0112-0026,chi0112-0027,chi0112-0028,chi0112-0029,chi0112-0030,chi0112-0031,chi0112-0032,chi0112-0033,chi0112-0034,chi0112-0035,chi0112-0036,chi0112-0037,chi0112-0038
0,1984-07-15 14:11:57+00:00,176.20539812713307,162.14998758604784,171.35577106091756,169.4803700794402,170.3082299573669,172.57715443062185,169.88449822692817,167.14772627053156,157.47669604649977,174.4726352243118,181.4926840121151,182.2183097672364,181.70921953494718,180.02457111057487,184.60945182315157,185.31692831142195,184.98886754951448,178.12430882560614,179.82598787525208,183.58078037862515,178.8048000562917,171.90006347056732,170.57052408587361,176.95592017057834,172.6830910751387,167.98457668151417,172.07250487518107,175.52472033299227,178.78633534120814,180.20949063380854,183.07030327172197,187.8487640428581,189.14031794646,196.72141956268342,205.61804516208355,204.0276926483858,201.1009868042757,205.2685734172906,212.2885578490476
1,1986-07-30 13:59:17+00:00,,,,,,,,,,,,,,,,,190.73625513658584,189.53426790287972,189.9247913826166,191.56716799201115,192.03394238130645,185.96935169369118,186.23477814384887,186.4583691270724,186.528160199779,184.49474398443053,188.561155509555,192.3770262962191,197.3339495056793,197.15100079253764,203.4062627939239,212.44349528179103,217.06393049286467,220.48013175073038,226.64392945018182,225.588952489275,218.60072314293257,218.9831644967998,228.86486324354433
2,1986-09-07 14:04:01+00:00,190.10887117453774,182.52321711221032,179.03876346896178,178.47408303592513,177.18180796419364,178.25966024262144,176.5365864093866,171.11466667665778,171.9618900920631,180.00804490096883,188.2481004393071,187.0773311512836,184.52719893136606,181.8348860066806,186.73546391627815,187.7284139424521,187.17003812771617,180.5452170576644,182.30360728626715,186.83731704327485,181.62748298199708,176.9739321452486,176.49688445269084,177.9141123316011,176.85266032893506,178.24591587692774,175.55278262028278,181.99990071672585,181.56634204901076,188.0065887288674,192.26389066432407,195.56456551639621,204.86872127942257,193.62439510530504,204.80772587369597,206.01849566033087,203.10173085222624,205.44973318761325,216.28432106861595
3,1986-10-18 13:56:32+00:00,176.42298391736716,173.26546558116067,166.88255706231837,171.69470191504337,170.37979096081165,173.19416144297446,166.2531207462467,160.78017918972296,160.72987322363414,165.92701259648572,179.93327800349962,178.79634262784555,172.43386455262802,176.1134534092043,178.42322179629798,183.61318606694863,181.30133405184196,179.20926424426557,178.4138681303037,181.64952742725347,180.10232719781487,174.00965380589236,174.18884036690224,175.76622020118054,167.9530330793215,168.37962972707692,170.16236768155687,173.7600284060269,176.22312945608448,182.7632520828693,182.11965286197807,186.93972101397299,191.97113121075336,193.51723942207158,196.80281197132138,198.27512035406457,197.00366263276612,196.40747391310293,209.06739916457903
4,1986-11-03 13:55:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-11-10 14:01:53+00:00,191.39965010352972,189.078850875356,182.64919847834256,186.85123976260428,180.01870618977702,184.2626273918804,171.730581885307,169.39128949881206,168.98130100264223,175.27441645990444,191.8043251390563,187.323720031751,187.54523374442397,181.7137912226748,186.5825419169891,189.99666644149718,188.6841018943749,184.0962472024853,181.4172979242454,183.12042140265825,182.9575968414288,183.85721629332355,178.79971195195964,184.49190427339786,176.27953564089913,178.52857237647794,176.13965917081794,180.73637444053614,180.53312241915606,185.14016803709274,188.87711677842842,191.1816627792469,199.568443676416,201.99919760732143,207.28366561235708,210.22178386876402,210.13192277203893,212.91434450391793,217.68748581709474
6,1986-11-26 14:01:29+00:00,,,,,191.47997605432516,194.34026641338414,195.60046396828432,178.39811882441873,177.33298242527297,185.09772006885484,185.17101452630243,196.68205163191712,193.84306918721796,197.763879182343,195.81814008131028,202.74419946322453,195.3180398758025,196.29842949588587,192.75123464410854,196.2275007520944,200.30766995008406,196.84558400948956,195.1913139166322,195.21442084476928,191.80771160540237,186.77564622157132,191.6710629964988,190.14475069041424,188.13682727620926,194.94545794904212,200.14644893498678,206.35774331308568,201.45187539490263,,,,,,
7,1987-01-29 14:03:22+00:00,191.74932765466872,186.09837082869174,184.4126363006195,186.53202999320973,189.4391708978136,188.103517283634,182.83603921396553,179.28326562718908,180.17231367781426,184.6172686894963,196.00952357495692,197.11813938316402,193.75822827906993,193.48844435864766,190.19086195042973,196.82495241293879,187.3309867234846,188.3421488078558,186.17200167672243,192.04786746831314,191.86134519935794,185.18075372960928,183.75230057805925,184.34196243514623,183.33496522869277,183.43983592964213,182.3038697755323,187.14526194501326,187.13411807295333,186.7301627121397,187.31934753443966,191.89698676753497,194.39613249146714,202.40373684785095,210.59383544482503,215.12129029408518,209.5584569151285,213.92593335690367,220.5761675932868
8,1987-02-07 13:57:33+00:00,188.829453228246,193.78390727088592,192.81735076144122,191.59719989688637,192.41905404257517,190.6453269482742,185.25170277574153,185.7316077497493,181.6181187104399,185.38106196463042,200.12482849888949,199.62540585893936,197.8696034002131,191.17055641245327,195.98806274327444,198.12130255427996,194.9775100495333,191.32052555121606,188.48075631038841,192.5525120580026,196.44844083430615,193.61868725386563,195.09642968056943,191.5628764796125,191.04677977220382,187.66707876985558,183.40744738389873,192.16010563864077,193.26232895179615,196.04142002088415,197.2515049650283,199.8115519687957,202.61423856193605,214.38922880192405,217.91633571941256,222.36182121903576,220.1833129193869,220.27326712907075,225.44281079047101
9,1987-03-18 14:05:13+00:00,194.75445510648257,186.4880252136035,179.89832738933887,178.7067405544908,182.89325035889502,183.4627917200906,179.70116719903606,174.85619539528764,176.54242197300832,179.09544063365433,191.25521329512674,190.04974807326397,192.27660721804833,187.02362621694942,186.03216344415256,190.9821957900004,192.6520663155133,189.27027444141817,190.37594349955975,193.14182155420207,195.9478947153757,193.93503300526706,195.32494001655095,196.8311660153899,191.18186670302873,186.6451651054773,181.38314513478403,187.09090110176857,181.6058526638801,185.36932928075177,188.2932193896473,198.03012905731265,206.42615245285782,215.4129559442286,224.54957102549758,226.08905613739603,225.89364375822976,223.95900575017524,226.94372779008415
