,dates,per0060-0000,per0060-0001,per0060-0002,per0060-0003,per0060-0004,per0060-0005,per0060-0006,per0060-0007
0,1985-08-27 14:57:49+00:00,179.6360623303954,,,,,,188.33032262920105,191.8433162475648
1,1985-09-28 14:57:26+00:00,,,,,,,,
2,1986-02-19 14:54:53+00:00,214.3814953707961,211.49048621766656,212.39225874783213,208.75787948261936,210.23482340264593,205.67496770765896,216.13996112131264,205.9319844716581
3,1986-04-24 14:53:30+00:00,202.37628195062274,196.65601596166601,200.03996941902886,208.69776227736182,207.56877528172785,210.11524875697015,208.9630562924482,203.169400281813
4,1986-09-15 14:48:50+00:00,211.4420650565704,212.27434337968583,211.4226449362802,208.08587153007986,209.2290841873496,213.2462947354354,215.19421023953282,208.88791342290122
5,1987-01-21 14:48:10+00:00,,,,176.25878483667157,174.64194950148502,177.73899831419388,177.71130653972523,178.43874854804073
6,1987-02-06 14:48:45+00:00,215.06302012721576,217.44829429669667,215.8631501499405,214.6242085169848,212.7381505706655,214.6065195343364,217.39411764656927,215.9643076696258
7,1987-03-26 14:50:34+00:00,207.45006988519637,211.13952700483938,213.35695654363238,210.55738758194175,211.87067483281604,211.00497931144866,212.80961592511252,209.98643818790993
8,1991-04-22 14:50:18+00:00,208.8252491977469,207.65603987476266,210.64141270690382,217.31577143783244,224.462499336213,221.20587944749738,222.65041610223352,217.43869853374946
9,1991-07-11 14:51:29+00:00,181.3923409708693,198.9141227885905,206.36536831204432,,,,217.27887658926238,211.31368741435656
10,1991-11-16 14:52:30+00:00,208.17210274499604,209.40559746316964,210.5247106947269,215.39615193713036,225.1786388824687,220.87125704304515,,
11,1993-04-11 14:50:35+00:00,214.78932536610833,211.80525646762936,212.8628745254364,212.51718388592585,221.55086177985626,218.55443857776666,214.17098376202654,214.56048869003172
12,1993-08-17 14:50:41+00:00,212.44643779115466,217.0672866442563,216.16179489332507,219.21951990737944,217.8727501163274,216.9795269136611,216.93097670392223,212.8026239380212
13,1993-10-04 14:50:33+00:00,205.86161172946083,212.05254905668693,216.34858858904724,216.41075831924107,215.82377661792538,217.55044471348847,219.43077867557224,213.26313433475156
14,1994-04-14 14:48:21+00:00,220.85331548764853,220.3642635749081,223.07344869661466,223.99151130283002,233.27589301821178,230.26541955454235,227.0759273162297,221.28553419398466
15,1994-12-26 14:41:34+00:00,219.45911472439158,218.50648726513575,220.07336321334807,221.82669121398905,222.64059883022819,216.83757391216395,215.9310597755591,213.79094000889043
16,1996-01-30 14:32:39+00:00,200.10403489045194,202.4046239684463,208.6191968710964,206.45303640749827,208.4609077191869,208.75660889417875,209.8188380681594,205.50181295250243
17,1996-04-03 14:36:53+00:00,204.7383720564947,210.16102971645594,208.8828680638352,208.80638094936552,210.56465027361403,213.0534897419438,214.5242608542922,206.52107174069263
18,1996-08-25 14:44:52+00:00,,,,,,,,
19,1996-09-26 14:46:38+00:00,199.9316788291339,202.11452255984696,207.03139680066957,210.52451282607333,213.1146610245671,215.46702086714447,216.03308170737571,208.0437786609373
20,1996-10-28 14:48:15+00:00,199.77487814782717,200.58562980201035,211.7444052149774,213.44284817999937,214.14381183180078,215.05107771589962,,
21,1997-02-01 14:52:46+00:00,221.72061555305615,221.36456331058724,224.34838420816223,223.16672271953934,224.89175614321533,227.1312086114946,226.317292095433,226.59070332025314
22,1997-05-08 14:56:25+00:00,193.97003632966272,199.82985774435886,208.0217912255326,211.21418794500627,212.93304841281486,214.87623009065751,210.47943551894647,206.74897373915167
23,1997-05-24 14:56:59+00:00,198.3000060325305,208.10630454600766,209.19385578195778,208.79135057214592,217.72973145832898,218.3075563367793,214.53412476349843,210.96724712611984
24,1997-06-09 14:57:32+00:00,202.81427895422172,201.39261479447177,213.91526471065177,213.5858598989718,216.45579529612752,216.12757922089307,210.89552062706326,207.29720088651476
25,1997-06-25 14:58:05+00:00,190.5670938379546,196.7121983678015,197.053157922423,200.02749642581225,208.571741181798,204.06540918246117,197.58280646208706,191.9186116753269
26,1997-07-27 14:59:11+00:00,204.6026566860165,219.60365813218272,219.6232544350254,219.73155964254863,224.22979988179898,218.2634741760859,219.99239148187922,219.8947814335957
27,1997-09-13 15:00:39+00:00,209.5563396259624,209.7427068637674,213.3807366449495,214.21728309571083,218.18963825853908,217.86440880508704,216.48785217124032,206.6278374573745
28,1998-01-19 15:03:52+00:00,202.1242713848192,204.773765940952,211.37988367925743,212.86025988666756,218.12126077919848,218.7474177366981,216.82794223244733,213.98900955418213
29,1998-07-30 15:06:38+00:00,207.20339585787477,203.95186298336571,209.0784602832849,214.56770486894422,213.8924269633185,216.26597093458997,209.15800312910034,201.0117727855597
30,1998-08-15 15:06:45+00:00,,,,,,,,
31,1998-08-31 15:06:57+00:00,203.2559710975837,207.75561196540627,210.19325545571414,213.8595363797588,214.0082679099359,213.09601509018893,210.5667604149415,201.7241204894965
32,1998-11-19 15:07:20+00:00,208.004032510467,205.4997946801161,207.21825927471207,209.0957188010809,211.25539602685427,206.58885990770364,205.9291841626384,206.01489154600677
33,1999-01-06 15:07:21+00:00,221.2064594699209,220.9277944524184,222.38881991706282,225.82123106959648,226.43425991231754,226.84017244238316,224.616584801465,214.80350471551915
34,1999-06-15 15:06:15+00:00,184.61725389523397,188.67516695878382,192.859628079364,190.11138781498155,194.85641558720621,192.94147045846384,188.20612806514438,183.37937287007338
35,1999-08-10 15:21:11+00:00,202.509764401092,208.15852718076135,214.21878138903978,213.72526316112214,215.80888628093143,214.41316247560155,211.8186184208475,207.03236862068553
36,1999-08-26 15:21:13+00:00,201.90123310013118,203.37670254436574,212.3268958387567,215.7036465532833,215.0295647443888,,,
37,1999-10-13 15:21:17+00:00,203.24578470339404,206.8634141060841,209.70566754574386,206.9387887507243,210.58009059973193,211.6560003022505,207.34025050788793,205.22386857499737
38,1999-11-30 15:21:04+00:00,213.52849913549957,209.67464181474332,218.7244937665844,215.72135314332087,221.55151443202422,217.81219612879485,213.60179274549805,214.1763697797197
39,2000-03-21 15:20:54+00:00,205.66972431432924,212.45636604961587,217.2150425344707,220.23801202147445,217.04242049546212,210.37937364614487,215.75466497387126,213.2618118628832
40,2000-05-08 15:20:26+00:00,206.53327443141126,203.27486219675876,207.31335900057874,211.26451950104982,218.53709459327365,209.260207010043,205.76084183023352,200.6778771512933
41,2000-09-13 15:18:55+00:00,205.3470409334188,207.74704141884385,216.50247890735625,215.84931703450155,212.6616911419738,208.94134910388354,210.56068889092185,206.61166171041765
42,2000-09-21 15:06:34+00:00,210.5527949570017,210.6450821288911,216.56497465611542,218.09700424739478,220.56353994996974,219.15064527422084,216.25905897245488,213.03525671901897
43,2000-10-07 15:06:46+00:00,200.60317784788054,199.8499777536064,203.13693810106554,206.43254771572586,213.80802463322328,208.9989432624054,205.34184874330344,201.7308035434951
44,2000-10-15 15:18:24+00:00,198.7335845232935,203.34229068391835,207.84224488695023,211.91594954549942,209.50921671776527,211.45197370980506,209.98726098573536,209.45198667949379
45,2000-10-23 15:06:59+00:00,208.91807383429486,212.2131683404658,219.200454748061,221.11454807743692,221.99496526869746,222.17767618448522,222.31679241279267,
