dates,sar2220-0000,sar2220-0001,sar2220-0002,sar2220-0003,sar2220-0004,sar2220-0005,sar2220-0006,sar2220-0007,satname
1984-05-06 09:33:03+00:00,304.68,232.62,209.83,210.66,207.09,188.21,403.23,190.12,L5
1984-06-07 09:33:54+00:00,306.24,230.07,215.53,216.12,207.03,193.36,396.01,203.03,L5
1984-06-14 09:40:12+00:00,319.27,249.9,238.72,229.12,220.63,191.92,385.38,196.53,L5
1984-06-30 09:40:25+00:00,295.22,230.12,209.01,206.95,200.98,185.57,409.37,183.6,L5
1984-07-16 09:40:39+00:00,,,,,,,419.02,,L5
1984-08-26 09:35:45+00:00,250.48,206.03,177.33,202.57,186.13,182.12,421.62,188.75,L5
1984-09-11 09:36:14+00:00,233.38,194.0,179.79,206.18,187.34,178.93,417.51,187.74,L5
1984-10-13 09:35:49+00:00,194.98,177.28,212.33,204.12,200.17,190.51,436.2,193.27,L5
1984-12-07 09:41:55+00:00,,173.23,190.38,211.02,215.78,191.17,,,L5
1985-01-17 09:36:29+00:00,192.01,171.72,,208.62,200.52,177.67,,,L5
1985-03-13 09:42:20+00:00,197.47,,,,,177.86,436.56,191.77,L5
1985-05-25 09:36:15+00:00,293.38,230.6,203.97,206.04,196.06,180.31,415.21,181.65,L5
1985-06-10 09:35:50+00:00,284.88,215.04,197.82,203.04,189.84,181.21,406.67,189.3,L5
1985-06-17 09:42:00+00:00,280.34,213.0,191.61,201.53,175.56,177.2,421.6,181.72,L5
1985-06-26 09:35:47+00:00,289.59,224.84,206.42,218.33,208.34,185.81,397.52,195.71,L5
1985-08-04 09:41:41+00:00,278.77,212.99,181.51,199.88,192.09,179.06,410.17,191.34,L5
1985-08-13 09:35:48+00:00,316.34,250.91,229.3,223.31,215.73,180.22,381.9,199.87,L5
1985-08-20 09:41:31+00:00,297.95,226.59,212.14,209.03,201.92,181.14,398.46,194.92,L5
1985-09-05 09:41:19+00:00,220.28,193.03,180.09,197.58,188.44,188.62,421.62,192.12,L5
1985-09-14 09:35:25+00:00,205.6,,203.72,204.83,200.91,187.79,417.39,196.46,L5
1985-10-23 09:40:46+00:00,189.2,176.66,208.46,201.54,187.52,179.98,435.95,194.52,L5
1985-12-03 09:34:19+00:00,185.37,169.09,170.27,212.94,213.06,191.73,,,L5
1986-01-04 09:33:20+00:00,204.01,181.6,153.98,188.69,200.53,189.45,,,L5
1986-01-20 09:33:24+00:00,179.24,169.57,136.58,195.27,200.13,190.47,,,L5
1986-03-16 09:37:58+00:00,206.44,187.62,,209.26,205.71,189.08,421.67,198.09,L5
1986-03-25 09:32:01+00:00,230.64,187.52,182.06,199.77,174.57,171.6,428.59,175.49,L5
1986-05-03 09:36:54+00:00,313.4,238.77,224.01,217.48,,,,,L5
1986-05-12 09:30:53+00:00,319.14,251.98,236.28,228.89,218.15,198.6,385.96,204.66,L5
1986-05-28 09:30:02+00:00,309.69,250.99,223.4,222.78,214.07,190.66,394.4,202.9,L5
1986-07-22 09:34:25+00:00,304.23,238.33,215.95,210.39,209.23,182.83,393.86,196.01,L5
1986-07-31 09:28:19+00:00,314.16,248.29,221.97,220.51,217.49,191.24,391.94,196.97,L5
1986-08-16 09:27:20+00:00,315.79,244.73,228.01,222.37,215.9,189.98,382.22,194.37,L5
1986-08-23 09:33:15+00:00,303.31,234.66,212.49,212.73,200.95,180.74,403.23,194.97,L5
1986-09-08 09:32:40+00:00,,193.93,197.87,205.46,215.58,189.39,415.19,194.15,L5
1986-09-17 09:26:37+00:00,310.82,,218.89,205.4,207.75,193.48,414.55,201.72,L5
1986-09-24 09:32:11+00:00,202.37,176.48,224.16,205.11,197.48,189.73,418.32,191.84,L5
1986-10-26 09:31:07+00:00,188.11,180.58,,202.22,,155.67,435.73,176.72,L5
1986-12-22 09:24:45+00:00,177.69,,,,,,,,L5
1987-01-23 09:25:40+00:00,188.64,175.04,,215.49,215.63,187.1,,,L5
1987-02-08 09:26:15+00:00,195.9,179.11,191.01,206.61,202.73,186.56,435.08,,L5
1987-03-03 09:33:20+00:00,211.55,187.97,161.46,198.43,,154.9,436.34,179.39,L5
1987-04-20 09:35:01+00:00,318.1,,230.42,222.99,215.24,196.77,391.63,203.74,L5
1987-04-29 09:29:06+00:00,313.54,,221.01,218.37,215.92,183.49,391.67,194.59,L5
1987-05-06 09:35:29+00:00,274.66,204.86,186.38,193.58,185.24,178.1,421.82,188.5,L5
1987-05-15 09:29:33+00:00,292.01,211.8,192.28,206.01,200.97,189.17,412.15,195.05,L5
1987-05-22 09:35:55+00:00,,207.36,180.33,189.89,172.48,170.3,421.87,177.09,L5
1987-06-07 09:36:18+00:00,329.34,,,,220.49,195.03,,209.92,L5
1987-06-16 09:30:19+00:00,,213.94,189.83,190.89,185.55,178.92,416.5,190.84,L5
1987-06-23 09:36:39+00:00,,226.96,199.65,204.36,200.89,182.28,406.65,189.96,L5
1987-07-18 09:30:57+00:00,313.34,241.54,223.68,223.52,218.02,192.78,382.55,197.51,L5
1987-08-03 09:31:49+00:00,272.72,226.71,197.49,212.23,215.51,194.39,387.22,200.12,L5
1987-08-10 09:37:49+00:00,304.43,229.99,209.35,208.53,200.27,192.19,396.5,196.72,L5
1987-08-19 09:31:54+00:00,301.51,236.57,207.4,212.14,215.72,186.25,391.68,200.96,L5
1987-08-26 09:38:16+00:00,296.02,211.8,204.86,216.05,194.04,180.57,399.95,197.45,L5
1987-09-04 09:32:19+00:00,311.43,244.94,214.21,212.22,215.14,198.95,401.19,203.75,L5
1987-09-11 09:38:40+00:00,316.99,,224.21,206.4,211.32,192.06,395.47,197.96,L5
1987-09-20 09:32:42+00:00,321.3,,238.42,228.06,213.66,205.1,392.58,206.32,L5
1987-10-06 09:33:26+00:00,202.25,,200.08,206.98,189.49,183.54,417.71,195.01,L5
1987-11-07 09:33:38+00:00,,,,,,,398.19,,L5
1988-01-10 09:35:05+00:00,196.24,175.96,192.08,211.2,214.18,195.9,,,L5
1988-02-11 09:35:17+00:00,188.57,170.76,197.74,204.42,200.24,187.11,435.19,184.37,L5
1988-02-18 09:41:34+00:00,,,,,,,,174.88,L5
1988-03-14 09:36:03+00:00,217.46,192.13,198.65,204.28,200.23,205.04,436.43,199.87,L5
1988-04-15 09:36:14+00:00,314.26,247.87,221.62,218.18,219.03,201.01,395.79,200.59,L5
1988-05-01 09:35:57+00:00,293.45,234.6,211.52,213.85,203.43,196.73,397.27,196.79,L5
1988-05-17 09:36:08+00:00,315.73,244.89,220.31,,,,,,L5
1988-06-02 09:36:14+00:00,,208.26,183.71,191.26,185.85,187.42,422.42,183.57,L5
1988-06-09 09:42:27+00:00,310.33,232.87,218.26,213.39,200.72,184.3,397.46,183.53,L5
1988-06-18 09:36:43+00:00,315.17,249.95,223.48,216.57,209.08,184.26,392.06,199.28,L5
1988-07-04 09:36:48+00:00,301.78,239.96,215.68,213.69,216.92,196.78,393.17,194.31,L5
1988-07-11 09:42:36+00:00,305.55,231.31,204.78,208.51,200.85,185.26,408.92,186.75,L5
1988-07-20 09:36:27+00:00,308.17,237.48,218.41,219.01,211.7,177.68,391.63,193.78,L5
1988-07-27 09:42:39+00:00,316.68,247.6,224.86,222.39,207.76,176.28,391.65,193.78,L5
1988-08-12 09:42:37+00:00,314.33,243.81,228.23,211.54,210.86,180.69,395.89,191.47,L5
1988-08-21 09:36:53+00:00,,214.12,200.29,204.91,194.26,182.35,412.98,189.0,L5
1988-08-28 09:42:43+00:00,317.73,250.44,226.55,223.14,208.77,193.95,388.69,203.71,L5
1988-09-06 09:36:55+00:00,310.58,252.48,217.04,211.19,217.7,209.97,399.89,203.78,L5
1988-09-22 09:36:26+00:00,,,237.25,213.78,215.28,183.3,406.67,198.02,L5
1988-10-08 09:36:45+00:00,,,,204.57,,148.29,421.62,171.69,L5
1988-10-24 09:36:17+00:00,290.06,250.33,,,,197.7,436.17,,L5
1988-10-31 09:42:31+00:00,189.39,175.91,214.79,211.47,200.87,185.65,435.9,201.82,L5
1988-11-09 09:36:21+00:00,196.95,187.85,225.53,218.09,210.32,189.97,435.61,198.79,L5
1988-12-11 09:36:33+00:00,187.54,176.19,,212.37,203.1,182.4,182.98,,L5
1988-12-27 09:36:03+00:00,175.97,,,,,,187.84,,L5
1989-01-12 09:36:20+00:00,188.37,175.14,172.71,218.95,206.22,180.78,180.14,,L5
1989-01-19 09:41:56+00:00,183.2,164.01,153.05,196.2,185.23,175.93,180.98,,L5
1989-01-28 09:36:07+00:00,196.19,168.09,192.17,210.44,214.39,195.34,188.1,,L5
1989-02-13 09:36:09+00:00,197.23,187.89,155.49,216.67,206.73,189.15,,195.4,L5
1989-03-24 09:40:50+00:00,209.31,187.53,178.04,201.77,187.09,179.4,,178.87,L5
1989-04-02 09:34:48+00:00,311.07,251.32,233.67,214.93,,189.58,185.11,,L5
1989-05-20 09:34:32+00:00,308.74,248.86,229.65,226.34,215.87,189.54,386.48,195.98,L5
1989-06-12 09:39:55+00:00,295.55,226.97,210.15,205.12,204.92,194.15,407.36,188.85,L5
1989-06-21 09:33:31+00:00,322.31,249.92,224.79,221.43,215.18,,,,L5
1989-06-28 09:39:39+00:00,,221.09,197.09,200.98,185.65,175.05,408.38,193.4,L5
