,dates,chi0302-0000,chi0302-0001,chi0302-0002,chi0302-0003,chi0302-0004,chi0302-0005,chi0302-0006,chi0302-0007,chi0302-0008,chi0302-0009,chi0302-0010,chi0302-0011,chi0302-0012,chi0302-0013,chi0302-0014,chi0302-0015,chi0302-0016,chi0302-0017,chi0302-0018,chi0302-0019,chi0302-0020,chi0302-0021,chi0302-0022,chi0302-0023
0,1985-01-25 14:03:39+00:00,232.97395814629704,225.2591439753521,242.05316544914265,232.1730796868082,225.86943678670727,218.82520353373482,207.49509969273106,195.39179903207773,225.42370186017885,245.67472158512268,234.4553683351107,223.07329538013124,209.2735998714748,197.7682671171815,196.83627988024884,197.16550013314867,200.9254095780133,204.99433361871147,210.4898269505972,211.40562798108544,213.71851091174594,221.43623939643993,227.80110640447572,
1,1986-01-28 14:00:46+00:00,218.1583429037553,214.6286803941272,221.17702792249793,219.60813825929606,213.82818692191026,209.07729874546374,189.61446684405465,182.5791835131352,,,,,,,,,,,,,,,,
2,1986-02-04 14:06:23+00:00,216.21764842783273,218.1108214476018,236.64114602072348,233.5271002635412,231.32002598070144,225.2659484684102,214.19676789643515,196.4260156521381,200.36895097461834,212.58495027760685,208.9702657998101,206.61547102826404,206.08656885078966,196.5988524690681,192.23137019806356,205.56434733411874,221.410310072543,231.2650601331216,235.93906848859413,222.11988814183587,200.74561293725617,205.32732505297864,203.88039261304206,196.45446369552317
3,1986-03-17 13:59:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-04-02 13:58:59+00:00,208.07372185486204,198.78512672855916,219.2078503550539,229.51847325592945,229.58761843276318,216.16188201263094,198.43749780724994,199.27476565136158,201.38961928031327,197.08532424144178,185.78347441955714,201.16309878576197,196.03200159926774,165.93785437274528,179.48856062425784,208.06840244953437,233.7825429233417,231.8078653322519,190.54679431705802,177.34182340647953,213.13734644405187,237.03935157918002,209.47222279461928,189.6860358241649
5,1986-05-04 13:58:14+00:00,216.5842883571577,213.53785492274972,229.11561420814394,230.19449871068252,227.67288847875452,210.44195196073517,198.30930655025554,193.41323915134666,198.06870538843353,203.0777946353664,188.97597175775152,190.4673728983866,194.65387343236878,181.97115578621808,187.13331969437658,203.7257514430021,220.9794495162406,225.29150711776475,197.47214388918263,177.05346896262824,198.2658900110599,208.28230410287102,210.3928396078349,191.97675540449828
6,1986-05-20 13:57:48+00:00,210.22653697245562,207.04749409631265,217.13916187138173,217.72437765627194,214.49873946463492,197.3960660028448,198.3917024564973,189.7360517678867,199.0775344074501,216.29402156540152,197.61134095245566,195.23253774873277,190.86129360103573,187.1511597272422,190.54381569276455,198.81832674485577,205.6008665832186,203.51509849315613,188.10268900548522,178.03143826650813,181.06680603774458,187.66888688480552,201.06592064640554,189.61834399173247
7,1986-06-05 13:57:19+00:00,204.71776257435738,203.9781153286099,218.05564521007045,231.1614095228101,227.98678012522592,202.48075865582365,194.20874975984816,201.78765129126577,201.1827818995035,200.86535370947794,185.41851013969173,175.28259572616042,181.70706052608293,173.05986583521025,182.6646487563582,202.96330924101272,212.228949556227,217.47071968234152,198.84072565138055,189.91492737300925,193.0379383615116,180.83342367411132,189.00286471023594,182.07903163523963
8,1986-07-30 14:01:40+00:00,212.96469079772325,203.90456390120693,220.0627883279352,233.54328906203403,238.783476714089,206.48539493296389,177.92906547400304,192.38511429070556,226.91348118680997,203.60377210365817,186.057987260789,173.99518390641836,185.76070891446398,201.8026585353293,193.59342625878296,197.01216915092715,194.50257975895758,186.16947592620073,200.39345894407512,204.01503911904302,204.03139824141567,200.75093413691445,196.85470873200885,193.28388440123564
9,1986-08-31 14:00:29+00:00,221.93449616564337,213.48515412579286,238.0198308371473,236.0050901540292,232.23175335322867,201.1294307347367,200.22148672520586,206.75100090467933,221.40288207807245,214.7103006181669,199.21186505164656,185.2696213845998,197.47603663134268,206.5084846543129,196.17956767389535,196.6744815695086,192.7379320089754,207.2583061361444,206.94815272579493,196.12223336725538,203.4003421896546,204.75229197782383,206.58999128169359,204.17506400737275
