,dates,chi0302-0000,chi0302-0001,chi0302-0002,chi0302-0003,chi0302-0004,chi0302-0005,chi0302-0006,chi0302-0007,chi0302-0008,chi0302-0009,chi0302-0010,chi0302-0011,chi0302-0012,chi0302-0013,chi0302-0014,chi0302-0015,chi0302-0016,chi0302-0017,chi0302-0018,chi0302-0019,chi0302-0020,chi0302-0021,chi0302-0022,chi0302-0023
0,1985-01-25 14:03:39+00:00,235.7244468338311,227.8262667503839,245.5537874150951,236.02376384935587,229.72012094925495,221.5756922212689,210.9957216586835,198.60070250086747,228.92432382613129,248.88362505391243,237.95599030106314,226.28219884892098,212.2356646118961,200.51875580471557,198.86295575527393,199.91598882068274,204.13431304680304,207.95639835913278,213.99044891654964,214.36769272150676,216.68057565216725,224.93686136239236,231.01000987326546,
1,1986-01-28 14:00:46+00:00,217.7088103668024,214.20911669297115,220.60489560273967,218.97879270756198,213.19884137017618,208.62776620851082,189.0423345242964,182.05472888669013,,,,,,,,,,,,,,,,
2,1986-02-04 14:06:23+00:00,219.5283635422976,221.20082222110236,240.8547834391333,238.16210142379202,235.95502714095227,228.57666358287506,218.41040531484498,200.28851661901376,204.58258839302817,216.44745124448252,213.18390321821994,210.4779719951397,209.6519543586749,199.90956758353298,194.67084449293242,208.8750624485836,225.27281103941868,234.83044564100686,240.15270590700396,225.68527364972113,204.31099844514142,209.54096247138847,207.74289357991773,200.668101113933
3,1986-03-17 13:59:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-04-02 13:58:59+00:00,211.2903713713749,201.78733294397117,223.3017679215248,234.02178257904745,234.09092775588118,219.3785315291438,202.53141537372085,203.02752342062658,205.48353684678418,200.83808201070678,189.87739198602804,204.91585655502698,199.4960856939739,169.15450388925814,181.8587234258989,211.28505196604723,237.5353006926067,235.27194942695806,194.64071188352892,180.8059075011857,216.60143053875802,241.13326914565093,213.2249805638843,193.7799533906358
5,1986-05-04 13:58:14+00:00,214.41977703408747,211.51764435455084,226.36078161514544,227.16418285838418,224.64257262645617,208.27744063766494,195.55447395725704,190.88797594109803,195.31387279543503,200.55253142511776,186.22113916475303,187.94210968813798,192.32286123829314,179.80664446314785,185.53841661421956,201.56124011993188,218.45418630599198,222.9604949236891,194.71731129618414,174.7224567685526,195.93487781698425,205.52747150987253,207.86757639758628,189.22192281149978
6,1986-05-20 13:57:48+00:00,207.8978296238924,204.8740339043203,214.1753525186649,214.46418736828343,211.23854917664642,195.06735865428158,195.4278931037805,187.01922652789628,196.11372505473327,213.5771963254111,194.64753159973884,192.51571250874235,188.35345491796764,184.82245237867897,188.82792606750743,196.48961939629254,202.88404134322818,201.00725981008804,185.1388796527684,175.52359958344005,178.5589673546765,184.7050775320887,198.34909540641513,186.65453463901565
7,1986-06-05 13:57:19+00:00,196.5959246860682,196.39773329954002,207.71876062497515,219.79083647920527,216.6162070816211,194.35892076753447,183.87186517475286,192.3121737549284,190.8458973144082,191.38987617314058,175.08162555459643,165.80711818982306,172.96046587715614,164.93802794692107,176.6801366281451,194.84147135272354,202.75347201988964,208.72412503341474,188.50384106628525,181.16833272408246,184.29134371258482,170.496539089016,179.52738717389857,171.74214705014433
8,1986-07-30 14:01:40+00:00,213.58441940410867,204.48297726716666,220.8515338269712,234.41090911097365,239.65109676302862,207.1051235393493,178.71781097303904,193.10813099815522,227.70222668584597,204.32678881110783,186.846732759825,174.71820061386802,186.42810895210982,202.42238714171472,194.0500683898038,197.63189775731257,195.22559646640724,186.83687596384658,201.18220444311112,204.68243915668887,204.69879827906152,201.53967963595045,197.5777254394585,194.07262990027164
9,1986-08-31 14:00:29+00:00,217.3636438395566,209.21902528811188,232.20238242212778,229.60589689750773,225.8325600967072,196.55857840864994,194.40403831018634,201.4183398575781,215.58543366305292,209.37763957106569,193.39441663662703,179.93696033749856,192.5535802801723,201.93763232822613,192.81157122309457,192.10362924342184,187.40527096187418,202.33584978497402,201.1307043107754,191.199777016085,198.4778858384842,198.9348435628043,201.25733023459236,198.35761559235323
