,dates,jap0121-0000,jap0121-0001,jap0121-0002,jap0121-0003,jap0121-0004,jap0121-0005,jap0121-0006,jap0121-0007,jap0121-0008,jap0121-0009,jap0121-0010,jap0121-0011,jap0121-0012,jap0121-0013,jap0121-0014,jap0121-0015,jap0121-0016,jap0121-0017,jap0121-0018,jap0121-0019,jap0121-0020,jap0121-0021,jap0121-0022,jap0121-0023,jap0121-0024,jap0121-0025,jap0121-0026,jap0121-0027,jap0121-0028,jap0121-0029,jap0121-0030,jap0121-0031,jap0121-0032,jap0121-0033,jap0121-0034,jap0121-0035,jap0121-0036,jap0121-0037,jap0121-0038,jap0121-0039,jap0121-0040,jap0121-0041,jap0121-0042,jap0121-0043,jap0121-0044,jap0121-0045,jap0121-0046,jap0121-0047,jap0121-0048,jap0121-0049,jap0121-0050,jap0121-0051,jap0121-0052,jap0121-0053,jap0121-0054,jap0121-0055,jap0121-0056,jap0121-0057,jap0121-0058,jap0121-0059,jap0121-0060,jap0121-0061,jap0121-0062,jap0121-0063,jap0121-0064,jap0121-0065,jap0121-0066,jap0121-0067,jap0121-0068,jap0121-0069,jap0121-0070,jap0121-0071,jap0121-0072,jap0121-0073,jap0121-0074,jap0121-0075,jap0121-0076,jap0121-0077,jap0121-0078,jap0121-0079,jap0121-0080
0,1984-08-16 00:44:49+00:00,-4.697233029740696,-15.063774078063892,-12.034077037440154,-13.629130612949128,-11.277333092895171,-7.826079670987684,3.7561839047887453,8.983165859572589,14.304454890957691,16.505999868077787,20.01046847639581,34.55301121323395,49.039375566746116,48.182456250059616,63.50442674194727,64.55281792064592,65.89583208577884,53.40378471311007,69.56422564590528,65.98833861367704,78.10602854093153,61.16373306694065,70.30325094249464,75.05534302630822,70.08096729047334,72.34392923365857,74.21444091155429,82.14027106864414,80.73984355757734,84.65592791538316,97.60324665570623,89.59382520372024,106.2745144002746,111.00805136999585,105.62664663672513,103.12334501626559,99.89724981494726,104.93614704682078,109.39873388569305,111.32337833433638,116.66945459800549,116.25907322942774,113.6626121353095,118.52995734818187,123.16448458319006,116.12893468635376,116.65886642105089,119.41349928760262,130.68508592027965,131.44331464567912,125.48071524671896,126.91182186751735,126.07582102534053,127.54386947876145,125.23865405102784,125.40204566755371,127.39382089548218,128.44749684424517,129.84701691352188,121.9141078903681,119.62274231208664,130.57325575131387,132.33394825551676,,130.88408742554927,139.38971419968252,135.37823408205338,137.87996534149642,137.6481431329837,141.89371246522282,140.62458196494447,143.11268962195567,146.32595259102368,154.98953878822974,160.8159799240648,162.6287373460846,167.21672276462243,176.00748993104955,181.12392185791742,186.9969390116263,200.87059474157186
1,1984-09-17 00:45:32+00:00,,,,,,,,,2.2439665320811852,-2.280956997358844,6.926921635571141,30.374918323226176,55.49186359998486,,,,,,,,,,,,,,,86.79017064174165,74.86083151557634,94.59254124742898,93.87078443594842,99.1511454237941,100.66084397487109,113.9827699268671,116.27951668738486,106.64022532915078,109.42799512228748,119.54634228688727,109.87279118261412,102.32033716054404,102.57047243736798,116.66954847884746,115.10161718129764,113.04569529055448,111.44299119744875,125.4903686221958,128.83362298795765,122.14207641807609,120.48548626644727,127.14246833883541,130.65407803002523,125.20772212277444,121.07017920857274,134.08586178129258,123.93066188405268,123.97993972433997,122.09465199016799,123.72015153833212,129.45283308915484,129.98845676477544,116.82747550715115,112.56515425060638,,,,,,,,,,,,,,,,,,,
2,1984-11-04 00:45:22+00:00,11.189968211556618,-7.538706878854045,-16.10422303858352,-2.526203958936207,-0.5709867160098734,-6.230846458843411,1.0036860552440379,23.042412066680804,17.60202104954419,26.079375048040674,32.442246738680026,33.48234243289917,42.88513035884862,68.32798636381197,66.16638677357355,64.18160349913826,65.18086026713324,67.34787972970685,65.13086300228427,58.41545775300907,82.61593501391182,77.15146020973164,81.58014735659022,81.12708387222878,77.79885070500133,84.92195917807383,83.37245677502742,85.39490862901991,84.17034891481902,107.98068394001469,98.42504630924235,93.0775825582544,93.52429656667512,117.33021636209891,129.24296295324015,119.90550087523894,116.88451511683225,113.72739352556114,119.08487931312875,110.5923064149684,115.44337890073813,128.43210804399627,130.51065747237675,121.98358033884747,116.80342660049239,131.28616260580898,129.28742338825535,133.12850284016778,136.29276672989474,130.51543805041462,131.88769747616658,130.06473980550686,136.0673137020667,144.44802841353913,143.16876386241842,132.68350671641286,126.28307050006151,130.95645207386838,130.1978196259555,143.27013816202947,132.11797971045664,132.60705249367777,136.5721561695483,149.53196381164582,145.49686402797732,144.30627930114127,138.45949180691252,136.58003898752202,139.48379837855506,147.00041973600182,151.8568296380032,161.91623080655978,160.75636202701693,156.83441355994495,161.50377960573041,162.57992855987948,167.51889036089568,174.73873590861868,183.06145642151267,180.89330606796227,201.07463427849632
3,1985-01-07 00:45:19+00:00,18.215119949008756,5.438828608031667,4.594448141094584,1.6657003926326428,4.854945077600078,10.702331421621864,17.146249077570822,26.535576886841074,21.454470094728528,33.12111990394059,40.46471570231776,49.660169272554484,54.41487803940527,72.53164433729779,71.34890993268498,71.84069437042811,72.57267553591626,75.40108396013683,75.4025831436729,82.84927180974584,80.90015074888764,86.22734822320255,85.87682893949774,93.32256829731018,92.71235563533139,99.20607779353749,93.50592139436151,99.15409274009097,105.10943914605883,103.98455256689299,107.95560625271254,109.94028032379585,119.26701646953599,124.71973222449202,125.92448894728577,133.32156686743335,129.0432784852479,132.1750412766772,133.13297461396945,134.22803662646834,137.08582149113516,130.61962258530787,139.98333610082872,138.48209149565025,141.1425198324016,146.5637873080041,150.89868099350642,146.62430848560052,151.4757533780967,146.8708928781013,145.27745285993328,146.81193047775938,150.74828301386697,148.5851262713797,143.4300126075904,146.10364904338212,151.908012952848,149.80539872516596,151.62370733506248,152.10344964926253,148.57084371299032,147.83149772041142,149.94791583466807,157.63175993204493,155.5566525095618,154.06176784069245,155.60384316978215,158.3988311622114,161.42937934988885,162.70823585821452,170.51583072749858,172.76258615096557,169.47570479751224,180.07677570658666,180.31873270122577,181.89728450462502,182.2499720310451,190.78396649402328,193.51964788075622,198.56470682129282,203.6776175474179
4,1985-05-31 00:45:32+00:00,8.888811576075529,-26.61883530927653,-11.032060261127508,-6.498009636343731,-1.0580436242093203,-25.28494733594453,-16.889198222657658,7.8232893949115025,15.529955919503056,8.900069860727335,19.204652379903,39.83205199268172,38.05072314327692,53.87788589084993,55.422403846735584,41.87641235573568,66.44080426096788,68.59032029214642,59.31607263999902,58.08846686261125,75.53937817742799,68.99213405150427,71.09675159206141,58.60335270706848,75.80400134605392,82.3257863125211,88.59112807622775,90.73970781998271,90.92966283911169,89.49974615019403,91.00406364251332,110.58575351450374,103.31513207216477,105.62824952839617,100.73534456686755,116.87895812395976,116.10843017302597,116.94809005953732,121.57205319206801,118.58915845309323,117.18213872026993,108.20118666194104,126.82708280980044,127.65656180758306,123.182005688276,132.06885313762848,121.3965643613437,125.98418230131777,127.12658249546494,131.30731318343206,131.42830258466662,126.81247324953642,121.75763799559569,125.26475944748677,132.4014927511141,116.2718000258742,130.03047522848578,140.68851053739886,137.01795464556986,129.50719117955495,130.71989077344523,128.41657701871372,128.78872320527435,125.20515517886409,149.8409758619762,145.49805676786872,144.443446676069,141.68918928870343,140.59374495880007,144.98475811961035,148.8012670590417,163.15378557344314,140.06592787500762,149.11965571137517,176.3133450340308,170.045710925573,160.39383567335923,174.33194935379225,187.54789873736337,190.82272205364683,173.2008246242597
5,1985-06-16 00:45:31+00:00,11.273923851007867,-17.66493153772031,-14.064874389207302,-9.664409987467554,-8.206509776663108,-17.457007186464097,-11.778875187256386,5.477043318769178,18.43195162082997,12.312481868489062,13.860021599315544,40.68682562598191,40.26945372898342,51.328585210847464,55.5067444630557,53.386988595486315,48.938083626375715,60.157695594082945,53.84835531805827,51.86288215967224,59.607620130232235,63.10752906914467,58.77686058615612,65.88803540662718,67.83340371876619,74.81392593806885,77.15480306273524,82.49385509050362,88.86299497555439,88.99417778179534,86.3049766944154,95.14404734061644,103.28998037346157,106.34053143213283,93.26409542570225,100.11160167614608,112.28842326386994,98.30207679860455,115.23071213510119,113.3161183133798,116.23682906286398,113.59766916218872,119.88483450522212,121.50335193368916,127.67242933451932,129.0195610651822,126.96475771832566,117.60569358372236,130.31888000926355,135.05480568830163,126.15280415242468,129.87436507663486,127.55684800735635,130.09771581474993,134.17745272625908,125.63049570696997,126.76233343656294,135.19653924246433,133.07016132569095,134.24147138394693,121.80561491622832,131.12551018125464,132.38451663907856,133.4219899095542,138.30469389120805,146.26301113882906,140.2497518874714,141.59847034035064,137.5148201370588,143.57309811292555,144.34262701428037,155.82316389504956,148.60706578700587,146.5328385958261,162.50933588763192,167.70914316477155,163.99123898685534,174.1802762392123,187.41517590169383,178.7938771601633,179.45147879366587
6,1985-08-19 00:45:02+00:00,38.43554918321968,22.87723408590336,6.513016426216227,4.915288447492288,3.6188948152285167,2.7480977814872194,13.957720329066508,10.501556520785112,13.865730101884449,23.65195570538,31.77189301292718,33.01816070736467,41.85209368862772,51.34717927852843,57.67932718732821,55.59745681099621,54.14699501633735,57.57887897363155,54.96325056053313,58.45113302167236,55.95603728632791,52.69708107142988,57.71498027221365,57.665693811925465,62.71150360499948,68.2536076961157,80.16827382336677,91.59986861819297,93.77295848328079,98.6507861632105,103.96014884500781,104.49342106712487,108.12227275136422,109.18621617561149,111.91775123766297,106.77259483347945,109.74123988980742,109.10810240012488,114.25502801880958,113.52296163850336,113.85175079245776,116.43908760127294,117.77612219555095,121.33456126530905,125.42261195462976,126.62609782685252,122.77797316878159,132.29597028893215,131.49602707750142,137.6964573933324,133.1123474126503,134.1004568142619,139.55912154831964,131.88183851779067,136.75571865377546,130.1593559001413,137.01092513464437,123.95346407357582,126.02718938545408,126.35097155015626,126.96564732220762,130.90991286557585,133.3649378320557,132.5617808502926,134.61924670074333,137.25980510024866,139.09284060608204,143.01023320620848,143.68859696102822,153.00196078860066,150.57892054568583,156.3515545768611,159.39500123274556,161.5248262980755,168.6161685092022,169.43454955395467,175.45538160492728,172.70250253998628,178.9693388946851,174.20899925340106,187.42512395028078
7,1985-09-04 00:44:27+00:00,48.6640368401591,26.608831209602393,12.707557788866536,9.867741470586708,2.7679686141290607,11.67582115459074,13.38592128302791,17.185640202896337,21.634638117958445,28.63399653375834,35.549482728251476,38.15462756562627,45.86174744716426,61.826771183075245,60.49425863802403,58.97667838739328,60.99595328477366,61.29518034686644,60.54791075450642,59.34188860414793,64.79732590737945,68.31986803632387,63.49041503217762,71.27146324971852,77.45439701434123,81.81648843989251,84.73579686602281,94.28426351373328,102.56516591065581,101.02543483370943,102.92894499477225,107.48046687295248,104.45281999335504,110.2894692821191,110.35475494567736,113.92421867547247,112.01696500273124,112.45762742197479,111.10389770385713,110.06654660913215,112.08209379215795,115.80917959245437,120.82026580851483,122.07849597771397,127.74942442013537,131.94105195894895,132.25455912677225,129.69143625255535,136.99945462237557,136.05980428824108,137.0755857041072,132.42773865403868,129.9379501569355,131.7289050377168,135.48005872685565,132.00420574273164,131.43605593571166,132.60834850065146,137.1019383816991,133.68198192252538,132.64147027078207,132.97966067188545,136.92774671243805,136.63318075800456,144.45881506897663,150.0732036899101,151.01300810134526,155.09201454982104,154.7493873710837,153.17512720835347,157.33208159693552,155.20302791878484,158.92977636530472,159.1098956721238,166.9419813549599,174.13304165284532,171.44268943480705,171.02070341937025,179.87135480456377,179.64404776744882,187.0606101154545
8,1986-01-10 00:42:31+00:00,54.13220100984942,40.516471973816515,29.796221877198384,25.788167412818687,21.649057322080722,26.71267049433374,28.652928288655435,28.237234152335972,33.3252200108761,34.87427107842438,43.786466786615996,55.19515438311981,62.92729760269555,65.66733315338357,70.26853452331046,75.04605840195663,71.34626106917109,72.27524033815669,78.15883494476988,83.69260117725449,82.46317168889698,83.94978678638131,83.55964953787455,87.4795478613144,84.26063982549039,94.11908921038695,92.6350775112245,98.60165114532512,97.49329810350326,97.85183297222929,103.17868298170328,111.37694875459599,114.69762893221628,114.93602873158785,116.10703213752424,120.54752763303952,115.23628127602686,124.70773728895873,129.35484595744023,130.68962727881672,129.3504549751009,129.44636144663156,132.78392249353345,135.28505170764058,135.59088964987117,137.5592388923965,,,,,,,,,,145.49174960137694,144.66634053230229,146.58369658063603,142.1471813449823,143.8103100860038,148.34699615121968,144.70101160246418,148.79283355514457,150.2935496899749,152.8474831704567,152.5249073053096,152.09733236381373,148.00205973153396,152.0733003296471,152.35959170262652,154.27655890830874,158.80371493958134,161.20202245783642,168.77211787095152,161.65645381895735,171.13658235539796,167.36409610759705,172.76597962229656,182.84812621134924,180.43714742805696,184.16127097057984
9,1986-04-16 00:40:50+00:00,37.23038427198522,13.723778763705662,4.319465487310729,3.475790314245876,3.2367558096639293,4.731584109187822,8.08514913522389,14.032548755941859,17.49953675397136,27.16920678420258,35.179975626526094,37.02839550671782,48.937881711007634,51.69947404217968,60.236952015869505,57.544901046953576,56.48046994932115,63.5353666459018,60.08349050494331,66.64254400431811,68.09364782148185,69.56482189910265,62.998695229558464,65.6949846209816,70.75123369129841,72.7181024604322,75.60001844691269,77.60528285708573,81.66597351868978,86.59852042858768,92.77195296391646,91.28679134744665,104.64739032548272,107.25142185138708,110.02166892739378,101.52803151644972,100.97301575395262,108.04244636718217,106.95396016654809,106.74781253296136,109.67027232659699,111.36591937506756,111.0225566695715,110.99745585308004,114.36285568372315,117.14646493148342,115.23272916372093,121.99171192358843,123.32103948053309,126.50068792493295,128.3127026402388,126.108431635386,127.23364638446348,126.33726216391622,130.19908318659503,127.94682099750455,125.66779730262387,128.26881811918895,134.906203437716,131.80052968583323,130.36845725287782,127.20045563598224,138.6011951256976,132.32258089433725,132.33747012035266,140.65128313661515,136.21591377107632,135.48575504964774,135.47099655881212,142.29609958753085,141.91251157612317,146.12433815927923,143.8256617200391,147.13574249655414,147.66154624020152,151.0614545499501,153.6714279551652,162.2847934992147,164.12855079307914,170.31830427427096,172.9657007461379
