,dates,usa_CA_0082-0000,usa_CA_0082-0001,usa_CA_0082-0002,usa_CA_0082-0003,usa_CA_0082-0004,usa_CA_0082-0005,usa_CA_0082-0006,usa_CA_0082-0007,usa_CA_0082-0008,usa_CA_0082-0009,usa_CA_0082-0010,usa_CA_0082-0011,usa_CA_0082-0012,usa_CA_0082-0013,usa_CA_0082-0014,usa_CA_0082-0015,usa_CA_0082-0016,usa_CA_0082-0017,usa_CA_0082-0018,usa_CA_0082-0019,usa_CA_0082-0020,usa_CA_0082-0021,usa_CA_0082-0022,usa_CA_0082-0023,usa_CA_0082-0024,usa_CA_0082-0025,usa_CA_0082-0026,usa_CA_0082-0027,usa_CA_0082-0028,usa_CA_0082-0029,usa_CA_0082-0030,usa_CA_0082-0031,usa_CA_0082-0032,usa_CA_0082-0033,usa_CA_0082-0034,usa_CA_0082-0035,usa_CA_0082-0036,usa_CA_0082-0037,usa_CA_0082-0038,usa_CA_0082-0039,usa_CA_0082-0040,usa_CA_0082-0041,usa_CA_0082-0042,usa_CA_0082-0043,usa_CA_0082-0044,usa_CA_0082-0045,usa_CA_0082-0046,usa_CA_0082-0047,usa_CA_0082-0048,usa_CA_0082-0049,usa_CA_0082-0050,usa_CA_0082-0051,usa_CA_0082-0052,usa_CA_0082-0053,usa_CA_0082-0054,usa_CA_0082-0055,usa_CA_0082-0056,usa_CA_0082-0057,usa_CA_0082-0058,usa_CA_0082-0059,usa_CA_0082-0060,usa_CA_0082-0061,usa_CA_0082-0062,usa_CA_0082-0063,usa_CA_0082-0064,usa_CA_0082-0065,usa_CA_0082-0066,usa_CA_0082-0067,usa_CA_0082-0068,usa_CA_0082-0069,usa_CA_0082-0070,usa_CA_0082-0071,usa_CA_0082-0072,usa_CA_0082-0073,usa_CA_0082-0074,usa_CA_0082-0075,usa_CA_0082-0076,usa_CA_0082-0077,usa_CA_0082-0078,usa_CA_0082-0079,usa_CA_0082-0080,usa_CA_0082-0081,usa_CA_0082-0082,usa_CA_0082-0083,usa_CA_0082-0084,usa_CA_0082-0085,usa_CA_0082-0086,usa_CA_0082-0087,usa_CA_0082-0088,usa_CA_0082-0089,usa_CA_0082-0090,usa_CA_0082-0091,usa_CA_0082-0092,usa_CA_0082-0093,usa_CA_0082-0094,usa_CA_0082-0095,usa_CA_0082-0096
0,1984-04-18 18:01:41+00:00,194.62724369685046,195.83876955246853,188.57817782390126,194.7420079978527,194.65370981638273,190.65329181221605,200.72108911521585,183.73935171862192,174.50701645953356,168.37056317843354,159.12414720740958,148.47568457264285,141.2477035930338,140.422119745232,148.68034369844918,147.34948882864796,142.70968883432676,136.10625500514433,121.80137844042207,112.96598701999544,104.6024048790929,105.24122375070145,103.28393673532331,107.89671662959249,115.49154799744797,120.68827615615693,120.45573371281277,127.36936794882244,133.2298992405496,117.2878630652799,119.4032965660644,123.8959718436685,138.48659782402868,147.43605913563462,148.31692175119622,146.78143629714592,170.92505763001117,171.66565126956286,171.48954139413092,174.3843132728056,172.37511588529125,181.85857532642063,186.60833056965228,190.30694632494163,204.03900471056718,209.81327938955852,215.5872644630989,211.29440082064707,203.92267073989257,201.72940527212364,191.92460428237865,187.10223476423977,180.46473628176568,184.35698425604912,178.15347701492948,180.098516293817,181.66928427464774,181.68703829045552,182.44518980066925,179.88526330972752,185.72595412336884,187.66125828324738,187.25619559199706,178.861658719688,177.95139310690533,190.3114403529987,189.78036702334887,194.132124057693,198.8882695921687,197.00001371226304,189.86288266718657,184.6091324030914,185.39695140191188,182.76144037314782,186.57041985140035,188.01853081274598,194.55128647154507,191.62232096700393,190.4753860658641,189.39204717498845,183.2923272358387,181.10301835253554,185.19985666510476,192.3817676045269,185.9094175771495,186.0325117783456,189.46926758981235,187.6991879560391,172.17403591773936,179.01601548393293,174.31068607684213,170.26317191750616,172.35177129104002,181.5911798314898,187.7048102953733,198.38445411865655,206.4776902601392
1,1984-04-27 17:55:28+00:00,201.1584253763807,199.79879526429977,187.73042883005516,199.49868517160544,205.83895331128403,209.55545039751635,193.38377119780114,175.9533685618161,171.76001074358234,162.024529051939,153.45776529897785,150.13265818489242,152.82684347772957,155.03798228765518,162.83059089003908,164.60760167980155,149.82551282721656,140.32781562964914,128.77569685078154,115.2287339326174,107.27608690526476,106.02327248239382,105.22991414976414,109.53054780900054,115.60463827172768,117.41519301873662,119.70588931510827,123.95340639976268,131.9878347267072,133.3958829002655,132.70779180111717,138.6798410854219,138.75140039165709,137.1613062492236,143.68160739139012,162.22363641278724,187.08921192795313,179.27136754940898,185.15867875685305,178.96641674435844,183.09700255328224,183.97425726008072,189.56940659290473,193.63584967814725,200.1791779702534,206.00569520618788,218.4742602044532,212.76337624317807,203.40878111834604,194.4286232006085,184.55118764769605,184.63866705474067,181.87145180382132,182.94426400450024,182.45432308362908,184.57907552604536,184.7758624489135,186.9086041926694,184.17523233067206,186.86895846661548,186.81419808765622,190.84011996527033,189.48606118499302,184.2332089024007,182.70679004041622,187.65745380892284,192.81478321269879,192.51340229658715,194.93600459188698,191.24840292451103,188.82279044065226,183.6529675601456,181.87110914232545,180.72324233266687,187.12585078006745,195.43812467945347,203.16578855473202,198.67722240507,198.77149839003172,189.11549074567307,195.46659961010894,188.96223192014568,189.97318168374974,185.31747698967328,184.9200375408032,183.9022951504465,185.41627860559564,187.46698818740538,176.45832867445904,171.76861215012286,163.0204212072161,168.31501341682915,161.33691427601713,179.4295084362056,193.02277107772113,203.93589588033072,206.60946664806477
2,1984-05-04 18:01:45+00:00,189.47965302246914,195.47712813485074,200.94590430547828,192.59835407128585,193.7371932524865,197.32208316572695,186.70038514364117,167.2338841279653,157.2279771849013,154.8413355172026,145.18702078138432,145.14856547919632,146.51617048274895,159.30263952414276,158.66508507569972,156.57073945480354,154.75219393480054,140.44255194837584,125.25914759246231,106.62426996674715,98.70452693412426,104.0400942575214,97.46315443875018,102.65326737447006,105.33033585998272,108.42120076897267,112.77190241587925,121.18442613663015,135.6540058981713,130.20217712114047,129.54565675563828,129.88140507902077,126.95685264369658,135.47638123428288,142.03974408562152,157.0693708008833,180.7925505699033,174.57977812970242,177.46984869408325,171.8440566674577,175.37585513970572,181.09185478585874,183.20303524755386,190.21006138663182,192.93536644552492,205.55324933005397,211.95203172969929,204.5062897817099,199.15792133686418,190.39227353315465,192.62707708655,186.99860159301534,183.36493374955825,181.08323724240554,181.76658717321945,179.93334209265055,177.57513091035298,180.56863551806384,173.75111103099192,180.22558095562005,179.07136361056396,183.92788228206,189.17696632966255,178.2053259386784,181.8734806067173,181.07437788034372,187.1054401748366,190.85555167336298,192.10198983522605,189.79197404840735,183.67081973071075,189.99998768670656,181.242193096976,179.85487715526182,180.91292047688003,191.55635656671646,194.4069598535288,189.86997749829303,186.5690203600242,179.97144955674798,183.5250738713312,181.69613407138218,181.74094803303655,182.17518193981755,180.4645465913662,180.734538427191,180.18185454906387,186.21685434983354,172.13624210357167,166.8362366883087,166.6998567190921,158.26776370879554,163.94875292462447,191.5093357320059,194.2994165845431,205.23281331579335,205.12981227093573
3,1984-05-20 18:02:16+00:00,202.7570713468943,202.33330659211484,195.9049967677267,201.30415340170035,200.41796724117825,195.43207717382998,183.0926973162181,164.66383404525388,154.62921645350704,144.75889104711896,144.3347971696352,141.13950378510683,149.04116177025097,150.64997632458235,151.9351743423334,146.6085541479118,143.19089916805945,130.45892790896175,111.7354758414426,103.10841840770256,90.42589218728034,92.40226313510816,91.99015202945857,92.9703739520624,101.67978262252551,100.62550275371622,108.0487531033281,116.27553405599727,129.8044755442307,123.28169781369584,123.44886179861575,134.913254035211,140.95215374556332,150.58644674024708,156.8363502191435,154.7155276557729,170.47473808512257,171.73303663209325,171.42064679330454,171.026429407753,170.0537222560229,173.77081197843452,174.69227348659393,186.34368017434238,197.1420552250863,201.8243166736777,208.57514299450654,203.08916886672682,195.9860025352599,180.61154467891114,179.89447019504692,175.25100158208272,174.01306905555512,173.00043431840083,172.28947520944067,175.3599908473035,174.38978240552106,171.84624115312758,173.8755834171117,173.6859453052441,179.13710335553927,170.83507406347357,176.5382874446125,173.4406983462624,178.82131219638237,183.0804409821864,183.35460414762426,186.65456229339003,182.96872826268012,182.6368905615244,177.4514766042364,181.89855766008944,175.92716172010418,181.17302751258802,189.56017833003708,186.25783769029542,188.71960803610148,184.04761862495994,186.03152734314656,186.6373558550297,180.80826976524685,172.41441819259174,169.69405758143023,168.91307273622547,169.98904203477835,172.43234816831477,,,,,,,,,,,
4,1984-10-04 17:58:26+00:00,177.63322925120568,188.12231878914977,194.74450226185763,206.81143801346033,207.9944333007845,205.2445251554572,192.52396169291552,180.4502497369235,167.97830960457028,166.2851811455812,159.86577630733916,163.07555301171072,168.21510981563733,169.31547640576272,177.0733994653995,173.55828668681232,167.5480084075473,159.26502882878955,145.68422615190167,135.2850633166289,120.20438851546527,124.36525513215886,120.16066948834576,122.45259037287889,124.83867036399457,124.67174851447751,130.75371062895675,139.887294122085,155.1362946126024,148.7386404543496,149.01843046301462,151.42031211018494,153.97028562566288,156.6756725886227,153.59716066818905,157.84107803193228,169.63929724574984,172.92325856927917,170.49550847934196,173.1484646043282,172.4222646190746,175.91294177581025,185.95472802672205,193.59963365714037,201.6494033433414,209.99466417628605,220.97472969556122,216.0973937224713,214.9159091631642,212.02645869564657,213.9303010433231,216.86941126574732,210.0621651014706,205.56027438987377,209.0268654780403,205.44341743888862,206.2881353425495,201.29330937338727,196.65193114120336,194.95636822621964,190.63423715790447,189.10319197205098,184.11969035459902,183.16499566220324,185.51552832166132,191.643282866893,191.43844110780475,193.35519358318095,195.0554481766164,194.39262686369847,192.52348606453916,198.08839583818332,192.17663708165844,190.6181084951666,189.2191671771708,196.50032124544197,,,,,,186.49425046651004,183.9939190607996,,,,,,,,,,,,,,
5,1984-10-27 18:04:31+00:00,196.80363141082302,197.62678567923967,199.63217897660357,210.5274889265562,210.61993680510875,200.2571024775556,186.38670506141153,178.3439359645294,170.34679768418687,163.68204983177702,161.89247560309286,153.01756796492487,163.6054988995827,167.76787282553443,174.90386156202698,173.25113564502954,166.22760253561475,157.6121194027677,147.2544598088672,133.97140221412945,122.6555617416924,129.36471757362358,118.78558655290325,122.39843346448033,124.68268463785698,127.70239544682192,137.4826552089017,143.5803454164605,160.87367948587286,156.66817498035812,149.026979592094,145.76139898778487,146.2187154521252,148.59569391807062,157.66084374687878,155.98676598262136,177.92876063894425,179.67815401153396,176.23045318957085,182.7250263437102,179.52141870550983,187.372010363063,193.42773884695694,195.26112622885765,199.14385430946191,204.75089232504808,211.2554652028279,209.07107088588216,209.54328312600774,208.9030057254271,211.39736696280545,220.66981622530247,211.76004908894026,208.31566373281171,202.7800257897771,202.61742193281998,202.94779216240164,198.08934860276275,196.65559962611638,196.0312693478154,197.35944845734255,195.0733290512395,189.6241960809827,187.18539188161802,186.09306046566098,196.50313431037532,202.1759584734095,205.94977919858442,203.72979369166896,203.46134776901297,197.00551400017844,200.02399651394188,198.96846376863846,195.78595572131042,200.02796666481225,199.87451141886103,202.43541460368664,198.25834568398216,196.25598865290007,196.12413371472434,192.54568223867437,190.40926699244335,185.94801829364687,189.80014095220656,192.4182894386574,191.89272086521254,189.8306323782109,185.90569328904675,175.20151703664567,171.86178951352395,176.90791007089726,165.14931866622763,171.55816537933615,188.84852984238955,200.33792842532057,213.25222823358735,225.23921268059948
6,1984-11-21 17:58:12+00:00,177.5052196839585,180.33213541868895,184.16741911044093,199.6909623532378,201.62642333549977,194.0804037047964,186.15265113847855,164.38976792631036,163.7002326218625,149.34514748916948,135.96103407917806,133.09969478006045,132.70253607270604,132.32410924086636,133.81972699412614,137.54253241021178,140.63630534412258,135.77893002322924,126.35641251601169,115.13958134111103,106.88126944223126,108.22381733191841,115.10192100867232,112.36865833782159,107.98021631154813,112.7006248422779,123.25966643053668,130.8893028949785,141.3566134327271,140.2441208472203,135.37636533359142,135.18229958011057,132.74594300189747,129.76809148435956,144.34962888029926,143.95290147640875,160.21018474852718,166.7724775740116,163.04411757777916,164.73161615467916,158.89448388543047,170.9412652010762,170.7519368962192,175.81087660680976,179.12738102637206,188.82756288859264,194.29827719965692,187.65716099363556,183.38239824018524,186.60768523399176,185.59462580971353,184.08000836578847,184.278711125476,180.64661684543668,180.59672973960406,186.61401911551556,186.07402132225943,183.9892402158966,184.08801067141934,186.22244881007245,185.38898009754755,186.22822639896503,183.14321871234216,179.71200682045574,182.8110385146688,183.24801978092913,184.3020995230749,187.29141306828993,190.28385652610737,188.52015642309445,185.80250991146642,182.54213190459,179.12797156463995,181.90213660595035,183.6744900393287,192.84012468497008,191.58479518790068,192.63705785622298,187.97211876274494,186.22087899765572,181.61233994131,180.60740098375655,176.3404738568956,173.57179565081975,172.86802474057077,174.86949760795414,183.57317787268852,177.4215679603394,170.5440037350003,159.4978500584333,157.3953249288709,151.85330055502024,173.74520291946774,173.63147581119432,177.0133856731589,185.3361318619034,197.14223057512928
7,1984-12-14 18:04:35+00:00,188.90364710118678,193.68378284338175,200.67513759885284,216.68212502355976,213.56536765472094,207.74145188509723,196.08734995682286,187.73732064656147,173.19299817406971,169.5940935702231,151.22435435389642,146.35093793796804,146.13977305117203,145.94177793342288,154.17629768855852,155.616420855319,152.21117906079203,147.29492076868232,135.8020175375012,124.56595597534228,114.6351935217127,118.26516276034833,119.75150614854935,118.77742686975121,132.7748897501882,132.24273544945078,140.83771339695656,150.9749498429579,161.2635415265454,158.40881708184702,152.88767311751963,142.36367715745982,138.77379627391193,138.62406476437533,142.90163625146724,155.07721358350176,170.68534841963606,182.25867845628144,183.65052865231308,182.03097944036625,178.91149981627902,185.35244056538986,193.05428066414774,198.49471089324092,195.11056196993653,197.07581182075515,208.7118326622067,203.91115826707767,197.53235196629998,198.50184031962573,195.92799919110416,200.08010451660004,197.48606366757284,201.68656557708726,196.67309402024867,200.40192636069037,195.90381466399467,196.39086323380207,193.4018473844415,197.15581295397513,204.43870509134226,206.2713871082987,197.349733621356,195.45440000873728,188.11274876347167,191.5102540906764,194.33413610079486,202.73674251843147,203.9756550549303,200.44497691013572,200.92513129552762,194.42358113009612,195.12060341976496,193.1764420010067,199.43933749264443,202.25300736825375,200.47049483996227,204.64207267109632,197.9433721290802,195.66444958079643,189.67343112909262,189.2865376684928,187.66227226342633,187.37157723872807,187.2869884507365,185.73349093255877,190.30905898904712,192.95813992148518,180.11617719236386,173.56086768545475,170.26375631702783,177.41434858885205,181.70000569744747,187.89738185842458,191.29617290244477,201.82794194711553,208.09202666346056
8,1984-12-30 18:04:44+00:00,209.23679956417251,208.1250490250337,209.80676988098728,218.45505825915023,214.32618883638457,209.54980898341023,203.60305808713693,183.3640509069087,174.01512789227655,167.8323557590212,160.90898522277683,156.55647860474983,155.8697633044952,164.84099399337484,165.11155419412324,169.35477010554905,161.92091870839454,154.16685940436335,142.60039615513983,130.89735355365602,117.22487809794056,127.62699610176763,121.31831489036067,127.75042183871709,132.60473137289551,135.38894029885603,146.94428251203726,158.4160019622284,170.42728682933787,163.77000752511998,156.44614447791182,146.72023036995125,142.67577056194088,143.3072932917214,159.73544599004512,160.67053358596934,182.31264448254564,186.2487243316035,185.97881235561323,191.44583705724926,186.51580830944522,196.10188033863815,194.61559919781345,196.11577151030855,195.5439033307096,202.71658198496155,210.59168502024997,202.0810154566708,202.98559583546532,197.49165798795735,204.95757921194564,204.9727477947841,204.3294667083903,210.39948371075124,204.47364597446477,205.64867043111798,199.54245318077164,200.71024684727863,197.5675279734616,199.68650920962244,211.7175152003331,201.56012849688653,199.2607726786216,188.80869985651566,192.97143751375393,190.95048299921467,197.78445309509948,199.57728497481259,200.02516943675107,204.8397879351503,199.84707628329932,204.37738908230324,198.49728080252262,202.95500360179946,205.2749304055397,206.36983191900242,208.2350076740001,204.120260371193,206.2774379373803,196.3656012344067,196.22938528863466,197.54523654388154,197.6119488053981,193.90480878738094,193.2953316037614,197.90697444028407,197.39998474756194,200.78492815097448,188.65598175301236,182.1861442942379,179.32495620295455,178.8018713622739,185.58284421661955,194.8577509583709,202.33127237113746,213.2622551211901,220.89986780574404
9,1985-01-15 18:04:51+00:00,204.99664884897254,206.06341818147894,206.53024313953094,212.32945288008898,214.78434372469394,214.09875936093985,202.34313847415257,184.79396461203305,177.74758481176468,165.3908695795592,153.92271871445723,151.3593680074044,149.28116641093516,154.80788273226426,155.54949332198555,155.12596030893027,154.03037357563622,144.98005083542623,133.8442455841258,125.04316922256663,113.537935522259,120.20677341135547,123.97649402190305,129.56738181472522,136.21025558127346,138.77056393612318,143.31276712266222,152.41447261879034,162.01053893406947,157.35800338335707,148.1207861685957,148.7176821610751,149.87800028455575,153.06575621825476,159.49750366159398,158.6787165755895,179.47144456066388,181.46413172805973,184.61078915466038,187.03197063441033,184.62871317332818,192.3048253418558,190.22058963200604,191.2569164282126,193.48804077446806,199.29003772266833,208.2912077378798,203.16579309870093,202.59352775269878,195.35090178446708,202.84300445078298,197.94372577705823,199.20792483593104,199.48840401309351,198.21373599342024,200.2673990739784,197.2329799793269,198.38018077556828,193.4898478693429,201.8406672840938,203.87421154563248,200.3612383037813,197.91215597415265,188.2018519089091,191.6930238670901,191.0485419511305,204.31990390120617,207.82568628445452,209.79937590763947,209.76263140378538,204.65291206176752,202.7180336688545,197.76596838009738,201.3332769821586,199.53451094484856,206.65942774640826,208.1936336348701,206.46024911183338,207.21941193884075,196.07788385851202,193.8258226787304,189.3945766477235,194.87510594619798,191.45113197324193,197.9241620104566,201.6513677187274,207.908761692857,209.09248304762318,193.46132243088633,184.60295673707853,184.43651181956787,182.97625342758116,193.0189780971851,194.5655129678557,199.49585384047504,208.2682739522151,217.85090506697824
