,dates,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060
0,1999-08-17 22:13:37+00:00,165.07967235835653,181.9193343589714,199.36372924036635,,,221.08482161988877,212.8453291552562,,204.42455074972634,192.27843466014826,183.7332503128432,170.6476556804312,167.90363674446948,169.0222944003827,175.0899846552307,180.41724349007757,173.57019853192574,186.8881156958212,189.97267061907974,202.85461810689577,211.90501667410507,205.2257529818606,199.72513991270435,192.63684463068486,189.53992365260189,177.0995130656033,160.12390416098233,163.76258178332392,146.56141563686288,,146.9992224007729,155.74712119055962,156.28343084769392,159.53291478133033,160.09889602619384,171.65553730693046,183.86300361124802,191.9960023046833,193.71395112931998,196.3355389367603,211.75136765404326,200.44159877720483,,196.52957301950846,186.02812450520696,185.28291912613707,182.2468414462166,173.22219799386036,172.12145623875892,163.19802950509396,159.46415340794806,151.61136972035234,153.4570217200729,124.38255365287039,113.66354460593166,105.85727060187214,98.15914910380171,102.21227558936654,112.92183107201616,110.29022644738204,134.7473976657144
1,1999-09-27 22:07:36+00:00,168.56545779967783,168.9352956482023,176.55181852027388,,185.03951671784077,188.15232919854907,189.1289785355058,,188.3192132903375,175.61916309254485,159.00594277725563,160.8685904929208,157.64432694290664,162.2478846032157,166.17478675157292,164.095405906131,164.41243560958765,160.52115515368135,167.26495371956952,175.435016700268,177.55686264539685,164.5522689887753,164.22965668835195,161.39644115038456,142.13630910146074,141.75979322444567,138.17019361040394,129.58458122542282,118.15997252268357,,132.8216643929128,135.78398056975257,145.15123510846044,142.63829332551379,150.60849721747064,161.01035710545654,166.30920867495595,171.52154738631754,185.79296195482914,191.19815068965588,199.92069404524472,192.18437959085642,,193.9854774251318,196.69693771816137,182.65881644364177,178.2962166205336,166.36921414917188,159.17716760556445,156.46919123331665,152.43719274579968,163.08860429920796,158.07129261361442,117.86662663033403,102.38009983602231,107.93708289162268,106.91299285317427,109.2836750502708,91.34523351876338,97.91982772169885,123.65740976224203
2,1999-10-04 22:13:49+00:00,151.21680218814538,152.53694107369637,163.43538923683528,,,,,,,,153.84988798245112,,150.78374848210598,157.3613884922468,160.7155166602256,,190.7515776185996,179.5429859391829,161.96093429232994,170.37838437643637,164.69440857989977,153.649664293281,,,,,,,,,,,,,,128.97648573746235,,,,,,,,,,,,,,,,,,106.7866868362336,102.21086476430521,99.77653980760228,,96.07531482094284,86.52483710045516,91.28379685517773,120.40033923467533
3,1999-12-07 22:13:41+00:00,,201.59556627071254,215.38097173931357,227.41116261675083,,225.00420674026773,234.5706670221935,232.19139223197925,234.51310703132174,226.25150473761425,,210.27861897472636,207.21604419098207,207.86406163746398,212.00528373858384,,,209.57958571336417,213.43408260704052,212.16311300252593,213.75909469751133,199.54959123208465,194.18022567301026,184.26029749248374,174.0121978391136,166.3301414713071,162.0146094865207,165.0549133297105,159.63280236655407,164.6660409904621,161.8874916717598,164.6126196724787,166.6804779668019,168.09899567345022,169.6643260051999,,180.42609065975319,186.12430528135047,199.10715505216044,203.64813628400302,216.11554024532364,215.59241623674347,,198.37220565991345,192.78429118923086,189.54513080852743,183.4468109882088,176.02084574914622,172.51647359415838,162.37448736607283,162.19159241437245,164.9820167473522,157.1101727278588,128.85977410243407,107.57391985904667,104.01185541708293,107.4294132329838,109.03365625001112,,105.87181018705655,139.06735638208602
4,1999-12-16 22:07:33+00:00,167.24206686490896,,196.1773766849649,214.19359209790886,218.05777571797734,214.49071349461815,211.6677543775194,223.21203177914484,,226.39094813328282,214.12610783223883,,196.14979968966216,195.87041768026887,191.20986865610587,193.27389147929009,185.0406059338983,187.71653627783328,191.8478052473947,202.9298890054065,198.85960717743654,193.004202187612,176.50492938209024,,161.72765216500753,,150.94396192699165,148.24629924468508,,140.70711346240228,142.28090509935683,139.33740221686935,143.43108736669745,143.59419281553627,143.299096188082,146.25052552513685,153.2606364016548,158.137031903244,167.75286735199896,182.79244079917274,189.88767176542046,189.8463393704972,179.76479970970107,174.84294922906344,176.47812964563545,174.14192624424737,176.46270568422844,160.1112513297831,154.64272387345744,156.0705035427724,152.12115974929952,149.2618633824815,142.92460833356873,126.04702415251779,106.11592463390397,105.36006121721672,,94.84569660154418,89.91171072660343,,124.10174012383736
5,2000-02-02 22:07:23+00:00,184.47837513050277,194.9222399262926,197.65280303852222,201.32260439198424,204.7004766248704,205.61527089496116,198.03244039211108,,206.23093074674517,199.11163866084206,185.2093149323781,189.8223631183247,190.7632957761172,181.28996215440637,180.58470756594912,185.53402560757493,188.86784884436014,184.15381969898684,182.51146374833533,186.65147734937997,187.83835318639916,,176.3295857195323,162.03858185781866,152.47479840314085,156.1263746073374,140.70361549297203,,122.16089683651511,134.2101382739471,129.41758743667765,,130.76597305485708,136.76247660698215,139.96199471545114,151.21783404228768,157.79720103522118,156.82213448518894,161.2517319206644,165.46697245813488,173.12163803593145,165.55952276436545,157.40206563325722,160.16800405381107,165.5391879186176,159.82515443055257,152.12532678255315,139.81259077183893,141.2989431407207,136.32394948533258,144.50842167598225,141.8614446076709,132.1675817148468,109.37533355807795,89.62505574117793,83.9374773686042,83.82397347771702,80.96021447225438,79.35811453548754,83.95669692912959,117.8903424612996
6,2000-05-08 22:06:44+00:00,183.9322496099675,213.55767236755543,211.77601142080763,210.3511676964466,213.52709599353014,213.65953878725753,208.66181004896222,206.4214988293454,,209.1369981142821,203.84296282767968,195.14107507290888,188.3025766751168,188.57167042391922,190.13428257116243,194.39674910716542,191.09192465709233,193.243793622339,191.88522665930137,198.39593015630265,201.07962229923194,197.1010648519783,170.69898559918127,174.3376919528114,160.00160379217385,151.50623760385415,140.19192606905355,134.18809788108786,127.51651020979571,,123.06801054608383,125.0161009781764,125.63905186056462,121.49939608661082,134.44131215745406,141.49216302571818,152.14275184257247,157.49813844833855,164.61021462027534,,161.2730391184432,155.19226338456008,152.18266452578987,138.2864086209504,136.20056216374272,138.48622701351542,131.18582060246175,127.03373830240362,132.4947994010073,134.71232953279684,134.22066422598527,145.62025263465418,149.1673040704447,133.87034104410455,113.26724055295199,95.65293621445446,83.5666045823693,80.25595891792308,70.39176564828419,,119.27769792872421
7,2000-05-15 22:12:54+00:00,180.67804081568488,,218.1350681169815,216.28141627274135,217.91884589620452,,226.29554015788224,229.05420573962314,226.0543276128942,,210.14196189194416,209.38149327359645,200.92641523040817,198.99573253375937,202.371790635627,202.87127986855495,200.47994777859358,200.04678925695453,196.7820432910498,209.0895651255442,205.31850063842822,204.74491590192676,199.77806793475685,189.62513203671608,,161.17074901749382,154.93921270895547,141.3199918955847,130.39835851952998,131.3188000130466,126.5509112088352,135.24988001050903,129.34935895454248,137.32374283420708,144.26016069271319,154.85888983898087,153.24898475230756,156.5111754599807,164.31468790348157,170.93279565290086,160.15990871559026,153.22079232411392,130.162569564623,133.46921325966227,143.89038402875656,136.03062022002894,135.01222381353395,134.7738904986204,145.95316653535,124.3049990925126,138.7698871058381,158.6521262014007,157.02206984750666,143.6146981126661,122.87707891973133,90.64386935578266,80.86534945038294,79.17392957046387,77.656049351236,84.68931132154503,112.27183386694078
8,2000-05-31 22:12:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-06-16 22:12:38+00:00,155.77986202119786,,189.00785534680477,,195.42705860769928,,195.0167444579602,,196.04419379256854,188.0578856678789,184.92803857408225,175.52258715627622,180.27671144473652,179.58318141316076,176.82370869823157,184.16352014834916,179.83072505592915,,186.76392243289735,190.20672992490975,194.13714109071128,186.61737738564173,189.45595328759174,177.13068981855417,161.22703394928453,158.0814017884832,149.31341324877113,136.32961026068338,123.73469183266529,122.7855503627892,120.31349274509468,134.70397602202664,124.12946696189526,127.76736782864823,149.75064632073344,155.96545953341197,162.54858409818516,165.8730834621662,175.10151163613574,181.23043170124566,187.7051925700783,177.85591490361256,172.94208273863453,162.58166915530404,,,161.35426546672747,154.84705538036894,,149.61324408970933,151.81881073545895,135.8908156282824,142.44822664797923,139.8983288782152,127.95042638923617,105.46837482187786,80.35294894588019,88.02617963725622,85.82368536051548,96.89336657556568,114.5213334462255
