dates,nzd0574-0000,nzd0574-0001,nzd0574-0002,nzd0574-0003,nzd0574-0004,nzd0574-0005,nzd0574-0006,nzd0574-0007,nzd0574-0008,nzd0574-0009,nzd0574-0010,nzd0574-0011,nzd0574-0012,nzd0574-0013,nzd0574-0014,nzd0574-0015,nzd0574-0016,satname
2004-09-08 22:01:41+00:00,240.01,242.17,253.97,251.91,251.59,252.16,253.78,257.37,261.19,259.72,260.28,265.42,269.46,262.82,271.56,265.44,261.46,L7
2004-09-24 22:01:37+00:00,239.51,241.81,253.44,251.18,251.02,252.00,253.63,257.00,260.31,259.16,259.10,264.35,267.39,261.81,270.25,266.14,264.10,L7
2004-10-02 21:57:14+00:00,237.71,240.50,252.42,250.33,250.18,250.84,253.08,256.59,258.98,257.17,257.28,261.68,265.46,259.39,267.91,261.03,264.10,L5
2004-10-10 22:01:32+00:00,236.93,239.43,251.82,249.49,249.29,250.23,253.52,257.00,258.93,257.31,256.99,260.58,264.97,258.99,266.55,259.72,261.78,L7
2004-10-18 21:57:35+00:00,236.03,238.62,251.08,249.01,248.79,250.37,252.90,255.99,257.57,256.02,255.78,259.27,263.06,258.42,265.92,262.55,261.78,L5
2004-10-26 22:01:48+00:00,235.74,238.52,250.78,249.08,248.88,250.36,253.13,256.16,258.19,256.26,256.63,259.51,264.00,258.97,266.48,263.15,262.02,L7
2004-11-27 22:02:05+00:00,235.14,238.20,250.18,248.63,248.45,249.98,252.84,255.70,257.94,256.00,256.29,258.85,263.18,258.36,266.21,263.41,261.61,L7
2004-12-13 22:02:12+00:00,234.47,237.67,248.93,247.56,247.50,249.14,252.26,255.36,257.28,255.79,255.93,258.76,262.82,258.40,265.81,262.33,260.64,L7
2005-01-06 21:59:00+00:00,234.14,237.31,248.94,247.05,246.54,247.85,251.21,254.28,256.73,254.56,255.25,258.50,262.38,258.19,263.73,263.81,265.52,L5
2005-01-14 22:02:24+00:00,233.11,236.83,248.90,246.54,246.18,247.86,251.15,253.79,255.46,253.41,254.01,257.51,260.68,256.77,262.71,266.38,273.83,L7
2005-02-15 22:02:37+00:00,228.99,232.30,245.57,245.02,244.16,246.67,249.16,251.48,253.45,250.54,250.95,254.74,257.31,253.16,259.90,269.39,282.55,L7
2005-02-23 21:59:43+00:00,230.23,232.12,245.65,245.26,245.04,247.24,250.65,253.63,255.37,253.06,252.85,255.29,258.19,256.01,261.36,269.62,282.55,L5
2005-03-03 22:02:41+00:00,230.77,232.28,245.34,244.77,244.24,246.54,249.84,252.65,254.44,252.09,251.39,254.21,256.97,254.95,260.84,270.82,285.74,L7
2005-03-11 21:59:55+00:00,230.85,232.59,245.43,245.24,244.88,246.58,250.30,253.41,255.26,253.34,252.77,255.60,258.37,256.73,261.45,271.49,284.33,L5
2005-03-19 22:02:42+00:00,231.16,233.12,245.65,245.38,244.93,246.90,250.52,253.25,255.43,253.35,252.52,255.53,258.08,256.63,262.05,272.49,284.33,L7
2005-03-27 22:00:03+00:00,231.33,233.21,246.08,245.88,244.82,246.76,250.54,253.92,256.06,253.96,253.90,256.51,259.76,257.78,262.97,272.70,283.32,L5
2005-04-04 22:02:39+00:00,232.53,234.15,246.76,246.34,245.27,247.42,251.22,254.23,257.00,255.27,255.19,258.04,260.63,259.53,265.28,276.29,286.04,L7
2005-04-20 22:02:32+00:00,233.51,235.29,247.35,246.95,245.70,247.73,252.03,255.17,258.27,256.68,256.53,259.36,262.35,260.94,267.04,277.93,288.28,L7
2005-04-28 22:00:11+00:00,233.72,235.49,247.72,246.91,245.69,247.73,252.02,255.18,258.39,257.08,256.43,259.87,262.03,261.26,267.29,279.39,292.80,L5
2005-05-06 22:02:37+00:00,234.98,236.28,248.53,247.45,246.01,248.18,252.47,256.06,258.91,257.23,257.25,260.13,262.97,261.80,268.32,279.22,292.80,L7
2005-05-22 22:02:36+00:00,235.21,236.36,249.10,247.67,246.47,248.48,252.83,256.43,259.23,257.31,257.89,260.09,263.69,262.18,268.93,278.89,292.80,L7
2005-05-30 22:00:27+00:00,236.00,237.35,249.82,247.70,246.15,248.32,251.95,255.48,257.86,256.35,256.65,259.92,263.06,261.90,269.53,281.76,296.86,L5
2005-06-07 22:02:31+00:00,236.93,238.25,250.73,248.51,247.14,249.09,253.14,256.67,258.56,257.53,257.42,260.82,263.94,262.73,270.48,281.83,295.09,L7
2005-06-23 22:02:25+00:00,238.11,239.20,252.85,250.32,248.47,250.28,254.23,257.96,259.66,258.56,258.42,261.74,265.05,263.53,271.71,283.76,297.03,L7
2005-07-09 22:02:26+00:00,238.67,239.79,253.00,250.73,249.17,251.03,255.28,258.97,260.37,259.93,259.58,262.80,265.84,264.71,273.01,283.89,295.48,L7
2005-08-26 22:02:15+00:00,241.25,243.21,254.59,251.39,249.28,251.19,255.37,258.99,260.40,260.08,260.20,263.66,266.77,266.19,275.13,284.16,290.65,L7
2005-09-11 22:02:05+00:00,241.63,243.23,254.84,251.42,249.00,251.48,255.44,259.07,260.48,260.45,261.05,264.41,267.03,266.74,276.26,285.31,291.91,L7
2005-09-19 22:01:08+00:00,241.36,242.73,254.48,251.00,248.76,250.78,255.39,259.31,260.57,261.09,262.23,265.14,267.45,267.03,275.62,283.68,291.91,L5
2005-10-05 22:01:05+00:00,240.40,241.98,253.40,249.93,249.10,251.06,253.95,257.52,259.38,261.21,261.34,263.20,265.39,266.91,275.57,284.56,292.65,L5
2005-10-13 22:02:06+00:00,239.78,241.02,252.85,249.38,248.40,250.48,253.73,257.24,258.98,260.74,260.74,262.79,264.71,266.35,275.38,284.55,294.01,L7
2005-11-22 22:01:34+00:00,237.50,239.14,250.02,247.08,245.58,247.80,251.49,254.83,256.95,259.85,258.70,262.06,261.50,264.15,272.93,286.18,293.58,L5
2006-02-02 22:03:01+00:00,230.37,231.52,242.88,240.40,238.96,242.58,247.02,249.70,254.82,256.07,255.78,257.20,255.94,260.65,268.56,283.59,298.54,L7
2006-02-18 22:03:05+00:00,230.33,231.43,243.75,240.85,239.54,243.00,247.82,250.35,255.75,256.55,256.62,257.53,257.01,263.43,270.37,284.86,299.82,L7
2006-02-26 22:03:47+00:00,231.08,232.07,245.16,241.87,241.78,243.88,248.86,251.32,256.44,258.21,258.52,258.87,258.96,265.85,272.60,281.93,294.54,L5
2006-05-09 22:03:04+00:00,231.34,232.91,248.71,244.44,244.10,244.92,251.80,255.46,258.97,259.68,259.65,262.09,263.27,270.67,275.02,279.87,287.73,L7
2006-05-17 22:05:09+00:00,232.62,234.01,250.35,246.30,245.84,247.95,253.29,257.34,260.84,261.21,261.48,265.08,263.27,270.67,275.02,279.87,287.73,L5
2006-06-26 22:02:56+00:00,236.98,238.60,255.30,251.00,250.93,253.42,256.35,261.15,263.15,264.76,264.56,267.92,267.86,277.19,280.03,281.54,289.49,L7
2006-08-13 22:02:41+00:00,238.25,240.67,255.93,251.77,252.08,255.68,257.51,261.60,263.86,265.05,266.06,268.76,266.13,276.24,280.67,281.98,289.39,L7
2006-08-21 22:06:31+00:00,239.29,242.65,256.47,253.33,253.18,256.48,257.53,261.45,262.62,263.24,264.58,268.73,265.47,273.41,278.77,277.45,283.45,L5
2006-08-29 22:02:38+00:00,238.09,242.43,256.58,253.42,252.23,257.18,257.74,261.67,262.89,262.01,263.42,267.68,265.23,273.12,278.83,280.26,291.37,L7
2006-09-06 22:06:43+00:00,236.39,241.27,255.75,252.52,251.51,256.24,257.74,262.07,263.18,261.87,264.00,267.48,265.41,272.07,277.87,279.02,289.23,L5
2006-09-22 22:06:54+00:00,236.98,241.52,255.89,251.92,250.75,254.96,257.02,261.55,262.54,261.36,264.08,267.38,266.50,272.79,278.31,279.67,288.81,L5
2006-10-08 22:07:05+00:00,235.82,240.54,254.47,250.67,250.11,253.06,255.73,261.06,262.60,261.33,263.99,267.35,267.75,273.38,277.94,279.48,288.06,L5
2006-10-16 22:02:31+00:00,235.39,239.29,253.55,249.59,248.92,251.85,254.92,259.91,262.07,260.53,263.44,266.28,267.28,272.14,277.17,279.25,288.56,L7
2006-11-01 22:02:46+00:00,234.97,238.30,253.04,248.78,247.97,250.89,254.12,258.86,261.12,259.63,262.28,264.90,265.81,271.09,276.48,278.92,288.66,L7
2006-12-11 22:08:04+00:00,235.14,239.50,253.54,247.96,246.71,249.71,253.41,256.41,258.62,256.39,258.95,261.21,263.55,269.14,275.43,279.62,290.19,L5
2006-12-19 22:03:12+00:00,234.05,238.89,252.34,247.44,246.50,248.99,253.07,256.05,258.66,256.24,259.46,261.29,264.40,269.21,276.22,279.81,288.05,L7
2007-02-05 22:03:23+00:00,231.61,236.67,249.79,244.75,244.38,246.59,251.10,253.41,256.86,253.60,257.50,259.22,262.52,266.67,274.23,278.92,285.90,L7
2007-03-25 22:03:32+00:00,231.57,235.04,247.86,242.12,241.50,243.26,247.76,249.76,254.44,250.93,253.64,254.75,260.14,263.23,274.29,278.32,285.04,L7
2007-05-28 22:03:16+00:00,235.84,241.43,251.60,247.03,245.53,250.85,252.41,251.11,254.09,251.43,253.20,255.61,259.21,265.00,279.33,283.71,286.69,L7
2007-09-09 22:06:09+00:00,240.29,244.07,254.13,252.09,249.17,257.24,256.87,254.93,257.65,255.44,256.39,258.63,261.30,270.19,287.50,289.27,295.70,L5
2007-09-17 22:02:48+00:00,237.08,239.21,254.13,252.09,249.17,257.24,252.41,252.30,255.69,253.76,254.02,257.20,261.18,270.71,285.56,287.42,294.81,L7
2007-11-04 22:03:02+00:00,232.83,234.09,251.01,249.65,247.77,253.63,249.61,251.87,252.69,253.87,252.29,258.30,261.41,270.63,279.54,284.67,291.68,L7
2007-11-20 22:03:10+00:00,232.15,233.85,249.63,247.78,245.10,249.53,247.29,250.57,251.00,252.79,251.31,258.56,261.84,269.90,278.04,283.38,290.76,L7
2007-12-06 22:03:16+00:00,224.95,225.80,240.25,237.38,234.48,235.45,239.15,244.55,245.12,246.27,245.01,251.39,256.28,260.97,268.88,273.43,282.31,L7
2007-12-22 22:03:20+00:00,225.20,225.91,239.99,236.48,233.99,233.78,238.84,244.72,245.08,246.38,244.28,251.83,256.34,261.27,269.69,274.31,284.29,L7
2008-01-23 22:03:21+00:00,225.54,226.78,239.37,236.12,233.92,233.34,238.93,245.89,245.59,247.68,245.11,252.88,256.76,262.13,269.35,275.09,284.48,L7
2008-02-16 22:03:33+00:00,226.23,227.34,240.21,237.19,235.12,234.83,239.88,246.08,246.10,247.30,245.39,252.29,256.33,261.75,268.50,273.81,282.58,L5
2008-02-24 22:03:14+00:00,225.85,227.29,239.69,237.05,235.01,235.15,239.93,245.57,246.27,246.94,245.77,251.59,256.24,260.84,267.52,272.74,281.53,L7
2008-03-03 22:03:15+00:00,226.04,227.58,239.81,237.32,234.97,235.08,239.29,244.73,245.59,245.41,244.02,249.60,253.95,258.35,265.28,270.10,278.44,L5
2008-03-11 22:03:08+00:00,226.10,227.19,239.94,237.26,234.47,234.40,238.27,244.24,244.97,245.47,243.52,249.11,253.22,258.16,264.13,268.88,276.62,L7
2008-04-12 22:03:08+00:00,226.50,228.36,240.16,237.71,235.39,235.78,239.13,244.61,245.64,245.41,244.09,248.75,253.08,257.51,262.62,269.57,277.53,L7
2008-05-14 22:03:00+00:00,227.44,230.04,241.11,239.30,237.47,237.86,241.29,246.14,247.73,247.14,246.19,249.88,254.63,259.55,263.75,270.97,278.96,L7
2008-05-30 22:02:53+00:00,228.34,231.12,242.39,241.11,239.78,240.42,244.08,248.53,250.74,249.87,248.44,251.55,253.64,258.72,262.83,270.16,278.06,L7
2008-06-15 22:02:44+00:00,231.20,234.37,245.73,244.21,243.21,244.22,247.37,251.50,253.89,251.74,251.33,253.97,256.12,262.01,265.70,273.88,281.19,L7
2008-07-01 22:02:34+00:00,231.73,235.25,246.48,245.47,244.45,246.12,244.74,252.16,254.89,252.35,252.52,253.96,256.05,261.91,264.69,273.27,279.57,L7
2008-08-02 22:02:15+00:00,231.99,235.46,247.30,246.11,245.31,248.25,245.64,252.18,254.96,251.69,252.32,253.39,256.33,261.64,265.04,273.74,280.32,L7
2008-08-18 22:02:08+00:00,232.73,236.21,248.09,246.87,246.32,249.36,246.53,253.34,256.21,253.45,254.24,254.94,258.36,262.19,266.46,275.47,283.17,L7
2008-09-19 22:01:52+00:00,234.83,238.37,250.83,249.36,250.34,253.60,250.05,258.21,260.40,257.54,258.46,259.24,262.58,267.29,270.42,284.18,290.36,L7
2008-10-05 22:01:42+00:00,234.36,237.55,250.16,248.79,249.55,253.06,250.32,258.35,260.78,258.62,258.94,260.88,262.88,267.98,271.59,284.55,290.48,L7
2008-10-29 21:56:36+00:00,234.85,237.60,250.78,249.91,250.65,252.88,249.88,257.93,259.38,258.94,258.70,261.76,264.06,269.01,273.72,284.44,289.07,L5
2008-11-06 22:02:03+00:00,233.29,235.65,249.71,248.80,249.17,251.93,249.45,256.82,259.36,258.93,258.24,261.61,263.30,269.01,273.44,283.64,288.50,L7
2008-11-14 21:56:16+00:00,233.35,235.17,249.57,248.49,249.01,251.21,248.95,256.36,259.16,258.20,258.33,261.73,263.52,268.19,274.20,284.10,289.31,L5
2008-12-16 21:57:17+00:00,229.88,231.22,246.08,244.94,245.78,247.77,244.86,252.74,255.16,254.32,254.68,258.13,261.62,265.40,271.91,283.27,287.85,L5
2009-01-25 22:02:45+00:00,229.05,230.38,244.92,243.64,244.54,247.30,248.98,252.30,254.37,254.04,254.07,257.96,260.89,265.04,271.31,282.20,286.24,L7
2009-02-02 21:58:34+00:00,230.47,231.03,245.26,243.87,244.66,247.32,248.78,252.48,255.57,255.39,255.41,259.25,261.13,265.89,271.82,282.25,285.56,L5
2009-03-14 22:03:09+00:00,230.98,230.95,243.78,242.71,243.32,246.13,247.42,251.54,254.56,254.28,254.14,258.02,259.79,265.27,270.61,281.38,283.06,L7
2009-06-02 22:03:27+00:00,232.52,232.74,241.90,241.24,242.41,247.56,249.12,254.18,257.61,251.94,251.38,254.27,255.81,259.82,264.78,276.84,276.46,L7
2009-06-18 22:03:25+00:00,236.64,238.04,246.17,246.93,247.57,252.93,253.82,260.75,264.26,259.52,259.39,257.77,258.75,264.29,268.07,276.14,276.14,L7
2009-08-05 22:03:13+00:00,240.35,241.93,251.31,253.64,253.84,255.96,258.26,267.43,269.25,261.94,264.12,258.38,265.85,266.05,272.15,276.73,280.14,L7
2009-10-24 22:03:18+00:00,236.10,237.86,252.43,255.30,255.33,258.06,260.40,269.24,272.02,266.54,267.33,267.04,270.13,273.52,279.45,284.71,292.28,L7
2009-11-25 22:03:45+00:00,236.32,237.54,251.86,253.92,252.62,255.49,257.53,266.24,269.32,264.84,264.59,265.14,266.56,271.51,276.82,282.09,287.75,L7
2010-02-05 22:03:53+00:00,234.69,233.00,249.24,247.76,245.34,250.20,250.44,257.78,261.81,262.12,261.98,266.26,266.63,271.85,276.21,285.17,287.82,L5
2010-02-21 22:03:56+00:00,236.23,234.02,249.95,248.25,246.28,250.89,251.35,260.28,263.89,263.90,264.04,267.89,269.32,274.66,277.81,287.13,287.97,L5
2010-06-21 22:05:10+00:00,239.24,239.24,256.59,253.97,252.77,255.61,255.34,267.46,267.11,266.65,268.48,270.90,275.92,279.09,281.03,292.40,289.65,L7
2010-07-23 22:05:14+00:00,239.10,239.40,256.67,253.21,251.82,254.01,252.46,262.51,261.35,260.63,262.16,263.61,269.07,272.58,276.37,285.42,284.41,L7
2010-08-08 22:05:13+00:00,236.40,238.75,253.77,251.23,250.83,251.47,250.56,258.98,258.09,255.29,257.75,257.16,263.09,267.14,273.59,278.83,278.10,L7
2010-10-11 22:05:21+00:00,233.43,237.76,254.31,251.42,251.24,251.22,252.21,257.79,257.68,254.47,255.20,256.04,261.17,263.55,272.16,274.61,278.23,L7
2010-11-04 22:02:50+00:00,232.34,236.10,251.74,248.99,249.55,249.11,251.13,256.65,256.69,254.95,255.54,255.49,258.65,262.24,270.08,272.53,278.48,L5
2010-11-12 22:05:42+00:00,231.62,234.60,249.64,246.97,246.73,246.58,249.56,254.43,255.89,253.38,252.53,253.95,256.84,260.53,268.05,272.54,275.99,L7
2010-12-30 22:06:10+00:00,230.64,232.82,246.48,242.79,242.87,243.70,247.86,250.86,256.64,253.64,252.77,254.49,257.25,261.29,267.42,272.58,275.86,L7
2011-01-07 22:02:56+00:00,229.14,231.46,244.89,240.92,240.47,241.55,245.83,249.31,254.86,251.76,251.35,253.27,256.02,259.86,266.01,271.47,274.86,L5
2011-01-23 22:02:56+00:00,226.35,229.31,242.56,238.96,238.53,239.85,245.40,249.24,254.69,252.18,251.51,253.51,255.07,258.55,264.05,270.35,273.21,L5
2011-01-31 22:06:24+00:00,226.21,229.83,242.40,238.50,238.85,240.29,245.87,249.79,254.56,251.90,251.58,253.22,254.97,258.43,264.55,270.21,274.16,L7
2011-02-16 22:06:27+00:00,225.38,228.72,241.71,237.56,237.48,239.46,245.52,249.37,253.47,251.38,250.08,252.56,253.99,257.45,262.72,269.87,274.61,L7
2011-03-04 22:06:33+00:00,226.03,229.04,241.26,237.33,237.49,239.44,245.29,249.68,252.84,251.96,249.83,252.33,254.02,257.52,263.13,270.16,275.61,L7
2011-03-12 22:02:55+00:00,228.40,231.47,244.01,239.66,239.08,241.14,246.52,250.87,254.34,253.47,252.37,254.15,256.20,259.94,265.23,272.55,276.78,L5
2011-03-28 22:02:50+00:00,229.23,232.55,245.55,241.42,240.54,242.53,247.20,251.72,255.49,254.82,253.43,255.09,257.06,260.88,265.75,273.25,277.40,L5
2011-04-05 22:06:38+00:00,229.46,232.88,245.22,241.68,240.71,242.99,247.44,251.88,255.79,254.74,253.85,255.01,257.15,260.92,266.14,273.49,278.13,L7
2011-09-12 22:06:17+00:00,233.24,236.95,246.58,247.77,248.59,247.29,249.84,255.38,258.30,257.86,257.78,257.16,258.65,263.68,268.79,278.92,284.40,L7
2011-09-28 22:06:15+00:00,231.79,233.59,239.99,241.32,244.43,242.79,250.96,256.37,253.92,256.23,258.61,257.87,260.99,263.75,270.43,282.94,288.92,L7
2011-10-14 22:06:16+00:00,231.33,232.18,239.62,240.72,244.58,240.98,250.98,256.57,252.89,255.97,258.49,258.06,263.16,263.67,270.36,282.85,289.66,L7
