,dates,mex0241-0000,mex0241-0001,mex0241-0002,mex0241-0003,mex0241-0004,mex0241-0005,mex0241-0006,mex0241-0007,mex0241-0008,mex0241-0009,mex0241-0010
0,1985-01-04 16:48:49+00:00,,,,,252.2195338964709,,246.89877819852444,237.34530794378765,227.2825204212554,214.29494833541997,209.16832562398446
1,1985-10-03 16:47:38+00:00,,,,,214.15380796467866,212.79230595168207,215.7514604326577,219.2413853684901,218.1966611701729,212.99165916850802,215.61113838567374
2,1986-01-07 16:46:05+00:00,280.4093390822184,263.5598160144124,264.2499325192577,262.26608352675026,251.28224796983588,250.32221335461102,235.88548837315275,231.7067575750434,224.3600953330416,213.00539661314002,206.65751548144652
3,1986-03-12 16:44:40+00:00,273.732135696039,257.4643490651104,249.76380445776485,236.49834924258292,230.38120915746111,214.9381145824178,208.49015324486334,198.9716883520643,187.8148145211361,166.6276683929958,165.96655330793254
4,1986-03-28 16:44:21+00:00,271.04350809179107,262.1954017859705,251.96820315645394,233.55724235557682,225.07469043102992,221.6334968799444,210.6028145923487,193.19452238571952,183.24390836606807,166.1302307735889,166.5179421202692
5,1986-04-13 16:44:01+00:00,284.5676190763052,261.8632378667777,255.6484458361868,246.0761882648205,229.69114789208328,220.2260768847092,214.56200514360535,206.58278487253904,186.82529649629953,180.74359939855836,185.49113026177088
6,1990-02-03 16:40:25+00:00,277.38778794308826,267.1917140854768,256.01098116124865,239.36272106443087,236.93914578014056,232.40882387477944,232.62891942297392,232.38302029791151,225.07067195991021,204.82491047787954,195.5568891495717
7,1990-02-19 16:39:55+00:00,273.1393259933432,267.76681214539923,244.88688400380892,236.40590089278498,234.66578291444466,230.8107918878254,229.22757347976824,227.82593897594785,207.93157403770738,199.64155712470114,196.1163949236538
8,1990-03-07 16:39:20+00:00,269.7156520633446,254.7952016933121,257.3518573330126,251.17349021968357,236.48883714858098,235.15634913668086,231.82399383702457,233.1188306536364,222.69794274139642,202.3898018549001,199.63963178659526
9,1990-03-23 16:38:48+00:00,267.00811570708896,258.1681975409925,254.20519989192115,242.8282040413371,237.233186272382,223.87215788756902,224.93291038308973,224.99335240707808,209.07882978578075,183.74411127364263,190.53733097390096
10,1993-01-10 16:40:08+00:00,258.68769976645797,251.61739374827144,244.49998793687277,233.42207439835724,226.17466672157,223.46641279953909,227.8575978879599,223.35889301499563,208.21100055190445,202.40411901717277,194.91904705614655
11,1993-02-11 16:40:28+00:00,259.56222891504433,250.68098010846845,241.47312937243595,230.631899612058,224.35666416567665,208.84312476701618,212.01091887721603,203.21793547449704,187.69082755628608,179.01581831152117,180.769839608388
12,1993-02-27 16:40:33+00:00,257.6855112304016,244.74510871740105,241.11039569629915,232.19535014762783,218.71362369795915,214.63829106654947,209.23060446987824,199.50720951059822,183.44640684809184,159.90009639075265,178.44057733931618
13,1993-03-15 16:40:43+00:00,266.94061292314325,256.4268123275792,245.91748780493256,233.60638063463438,228.20050961230294,218.32194301802534,210.75577075314644,205.18266825786833,188.23932528171127,163.77284478477628,174.8170533579933
14,1993-03-31 16:40:46+00:00,257.65378731571104,246.62534245506617,230.81023909243197,226.68755021579022,215.55580911752358,209.235786290524,210.54546553904976,200.0187305264533,181.46941398368594,165.6513960718364,167.46571769800107
15,1993-04-16 16:40:54+00:00,254.5798843567084,248.83115019627272,235.1574179879986,232.48204081788276,217.95661539912805,199.66628887314738,200.8094218639032,192.91946082978222,173.31966951261072,151.81706704008184,159.18288830604632
16,1993-05-18 16:41:01+00:00,267.40012205931265,257.69284014811933,234.76533577549196,227.2299778581111,219.40897056281864,213.8277905687382,212.430668652174,199.8195566980068,181.06607441706095,169.52614710526248,173.43968411033512
17,1993-06-03 16:41:05+00:00,260.76250495628506,248.53651370066262,227.80457023393356,236.7792808025776,230.67850240122806,214.77564284899302,210.3042309631328,206.99369256863127,187.54651789003518,171.92588218045387,179.73040411398642
18,1993-07-21 16:40:57+00:00,249.2573499325996,230.834274234031,228.69399848424837,230.0873884189652,231.20798083269568,229.95085954142803,232.75750591898247,235.36055095364253,224.02738651044214,229.3897803039801,220.03425399910836
19,1993-09-23 16:40:50+00:00,216.61632610146103,202.3925118782021,208.5252258274629,213.873636396657,209.83524157616245,207.6820522653108,210.60358538514302,219.91228366533636,226.46633583938166,221.95672304004734,219.1798132046902
20,1993-10-25 16:40:40+00:00,230.18351349385597,223.70632372962723,220.32661759695105,222.14777576487026,216.84507816323244,214.07747202971146,225.55478986206813,239.17181031924014,235.36581831175306,234.7557749220399,225.13435128849773
21,1993-11-10 16:40:33+00:00,232.0555301843933,226.84386473704947,232.39840353266288,232.16834270720534,232.00522209095467,233.59148251419234,246.8846942294353,241.62706770654103,238.91465709401564,236.05525240287525,231.0744421102989
22,1993-11-26 16:40:27+00:00,219.0436862835292,217.2456514041321,227.2103287803817,236.63124792792183,223.08516389870857,235.99449957782906,247.07976967608238,242.45695964759182,230.67330477832394,236.49115977768122,228.62708815680762
23,1993-12-28 16:40:12+00:00,245.39415214517504,227.6519765046389,231.4278916063933,231.94084337749996,220.1896502853968,212.2894793872589,235.01755396328645,228.32568890813195,220.77994986499317,207.23830993100006,198.89653829848058
24,1994-01-13 16:39:57+00:00,263.84287957894423,256.10380484994624,246.04045580708672,235.32294761116736,228.25105584393074,230.1968427872311,230.76537814402963,228.46003306005727,214.06286574204483,205.00958479190396,193.4985064869457
25,1994-01-29 16:39:46+00:00,267.23692655607033,257.7681422775238,247.5604558322328,232.33526134549285,235.44163834751535,231.99925427022256,232.20445939727983,229.13204951902202,213.2846938414135,199.92111465096264,191.79483618732465
26,1994-02-14 16:39:35+00:00,272.4571427792988,259.9233609291655,248.68916659147,237.8155204855034,234.73151630004736,234.4882965315363,230.6175643376777,224.26558020199178,208.12424577553276,189.80249438391496,196.0848484820039
27,1994-03-02 16:39:21+00:00,271.8580901399084,257.5548417249787,248.64637642410503,239.9575554147487,223.34188413758136,223.3574880353467,219.5858799377126,205.5949166114767,193.71256946067246,183.22623977007748,181.27735333439892
28,1994-03-18 16:39:07+00:00,277.6127194955606,263.7539036648433,247.19513355562026,239.64053384429383,229.98130591875633,226.36480615406043,223.59561608453174,219.89545813226786,198.70270139151825,184.55608701208394,191.50130559425992
29,1994-04-03 16:38:50+00:00,269.65584043335406,252.61672538268527,245.05076892513222,235.13908895364514,225.32221094551272,230.11454408922526,224.4133271933005,223.9506947709479,206.3328592909889,193.2770446375747,187.0025686617711
30,1994-04-19 16:38:32+00:00,261.6904836481606,248.56435088470747,245.93875543030373,233.60966908194104,221.26401671492636,220.11180650570896,220.006508058235,220.32709772610048,204.58170557969444,192.23963688313512,190.67109146221418
31,1994-05-05 16:38:14+00:00,274.52155251645416,261.47668987957223,249.5635601551537,238.31484182480384,228.3884966056746,227.31469224211287,224.38051753419995,228.9810071693066,217.2670464991059,198.06441031485883,192.32204619350642
32,1994-05-21 16:37:57+00:00,262.06299093300544,255.2965879274258,245.41821586821223,242.1814618170235,240.2497555957567,233.38337608990633,229.71751142589522,237.64419282195954,224.8336565115994,211.23432648602073,203.86025796140075
33,1994-07-24 16:36:26+00:00,249.73687636867237,233.15979221292082,228.82157377942636,226.47114163107778,227.3008498880234,229.6785411367963,231.6526997401712,234.83921788378413,232.08948620990654,229.28335418024585,225.38497388145302
34,1994-08-09 16:36:00+00:00,238.51146420202275,233.1872572833364,231.96480500637838,232.95393686307946,224.99923836763037,222.25126865319376,219.76026214609965,222.1554666175407,225.1299407936608,219.16611660620902,227.29722845639188
35,1994-11-29 16:32:40+00:00,240.3265347592738,229.52093125896084,233.84762645977372,234.39904910298105,231.04770409563045,233.52552393659,244.61014315363946,242.2634102155556,234.56771413129107,223.9352443721572,219.03835036532683
36,1994-12-15 16:32:11+00:00,,201.2090418785375,239.50008789475913,232.2628153748872,231.58555180646422,234.8778416115528,240.42792534950195,237.94111585588644,236.91773202787977,222.1120581432445,217.3443811293616
37,1994-12-31 16:31:39+00:00,250.28835827890433,248.90129346586542,253.43077414755544,242.85214341206876,241.10592496984518,231.31105519085796,231.8140338075831,223.9273729386507,208.2397143015212,192.1560985533463,186.2253192859569
38,1995-01-16 16:31:04+00:00,268.80588018163326,261.8767491272396,250.29744718667672,234.9497863170812,226.58188341864258,222.1082979785922,216.20646583927737,204.09761783293766,188.2582306295218,159.77278398066142,156.88752041292037
39,1995-02-01 16:30:27+00:00,269.9332566907947,259.4873541190518,249.1912106476476,234.34083444928797,218.49531741784756,202.7309302225931,202.89817817927502,190.02039861095332,172.97973445283773,149.2302540313527,158.77715626414374
40,1995-02-17 16:29:48+00:00,274.9665695121266,256.3085340396924,246.06233367002818,240.37461551266432,234.4137990834363,217.2322009889022,207.2032780938057,198.328428987575,183.9265766440585,166.5440965740295,174.9252720693023
41,1995-03-05 16:29:10+00:00,268.40728902932295,253.0986958152747,245.65110847425623,233.5178876153243,223.40860749846695,209.33430611856176,211.99955782104834,207.64729653635962,192.27239362156854,168.70485510758132,171.9629525528046
42,1995-03-21 16:28:30+00:00,266.91275552650984,257.1069619214844,236.67168075205052,227.10055769783278,219.73164562134917,213.8218333666195,203.50428610192836,201.452611912596,187.72778364485913,167.96053827928353,175.9643095051331
43,1995-04-06 16:27:51+00:00,263.61828852171965,261.6061376659189,245.77684781283688,233.38435060359166,225.22475232461107,213.49282752047418,210.542988696841,208.00319076506298,187.13259725425183,177.25154235154002,180.19140228884515
44,1995-04-22 16:27:10+00:00,263.4147560169899,261.0268745705733,245.72969411067047,233.77335060614766,229.6036976693026,219.20715857347147,216.84857082542686,209.99971086341733,195.42546713780496,181.34064922151032,197.24168049607042
45,1995-05-24 16:25:44+00:00,258.29892871876035,250.06950587057065,239.6269566700984,233.34226771527784,223.43127802229995,219.35818059740382,220.08583292196278,210.10921463179423,202.91274172005205,190.03803101476575,191.00178124997524
