dates,sar1413-0000,satname
2004-07-17 09:48:55+00:00,130.12,L7
2004-09-11 09:43:41+00:00,132.10,L5
2004-10-05 09:48:30+00:00,145.35,L7
2004-10-21 09:48:40+00:00,146.34,L7
2005-03-14 09:49:39+00:00,162.44,L7
2005-05-01 09:49:32+00:00,140.30,L7
2005-10-08 09:48:58+00:00,152.58,L7
2005-10-24 09:49:12+00:00,166.90,L7
2006-10-27 09:49:38+00:00,192.70,L7
2007-03-20 09:50:29+00:00,164.66,L7
2007-10-14 09:49:43+00:00,140.25,L7
2008-03-14 09:50:00+00:00,152.04,L5
2008-04-07 09:50:05+00:00,145.28,L7
2008-04-23 09:50:03+00:00,141.14,L7
2008-08-29 09:49:00+00:00,138.77,L7
2009-03-25 09:50:11+00:00,135.39,L7
2009-06-13 09:50:23+00:00,134.37,L7
2009-06-29 09:50:20+00:00,132.11,L7
2010-04-29 09:52:08+00:00,124.60,L7
2010-11-07 09:52:34+00:00,133.12,L7
2010-11-23 09:52:47+00:00,137.88,L7
2011-03-07 09:49:53+00:00,148.72,L5
2011-05-18 09:53:30+00:00,147.33,L7
2011-06-03 09:53:33+00:00,142.67,L7
2011-09-15 09:48:27+00:00,131.56,L5
2011-09-23 09:53:13+00:00,138.16,L7
2012-03-17 09:54:04+00:00,148.94,L7
2012-08-15 10:01:16+00:00,136.94,L7
2013-01-15 09:56:05+00:00,128.69,L7
2013-06-24 09:55:33+00:00,128.10,L7
2013-07-26 09:55:15+00:00,130.41,L7
2013-08-11 09:55:10+00:00,126.82,L7
2013-08-18 10:01:27+00:00,129.75,L7
2013-09-03 10:01:39+00:00,130.00,L7
2013-09-12 09:55:34+00:00,129.84,L7
2014-03-15 10:00:27+00:00,149.27,L8
2014-04-24 09:57:09+00:00,140.19,L7
2014-06-27 09:57:25+00:00,137.80,L7
2014-08-30 09:57:35+00:00,135.99,L7
2014-09-07 10:00:05+00:00,134.65,L8
2014-10-08 10:04:04+00:00,143.29,L7
2014-10-17 09:57:58+00:00,151.28,L7
2014-10-24 10:04:13+00:00,162.39,L7
2014-11-02 09:58:08+00:00,167.39,L7
2015-06-30 09:59:36+00:00,129.68,L7
2015-08-17 09:59:48+00:00,128.49,L7
2015-09-02 09:59:47+00:00,129.25,L7
2015-09-10 09:59:50+00:00,131.31,L8
2015-11-05 10:00:28+00:00,127.53,L7
2016-02-25 10:01:50+00:00,128.88,L7
2016-05-15 10:02:21+00:00,132.05,L7
2016-07-25 10:08:44+00:00,133.22,L7
2016-08-03 10:02:34+00:00,131.85,L7
2016-09-04 10:02:39+00:00,130.38,L7
2016-09-12 10:00:11+00:00,130.10,L8
2016-09-20 10:02:41+00:00,130.20,L7
2016-10-06 10:02:42+00:00,136.67,L7
2017-01-26 10:01:58+00:00,142.11,L7
2017-02-27 10:02:01+00:00,151.89,L7
2017-03-15 10:02:07+00:00,159.03,L7
2017-03-31 10:02:12+00:00,158.53,L7
2017-05-01 10:05:25+00:00,154.71,L8
2017-05-02 10:02:24+00:00,150.66,L7
2017-06-03 10:02:31+00:00,147.54,L7
2017-07-05 10:02:36+00:00,144.74,L7
2017-07-21 10:02:36+00:00,143.75,L7
2017-08-06 10:02:35+00:00,140.31,L7
2017-09-07 10:02:33+00:00,133.98,L7
2017-09-15 10:00:04+00:00,132.57,L8
2017-10-09 10:02:34+00:00,137.25,L7
2018-01-29 10:01:41+00:00,148.54,L7
2018-03-02 10:01:19+00:00,157.72,L7
2018-03-18 10:01:07+00:00,166.45,L7
2018-04-19 10:00:37+00:00,156.15,L7
2018-06-22 09:59:31+00:00,149.27,L7
2018-07-24 09:58:55+00:00,147.25,L7
2018-08-09 09:58:38+00:00,140.66,L7
2018-08-25 09:58:19+00:00,139.11,L7
2019-03-29 09:59:30+00:00,141.46,L8
2019-05-08 09:50:57+00:00,135.34,L7
2019-07-11 09:48:34+00:00,134.82,L7
2019-07-27 09:47:56+00:00,133.52,L7
2019-08-12 09:47:17+00:00,133.46,L7
2019-09-05 10:00:10+00:00,132.55,L8
2019-09-29 09:45:13+00:00,133.60,L7
2020-02-20 09:38:18+00:00,154.61,L7
2020-03-07 09:37:27+00:00,164.44,L7
2020-03-31 09:59:39+00:00,158.49,L8
2020-04-08 09:35:39+00:00,154.28,L7
2020-04-24 09:34:43+00:00,148.88,L7
2020-05-26 09:32:46+00:00,145.59,L7
2020-06-27 09:30:54+00:00,143.99,L7
2020-07-29 09:28:57+00:00,141.94,L7
2020-08-14 09:27:56+00:00,141.04,L7
2020-09-07 10:00:09+00:00,132.02,L8
2020-09-15 09:25:51+00:00,132.47,L7
2020-10-17 09:23:47+00:00,131.99,L7
2020-11-02 09:22:43+00:00,140.15,L7
2021-03-10 09:13:23+00:00,154.47,L7
2021-03-26 09:12:06+00:00,155.35,L7
2021-04-27 09:09:25+00:00,154.13,L7
2021-05-29 09:06:44+00:00,139.37,L7
2021-06-30 09:04:05+00:00,138.19,L7
2021-08-17 08:59:55+00:00,137.48,L7
2021-09-26 10:00:16+00:00,139.63,L8
2021-10-20 08:54:17+00:00,145.07,L7
2021-12-23 08:48:11+00:00,160.91,L7
2022-02-25 08:41:53+00:00,173.19,L7
2022-03-29 08:38:46+00:00,166.77,L7
2022-06-06 08:28:00+00:00,156.71,L7
2022-06-11 08:33:32+00:00,151.20,L7
2022-07-15 08:31:18+00:00,137.21,L7
2022-07-27 08:24:33+00:00,134.56,L7
2022-08-01 08:29:56+00:00,134.14,L7
2022-08-13 08:23:07+00:00,133.69,L7
2022-09-13 10:00:34+00:00,131.32,L8
2022-09-21 10:00:17+00:00,131.52,L9
2023-03-16 10:00:06+00:00,147.83,L9
2023-04-06 07:59:39+00:00,146.16,L7
2023-04-11 08:03:49+00:00,146.23,L7
2023-04-28 07:57:55+00:00,141.18,L7
2023-06-11 07:52:29+00:00,138.52,L7
2023-06-16 07:56:13+00:00,136.88,L7
2023-07-08 07:52:33+00:00,136.94,L7
2023-07-30 07:48:23+00:00,135.74,L7
2023-08-04 07:51:50+00:00,135.34,L7
2023-08-26 07:46:57+00:00,135.13,L7
2023-08-31 09:59:57+00:00,134.60,L8
2023-09-08 09:59:59+00:00,135.04,L9
2023-09-24 09:59:59+00:00,133.81,L9
2024-09-10 09:59:45+00:00,132.90,L9
2025-03-29 09:59:36+00:00,134.55,L8
2025-09-13 10:00:10+00:00,135.59,L9
2025-09-21 10:00:11+00:00,138.65,L8
