,dates,jap0018-0000,jap0018-0001,jap0018-0002,jap0018-0003,jap0018-0004,jap0018-0005,jap0018-0006,jap0018-0007,jap0018-0008,jap0018-0009,jap0018-0010,jap0018-0011,jap0018-0012,jap0018-0013,jap0018-0014,jap0018-0015,jap0018-0016,jap0018-0017,jap0018-0018,jap0018-0019,jap0018-0020,jap0018-0021
0,1984-07-10 00:23:29+00:00,147.91151555990535,127.33956072240701,140.94564054360893,124.39544679588529,,155.33011799145288,135.23026322985356,151.5940659403803,157.88877250247538,,,,,,163.19285549004815,123.14273109252383,133.6320123261993,149.18095413617988,102.52443314329639,128.2352430832359,107.45563613399257,94.99349300340455
1,1985-07-29 00:24:43+00:00,,,,,,,,,,,,,,,,,,,,,,
2,1986-05-13 00:19:38+00:00,140.75173538296917,125.91668741389185,105.10690918902827,96.49105723578275,93.66074067004858,125.07842944305989,126.91450656158509,123.16571613549658,119.1597233330881,111.32843965271364,112.14129889478095,112.63059477050804,120.9943808214841,126.25561221547798,131.05833543675766,132.06938446985987,134.53407043594655,129.33715669137683,98.33124012213848,102.37862333307156,116.41106621770874,120.57028511200613
3,1986-05-29 00:19:10+00:00,,,,,,,,,,,,,,,,,,,,,,
4,1987-06-01 00:19:08+00:00,152.1025149560933,138.62266620991593,126.88268329955697,110.66816153315123,132.36370937550652,142.54152874091935,143.87721343226096,145.74002241119646,131.50416440256532,122.28861977996499,121.47912255697781,128.25515997609432,131.48797674460997,139.13335748116776,146.99843197939998,147.51007999328124,149.91856561105865,132.10528661386513,115.11166132531145,117.63085155171741,120.10732765992397,138.79044902741973
5,1987-06-17 00:19:29+00:00,150.98730848396104,133.19311434362785,122.40537566251709,117.93042785794688,132.65328179368547,147.751300119093,145.10058875562126,146.71549784369012,139.94234082037832,133.33321515368826,130.63064842014046,132.78905817729242,131.26003922115186,137.5584449001404,146.38408782082197,147.42510345849536,144.9878354363785,128.059766941741,113.54900408368488,120.16583454246086,124.9073080308692,134.70096429306244
6,1987-07-03 00:19:49+00:00,,,,,,,,,,,,,,,,,,,,,,
7,1987-11-24 00:23:08+00:00,,,,,,,,,,,,,,,,,,,,,,
8,1988-09-07 00:25:41+00:00,154.09847113105167,128.75679836725212,123.1287117684732,101.88295749308466,117.91742141805898,143.70724387396132,138.96923337780098,134.32324719543033,131.70873759178977,123.81431339334144,120.75833398498204,123.24744435632547,122.03162730455438,129.98734165192604,138.36104884066842,140.94212667627312,144.9824789742218,127.46898182473919,114.25379368746131,117.53604588955031,123.1843551198354,135.22636759874882
9,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,
10,1989-08-09 00:21:45+00:00,,,,,,,,,,,,,,116.7330931130411,128.90887557963958,130.2574054026286,132.45803790449565,105.50877669651193,105.64854365567498,104.33103088408825,112.16457789571419,118.03744281149577
11,1989-08-25 00:21:24+00:00,141.83216590356193,113.98437123289153,107.52865331306009,95.77143104115356,102.53991321227636,126.07934491653145,128.82889896615492,134.58645427280152,129.92962045327565,120.53315090292934,119.04589376554523,114.83618445196362,124.77412622584633,122.86811258717684,129.4687590088798,130.3429328533398,137.02719654943502,115.48663313158413,107.1539801770258,111.50345018073642,116.50157701603493,129.87905189217648
12,1989-11-29 00:18:49+00:00,139.78552483724354,116.09854176270153,107.42331476465395,100.98095371324885,108.2661289781063,130.93588813772902,131.4379591911805,133.99494726232146,133.2681262261917,119.37608264272038,116.86980167684885,119.98387305787884,120.14350812756595,124.32585909679868,124.94056670804318,131.61851070904095,129.87406477208953,99.85884509022311,100.54910836197183,108.80884405842195,112.63264439928152,118.49646875540572
13,1990-01-16 00:17:21+00:00,,,,,,,,,,,78.90687238079536,103.06737735597494,,,,,,,,,,
14,1990-02-01 00:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,
15,1990-05-24 00:15:04+00:00,155.46580976250908,140.76144311227546,134.22880923062303,118.70187328106547,141.137512958684,150.60196978639243,151.72846769709528,141.15321735828758,130.9716082619497,126.14932200713446,126.5010187761378,125.26161358028074,131.26503284041303,139.44315576092828,145.58518997653312,150.02548981936656,152.67418660590803,145.357080134952,122.97872550120462,129.776438332125,133.0256078221451,143.16183716780878
16,1990-07-27 00:14:57+00:00,144.81522264199356,126.34565447668126,120.13594065911622,94.86082348407294,120.95391497905376,137.66147239235505,140.09122499394425,140.72920339223913,131.48725003786433,126.55629279863376,129.4695174830806,125.76517114856638,129.58608523949653,134.25150674865162,140.01003013141886,136.62806948146692,135.86712400837868,122.77329304876079,111.57676683174431,116.33727702838658,126.3380055259354,137.44869640874063
17,1992-04-27 00:18:45+00:00,,,,,,,,,,,,,,,,,,,,,,
18,1992-06-30 00:18:05+00:00,,,,,,,,,,,,,,,,,,,,,,
19,1992-07-16 00:17:53+00:00,,,,,,,125.20599283613251,137.6254871295364,155.3295022240962,125.9179608852121,135.05828467860388,139.55928344228585,153.3571249583828,,,124.80956388280174,89.10244937642432,117.86266669984886,,,,
