,dates,mex0192-0000,mex0192-0001,mex0192-0002,mex0192-0003
0,1985-09-26 16:41:55+00:00,233.34805947576012,238.10222900476035,223.07565395619855,204.65043724038404
1,1986-04-06 16:38:23+00:00,241.80952414169565,250.92800185292592,240.22471081493282,226.49774515693753
2,1986-04-22 16:37:37+00:00,253.10645664635229,261.7199534122095,249.29092301529766,224.80047664644908
3,1987-02-20 16:33:22+00:00,259.3103776220309,262.69080586904346,245.0499207451453,232.200941035594
4,1987-09-16 16:39:39+00:00,234.1141764120962,232.2422859263508,216.48866071257888,202.65516447722587
5,1990-01-27 16:34:51+00:00,238.66838853613376,242.0786787535715,233.45458561641507,216.49301934752424
6,1990-02-12 16:33:57+00:00,252.61536062687676,257.49599567647067,239.31824467883357,225.17674867459704
7,1990-02-28 16:33:25+00:00,239.08186341300626,235.25943940796486,225.4873077349023,219.89579909073512
8,1990-03-16 16:33:16+00:00,249.718400489731,258.3784044575687,249.0936626856848,229.77165349585238
9,1990-05-03 16:32:29+00:00,252.1409786437183,264.5404986802198,249.3170374072646,229.46800639081385
10,1993-01-03 16:34:15+00:00,247.54792389754704,260.5425081420895,249.73079051673074,236.2407141750931
11,1993-01-19 16:34:03+00:00,250.90260598906917,261.327424097349,244.92611929754887,231.20555750675868
12,1993-02-04 16:34:38+00:00,265.23457405834023,269.86896109448867,263.85286433403064,246.10456161736255
13,1993-02-20 16:34:20+00:00,248.54801632164742,250.17589418805417,223.27276920728264,222.2707000233981
14,1993-03-08 16:34:54+00:00,255.22105182017486,257.704472091531,238.42132606831515,222.60765366444315
15,1993-03-24 16:34:31+00:00,255.55765368547995,264.43964856058136,251.16709686675807,236.22827443889236
16,1993-04-09 16:34:38+00:00,267.83477774229596,267.79514398713013,252.83406938445376,230.25393271424755
17,1993-05-11 16:34:50+00:00,257.43260454973046,265.54750183238343,252.93998234843622,233.74724117662322
18,1993-05-27 16:34:53+00:00,257.11470225898745,258.80325718046,240.17788316007778,224.5416045902245
19,1993-06-12 16:35:17+00:00,243.96560463126872,251.66895438434992,237.23086755296032,222.8267707392357
20,1993-07-14 16:35:10+00:00,240.19168000939817,233.7123981112101,195.90030409660233,204.56919219771493
21,1993-07-30 16:34:45+00:00,231.7718246627368,226.04054575161987,211.43723839458622,212.40331577992183
22,1993-10-02 16:34:38+00:00,,,225.91010577329087,
23,1993-11-19 16:34:17+00:00,259.85585711463676,259.74850036025873,246.6741800054418,230.60794279852217
24,1993-12-05 16:34:14+00:00,249.16639689345263,254.3469880275537,240.68413938794203,223.29136477440886
25,1994-01-06 16:33:53+00:00,265.3064510338001,269.3755905654928,261.13240673987127,236.45873000751524
26,1994-01-22 16:33:38+00:00,271.6269963375687,273.65414130754243,265.1416726133366,245.94937096677074
27,1994-02-07 16:33:54+00:00,252.27734727306444,262.7747947365764,255.51243743095242,231.6119497455599
28,1994-03-27 16:33:11+00:00,254.97109778546806,262.45507130044115,250.69172003681507,232.78309077663465
29,1994-04-28 16:32:11+00:00,263.78220094261326,266.5208820444992,255.450518463479,238.81841440356393
30,1994-05-14 16:32:17+00:00,255.29442051343966,259.83702763467284,246.12341746310526,230.7373623046417
31,1994-07-17 16:30:27+00:00,248.94850295802263,256.2551233414457,242.97089258943913,223.6699338015526
32,1994-08-18 16:29:36+00:00,245.7283938625787,258.9173438961276,244.57972185394735,227.8966055741976
33,1994-09-19 16:29:11+00:00,244.62883108491638,244.19612955028725,242.27142982009602,222.78437602100024
34,1994-10-21 16:28:13+00:00,241.70764455617257,254.25625580233867,225.4439318799463,216.66641692001488
35,1994-11-22 16:27:05+00:00,249.07457143575374,252.45016588453024,247.98865627246843,235.3869454522887
36,1994-12-08 16:26:37+00:00,248.2618841584538,253.3639751592425,244.8697194254652,227.84273605368102
37,1994-12-24 16:25:42+00:00,254.14791757717492,259.9859004991464,250.52188001453612,235.68999162923063
38,1995-01-09 16:25:09+00:00,257.27327956920374,264.04331712874045,255.42787637274188,229.0517258210623
